time_seconds,a1_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,f1_c_retransmissions_ul_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,f1_c_latency_p90_dl_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,a1_retransmissions_ul_count,e2_du_throughput_ul_kbps,a1_retransmissions_dl_count,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,a1_packet_loss_dl_percentage,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,f1_u_throughput_dl_kbps,F-node
78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060446819855799,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0061988830566406,0.0061988830566406,0.0071525573730468,0.0071525573730468,0.0,0.0101566314697265,0.0191688537597656,0.496,0.0,1.36,0.0,0.0,0.0,113.256,3.744,4.232,0.0,0.0062465667724609,0.0077724456787109,1.192,0
79,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058691299969877,0.0078678131103515,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0128746032714843,0.0128746032714843,0.0078678131103515,0.0078678131103515,0.0,0.0102519989013671,0.018930435180664,0.496,0.0,1.36,0.0,0.0,0.0,113.256,3.744,4.232,0.0,0.0058174133300781,0.0072479248046875,1.192,0
80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060665607452392,0.0085830688476562,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0101804733276367,0.0229120254516601,0.496,0.0,1.36,0.0,0.0,0.0,112.0,8.264,7.736,0.0,0.0067949295043945,0.008392333984375,0.0,0
81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006183385848999,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058841705322265,0.00762939453125,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059521198272705,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006133644141961,0.0083446502685546,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0057220458984375,0.0057220458984375,0.0071525573730468,0.0071525573730468,0.0,0.0108718872070312,0.0193595886230468,0.496,0.0,1.36,0.0,0.0,0.0,113.256,3.744,4.232,0.0,0.006866455078125,0.0092029571533203,1.192,0
85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059818153950705,0.0081062316894531,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0061988830566406,0.0061988830566406,0.0,0.01068115234375,0.01983642578125,0.496,0.0,1.36,0.0,0.0,0.0,113.256,3.744,4.232,0.0,0.006866455078125,0.0093936920166015,1.192,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060268895543036,0.0085830688476562,0.005960464477539,0.005960464477539,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.0054836273193359,0.0054836273193359,0.0,0.0106854872270063,0.0236034393310546,0.496,0.0,1.36,0.0,0.0,0.0,113.256,8.792,7.208,0.0,0.0061988830566406,0.0079154968261718,1.192,0
87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061288994936207,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0048478444417317,0.0064849853515625,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,117.192,0.0,0.0,0.0,0.0,0.0,31.512,0
88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060034961235232,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0044536590576171,0.0070571899414062,0.0,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,135.48,0.0,0.0,0.0,0.0,0.0,281.128,0
89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058786192936683,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0126361846923828,0.0126361846923828,0.0041961669921875,0.0052452087402343,0.0,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,117.192,0.0,0.0,0.0,0.0,0.0,159.0,0
90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062320955950229,0.0085830688476562,0.0070095062255859,0.0064373016357421,0.0,0.0,0.0,0.0116825103759765,0.0137805938720703,0.0040729840596516,0.0049114227294921,0.0,0.010538101196289,0.0193119049072265,1.344,0.0,2.24,0.0,0.0,0.0,117.192,3.744,4.232,0.0,0.006723403930664,0.0079154968261718,137.344,0
91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0066346135632745,0.0092983245849609,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0166893005371093,0.0166893005371093,0.0039537025220466,0.0047683715820312,0.0,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,123.64,0.0,0.0,0.0,0.0,0.0,8281.24,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0067124912394813,0.0092983245849609,0.013589859008789,0.013589859008789,0.0,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0039226949329339,0.0045299530029296,0.0,0.0110626220703125,0.0202655792236328,0.496,0.0,1.424,0.0,0.0,0.0,113.256,3.744,4.232,0.0,0.006103515625,0.0081062316894531,10856.672,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060814530102174,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0047683715820312,0.0047683715820312,0.0,0.0112533569335937,0.0294446945190429,0.496,0.0,1.424,0.0,0.0,0.0,113.256,8.264,7.736,0.0,0.0061511993408203,0.0083684921264648,1.192,0
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061368942260742,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0094026327133178,0.0172853469848632,0.496,0.0,1.36,0.0,0.0,0.0,112.0,11.304,10.784,0.0,0.0059434345790318,0.0080347061157226,0.0,0
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.005882978439331,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059771537780761,0.0083446502685546,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062060356140136,0.0086069107055664,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.010538101196289,0.0201702117919921,0.496,0.0,1.36,0.0,0.0,0.0,112.0,3.744,4.232,0.0,0.0067710876464843,0.0089168548583984,0.0,0
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060482404718351,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0047683715820312,0.0047683715820312,0.0,0.011444091796875,0.0216007232666015,0.496,0.0,1.36,0.0,0.0,0.0,113.256,3.744,4.232,0.0,0.0059127807617187,0.0073909759521484,1.192,0
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062956326249716,0.0084400177001953,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0143051147460937,0.0143051147460937,0.0040335629982923,0.0047683715820312,0.0,0.0109434127807617,0.0244617462158203,0.496,0.0,1.36,0.0,0.0,0.0,144.408,8.264,7.736,0.0,0.0059366226196289,0.0085830688476562,3610.304,0
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0070321677935005,0.0095367431640625,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0121593475341796,0.0121593475341796,0.0039973545595596,0.0047683715820312,0.0,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,118.448,0.0,0.0,0.0,0.0,0.0,9299.816,0
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063803658556582,0.0085830688476562,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0138282775878906,0.0138282775878906,0.003970902541588,0.0045299530029296,0.0,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,117.192,0.0,0.0,0.0,0.0,0.0,8347.048,0
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062415848917035,0.0083446502685546,0.0090599060058593,0.0090599060058593,0.0045299530029296,0.0083446502685546,0.0045299530029296,0.0064373016357421,0.0064373016357421,0.0039876433851805,0.0045299530029296,0.0083446502685546,0.0,0.0,0.496,0.0,1.424,0.0,0.848,0.848,114.264,0.0,0.0,0.0,0.0,0.0,3800.0,0
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063598155975341,0.0086069107055664,0.0071525573730468,0.0071525573730468,0.0140666961669921,0.0069141387939453,0.0140666961669921,0.0085830688476562,0.0085830688476562,0.0040337190789691,0.0045299530029296,0.0069141387939453,0.0101566314697265,0.0188350677490234,0.496,0.0,1.424,0.0,0.848,0.848,112.0,3.744,4.232,0.0,0.0058174133300781,0.0072002410888671,2570.824,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006192922592163,0.0083684921264648,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0314712524414062,0.0314712524414062,0.496,0.0,1.392,3.0,0.0,0.0,112.0,0.592,0.592,83.33333333333334,9787.113308906555,23712.54587173462,0.0,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0057955879477126,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0045299530029296,0.0045299530029296,0.0,0.0,0.0,0.496,1.0,1.36,1.0,0.0,0.0,113.256,0.0,0.592,100.0,8730.600237846375,22656.03280067444,1.192,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059580921533688,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,113.256,0.0,0.0,100.0,0.0,0.0,1.192,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061170378727699,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0131130218505859,0.0131130218505859,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.496,1.0,1.36,1.0,0.0,0.0,113.256,0.0,0.592,100.0,6682.608723640442,20608.041286468502,1.192,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061273574829101,0.0085830688476562,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059688091278076,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059354305267333,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.496,0.0,1.36,1.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063979509964729,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.0040254540206319,0.0047683715820312,0.0,0.0,0.0,0.496,1.0,1.36,0.0,0.0,0.0,143.152,0.0,0.592,100.0,2650.601029396057,16576.03359222412,5691.256,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0072646849226243,0.0100135803222656,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0145435333251953,0.0145435333251953,0.003951374240277,0.0045299530029296,0.0,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,118.448,0.0,0.0,100.0,0.0,0.0,20069.432,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0071844252029267,0.009775161743164,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.013589859008789,0.013589859008789,0.003940665339875,0.0045299530029296,0.0,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,118.448,0.0,0.0,100.0,0.0,0.0,24627.328,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.007494841471757,0.0102519989013671,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0216960906982421,0.0216960906982421,0.0039125603229454,0.0045299530029296,0.0,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,118.448,0.0,0.0,100.0,0.0,0.0,32283.648,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0066175982726747,0.0090599060058593,0.0147819519042968,0.0147819519042968,0.0,0.0,0.0,0.0183582305908203,0.0183582305908203,0.0039490752625893,0.0045299530029296,0.0,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,117.192,0.0,0.0,100.0,0.0,0.0,13313.08,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061202049255371,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061333179473876,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.496,0.0,1.36,1.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063703565174722,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0133514404296875,0.0133514404296875,0.0042323298102257,0.0050544738769531,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,127.464,0.0,0.0,100.0,0.0,0.0,1300.808,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061704151665986,0.0083446502685546,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0047206878662109,0.0053882598876953,0.0,0.0,0.0,0.496,1.0,1.424,0.0,0.0,0.0,113.256,0.0,0.592,100.0,-5733.404040336609,8192.028522491455,21.72,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0057813540026916,0.00762939453125,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0085830688476562,0.0085830688476562,0.0045299530029296,0.0045299530029296,0.0,0.0,0.0,0.496,0.0,1.392,0.0,0.0,0.0,113.256,0.0,0.0,100.0,0.0,0.0,1.192,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061028039277489,0.0083446502685546,0.0073671340942382,0.0072717666625976,0.0,0.0,0.0,0.009775161743164,0.010538101196289,0.005960464477539,0.005960464477539,0.0,0.0,0.0,1.344,0.0,2.208,0.0,0.0,0.0,113.256,0.0,0.0,100.0,0.0,0.0,1.192,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060319900512695,0.0081062316894531,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059902667999267,0.0081300735473632,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059247016906738,0.0081300735473632,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060248374938964,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061253410073655,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0050067901611328,0.0050067901611328,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,113.256,0.0,0.0,100.0,0.0,0.0,1.192,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059236934529015,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0057220458984375,0.0057220458984375,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,113.256,0.0,0.0,100.0,0.0,0.0,1.192,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059853738813257,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,113.256,0.0,0.0,100.0,0.0,0.0,1.192,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060854606258059,0.0082254409790039,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0121593475341796,0.0121593475341796,0.0040695585053542,0.0047683715820312,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,143.152,0.0,0.0,100.0,0.0,0.0,1461.176,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0072948968232567,0.009775161743164,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0116825103759765,0.0116825103759765,0.0039360569972617,0.0045299530029296,0.0,0.0,0.0,0.496,0.0,1.424,1.0,0.0,0.0,117.192,0.0,0.0,100.0,0.0,0.0,25898.576,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0072106793152159,0.0100135803222656,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0039699013927178,0.0047683715820312,0.0,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,117.192,0.0,0.0,100.0,0.0,0.0,22160.136,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0070327550024535,0.0100135803222656,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0131130218505859,0.0131130218505859,0.0039764684195237,0.0047683715820312,0.0,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,117.192,0.0,0.0,100.0,0.0,0.0,12741.136,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006031634202644,0.0078678131103515,0.0083446502685546,0.0083446502685546,0.0054836273193359,0.013589859008789,0.0054836273193359,0.0100135803222656,0.0100135803222656,0.0045980725969587,0.0065088272094726,0.013589859008789,0.0,0.0,0.496,0.0,1.424,0.0,0.848,0.848,113.256,0.0,0.0,100.0,0.0,0.0,132.768,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060885699827279,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0152587890625,0.0057220458984375,0.0152587890625,0.0061988830566406,0.0061988830566406,0.0064373016357421,0.0064373016357421,0.0057220458984375,0.0,0.0,0.496,0.0,1.392,0.0,0.848,0.848,113.256,0.0,0.0,100.0,0.0,0.0,1.192,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058833639420087,0.0083446502685546,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0047683715820312,0.0047683715820312,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,113.256,0.0,0.0,100.0,0.0,0.0,1.192,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006067341771619,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0116825103759765,0.0116825103759765,0.0040379225039014,0.0047683715820312,0.0,0.0,0.0,0.496,1.0,1.36,1.0,0.0,0.0,127.576,0.0,0.592,100.0,-22117.390751838684,-8191.95818901062,2123.456,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063310755361424,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0119209289550781,0.0119209289550781,0.004894593182732,0.006866455078125,0.0,0.0,0.0,0.496,0.0,1.424,1.0,0.0,0.0,120.032,0.0,0.0,100.0,0.0,0.0,165.064,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006117820739746,0.0085830688476562,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0041480203276699,0.0050067901611328,0.0,0.0,0.0,0.496,0.0,1.424,1.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,994.712,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062522603504693,0.0078678131103515,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0064373016357421,0.0064373016357421,0.0040964646772904,0.0052452087402343,0.0,0.0,0.0,0.496,0.0,1.392,1.0,0.0,0.0,117.192,0.0,0.0,100.0,0.0,0.0,703.104,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060312818772722,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0145435333251953,0.0145435333251953,0.006258487701416,0.0071048736572265,0.0,0.0,0.0,0.496,0.0,1.424,1.0,0.0,0.0,116.288,0.0,0.0,100.0,0.0,0.0,17.76,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063081093022388,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.00762939453125,0.0062783559163411,0.0095844268798828,0.0109672546386718,0.0109672546386718,0.0040125491014167,0.0047683715820312,0.0073432922363281,0.0,0.0,0.496,0.0,1.424,0.0,11.728,25.84,121.688,0.0,0.0,100.0,0.0,0.0,3423.512,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061063624140041,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.005960464477539,0.0,0.005960464477539,0.0104904174804687,0.0104904174804687,0.0040340423583984,0.0050067901611328,0.0,0.0,0.0,0.496,0.0,1.424,1.0,0.0,0.496,113.256,0.0,0.0,100.0,0.0,0.0,734.376,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.005988932367581,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.009775161743164,0.009775161743164,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.496,0.0,1.392,0.0,0.0,0.0,114.808,0.0,0.0,100.0,0.0,0.0,2.52,1
