time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_c_retransmissions_ul_count,f1_c_retransmissions_dl_count,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_ul_kbps,f1_c_throughput_dl_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_ul_kbps,f1_c_packet_loss_ul_percentage,f1_c_packet_loss_dl_percentage,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,f1_u_throughput_dl_kbps,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,F-node
91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0065191468196128,0.0085830688476562,0.0100135803222656,0.0100135803222656,0.013589859008789,0.013589859008789,0.0041752045857157,0.0052452087402343,0.0070571899414062,0.0102996826171875,0.0110626220703125,0.0199317932128906,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,117.192,0.0,0.0,0.0,0.0,2080.888,0.0,0.0,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0059675814500495,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0053246815999348,0.0063419342041015,0.0077724456787109,0.011444091796875,0.0111579895019531,0.0205516815185546,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,113.256,0.0,0.0,0.0,0.0,15.528,0.0,0.0,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0060102832851125,0.0081062316894531,0.00762939453125,0.00762939453125,0.0104904174804687,0.0104904174804687,0.005960464477539,0.005960464477539,0.0058412551879882,0.0081062316894531,0.0105857849121093,0.0247716903686523,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,113.256,0.0,0.0,0.0,0.0,1.192,0.0,0.0,0
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0061668566803434,0.0081062316894531,0.005960464477539,0.005960464477539,0.0150203704833984,0.0150203704833984,0.0047683715820312,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,0.0,0.0,0
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0060162140955379,0.00762939453125,0.0069141387939453,0.0069141387939453,0.0081062316894531,0.0081062316894531,0.0073909759521484,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,117.192,0.0,0.0,0.0,0.0,13.408,0.0,0.0,0
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0062024593353271,0.0088453292846679,0.0092983245849609,0.0092983245849609,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0060272216796875,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0073909759521484,0.0073909759521484,0.0,0.0,0.007486343383789,0.0096321105957031,0.0111579895019531,0.0209331512451171,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0059378147125244,0.0081062316894531,0.00762939453125,0.00762939453125,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0064849853515625,0.0084877014160156,0.0124931335449218,0.0243186950683593,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0061929522462152,0.0085830688476562,0.0092983245849609,0.0092983245849609,0.0109672546386718,0.0109672546386718,0.0095367431640625,0.0095367431640625,0.0062227249145507,0.0086069107055664,0.0117063522338867,0.029611587524414,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,113.256,0.0,0.0,0.0,0.0,1.192,0.0,0.0,0
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0060209587438782,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0143051147460937,0.0143051147460937,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,0.0,0.0,0
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0065098638119904,0.0089168548583984,0.0078678131103515,0.0078678131103515,0.0090599060058593,0.0090599060058593,0.00398049076784,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,144.408,0.0,0.0,0.0,0.0,8075.12,0.0,0.0,0
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0062918663024902,0.0088453292846679,0.0081062316894531,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.0041764357994342,0.0050544738769531,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,304.648,0.0,0.0,0
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0062649792963915,0.0083446502685546,0.00762939453125,0.00762939453125,0.0069141387939453,0.0069141387939453,0.0044604142506917,0.0060558319091796,0.0066757202148437,0.0084877014160156,0.0111579895019531,0.0207424163818359,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,122.384,0.0,0.0,0.0,0.0,245.76,0.0,0.0,0
104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0059986114501953,0.0081062316894531,0.0104904174804687,0.0104904174804687,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0063419342041015,0.0082015991210937,0.0110626220703125,0.0203132629394531,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0061798095703125,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0061273574829101,0.0086069107055664,0.0107526779174804,0.0238895416259765,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0058892947524341,0.0078678131103515,0.0081062316894531,0.0081062316894531,0.0107288360595703,0.0107288360595703,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,0.0,0.0,0
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0059130179941357,0.0078678131103515,0.0064373016357421,0.0064373016357421,0.0126361846923828,0.0126361846923828,0.0050067901611328,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,0.0,0.0,0
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0062083723533212,0.0088214874267578,0.00762939453125,0.00762939453125,0.0085830688476562,0.0085830688476562,0.0050067901611328,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,0.0,0.0,0
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0059485435485839,0.0083684921264648,0.0073909759521484,0.0073909759521484,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0064849853515625,0.0084400177001953,0.0115871429443359,0.0230312347412109,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0060150279334528,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0077088673909505,0.009918212890625,0.0069141387939453,0.0084400177001953,0.0113964080810546,0.021982192993164,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,117.192,0.0,0.0,0.0,0.0,29.176,0.0,0.0,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0059907029314738,0.0078678131103515,0.0054836273193359,0.0054836273193359,0.0109672546386718,0.0109672546386718,0.0041452906301675,0.0050067901611328,0.0071287155151367,0.0091552734374999,0.011444091796875,0.029611587524414,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,137.96,0.0,0.0,0.0,0.0,4546.616,0.0,0.0,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0060185864197081,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.0112056732177734,0.0112056732177734,0.0044598298914292,0.0060081481933593,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,117.192,0.0,0.0,0.0,0.0,163.768,0.0,0.0,1
