time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_u_packet_loss_dl_percentage,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
72,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074882412431251,0.0100135803222656,0.0090599060058593,0.0090599060058593,0.0092983245849609,0.0092983245849609,0.0061511993408203,0.0121593475341796,0.0042915344238281,0.0121593475341796,0.0042915344238281,0.0080585479736328,0.0114917755126953,0.0218868255615234,0.496,1.424,0.848,0.0,0.848,4.232,3.744,117.192,0.0039034079570126,0.0045299530029296,38121.704,0
73,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076234930812722,0.0102519989013671,0.0107288360595703,0.0107288360595703,0.0138282775878906,0.0138282775878906,0.0065565109252929,0.0,0.0,0.0,0.0,0.0091075897216796,0.0108242034912109,0.0259637832641601,0.496,1.424,0.0,0.0,0.0,8.464,7.488,118.448,0.0039293092462514,0.0045299530029296,24261.52,0
74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073779927621973,0.0099897384643554,0.0090599060058593,0.0090599060058593,0.011444091796875,0.011444091796875,0.0061194101969401,0.0,0.0,0.0,0.0,0.0086784362792968,0.0108242034912109,0.0272274017333984,0.496,1.424,0.0,0.0,0.0,11.968,12.008,118.448,0.0038859685262044,0.0045299530029296,41470.848,0
75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075066443717125,0.0100135803222656,0.0102519989013671,0.0102519989013671,0.017404556274414,0.017404556274414,0.0070571899414062,0.0,0.0,0.0,0.0,0.0095605850219726,0.0107288360595703,0.0255584716796875,0.496,1.424,0.0,0.0,0.0,7.736,8.264,118.448,0.0041033092298005,0.0050067901611328,1551.68,0
76,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064894927674858,0.0088214874267578,0.0095367431640625,0.0095367431640625,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,117.192,0.0039415380549483,0.0045299530029296,4876.568,0
77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061380863189697,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061787183011942,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0109672546386718,0.0109672546386718,0.006723403930664,0.0,0.0,0.0,0.0,0.0094890594482421,0.0124931335449218,0.0241756439208984,0.496,1.392,0.0,0.0,0.0,4.232,3.744,116.12,0.0078678131103515,0.0078678131103515,3.832,0
79,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061464309692382,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0073909759521484,0.0073909759521484,0.0061511993408203,0.0,0.0,0.0,0.0,0.0082015991210937,0.0114679336547851,0.0274419784545898,0.496,1.424,0.0,0.0,0.0,8.464,7.488,112.0,0.0,0.0,0.0,0
80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063025951385498,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0061988830566406,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0,0.0081062316894531,0.010999043782552,0.0265121459960937,0.496,1.36,0.0,0.0,0.0,11.968,12.008,112.0,0.0,0.0,0.0,0
81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063649457485521,0.0088214874267578,0.0107288360595703,0.0107288360595703,0.009775161743164,0.009775161743164,0.0068187713623046,0.0,0.0,0.0,0.0,0.0090837478637695,0.0109672546386718,0.0260829925537109,0.496,1.36,0.0,0.0,0.0,7.736,8.264,113.256,0.0095367431640625,0.0095367431640625,1.192,0
82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063121908962136,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0052452087402343,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,118.448,0.0064373016357421,0.0070095062255859,6.944,0
83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063473103093165,0.0087499618530273,0.0078678131103515,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,126.032,0.0055631001790364,0.0075101852416992,37.152,0
84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068714369588823,0.0090599060058593,0.0083446502685546,0.0083446502685546,0.0140666961669921,0.0140666961669921,0.0065803527832031,0.0,0.0,0.0,0.0,0.0090599060058593,0.0118732452392578,0.0231742858886718,0.496,1.424,0.0,0.0,0.0,4.232,3.744,121.824,0.0043809413909912,0.0054836273193359,654.896,0
85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066661834716796,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0064373016357421,0.0064373016357421,0.0064849853515625,0.0,0.0,0.0,0.0,0.0085830688476562,0.0114679336547851,0.0275850296020507,0.496,1.424,0.0,0.0,0.0,8.464,7.488,112.0,0.0,0.0,0.0,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067114830017089,0.0086069107055664,0.0073909759521484,0.0073909759521484,0.0104904174804687,0.0104904174804687,0.0060876210530598,0.0,0.0,0.0,0.0,0.0082969665527343,0.0106334686279296,0.0254154205322265,0.496,1.36,0.0,0.0,0.0,11.968,12.008,112.0,0.0,0.0,0.0,0
87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066554546356201,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0057220458984375,0.0057220458984375,0.0061273574829101,0.0,0.0,0.0,0.0,0.0085830688476562,0.0108242034912109,0.0251293182373046,0.496,1.36,0.0,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,0
88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061953245703853,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,113.256,0.0071525573730468,0.0071525573730468,1.192,0
89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061288994936207,0.0085830688476562,0.0082254409790039,0.0100374221801757,0.0116825103759765,0.0126361846923828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.344,2.208,0.0,0.0,0.0,0.0,0.0,113.256,0.0047683715820312,0.0047683715820312,1.192,0
90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061158517106848,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0147819519042968,0.0147819519042968,0.0063896179199218,0.0,0.0,0.0,0.0,0.0091075897216796,0.0110149383544921,0.0208377838134765,0.496,1.36,0.0,0.0,0.0,4.232,3.744,113.256,0.0081062316894531,0.0081062316894531,1.192,0
91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067023397649376,0.0095367431640625,0.0073909759521484,0.0073909759521484,0.013589859008789,0.013589859008789,0.0061750411987304,0.0,0.0,0.0,0.0,0.0088214874267578,0.0107765197753906,0.0239849090576171,0.496,1.36,0.0,0.0,0.0,8.464,7.488,143.152,0.0039272564501801,0.0045299530029296,11144.352,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065037267125068,0.0090599060058593,0.0107288360595703,0.0107288360595703,0.0078678131103515,0.0078678131103515,0.0058650970458984,0.0,0.0,0.0,0.0,0.0081539154052734,0.0108083089192708,0.025177001953125,0.496,1.424,0.0,0.0,0.0,11.968,12.008,117.192,0.0,0.0,0.0,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006030797958374,0.0079154968261718,0.0092983245849609,0.0092983245849609,0.011444091796875,0.011444091796875,0.006413459777832,0.0,0.0,0.0,0.0,0.0089883804321289,0.0111103057861328,0.0287055969238281,0.496,1.424,0.0,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,0
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006190538406372,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061929522462152,0.0083446502685546,0.00762939453125,0.00762939453125,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,113.256,226.0134220123291,226.0134220123291,1.192,1
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060434958234948,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0107288360595703,0.0107288360595703,0.006103515625,0.0,0.0,0.0,0.0,0.0076770782470703,0.0117778778076171,0.0226020812988281,0.496,1.36,0.0,0.0,0.0,4.232,3.744,113.256,226.00913047790527,226.00913047790527,1.192,1
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061716013286837,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0071525573730468,0.0071525573730468,0.0059127807617187,0.0,0.0,0.0,0.0,0.0085830688476562,0.0107288360595703,0.0274419784545898,0.496,1.36,0.0,0.0,0.0,8.464,7.488,113.256,226.01056098937988,226.01056098937988,1.192,1
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006181001663208,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.009775161743164,0.009775161743164,0.0061670939127604,0.0,0.0,0.0,0.0,0.0085830688476562,0.0108242034912109,0.0239849090576171,0.496,1.36,0.0,0.0,0.0,11.968,12.008,112.0,0.0,0.0,0.0,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062572956085205,0.0085830688476562,0.0090599060058593,0.0090599060058593,0.0069141387939453,0.0069141387939453,0.0063657760620117,0.0,0.0,0.0,0.0,0.0087261199951171,0.0117301940917968,0.030517578125,0.496,1.36,0.0,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,1
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062370300292968,0.0086069107055664,0.0083446502685546,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062143802642822,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0054836273193359,0.0054836273193359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,226.1118359035916,226.25322341918945,138.544,1
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063774090458229,0.0090599060058593,0.0090599060058593,0.0090599060058593,0.009775161743164,0.009775161743164,0.0057220458984375,0.0,0.0,0.0,0.0,0.0072956085205078,0.0102996826171875,0.0195503234863281,0.496,1.36,0.0,0.0,0.0,4.232,3.744,144.408,226.16050161164384,226.4120101928711,1987.472,1
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00641133525584,0.0088214874267578,0.0066757202148437,0.0066757202148437,0.0083446502685546,0.0083446502685546,0.0060319900512695,0.0094175338745117,0.0115633010864257,0.0098943710327148,0.0154733657836914,0.0078916549682617,0.0107526779174804,0.0237941741943359,0.496,1.424,1.696,0.0,1.696,8.464,7.488,118.448,226.11226183076144,226.3216495513916,1924.728,1
