time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_dl_ms,e2_du_latency_p90_ul_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_latency_p90_dl_ms,a1_latency_mean_dl_ms,f1_u_throughput_dl_kbps,F-node
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0066389491902061,0.0085830688476562,0.0079274177551269,0.007331371307373,0.0089645385742187,0.012063980102539,0.0057220458984375,0.0064373016357421,0.0084808894566127,0.0122547149658203,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,5.56,6.088,115.496,868.0140972137451,868.0123090744019,9.624,1
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0066638585939929,0.0083446502685546,0.0054836273193359,0.0076889991760253,0.0082015991210937,0.0065803527832031,0.0052703054327713,0.0060081481933593,0.0151395797729492,0.015425682067871,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,2.112,1.056,116.192,868.0410385131836,868.0410385131836,63.928,1
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0065163810654441,0.0085830688476562,0.007033348083496,0.0081658363342285,0.011444091796875,0.008392333984375,0.0052818885216346,0.006866455078125,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,0.592,0.592,116.752,868.0128574371338,868.0126667022705,59.016,1
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0064314001857644,0.0085830688476562,0.0066161155700683,0.0077486038208007,0.0083446502685546,0.0084638595581054,0.004887580871582,0.00762939453125,0.0075499216715494,0.0101089477539062,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,2.096,3.112,118.448,868.0290222167969,868.0195808410645,65.104,1
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0067901611328125,0.0085830688476562,0.0060399373372395,0.005960464477539,0.0066041946411132,0.0072479248046875,0.0043378935919867,0.0052452087402343,0.0116825103759765,0.0141620635986328,0.0,0.0,0.0,0.0,0.0,0.0,5.104,5.76,1.648,1.12,116.632,868.0380821228027,868.0229187011719,331.792,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069793777086248,0.0092983245849609,0.005960464477539,0.0087618827819824,0.0121116638183593,0.007939338684082,0.0039850746391831,0.0047683715820312,0.0076889991760253,0.0101089477539062,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,3.464,2.976,117.192,868.0273056030273,868.0200576782227,8963.256,1
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0068216181513088,0.0092983245849609,0.0067551930745442,0.0075101852416992,0.0076055526733398,0.0080108642578125,0.0041042055402483,0.0050067901611328,0.0089406967163085,0.010848045349121,0.0,0.0,0.0,0.0,0.0,0.0,4.752,4.48,3.152,3.64,117.192,868.0115461349487,868.0108785629272,4486.176,1
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.006680464863184,0.0092983245849609,0.0073909759521484,0.0081658363342285,0.0089883804321289,0.0107526779174804,0.0040924508964975,0.0047683715820312,0.0140666961669921,0.0140666961669921,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,1.056,0.528,117.192,868.0446147918701,868.0446147918701,3004.248,1
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0063862966660836,0.0085830688476562,0.0081062316894531,0.0118017196655273,0.0118970870971679,0.0082969665527343,0.0088214874267578,0.0088214874267578,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0,0.0,0.0,1.344,1.28,0.592,0.592,113.256,868.0152893066406,868.0143356323242,1.192,1
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0061253410073655,0.0085830688476562,0.0064969062805175,0.0081658363342285,0.010538101196289,0.0089168548583984,0.0061988830566406,0.0061988830566406,0.0118017196655273,0.018477439880371,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,3.152,3.64,113.256,868.0424690246582,868.029514948527,1.192,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0061848584343405,0.0083446502685546,0.0069737434387207,0.0066161155700683,0.0078439712524414,0.0100374221801757,0.0046094258626302,0.0057697296142578,0.0102519989013671,0.0106334686279296,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,1.184,1.184,128.832,868.0347442626953,868.0206298828125,65.896,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0064373016357421,0.0085830688476562,0.006258487701416,0.007331371307373,0.0091552734375,0.0084161758422851,0.0040563596349184,0.0047683715820312,0.0074307123819986,0.0116825103759765,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,4.192,6.224,119.456,868.027925491333,868.0204391479492,1537.8,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0081121921539306,0.0102758407592773,0.0083446502685546,0.0061988830566406,0.0068426132202148,0.0131845474243164,0.0039117644920134,0.0045299530029296,0.0152587890625,0.0184059143066406,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,2.704,1.648,112.0,868.0474281311035,868.0323759714762,23970.64,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0064897537231445,0.0086069107055664,0.0054836273193359,0.007331371307373,0.0091552734375,0.0064373016357421,0.0,0.0,0.0085830688476562,0.0126361846923828,0.0,0.0,0.0,0.0,0.0,0.0,5.104,5.76,5.56,6.088,116.632,868.0229187011719,868.0148465292795,0.0,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0062823295593261,0.0085830688476562,0.007331371307373,0.0070929527282714,0.0089883804321289,0.0092983245849609,0.0,0.0,0.012516975402832,0.0141382217407226,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,2.64,1.056,112.0,868.0393695831299,868.0393695831299,0.0,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0063424086689355,0.0085830688476562,0.0072717666625976,0.0064373016357421,0.0073432922363281,0.0101327896118164,0.0066757202148437,0.0066757202148437,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.0,5.6,4.976,0.592,0.592,113.256,868.0250406265259,868.0192232131958,1.192,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0064998570055064,0.0087976455688476,0.0072320302327473,0.0081857045491536,0.0101566314697265,0.0089168548583984,0.0067551930745442,0.0079154968261718,0.0081857045491536,0.0120162963867187,0.0,0.0,0.0,0.0,0.0,0.0,4.752,5.264,2.096,3.112,120.312,868.039083480835,868.0232365926107,9.992,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069318431438785,0.0095129013061523,0.0061194101969401,0.0085035959879557,0.009012222290039,0.0076770782470703,0.003995673922911,0.0047683715820312,0.0113248825073242,0.0133275985717773,0.0,0.0,0.0,0.0,0.0,0.0,4.624,4.592,1.648,1.12,123.08,868.0327892303467,868.0196603139242,7196.04,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0067136774015663,0.0090599060058593,0.0070730845133463,0.0078678131103515,0.0083446502685546,0.0107288360595703,0.004149679641997,0.0052452087402343,0.007331371307373,0.0097274780273437,0.0,0.0,0.0,0.0,0.0,0.0,2.32,2.448,3.464,2.976,117.192,868.0137157440186,868.0117130279541,2870.728,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0063157081604003,0.0083446502685546,0.006258487701416,0.0078082084655761,0.0091552734375,0.0081777572631835,0.0,0.0,0.0089406967163085,0.0115394592285156,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,3.152,3.64,112.0,868.0138349533081,868.0127859115601,0.0,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069235811139097,0.0090599060058593,0.0077486038208007,0.0072121620178222,0.0094890594482421,0.0110626220703125,0.0040315678098806,0.0047683715820312,0.0157356262207031,0.0157356262207031,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,1.056,0.528,116.688,868.0465221405029,868.0465221405029,7003.504,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0062925898613621,0.0088214874267578,0.0068545341491699,0.0084638595581054,0.0115633010864257,0.0081539154052734,0.0043487548828125,0.0056266784667968,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,0.592,0.592,117.192,868.0238723754883,868.0181503295898,253.48,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0061810906253643,0.0083446502685546,0.0063180923461914,0.0066161155700683,0.007939338684082,0.0071525573730468,0.0069141387939453,0.0069141387939453,0.0091791152954101,0.0134944915771484,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,3.152,3.64,113.256,868.0413722991943,868.0248260498047,1.192,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0067651271820068,0.0088214874267578,0.0064373016357421,0.00840425491333,0.0096559524536132,0.0071048736572265,0.0052452087402343,0.0052452087402343,0.0121593475341796,0.0125408172607421,0.0,0.0,0.0,0.0,0.0,0.0,5.104,5.76,1.184,1.184,112.696,868.035888671875,868.0219173431396,1.192,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0064669556878692,0.0088214874267578,0.007033348083496,0.0071525573730468,0.0086784362792968,0.0094175338745117,0.0047683715820312,0.0047683715820312,0.0078280766805013,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.0,5.6,4.976,4.192,6.224,113.256,868.0294990539551,868.0182456970215,1.192,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0064669556878692,0.0088214874267578,0.0087420145670572,0.0061988830566406,0.0078678131103515,0.0110149383544921,0.0047683715820312,0.0047683715820312,0.0130335489908854,0.0155925750732421,0.0,0.0,0.0,0.0,0.0,0.0,4.752,5.264,2.704,1.648,113.256,868.0376529693604,868.0241902669271,1.192,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0064669556878692,0.0088214874267578,0.007947285970052,0.0061988830566406,0.0065803527832031,0.0102043151855468,0.0047683715820312,0.0047683715820312,0.0088555472237723,0.0130176544189453,0.0,0.0,0.0,0.0,0.0,0.0,4.624,4.592,5.56,6.088,113.256,868.0258274078369,868.018593106951,1.192,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0065576682970361,0.0088214874267578,0.0057220458984375,0.0066757202148437,0.0073909759521484,0.0066280364990234,0.0039617755567721,0.0045299530029296,0.0130335489908854,0.0161647796630859,0.0123977661132812,0.0064373016357421,0.0123977661132812,0.0064373016357421,0.848,0.848,2.32,2.448,2.704,1.648,143.152,868.0410861968994,868.0272897084554,8799.912,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.006335973739624,0.0088214874267578,0.00762939453125,0.0092387199401855,0.0112295150756835,0.0111579895019531,0.0039935111999511,0.0043869018554687,0.0091195106506347,0.0109195709228515,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,2.496,3.248,112.0,868.0339813232422,868.024206161499,36.544,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0063025951385498,0.0083446502685546,0.0068545341491699,0.0092983245849609,0.0106573104858398,0.0073194503784179,0.0,0.0,0.0090301036834716,0.0129461288452148,0.0071525573730468,0.0128746032714843,0.0071525573730468,0.0128746032714843,0.848,0.848,5.6,5.76,5.768,6.872,112.0,868.0220603942871,868.0159364427839,0.0,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0063732488831477,0.0083446502685546,0.0080466270446777,0.0081658363342285,0.0086784362792968,0.0086784362792968,0.0050067901611328,0.0050067901611328,0.0138282775878906,0.0186920166015625,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,2.704,1.648,113.256,868.0373191833496,868.0256207784017,1.192,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0062261647845975,0.0083446502685546,0.00762939453125,0.0070929527282714,0.0098466873168945,0.0115633010864257,0.0081062316894531,0.0081062316894531,0.0100135803222656,0.0119686126708984,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,2.496,3.248,113.256,868.0274486541748,868.0170774459839,1.192,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0063744350452328,0.0088214874267578,0.0058809916178385,0.0082254409790039,0.0096797943115234,0.0065326690673828,0.0047683715820312,0.0047683715820312,0.0085830688476562,0.0113964080810546,0.0,0.0,0.0,0.0,0.0,0.0,5.104,5.76,4.272,4.232,113.256,868.0230379104614,868.0198192596436,1.192,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0062596797943115,0.0083446502685546,0.0079274177551269,0.00840425491333,0.0098943710327148,0.0108957290649414,0.0,0.0,0.0103116035461425,0.0139236450195312,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,3.928,2.912,112.0,868.035101890564,868.0223822593689,0.0,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0064027309417724,0.0088214874267578,0.0077088673909505,0.0112056732177734,0.0129222869873046,0.009012222290039,0.0,0.0,0.0118017196655273,0.0124692916870117,0.0,0.0,0.0,0.0,0.0,0.0,4.752,4.48,2.176,1.12,112.0,868.013596534729,868.0135011672974,0.0,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0067335888020043,0.0092983245849609,0.0071525573730468,0.0069737434387207,0.0082254409790039,0.01068115234375,0.003951179160075,0.0045299530029296,0.0101923942565917,0.015115737915039,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,3.152,3.64,143.152,868.0135011672974,868.0130243301392,9340.608,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0064373016357421,0.0081062316894531,0.0088214874267578,0.0067949295043945,0.0076532363891601,0.0107288360595703,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.0,1.344,1.28,0.592,0.592,112.0,868.0418968200684,868.0304686228434,0.0,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0067765439920757,0.0085830688476562,0.0067949295043945,0.0071525573730468,0.0091075897216796,0.0074148178100585,0.0052452087402343,0.0052452087402343,0.0093777974446614,0.013589859008789,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,2.096,3.112,113.256,868.0408716201782,868.0301308631897,1.192,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0064265727996826,0.0095367431640625,0.0078082084655761,0.0094175338745117,0.0118970870971679,0.0107526779174804,0.00762939453125,0.00762939453125,0.0133514404296875,0.0165939331054687,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,2.24,1.712,112.696,868.017578125,868.0146336555481,1.192,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0063910413144239,0.0088214874267578,0.0058412551879882,0.0079870223999023,0.010085105895996,0.0069379806518554,0.0081062316894531,0.0081062316894531,0.0074307123819986,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,4.968,5.496,113.256,868.0153369903564,868.0132031440735,1.192,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0065386295318603,0.0088453292846679,0.0061988830566406,0.0075697898864746,0.0102043151855468,0.0072479248046875,0.0,0.0,0.014662742614746,0.0147581100463867,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,2.112,1.056,112.0,868.0446147918701,868.0446147918701,0.0,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0060653686523437,0.0083446502685546,0.0051657358805338,0.0078082084655761,0.0097274780273437,0.0061511993408203,0.0,0.0,0.0092387199401855,0.0136137008666992,0.0,0.0,0.0,0.0,0.0,0.0,5.104,5.76,2.688,3.704,112.0,868.0197238922119,868.0153489112854,0.0,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0063331381788531,0.0088214874267578,0.007033348083496,0.0073909759521484,0.0093460083007812,0.0089883804321289,0.0038815651456438,0.0045299530029296,0.0138282775878906,0.0138282775878906,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,1.056,0.528,143.152,868.0379390716553,868.0379390716553,5726.168,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0067341327667236,0.0092983245849609,0.0078678131103515,0.0067949295043945,0.0068902969360351,0.0111103057861328,0.0039225532895042,0.0045299530029296,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.0,4.752,4.48,0.592,0.592,112.0,868.0453777313232,868.0292765299479,812.976,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.00640646142153,0.0088214874267578,0.0065565109252929,0.0078082084655761,0.0097036361694335,0.0072717666625976,0.0081062316894531,0.0081062316894531,0.0092387199401855,0.012969970703125,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,2.688,3.704,113.256,868.0287837982178,868.0206775665283,1.192,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0060743360377069,0.0083446502685546,0.0054836273193359,0.0083446502685546,0.0088214874267578,0.0066280364990234,0.0047683715820312,0.0047683715820312,0.0095844268798828,0.013589859008789,0.0,0.0,0.0,0.0,0.0,0.0,4.624,4.592,3.744,4.232,113.256,868.0251598358154,868.0177927017212,1.192,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0062392125675334,0.0085830688476562,0.0064373016357421,0.0075499216715494,0.0087738037109375,0.0086307525634765,0.0081062316894531,0.0081062316894531,0.0103116035461425,0.0152349472045898,0.0,0.0,0.0,0.0,0.0,0.0,2.32,2.448,3.928,2.912,113.256,868.0344581604004,868.0209318796793,1.192,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0063979625701904,0.0088453292846679,0.0059207280476888,0.0075101852416992,0.0091791152954101,0.0072717666625976,0.0,0.0,0.0102519989013671,0.0149250030517578,0.0,0.0,0.0,0.0,0.0,0.0,10.144,10.208,3.744,4.232,112.0,868.0148363113403,868.0126070976257,0.0,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0064408779144287,0.0083446502685546,0.0056922435760498,0.0067551930745442,0.00762939453125,0.0075101852416992,0.0,0.0,0.0152587890625,0.0152587890625,0.0,0.0,0.0,0.0,0.0,0.0,10.944,25.04,1.056,0.528,112.0,0.0,0.0,0.0,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0064539909362792,0.0088214874267578,0.0075101852416992,0.0079870223999023,0.0085115432739257,0.0117778778076171,0.0,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,0.592,0.592,112.0,868.0410385131836,868.0266539255778,0.0,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.006628267973372,0.0091791152954101,0.0064849853515625,0.0085234642028808,0.0093936920166015,0.008392333984375,0.0039586603967218,0.0045299530029296,0.0069936116536458,0.0100612640380859,0.0,0.0,0.0,0.0,0.0,0.0,6.448,5.76,2.096,3.112,143.152,868.0352449417114,868.0249452590942,3871.872,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0062803230663337,0.0087976455688476,0.0080108642578125,0.007331371307373,0.0083208084106445,0.0102758407592773,0.0045299530029296,0.0045299530029296,0.0113646189371744,0.0142574310302734,0.0,0.0,0.0,0.0,0.0,0.0,26.112,18.912,2.24,1.712,113.752,868.0171251296997,868.0145144462585,1.192,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.006800889968872,0.0088453292846679,0.0065803527832031,0.0078082084655761,0.0100612640380859,0.009012222290039,0.0050067901611328,0.0050067901611328,0.0079870223999023,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,6.096,5.76,4.968,5.496,112.696,868.0217266082764,868.0185675621033,1.192,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069283727389663,0.0088214874267578,0.0060399373372395,0.007033348083496,0.0078201293945312,0.00762939453125,0.0057220458984375,0.0057220458984375,0.0199079513549804,0.020766258239746,0.0,0.0,0.0,0.0,0.0,0.0,5.104,5.76,2.112,1.056,113.256,868.0450916290283,868.0450916290283,1.192,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069283727389663,0.0088214874267578,0.0060796737670898,0.0071525573730468,0.0086784362792968,0.0072479248046875,0.0057220458984375,0.0057220458984375,0.0086426734924316,0.0122785568237304,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,2.688,3.704,113.256,868.014121055603,868.0129647254944,1.192,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069283727389663,0.0088214874267578,0.0066161155700683,0.0069936116536458,0.0078678131103515,0.0076532363891601,0.0057220458984375,0.0057220458984375,0.0145435333251953,0.0145435333251953,0.0,0.0,0.0,0.0,0.0,0.0,5.6,4.976,1.056,0.528,113.256,868.0424690246582,868.0424690246582,1.192,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069283727389663,0.0088214874267578,0.0088214874267578,0.0081857045491536,0.0087738037109375,0.0094890594482421,0.0057220458984375,0.0057220458984375,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0,0.0,0.0,4.752,5.264,0.592,0.592,113.256,868.0349826812744,868.0241902669271,1.192,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069283727389663,0.0088214874267578,0.0063578287760416,0.0067551930745442,0.0087738037109375,0.0071048736572265,0.0057220458984375,0.0057220458984375,0.0090599060058593,0.0115871429443359,0.0,0.0,0.0,0.0,0.0,0.0,4.624,4.592,2.688,3.704,113.256,868.0329322814941,868.0196285247803,1.192,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0074754640894028,0.009775161743164,0.0064373016357421,0.0069936116536458,0.0083446502685546,0.0087738037109375,0.0039776620040321,0.0047683715820312,0.0093460083007812,0.0139713287353515,0.0133514404296875,0.0050067901611328,0.0133514404296875,0.0050067901611328,0.848,0.848,2.32,2.448,3.744,4.232,143.848,868.0177927017212,868.0133819580078,6669.48,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.006986136483674,0.0088214874267578,0.0063776969909667,0.0061392784118652,0.0077486038208007,0.0084400177001953,0.0040745467282413,0.0050067901611328,0.0090599060058593,0.0132322311401367,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,3.928,2.912,118.448,868.0423259735107,868.0257797241211,894.856,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0068512722034359,0.0085830688476562,0.0079274177551269,0.0078082084655761,0.0092029571533203,0.0103473663330078,0.0054836273193359,0.0054836273193359,0.0108242034912109,0.0146865844726562,0.0050067901611328,0.0133514404296875,0.0050067901611328,0.0133514404296875,0.848,0.848,5.6,5.76,3.744,4.232,113.256,868.0227994918823,868.0180907249451,1.192,1
