time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_p90_ul_ms,f1_u_latency_mean_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,a1_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,F-node
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083684921264648,0.0062263011932373,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,1
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088453292846679,0.0063157081604003,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,1
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.006031634202644,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0128746032714843,0.0128746032714843,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,1.192,1
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078678131103515,0.0060399373372395,0.0066757202148437,0.0066757202148437,0.0057220458984375,0.0059127807617187,0.0101327896118164,0.012516975402832,0.0067949295043945,0.0143051147460937,0.0143051147460937,0.0095129013061523,0.0117063522338867,0.0296354293823242,0.0061988830566406,0.0061988830566406,0.496,1.36,1.696,1.696,113.256,7.488,8.464,0.0,1.192,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0059924908538362,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0,0.0065088272094726,0.0104904174804687,0.0104904174804687,0.009012222290039,0.0128984451293945,0.0302791595458984,0.0090599060058593,0.0090599060058593,0.496,1.36,0.0,0.0,113.256,7.488,8.464,0.0,1.192,1
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078678131103515,0.0059401988983154,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0065326690673828,0.0081062316894531,0.0081062316894531,0.0092983245849609,0.0110745429992675,0.0281333923339843,0.0,0.0,0.496,1.36,0.0,0.0,112.0,16.528,15.472,100.0,0.0,1
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0059866905212402,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,100.0,0.0,1
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085353851318359,0.0062106278142318,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.035647302865982,0.1006126403808593,0.496,1.392,0.0,0.0,125.224,0.0,0.0,49.60629921259843,688.352,1
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095367431640625,0.0064887252508425,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0595681160639302,0.2052307128906249,0.496,1.424,0.0,0.0,132.768,0.0,0.0,49.91749174917492,6720.28,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0059272519391567,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0059843063354492,0.0119209289550781,0.0119209289550781,0.0088214874267578,0.0113725662231445,0.0295877456665039,0.0069141387939453,0.0069141387939453,0.496,1.424,0.0,0.0,113.256,7.488,8.464,0.0,1.192,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0062131170016616,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0062227249145507,0.0050067901611328,0.0050067901611328,0.0086069107055664,0.011301040649414,0.0284671783447265,0.0081062316894531,0.0081062316894531,0.496,1.36,0.0,0.0,113.256,7.488,8.464,0.0,1.192,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0065319678362678,0.0143051147460937,0.0143051147460937,0.0,0.0,0.0,0.0,0.0064253807067871,0.0216960906982421,0.0216960906982421,0.0090837478637695,0.0110745429992675,0.0288724899291992,0.0511482612844747,0.1992702484130859,0.496,1.36,0.0,0.0,123.328,16.528,15.472,52.15493726132024,10020.872,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0062429904937744,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0062147776285807,0.0159740447998046,0.0159740447998046,0.0086784362792968,0.0099976857503255,0.0217437744140625,0.0,0.0,0.496,1.424,0.0,0.0,112.0,10.776,11.312,52.15493726132024,0.0,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0062167644500732,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,52.15493726132024,0.0,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.006118224034855,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0081062316894531,0.0094413757324218,0.496,1.36,0.0,0.0,114.712,0.0,0.0,0.0,9.392,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.006089756144813,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0062227249145507,0.0073909759521484,0.0073909759521484,0.008392333984375,0.0112056732177734,0.0292539596557617,0.0069141387939453,0.0088214874267578,0.496,1.424,0.0,0.0,117.192,7.488,8.464,33.33333333333333,24.144,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078916549682617,0.0060987472534179,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0062942504882812,0.0112056732177734,0.0112056732177734,0.0085830688476562,0.0113964080810546,0.02899169921875,0.0443284104510051,0.1940250396728516,0.496,1.392,0.0,0.0,112.0,7.488,8.464,54.18994413407822,876.912,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0089645385742187,0.0066291995164824,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0.0062942504882812,0.0085830688476562,0.0085830688476562,0.0088214874267578,0.0110626220703125,0.0275611877441406,0.0565607439387928,0.2023458480834961,0.496,1.424,0.0,0.0,133.8,16.528,15.472,51.54852030282174,8001.2,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0060992454414937,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,113.256,0.0,0.0,100.0,0.0,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0063051091562403,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0063975652058919,0.0092983245849609,0.496,1.36,0.0,0.0,115.968,0.0,0.0,50.0,39.952,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078916549682617,0.0059390068054199,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.496,1.424,0.0,0.0,112.0,0.0,0.0,66.66666666666666,3.32,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0061265271694505,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0057750278049045,0.00762939453125,0.00762939453125,0.0070571899414062,0.0104470686479048,0.0257492065429687,0.0047206878662109,0.0053882598876953,0.496,1.424,0.0,0.0,115.608,8.016,7.936,64.28571428571429,60.36,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0061265271694505,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0061750411987304,0.0133514404296875,0.0133514404296875,0.0085830688476562,0.0112771987915039,0.028538703918457,0.0047206878662109,0.0053882598876953,0.496,1.392,0.0,0.0,115.608,7.488,8.464,64.28571428571429,60.36,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0061265271694505,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0064611434936523,0.0154972076416015,0.0154972076416015,0.0083446502685546,0.0114083290100097,0.0281333923339843,0.0047206878662109,0.0053882598876953,0.496,1.36,0.0,0.0,115.608,16.528,15.472,64.28571428571429,60.36,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0061265271694505,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0047206878662109,0.0053882598876953,0.496,1.36,0.0,0.0,115.608,0.0,0.0,64.28571428571429,60.36,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0061084484231883,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0057220458984375,0.006103515625,0.496,1.36,0.0,0.0,118.872,0.0,0.0,57.14285714285714,17.112,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.006061288254771,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0138282775878906,0.0138282775878906,0.0,0.0,0.0,0.0054836273193359,0.0054836273193359,0.496,1.424,0.0,0.0,113.256,0.0,0.0,0.0,1.192,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0060695913893666,0.007033348083496,0.0082731246948242,0.0,0.0,0.0,0.0,0.0066518783569335,0.0116825103759765,0.0126361846923828,0.0088214874267578,0.010848045349121,0.0263452529907226,0.0,0.0,1.344,2.208,0.0,0.0,113.256,7.488,8.464,100.0,0.0,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0063860416412353,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0,0.006270408630371,0.0128746032714843,0.0128746032714843,0.008392333984375,0.0110387802124023,0.0262737274169921,0.0,0.0,0.496,1.36,0.0,0.0,112.0,7.488,8.464,100.0,0.0,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0062918663024902,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0064611434936523,0.0095367431640625,0.0095367431640625,0.0086784362792968,0.0110030174255371,0.0261545181274414,0.0,0.0,0.496,1.36,0.0,0.0,112.0,16.528,15.472,100.0,0.0,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0061655044555664,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,100.0,0.0,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081300735473632,0.0061511993408203,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0140666961669921,0.0140666961669921,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,100.0,0.0,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0061571598052978,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,100.0,0.0,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0063329193722549,0.0064373016357421,0.0064373016357421,0.0047683715820312,0.0047683715820312,0.0154972076416015,0.0154972076416015,0.0058809916178385,0.013589859008789,0.013589859008789,0.0068187713623046,0.0111623243852095,0.0300407409667968,0.0,0.0,0.496,1.36,0.848,0.848,113.256,8.016,7.936,100.0,0.0,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0059913046917512,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0061459011501736,0.00762939453125,0.00762939453125,0.0078201293945312,0.0106854872270063,0.028848648071289,0.0,0.0,0.496,1.36,0.0,0.0,113.256,8.016,7.936,100.0,0.0,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0062439572158737,0.0083446502685546,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0069141387939453,0.0069141387939453,0.0063048468695746,0.0109672546386718,0.0109672546386718,0.0083446502685546,0.0107071616432883,0.0259160995483398,0.0081062316894531,0.0109672546386718,0.496,1.392,0.848,0.848,113.256,17.584,14.416,71.42857142857143,24.144,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0061011314392089,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.005960464477539,0.005960464477539,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,71.42857142857143,0.0,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0061813522787655,0.005960464477539,0.005960464477539,0.0,0.0,0.0,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,132.768,0.0,0.0,71.42857142857143,0.0,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082969665527343,0.0061859638232902,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0.0,0.496,1.392,0.0,0.0,127.576,0.0,0.0,71.42857142857143,0.0,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0062263011932373,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.0062942504882812,0.0183582305908203,0.0183582305908203,0.0084161758422851,0.011301040649414,0.0285625457763671,0.0,0.0,0.496,1.392,0.0,0.0,112.0,7.488,8.464,71.42857142857143,0.0,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0060558319091796,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0061511993408203,0.0057220458984375,0.0057220458984375,0.0086307525634765,0.0118255615234375,0.0288248062133789,0.0,0.0,0.496,1.36,0.0,0.0,112.0,7.488,8.464,71.42857142857143,0.0,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078678131103515,0.0062417984008789,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0063061714172363,0.005960464477539,0.005960464477539,0.0086069107055664,0.0113368034362792,0.0261306762695312,0.0,0.0,0.496,1.36,0.0,0.0,112.0,16.528,15.472,71.42857142857143,0.0,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083684921264648,0.0061583518981933,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,71.42857142857143,0.0,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0061288994936207,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.013589859008789,0.013589859008789,0.0,0.0,0.0,0.011444091796875,0.011444091796875,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,1.192,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.006089756144813,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.005960464477539,0.005960464477539,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,1.192,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0061834629495345,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.0058280097113715,0.0064373016357421,0.0064373016357421,0.006866455078125,0.0105771151455965,0.0262260437011718,0.0082254409790039,0.0100374221801757,0.496,1.392,0.0,0.0,113.256,8.016,7.936,33.33333333333333,13.264,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0062617496471499,0.0069141387939453,0.0069141387939453,0.0068346659342447,0.0071525573730468,0.0066757202148437,0.0073909759521484,0.005960464477539,0.011444091796875,0.011444091796875,0.007939338684082,0.0121355056762695,0.0312566757202148,0.0090599060058593,0.0090599060058593,0.496,1.424,5.648,5.552,115.8,7.488,8.464,0.0,3.512,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0065345669267189,0.0078678131103515,0.0078678131103515,0.0071922938028971,0.0095367431640625,0.0088214874267578,0.0121593475341796,0.0065207481384277,0.0116825103759765,0.0116825103759765,0.0086307525634765,0.010693073272705,0.024580955505371,0.0069141387939453,0.0069141387939453,0.496,1.36,5.104,19.04,115.544,16.528,15.472,50.0,3.256,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0062143802642822,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,112.0,0.0,0.0,50.0,0.0,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0061285495758056,0.0069141387939453,0.0069141387939453,0.0052452087402343,0.0052452087402343,0.005960464477539,0.005960464477539,0.0,0.013589859008789,0.013589859008789,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.848,0.784,112.0,0.0,0.0,50.0,0.0,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0065970420837402,0.0088214874267578,0.0088214874267578,0.0072121620178222,0.0092506408691406,0.0084638595581054,0.0115156173706054,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0116825103759765,0.0116825103759765,0.496,1.36,21.504,12.864,112.632,0.0,0.0,0.0,1.192,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0068417829067552,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0063657760620117,0.0109672546386718,0.0109672546386718,0.0085115432739257,0.0109434127807617,0.0279903411865234,0.0,0.0,0.496,1.776,0.0,0.0,113.256,7.488,8.464,100.0,0.0,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0068334797721597,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0066041946411132,0.0119209289550781,0.0119209289550781,0.0094175338745117,0.0105619430541992,0.0257730484008789,0.0064373016357421,0.0064373016357421,0.496,1.776,0.0,0.0,113.256,7.488,8.464,0.0,1.192,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0068604946136474,0.005960464477539,0.005960464477539,0.0,0.0,0.0,0.0,0.0061612380178351,0.0090599060058593,0.0090599060058593,0.0081539154052734,0.0106720697312127,0.025033950805664,0.0,0.0,0.496,1.776,0.0,0.0,112.0,17.056,14.944,0.0,0.0,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0068370382584149,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.009775161743164,0.009775161743164,0.496,1.84,0.0,0.0,115.224,0.0,0.0,50.0,2.936,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0069777942398219,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0174779158372145,0.0073671340942382,0.496,1.84,0.0,0.0,135.712,0.0,0.0,48.51485148514851,431.328,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.007039871974964,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0054585306267989,0.0065803527832031,0.496,1.84,0.0,0.0,116.376,0.0,0.0,60.416666666666664,130.84,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0068417829067552,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0061988830566406,0.0081062316894531,0.0081062316894531,0.0084400177001953,0.0102996826171875,0.0246047973632812,0.0253723513695501,0.0064373016357421,0.496,1.808,0.0,0.0,114.424,7.488,8.464,50.0,224.872,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.006880926255563,0.0063180923461914,0.0069856643676757,0.0,0.0,0.0,0.0,0.0058174133300781,0.0091791152954101,0.0106096267700195,0.0081300735473632,0.0102519989013671,0.0262975692749023,0.0055233637491861,0.0067949295043945,1.344,2.688,0.0,0.0,115.088,7.488,8.464,53.84615384615385,22.128,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0070345283734916,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0063657760620117,0.0104904174804687,0.0104904174804687,0.0079154968261718,0.0102974119640532,0.0259876251220703,0.0057220458984375,0.0062942504882812,0.496,1.776,0.0,0.0,118.448,17.056,15.472,25.0,19.736,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.006885811834052,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0050593824947581,0.006270408630371,0.496,1.84,0.0,0.0,118.448,0.0,0.0,44.71544715447154,468.528,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0067722797393798,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,112.0,0.0,0.0,44.71544715447154,0.0,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0067760448644656,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0054836273193359,0.0065803527832031,0.496,1.84,0.0,0.0,121.008,0.0,0.0,50.0,22.768,1
