time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_ul_percentage,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_p90_ul_ms,f1_u_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_mean_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,a1_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_c_retransmissions_ul_count,f1_c_retransmissions_dl_count,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_ul_kbps,f1_c_throughput_dl_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_ul_kbps,f1_c_packet_loss_dl_percentage,f1_c_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,f1_u_throughput_dl_kbps,F-node
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0090599060058593,0.006758294454435,0.0038726936084563,0.0045299530029296,0.0,0.0090599060058593,0.0090599060058593,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,142.592,0.0,0.0,0.0,0.0,0.0,27503.616,0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0095367431640625,0.0073015689849853,0.0,0.0,0.0058174133300781,0.0102519989013671,0.0102519989013671,0.0073909759521484,0.0088214874267578,0.0088214874267578,0.0108242034912109,0.0208377838134765,0.0,0.0,0.496,1.424,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0065088272094726,0.0,0.0,0.0059127807617187,0.0071525573730468,0.0071525573730468,0.0077247619628906,0.0102519989013671,0.0102519989013671,0.0110149383544921,0.0193119049072265,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0065159797668457,0.0,0.0,0.0059127807617187,0.00762939453125,0.00762939453125,0.0083684921264648,0.0112056732177734,0.0112056732177734,0.0099897384643554,0.0230312347412109,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0061775321391091,0.0085830688476562,0.0085830688476562,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0054836273193359,0.0054836273193359,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0060802668481323,0.0050067901611328,0.0050067901611328,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00762939453125,0.0059379273979224,0.0073909759521484,0.0073909759521484,0.0,0.0075101852416992,0.0083684921264648,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,1.344,2.208,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00762939453125,0.0058400630950927,0.0,0.0,0.0052452087402343,0.0066757202148437,0.0066757202148437,0.006103515625,0.0083446502685546,0.0083446502685546,0.0116825103759765,0.0212669372558593,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.009775161743164,0.006830808028434,0.0038811259477454,0.0045299530029296,0.0060558319091796,0.0081062316894531,0.0081062316894531,0.0078201293945312,0.0178813934326171,0.0178813934326171,0.0105857849121093,0.0199794769287109,0.0,0.0,0.496,1.424,0.0,0.0,3.744,4.232,143.152,0.0,0.0,0.0,0.0,0.0,22328.304,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0081300735473632,0.0060677528381347,0.0,0.0,0.0065326690673828,0.005960464477539,0.005960464477539,0.009012222290039,0.0119209289550781,0.0119209289550781,0.0107526779174804,0.0264167785644531,0.0,0.0,0.496,1.392,0.0,0.0,8.264,7.736,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0081300735473632,0.0060141086578369,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00762939453125,0.0058584545382219,0.0081062316894531,0.0081062316894531,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0059877462054959,0.0054836273193359,0.0054836273193359,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0060826391723025,0.0045299530029296,0.0045299530029296,0.0059127807617187,0.0085830688476562,0.0085830688476562,0.0072479248046875,0.0100135803222656,0.0100135803222656,0.0103473663330078,0.0195980072021484,0.0,0.0,0.496,1.36,1.696,1.696,3.744,4.232,113.256,0.0,0.0092983245849609,0.008702278137207,0.0125408172607421,0.0112771987915039,1.192,0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00762939453125,0.0058305263519287,0.0,0.0,0.0062942504882812,0.0071525573730468,0.0071525573730468,0.008249282836914,0.009775161743164,0.009775161743164,0.0123500823974609,0.0247478485107421,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0062675010867235,0.0038759611403406,0.0045299530029296,0.0063657760620117,0.0116825103759765,0.0116825103759765,0.0082015991210937,0.0112056732177734,0.0112056732177734,0.010228157043457,0.0243902206420898,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,142.592,0.0,0.0,0.0,0.0,0.0,10685.856,0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0095367431640625,0.0072284717464921,0.0038954984412593,0.0045299530029296,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0140666961669921,0.0140666961669921,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,117.192,0.0,0.0,0.0,0.0,0.0,31976.336,0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0062441825866699,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0078678131103515,0.0058964117249446,0.005960464477539,0.005960464477539,0.0,0.00762939453125,0.00762939453125,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,0
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00762939453125,0.0058347312965203,0.0045299530029296,0.0045299530029296,0.0066757202148437,0.00762939453125,0.00762939453125,0.0092506408691406,0.0107288360595703,0.0107288360595703,0.0104427337646484,0.0192642211914062,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,113.256,0.0,0.0,0.0,0.0,0.0,1.192,0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0078678131103515,0.0060135775273389,0.0067949295043945,0.0076532363891601,0.0057697296142578,0.0073909759521484,0.0073909759521484,0.0072956085205078,0.0095367431640625,0.0095367431640625,0.0106334686279296,0.0205516815185546,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,118.448,0.0,0.0,0.0,0.0,0.0,10.976,0
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0081300735473632,0.0061273574829101,0.0,0.0,0.0060319900512695,0.00762939453125,0.00762939453125,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0098466873168945,0.0228643417358398,0.0,0.0,0.496,1.424,0.0,0.0,8.264,7.736,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00762939453125,0.0058555603027343,0.0,0.0,0.0,0.0064373016357421,0.0064373016357421,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0092983245849609,0.0068053458500834,0.0038808089676902,0.0045299530029296,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,143.152,0.0,0.0,0.0,0.0,0.0,25945.392,0
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0063180923461914,0.0,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0154972076416015,0.0154972076416015,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0059474166946031,0.0052452087402343,0.0052452087402343,0.0062942504882812,0.0078678131103515,0.0078678131103515,0.0087261199951171,0.0092983245849609,0.0092983245849609,0.0119686126708984,0.0237464904785156,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0061099209002594,0.0107288360595703,0.0107288360595703,0.0063896179199218,0.0078678131103515,0.0078678131103515,0.0077724456787109,0.0133514404296875,0.0133514404296875,0.0109672546386718,0.0202178955078125,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0060197725817931,0.0064373016357421,0.0064373016357421,0.0058889389038085,0.0073909759521484,0.0073909759521484,0.0081062316894531,0.0100135803222656,0.0100135803222656,0.0102758407592773,0.0252962112426757,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0061357722562902,0.0049571196238199,0.0084400177001953,0.0,0.0064373016357421,0.0064373016357421,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,132.768,0.0,0.0,0.0,0.0,0.0,270.336,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0078678131103515,0.0060856342315673,0.0,0.0,0.0,0.005960464477539,0.005960464477539,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0078678131103515,0.0059175491333007,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.009775161743164,0.0071046399135215,0.0040737637324971,0.0047683715820312,0.0062942504882812,0.0123977661132812,0.0123977661132812,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.010538101196289,0.019693374633789,0.0,0.0,0.496,1.424,0.0,0.0,3.744,4.232,132.768,0.0,0.0,0.0,0.0,0.0,24180.936,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0062570049988096,0.0083446502685546,0.0083446502685546,0.0058174133300781,0.009775161743164,0.009775161743164,0.0073909759521484,0.0107288360595703,0.0107288360595703,0.0104904174804687,0.0193119049072265,0.0,0.0,0.496,1.424,0.0,0.0,3.744,4.232,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0073909759521484,0.0061261653900146,0.0071525573730468,0.0071525573730468,0.0066518783569335,0.0073909759521484,0.0073909759521484,0.0089883804321289,0.0112056732177734,0.0112056732177734,0.01068115234375,0.0255823135375976,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,112.696,0.0,0.0,0.0,0.0,0.0,1.192,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0060767083618771,0.0054836273193359,0.0054836273193359,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0083684921264648,0.0060987472534179,0.0,0.0,0.0,0.0064373016357421,0.0064373016357421,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0059998035430908,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.013589859008789,0.013589859008789,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0060880184173583,0.0,0.0,0.0066280364990234,0.0073909759521484,0.0073909759521484,0.0080585479736328,0.0092983245849609,0.0092983245849609,0.0106334686279296,0.0201225280761718,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0060558319091796,0.0041349090798927,0.0047683715820312,0.0068187713623046,0.008702278137207,0.0110864639282226,0.008249282836914,0.0115633010864257,0.0128030776977539,0.0107765197753906,0.0203609466552734,0.0,0.0,1.344,2.208,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,1534.44,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.009775161743164,0.0073230208982016,0.0040437309787823,0.0047683715820312,0.0059127807617187,0.0107288360595703,0.0107288360595703,0.0085830688476562,0.0092983245849609,0.0092983245849609,0.0104904174804687,0.0242948532104492,0.0,0.0,0.496,1.424,0.0,0.0,8.264,7.736,144.408,0.0,0.0,0.0,0.0,0.0,37317.296,1
