time_seconds,a1_retransmissions_ul_count,a1_packet_loss_ul_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,a1_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_u_latency_p90_dl_ms,f1_c_latency_mean_ul_ms,a1_latency_p90_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,a1_retransmissions_dl_count,f1_c_throughput_ul_kbps,f1_c_throughput_dl_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,a1_throughput_ul_kbps,a1_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,F-node
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060200691223144,0.0081062316894531,0.0061988830566406,0.0061988830566406,0.0,0.0064373016357421,0.0050067901611328,0.0050067901611328,0.0,0.0,0.0084877014160156,0.0,0.0,0.0,0.0117301940917968,0.0229358673095703,0.496,1.36,0.0,0.0,0.0,3.744,112.0,4.232,0.0,0.0,0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063362967204577,0.0088214874267578,0.0088214874267578,0.0088214874267578,0.004887580871582,0.005960464477539,0.0102519989013671,0.0102519989013671,0.0052452087402343,0.0,0.0077247619628906,0.0,0.0,0.0,0.0098705291748046,0.0173568725585937,0.496,1.36,0.0,0.0,0.0,3.744,125.752,4.232,0.0,83.312,0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006672179344857,0.0092744827270507,0.0104904174804687,0.0104904174804687,0.0039950976353634,0.0066227383083767,0.0116825103759765,0.0116825103759765,0.0047683715820312,0.0,0.0090599060058593,0.0,0.0,0.0,0.0100786035711115,0.0233650207519531,0.496,1.36,0.0,0.0,0.0,8.792,118.448,7.208,0.0,2891.288,0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006366484236009,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0044261255571919,0.0,0.0102519989013671,0.0102519989013671,0.0056982040405273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,115.552,0.0,0.0,496.928,0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061277133315356,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0054836273193359,0.0,0.0088214874267578,0.0088214874267578,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,7.464,0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059828899874545,0.00762939453125,0.0073909759521484,0.0073909759521484,0.0056624412536621,0.0,0.011444091796875,0.011444091796875,0.0069379806518554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,120.528,0.0,0.0,23.552,0
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063744350452328,0.0085830688476562,0.0061988830566406,0.0061988830566406,0.0048185649671052,0.0058174133300781,0.0069141387939453,0.0069141387939453,0.0065803527832031,0.0,0.0078201293945312,0.0,0.0,0.0,0.0102043151855468,0.0192642211914062,0.496,1.36,0.0,0.0,0.0,3.744,114.296,4.232,0.0,159.848,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062498880262991,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0045733018354936,0.0,0.0138282775878906,0.0138282775878906,0.0070810317993164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,117.192,0.0,100.0,233.408,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062859058380126,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0052452087402343,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,112.0,0.0,100.0,0.0,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0058643853486473,0.00762939453125,0.0073909759521484,0.0073909759521484,0.0071525573730468,0.0,0.0104904174804687,0.0104904174804687,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,113.256,0.0,100.0,1.192,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060719637135368,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0088214874267578,0.0,0.0171661376953125,0.0171661376953125,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,113.256,0.0,100.0,1.192,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006322162907298,0.0085830688476562,0.0104904174804687,0.0104904174804687,0.0039809133728219,0.0,0.0157356262207031,0.0157356262207031,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,133.32,0.0,100.0,3417.464,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060102832851125,0.00762939453125,0.0078678131103515,0.0078678131103515,0.0052452087402343,0.0,0.0061988830566406,0.0061988830566406,0.0060796737670898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,117.192,0.0,100.0,19.104,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066626724319078,0.0090599060058593,0.0116825103759765,0.0116825103759765,0.0044632983464066,0.0,0.0109672546386718,0.0109672546386718,0.0054359436035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,116.008,0.0,100.0,630.952,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066175982726747,0.0088214874267578,0.0083446502685546,0.0083446502685546,0.0044236312041411,0.0,0.011444091796875,0.011444091796875,0.0054836273193359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,114.632,0.0,100.0,1105.2,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066128536243343,0.0088214874267578,0.0081062316894531,0.0081062316894531,0.0044962939094094,0.0,0.0085830688476562,0.0085830688476562,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,114.632,0.0,100.0,401.016,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062024239266272,0.0083208084106445,0.009775161743164,0.009775161743164,0.0044018030166625,0.0,0.0073909759521484,0.0073909759521484,0.0052690505981445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,115.888,0.0,100.0,502.992,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065081190354753,0.0088214874267578,0.0092983245849609,0.0092983245849609,0.0044366587763247,0.0,0.0078678131103515,0.0078678131103515,0.0052452087402343,0.0090599060058593,0.0,0.0040531158447265,0.0090599060058593,0.0040531158447265,0.0,0.0,0.496,1.36,0.0,0.848,0.848,0.0,115.856,0.0,100.0,550.72,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065713379513564,0.0088214874267578,0.0078678131103515,0.0078678131103515,0.0043776856751001,0.0,0.011444091796875,0.011444091796875,0.0052928924560546,0.0071525573730468,0.0,0.0143051147460937,0.0071525573730468,0.0143051147460937,0.0,0.0,0.496,1.36,0.0,0.848,0.848,0.0,116.224,0.0,100.0,809.8,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064527217428482,0.0088214874267578,0.00762939453125,0.00762939453125,0.004571161152404,0.0,0.0073909759521484,0.0073909759521484,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,115.336,0.0,100.0,515.464,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064230676907211,0.0092983245849609,0.00762939453125,0.00762939453125,0.0044055607007897,0.0,0.0104904174804687,0.0104904174804687,0.0056266784667968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,117.192,0.0,100.0,204.12,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060826391723025,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0041081355168269,0.0,0.0100135803222656,0.0100135803222656,0.0054359436035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,117.192,0.0,100.0,146.808,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006233281757108,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0044727325439453,0.0,0.0078678131103515,0.0078678131103515,0.0057697296142578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,117.192,0.0,100.0,223.128,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059463009975924,0.00762939453125,0.0119209289550781,0.0119209289550781,0.0046094258626302,0.0,0.0069141387939453,0.0069141387939453,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,116.112,0.0,100.0,47.728,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062378326264938,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0044107437133789,0.0,0.0088214874267578,0.0088214874267578,0.0056982040405273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,118.448,0.0,100.0,412.72,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060749526071076,0.0083446502685546,0.0102519989013671,0.0112056732177734,0.0056624412536621,0.0,0.0081062316894531,0.0094413757324218,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.344,2.208,1.0,0.0,0.0,0.0,116.592,0.0,100.0,14.528,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063874828281687,0.0083446502685546,0.0102519989013671,0.0102519989013671,0.004081038741378,0.0,0.0081062316894531,0.0081062316894531,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,117.192,0.0,100.0,2246.4,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0069224419285408,0.0095367431640625,0.0095367431640625,0.0095367431640625,0.0039062752628957,0.0,0.0095367431640625,0.0095367431640625,0.00457763671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,117.192,0.0,100.0,15027.624,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063720627210626,0.0090599060058593,0.0085830688476562,0.0085830688476562,0.0040314414284446,0.0,0.0159740447998046,0.0159740447998046,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,117.192,0.0,100.0,973.696,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063234300755742,0.0085830688476562,0.0092983245849609,0.0092983245849609,0.004446184312975,0.0,0.0100135803222656,0.0100135803222656,0.0062942504882812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,117.192,0.0,100.0,306.344,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066780807948348,0.0090599060058593,0.0140666961669921,0.0140666961669921,0.0041695202098173,0.0,0.0116825103759765,0.0116825103759765,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,118.448,0.0,100.0,1464.64,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064479242457021,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0044209616524832,0.0,0.0131130218505859,0.0131130218505859,0.0056266784667968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,118.448,0.0,100.0,841.256,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006253176396436,0.0083446502685546,0.0092983245849609,0.0092983245849609,0.0047948625352647,0.0,0.0150203704833984,0.0150203704833984,0.0056266784667968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,118.448,0.0,100.0,115.856,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061383887903014,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0042694586294668,0.0,0.0102519989013671,0.0102519989013671,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,114.712,0.0,100.0,358.064,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062119308395765,0.0085830688476562,0.0092983245849609,0.0092983245849609,0.0044978581942044,0.0,0.0054836273193359,0.0054836273193359,0.0061750411987304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,117.192,0.0,100.0,484.336,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060570240020751,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,112.0,0.0,100.0,0.0,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062342917565071,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0051448219700863,0.0,0.009775161743164,0.009775161743164,0.0067710876464843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,116.784,0.0,100.0,40.872,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061004316035787,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0061988830566406,0.0,0.0050067901611328,0.0050067901611328,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,100.0,1.192,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062693516021878,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.0056624412536621,0.0,0.0069141387939453,0.0069141387939453,0.0074625015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,118.04,0.0,100.0,7.504,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061268853669119,0.008559226989746,0.00762939453125,0.00762939453125,0.0054010978111853,0.0,0.0116825103759765,0.0116825103759765,0.0079870223999023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,115.648,0.0,100.0,54.752,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060589159306009,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0050067901611328,0.0,0.0083446502685546,0.0083446502685546,0.0060558319091796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,114.392,0.0,100.0,35.768,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063008929959577,0.0085830688476562,0.0061988830566406,0.0061988830566406,0.0046399923471304,0.0,0.0090599060058593,0.0090599060058593,0.0053644180297851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,114.392,0.0,100.0,56.112,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062605634850649,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0056303464449368,0.0,0.0109672546386718,0.0109672546386718,0.0073432922363281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,114.392,0.0,100.0,27.352,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059402997220926,0.0078678131103515,0.00762939453125,0.00762939453125,0.0069141387939453,0.0,0.009775161743164,0.009775161743164,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,2.0,0.0,0.0,0.0,114.392,0.0,100.0,2.104,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063169120561958,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.0057816505432128,0.0,0.0092983245849609,0.0092983245849609,0.0084877014160156,0.006715456644694,0.0,0.0065326690673828,0.0088214874267578,0.0078678131103515,0.0,0.0,0.496,1.36,1.0,12.096,7.696,0.0,115.648,0.0,100.0,15.92,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063759265559734,0.0087976455688476,0.009775161743164,0.009775161743164,0.0059008598327636,0.0,0.0121593475341796,0.0121593475341796,0.0066041946411132,0.0091791152954101,0.0,0.0067949295043945,0.011301040649414,0.0088453292846679,0.0,0.0,0.496,1.36,2.0,14.24,4.032,0.0,115.648,0.0,100.0,7.504,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061622940667785,0.0083446502685546,0.0104904174804687,0.0104904174804687,0.0057617823282877,0.0,0.0162124633789062,0.0162124633789062,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,115.648,0.0,100.0,13.376,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061419472765566,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0056028366088867,0.0,0.0092983245849609,0.0092983245849609,0.0056982040405273,0.0057220458984375,0.0,0.0052452087402343,0.0057220458984375,0.0052452087402343,0.0,0.0,0.496,1.36,1.0,0.784,0.848,0.0,114.392,0.0,100.0,4.208,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062708807463693,0.0081062316894531,0.0102519989013671,0.0102519989013671,0.0050597720675998,0.0,0.0073909759521484,0.0073909759521484,0.0063896179199218,0.0072419643402099,0.0,0.0074207782745361,0.0092029571533203,0.0093698501586914,0.0,0.0,0.496,1.36,0.0,12.864,21.504,0.0,114.888,0.0,100.0,18.936,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063395500183105,0.0086069107055664,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,1.0,0.0,0.0,0.0,112.0,0.0,100.0,0.0,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062166754879168,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.00762939453125,0.0,0.0109672546386718,0.0109672546386718,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,114.456,0.0,100.0,2.168,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064560932478881,0.0088214874267578,0.0102519989013671,0.0102519989013671,0.004008964256004,0.0,0.0081062316894531,0.0081062316894531,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,123.64,0.0,100.0,3826.568,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006614345135075,0.0092744827270507,0.0095367431640625,0.0095367431640625,0.0039420512892444,0.0,0.0140666961669921,0.0140666961669921,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,118.448,0.0,100.0,3570.016,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061597397078329,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0054836273193359,0.0,0.0088214874267578,0.0088214874267578,0.0054836273193359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,113.256,0.0,100.0,1.192,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061750411987304,0.0083446502685546,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,1.0,0.0,0.0,0.0,112.0,0.0,100.0,0.0,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060701370239257,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0147819519042968,0.0147819519042968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,1.0,0.0,0.0,0.0,112.0,0.0,100.0,0.0,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065062560287176,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0042915344238281,0.0,0.0131130218505859,0.0131130218505859,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,1.0,0.0,0.0,0.0,132.768,0.0,100.0,1125.92,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060209587438782,0.0078678131103515,0.008702278137207,0.0105142593383789,0.0044107437133789,0.0,0.00762939453125,0.008392333984375,0.005650520324707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.344,2.624,1.0,0.0,0.0,0.0,117.192,0.0,100.0,39.36,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060672190651964,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0069141387939453,0.0,0.0057220458984375,0.0057220458984375,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,1.0,0.0,0.0,0.0,113.256,0.0,100.0,1.192,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061988830566406,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0083446502685546,0.0,0.0073909759521484,0.0073909759521484,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,113.256,0.0,100.0,1.192,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062676804575754,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.0042279561360677,0.0,0.0069141387939453,0.0069141387939453,0.0054836273193359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,1.0,0.0,0.0,0.0,113.256,0.0,100.0,447.848,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062646536991514,0.0085830688476562,0.0104904174804687,0.0104904174804687,0.0038904302260454,0.0,0.0126361846923828,0.0126361846923828,0.004434585571289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,127.576,0.0,100.0,921.96,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062000751495361,0.0083684921264648,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,0.0,100.0,0.0,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060248374938964,0.0076532363891601,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,0.0,100.0,0.0,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062406063079833,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0178813934326171,0.0178813934326171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,0.0,100.0,0.0,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061464309692382,0.0090837478637695,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,1.0,0.0,0.0,0.0,112.0,0.0,100.0,0.0,1
