time_seconds,a1_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,f1_c_retransmissions_ul_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,f1_c_latency_mean_dl_ms,a1_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,a1_retransmissions_ul_count,a1_retransmissions_dl_count,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_packet_loss_dl_percentage,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,f1_u_throughput_dl_kbps,F-node
74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061011314392089,0.0078678131103515,0.00762939453125,0.00762939453125,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0.0,0.0102519989013671,0.0,0.0178813934326171,0.496,1.424,0.0,0.0,0.0,0.0,4.272,3.704,112.0,0.0,0.0060796737670898,0.0071048736572265,0.0,0
75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060188770294189,0.0076532363891601,0.0071525573730468,0.0071525573730468,0.0131130218505859,0.0131130218505859,0.0,0.0,0.0,0.0,0.0,0.0107049942016601,0.0,0.0231027603149414,0.496,1.36,0.0,0.0,0.0,0.0,8.264,7.736,112.0,0.0,0.0066041946411132,0.009322166442871,0.0,0
76,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006110668182373,0.0083684921264648,0.0061988830566406,0.0061988830566406,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0
77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.005878210067749,0.00762939453125,0.0071525573730468,0.0071525573730468,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0
78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060458681476649,0.0081062316894531,0.00762939453125,0.00762939453125,0.0100135803222656,0.0100135803222656,0.0057220458984375,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,1.192,0
79,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059616506396241,0.0083446502685546,0.00762939453125,0.00762939453125,0.0073909759521484,0.0073909759521484,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0105857849121093,0.0,0.0195980072021484,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,113.256,0.0,0.0058650970458984,0.0075340270996093,1.192,0
80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061870214357898,0.0085830688476562,0.0116825103759765,0.0116825103759765,0.0112056732177734,0.0112056732177734,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0110626220703125,0.0,0.0197410583496093,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,113.256,0.0,0.0066757202148437,0.0087261199951171,1.192,0
81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.00614101446948,0.0079870223999023,0.0073909759521484,0.0073909759521484,0.009775161743164,0.009775161743164,0.0046491622924804,0.006866455078125,0.0,0.0,0.0,0.0110864639282226,0.0,0.024580955505371,0.496,1.36,0.0,0.0,0.0,0.0,8.264,7.736,143.152,0.0,0.0064373016357421,0.0082254409790039,122.704,0
82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060164928436279,0.0088214874267578,0.0109672546386718,0.0109672546386718,0.00762939453125,0.00762939453125,0.0046193599700927,0.0056266784667968,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,71.872,0
83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006117820739746,0.0085830688476562,0.0126361846923828,0.0126361846923828,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0085830688476562,0.0104904174804687,0.0089406967163085,0.0,0.0109434127807617,0.0,0.496,1.36,0.0,0.0,1.696,1.696,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0
84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060117244720458,0.0076532363891601,0.0071525573730468,0.0071525573730468,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0
85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059996078263467,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0083446502685546,0.0083446502685546,0.0045299530029296,0.0045299530029296,0.0,0.0,0.0,0.0101566314697265,0.0,0.0181198120117187,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,113.256,0.0,0.0062942504882812,0.0084400177001953,1.192,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061444865847096,0.0081062316894531,0.0057220458984375,0.0057220458984375,0.0140666961669921,0.0140666961669921,0.0055101182725694,0.006723403930664,0.0,0.0,0.0,0.0113487243652343,0.0,0.0218391418457031,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,136.672,0.0,0.0060081481933593,0.0078201293945312,58.072,0
87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006242553786476,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0071525573730468,0.0071525573730468,0.0045100847880045,0.0056982040405273,0.0,0.0,0.0,0.0104427337646484,0.0,0.0246047973632812,0.496,1.424,0.0,0.0,0.0,0.0,8.264,7.736,118.448,0.0,0.006270408630371,0.0080108642578125,96.64,0
88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059437751770019,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0
89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061595439910888,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0085830688476562,0.0085830688476562,0.0063776969909667,0.0086069107055664,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,39.008,0
90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061068204369875,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,0.0,122.384,0.0,0.0,0.0,0.0,0
91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061285495758056,0.0081062316894531,0.005960464477539,0.005960464477539,0.0131130218505859,0.0136852264404296,0.0,0.0,0.0,0.0,0.0,0.0109672546386718,0.0,0.0203609466552734,1.344,2.208,0.0,0.0,0.0,0.0,3.744,4.232,112.0,0.0,0.0061511993408203,0.0081539154052734,0.0,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060516245224896,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0071525573730468,0.0071525573730468,0.004940562778049,0.0070571899414062,0.0,0.0,0.0,0.0123500823974609,0.0,0.0235557556152343,0.496,1.392,0.0,0.0,0.0,0.0,3.744,4.232,128.832,0.0,0.0064373016357421,0.0085830688476562,145.376,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062415848917035,0.0083446502685546,0.0090599060058593,0.0090599060058593,0.0133514404296875,0.0133514404296875,0.0045829349093967,0.005340576171875,0.0,0.0,0.0,0.0115394592285156,0.0,0.0249385833740234,0.496,1.424,0.0,0.0,0.0,0.0,8.264,7.736,113.256,0.0,0.0060081481933593,0.0086545944213867,80.808,0
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060596088371654,0.0080823898315429,0.0078678131103515,0.0078678131103515,0.0088214874267578,0.0088214874267578,0.0065803527832031,0.0077247619628906,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,0.0,118.448,0.0,0.0,0.0,42.248,0
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061288994936207,0.00762939453125,0.0069141387939453,0.0069141387939453,0.0116825103759765,0.0116825103759765,0.0051657358805338,0.0067949295043945,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,121.824,0.0,0.0,0.0,104.832,0
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.00618577003479,0.0083684921264648,0.0083446502685546,0.0083446502685546,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061750411987304,0.0081300735473632,0.0073909759521484,0.0073909759521484,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0118255615234375,0.0,0.0220775604248046,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,112.0,0.0,0.0071048736572265,0.0100135803222656,0.0,0
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061619281768798,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0112056732177734,0.0112056732177734,0.0063180923461914,0.0085115432739257,0.0,0.0,0.0,0.0112056732177734,0.0,0.0215530395507812,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,112.0,0.0,0.0060558319091796,0.0079154968261718,29.28,0
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061295889868524,0.0083446502685546,0.0092983245849609,0.0092983245849609,0.0126361846923828,0.0126361846923828,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0109195709228515,0.0,0.0246286392211914,0.496,1.424,0.0,0.0,0.0,0.0,8.264,7.736,123.64,0.0,0.0065326690673828,0.0086784362792968,1.192,0
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063274420943914,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0095367431640625,0.0095367431640625,0.0051316760835193,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,128.832,0.0,0.0,0.0,191.688,0
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060005943373878,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0131130218505859,0.0131130218505859,0.0064373016357421,0.0070571899414062,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,0.0,117.376,0.0,0.0,0.0,8.856,0
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062320955950229,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.009775161743164,0.009775161743164,0.0047588348388671,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,0.0,117.192,0.0,0.0,0.0,176.184,0
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061609258699179,0.0088214874267578,0.0104904174804687,0.0104904174804687,0.00762939453125,0.00762939453125,0.0057220458984375,0.0057220458984375,0.0,0.0,0.0,0.011444091796875,0.0,0.0216484069824218,0.496,1.424,0.0,0.0,0.0,0.0,3.744,4.232,114.712,0.0,0.0061988830566406,0.0079631805419921,2.424,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059711933135986,0.0078678131103515,0.0064373016357421,0.0064373016357421,0.0061988830566406,0.0061988830566406,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,0.0,3.704,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061225891113281,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,1.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,0.0,0.0,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061813522787655,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0102519989013671,0.0102519989013671,0.0063180923461914,0.008702278137207,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,1.0,0.0,0.0,0.0,0.0,121.744,100.0,0.0,0.0,13.408,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062708807463693,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.013589859008789,0.013589859008789,0.0039581209421157,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,1.0,0.0,0.0,0.0,0.0,118.448,100.0,0.0,0.0,2875.616,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006089756144813,0.0083446502685546,0.0102519989013671,0.0102519989013671,0.0116825103759765,0.0116825103759765,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,1.0,0.0,0.0,0.0,0.0,113.256,100.0,0.0,0.0,1.192,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061229686831953,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0095367431640625,0.0095367431640625,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0195503234863281,0.0,0.0195503234863281,0.496,1.36,0.0,2.0,0.0,0.0,0.592,0.592,115.288,75.0,511.9974613189697,921.5904712677002,3.0,1
