time_seconds,a1_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,f1_c_retransmissions_ul_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,f1_u_latency_p90_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_c_latency_p90_dl_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,a1_retransmissions_ul_count,a1_retransmissions_dl_count,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,a1_throughput_ul_kbps,a1_packet_loss_dl_percentage,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,f1_u_throughput_dl_kbps,F-node
61,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061011314392089,0.0081062316894531,0.0112056732177734,0.0112056732177734,0.0,0.0047153896755642,0.0,0.0,0.0057697296142578,0.0069141387939453,0.0069141387939453,0.0,0.0110149383544921,0.0208854675292968,0.496,1.424,0.0,0.0,0.0,0.0,3.744,112.0,4.232,0.0,0.0064373016357421,0.0085353851318359,49.464,0
62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065376262853641,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0,0.004277965886806,0.0,0.0,0.0054836273193359,0.0126361846923828,0.0126361846923828,0.0,0.0104427337646484,0.0233650207519531,0.496,1.392,0.0,0.0,0.0,0.0,8.264,121.776,7.736,0.0,0.0059366226196289,0.0083684921264648,1082.056,0
63,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061976968945555,0.0081062316894531,0.0116825103759765,0.0116825103759765,0.0,0.0044284982884183,0.0,0.0,0.0058174133300781,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,114.536,0.0,0.0,0.0,0.0,801.792,0
64,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063369769861202,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0,0.0042727119044253,0.0,0.0,0.0050067901611328,0.0171661376953125,0.0171661376953125,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,116.352,0.0,0.0,0.0,0.0,921.936,0
65,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063027485762492,0.0088214874267578,0.0109672546386718,0.0109672546386718,0.0,0.0042773709438814,0.0,0.0,0.0052452087402343,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,118.448,0.0,0.0,0.0,0.0,834.776,0
66,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006208325376605,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.004589557647705,0.0,0.0,0.0052213668823242,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,116.544,0.0,0.0,0.0,0.0,92.784,0
67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059318542480468,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0111579895019531,0.0216960906982421,0.496,1.392,0.0,0.0,0.0,0.0,3.744,112.0,4.232,0.0,0.0068187713623046,0.0084400177001953,0.0,0
68,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059663952879644,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0,0.0066757202148437,0.0,0.0,0.0066757202148437,0.0085830688476562,0.0085830688476562,0.0,0.0110626220703125,0.0207424163818359,0.496,1.424,0.0,0.0,0.0,0.0,3.744,116.392,4.232,0.0,0.0068187713623046,0.0094413757324218,4.104,0
69,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062519961064404,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0,0.0058342428768382,0.0,0.0,0.0078678131103515,0.0109672546386718,0.0109672546386718,0.0,0.0103603709827769,0.0238418579101562,0.496,1.424,0.0,0.0,0.0,0.0,8.792,122.384,7.208,0.0,0.0061723921034071,0.0077247619628906,87.0,0
70,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061383887903014,0.0085830688476562,0.00762939453125,0.00762939453125,0.0,0.0054836273193359,0.0,0.0,0.0062465667724609,0.0150203704833984,0.0150203704833984,0.0,0.0096638997395833,0.0201702117919921,0.496,1.424,0.0,0.0,0.0,0.0,10.776,114.968,11.312,0.0,0.0060876210530598,0.0077724456787109,17.672,0
71,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059285966476591,0.0081062316894531,0.0107288360595703,0.0107288360595703,0.0,0.0057816505432128,0.0,0.0,0.0066041946411132,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,115.84,0.0,0.0,0.0,0.0,10.96,0
72,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006118623336943,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0,0.0061194101969401,0.0,0.0,0.0069141387939453,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,115.968,0.0,0.0,0.0,0.0,5.912,0
73,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061504911668229,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0065167744954427,0.0,0.0,0.0080585479736328,0.0095367431640625,0.0095367431640625,0.0,0.0107765197753906,0.0202178955078125,0.496,1.424,0.0,0.0,0.0,0.0,3.744,116.272,4.232,0.0,0.0061511993408203,0.0080585479736328,7.512,0
74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060565436064307,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0,0.0057220458984375,0.0,0.0,0.0063896179199218,0.0102519989013671,0.0102519989013671,0.0,0.0117301940917968,0.0223636627197265,0.496,1.424,0.0,0.0,0.0,0.0,3.744,115.048,4.232,0.0,0.0063419342041015,0.0078678131103515,7.32,0
75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060304480405589,0.0081062316894531,0.0092983245849609,0.0092983245849609,0.0,0.0066757202148437,0.0,0.0,0.0080108642578125,0.0126361846923828,0.0126361846923828,0.0,0.0104665756225585,0.0246524810791015,0.496,1.424,0.0,0.0,0.0,0.0,8.264,117.192,7.736,0.0,0.006103515625,0.0086069107055664,7.696,0
76,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060778945239622,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0,0.0066757202148437,0.0,0.0,0.0066757202148437,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,115.608,0.0,0.0,0.0,0.0,3.32,0
77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062736112680008,0.0085830688476562,0.00762939453125,0.00762939453125,0.0,0.0057220458984375,0.0,0.0,0.0079154968261718,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,117.192,0.0,0.0,0.0,0.0,37.68,0
78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006060789127161,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0,0.0075697898864746,0.0,0.0,0.0097513198852539,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,115.776,0.0,0.0,0.0,0.0,8.4,0
79,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061799984167117,0.0081062316894531,0.0121593475341796,0.0121593475341796,0.0,0.0061988830566406,0.0,0.0,0.0074386596679687,0.0126361846923828,0.0126361846923828,0.0,0.0109195709228515,0.0200748443603515,0.496,1.424,0.0,0.0,0.0,0.0,3.744,118.448,4.232,0.0,0.0067710876464843,0.0085353851318359,18.76,0
80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062578975564182,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0,0.005507469177246,0.0,0.0,0.0074386596679687,0.0164508819580078,0.0164508819580078,0.0,0.0113487243652343,0.0213146209716796,0.496,1.424,0.0,0.0,0.0,0.0,3.744,118.448,4.232,0.0,0.0075340270996093,0.0117778778076171,77.36,0
81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059580921533688,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0,0.0045299530029296,0.0,0.0,0.0057458877563476,0.0128746032714843,0.0128746032714843,0.0,0.0104665756225585,0.0240802764892578,0.496,1.424,0.0,0.0,0.0,0.0,8.264,117.192,7.736,0.0,0.006270408630371,0.0086069107055664,64.4,0
82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060033798217773,0.0081300735473632,0.0078678131103515,0.0078678131103515,0.0152587890625,0.0,0.0073909759521484,0.0152587890625,0.0,0.0073909759521484,0.0073909759521484,0.0073909759521484,0.0,0.0,0.496,1.392,0.0,0.0,0.848,0.848,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0
83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061233444969252,0.008559226989746,0.0078678131103515,0.0078678131103515,0.0066757202148437,0.0061338598077947,0.0107288360595703,0.0066757202148437,0.0092983245849609,0.011444091796875,0.011444091796875,0.0107288360595703,0.0,0.0,0.496,1.424,0.0,0.0,0.848,0.848,0.0,119.456,0.0,0.0,0.0,0.0,88.344,0
84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058281421661376,0.0076532363891601,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0
85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058715023211578,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0,0.0052452087402343,0.0,0.0,0.0052452087402343,0.0183582305908203,0.0183582305908203,0.0,0.0111103057861328,0.0201225280761718,0.496,1.36,0.0,0.0,0.0,0.0,3.744,113.256,4.232,0.0,0.0070571899414062,0.009775161743164,1.192,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060454453572188,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0,0.0069141387939453,0.0,0.0,0.007486343383789,0.0107288360595703,0.0107288360595703,0.0,0.0102519989013671,0.017404556274414,0.496,1.36,0.0,0.0,0.0,0.0,4.272,115.52,3.704,0.0,0.0065565109252929,0.0080108642578125,3.168,0
87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061716013286837,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0057220458984375,0.0,0.0,0.0057220458984375,0.005960464477539,0.005960464477539,0.0,0.011610984802246,0.0269174575805664,0.496,1.392,0.0,0.0,0.0,0.0,8.264,113.256,7.736,0.0,0.0064373016357421,0.008392333984375,1.192,0
88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060921284689832,0.0083446502685546,0.005960464477539,0.005960464477539,0.0,0.0069141387939453,0.0,0.0,0.0069141387939453,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0,0.496,1.392,0.0,0.0,0.0,0.0,0.0,114.648,0.0,0.0,0.0,0.0,2.36,0
89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062760184792911,0.0085830688476562,0.0061988830566406,0.0077247619628906,0.0,0.0052452087402343,0.0,0.0,0.0064373016357421,0.0065565109252929,0.0066518783569335,0.0,0.0,0.0,1.344,2.272,0.0,0.0,0.0,0.0,0.0,122.144,0.0,0.0,0.0,0.0,39.552,0
90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060411234993246,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0049802992078993,0.0,0.0,0.0065565109252929,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,114.392,0.0,0.0,0.0,0.0,105.088,0
91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060808658599853,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0039339065551757,0.0,0.0,0.0043392181396484,0.0066757202148437,0.0066757202148437,0.0,0.0104427337646484,0.0187397003173828,0.496,1.424,0.0,0.0,0.0,0.0,3.744,112.0,4.232,0.0,0.0060081481933593,0.00762939453125,200.88,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063022369234432,0.0083446502685546,0.0102519989013671,0.0102519989013671,0.0,0.0045299530029296,0.0,0.0,0.0057220458984375,0.0107288360595703,0.0107288360595703,0.0,0.0119209289550781,0.0222682952880859,0.496,1.392,0.0,0.0,0.0,0.0,3.744,123.64,4.232,0.0,0.0072956085205078,0.009012222290039,396.568,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060399373372395,0.0081062316894531,0.0107288360595703,0.0107288360595703,0.0,0.005048864028033,0.0,0.0,0.0065803527832031,0.0071525573730468,0.0071525573730468,0.0,0.009918212890625,0.0225067138671875,0.496,1.424,0.0,0.0,0.0,0.0,8.264,113.256,7.736,0.0,0.0063657760620117,0.0086069107055664,138.728,0
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061597397078329,0.0083446502685546,0.0095367431640625,0.0095367431640625,0.0,0.0050067901611328,0.0,0.0,0.0050067901611328,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,0
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058245658874511,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0171661376953125,0.0171661376953125,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006192922592163,0.0083684921264648,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061619281768798,0.0081300735473632,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0110626220703125,0.0206470489501953,0.496,1.36,0.0,0.0,0.0,0.0,3.744,112.0,4.232,0.0,0.005960464477539,0.0076770782470703,0.0,0
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060951709747314,0.0083684921264648,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0099658966064453,0.0178813934326171,0.496,1.36,0.0,0.0,0.0,0.0,3.744,112.0,4.232,0.0,0.0061988830566406,0.0079154968261718,0.0,0
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061787183011942,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0,0.0054836273193359,0.0,0.0,0.0054836273193359,0.0119209289550781,0.0119209289550781,0.0,0.0101566314697265,0.0216484069824218,0.496,1.36,0.0,0.0,0.0,0.0,8.264,113.256,7.736,0.0,0.0072002410888671,0.0088930130004882,1.192,0
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059877462054959,0.0078678131103515,0.0095367431640625,0.0095367431640625,0.0,0.0088214874267578,0.0,0.0,0.0088214874267578,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,0
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061087347381743,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0071525573730468,0.0,0.0,0.0071525573730468,0.0150203704833984,0.0150203704833984,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,0
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061762332916259,0.0081300735473632,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059998035430908,0.0081300735473632,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.010538101196289,0.0195503234863281,0.496,1.36,0.0,0.0,0.0,0.0,3.744,112.0,4.232,0.0,0.0060081481933593,0.0076770782470703,0.0,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061094760894775,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0162720680236816,0.0279188156127929,0.496,1.36,1.0,1.0,0.0,0.0,3.312,112.0,4.76,42.857142857142854,0.0078280766805013,0.0123977661132812,0.0,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059723854064941,0.0083446502685546,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,100.0,0.0,0.0,0.0,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060280757163887,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0085830688476562,0.0,0.0,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0,0.0211596488952636,0.0383377075195312,0.496,1.36,1.0,2.0,0.0,0.0,3.312,113.256,4.76,55.55555555555556,0.0072320302327473,0.009775161743164,1.192,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061976968945555,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0050067901611328,0.0,0.0,0.0050067901611328,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.496,1.36,0.0,1.0,0.0,0.0,0.0,113.256,0.0,100.0,0.0,0.0,1.192,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006380864387549,0.0085830688476562,0.0102519989013671,0.0102519989013671,0.0,0.0041584635889807,0.0,0.0,0.0048398971557617,0.0104904174804687,0.0104904174804687,0.0,0.0162601470947265,0.0321388244628906,0.496,1.36,0.0,2.0,0.0,0.0,4.52,141.624,3.504,28.57142857142857,0.0080108642578125,0.0123977661132812,2251.664,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060415267944335,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0047087669372558,0.0,0.0,0.0071525573730468,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,112.0,0.0,28.57142857142857,0.0,0.0,141.248,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006197702766645,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0,0.0050208147834329,0.0,0.0,0.0065326690673828,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.496,1.392,0.0,0.0,0.0,0.0,0.0,119.088,0.0,28.57142857142857,0.0,0.0,127.944,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059497356414794,0.0078678131103515,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,112.0,0.0,28.57142857142857,0.0,0.0,0.0,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059890747070312,0.007939338684082,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.496,1.392,0.0,0.0,0.0,0.0,0.0,112.0,0.0,100.0,0.0,0.0,0.0,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060648467410263,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0052452087402343,0.0,0.0,0.0052452087402343,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.496,1.36,0.0,1.0,0.0,0.0,0.0,113.256,0.0,100.0,0.0,0.0,1.192,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060609742706897,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0090599060058593,0.0067353248596191,0.0090599060058593,0.0115394592285156,0.0087261199951171,0.0147819519042968,0.0147819519042968,0.0100135803222656,0.0,0.0,0.496,1.36,0.0,1.0,1.696,1.696,0.0,128.032,0.0,100.0,0.0,0.0,15.136,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061977085808815,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.0,0.0044932732215294,0.0,0.0,0.0063896179199218,0.0066757202148437,0.0066757202148437,0.0,0.0153779983520507,0.0187158584594726,0.496,1.424,2.0,3.0,0.0,0.0,2.16,123.64,6.288,77.77777777777779,0.0088214874267578,0.0147819519042968,138.072,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060451030731201,0.0078916549682617,0.0073909759521484,0.0073909759521484,0.0,0.0042915344238281,0.0,0.0,0.0057697296142578,0.0078678131103515,0.0078678131103515,0.0,0.0205039978027343,0.0205039978027343,0.496,1.36,1.0,1.0,0.0,0.0,0.528,112.0,2.584,66.66666666666666,0.0139474868774414,0.0161409378051757,178.992,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059974193572998,0.00762939453125,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.496,1.424,0.0,1.0,0.0,0.0,0.0,112.0,0.0,100.0,0.0,0.0,0.0,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059378147125244,0.0078916549682617,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.496,1.36,0.0,1.0,0.0,0.0,0.0,112.0,0.0,100.0,0.0,0.0,0.0,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006110668182373,0.0083446502685546,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0,0.0,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.496,1.36,0.0,1.0,0.0,0.0,0.0,112.0,0.0,100.0,0.0,0.0,0.0,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060517989580904,0.0081062316894531,0.0061988830566406,0.0071525573730468,0.0,0.0081062316894531,0.0,0.0,0.0081062316894531,0.0089406967163085,0.0094175338745117,0.0,0.0,0.0,1.344,2.208,0.0,1.0,0.0,0.0,0.0,113.256,0.0,100.0,0.0,0.0,1.192,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062150079846958,0.0084400177001953,0.0081062316894531,0.0081062316894531,0.0,0.0042915344238281,0.0,0.0,0.0052452087402343,0.0078678131103515,0.0078678131103515,0.0,0.0143051147460937,0.0174522399902343,0.496,1.36,0.0,2.0,0.0,0.0,2.688,143.416,4.232,50.0,0.0073432922363281,0.0089645385742187,670.928,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.007009742283585,0.0097513198852539,0.0145435333251953,0.0145435333251953,0.0,0.0038957177954267,0.0,0.0,0.0045299530029296,0.0164508819580078,0.0164508819580078,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,118.448,0.0,100.0,0.0,0.0,23451.2,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062143802642822,0.0081539154052734,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.496,1.424,0.0,1.0,0.0,0.0,0.0,112.0,0.0,100.0,0.0,0.0,0.0,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.005882978439331,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0264644622802734,0.0264644622802734,0.496,1.392,0.0,1.0,0.0,0.0,0.592,112.0,0.592,66.66666666666666,0.005960464477539,0.005960464477539,0.0,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063950205084138,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.003942448030751,0.0,0.0,0.0045299530029296,0.0066757202148437,0.0066757202148437,0.0,0.0170469284057617,0.0173330307006835,0.496,1.36,0.0,2.0,0.0,0.0,2.096,127.576,3.64,60.0,0.0069141387939453,0.0090837478637695,3598.376,1
