time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_ul_percentage,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_retransmissions_ul_count,f1_c_retransmissions_dl_count,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_ul_kbps,f1_c_packet_loss_dl_percentage,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064361442639989,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0041148691215566,0.0138282775878906,0.0138282775878906,0.0050067901611328,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,143.152,0.0,0.0,0.0,0.0,0.0,8338.728,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064218815286361,0.0088214874267578,0.0081062316894531,0.0081062316894531,0.0040672269320223,0.0131130218505859,0.0131130218505859,0.0047683715820312,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,117.192,0.0,0.0,0.0,0.0,0.0,9085.192,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061787183011942,0.0085830688476562,0.00762939453125,0.00762939453125,0.0041543095824802,0.0143051147460937,0.0143051147460937,0.0050067901611328,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,3471.064,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060945007931533,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0085830688476562,0.0104904174804687,0.0104904174804687,0.0085830688476562,0.006723403930664,0.0091075897216796,0.0117778778076171,0.0220298767089843,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063309482499664,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0041827092187329,0.0110864639282226,0.0111818313598632,0.0051021575927734,0.006723403930664,0.0088691711425781,0.0112056732177734,0.0209331512451171,1.344,2.208,0.0,0.0,0.0,0.0,3.744,4.232,128.832,0.0,0.0,0.0,0.0,0.0,3006.424,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063884258270263,0.0088214874267578,0.0088214874267578,0.0088214874267578,0.0041142294678506,0.0092983245849609,0.0092983245849609,0.0050067901611328,0.0060558319091796,0.0086069107055664,0.0104665756225585,0.0227689743041992,0.496,1.36,0.0,0.0,0.0,0.0,8.264,7.736,112.0,0.0,0.0,0.0,0.0,0.0,3427.744,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064384819257377,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.004427105772729,0.0100135803222656,0.0100135803222656,0.0057220458984375,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,122.384,0.0,0.0,0.0,0.0,0.0,1080.32,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.005958080291748,0.0076532363891601,0.0090599060058593,0.0090599060058593,0.0042090049156775,0.0109672546386718,0.0109672546386718,0.0057220458984375,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,274.192,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061309337615966,0.0083446502685546,0.009775161743164,0.009775161743164,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061075485760892,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0057220458984375,0.0112056732177734,0.0112056732177734,0.0057220458984375,0.0063419342041015,0.0080108642578125,0.0130176544189453,0.0252723693847656,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059758845846451,0.00762939453125,0.0069141387939453,0.0069141387939453,0.0066757202148437,0.0112056732177734,0.0112056732177734,0.0066757202148437,0.006103515625,0.0076770782470703,0.012063980102539,0.0218391418457031,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062237924604273,0.0085830688476562,0.0107288360595703,0.0107288360595703,0.0057220458984375,0.0116825103759765,0.0116825103759765,0.0057220458984375,0.005960464477539,0.0083446502685546,0.0100612640380859,0.02288818359375,0.496,1.36,0.0,0.0,0.0,0.0,8.264,7.736,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060915946960449,0.0088214874267578,0.0066757202148437,0.0066757202148437,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0063101450602213,0.0082969665527343,0.0092983245849609,0.0184059143066406,0.496,1.36,0.0,0.0,0.0,0.0,10.776,11.312,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0057590007781982,0.00762939453125,0.0069141387939453,0.0069141387939453,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061305981237911,0.0084638595581054,0.0078678131103515,0.0078678131103515,0.0041775733419934,0.0095367431640625,0.0095367431640625,0.0050067901611328,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,143.152,0.0,0.0,0.0,0.0,0.0,1735.816,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060725212097167,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0058412551879882,0.0061273574829101,0.0106493631998697,0.019073486328125,0.496,1.36,0.0,0.0,0.0,0.0,4.272,3.704,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060814530102174,0.0083446502685546,0.0090599060058593,0.0090599060058593,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0085830688476562,0.0062942504882812,0.0074386596679687,0.0102996826171875,0.0185012817382812,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006089756144813,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0083446502685546,0.00762939453125,0.00762939453125,0.0083446502685546,0.0062227249145507,0.0086069107055664,0.0105619430541992,0.0225543975830078,0.496,1.36,0.0,0.0,0.0,0.0,8.264,7.736,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060434958234948,0.00762939453125,0.0073909759521484,0.0073909759521484,0.0050067901611328,0.0071525573730468,0.0071525573730468,0.0050067901611328,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060153007507324,0.0081062316894531,0.0090599060058593,0.0090599060058593,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0067497920064092,0.0091791152954101,0.0112056732177734,0.0112056732177734,0.0041036469481189,0.0138282775878906,0.0138282775878906,0.0047683715820312,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,143.152,0.0,0.0,0.0,0.0,0.0,12856.952,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061404705047607,0.0081300735473632,0.00762939453125,0.00762939453125,0.0041697887664145,0.0083446502685546,0.0083446502685546,0.0052452087402343,0.0060558319091796,0.0078201293945312,0.0126361846923828,0.0237941741943359,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,511.912,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061455057628119,0.0081062316894531,0.00762939453125,0.00762939453125,0.0061988830566406,0.0107288360595703,0.0107288360595703,0.0061988830566406,0.006723403930664,0.0086784362792968,0.0116825103759765,0.0215530395507812,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,115.032,0.0,0.0,0.0,0.0,0.0,2.744,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063412225068505,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0052452087402343,0.0123977661132812,0.0123977661132812,0.0052452087402343,0.005801518758138,0.006866455078125,0.0102953477339311,0.0236034393310546,0.496,1.36,0.0,0.0,0.0,3.312,8.792,7.208,113.256,0.0,505.8650970458984,910.551643371582,1012.467622756958,1012.467622756958,1.192,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062451433779588,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0107288360595703,0.0092983245849609,0.0092983245849609,0.0107288360595703,0.0,0.0,0.0,0.0,0.496,1.36,1.0,1.0,4.128,4.096,0.0,0.0,113.256,33.33333333333333,-337.22710609436035,0.012826919555664,0.0101327896118164,0.0104188919067382,1.192,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061431334386417,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.0090599060058593,0.0078678131103515,0.0078678131103515,0.0090599060058593,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,1.696,1.696,0.0,0.0,113.256,0.0,0.0060796737670898,0.0073194503784179,0.0079870223999023,0.0090360641479492,1.192,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061714649200439,0.0083684921264648,0.0066757202148437,0.0066757202148437,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061919388261813,0.0084638595581054,0.0085830688476562,0.0085830688476562,0.0040949165046989,0.0109672546386718,0.0109672546386718,0.0047683715820312,0.0064849853515625,0.0085353851318359,0.0129222869873046,0.0258922576904296,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,143.152,0.0,0.0,0.0,0.0,0.0,3324.512,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061360164661312,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0043908754984537,0.0088214874267578,0.0088214874267578,0.0057458877563476,0.0061988830566406,0.0079154968261718,0.0114917755126953,0.0219345092773437,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,117.192,0.0,0.0,0.0,0.0,0.0,648.08,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061225891113281,0.0081062316894531,0.00762939453125,0.00762939453125,0.005960464477539,0.00762939453125,0.00762939453125,0.0071048736572265,0.0063180923461914,0.0088691711425781,0.0112533569335937,0.0261306762695312,0.496,1.36,0.0,0.0,0.0,0.0,8.264,7.736,112.0,0.0,0.0,0.0,0.0,0.0,6.128,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062831005646814,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.00762939453125,0.0085830688476562,0.0085830688476562,0.00762939453125,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062505599900419,0.009012222290039,0.0100135803222656,0.0100135803222656,0.0042552533357039,0.0102519989013671,0.0102519989013671,0.0052452087402343,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,123.64,0.0,0.0,0.0,0.0,0.0,1528.272,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006277169754256,0.0088214874267578,0.0102519989013671,0.0102519989013671,0.0050067901611328,0.0083446502685546,0.0083446502685546,0.0050067901611328,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061488151550292,0.0083684921264648,0.0100135803222656,0.0100135803222656,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0059127807617187,0.0075340270996093,0.0112056732177734,0.0208854675292968,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061213676565386,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0040960900577498,0.0123977661132812,0.0123977661132812,0.0049114227294921,0.0061988830566406,0.0082015991210937,0.010538101196289,0.0192165374755859,0.496,1.36,0.0,0.0,0.0,3.312,3.744,4.232,127.576,0.0,522.3362445831299,940.1981830596924,1044.414758682251,1044.414758682251,4508.312,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062358379364013,0.0088214874267578,0.0068187713623046,0.0064373016357421,0.0,0.0103712081909179,0.0112295150756835,0.0,0.0066280364990234,0.0090837478637695,0.0107526779174804,0.0239133834838867,1.344,2.208,1.0,1.0,4.656,4.096,8.264,7.736,112.0,0.0,-348.2089837392171,0.0099658966064453,0.011603037516276,0.015115737915039,0.0,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065336086479901,0.0088214874267578,0.0133514404296875,0.0133514404296875,0.0040740596627068,0.0112056732177734,0.0112056732177734,0.0047683715820312,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.848,0.848,0.0,0.0,127.576,66.66666666666666,0.005960464477539,0.005960464477539,0.0061988830566406,0.0061988830566406,10917.48,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060363788509843,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0071525573730468,0.0112056732177734,0.0112056732177734,0.0071525573730468,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,113.256,66.66666666666666,0.0,0.0,0.0,0.0,1.192,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059118318320506,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0052452087402343,0.0123977661132812,0.0123977661132812,0.0052452087402343,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,113.256,66.66666666666666,0.0,0.0,0.0,0.0,1.192,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059960493400915,0.0081062316894531,0.0100135803222656,0.0100135803222656,0.0071525573730468,0.0131130218505859,0.0131130218505859,0.0071525573730468,0.0071525573730468,0.0103473663330078,0.0105857849121093,0.0195503234863281,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,113.256,100.0,0.0,0.0,0.0,0.0,1.192,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061023235321044,0.0078916549682617,0.00762939453125,0.00762939453125,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0069618225097656,0.0098705291748046,0.0105857849121093,0.0192642211914062,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059437751770019,0.0078678131103515,0.0083446502685546,0.0083446502685546,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0062227249145507,0.0081539154052734,0.0106334686279296,0.0248670578002929,0.496,1.36,0.0,0.0,0.0,0.0,8.264,7.736,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060880184173583,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061774253845214,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060577297685158,0.00762939453125,0.0064373016357421,0.0064373016357421,0.0102519989013671,0.0095367431640625,0.0095367431640625,0.0102519989013671,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,113.256,100.0,0.0,0.0,0.0,0.0,1.192,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063044514822129,0.0088214874267578,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0119209289550781,0.0119209289550781,0.0078678131103515,0.005960464477539,0.0076770782470703,0.0104904174804687,0.0191211700439453,0.496,1.36,0.0,0.0,0.848,4.16,3.744,4.232,113.256,0.0,1018.3745622634888,2446.340703964234,1530.2470922470093,2754.4289350509644,1.192,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061893937599599,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0050067901611328,0.00762939453125,0.00762939453125,0.0050067901611328,0.0065326690673828,0.0081062316894531,0.0112056732177734,0.0210285186767578,0.496,1.36,1.0,1.0,0.0,3.312,3.744,4.232,113.256,50.0,345.0924555460612,1638.4016036987305,2048.011302947998,2048.011302947998,1.192,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060617923736572,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0063180923461914,0.008392333984375,0.010538101196289,0.0242948532104492,0.496,1.36,0.0,0.0,0.0,0.848,8.264,7.736,112.0,100.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062572956085205,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.0,1.0,4.128,4.096,0.0,0.0,112.0,33.33333333333333,-1277.1733403205872,0.0090360641479492,0.0100135803222656,0.0109672546386718,0.0,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061676340195739,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0042281864921827,0.009775161743164,0.009775161743164,0.0050067901611328,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,143.152,33.33333333333333,0.0,0.0,0.0,0.0,2295.8,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0066280364990234,0.0092983245849609,0.0085830688476562,0.0085830688476562,0.0040624503404825,0.0073909759521484,0.0073909759521484,0.0047683715820312,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,1.696,1.696,0.0,0.0,112.0,0.0,0.007033348083496,0.0088453292846679,0.0089406967163085,0.0090360641479492,6785.592,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059272519391567,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0083446502685546,0.0112056732177734,0.0112056732177734,0.0083446502685546,0.0070095062255859,0.0086784362792968,0.0110626220703125,0.020456314086914,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006242553786476,0.0083446502685546,0.0102519989013671,0.0102519989013671,0.0042126333113196,0.0169277191162109,0.0169277191162109,0.0052452087402343,0.0077724456787109,0.0119686126708984,0.0112056732177734,0.020599365234375,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,120.92,0.0,0.0,0.0,0.0,0.0,1494.152,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060719637135368,0.0081062316894531,0.00762939453125,0.00762939453125,0.0052452087402343,0.0092983245849609,0.0092983245849609,0.0052452087402343,0.0070810317993164,0.0094890594482421,0.0103950500488281,0.0234603881835937,0.496,1.36,0.0,0.0,0.0,0.0,8.264,7.736,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059735774993896,0.0078678131103515,0.0095367431640625,0.0095367431640625,0.0,0.0143051147460937,0.0143051147460937,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061917304992675,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0143051147460937,0.0143051147460937,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060451030731201,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,3.312,0.0,0.0,112.0,0.0,1379.133939743042,2683.0984592437744,25556.484937667847,25556.484937667847,0.0,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060081481933593,0.00762939453125,0.0069141387939453,0.0069141387939453,0.0,0.011444091796875,0.011444091796875,0.0,0.0064373016357421,0.0081062316894531,0.0104427337646484,0.0194072723388671,0.496,1.36,1.0,1.0,0.0,3.312,3.744,4.232,112.0,0.0,334.4454765319824,1638.4099960327148,13280.0133228302,22265.613412857056,0.0,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061217825211102,0.0083446502685546,0.0090599060058593,0.0090599060058593,0.0057220458984375,0.0138282775878906,0.0138282775878906,0.0057220458984375,0.0062942504882812,0.0083446502685546,0.0112056732177734,0.0208377838134765,0.496,1.36,0.0,0.0,1.696,1.696,3.744,4.232,113.256,0.0,0.0069141387939453,0.0086307525634765,0.0090599060058593,0.0123023986816406,1.192,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062590778464137,0.0087976455688476,0.0071525573730468,0.0071525573730468,0.0070730845133463,0.0085830688476562,0.0085830688476562,0.0089645385742187,0.0,0.0,0.0,0.0,0.496,1.36,1.0,1.0,0.528,3.312,0.0,0.0,118.448,0.0,-1713.5577201843262,-409.59320068359375,11232.011079788208,20217.614603042603,16.6,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062854728888516,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.00762939453125,0.0095367431640625,0.0095367431640625,0.00762939453125,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.848,0.848,0.0,0.0,113.256,50.0,0.0078678131103515,0.0078678131103515,0.0073909759521484,0.0073909759521484,1.192,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062060356140136,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,1.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,20417.015552520752,20417.015552520752,0.0,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058984756469726,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
