time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,F-node
110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062668381105874,0.0083446502685546,0.0104904174804687,0.0104904174804687,0.0092983245849609,0.0092983245849609,0.0066280364990234,0.0,0.0,0.0,0.0,0.0088214874267578,0.0106096267700195,0.0262975692749023,0.0271345935972396,0.101017951965332,0.496,1.392,0.0,0.0,8.464,7.488,144.408,23.70689655172414,3454.256,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060458681476649,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0095367431640625,0.0095367431640625,0.0061750411987304,0.0,0.0,0.0,0.0,0.0083684921264648,0.010538101196289,0.0274419784545898,0.0178496042887369,0.0636577606201171,0.496,1.424,0.0,0.0,8.464,7.488,113.256,16.666666666666664,128.744,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062352918051733,0.0085830688476562,0.0109672546386718,0.0109672546386718,0.0154972076416015,0.0154972076416015,0.0061750411987304,0.0,0.0,0.0,0.0,0.0078916549682617,0.0105619430541992,0.0252485275268554,0.0263834311292062,0.101327896118164,0.496,1.392,0.0,0.0,15.472,16.528,121.992,16.39344262295082,1440.088,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064039230346679,0.0088214874267578,0.0100135803222656,0.0100135803222656,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137117173936631,0.0072956085205078,0.496,1.424,0.0,0.0,0.0,0.0,112.0,15.09433962264151,442.376,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062803230663337,0.0085830688476562,0.0112056732177734,0.0112056732177734,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0272299448649088,0.101327896118164,0.496,1.392,0.0,0.0,0.0,0.0,120.736,24.39516129032258,3811.24,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063400363447654,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0185718139012654,0.0957489013671875,0.496,1.424,0.0,0.0,0.0,0.0,115.544,28.35820895522388,447.888,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062322616577148,0.0083684921264648,0.00762939453125,0.00762939453125,0.013589859008789,0.013589859008789,0.0059127807617187,0.0,0.0,0.0,0.0,0.0081062316894531,0.0110387802124023,0.0281333923339843,0.0,0.0,0.496,1.424,0.0,0.0,8.464,7.488,112.0,28.35820895522388,0.0,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006338357925415,0.0083684921264648,0.0078678131103515,0.0078678131103515,0.0064373016357421,0.0064373016357421,0.0060558319091796,0.0,0.0,0.0,0.0,0.0083684921264648,0.0113964080810546,0.0286340713500976,0.0149923212387982,0.038003921508789,0.496,1.36,0.0,0.0,8.464,7.488,112.0,15.0,147.688,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060838253343876,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0083446502685546,0.0083446502685546,0.0060733995939555,0.0,0.0,0.0,0.0,0.0082015991210937,0.0111375536237444,0.0295639038085937,0.0069141387939453,0.0069141387939453,0.496,1.392,0.0,0.0,14.944,17.056,113.256,0.0,1.192,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060185864197081,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048569270542689,0.0056743621826171,0.496,1.36,0.0,0.0,0.0,0.0,113.256,25.53191489361702,316.984,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062546326746394,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0060081481933593,0.0,0.0,0.0,0.0,0.0083446502685546,0.009775161743164,0.0208377838134765,0.0071525573730468,0.0071525573730468,0.496,1.392,0.0,0.0,11.312,10.776,113.256,0.0,1.192,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064432621002197,0.0078916549682617,0.0069141387939453,0.0069141387939453,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068211555480957,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0116825103759765,0.0116825103759765,0.0061750411987304,0.0,0.0,0.0,0.0,0.0083446502685546,0.0106334686279296,0.0268459320068359,0.0139391530973208,0.009775161743164,1.344,2.208,0.0,0.0,8.464,7.488,112.0,25.733634311512414,2968.072,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060174523330316,0.00762939453125,0.00762939453125,0.00762939453125,0.009775161743164,0.009775161743164,0.005960464477539,0.0,0.0,0.0,0.0,0.0081300735473632,0.0108003616333007,0.0274181365966796,0.0,0.0,0.496,1.392,0.0,0.0,8.464,7.488,138.656,25.733634311512414,0.0,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059854984283447,0.0081300735473632,0.0100135803222656,0.0100135803222656,0.0126361846923828,0.0126361846923828,0.0064874950208162,0.0,0.0,0.0,0.0,0.0086307525634765,0.0109899611700148,0.0281333923339843,0.0,0.0,0.496,1.392,0.0,0.0,14.944,17.056,112.0,25.733634311512414,0.0,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059139728546142,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,25.733634311512414,0.0,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062747974300858,0.0083446502685546,0.0092983245849609,0.0092983245849609,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119209289550781,0.0119209289550781,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,1.192,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067850438559927,0.0089645385742187,0.0100135803222656,0.0100135803222656,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0179639676722084,0.0989675521850586,0.496,1.392,0.0,0.0,0.0,0.0,131.8,21.30518234165067,3858.224,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064384877978272,0.0083446502685546,0.0092983245849609,0.0092983245849609,0.0104904174804687,0.0104904174804687,0.0066041946411132,0.0,0.0,0.0,0.0,0.0084161758422851,0.0111341476440429,0.0283241271972656,0.0176089150565011,0.0417232513427734,0.496,1.424,0.0,0.0,8.464,7.488,113.256,30.0,71.576,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060904026031494,0.0083446502685546,0.009775161743164,0.009775161743164,0.013589859008789,0.013589859008789,0.0060081481933593,0.0,0.0,0.0,0.0,0.0081062316894531,0.0111103057861328,0.0283718109130859,0.0,0.0,0.496,1.36,0.0,0.0,8.464,7.488,112.0,30.0,0.0,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060321074988454,0.0081062316894531,0.00762939453125,0.00762939453125,0.0123977661132812,0.0123977661132812,0.006258487701416,0.0,0.0,0.0,0.0,0.0081300735473632,0.0109553337097167,0.028085708618164,0.0,0.0,0.496,1.36,0.0,0.0,15.472,16.528,127.576,30.0,0.0,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061249732971191,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.392,0.0,0.0,0.0,0.0,112.0,30.0,0.0,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062358379364013,0.0086069107055664,0.0090599060058593,0.0090599060058593,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,30.0,0.0,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061368942260742,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078678131103515,0.0107288360595703,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,22.864,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060820343470809,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.009775161743164,0.009775161743164,0.0061988830566406,0.005960464477539,0.0083446502685546,0.0083446502685546,0.005960464477539,0.0081062316894531,0.0103473663330078,0.019693374633789,0.005960464477539,0.0061511993408203,0.496,1.424,0.848,0.848,4.232,3.744,118.448,25.0,18.584,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064640510372999,0.0088214874267578,0.0083446502685546,0.0083446502685546,0.0061988830566406,0.0061988830566406,0.0060558319091796,0.0088214874267578,0.0061988830566406,0.0061988830566406,0.0088214874267578,0.0083446502685546,0.0105142593383789,0.0265121459960937,0.0436049635692309,0.1868724822998043,0.496,1.392,0.848,0.848,8.464,7.488,130.728,19.130434782608695,689.128,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062944865462803,0.0085830688476562,0.0100135803222656,0.0100135803222656,0.00762939453125,0.00762939453125,0.0062147776285807,0.0,0.0,0.0,0.0,0.0083446502685546,0.0112056732177734,0.0275135040283203,0.0053535808216441,0.0061750411987304,0.496,1.424,0.0,0.0,11.968,12.008,118.272,21.428571428571427,54.992,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005805492401123,0.00762939453125,0.0071525573730468,0.0071525573730468,0.0064373016357421,0.0064373016357421,0.0061750411987304,0.0,0.0,0.0,0.0,0.0083446502685546,0.0108242034912109,0.0256538391113281,0.0,0.0,0.496,1.424,0.0,0.0,7.736,8.264,112.0,21.428571428571427,0.0,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071631799830068,0.0095367431640625,0.009775161743164,0.009775161743164,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1196423959483802,0.3278255462646484,0.496,1.392,0.0,0.0,0.0,0.0,122.384,23.31081081081081,27502.152,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063103822926383,0.0090599060058593,0.009775161743164,0.009775161743164,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485370033665707,0.1397609710693358,0.496,1.424,0.0,0.0,0.0,0.0,117.192,40.625,206.584,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062298774719238,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0073909759521484,0.0073909759521484,0.006103515625,0.0,0.0,0.0,0.0,0.0075817108154296,0.0113964080810546,0.0221729278564453,0.0,0.0,0.496,1.424,0.0,0.0,4.232,3.744,112.0,40.625,0.0,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062060356140136,0.0090599060058593,0.0085830688476562,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0070095062255859,0.0072419643402099,0.0061988830566406,0.0080585479736328,0.0085353851318359,0.0093460083007812,0.0109434127807617,0.0280380249023437,0.0,0.0,0.496,1.36,10.752,24.096,8.464,7.488,112.0,40.625,0.0,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064883066054007,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0085830688476562,0.0085830688476562,0.0060717264811197,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0084877014160156,0.011761983235677,0.0287055969238281,0.1184422614048743,0.3275871276855469,0.496,1.36,0.0,0.496,11.968,12.008,113.256,23.574468085106385,9919.52,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075491463265767,0.0104904174804687,0.0143051147460937,0.0143051147460937,0.0100135803222656,0.0100135803222656,0.0066518783569335,0.0,0.0,0.0,0.0,0.0085830688476562,0.0110626220703125,0.027012825012207,0.1033003098908473,0.3128528594970703,0.496,1.424,0.0,0.0,7.736,8.264,130.6,24.42302074203915,28121.16,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069841223569651,0.0092983245849609,0.0088214874267578,0.0088214874267578,0.0083446502685546,0.0083446502685546,0.0,0.0082850456237792,0.0072717666625976,0.0108003616333007,0.0109672546386718,0.0,0.0,0.0,0.0947590531974003,0.2363681793212889,0.496,1.424,5.696,8.608,0.0,0.0,116.304,29.268292682926827,305.976,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064408958856783,0.0088214874267578,0.0081062316894531,0.0081062316894531,0.0104904174804687,0.0104904174804687,0.0,0.0086307525634765,0.0081062316894531,0.0108242034912109,0.010538101196289,0.0,0.0,0.0,0.0,0.0,0.496,1.424,16.656,5.04,0.0,0.0,111.376,29.268292682926827,0.0,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060725212097167,0.00762939453125,0.0061988830566406,0.0061988830566406,0.0095367431640625,0.0095367431640625,0.0059127807617187,0.0,0.0,0.0,0.0,0.00762939453125,0.011301040649414,0.0215530395507812,0.0,0.0,0.496,1.776,0.0,0.0,4.232,3.744,112.0,29.268292682926827,0.0,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063240528106689,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0090599060058593,0.0090599060058593,0.006413459777832,0.0,0.0,0.0,0.0,0.0088691711425781,0.0115633010864257,0.028395652770996,0.0,0.0,0.496,1.776,0.0,0.0,8.464,7.488,112.0,29.268292682926827,0.0,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006190538406372,0.0083684921264648,0.0071525573730468,0.0071525573730468,0.0109672546386718,0.0109672546386718,0.0060081481933593,0.0,0.0,0.0,0.0,0.0084877014160156,0.0110785166422526,0.0272750854492187,0.0,0.0,0.496,1.776,0.0,0.0,11.968,12.008,112.0,29.268292682926827,0.0,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063210577514041,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.0085830688476562,0.0085830688476562,0.0058889389038085,0.0,0.0,0.0,0.0,0.0078678131103515,0.0112056732177734,0.0293493270874023,0.0121593475341796,0.0121593475341796,0.496,1.776,0.0,0.0,7.736,8.264,113.256,0.0,1.192,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072757978946114,0.0090599060058593,0.0069141387939453,0.0069141387939453,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1116046477789894,0.323486328125,0.496,1.776,0.0,0.0,0.0,0.0,140.344,23.067092651757186,13126.64,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079162050001692,0.010228157043457,0.009775161743164,0.009775161743164,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1045796747485542,0.3235340118408203,0.496,1.84,0.0,0.0,0.0,0.0,118.448,21.876735147140476,14915.304,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076531177729516,0.0100135803222656,0.0088214874267578,0.0088214874267578,0.0181198120117187,0.0181198120117187,0.0066280364990234,0.0,0.0,0.0,0.0,0.0081062316894531,0.0107288360595703,0.0205516815185546,0.0853260232823128,0.2241611480712891,0.496,1.84,0.0,0.0,4.232,3.744,114.712,25.499412455934195,6684.336,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067496299743652,0.0083446502685546,0.0081300735473632,0.0072717666625976,0.0103712081909179,0.0121831893920898,0.0061273574829101,0.0,0.0,0.0,0.0,0.0088691711425781,0.010848045349121,0.0276803970336914,0.0,0.0,1.344,2.688,0.0,0.0,8.464,7.488,112.0,25.499412455934195,0.0,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068374199442344,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0100135803222656,0.0100135803222656,0.0062783559163411,0.0,0.0,0.0,0.0,0.0089645385742187,0.0107606252034505,0.0268936157226562,0.006103515625,0.0080108642578125,0.496,1.776,0.0,0.0,11.968,12.008,117.424,37.5,24.68,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00679612159729,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0061988830566406,0.0061988830566406,0.0058889389038085,0.0,0.0,0.0,0.0,0.0079154968261718,0.0108242034912109,0.025796890258789,0.0,0.0,0.496,1.84,0.0,0.0,7.736,8.264,112.0,37.5,0.0,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065886974334716,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,37.5,0.0,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067919640991818,0.0088214874267578,0.0081062316894531,0.0081062316894531,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011444091796875,0.011444091796875,0.496,1.776,0.0,0.0,0.0,0.0,113.256,0.0,1.192,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080279275482776,0.0102519989013671,0.0102519989013671,0.0102519989013671,0.0140666961669921,0.0140666961669921,0.006103515625,0.0,0.0,0.0,0.0,0.0075340270996093,0.0119209289550781,0.0201225280761718,0.1123680741386076,0.3235340118408203,0.496,1.808,0.0,0.0,4.232,3.744,131.112,24.635264693622343,40296.752,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076400171412099,0.0095129013061523,0.009775161743164,0.009775161743164,0.0169277191162109,0.0169277191162109,0.0062942504882812,0.0,0.0,0.0,0.0,0.0084638595581054,0.0114679336547851,0.029754638671875,0.1112460110956149,0.327301025390625,0.496,1.84,0.0,0.0,8.464,7.488,118.448,23.427672955974842,5391.144,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068092346191406,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0104904174804687,0.0104904174804687,0.0061194101969401,0.0,0.0,0.0,0.0,0.0088214874267578,0.0112533569335937,0.0256538391113281,0.0,0.0,0.496,1.84,0.0,0.0,11.968,12.008,112.0,23.427672955974842,0.0,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068938732147216,0.0088214874267578,0.00762939453125,0.00762939453125,0.0081062316894531,0.0081062316894531,0.0061273574829101,0.0,0.0,0.0,0.0,0.0090599060058593,0.0114917755126953,0.0288963317871093,0.0,0.0,0.496,1.776,0.0,0.0,7.736,8.264,112.0,23.427672955974842,0.0,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067043304443359,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.005960464477539,0.005960464477539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,23.427672955974842,0.0,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067174434661865,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,23.427672955974842,0.0,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068485736846923,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0085830688476562,0.0085830688476562,0.0065326690673828,0.0,0.0,0.0,0.0,0.0090599060058593,0.011301040649414,0.0211715698242187,0.0,0.0,0.496,1.776,0.0,0.0,4.232,3.744,112.0,23.427672955974842,0.0,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070149625711773,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0116825103759765,0.0116825103759765,0.0061988830566406,0.0,0.0,0.0,0.0,0.0081539154052734,0.0113487243652343,0.0286817550659179,0.0972015101735184,0.3207206726074219,0.496,1.776,0.0,0.0,8.464,7.488,113.256,25.454545454545453,4513.184,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075337967434943,0.0093936920166015,0.0102519989013671,0.0102519989013671,0.0154972076416015,0.0154972076416015,0.0063862119402204,0.0,0.0,0.0,0.0,0.0089883804321289,0.0108778476715087,0.0274181365966796,0.0746395487570797,0.2188682556152343,0.496,1.84,0.0,0.0,11.44,12.536,142.248,25.71428571428571,14665.472,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00680673240435,0.0088214874267578,0.0090599060058593,0.0090599060058593,0.0083446502685546,0.0083446502685546,0.0067472457885742,0.0,0.0,0.0,0.0,0.0094175338745117,0.0112295150756835,0.0276803970336914,0.0,0.0,0.496,1.84,0.0,0.0,7.736,8.264,116.608,100.0,0.0,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067207943740768,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.013589859008789,0.013589859008789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,0.0,117.192,100.0,0.0,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068497657775878,0.0088214874267578,0.0100135803222656,0.0100135803222656,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067830085754394,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0069141387939453,0.0069141387939453,0.0062465667724609,0.0,0.0,0.0,0.0,0.0075817108154296,0.01220703125,0.022125244140625,0.0,0.0,0.496,1.776,0.0,0.0,4.232,3.744,112.0,100.0,0.0,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066912174224853,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0116825103759765,0.0116825103759765,0.0064849853515625,0.0,0.0,0.0,0.0,0.0090837478637695,0.0113248825073242,0.0273942947387695,0.0,0.0,0.496,1.776,0.0,0.0,8.464,7.488,112.0,100.0,0.0,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067925453186035,0.0083684921264648,0.0073909759521484,0.0073909759521484,0.0092983245849609,0.0092983245849609,0.0060399373372395,0.0,0.0,0.0,0.0,0.006866455078125,0.0106421383944424,0.0276565551757812,0.0,0.0,0.496,1.776,0.0,0.0,7.936,8.016,112.0,100.0,0.0,1
