time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_p90_dl_ms,e2_du_retransmissions_ul_count,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,e2_du_packet_loss_ul_percentage,f1_u_throughput_dl_kbps,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,F-node
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061395749523865,0.0085830688476562,0.0,0.0,0.0,0.0050067901611328,0.0,0.0050067901611328,0.0063146863664899,0.0085353851318359,0.0092847006661551,0.0178813934326171,0.0178813934326171,0.0183582305908203,0,0.496,1.36,0.0,0.0,113.256,25.152,27.344,0.0,1.192,0.005960464477539,0.005960464477539,0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060767083618771,0.0081062316894531,0.0,0.0,0.0,0.0047683715820312,0.0,0.0047683715820312,0.0063146863664899,0.0085353851318359,0.0092847006661551,0.0102519989013671,0.0102519989013671,0.0183582305908203,0,0.496,1.36,0.0,0.0,113.256,25.152,27.344,0.0,1.192,0.0064373016357421,0.0064373016357421,0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059545336671136,0.0081062316894531,0.0045299530029296,0.0102519989013671,0.0045299530029296,0.005960464477539,0.0102519989013671,0.005960464477539,0.0,0.0,0.0,0.011444091796875,0.011444091796875,0.0,0,0.496,1.36,0.848,0.848,113.256,0.0,0.0,0.0,1.192,0.0061988830566406,0.0061988830566406,0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060867555070631,0.0083446502685546,0.0,0.0,0.0,0.0043312708536783,0.0,0.0047683715820312,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0,0,0.496,1.36,0.0,0.0,122.384,0.0,0.0,0.0,136.576,0.0069141387939453,0.0069141387939453,0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059235095977783,0.0081300735473632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0085830688476562,0.0,0,0.496,1.424,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060129165649414,0.0081062316894531,0.0081062316894531,0.0061988830566406,0.0081062316894531,0.0,0.0061988830566406,0.0,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0,0.496,1.36,0.848,0.848,112.0,0.0,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059258937835693,0.0081300735473632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0,0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0069141387939453,0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061573673836627,0.0081062316894531,0.0,0.0,0.0,0.0083446502685546,0.0,0.0083446502685546,0.00762939453125,0.0114917755126953,0.0121116638183593,0.011444091796875,0.011444091796875,0.0226974487304687,0,0.496,1.36,0.0,0.0,113.256,4.52,3.504,0.0,1.192,0.00762939453125,0.00762939453125,0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061111070623445,0.0081062316894531,0.0,0.0,0.0,0.0085830688476562,0.0,0.0085830688476562,0.0,0.0,0.0,0.0150203704833984,0.0150203704833984,0.0,0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,1.192,0.0061988830566406,0.0061988830566406,0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060197725817931,0.0081062316894531,0.0,0.0,0.0,0.0047683715820312,0.0,0.0047683715820312,0.0,0.0,0.0,0.017404556274414,0.017404556274414,0.0,0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,1.192,0.0078678131103515,0.0078678131103515,0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006103515625,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0,0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0088214874267578,0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061607360839843,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0071525573730468,0.0089645385742187,0.0111579895019531,0.0121593475341796,0.0121593475341796,0.0205516815185546,0,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.00762939453125,0.00762939453125,0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060224533081054,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0058650970458984,0.0075340270996093,0.0112056732177734,0.0078678131103515,0.0078678131103515,0.0215053558349609,0,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0092983245849609,0.0092983245849609,0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061070919036865,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0061273574829101,0.0079154968261718,0.0105619430541992,0.0157356262207031,0.0157356262207031,0.026106834411621,0,0.496,1.36,0.0,0.0,112.0,8.264,7.736,0.0,0.0,0.0064373016357421,0.0064373016357421,0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060767083618771,0.0081062316894531,0.0,0.0,0.0,0.0090599060058593,0.0,0.0090599060058593,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,1.192,0.0061988830566406,0.0061988830566406,0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059687676121346,0.00762939453125,0.0,0.0,0.0,0.0052452087402343,0.0,0.0052452087402343,0.0,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0,0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,1.192,0.00762939453125,0.00762939453125,0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060138417713677,0.0081062316894531,0.0,0.0,0.0,0.0050067901611328,0.0,0.0050067901611328,0.0,0.0,0.0,0.0145435333251953,0.0145435333251953,0.0,0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,1.192,0.0073909759521484,0.0073909759521484,0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061333179473876,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0065326690673828,0.0087738037109375,0.0102043151855468,0.0073909759521484,0.0073909759521484,0.0188827514648437,0,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0083446502685546,0.0083446502685546,0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.005965232849121,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0056743621826171,0.0072479248046875,0.0112056732177734,0.0109672546386718,0.0109672546386718,0.0215530395507812,0,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0066757202148437,0.0066757202148437,0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060105323791503,0.0081300735473632,0.0,0.0,0.0,0.0,0.0,0.0,0.0060319900512695,0.0084400177001953,0.0110864639282226,0.0123977661132812,0.0123977661132812,0.0256061553955078,0,0.496,1.36,0.0,0.0,112.0,8.264,7.736,0.0,0.0,0.0064373016357421,0.0064373016357421,0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059962272644042,0.0081300735473632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0,0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0069141387939453,0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060767083618771,0.0081062316894531,0.0,0.0,0.0,0.0061988830566406,0.0,0.0061988830566406,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,1.192,0.0073909759521484,0.0073909759521484,0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062997068338726,0.0083446502685546,0.0,0.0,0.0,0.0095367431640625,0.0,0.0095367431640625,0.0,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,1.192,0.0073909759521484,0.0073909759521484,0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060423096614097,0.0081062316894531,0.0,0.0,0.0,0.0073909759521484,0.0,0.0073909759521484,0.0059127807617187,0.007486343383789,0.0109672546386718,0.0104904174804687,0.0104904174804687,0.0207901000976562,0,0.496,1.36,0.0,0.0,113.256,3.744,4.232,0.0,1.192,0.0092983245849609,0.0092983245849609,0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062072277069091,0.0081300735473632,0.0,0.0,0.0,0.0,0.0,0.0,0.0066757202148437,0.0097274780273437,0.0107288360595703,0.0088214874267578,0.0088214874267578,0.0206947326660156,0,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0109672546386718,0.0109672546386718,0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061750411987304,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0058174133300781,0.0083446502685546,0.0104904174804687,0.0140666961669921,0.0140666961669921,0.0238895416259765,0,0.496,1.36,0.0,0.0,112.0,8.264,7.736,0.0,0.0,0.0073909759521484,0.0073909759521484,0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060701370239257,0.0083684921264648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131130218505859,0.0131130218505859,0.0,0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0061988830566406,0.0061988830566406,0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059294700622558,0.0078916549682617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060565436064307,0.0081062316894531,0.0,0.0,0.0,0.0052452087402343,0.0,0.0052452087402343,0.0,0.0,0.0,0.0094175338745117,0.0112295150756835,0.0,0,1.344,2.208,0.0,0.0,113.256,0.0,0.0,0.0,1.192,0.0066757202148437,0.0066757202148437,0
