time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_ul_percentage,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_c_retransmissions_ul_count,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_retransmissions_dl_count,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_ul_kbps,f1_c_packet_loss_dl_percentage,f1_c_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,f1_u_throughput_dl_kbps,f1_c_latency_p90_ul_ms,F-node
74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065147876739501,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0065803527832031,0.0197887420654296,0.0197887420654296,0.0077247619628906,0.0113964080810546,0.0201702117919921,0.0,0.496,1.392,0.0,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064015388488769,0.0078678131103515,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0062942504882812,0.0088214874267578,0.0088214874267578,0.0083446502685546,0.0099897384643554,0.0231504440307617,0.0,0.496,1.36,0.0,0.0,0.0,8.264,7.736,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064492225646972,0.0079154968261718,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0145435333251953,0.0145435333251953,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065648555755615,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0147819519042968,0.0147819519042968,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064147645561256,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.005960464477539,0.005960464477539,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,0.0,0
79,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060482404718351,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0052452087402343,0.0052452087402343,0.0057697296142578,0.0116825103759765,0.0116825103759765,0.0071525573730468,0.0101566314697265,0.0189781188964843,0.0,0.496,1.36,0.0,0.0,0.0,3.744,4.232,113.256,0.0,0.0,0.0,0.0,1.192,0.0,0
80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064384534163175,0.0089168548583984,0.0104904174804687,0.0104904174804687,0.0038928639105034,0.0045299530029296,0.0060081481933593,0.0205039978027343,0.0205039978027343,0.00762939453125,0.0103950500488281,0.0195503234863281,0.0,0.496,1.36,0.0,0.0,0.0,3.744,4.232,144.408,0.0,0.0,0.0,0.0,13215.856,0.0,0
81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0074657041635086,0.0102519989013671,0.0150203704833984,0.0150203704833984,0.0038787417778035,0.0045299530029296,0.0069141387939453,0.0100135803222656,0.0100135803222656,0.0093698501586914,0.0098466873168945,0.0230312347412109,0.0,0.496,1.424,0.0,0.0,0.0,8.264,7.736,117.192,0.0,0.0,0.0,0.0,29447.528,0.0,0
82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060546398162841,0.0081062316894531,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.496,1.424,0.0,1.696,1.696,0.0,0.0,112.0,0.0,0.0082254409790039,0.0064373016357421,0.0081539154052734,0.0,0.0100374221801757,0
83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.005882978439331,0.00762939453125,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059843063354492,0.0083446502685546,0.0147819519042968,0.0147819519042968,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060655102871432,0.008559226989746,0.0092983245849609,0.0092983245849609,0.0064373016357421,0.0072002410888671,0.0062942504882812,0.0140666961669921,0.0140666961669921,0.0081539154052734,0.0101566314697265,0.0184535980224609,0.0,0.496,1.36,0.0,0.0,0.0,3.744,4.232,118.448,0.0,0.0,0.0,0.0,10.976,0.0,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060494266339202,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0054836273193359,0.0054836273193359,0.005960464477539,0.0145435333251953,0.0145435333251953,0.0073909759521484,0.0104904174804687,0.0188827514648437,0.0,0.496,1.424,0.0,0.0,0.0,3.744,4.232,113.256,0.0,0.0,0.0,0.0,1.192,0.0,0
87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.005960464477539,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0057220458984375,0.0057220458984375,0.005960464477539,0.0081062316894531,0.0081062316894531,0.0081300735473632,0.0100374221801757,0.0225305557250976,0.0,0.496,1.36,0.0,0.0,0.0,8.264,7.736,113.256,0.0,0.0,0.0,0.0,1.192,0.0,0
88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006803031106597,0.009775161743164,0.0083446502685546,0.0083446502685546,0.0038841611265871,0.0045299530029296,0.0,0.0150203704833984,0.0150203704833984,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,143.152,0.0,0.0,0.0,0.0,25533.256,0.0,0
89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062513351440429,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060367584228515,0.0078678131103515,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061619281768798,0.0085830688476562,0.0072717666625976,0.0081300735473632,0.0,0.0,0.0065803527832031,0.0088214874267578,0.009775161743164,0.0090599060058593,0.0116825103759765,0.0218868255615234,0.0,1.344,2.208,0.0,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060363788509843,0.0081062316894531,0.00762939453125,0.00762939453125,0.0088214874267578,0.0088214874267578,0.0060081481933593,0.0121593475341796,0.0121593475341796,0.0074386596679687,0.011301040649414,0.0195503234863281,0.0,0.496,1.36,0.0,0.0,0.0,3.744,4.232,113.256,0.0,0.0,0.0,0.0,1.192,0.0,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060860703631145,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0041484832763671,0.0056266784667968,0.0062465667724609,0.0054836273193359,0.0054836273193359,0.0086069107055664,0.0102519989013671,0.0232934951782226,0.0,0.496,1.424,0.0,0.0,0.0,8.264,7.736,134.024,0.0,0.0,0.0,0.0,271.528,0.0,0
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059296242633269,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.005960464477539,0.005960464477539,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.496,1.392,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,0.0,0
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063800811767578,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0071969686769971,0.009775161743164,0.0100135803222656,0.0100135803222656,0.0038898684820399,0.0045299530029296,0.0,0.0166893005371093,0.0166893005371093,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,132.768,0.0,0.0,0.0,0.0,24180.936,0.0,0
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006040334701538,0.0078678131103515,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0058174133300781,0.0107288360595703,0.0107288360595703,0.007486343383789,0.0104427337646484,0.01983642578125,0.0,0.496,1.424,0.0,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059151649475097,0.0078916549682617,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0059127807617187,0.0090599060058593,0.0090599060058593,0.0073432922363281,0.0112533569335937,0.0214099884033203,0.0,0.496,1.36,0.0,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061122932244296,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0069379806518554,0.0162124633789062,0.0162124633789062,0.0090837478637695,0.0110149383544921,0.0274658203125,0.0,0.496,1.36,0.0,0.0,0.0,8.264,7.736,113.256,0.0,0.0,0.0,0.0,1.192,0.0,0
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060458681476649,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,0.0,0
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059758845846451,0.0081062316894531,0.0092983245849609,0.0092983245849609,0.005960464477539,0.005960464477539,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,0.0,0
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062108039855957,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064176263161075,0.0090599060058593,0.0064373016357421,0.0064373016357421,0.0039043283104,0.0045299530029296,0.0063896179199218,0.0102519989013671,0.0102519989013671,0.0081539154052734,0.011301040649414,0.0216960906982421,0.0,0.496,1.36,0.0,0.0,0.0,3.744,4.232,143.152,0.0,0.0,0.0,0.0,5984.872,0.0,0
104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0073814866554677,0.009775161743164,0.0092983245849609,0.0092983245849609,0.0038895893227029,0.0045299530029296,0.0058650970458984,0.0164508819580078,0.0164508819580078,0.0075817108154296,0.0109195709228515,0.0190258026123046,0.0,0.496,1.424,0.0,0.0,0.0,3.744,4.232,117.192,0.0,0.0,0.0,0.0,32865.672,0.0,0
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064849853515625,0.0090599060058593,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0067710876464843,0.0109672546386718,0.0109672546386718,0.0086545944213867,0.0108003616333007,0.0261306762695312,0.0,0.496,1.424,0.0,0.0,0.0,8.264,7.736,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061229686831953,0.0078678131103515,0.0081062316894531,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,0.0,0
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059936770159213,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0116825103759765,0.0116825103759765,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,0.0,0
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061395749523865,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0069141387939453,0.0069141387939453,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,0.0,0
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060474872589111,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0075340270996093,0.0116825103759765,0.0116825103759765,0.0115394592285156,0.0111579895019531,0.0208377838134765,0.0,0.496,1.36,0.0,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060725212097167,0.0081300735473632,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0060558319091796,0.0081062316894531,0.0081062316894531,0.0075340270996093,0.0103473663330078,0.0188827514648437,0.0,0.496,1.36,0.0,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0066039631667646,0.0092983245849609,0.0090599060058593,0.0090599060058593,0.0040546928768192,0.0047683715820312,0.0060081481933593,0.0138282775878906,0.0138282775878906,0.0086307525634765,0.0108003616333007,0.0260829925537109,0.0,0.496,1.392,0.0,0.0,0.0,8.264,7.736,143.152,0.0,0.0,0.0,0.0,18812.344,0.0,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064790248870849,0.0088214874267578,0.0100135803222656,0.0100135803222656,0.0041448152982271,0.0050067901611328,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,1736.96,0.0,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062024064839179,0.0082969665527343,0.00762939453125,0.00762939453125,0.0043944136737144,0.0050067901611328,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.848,0.0,0.0,123.64,100.0,0.0085830688476562,0.0,0.0,1355.744,0.0085830688476562,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0066757202148437,0.0092983245849609,0.0104904174804687,0.0104904174804687,0.0043459105909916,0.0054836273193359,0.0,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,118.448,100.0,0.0,0.0,0.0,2909.544,0.0,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060280757163887,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0057220458984375,0.0057220458984375,0.0059127807617187,0.00762939453125,0.00762939453125,0.007486343383789,0.01068115234375,0.01983642578125,0.0,0.496,1.424,0.0,0.0,0.0,3.744,4.232,113.256,100.0,0.0,0.0,0.0,1.192,0.0,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006260871887207,0.0088214874267578,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0057697296142578,0.0164508819580078,0.0164508819580078,0.0073909759521484,0.0100612640380859,0.0183582305908203,0.0,0.496,1.36,0.0,0.0,0.0,3.744,4.232,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060474872589111,0.0078916549682617,0.005960464477539,0.005960464477539,0.0,0.0,0.0064849853515625,0.0121593475341796,0.0121593475341796,0.0083684921264648,0.0102758407592773,0.0228643417358398,0.0,0.496,1.36,0.0,0.0,0.0,8.264,7.736,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0057506561279296,0.0078678131103515,0.005960464477539,0.005960464477539,0.0,0.0,0.0,0.0052452087402343,0.0052452087402343,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060107193741143,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0041212354387555,0.0047683715820312,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,132.768,100.0,0.0,0.0,0.0,3166.632,0.0,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059056282043457,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061752772567295,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0062783559163411,0.0078201293945312,0.0056624412536621,0.0107288360595703,0.0107288360595703,0.0061273574829101,0.0099341074625651,0.0172853469848632,0.0,0.496,1.36,0.0,0.0,0.0,4.272,3.704,118.448,100.0,0.0,0.0,0.0,18.6,0.0,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006266668731091,0.0085830688476562,0.0075101852416992,0.0076055526733398,0.0047948625352647,0.0057220458984375,0.0060081481933593,0.0119209289550781,0.0149726867675781,0.00762939453125,0.0102519989013671,0.0189781188964843,0.0,1.344,2.272,0.0,0.0,0.0,3.744,4.232,128.832,100.0,0.0,0.0,0.0,243.976,0.0,1
