time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_ul_percentage,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,a1_latency_mean_ul_ms,f1_u_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_ul_kbps,f1_c_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,F-node
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059449672698974,0.0078916549682617,0.0066757202148437,0.0066757202148437,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058941724823742,0.0078678131103515,0.0064373016357421,0.0064373016357421,0.0107288360595703,0.0107288360595703,0.005960464477539,0.0,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,123.864,100.0,12.432,0.0,0.0,0.0,0.0,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061245247869208,0.0083208084106445,0.0073909759521484,0.0073909759521484,0.0073909759521484,0.0073909759521484,0.0042262830232319,0.0073909759521484,0.0050067901611328,0.0111579895019531,0.0107765197753906,0.019693374633789,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,115.552,100.0,1026.072,0.0,0.0,0.0,0.0,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065423474453463,0.0083446502685546,0.0057220458984375,0.0057220458984375,0.0102519989013671,0.0102519989013671,0.0053473881312779,0.0056624412536621,0.0064849853515625,0.0061273574829101,0.0103314717610677,0.017404556274414,0.0,0.0,0.496,1.36,0.0,0.0,4.272,3.704,120.728,100.0,43.912,0.0,0.0,0.0,0.0,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060055386367721,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.009775161743164,0.009775161743164,0.0046094258626302,0.0061273574829101,0.0047683715820312,0.0081539154052734,0.0105857849121093,0.0253915786743164,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,113.256,100.0,11.352,0.0,0.0,0.0,0.0,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063151269409787,0.0085830688476562,0.0061988830566406,0.0061988830566406,0.0143051147460937,0.0143051147460937,0.0072717666625976,0.0,0.0083208084106445,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,114.456,100.0,6.384,0.0,0.0,0.0,0.0,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006208325376605,0.0083446502685546,0.0092983245849609,0.0092983245849609,0.0066757202148437,0.0066757202148437,0.0049823369735326,0.0,0.0058174133300781,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,122.384,100.0,323.736,0.0,0.0,0.0,0.0,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0067207943740768,0.0088214874267578,0.0088214874267578,0.0088214874267578,0.0090599060058593,0.0090599060058593,0.0041865116749521,0.0,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,117.192,100.0,5757.848,0.0,0.0,0.0,0.0,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006105899810791,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0078678131103515,0.0078678131103515,0.0064373016357421,0.0070095062255859,0.0064373016357421,0.0089168548583984,0.0113487243652343,0.0211715698242187,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,100.0,4.92,0.0,0.0,0.0,0.0,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062000575323997,0.0083446502685546,0.0107288360595703,0.0107288360595703,0.0085830688476562,0.0085830688476562,0.0041620705717353,0.0064849853515625,0.0050067901611328,0.0084400177001953,0.0117778778076171,0.0222682952880859,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,123.64,100.0,2106.352,0.0,0.0,0.0,0.0,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060466256472143,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.00762939453125,0.00762939453125,0.0065863132476806,0.0066041946411132,0.0082969665527343,0.0089168548583984,0.0103235244750976,0.0233173370361328,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,116.544,100.0,36.688,0.0,0.0,0.0,0.0,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061087347381743,0.0078678131103515,0.005960464477539,0.005960464477539,0.0159740447998046,0.0159740447998046,0.0047948625352647,0.0,0.006103515625,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,100.0,149.632,0.0,0.0,0.0,0.0,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006108283996582,0.0083446502685546,0.0095367431640625,0.0095367431640625,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060534477233886,0.0081300735473632,0.0081062316894531,0.0081062316894531,0.0145435333251953,0.0145435333251953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061457700068407,0.0080823898315429,0.0064373016357421,0.0064373016357421,0.0119209289550781,0.0119209289550781,0.009775161743164,0.0062465667724609,0.009775161743164,0.0078201293945312,0.0123500823974609,0.021982192993164,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,119.776,100.0,7.344,0.0,0.0,0.0,0.0,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061632981940881,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0066757202148437,0.005960464477539,0.0066757202148437,0.0064611434936523,0.0108083089192708,0.0195503234863281,0.0,0.0,0.496,1.36,0.0,0.0,4.272,3.704,117.192,100.0,6.024,0.0,0.0,0.0,0.0,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063542702897864,0.0088214874267578,0.00762939453125,0.00762939453125,0.013589859008789,0.013589859008789,0.0071525573730468,0.0066280364990234,0.0071525573730468,0.0086307525634765,0.0107049942016601,0.0255107879638671,0.0,0.0,0.496,1.36,0.0,3.312,8.264,7.736,113.256,0.0,1.192,27620.572686195374,75128.78715991974,106616.11115932465,106616.12422466278,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062201282765605,0.0083208084106445,0.0128746032714843,0.0128746032714843,0.0064373016357421,0.0064373016357421,0.0081062316894531,0.0,0.0096321105957031,0.0,0.0,0.0,1.0,1.0,0.496,1.36,0.0,3.312,0.0,0.0,118.448,50.0,6.496,26604.297280311584,74112.51175403595,105600.0405550003,105600.05362033844,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061253410073655,0.0081062316894531,0.0100135803222656,0.0100135803222656,0.0112056732177734,0.0112056732177734,0.00762939453125,0.0,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.848,0.0,0.0,113.256,100.0,1.192,0.0104904174804687,0.0104904174804687,0.0,0.0,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062143802642822,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.496,1.36,0.0,3.312,0.0,0.0,112.0,50.0,0.0,24556.297421455383,72064.51189517975,103552.0440340042,103552.05709934236,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064302198957688,0.0087976455688476,0.0083446502685546,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0057220458984375,0.0066757202148437,0.0066757202148437,0.009012222290039,0.0110626220703125,0.0203609466552734,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,119.024,50.0,6.448,0.0,0.0,0.0,0.0,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061297416687011,0.0078916549682617,0.0069141387939453,0.0069141387939453,0.013589859008789,0.013589859008789,0.0,0.0061988830566406,0.0,0.0082015991210937,0.0111579895019531,0.0209808349609375,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,50.0,0.0,0.0,0.0,0.0,0.0,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060820579528808,0.0083446502685546,0.00762939453125,0.00762939453125,0.0102519989013671,0.0102519989013671,0.0,0.0064849853515625,0.0,0.0088214874267578,0.0102043151855468,0.0228166580200195,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,112.0,50.0,0.0,0.0,0.0,0.0,0.0,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059723260983898,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.009775161743164,0.009775161743164,0.0107288360595703,0.0,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.848,0.0,0.0,113.256,100.0,1.192,0.0057220458984375,0.0057220458984375,0.0,0.0,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062949621855322,0.0088214874267578,0.0081062316894531,0.0081062316894531,0.0119209289550781,0.0119209289550781,0.0064373016357421,0.0,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,100.0,1.192,0.0,0.0,0.0,0.0,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060596088371654,0.0078678131103515,0.0092983245849609,0.0092983245849609,0.0085830688476562,0.0085830688476562,0.0051259994506835,0.0,0.0052213668823242,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,116.224,100.0,3.872,0.0,0.0,0.0,0.0,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060796737670898,0.0083446502685546,0.011444091796875,0.011444091796875,0.0081062316894531,0.0081062316894531,0.0,0.0060558319091796,0.0,0.00762939453125,0.0101566314697265,0.018310546875,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060867555070631,0.0083446502685546,0.0107288360595703,0.0107288360595703,0.00762939453125,0.00762939453125,0.0088214874267578,0.0072479248046875,0.009012222290039,0.0107765197753906,0.010538101196289,0.0193595886230468,1.0,1.0,0.496,1.36,0.0,6.256,3.744,4.232,120.24,50.0,9.04,16235.298752784727,63743.51322650909,95231.04107379912,95231.05413913728,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061918707454905,0.0085115432739257,0.0084161758422851,0.0077486038208007,0.0102519989013671,0.0113964080810546,0.0044703483581542,0.0067022111680772,0.0056743621826171,0.0091075897216796,0.0099919059059836,0.0224113464355468,0.0,0.0,1.344,2.208,0.0,0.0,8.792,7.208,132.768,50.0,271.456,0.0,0.0,0.0,0.0,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064620877256487,0.0085830688476562,0.0092983245849609,0.0092983245849609,0.0092983245849609,0.0092983245849609,0.0046207791283017,0.0,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,122.384,50.0,170.44,0.0,0.0,0.0,0.0,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061241548452804,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0133514404296875,0.0133514404296875,0.0095367431640625,0.0,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,50.0,1.192,0.0,0.0,0.0,0.0,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061431334386417,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0064373016357421,0.0064373016357421,0.0050067901611328,0.0,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,50.0,1.192,0.0,0.0,0.0,0.0,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006464583363699,0.0085830688476562,0.0123977661132812,0.0123977661132812,0.0095367431640625,0.0095367431640625,0.0090599060058593,0.0061988830566406,0.0090599060058593,0.0077247619628906,0.0106334686279296,0.0201225280761718,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,113.256,50.0,1.192,0.0,0.0,0.0,0.0,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061011314392089,0.0081300735473632,0.0069141387939453,0.0069141387939453,0.0064373016357421,0.0064373016357421,0.0,0.0062942504882812,0.0,0.0082969665527343,0.0117301940917968,0.0208377838134765,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,50.0,0.0,0.0,0.0,0.0,0.0,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060987472534179,0.0081062316894531,0.011444091796875,0.011444091796875,0.0104904174804687,0.0104904174804687,0.0,0.0066041946411132,0.0,0.008702278137207,0.0111103057861328,0.0254392623901367,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,112.0,50.0,0.0,0.0,0.0,0.0,0.0,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0067393756607203,0.0090599060058593,0.0090599060058593,0.0090599060058593,0.013589859008789,0.013589859008789,0.0041222725159082,0.0,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,143.152,50.0,13378.16,0.0,0.0,0.0,0.0,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0068749954451375,0.0095367431640625,0.0107288360595703,0.0107288360595703,0.0131130218505859,0.0131130218505859,0.004125019860646,0.0,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,117.192,50.0,9411.568,0.0,0.0,0.0,0.0,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060909423068981,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0123977661132812,0.0123977661132812,0.0083446502685546,0.0,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,50.0,1.192,0.0,0.0,0.0,0.0,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063062894462358,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0107288360595703,0.0107288360595703,0.0053644180297851,0.0064849853515625,0.0067949295043945,0.008392333984375,0.0117301940917968,0.0216960906982421,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,118.448,50.0,52.928,0.0,0.0,0.0,0.0,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0066158219511285,0.009012222290039,0.0102519989013671,0.0102519989013671,0.0092983245849609,0.0092983245849609,0.0040684180723707,0.0063896179199218,0.0047683715820312,0.0081062316894531,0.0126838684082031,0.0232219696044921,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,123.64,50.0,11153.248,0.0,0.0,0.0,0.0,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0073186200649584,0.0095367431640625,0.0162124633789062,0.0162124633789062,0.0085830688476562,0.0085830688476562,0.0040739128388554,0.0064373016357421,0.0047683715820312,0.008702278137207,0.0113725662231445,0.0259160995483398,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,117.192,50.0,23741.496,0.0,0.0,0.0,0.0,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063824653625488,0.0090599060058593,0.0073909759521484,0.0073909759521484,0.0143051147460937,0.0143051147460937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,50.0,0.0,0.0,0.0,0.0,0.0,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060486793518066,0.0081300735473632,0.0081062316894531,0.0081062316894531,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,50.0,0.0,0.0,0.0,0.0,0.0,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062024064839179,0.0082969665527343,0.0069141387939453,0.0069141387939453,0.0073909759521484,0.0073909759521484,0.0056879861014229,0.0,0.0084638595581054,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,119.144,50.0,61.2,0.0,0.0,0.0,0.0,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006464583363699,0.0090599060058593,0.00762939453125,0.00762939453125,0.0069141387939453,0.0069141387939453,0.0051941190447126,0.0060200691223144,0.0072717666625976,0.0067710876464843,0.0106096267700195,0.019073486328125,0.0,0.0,0.496,1.36,0.0,3.792,4.272,3.704,113.256,100.0,84.464,0.0143051147460937,0.0143051147460937,0.0,0.0,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061472061232393,0.0083446502685546,0.0107288360595703,0.0107288360595703,0.0088214874267578,0.0088214874267578,0.006258487701416,0.0063419342041015,0.0070810317993164,0.0077247619628906,0.0102519989013671,0.0185489654541015,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,120.12,100.0,9.584,0.0,0.0,0.0,0.0,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064278123390615,0.0090599060058593,0.0081062316894531,0.0081062316894531,0.0159740447998046,0.0159740447998046,0.0043195836684283,0.0061750411987304,0.0055789947509765,0.0084161758422851,0.0111341476440429,0.0263929367065429,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,113.256,100.0,172.968,0.0,0.0,0.0,0.0,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064207775758044,0.0088214874267578,0.0081062316894531,0.0081062316894531,0.0126361846923828,0.0126361846923828,0.0052085289588341,0.0,0.0062465667724609,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,118.256,100.0,137.496,0.0,0.0,0.0,0.0,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063685042348074,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0150203704833984,0.0150203704833984,0.0049517704890324,0.0,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,117.192,100.0,142.176,0.0,0.0,0.0,0.0,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060415267944335,0.0081300735473632,0.0083446502685546,0.0083446502685546,0.011444091796875,0.011444091796875,0.005801518758138,0.0,0.0067710876464843,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,100.0,8.936,0.0,0.0,0.0,0.0,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063381572761157,0.0083446502685546,0.005960464477539,0.005960464477539,0.013589859008789,0.013589859008789,0.005088354411878,0.006103515625,0.0065803527832031,0.0078678131103515,0.0115871429443359,0.0215530395507812,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,121.44,100.0,275.344,0.0,0.0,0.0,0.0,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065725241134415,0.0088214874267578,0.011444091796875,0.011444091796875,0.0064373016357421,0.0064373016357421,0.0051712167674097,0.0061511993408203,0.0062942504882812,0.00762939453125,0.0125885009765625,0.0229358673095703,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,113.256,100.0,143.368,0.0,0.0,0.0,0.0,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061858998666895,0.0083208084106445,0.0119209289550781,0.0119209289550781,0.011444091796875,0.011444091796875,0.005748536851671,0.0066757202148437,0.0074386596679687,0.0081062316894531,0.0114917755126953,0.0214576721191406,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,115.904,100.0,28.456,0.0,0.0,0.0,0.0,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006039543907241,0.0080823898315429,0.0071525573730468,0.0071525573730468,0.0116825103759765,0.0116825103759765,0.0066280364990234,0.0,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,116.224,100.0,28.824,0.0,0.0,0.0,0.0,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064738906256043,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.011444091796875,0.011444091796875,0.0050266583760579,0.0,0.0063180923461914,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,116.784,100.0,189.808,0.0,0.0,0.0,0.0,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062119960784912,0.0083684921264648,0.0066757202148437,0.0066757202148437,0.0126361846923828,0.0126361846923828,0.0054538249969482,0.0,0.0064849853515625,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,100.0,47.84,0.0,0.0,0.0,0.0,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062978267669677,0.0083446502685546,0.0104904174804687,0.0104904174804687,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064921379089355,0.0088214874267578,0.0095367431640625,0.0095367431640625,0.0131130218505859,0.0131130218505859,0.0,0.0064690907796223,0.0,0.0084877014160156,0.0101407368977864,0.0213623046875,0.0,0.0,0.496,1.36,0.0,0.0,10.776,11.312,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006118224034855,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0061988830566406,0.0061988830566406,0.0126361846923828,0.0,0.0126361846923828,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,100.0,1.192,0.0,0.0,0.0,0.0,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062724251059157,0.0083446502685546,0.0101327896118164,0.008702278137207,0.0134706497192382,0.0137567520141601,0.0092983245849609,0.0,0.0092983245849609,0.0,0.0,0.0,1.0,1.0,1.344,2.208,0.0,9.2,0.0,0.0,113.256,0.0,1.192,-16020.703196525574,31487.51127719879,62975.69330533346,62976.048374176025,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062165001930274,0.0083446502685546,0.0054836273193359,0.0054836273193359,0.0138282775878906,0.0138282775878906,0.0052253405253092,0.0,0.0081539154052734,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,123.64,0.0,128.688,0.0,0.0,0.0,0.0,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060677528381347,0.0078916549682617,0.0069141387939453,0.0069141387939453,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063192844390869,0.0085830688476562,0.00762939453125,0.00762939453125,0.0138282775878906,0.0138282775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061297416687011,0.0081300735473632,0.0073909759521484,0.0073909759521484,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064361095428466,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
