time_seconds,a1_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,f1_c_retransmissions_ul_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_u_latency_p90_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,a1_retransmissions_ul_count,a1_retransmissions_dl_count,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,a1_packet_loss_dl_percentage,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,f1_u_throughput_dl_kbps,F-node
74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0070539014092807,0.0095367431640625,0.0090599060058593,0.0090599060058593,0.0039128392372143,0.011444091796875,0.011444091796875,0.0045299530029296,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,127.576,0.0096321105957031,0.0180721282958984,0.0,0.0062465667724609,0.0073909759521484,35468.968,0
75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064563751220703,0.0092983245849609,0.0107288360595703,0.0107288360595703,0.003898352907415,0.0133514404296875,0.0133514404296875,0.0046253204345703,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,8.264,7.736,112.0,0.0100374221801757,0.023198127746582,0.0,0.005960464477539,0.0083684921264648,631.032,0
76,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062358379364013,0.0083446502685546,0.0092983245849609,0.0092983245849609,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059711933135986,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0,0.0178813934326171,0.0178813934326171,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062989025581173,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0039262366008862,0.0112056732177734,0.0112056732177734,0.0045299530029296,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,134.024,0.0,0.0,0.0,0.0,0.0,10125.448,0
79,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0072023761806203,0.0095367431640625,0.0123977661132812,0.0123977661132812,0.0039035006827452,0.013589859008789,0.013589859008789,0.0045299530029296,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,117.888,0.0102996826171875,0.018167495727539,0.0,0.0068187713623046,0.0092983245849609,40045.088,0
80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006549987033825,0.0088214874267578,0.0119209289550781,0.0119209289550781,0.0040285727557014,0.0109672546386718,0.0109672546386718,0.0047683715820312,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,113.256,0.0107765197753906,0.0193119049072265,0.0,0.0058650970458984,0.0075340270996093,736.656,0
81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059473514556884,0.00762939453125,0.0066757202148437,0.0066757202148437,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,8.792,7.208,112.0,0.0102303244850852,0.0231266021728515,0.0,0.0065432654486762,0.0084877014160156,0.0,0
82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058841705322265,0.0081062316894531,0.0100135803222656,0.0100135803222656,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062203407287597,0.0081300735473632,0.0081062316894531,0.0081062316894531,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0065565109252929,0.0103712081909179,0.0119924545288085,0.007033348083496,0.496,1.36,0.0,0.0,1.696,1.696,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060105323791503,0.0078678131103515,0.0061988830566406,0.0061988830566406,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058928532386893,0.0078678131103515,0.0064373016357421,0.0064373016357421,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0083446502685546,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,113.256,0.0101566314697265,0.0188827514648437,0.0,0.0058650970458984,0.0075340270996093,1.192,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065962473551432,0.0090599060058593,0.0066757202148437,0.0066757202148437,0.0039156562730621,0.0119209289550781,0.0119209289550781,0.0045299530029296,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,142.824,0.0099658966064453,0.0184059143066406,0.0,0.005960464477539,0.0077247619628906,16740.76,0
87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.007236357962731,0.009775161743164,0.0090599060058593,0.0090599060058593,0.003942619526505,0.0131130218505859,0.0131130218505859,0.0047683715820312,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,8.264,7.736,118.448,0.0098466873168945,0.0226497650146484,0.0,0.0061988830566406,0.0083684921264648,19290.752,0
88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0067753578299906,0.0092983245849609,0.0083446502685546,0.0083446502685546,0.0039671109691602,0.0145435333251953,0.0145435333251953,0.0047683715820312,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,117.192,0.0,0.0,0.0,0.0,0.0,9245.456,0
89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060725212097167,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060482404718351,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.005275011062622,0.013589859008789,0.013589859008789,0.0069856643676757,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,114.84,0.0,0.0,0.0,0.0,0.0,33.168,0
91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060880184173583,0.0078916549682617,0.0066757202148437,0.0066757202148437,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,112.0,0.0106334686279296,0.0195503234863281,0.0,0.0070095062255859,0.0088691711425781,0.0,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061561812215776,0.0083446502685546,0.0062465667724609,0.0054836273193359,0.0045299530029296,0.0118017196655273,0.0120878219604492,0.0045299530029296,0.0,0.0,0.0,0.0,1.344,2.208,0.0,0.0,0.0,0.0,3.744,4.232,113.256,0.0110626220703125,0.0202178955078125,0.0,0.0063419342041015,0.0080585479736328,1.192,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059106456699656,0.00762939453125,0.0071525573730468,0.0071525573730468,0.0069141387939453,0.009775161743164,0.009775161743164,0.0069141387939453,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,8.264,7.736,113.256,0.0105142593383789,0.0255584716796875,0.0,0.0059843063354492,0.0081777572631835,1.192,0
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.007131724681669,0.0100135803222656,0.0090599060058593,0.0090599060058593,0.0038953464758826,0.0171661376953125,0.0171661376953125,0.0045299530029296,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,139.216,0.0,0.0,0.0,0.0,0.0,51147.648,0
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0069888670053055,0.0090599060058593,0.009775161743164,0.009775161743164,0.0038999465817164,0.013589859008789,0.013589859008789,0.0045299530029296,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,117.192,0.0,0.0,0.0,0.0,0.0,9500.024,0
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060164928436279,0.0081300735473632,0.0081062316894531,0.0081062316894531,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060272216796875,0.0078916549682617,0.00762939453125,0.00762939453125,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,112.0,0.0101566314697265,0.0188827514648437,0.0,0.006103515625,0.0077247619628906,0.0,0
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006037950515747,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,112.0,0.0108242034912109,0.0195503234863281,0.0,0.005960464477539,0.0077724456787109,0.0,0
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006028413772583,0.0078678131103515,0.0064373016357421,0.0064373016357421,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,8.264,7.736,112.0,0.0109672546386718,0.0274658203125,0.0,0.006413459777832,0.0088453292846679,0.0,0
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060885699827279,0.0085830688476562,0.00762939453125,0.00762939453125,0.0090599060058593,0.0095367431640625,0.0095367431640625,0.0090599060058593,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,0
