time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,a1_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,f1_u_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_u_throughput_dl_kbps,F-node
70,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064126376448006,0.009012222290039,0.006258487701416,0.0066757202148437,0.0069141387939453,0.0088691711425781,0.006103515625,0.0095367431640625,0.0038835737440321,0.0095367431640625,0.0045299530029296,0.0077247619628906,0.0116825103759765,0.0227928161621093,0.496,1.36,6.096,5.728,127.576,3.744,4.232,0.0119209289550781,0.0119209289550781,3537.4,0
71,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060391426086425,0.0081062316894531,0.0077088673909505,0.0071048736572265,0.0106096267700195,0.0086784362792968,0.006866455078125,0.0104904174804687,0.0047683715820312,0.0104904174804687,0.0067949295043945,0.0092506408691406,0.011301040649414,0.0216484069824218,0.496,1.424,8.88,10.176,112.0,3.744,4.232,0.0095367431640625,0.0095367431640625,60.976,0
72,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061690807342529,0.0078916549682617,0.0084638595581054,0.00762939453125,0.009465217590332,0.0119209289550781,0.006723403930664,0.0150203704833984,0.0,0.0150203704833984,0.0,0.0091314315795898,0.0119447708129882,0.0314712524414062,0.496,1.392,6.576,5.728,112.0,8.264,7.736,0.0100135803222656,0.0100135803222656,0.0,0
73,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070543850169462,0.009775161743164,0.0079075495402018,0.0072479248046875,0.0100135803222656,0.0102996826171875,0.0058650970458984,0.0154972076416015,0.0038623146158004,0.0154972076416015,0.0045299530029296,0.0072479248046875,0.0113487243652343,0.0223159790039062,0.496,1.36,6.448,7.008,128.832,3.744,4.232,335.01458168029785,335.01458168029785,16495.64,1
74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006031634202644,0.0081062316894531,0.0068545341491699,0.0064849853515625,0.0079154968261718,0.0073909759521484,0.0059127807617187,0.013589859008789,0.005960464477539,0.013589859008789,0.005960464477539,0.00762939453125,0.0109195709228515,0.021219253540039,0.496,1.424,6.096,5.728,113.256,3.744,4.232,335.0222110748291,335.0222110748291,1.192,1
75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061455057628119,0.0083446502685546,0.0083446502685546,0.0060558319091796,0.0102519989013671,0.0082969665527343,0.0063313378228081,0.0157356262207031,0.0064373016357421,0.0157356262207031,0.0064373016357421,0.008392333984375,0.0107505104758522,0.0259876251220703,0.496,1.392,8.88,9.04,113.256,8.792,7.208,335.01291275024414,335.01291275024414,1.192,1
76,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006265640258789,0.0083684921264648,0.0065803527832031,0.0070095062255859,0.0078678131103515,0.009775161743164,0.0059127807617187,0.013589859008789,0.0,0.013589859008789,0.0,0.0075340270996093,0.0107288360595703,0.0209808349609375,0.496,1.36,6.576,6.864,112.0,3.744,4.232,335.0093364715576,335.0093364715576,0.0,1
77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059759616851806,0.0083446502685546,0.0080664952596028,0.0065803527832031,0.0104904174804687,0.0088691711425781,0.0058174133300781,0.0090599060058593,0.0,0.0090599060058593,0.0,0.007486343383789,0.011444091796875,0.0222206115722656,0.496,1.36,6.448,7.008,112.0,3.744,4.232,335.0188732147217,335.0188732147217,0.0,1
78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060653686523437,0.0083446502685546,0.0075697898864746,0.0072002410888671,0.0079631805419921,0.0097274780273437,0.0058710575103759,0.0145435333251953,0.0,0.0145435333251953,0.0,0.0067472457885742,0.0101725260416666,0.0246763229370117,0.496,1.36,6.096,5.728,112.0,9.32,6.68,335.01291275024414,335.01291275024414,0.0,1
79,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061261653900146,0.0081300735473632,0.0070571899414062,0.0064849853515625,0.0081062316894531,0.0081062316894531,0.0065326690673828,0.0119209289550781,0.0,0.0119209289550781,0.0,0.0085830688476562,0.0111579895019531,0.0208377838134765,0.496,1.36,8.88,9.04,112.0,3.744,4.232,335.0152969360352,335.0152969360352,0.0,1
80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006133644141961,0.0088214874267578,0.0060081481933593,0.0063896179199218,0.0080585479736328,0.0088214874267578,0.006103515625,0.0109672546386718,0.0047683715820312,0.0109672546386718,0.0047683715820312,0.0078678131103515,0.0123977661132812,0.0250816345214843,0.496,1.36,6.576,6.864,113.256,3.744,4.232,335.010290145874,335.010290145874,1.192,1
81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061965107324704,0.0085830688476562,0.0063578287760416,0.0069141387939453,0.0081062316894531,0.0105857849121093,0.006723403930664,0.0119209289550781,0.0092983245849609,0.0119209289550781,0.0092983245849609,0.0096559524536132,0.010991096496582,0.0275611877441406,0.496,1.36,6.448,7.008,113.256,8.264,7.736,335.0203037261963,335.0203037261963,1.192,1
82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062850442263159,0.0085830688476562,0.0064969062805175,0.0080585479736328,0.0070095062255859,0.0112533569335937,0.0065803527832031,0.011444091796875,0.0053048133850097,0.011444091796875,0.006723403930664,0.0081539154052734,0.01068115234375,0.020456314086914,0.496,1.36,6.096,5.728,118.448,3.744,4.232,335.0255489349365,335.0255489349365,30.24,1
83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006103990089834,0.0081062316894531,0.0068346659342447,0.0076691309611002,0.0084638595581054,0.0106096267700195,0.0069141387939453,0.0088214874267578,0.0051259994506835,0.0088214874267578,0.0061750411987304,0.0102996826171875,0.012063980102539,0.0234127044677734,0.496,1.424,9.856,10.176,117.192,3.744,4.232,335.0186347961426,335.0186347961426,20.112,1
84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061368942260742,0.0078916549682617,0.0060796737670898,0.0064373016357421,0.0067949295043945,0.0087738037109375,0.0064108106825086,0.0133514404296875,0.0,0.0133514404296875,0.0,0.0083446502685546,0.0101653012362393,0.025033950805664,0.496,1.424,5.6,5.728,112.0,8.792,7.208,335.01601219177246,335.01601219177246,0.0,1
85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060296058654785,0.0081062316894531,0.0068346659342447,0.0063419342041015,0.0083446502685546,0.0087261199951171,0.0065803527832031,0.0085830688476562,0.0,0.0085830688476562,0.0,0.0091552734375,0.0112533569335937,0.0215530395507812,0.496,1.36,6.448,7.008,112.0,3.744,4.232,335.01267433166504,335.01267433166504,0.0,1
86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061964988708496,0.0085830688476562,0.0082254409790039,0.0077724456787109,0.0099420547485351,0.0102519989013671,0.0062992698267886,0.0145435333251953,0.0,0.0145435333251953,0.0,0.0084400177001953,0.0101725260416666,0.0207424163818359,0.496,1.36,6.096,5.728,112.0,15.048,15.016,335.010290145874,335.010290145874,0.0,1
87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062807282405113,0.0083446502685546,0.0068346659342447,0.0068187713623046,0.00762939453125,0.0088691711425781,0.0060081481933593,0.011444091796875,0.0047683715820312,0.011444091796875,0.0047683715820312,0.0083684921264648,0.0107526779174804,0.0267505645751953,0.496,1.36,8.88,10.176,113.256,8.264,7.736,335.0224494934082,335.0224494934082,1.192,1
88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060482404718351,0.0078678131103515,0.0071525573730468,0.0062465667724609,0.0081300735473632,0.0082969665527343,0.0,0.011444091796875,0.0078678131103515,0.011444091796875,0.0078678131103515,0.0,0.0,0.0,0.496,1.36,6.576,5.728,113.256,0.0,0.0,335.0212574005127,335.0212574005127,1.192,1
89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063068238063831,0.0085830688476562,0.0064373016357421,0.0065326690673828,0.0094175338745117,0.0072956085205078,0.0057697296142578,0.0138282775878906,0.0061988830566406,0.0138282775878906,0.0061988830566406,0.0076770782470703,0.0107288360595703,0.0209808349609375,0.496,1.36,6.448,7.008,113.256,3.744,4.232,335.01672744750977,335.01672744750977,1.192,1
90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063068238063831,0.0085830688476562,0.0085830688476562,0.0075817108154296,0.0108718872070312,0.0120162963867187,0.0066757202148437,0.0123977661132812,0.0061988830566406,0.0156402587890625,0.0061988830566406,0.0092983245849609,0.0109195709228515,0.0207424163818359,1.344,2.208,6.096,5.728,113.256,3.744,4.232,335.0118398666382,335.0153684616089,1.192,1
91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063068238063831,0.0085830688476562,0.0078678131103515,0.0059127807617187,0.0108718872070312,0.0065803527832031,0.0060626438685825,0.0121593475341796,0.0061988830566406,0.0121593475341796,0.0061988830566406,0.0083446502685546,0.0114142894744873,0.0308752059936523,0.496,1.36,8.88,9.04,113.256,12.536,11.44,335.0222110748291,335.0222110748291,1.192,1
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063068238063831,0.0085830688476562,0.0063419342041015,0.0058650970458984,0.0071525573730468,0.0074386596679687,0.0072002410888671,0.0109672546386718,0.0061988830566406,0.0109672546386718,0.0061988830566406,0.0089645385742187,0.0130176544189453,0.0253200531005859,0.496,1.36,6.576,6.864,113.256,3.744,4.232,335.0193500518799,335.0193500518799,1.192,1
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063068238063831,0.0085830688476562,0.0063180923461914,0.005960464477539,0.007033348083496,0.0079154968261718,0.0063419342041015,0.0123977661132812,0.0061988830566406,0.0123977661132812,0.0061988830566406,0.0084161758422851,0.0110387802124023,0.0278234481811523,0.496,1.36,6.448,7.008,113.256,8.264,7.736,335.01291275024414,335.01291275024414,1.192,1
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062356540812781,0.0083446502685546,0.0058412551879882,0.0075340270996093,0.0065565109252929,0.0117778778076171,0.0,0.0143051147460937,0.0057220458984375,0.0143051147460937,0.0057220458984375,0.0,0.0,0.0,0.496,1.36,6.096,5.728,113.256,0.0,0.0,335.0183963775635,335.0183963775635,1.192,1
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063912304127273,0.0090599060058593,0.0071048736572265,0.0064373016357421,0.0085353851318359,0.007486343383789,0.0058650970458984,0.0131130218505859,0.0038695713830372,0.0131130218505859,0.0045299530029296,0.0073909759521484,0.0110149383544921,0.0211715698242187,0.496,1.36,8.88,9.04,144.408,3.744,4.232,335.01410484313965,335.01410484313965,17289.856,1
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007112227862154,0.0095367431640625,0.0061511993408203,0.0067710876464843,0.0084877014160156,0.0089645385742187,0.005960464477539,0.0102519989013671,0.0038852769263763,0.0102519989013671,0.0045299530029296,0.007486343383789,0.0109195709228515,0.0208377838134765,0.496,1.424,6.576,6.864,117.888,3.744,4.232,335.01577377319336,335.01577377319336,11328.6,1
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066745281219482,0.0083446502685546,0.0078280766805013,0.0058174133300781,0.0095367431640625,0.0068187713623046,0.0062465667724609,0.0145435333251953,0.0038838386535644,0.0145435333251953,0.0043153762817382,0.008249282836914,0.0108083089192708,0.0277042388916015,0.496,1.424,6.448,7.008,112.0,12.008,11.968,335.01577377319336,335.01577377319336,1142.912,1
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066178860050616,0.0088214874267578,0.0067949295043945,0.0065326690673828,0.0086545944213867,0.00762939453125,0.005960464477539,0.0119209289550781,0.0039950138380547,0.0119209289550781,0.0050067901611328,0.00762939453125,0.010538101196289,0.0203132629394531,0.496,1.392,6.096,5.728,122.384,3.744,4.232,335.0110054016113,335.0110054016113,1322.312,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063602011002118,0.0085830688476562,0.006874402364095,0.0065565109252929,0.0078678131103515,0.0081062316894531,0.0066041946411132,0.011444091796875,0.0039644818484611,0.011444091796875,0.0047683715820312,0.0091314315795898,0.0108242034912109,0.0260353088378906,0.496,1.424,9.856,10.176,117.192,8.264,7.736,335.0179195404053,335.0179195404053,3866.6,1
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006183385848999,0.0081062316894531,0.0071525573730468,0.0074505805969238,0.0079631805419921,0.010848045349121,0.0,0.0109672546386718,0.0061988830566406,0.0109672546386718,0.0071525573730468,0.0,0.0,0.0,0.496,1.424,5.6,5.728,112.0,0.0,0.0,335.01315116882324,335.01315116882324,4.272,1
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060672190651964,0.0083446502685546,0.0070730845133463,0.0060081481933593,0.0083446502685546,0.0072956085205078,0.005960464477539,0.0121593475341796,0.0069141387939453,0.0121593475341796,0.0069141387939453,0.0073909759521484,0.011444091796875,0.0214576721191406,0.496,1.392,6.448,7.008,113.256,3.744,4.232,335.01338958740234,335.01338958740234,1.192,1
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060434434928146,0.0081062316894531,0.0085830688476562,0.0073432922363281,0.010538101196289,0.0088691711425781,0.0065803527832031,0.0100135803222656,0.0043577618069118,0.0100135803222656,0.0057935714721679,0.0090599060058593,0.0107765197753906,0.0208377838134765,0.496,1.36,6.096,5.728,128.352,3.744,4.232,335.0114822387696,335.0114822387696,175.008,1
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061395749523865,0.0081062316894531,0.0065167744954427,0.0062942504882812,0.0071525573730468,0.0071048736572265,0.0059434345790318,0.0085830688476562,0.0047683715820312,0.0085830688476562,0.0047683715820312,0.0076770782470703,0.0109374523162841,0.0280141830444335,0.496,1.424,8.88,10.176,113.256,12.536,11.44,335.019588470459,335.019588470459,1.192,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061559677124023,0.0081062316894531,0.0072717666625976,0.0056266784667968,0.0090599060058593,0.0063896179199218,0.0064849853515625,0.0138282775878906,0.0,0.0138282775878906,0.0,0.0085353851318359,0.0126361846923828,0.0232696533203125,0.496,1.36,6.576,5.728,112.0,3.744,4.232,335.01124382019043,335.01124382019043,0.0,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063145514762047,0.0085830688476562,0.0067551930745442,0.0055313110351562,0.0073909759521484,0.006723403930664,0.0061988830566406,0.0116825103759765,0.0039213954812229,0.0116825103759765,0.0047683715820312,0.0088214874267578,0.0112533569335937,0.0267028808593749,0.496,1.36,6.448,7.008,127.016,8.264,7.736,335.01672744750977,335.01672744750977,5825.944,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077847817643957,0.0102519989013671,0.0072717666625976,0.0072956085205078,0.0098228454589843,0.0111579895019531,0.0,0.0107288360595703,0.003875395269643,0.0107288360595703,0.0045299530029296,0.0,0.0,0.0,0.496,1.392,6.096,5.728,117.192,0.0,0.0,335.0214958190918,335.0214958190918,20596.536,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061368942260742,0.0083446502685546,0.0081539154052734,0.0078201293945312,0.0113964080810546,0.0110149383544921,0.0058650970458984,0.0081062316894531,0.0046491622924804,0.0081062316894531,0.0053167343139648,0.007486343383789,0.0111103057861328,0.0214576721191406,0.496,1.424,8.88,9.04,112.0,3.744,4.232,335.01672744750977,335.01672744750977,15.792,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060450267321957,0.0083446502685546,0.0070571899414062,0.0053882598876953,0.0080108642578125,0.0061511993408203,0.0058650970458984,0.0102519989013671,0.0038825803332858,0.0102519989013671,0.0045299530029296,0.0073909759521484,0.011301040649414,0.0218391418457031,0.496,1.392,6.576,6.864,123.64,3.744,4.232,335.0250720977783,335.0250720977783,8303.392,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072269156427666,0.0100135803222656,0.0089406967163085,0.0083446502685546,0.0107288360595703,0.0149726867675781,0.0060399373372395,0.0150203704833984,0.0038959014681776,0.0150203704833984,0.0045299530029296,0.0081062316894531,0.0108877817789713,0.0270843505859375,0.496,1.424,6.448,7.008,118.448,12.008,11.968,335.017204284668,335.017204284668,21646.592,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062237924604273,0.0085830688476562,0.0064969062805175,0.0068187713623046,0.0077724456787109,0.0091552734375,0.0057697296142578,0.0162124633789062,0.0069141387939453,0.0162124633789062,0.0069141387939453,0.0073432922363281,0.0108718872070312,0.0213146209716796,0.496,1.424,6.096,5.728,113.256,3.744,4.232,335.02197265625,335.02197265625,1.192,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060510635375976,0.0085830688476562,0.0078201293945312,0.0069141387939453,0.0102996826171875,0.0079154968261718,0.0070095062255859,0.0138282775878906,0.0,0.0138282775878906,0.0,0.0086069107055664,0.0113725662231445,0.0280380249023437,0.496,1.424,8.88,9.04,112.0,8.264,7.736,335.02197265625,335.02197265625,0.0,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062906742095947,0.0083446502685546,0.0076770782470703,0.0061511993408203,0.0092029571533203,0.0076770782470703,0.0,0.0157356262207031,0.0,0.0157356262207031,0.0,0.0,0.0,0.0,0.496,1.36,6.576,6.864,112.0,0.0,0.0,335.0107669830322,335.0107669830322,0.0,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061671722111443,0.0081062316894531,0.0078678131103515,0.0055789947509765,0.0110864639282226,0.0062465667724609,0.0057816505432128,0.0159740447998046,0.0039763175524198,0.0159740447998046,0.0046014785766601,0.0064611434936523,0.0105698903401692,0.0191926956176757,0.496,1.36,6.448,7.008,127.576,4.272,3.704,335.01410484313965,335.01410484313965,2379.84,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065606624925907,0.0090599060058593,0.0060796737670898,0.0075817108154296,0.0071048736572265,0.0093936920166015,0.0057697296142578,0.0116825103759765,0.0038520962584252,0.0116825103759765,0.0045299530029296,0.0070095062255859,0.0117301940917968,0.0225067138671875,0.496,1.424,6.096,5.728,117.192,3.744,4.232,335.0241184234619,335.0241184234619,2891.384,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072375382527266,0.0092983245849609,0.0071128209431966,0.0064373016357421,0.0079870223999023,0.0091791152954101,0.0063896179199218,0.0147819519042968,0.0038898912704441,0.0147819519042968,0.0045299530029296,0.0085115432739257,0.0113725662231445,0.0268220901489257,0.496,1.424,9.856,10.176,123.08,8.264,7.736,335.01410484313965,335.01410484313965,46371.992,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072213547739816,0.0100135803222656,0.0080466270446777,0.0066161155700683,0.009012222290039,0.0093698501586914,0.0061988830566406,0.0107288360595703,0.0038920855913005,0.0107288360595703,0.0045299530029296,0.0081539154052734,0.0113487243652343,0.0217914581298828,0.496,1.424,5.6,5.728,117.192,3.744,4.232,335.0176811218262,335.0176811218262,34975.952,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072894710125309,0.009775161743164,0.007947285970052,0.005960464477539,0.0094175338745117,0.0072956085205078,0.0064849853515625,0.0150203704833984,0.0038845158518759,0.0150203704833984,0.0045299530029296,0.0089645385742187,0.0108242034912109,0.0207424163818359,0.496,1.424,6.448,7.008,118.448,3.744,4.232,335.0210189819336,335.0210189819336,19448.016,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007236357962731,0.0095367431640625,0.0079870223999023,0.0066280364990234,0.0088691711425781,0.0090599060058593,0.0058889389038085,0.0162124633789062,0.0064373016357421,0.0162124633789062,0.0064373016357421,0.0085830688476562,0.0109434127807617,0.0270366668701171,0.496,1.424,6.096,5.728,118.448,8.264,7.736,335.0245952606201,335.0245952606201,1.192,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007236357962731,0.0095367431640625,0.0076691309611002,0.0077724456787109,0.009775161743164,0.0100135803222656,0.0062465667724609,0.0154972076416015,0.0064373016357421,0.0154972076416015,0.0064373016357421,0.0075817108154296,0.0111103057861328,0.0216484069824218,0.496,1.424,8.88,10.176,118.448,3.744,4.232,335.01505851745605,335.01505851745605,1.192,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007236357962731,0.0095367431640625,0.00762939453125,0.007486343383789,0.0091314315795898,0.0115394592285156,0.0064849853515625,0.0088214874267578,0.0064373016357421,0.0088214874267578,0.0064373016357421,0.0088214874267578,0.0112056732177734,0.0215053558349609,0.496,1.392,6.576,5.728,118.448,3.744,4.232,335.01434326171875,335.01434326171875,1.192,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007236357962731,0.0095367431640625,0.0069141387939453,0.0061511993408203,0.008702278137207,0.0075340270996093,0.0065697564019097,0.0123977661132812,0.0064373016357421,0.0123977661132812,0.0064373016357421,0.0088214874267578,0.0106638128107244,0.0283718109130859,0.496,1.36,6.448,7.008,118.448,8.792,7.208,335.01744270324707,335.01744270324707,1.192,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007236357962731,0.0095367431640625,0.0069141387939453,0.0080585479736328,0.0083446502685546,0.0110626220703125,0.0057220458984375,0.0089406967163085,0.0064373016357421,0.0115156173706054,0.0064373016357421,0.0073909759521484,0.0119209289550781,0.021982192993164,1.344,2.208,6.096,5.728,118.448,3.744,4.232,335.0094556808472,335.0114583969116,1.192,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007236357962731,0.0095367431640625,0.0081539154052734,0.0063896179199218,0.0096797943115234,0.0077724456787109,0.0061511993408203,0.0131130218505859,0.0064373016357421,0.0131130218505859,0.0064373016357421,0.0079631805419921,0.0119686126708984,0.0241756439208984,0.496,1.36,8.88,9.04,118.448,3.744,4.232,335.01124382019043,335.01124382019043,1.192,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005931996587497,0.0081062316894531,0.0077247619628906,0.0059127807617187,0.0098705291748046,0.0065803527832031,0.0064373016357421,0.0081062316894531,0.00762939453125,0.0081062316894531,0.00762939453125,0.0088214874267578,0.0112771987915039,0.0292301177978515,0.496,1.36,6.576,6.864,113.256,8.264,7.736,335.0193500518799,335.0193500518799,1.192,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059904107724986,0.0083446502685546,0.0084638595581054,0.0053882598876953,0.0112056732177734,0.0063896179199218,0.006103515625,0.0150203704833984,0.0047262977151309,0.0150203704833984,0.0064373016357421,0.0078678131103515,0.0121593475341796,0.0238418579101562,0.496,1.36,6.448,7.008,133.112,3.744,4.232,335.01195907592773,335.01195907592773,145.416,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064408425057288,0.0088214874267578,0.005960464477539,0.0067710876464843,0.0066995620727539,0.0084400177001953,0.0061988830566406,0.0123977661132812,0.0046941969129774,0.0123977661132812,0.0063419342041015,0.0075340270996093,0.0107765197753906,0.0207424163818359,0.496,1.424,6.096,5.728,118.448,3.744,4.232,335.0176811218262,335.0176811218262,293.32,1
