time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
71,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060963630676269,0.0083446502685546,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0
72,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060164928436279,0.0078916549682617,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0
73,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062191486358642,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0
74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061882075978748,0.0085830688476562,0.009775161743164,0.009775161743164,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0088930130004882,0.0120401382446289,0.0312566757202148,0.496,1.36,0.0,0.0,0.0,113.256,7.488,8.464,0.0092983245849609,0.0092983245849609,1.192,0
75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062902175371919,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0065803527832031,0.0,0.0,0.0088930130004882,0.011754035949707,0.0289678573608398,0.496,1.36,0.0,0.0,0.0,113.256,7.488,8.464,0.0088214874267578,0.0088214874267578,1.192,0
76,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006219047812087,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0066995620727539,0.0,0.0,0.0091314315795898,0.0109195709228515,0.0265836715698242,0.496,1.36,0.0,0.0,0.0,113.256,16.528,15.472,0.0066757202148437,0.0066757202148437,1.192,0
77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063342955505963,0.008702278137207,0.0092983245849609,0.0092983245849609,0.0,0.0,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,143.152,0.0,0.0,0.0042156739668412,0.0050067901611328,1182.944,0
78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063210577514041,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,117.192,0.0,0.0,0.0048637390136718,0.0065803527832031,106.52,0
79,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006035566329956,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0
80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060850114964727,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0140666961669921,0.0140666961669921,0.0065088272094726,0.0,0.0,0.0088691711425781,0.0115394592285156,0.029158592224121,0.496,1.36,0.0,0.0,0.0,117.192,7.488,8.464,0.0050067901611328,0.005960464477539,20.48,0
81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063374711962169,0.0085353851318359,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0064373016357421,0.0,0.0,0.0086545944213867,0.0110149383544921,0.0270605087280273,0.496,1.424,0.0,0.0,0.0,118.232,7.488,8.464,0.0053048133850097,0.0065565109252929,32.608,0
82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062685201663782,0.0085830688476562,0.00762939453125,0.00762939453125,0.0,0.0,0.0064373016357421,0.0064373016357421,0.0064505471123589,0.0,0.0,0.0090599060058593,0.0105120918967507,0.0244855880737304,0.496,1.424,0.0,0.0,0.0,115.536,17.584,14.416,0.0048213534884982,0.0056266784667968,36.72,0
83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006332255826138,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,115.584,0.0,0.0,0.0047286351521809,0.0054597854614257,38.256,0
84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060885699827279,0.0081062316894531,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0068187713623046,0.0,0.0,0.0092506408691406,0.0101089477539062,0.0218391418457031,0.496,1.424,0.0,0.0,0.0,114.328,10.776,11.312,0.0056922435760498,0.0068187713623046,16.88,0
85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062370300292968,0.0083446502685546,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,112.0,0.0,0.0,0.0064373016357421,0.0082015991210937,6.216,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006031634202644,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0,0.011444091796875,0.011444091796875,0.006103515625,0.0,0.0,0.0086545944213867,0.0114917755126953,0.0280380249023437,0.496,1.392,0.0,0.0,0.0,114.392,7.488,8.464,0.0081062316894531,0.0081062316894531,2.104,0
87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063782871359645,0.0087976455688476,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0067710876464843,0.0,0.0,0.009465217590332,0.0109672546386718,0.0270843505859375,0.496,1.424,0.0,0.0,0.0,118.224,7.488,8.464,0.0064373016357421,0.0081777572631835,24.8,0
88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006197702766645,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0061869621276855,0.0,0.0,0.0086069107055664,0.0107407569885253,0.0248670578002929,0.496,1.424,0.0,0.0,0.0,116.064,16.528,15.472,0.0050862630208333,0.0064373016357421,59.16,0
89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061348303040461,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0078678131103515,0.0078678131103515,0.0107288360595703,0.0107288360595703,0.0,0.0140666961669921,0.0140666961669921,0.0,0.0,0.0,0.496,1.424,0.848,0.848,0.0,113.256,0.0,0.0,0.004887580871582,0.0051736831665039,3.712,0
90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066710223118072,0.009012222290039,0.00762939453125,0.00762939453125,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.392,0.0,0.0,0.0,122.696,0.0,0.0,0.004173711288807,0.0050067901611328,1512.08,0
91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067041881048857,0.0092983245849609,0.0076055526733398,0.0065565109252929,0.0166893005371093,0.0166893005371093,0.0129938125610351,0.0176668167114257,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,1.344,2.272,0.848,0.848,0.0,117.192,0.0,0.0,0.0041279815821256,0.0050067901611328,1704.36,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066104813001642,0.0088214874267578,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0066757202148437,0.0,0.0,0.0093698501586914,0.0111818313598632,0.02593994140625,0.496,1.424,0.0,0.0,0.0,114.968,7.488,8.464,0.0041574239730834,0.0050067901611328,1902.592,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062346458435058,0.0088214874267578,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0066041946411132,0.0,0.0,0.0092506408691406,0.0109195709228515,0.0267267227172851,0.496,1.424,0.0,0.0,0.0,112.0,7.488,8.464,0.0050226847330729,0.0059127807617187,59.72,0
