time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_ul_ms,e2_du_latency_p90_dl_ms,e2_du_latency_mean_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,F-node
104,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062060000291511,0.0085830688476562,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.013589859008789,0.013589859008789,0.0,0.0,0.0,0.005960464477539,0.005960464477539,0.496,1.424,0.0,0.0,0.0,0.0,113.256,0.0,1.192,1
105,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061440467834472,0.0083684921264648,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0063896179199218,0.0104904174804687,0.0104904174804687,0.0094890594482421,0.0106334686279296,0.0202178955078125,0.0,0.0,0.496,1.36,0.0,0.0,4.232,3.744,112.0,0.0,0.0,1
106,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061333179473876,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0061750411987304,0.0085830688476562,0.0085830688476562,0.0081539154052734,0.0110626220703125,0.0261545181274414,0.0,0.0,0.496,1.36,0.0,0.0,7.736,8.264,112.0,0.0,0.0,1
107,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062084197998046,0.0086069107055664,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0059127807617187,0.0073909759521484,0.0073909759521484,0.0073909759521484,0.0110149383544921,0.0209331512451171,0.1371502876281738,0.3401756286621095,0.496,1.36,0.0,0.0,4.232,3.744,112.0,16.666666666666664,222.048,1
108,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060546398162841,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0059127807617187,0.009775161743164,0.009775161743164,0.0073909759521484,0.010538101196289,0.0198841094970703,0.0,0.0,0.496,1.392,0.0,0.0,4.232,3.744,112.0,16.666666666666664,0.0,1
109,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061870214357898,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0063896179199218,0.0095367431640625,0.0095367431640625,0.0086307525634765,0.0114679336547851,0.0263214111328124,0.0061988830566406,0.0061988830566406,0.496,1.36,0.0,0.0,7.736,8.264,113.256,0.0,1.192,1
110,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00674284777595,0.0092983245849609,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0059127807617187,0.0090599060058593,0.0090599060058593,0.0072479248046875,0.0107765197753906,0.0205516815185546,0.0952906285350596,0.3058910369873048,0.496,1.36,0.0,0.0,4.232,3.744,137.072,24.84220018034265,18211.912,1
111,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062956668362759,0.0088214874267578,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.0,0.0060081481933593,0.0128746032714843,0.0128746032714843,0.0074386596679687,0.0112056732177734,0.0210285186767578,0.0,0.0,0.496,1.424,0.0,0.0,4.232,3.744,118.448,100.0,0.0,1
112,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061333179473876,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0056955549452039,0.0112056732177734,0.0112056732177734,0.0067710876464843,0.011964277787642,0.0290870666503906,0.0,0.0,0.496,1.424,0.0,0.0,7.208,8.792,112.0,100.0,0.0,1
113,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061166286468505,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0058650970458984,0.0081062316894531,0.0081062316894531,0.0073909759521484,0.0106334686279296,0.0202655792236328,0.0,0.0,0.496,1.36,0.0,0.0,4.232,3.744,112.0,100.0,0.0,1
114,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060701370239257,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.005960464477539,0.0112056732177734,0.0112056732177734,0.0076770782470703,0.0110626220703125,0.0216484069824218,0.0,0.0,0.496,1.36,0.0,0.0,4.232,3.744,112.0,100.0,0.0,1
115,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060451030731201,0.0078916549682617,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0058650970458984,0.009775161743164,0.009775161743164,0.0078916549682617,0.0114917755126953,0.0281333923339843,0.0,0.0,0.496,1.36,0.0,0.0,7.736,8.264,112.0,100.0,0.0,1
116,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063192844390869,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0057697296142578,0.0081062316894531,0.0081062316894531,0.0071525573730468,0.010538101196289,0.0198841094970703,0.0,0.0,0.496,1.36,0.0,0.0,4.232,3.744,112.0,100.0,0.0,1
117,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061111070623445,0.0081062316894531,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0,0.006723403930664,0.0104904174804687,0.0104904174804687,0.0084877014160156,0.0103473663330078,0.0193595886230468,0.011444091796875,0.011444091796875,0.496,1.36,0.0,0.0,4.232,3.744,113.256,0.0,1.192,1
118,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072130342809165,0.009775161743164,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.0061273574829101,0.0207424163818359,0.0207424163818359,0.0084161758422851,0.0108957290649414,0.0253677368164062,0.1156491050540558,0.326395034790039,0.496,1.36,0.0,0.0,7.736,8.264,134.024,24.41412043903886,28502.4,1
119,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064255568781509,0.0088214874267578,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0,0.1212132943643106,0.3268241882324219,0.496,1.424,0.0,0.0,0.0,0.0,121.16,22.105263157894736,827.104,1
120,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064255568781509,0.0088214874267578,0.006866455078125,0.0066757202148437,0.0,0.0,0.0,0.0,0.005910271092465,0.0096797943115234,0.0092983245849609,0.0076770782470703,0.0104677109491257,0.0207424163818359,0.1212132943643106,0.3268241882324219,1.344,2.272,0.0,0.0,15.016,15.048,121.16,22.105263157894736,827.104,1
121,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064255568781509,0.0088214874267578,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0,0.0065803527832031,0.0123977661132812,0.0123977661132812,0.0095844268798828,0.0110149383544921,0.0211715698242187,0.1212132943643106,0.3268241882324219,0.496,1.36,0.0,0.0,4.232,3.744,121.16,22.105263157894736,827.104,1
122,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064255568781509,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0058582850864955,0.0071525573730468,0.0071525573730468,0.0077486038208007,0.011444091796875,0.0283718109130859,0.1212132943643106,0.3268241882324219,0.496,1.36,0.0,0.0,11.44,12.536,121.16,22.105263157894736,827.104,1
123,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064255568781509,0.0088214874267578,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.006723403930664,0.0073909759521484,0.0073909759521484,0.0090599060058593,0.0109672546386718,0.0207424163818359,0.1212132943643106,0.3268241882324219,0.496,1.36,0.0,0.0,4.232,3.744,121.16,22.105263157894736,827.104,1
