time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_ul_ms,f1_c_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_packet_loss_dl_percentage,f1_u_throughput_ul_kbps,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074609595151682,0.0104904174804687,0.0119209289550781,0.0119209289550781,0.0,0.013589859008789,0.013589859008789,0.0,0.0,0.0061110446327611,0.0,0.0085830688476562,0.0108196621849423,0.0271797180175781,0.496,1.424,0.0,0.0,14.944,17.056,0.0,117.192,226.0080971675405,226.01008415222168,12874.392,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069022178649902,0.009322166442871,0.0133514404296875,0.0133514404296875,0.0,0.0140666961669921,0.0140666961669921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,112.0,226.00639442528933,226.00960731506348,3553.968,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060245172301335,0.0078678131103515,0.0107288360595703,0.0107288360595703,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,115.672,226.0065078735352,226.0065078735352,6.768,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059080123901367,0.00762939453125,0.0073909759521484,0.0073909759521484,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063186854272339,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0061273574829101,0.0,0.0086307525634765,0.010848045349121,0.0274181365966796,0.496,1.36,0.0,0.0,8.464,7.488,0.0,113.256,226.00913047790527,226.00913047790527,1.192,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063717365264892,0.0081062316894531,0.0100135803222656,0.0100135803222656,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0059127807617187,0.0,0.0083684921264648,0.0117778778076171,0.0317573547363281,0.496,1.36,0.0,0.0,8.464,7.488,0.0,112.696,226.008415222168,226.008415222168,1.192,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060743360377069,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0063896179199218,0.0,0.0090599060058593,0.0110030174255371,0.0277280807495117,0.496,1.36,0.0,0.0,15.472,16.528,0.0,113.256,226.00698471069336,226.00698471069336,1.192,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005950927734375,0.0081300735473632,0.0102519989013671,0.0102519989013671,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060153007507324,0.0078916549682617,0.0071525573730468,0.0071525573730468,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005960464477539,0.0078678131103515,0.0064373016357421,0.0064373016357421,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062503066717409,0.0082731246948242,0.0073909759521484,0.0073909759521484,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0058650970458984,0.0,0.0083684921264648,0.0161170959472656,0.0334739685058593,0.496,1.36,0.0,0.0,8.464,7.488,0.0,128.544,226.17319971323013,226.44281387329104,268.328,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063776969909667,0.0083446502685546,0.0145435333251953,0.0145435333251953,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0064849853515625,0.0,0.0089406967163085,0.0106573104858398,0.0267744064331054,0.496,1.36,0.0,0.0,8.464,7.488,0.0,126.016,226.0189126519596,226.00970268249512,901.464,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059640229637943,0.00762939453125,0.0071525573730468,0.0071525573730468,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0,0.006413459777832,0.0,0.0088453292846679,0.0112652778625488,0.0266075134277343,0.496,1.424,0.0,0.0,15.472,16.528,0.0,113.256,226.0129451751709,226.0129451751709,18.56,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059640229637943,0.00762939453125,0.0085830688476562,0.0085830688476562,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,113.256,226.0129451751709,226.0129451751709,18.56,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059640229637943,0.00762939453125,0.0107288360595703,0.0107288360595703,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0063419342041015,0.0,0.0088214874267578,0.0100294748942057,0.0215530395507812,0.496,1.36,0.0,0.0,11.312,10.776,0.0,113.256,226.0129451751709,226.0129451751709,18.56,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060655102871432,0.0083446502685546,0.0090599060058593,0.0090599060058593,0.0,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,121.44,226.0103225708008,226.01299285888672,10.16,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062082788627135,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.0,0.0147819519042968,0.0147819519042968,0.0,0.0,0.0058889389038085,0.0,0.0083684921264648,0.0107288360595703,0.0274181365966796,0.496,1.424,0.0,0.0,8.464,7.488,0.0,127.576,226.00749560764856,226.00908279418945,20.904,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062465667724609,0.0088214874267578,0.0060319900512695,0.0053644180297851,0.0,0.0090599060058593,0.0096321105957031,0.0,0.0,0.0062227249145507,0.0,0.0091314315795898,0.0109672546386718,0.0274181365966796,1.344,2.272,0.0,0.0,8.464,7.488,0.0,112.0,0.0,0.0,9.952,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064538256956799,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0066041946411132,0.0,0.0085830688476562,0.010991096496582,0.0254631042480468,0.496,1.424,0.0,0.0,15.472,16.528,0.0,122.384,226.0152146786074,226.01101398468015,915.92,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063806477159556,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,118.448,226.0317338479532,226.1066436767578,1033.568,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065399868653552,0.008559226989746,0.009775161743164,0.009775161743164,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,115.552,226.0193837517723,226.0581970214844,2115.272,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063393375661113,0.008559226989746,0.011444091796875,0.011444091796875,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,118.448,226.0195196202371,226.0992527008057,1071.416,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068453413930105,0.009775161743164,0.0083446502685546,0.0083446502685546,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0061750411987304,0.0,0.0086307525634765,0.01068115234375,0.0263214111328125,0.496,1.424,0.0,0.0,8.464,7.488,0.0,117.192,226.0265876265133,226.1051893234253,2316.104,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066389491902061,0.0090599060058593,0.0069141387939453,0.0069141387939453,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.006066428290473,0.0,0.0078678131103515,0.0105337663130326,0.0264644622802734,0.496,1.424,0.0,0.0,7.936,8.016,0.0,117.192,226.01632025674425,226.01470947265625,1789.104,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066318322176957,0.0090599060058593,0.00762939453125,0.00762939453125,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0061988830566406,0.0,0.0083684921264648,0.0105857849121093,0.0249385833740234,0.496,1.424,0.0,0.0,15.472,16.528,0.0,117.192,226.02001530530285,226.1003017425537,2406.368,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066472523248017,0.0092983245849609,0.0088214874267578,0.0088214874267578,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,117.192,226.0317118519331,226.1064052581787,2618.128,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064467439557066,0.0088214874267578,0.0116825103759765,0.0116825103759765,0.0,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,118.448,226.0170348228947,226.01447105407715,734.176,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067630616745146,0.0092983245849609,0.0088214874267578,0.0088214874267578,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,118.448,226.0173524127287,226.0145664215088,2388.496,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067370952946124,0.0092983245849609,0.0083446502685546,0.0083446502685546,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.006413459777832,0.0,0.0087976455688476,0.0111579895019531,0.0266790390014648,0.496,1.424,0.0,0.0,8.464,7.488,0.0,118.448,226.01713704281167,226.01237297058103,1402.472,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065286361162935,0.0090599060058593,0.0119209289550781,0.0119209289550781,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0062227249145507,0.0,0.0086784362792968,0.0105857849121093,0.0254392623901367,0.496,1.424,0.0,0.0,8.464,7.488,0.0,117.192,226.03141580309187,226.10619068145752,1108.184,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067207943740768,0.0095367431640625,0.00762939453125,0.00762939453125,0.0079870223999023,0.0119209289550781,0.0119209289550781,0.0091791152954101,0.0094175338745117,0.0063657760620117,0.0106096267700195,0.0090837478637695,0.0111222267150878,0.0253915786743164,0.496,1.424,1.696,1.696,15.472,16.528,0.0,117.192,226.03564420022252,226.1066436767578,2148.536,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065393115750592,0.0088214874267578,0.0123977661132812,0.0123977661132812,0.0,0.0157356262207031,0.0157356262207031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,117.192,226.01929444533127,226.10094547271729,1141.968,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062048435211181,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,112.0,226.00706418355307,226.00910663604736,248.848,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059970534674011,0.0080823898315429,0.0061988830566406,0.0061988830566406,0.0,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,118.448,226.0206937789917,226.03869438171387,55.728,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061846491116196,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0,0.0145435333251953,0.0145435333251953,0.0,0.0,0.005960464477539,0.0,0.0073909759521484,0.0110756267200816,0.0264644622802734,0.496,1.424,0.0,0.0,7.936,8.016,0.0,113.256,226.00674629211423,226.00674629211423,1.192,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061049249959109,0.0082969665527343,0.0066757202148437,0.0066757202148437,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0061459011501736,0.0,0.00762939453125,0.0117475336248224,0.0307559967041015,0.496,1.36,0.0,0.0,7.936,8.016,0.0,119.576,226.0085105895996,226.0109901428223,12.68,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062274932861328,0.0081300735473632,0.0073909759521484,0.0073909759521484,0.0068611568874782,0.00762939453125,0.00762939453125,0.0071227550506591,0.009012222290039,0.0062867214805201,0.0086069107055664,0.0086307525634765,0.0104904174804687,0.0255107879638671,0.496,1.424,10.752,24.592,14.944,17.056,0.0,112.0,0.0,0.0,0.0,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059449672698974,0.0078916549682617,0.00762939453125,0.00762939453125,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060772895812988,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063309482499664,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0066227383083767,0.0090599060058593,0.0090599060058593,0.0084936618804931,0.0096321105957031,0.0,0.0113964080810546,0.0,0.0,0.0,0.496,1.36,21.856,13.648,0.0,0.0,0.0,128.072,226.11657055941492,226.30906105041504,122.376,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061056401469919,0.0078678131103515,0.0112056732177734,0.0112056732177734,0.0,0.0138282775878906,0.0138282775878906,0.0157356262207031,0.0,0.0058174133300781,0.0157356262207031,0.0074386596679687,0.0111103057861328,0.0208377838134765,0.496,1.424,0.496,0.0,4.232,3.744,0.0,122.384,226.0072231292725,226.00889205932617,24.984,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064279058296692,0.0088214874267578,0.0078678131103515,0.0078678131103515,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0060319900512695,0.0,0.008392333984375,0.01220703125,0.0298738479614257,0.496,1.84,0.0,0.0,8.464,7.488,0.0,123.64,226.00740615767663,226.00984573364255,537.048,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062973345097024,0.0085830688476562,0.00762939453125,0.00762939453125,0.0,0.017404556274414,0.017404556274414,0.0,0.0,0.0064849853515625,0.0,0.0092983245849609,0.0110626220703125,0.0274658203125,0.496,1.84,0.0,0.0,11.968,12.008,0.0,113.256,226.03950330189292,226.1351585388184,455.2,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066190662950572,0.0092983245849609,0.0071525573730468,0.0071525573730468,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0059127807617187,0.0,0.008392333984375,0.0102996826171875,0.0244855880737304,0.496,1.84,0.0,0.0,7.736,8.264,57.64150943396227,123.08,226.18615361789287,226.44057273864743,10036.448,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072937106611716,0.0100135803222656,0.0109672546386718,0.0109672546386718,0.0,0.0152587890625,0.0152587890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,0.0,7.402234636871509,117.192,226.1779268762465,226.4338493347168,18200.4,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061213970184326,0.0085830688476562,0.0107288360595703,0.0107288360595703,0.0,0.0138282775878906,0.0138282775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,7.402234636871509,112.0,0.0,0.0,0.0,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062990188598632,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0062942504882812,0.0,0.0079631805419921,0.0125408172607421,0.0241756439208984,0.496,1.84,0.0,0.0,4.232,3.744,7.402234636871509,112.0,0.0,0.0,0.0,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060606002807617,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.006013446384006,0.0,0.0072002410888671,0.0109455802223899,0.026702880859375,0.496,1.776,0.0,0.0,7.936,8.016,7.402234636871509,112.0,0.0,0.0,0.0,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063535010460579,0.0085830688476562,0.00762939453125,0.00762939453125,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0061477933611188,0.0,0.0082254409790039,0.0107437372207641,0.0265836715698242,0.496,1.776,0.0,0.0,11.44,12.536,0.0,118.448,226.0125478108724,226.01685523986816,16.552,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060980592794086,0.00762939453125,0.0114679336547851,0.008702278137207,0.0,0.0122785568237304,0.0127553939819335,0.0,0.0,0.0061988830566406,0.0,0.0081539154052734,0.010848045349121,0.0266790390014648,1.344,2.624,0.0,0.0,7.736,8.264,0.0,113.256,226.00865364074707,226.00865364074707,1.192,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062297232708527,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,113.256,226.00960731506348,226.00960731506348,1.192,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00752123390756,0.0104904174804687,0.00762939453125,0.00762939453125,0.0,0.0154972076416015,0.0154972076416015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,16.306563391765184,137.96,226.18043602703256,226.4347076416016,23197.352,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064966097399963,0.0088214874267578,0.0112056732177734,0.0112056732177734,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0066757202148437,0.0,0.0089645385742187,0.0116825103759765,0.0224590301513671,0.496,1.84,0.0,0.0,4.232,3.744,16.306563391765184,117.192,0.0,0.0,0.0,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060451030731201,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0068187713623046,0.0,0.0093936920166015,0.0112533569335937,0.0264167785644531,0.496,1.84,0.0,0.0,8.464,7.488,16.306563391765184,112.0,0.0,0.0,0.0,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062000751495361,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0061988830566406,0.0,0.0087261199951171,0.0109195709228515,0.0270843505859375,0.496,1.776,0.0,0.0,11.968,12.008,16.306563391765184,112.0,0.0,0.0,0.0,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060280757163887,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0063048468695746,0.0,0.0089168548583984,0.0101002779873934,0.0240802764892578,0.496,1.776,0.0,0.0,7.208,8.792,0.0,113.256,226.00913047790527,226.00913047790527,1.192,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005946230532518,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,113.256,226.0136604309082,226.0136604309082,1.192,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006031634202644,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,113.256,226.00817680358887,226.00817680358887,1.192,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060069561004638,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0064373016357421,0.0,0.0082015991210937,0.0113487243652343,0.0211238861083984,0.496,1.776,0.0,0.0,4.232,3.744,0.0,112.0,226.16809331453763,226.4261245727539,0.0,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071641310904789,0.0100135803222656,0.0069141387939453,0.0069141387939453,0.0,0.0181198120117187,0.0181198120117187,0.0,0.0,0.006270408630371,0.0,0.0096082687377929,0.0116348266601562,0.0294446945190429,0.496,1.776,0.0,0.0,8.464,7.488,17.614804660726524,143.152,226.179172314344,226.43113136291504,19589.616,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062119308395765,0.0088214874267578,0.0104904174804687,0.0104904174804687,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0062840325491768,0.0,0.0086307525634765,0.0118017196655273,0.0312328338623046,0.496,1.84,0.0,0.0,11.44,12.536,17.614804660726524,117.192,0.0,0.0,0.0,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061619281768798,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0072717666625976,0.0,0.0093936920166015,0.0121116638183593,0.0288724899291992,0.496,1.84,0.0,0.0,7.736,8.264,17.614804660726524,112.0,0.0,0.0,0.0,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060565436064307,0.0085830688476562,0.0109672546386718,0.0109672546386718,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,113.256,226.0117530822754,226.0117530822754,0.0,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061799044632793,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,113.256,226.01008415222168,226.01008415222168,1.192,1
