time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,f1_c_retransmissions_dl_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_latency_p90_dl_ms,e2_du_latency_mean_dl_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_retransmissions_ul_count,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_u_throughput_dl_kbps,F-node
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.006258487701416,0.0085830688476562,0.0064373016357421,0.0094413757324218,0.0080347061157226,0.0141620635986328,0.0054836273193359,0.0069141387939453,0.0259876251220703,0.0259876251220703,0.0,0.0,0.0,0.0,0,0.496,1.36,6.096,5.728,0.0,0.0,128.0,32.00960159301758,32.00960159301758,28.48,1
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0061523914337158,0.0081062316894531,0.00762939453125,0.006874402364095,0.0101327896118164,0.0073909759521484,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0,0.496,1.424,9.856,10.176,0.0,0.0,112.0,32.0124626159668,32.0124626159668,0.0,1
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0062000751495361,0.0083446502685546,0.0076889991760253,0.0077486038208007,0.0082731246948242,0.0100374221801757,0.0,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0,0.0,0.0,0,0.496,1.36,5.6,5.728,0.0,0.0,112.0,32.0124626159668,32.0124626159668,0.0,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.006340742111206,0.0081062316894531,0.0063578287760416,0.0054836273193359,0.007033348083496,0.0067710876464843,0.0045299530029296,0.0045299530029296,0.0126361846923828,0.0126361846923828,0.0068187713623046,0.0100135803222656,0.012063980102539,0.0307321548461914,0,0.496,1.36,6.448,7.008,8.464,7.488,112.696,32.0131778717041,32.0131778717041,1.192,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0068500860413508,0.0090599060058593,0.0063180923461914,0.0069618225097656,0.0071048736572265,0.0083446502685546,0.0047683715820312,0.0047683715820312,0.00762939453125,0.00762939453125,0.0063843197292751,0.0076770782470703,0.0113140452991832,0.0300407409667968,0,0.496,1.36,6.096,5.728,7.936,8.016,113.256,32.01031684875488,32.01031684875488,1.192,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0066401353522912,0.0085830688476562,0.006874402364095,0.0074307123819986,0.0088214874267578,0.0102519989013671,0.0042915344238281,0.0042915344238281,0.0121593475341796,0.0121593475341796,0.0065627850984272,0.0086784362792968,0.0113305591401599,0.028848648071289,0,0.496,1.36,9.856,10.176,14.944,17.056,113.256,32.01103210449219,32.01103210449219,1.192,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0067675113677978,0.0085830688476562,0.006866455078125,0.0061511993408203,0.0088691711425781,0.008249282836914,0.0,0.0,0.0157356262207031,0.0157356262207031,0.0,0.0,0.0,0.0,0,0.496,1.36,6.448,6.224,0.0,0.0,112.0,32.01413154602051,32.01413154602051,0.0,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0065791606903076,0.0081300735473632,0.005960464477539,0.0064373016357421,0.0070571899414062,0.0084638595581054,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0,0.496,1.36,5.6,6.512,0.0,0.0,112.0,32.01127052307129,32.01127052307129,0.0,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0067651271820068,0.0086069107055664,0.0069141387939453,0.0084400177001953,0.0075817108154296,0.0123023986816406,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0,0.496,1.36,6.096,5.728,0.0,0.0,112.0,32.013654708862305,32.013654708862305,0.0,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.006725788116455,0.0088214874267578,0.0075101852416992,0.0062386194864908,0.009775161743164,0.0072717666625976,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0063896179199218,0.0083446502685546,0.0115633010864257,0.0306129455566406,0,0.496,1.36,9.856,10.176,8.464,7.488,112.0,32.00984001159668,32.00984001159668,0.0,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0066021781655686,0.0088214874267578,0.0065326690673828,0.0079631805419921,0.008392333984375,0.0115394592285156,0.0042915344238281,0.0056266784667968,0.0071525573730468,0.0071525573730468,0.0065068403879801,0.0087499618530273,0.0112606928898737,0.026702880859375,0,0.496,1.424,6.448,6.224,19.248,18.792,117.888,32.01150894165039,32.01150894165039,64.856,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0066235290831001,0.0083446502685546,0.00762939453125,0.0068545341491699,0.0094890594482421,0.009775161743164,0.0047683715820312,0.0047683715820312,0.0128746032714843,0.0128746032714843,0.0061863347103721,0.0081539154052734,0.0113986787341889,0.0281333923339843,0,0.496,1.36,5.6,6.512,14.944,17.056,113.256,32.00984001159668,32.00984001159668,1.192,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0064610248774438,0.0088214874267578,0.0059008598327636,0.0079154968261718,0.0066995620727539,0.0109672546386718,0.0047683715820312,0.0047683715820312,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0,0.496,1.36,6.096,5.728,0.0,0.0,113.256,32.010793685913086,32.010793685913086,1.192,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0061893463134765,0.0083446502685546,0.0079870223999023,0.0067949295043945,0.0103712081909179,0.0081062316894531,0.0,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0,0.496,1.36,9.856,10.176,0.0,0.0,112.0,32.01580047607422,32.01580047607422,0.0,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0063514709472656,0.0088214874267578,0.0072956085205078,0.0073432922363281,0.0101089477539062,0.0108718872070312,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0,0.496,1.36,6.448,6.224,0.0,0.0,112.0,32.01174736022949,32.01174736022949,0.0,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0060522556304931,0.0081062316894531,0.0062465667724609,0.0067949295043945,0.0072479248046875,0.0105142593383789,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0063419342041015,0.0083446502685546,0.0113487243652343,0.0216007232666015,0,0.496,1.36,5.6,6.512,4.232,3.744,112.0,32.015085220336914,32.015085220336914,0.0,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0062906742095947,0.0081062316894531,0.0085830688476562,0.006723403930664,0.0117063522338867,0.0072956085205078,0.0,0.0,0.0126361846923828,0.0126361846923828,0.0069379806518554,0.0086069107055664,0.0127315521240234,0.032973289489746,0,0.496,1.36,6.096,5.728,8.464,7.488,112.0,32.01127052307129,32.01127052307129,0.0,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0065493583679199,0.0088214874267578,0.0069936116536458,0.0073909759521484,0.0095367431640625,0.0104427337646484,0.0061988830566406,0.0061988830566406,0.0126361846923828,0.0126361846923828,0.0063862119402204,0.0091552734375,0.011637806892395,0.0308752059936523,0,0.496,1.36,8.88,10.176,11.44,12.536,112.696,32.010555267333984,32.010555267333984,1.192,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0065298222783786,0.0083446502685546,0.0066757202148437,0.0061988830566406,0.0071525573730468,0.0085830688476562,0.0054836273193359,0.0054836273193359,0.0095367431640625,0.0095367431640625,0.0066995620727539,0.0093698501586914,0.0123977661132812,0.0324487686157226,0,0.496,1.36,6.576,5.728,7.736,8.264,113.256,32.01866149902344,32.01866149902344,1.192,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0065672397613525,0.0088214874267578,0.0077088673909505,0.006103515625,0.0091791152954101,0.0086784362792968,0.0054836273193359,0.0054836273193359,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0,0,0.496,1.36,6.448,7.008,0.0,0.0,112.696,32.010793685913086,32.010793685913086,1.192,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0068020820617675,0.0088453292846679,0.007331371307373,0.007486343383789,0.009322166442871,0.0082969665527343,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0,0.496,1.36,6.096,5.728,0.0,0.0,112.0,32.0134162902832,32.0134162902832,0.0,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0063625734243819,0.0085830688476562,0.006715456644694,0.0061194101969401,0.0077486038208007,0.0072717666625976,0.0052452087402343,0.0052452087402343,0.0093936920166015,0.0088214874267578,0.006866455078125,0.0084877014160156,0.0141143798828125,0.0258922576904296,0,1.344,2.272,9.856,10.176,4.232,3.744,115.8,32.016634941101074,32.016730308532715,3.512,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0062260297265383,0.0083446502685546,0.0087261199951171,0.0057697296142578,0.01068115234375,0.0072956085205078,0.0067949295043945,0.0078439712524414,0.0123977661132812,0.0123977661132812,0.006103515625,0.0088453292846679,0.0136613845825195,0.0332355499267578,0,0.496,1.36,6.448,6.224,8.464,7.488,118.128,32.010793685913086,32.010793685913086,5.552,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.006183385848999,0.0086069107055664,0.0075340270996093,0.00762939453125,0.0088214874267578,0.0097036361694335,0.0,0.0,0.0140666961669921,0.0140666961669921,0.0062159129551478,0.0083684921264648,0.0117570161819458,0.0298023223876953,0,0.496,1.424,5.6,6.512,11.44,12.536,112.0,32.011985778808594,32.011985778808594,0.0,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0062154893258317,0.0088214874267578,0.0064373016357421,0.0073909759521484,0.0083446502685546,0.0091075897216796,0.0050067901611328,0.0050067901611328,0.0157356262207031,0.0157356262207031,0.0061750411987304,0.0090599060058593,0.011610984802246,0.029611587524414,0,0.496,1.36,6.096,5.728,7.736,8.264,113.256,32.010793685913086,32.010793685913086,1.192,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.006377993531488,0.0088214874267578,0.0074704488118489,0.0065565109252929,0.0100135803222656,0.0084638595581054,0.0050067901611328,0.0050067901611328,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0,0.496,1.36,9.856,10.176,0.0,0.0,113.256,32.012224197387695,32.012224197387695,1.192,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0063329193722549,0.0085830688476562,0.0071525573730468,0.0060081481933593,0.0094890594482421,0.007486343383789,0.0066757202148437,0.0066757202148437,0.0143051147460937,0.0143051147460937,0.0,0.0,0.0,0.0,0,0.496,1.36,6.448,6.224,0.0,0.0,113.256,32.01866149902344,32.01866149902344,1.192,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.006035566329956,0.0078916549682617,0.0077724456787109,0.0056028366088867,0.0101566314697265,0.0068902969360351,0.0,0.0,0.0123977661132812,0.0123977661132812,0.005960464477539,0.0077724456787109,0.0117778778076171,0.0231742858886718,0,0.496,1.36,5.6,6.512,4.232,3.744,112.0,32.0131778717041,32.0131778717041,0.0,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0060975551605224,0.0081062316894531,0.00762939453125,0.0071525573730468,0.0092029571533203,0.0098705291748046,0.0,0.0,0.0064373016357421,0.0064373016357421,0.0062942504882812,0.0085830688476562,0.0128030776977539,0.0305891036987304,0,0.496,1.36,6.096,5.728,8.464,7.488,112.0,32.012939453125,32.012939453125,0.0,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0062519961064404,0.0081062316894531,0.0079075495402018,0.006715456644694,0.0095367431640625,0.0089406967163085,0.004887580871582,0.0055551528930664,0.0126361846923828,0.0126361846923828,0.0062147776285807,0.0085830688476562,0.0118096669514973,0.031280517578125,0,0.496,1.424,9.856,10.176,11.968,12.008,119.984,32.019853591918945,32.019853591918945,7.408,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0068330999665659,0.0092983245849609,0.0068187713623046,0.0052928924560546,0.0086784362792968,0.0071525573730468,0.004429443209779,0.0057220458984375,0.0102519989013671,0.0102519989013671,0.0065088272094726,0.0086069107055664,0.0111818313598632,0.0286817550659179,0,0.496,1.424,6.448,6.224,7.736,8.264,126.36,32.010555267333984,32.010555267333984,755.568,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.006672179344857,0.0085830688476562,0.0072479248046875,0.0068545341491699,0.0088214874267578,0.0098705291748046,0.0047823962043313,0.0061988830566406,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0,0.496,1.424,5.6,6.512,0.0,0.0,115.904,32.01103210449219,32.01103210449219,340.536,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0069188834422856,0.0090599060058593,0.0069141387939453,0.0066757202148437,0.0087976455688476,0.009012222290039,0.0046359168158637,0.0057220458984375,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0,0,0.496,1.424,6.096,5.728,0.0,0.0,117.888,32.012224197387695,32.012224197387695,463.272,1
