time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_retransmissions_ul_count,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,e2_du_packet_loss_ul_percentage,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_u_throughput_dl_kbps,F-node
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059771537780761,0.0078916549682617,0.0,0.0,0.0060558319091796,0.0075817108154296,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0110149383544921,0.0,0.020599365234375,0.496,0,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0066757202148437,0.0066757202148437,0.0,0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059533475050285,0.0078678131103515,0.0081062316894531,0.0081062316894531,0.0063419342041015,0.0081300735473632,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0099420547485351,0.0,0.0228404998779296,0.496,0,1.36,0.0,0.0,113.256,8.264,7.736,0.0,0.0078678131103515,0.0078678131103515,1.192,0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061561812215776,0.0085830688476562,0.0054836273193359,0.0054836273193359,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.00762939453125,0.00762939453125,1.192,0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060126556092826,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,1.192,0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061664766478307,0.0085830688476562,0.0040776801831794,0.0047683715820312,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0,1.36,0.0,0.0,143.152,0.0,0.0,0.0,0.0112056732177734,0.0112056732177734,1709.512,0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061392784118652,0.0085830688476562,0.0,0.0,0.0057697296142578,0.0071525573730468,0.0109672546386718,0.0109672546386718,0.007033348083496,0.0085830688476562,0.0088453292846679,0.0104427337646484,0.0118255615234375,0.0193595886230468,0.496,0,1.424,1.696,1.696,112.0,3.744,4.232,0.0,0.0064373016357421,0.0064373016357421,0.0,0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059437751770019,0.0078678131103515,0.0,0.0,0.0064373016357421,0.0086784362792968,0.0050067901611328,0.0050067901611328,0.0,0.0,0.0,0.0110149383544921,0.0,0.0204086303710937,0.496,0,1.392,0.0,0.0,112.0,3.744,4.232,0.0,0.0071525573730468,0.0071525573730468,0.0,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068037380725879,0.0097274780273437,0.0038885734450649,0.0045299530029296,0.0065326690673828,0.0085115432739257,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0105619430541992,0.0,0.0247955322265625,0.496,0,1.36,0.0,0.0,127.576,8.264,7.736,0.0,0.0071525573730468,0.0071525573730468,21235.8,0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006434929311572,0.0090599060058593,0.0042915344238281,0.0042915344238281,0.0064373016357421,0.008392333984375,0.0147819519042968,0.0147819519042968,0.0,0.0,0.0,0.010077158610026,0.0,0.0197887420654296,0.496,0,1.424,0.0,0.0,113.256,10.776,11.312,0.0,0.0088214874267578,0.0088214874267578,1.192,0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006031634202644,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0,0.0,0.005960464477539,0.005960464477539,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0,1.424,0.0,0.0,113.256,0.0,0.0,0.0,0.011444091796875,0.011444091796875,1.192,0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0058679438349026,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,1.192,0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064122676849365,0.0085830688476562,0.0,0.0,0.0058174133300781,0.0073909759521484,0.0104904174804687,0.0127792358398437,0.0,0.0,0.0,0.0102043151855468,0.0,0.0192165374755859,1.344,0,2.208,0.0,0.0,112.0,3.744,4.232,0.0,0.0073909759521484,0.0083446502685546,0.0,0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059378147125244,0.0081300735473632,0.0,0.0,0.0064849853515625,0.0084877014160156,0.0164508819580078,0.0164508819580078,0.0,0.0,0.0,0.0110626220703125,0.0,0.0214576721191406,0.496,0,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.00762939453125,0.00762939453125,0.0,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.005885362625122,0.0078678131103515,0.0,0.0,0.0,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064824391337274,0.0091791152954101,0.0039403191928205,0.0045299530029296,0.0069671207004123,0.0084877014160156,0.0054836273193359,0.0054836273193359,0.0,0.0,0.0,0.010858882557262,0.0,0.0271797180175781,0.496,0,1.36,0.0,0.0,143.152,8.792,7.208,0.0,0.009775161743164,0.009775161743164,7912.392,0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006233281757108,0.0081062316894531,0.0039460707683952,0.0047683715820312,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0,1.424,0.0,0.0,113.256,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,539.4,0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006377403372027,0.0088214874267578,0.0054155077253069,0.0082969665527343,0.0,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0,1.392,0.0,0.0,123.64,0.0,0.0,0.0,0.009775161743164,0.009775161743164,59.544,0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064147645561256,0.0090599060058593,0.0039524988296928,0.0045299530029296,0.0,0.0,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0,1.424,0.0,0.0,113.256,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,1224.008,0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064243184457911,0.0090360641479492,0.0038789866769184,0.0045299530029296,0.0057697296142578,0.0072956085205078,0.017404556274414,0.017404556274414,0.0,0.0,0.0,0.0120162963867187,0.0,0.0234127044677734,0.496,0,1.392,0.0,0.0,122.384,3.744,4.232,0.0,0.0104904174804687,0.0104904174804687,9332.024,1
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062263011932373,0.0085830688476562,0.0,0.0,0.0057220458984375,0.0075817108154296,0.0,0.0,0.0,0.0,0.0,0.0107765197753906,0.0,0.0206947326660156,0.0,0,1.424,0.0,0.0,112.0,3.744,4.232,0.0,1055.996656417847,1055.996656417847,0.0,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061774253845214,0.0083446502685546,0.0,0.0,0.0057458877563476,0.0081300735473632,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0100374221801757,0.0,0.0231027603149414,0.496,1,2.416,0.0,0.0,112.0,8.264,7.736,0.0,0.011444091796875,0.011444091796875,0.0,1
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060021877288818,0.0078678131103515,0.0,0.0,0.0,0.0,0.0085830688476562,0.0112533569335937,0.0,0.0,0.0,0.0,0.0,0.0,1.344,0,2.208,0.0,0.0,112.0,0.0,0.0,0.0,0.0123977661132812,0.0141143798828125,0.0,1
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061465472709841,0.0083446502685546,0.0038832219315709,0.0045299530029296,0.0,0.0,0.013589859008789,0.013589859008789,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0,1.36,0.0,0.0,134.024,0.0,0.0,0.0,0.0092983245849609,0.0092983245849609,11363.256,1
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063957859627643,0.0088214874267578,0.0038819110139887,0.0045299530029296,0.0,0.0,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0,1.424,0.0,0.0,113.256,0.0,0.0,0.0,0.0145435333251953,0.0145435333251953,2110.736,1
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062294194263777,0.0083446502685546,0.0055631001790364,0.0061511993408203,0.0064849853515625,0.008392333984375,0.0,0.0,0.0,0.0,0.0,0.0114917755126953,0.0,0.0215530395507812,0.0,0,1.424,0.0,0.0,118.104,3.744,4.232,0.0,3095.099925994873,3095.099925994873,5.464,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062417984008789,0.0088214874267578,0.0052085289588341,0.0071048736572265,0.0060081481933593,0.0076770782470703,0.0,0.0,0.0,0.0,0.0,0.0102996826171875,0.0,0.0191688537597656,0.0,1,2.48,0.0,0.0,112.0,3.744,4.232,0.0,2048.0098724365234,2048.0098724365234,82.552,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062449143664671,0.0083446502685546,0.0046286089666958,0.0064849853515625,0.0066041946411132,0.0088453292846679,0.0,0.0,0.0,0.0,0.0,0.0104904174804687,0.0,0.0236272811889648,0.0,0,1.872,0.0,0.0,117.616,8.264,7.736,100.0,0.0,0.0,225.144,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064325569874018,0.0095367431640625,0.0044192586626325,0.0057220458984375,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1,5.408,0.0,0.0,117.192,0.0,0.0,50.0,0.0121593475341796,0.0121593475341796,434.784,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066030025482177,0.0083446502685546,0.0047087669372558,0.0059127807617187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.424,0.0,0.0,116.632,0.0,0.0,0.0,6135.009050369263,6135.009050369263,190.096,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062130465365872,0.0083446502685546,0.0047225218552809,0.0057220458984375,0.0,0.0,0.0050067901611328,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0,1.008,0,1.904,0.0,0.0,115.904,0.0,0.0,0.0,0.011444091796875,0.011444091796875,181.264,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063475995960802,0.008559226989746,0.0045516274192116,0.0054121017456054,0.0062465667724609,0.008249282836914,0.0,0.0,0.0,0.0,0.0,0.0111103057861328,0.0,0.0197887420654296,0.0,1,2.48,0.0,0.0,118.448,3.744,4.232,0.0,4096.019506454468,4096.019506454468,343.936,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061372026282163,0.0083446502685546,0.0048001607259114,0.0053882598876953,0.0066757202148437,0.0082015991210937,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0111579895019531,0.0,0.020456314086914,1.04,0,1.904,0.0,0.0,113.256,3.744,4.232,0.0,0.0224113464355468,0.0224113464355468,89.912,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062850442263159,0.0087976455688476,0.0048726797103881,0.0073909759521484,0.0061988830566406,0.0085353851318359,0.0,0.0,0.0,0.0,0.0,0.0106334686279296,0.0,0.0256061553955078,0.0,1,3.504,0.0,0.0,117.36,8.264,7.736,0.0,2047.013759613037,2047.013759613037,128.448,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061407611144715,0.0083446502685546,0.0049200924960049,0.0061988830566406,0.0,0.0,0.0045299530029296,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,1.072,0,1.904,0.0,0.0,117.192,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,78.44,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061348303040461,0.0078678131103515,0.005960464477539,0.005960464477539,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1,4.56,0.0,0.0,117.192,0.0,0.0,0.0,0.0102519989013671,0.0102519989013671,10.6,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060594081878662,0.0078916549682617,0.0,0.0,0.0,0.0,0.005960464477539,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,1.344,0,2.272,0.0,0.0,112.0,0.0,0.0,0.0,0.0098943710327148,0.0101804733276367,0.0,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061858352737047,0.0083446502685546,0.0047683715820312,0.0047683715820312,0.0059127807617187,0.0072956085205078,0.0,0.0,0.0083446502685546,0.0061988830566406,0.0094890594482421,0.0106334686279296,0.0073432922363281,0.0195980072021484,0.0,0,1.36,1.696,1.696,113.256,3.744,4.232,0.0,3064.055919647217,3064.055919647217,1.192,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006075522199792,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0066757202148437,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.0103473663330078,0.0,0.0192165374755859,0.0,1,2.352,0.0,0.0,113.256,3.744,4.232,0.0,2049.0195751190186,2049.0195751190186,1.192,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0058952255628595,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0063419342041015,0.007939338684082,0.0,0.0,0.0,0.0,0.0,0.0101804733276367,0.0,0.0247001647949218,0.0,0,1.84,0.0,0.0,113.256,8.264,7.736,100.0,0.0,0.0,1.192,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059258937835693,0.0078678131103515,0.0,0.0,0.0,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1,5.184,0.0,0.0,112.0,0.0,0.0,50.0,0.0157356262207031,0.0157356262207031,0.0,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006190538406372,0.0085830688476562,0.0,0.0,0.0,0.0,0.0054836273193359,0.0054836273193359,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061357021331787,0.0081300735473632,0.0084638595581054,0.0087499618530273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.36,0.0,0.0,112.0,0.0,0.0,0.0,2032.0677757263184,2032.0677757263184,4.56,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062177676965694,0.0083208084106445,0.0,0.0,0.0064849853515625,0.0084877014160156,0.00762939453125,0.0102996826171875,0.0,0.0,0.0,0.0121116638183593,0.0,0.0222206115722656,1.856,0,2.688,0.0,0.0,117.136,3.744,4.232,50.0,0.0071525573730468,0.0071525573730468,0.0,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006176345977024,0.0081062316894531,0.0050067901611328,0.0050067901611328,0.0064849853515625,0.0087261199951171,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0107765197753906,0.0,0.0204086303710937,0.496,1,2.416,0.0,0.0,113.256,3.744,4.232,0.0,0.0121593475341796,0.0121593475341796,1.192,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059913046917512,0.0081062316894531,0.0047683715820312,0.0047683715820312,0.0058650970458984,0.0083446502685546,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0103712081909179,0.0,0.0241041183471679,0.496,0,2.208,0.0,0.0,113.256,8.264,7.736,50.0,0.0107288360595703,0.0107288360595703,1.192,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061846491116196,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0082254409790039,0.010991096496582,0.0,0.0,0.0,0.0,0.0,0.0,1.344,0,2.208,0.0,0.0,113.256,0.0,0.0,0.0,0.010848045349121,0.0117063522338867,1.192,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059521198272705,0.0081539154052734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.36,0.0,0.0,112.0,0.0,0.0,0.0,1063.049077987671,1063.049077987671,0.0,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063478946685791,0.0088214874267578,0.0,0.0,0.0,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1,2.352,0.0,0.0,112.0,0.0,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060176849365234,0.0081062316894531,0.0,0.0,0.006866455078125,0.009918212890625,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0110626220703125,0.0,0.0209331512451171,0.496,0,2.208,0.0,0.0,112.0,3.744,4.232,50.0,0.0088214874267578,0.0088214874267578,0.0,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061368942260742,0.0081062316894531,0.0,0.0,0.0062465667724609,0.0079154968261718,0.0,0.0,0.0,0.0,0.0,0.0107765197753906,0.0,0.0202655792236328,0.0,0,1.36,0.0,0.0,112.0,3.744,4.232,0.0,1007.0586204528807,1007.0586204528807,0.0,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061822767874494,0.0085830688476562,0.0052452087402343,0.0052452087402343,0.0061273574829101,0.0083446502685546,0.0089406967163085,0.0115156173706054,0.0,0.0,0.0,0.0098943710327148,0.0,0.0227212905883789,1.344,1,3.2,0.0,0.0,113.256,8.264,7.736,0.0,0.0106096267700195,0.0124216079711914,1.192,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061075485760892,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0066757202148437,0.0072479248046875,0.0,0.0,0.0,0.0,0.0,0.0,1.344,0,2.208,0.0,0.0,113.256,0.0,0.0,0.0,0.0103712081909179,0.012373924255371,1.192,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060968731173235,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.36,0.0,0.0,113.256,0.0,0.0,0.0,1015.9878730773926,1015.9878730773926,1.192,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061964988708496,0.0083446502685546,0.0,0.0,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1,2.352,0.0,0.0,112.0,0.0,0.0,0.0,0.0140666961669921,0.0140666961669921,0.0,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006103515625,0.0081062316894531,0.0,0.0,0.0056028366088867,0.0061273574829101,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0098148981730143,0.0,0.0172853469848632,0.496,0,2.208,0.0,0.0,112.0,4.272,3.704,50.0,0.0088214874267578,0.0088214874267578,0.0,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061859638232902,0.0083446502685546,0.0046094258626302,0.0074625015258789,0.0058174133300781,0.0072956085205078,0.0,0.0,0.0,0.0,0.0,0.0103950500488281,0.0,0.018930435180664,0.0,0,2.208,0.0,0.0,127.576,3.744,4.232,50.0,1024.0378379821775,1024.0378379821775,200.96,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062131881713867,0.0085830688476562,0.0,0.0,0.0065803527832031,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0113964080810546,0.0,0.0258207321166992,0.496,1,2.416,0.0,0.0,112.0,8.264,7.736,0.0,0.0138282775878906,0.0138282775878906,0.0,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061858352737047,0.0081062316894531,0.0047683715820312,0.0047683715820312,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.009775161743164,0.009775161743164,1.192,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060482404718351,0.0083446502685546,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0088214874267578,0.0088214874267578,1.192,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061304262368985,0.0080823898315429,0.0055789947509765,0.008392333984375,0.0,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0,1.36,0.0,0.0,118.448,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,42.712,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059854984283447,0.0078678131103515,0.0,0.0,0.0061988830566406,0.0079154968261718,0.0,0.0,0.0,0.0,0.0,0.010538101196289,0.0,0.0194072723388671,0.0,0,1.424,0.0,0.0,112.0,3.744,4.232,0.0,8118.992805480957,8118.992805480957,0.0,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060594081878662,0.0083684921264648,0.0,0.0,0.0063419342041015,0.008249282836914,0.0,0.0,0.0,0.0,0.0,0.0109672546386718,0.0,0.0202655792236328,0.0,0,0.0,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0,0.0,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064539909362792,0.0086069107055664,0.0,0.0,0.0065167744954427,0.0084877014160156,0.0057220458984375,0.0057220458984375,0.0064637925889756,0.0071260664198133,0.0073909759521484,0.0101002779873934,0.0089645385742187,0.0240802764892578,1.008,0,2.832,11.728,25.84,112.0,8.792,7.208,0.0,0.0214576721191406,0.0214576721191406,0.0,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061762332916259,0.0083684921264648,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0,0.0088214874267578,0.0,0.0,0.0,0.0,0,0.0,0.0,0.496,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061729166767384,0.0083446502685546,0.0054836273193359,0.0060558319091796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.408,0.0,0.0,118.448,0.0,0.0,0.0,4096.014738082886,4096.014738082886,12.08,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0071099414917581,0.0095367431640625,0.0038905501282123,0.0045299530029296,0.0,0.0,0.0050067901611328,0.0050067901611328,0.0063975652058919,0.0077486038208007,0.00762939453125,0.0,0.0121593475341796,0.0,1.04,0,1.904,7.232,11.04,144.408,0.0,0.0,0.0,0.0088214874267578,0.0088214874267578,31973.904,1
