time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059854984283447,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.009775161743164,0.009775161743164,0.0060081481933593,0.0,0.0,0.0,0.0,0.0077247619628906,0.0114917755126953,0.0217914581298828,0.496,1.36,0.0,0.0,112.0,4.232,3.744,0.0,0.0,0.0,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061237812042236,0.0083684921264648,0.0064373016357421,0.0064373016357421,0.0104904174804687,0.0104904174804687,0.0065565109252929,0.0,0.0,0.0,0.0,0.0088691711425781,0.0117778778076171,0.0303506851196289,0.496,1.36,0.0,0.0,112.0,8.464,7.488,0.0,0.0,0.0,0
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060498714447021,0.0078916549682617,0.0092983245849609,0.0092983245849609,0.0081062316894531,0.0081062316894531,0.0058492024739583,0.0,0.0,0.0,0.0,0.0081062316894531,0.0113805135091145,0.0278949737548828,0.496,1.36,0.0,0.0,112.0,11.968,12.008,0.0,0.0,0.0,1
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061249732971191,0.0083684921264648,0.0069141387939453,0.0069141387939453,0.0131130218505859,0.0131130218505859,0.0065088272094726,0.0,0.0,0.0,0.0,0.0088691711425781,0.0116348266601562,0.0295877456665039,0.496,1.36,0.0,0.0,112.0,7.736,8.264,0.0,0.0,0.0,1
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060778945239622,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,21.01302146911621,21.01302146911621,1.192,1
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061253410073655,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,21.005868911743164,21.005868911743164,1.192,1
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060790806860473,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0095367431640625,0.0095367431640625,0.0068187713623046,0.0,0.0,0.0,0.0,0.0094413757324218,0.0119686126708984,0.022745132446289,0.496,1.36,0.0,0.0,113.256,4.232,3.744,21.007299423217773,21.007299423217773,1.192,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059747695922851,0.0078678131103515,0.0100135803222656,0.0100135803222656,0.0052452087402343,0.0052452087402343,0.0064373016357421,0.0,0.0,0.0,0.0,0.0086307525634765,0.01220703125,0.0282287597656249,0.496,1.36,0.0,0.0,112.0,8.464,7.488,0.0,0.0,0.0,1
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061452388763427,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0104904174804687,0.0104904174804687,0.0063101450602213,0.0,0.0,0.0,0.0,0.0087261199951171,0.0116189320882161,0.0281810760498046,0.496,1.36,0.0,0.0,112.0,11.968,12.008,0.0,0.0,0.0,1
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060767083618771,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0085830688476562,0.0085830688476562,0.006270408630371,0.0,0.0,0.0,0.0,0.008392333984375,0.0115633010864257,0.0269174575805664,0.496,1.36,0.0,0.0,117.192,7.736,8.264,21.03726069132487,21.077823638916016,28.664,1
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059802357743426,0.0081062316894531,0.0104904174804687,0.0104904174804687,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,139.984,0.0,0.0,21.15890880425771,21.41201496124268,1039.968,1
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068315184942566,0.0095367431640625,0.00762939453125,0.00762939453125,0.0164508819580078,0.0164508819580078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,118.448,0.0,0.0,21.17348991726574,21.43561840057373,13189.136,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006208325376605,0.0088214874267578,0.0112056732177734,0.0112056732177734,0.0090599060058593,0.0090599060058593,0.0064373016357421,0.0052452087402343,0.0233650207519531,0.0052452087402343,0.0233650207519531,0.0078678131103515,0.0124454498291015,0.0232696533203125,0.496,1.424,0.848,0.848,118.448,4.232,3.744,21.16087277730306,21.43704891204834,507.328,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060067247988572,0.0081062316894531,0.0112056732177734,0.0112056732177734,0.0078678131103515,0.0078678131103515,0.0063180923461914,0.0100135803222656,0.0052452087402343,0.0100135803222656,0.0052452087402343,0.008702278137207,0.0113964080810546,0.0281572341918945,0.496,1.424,0.848,0.848,113.256,8.464,7.488,21.006345748901367,21.006345748901367,1.192,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063098303162225,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0090599060058593,0.0090599060058593,0.006421407063802,0.0,0.0,0.0,0.0,0.0087261199951171,0.0113805135091145,0.0271320343017578,0.496,1.36,0.0,0.0,116.592,11.968,12.008,21.18290474421592,21.43726348876953,10671.456,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071727221284932,0.0092983245849609,0.0104904174804687,0.0104904174804687,0.0092983245849609,0.0092983245849609,0.0066757202148437,0.0,0.0,0.0,0.0,0.0090837478637695,0.0101566314697265,0.0230312347412109,0.496,1.36,0.0,0.0,117.192,7.736,8.264,21.171839929396107,21.43135070800781,10160.64,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060582160949707,0.0081062316894531,0.013589859008789,0.013589859008789,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059831142425537,0.0081062316894531,0.0100135803222656,0.0100135803222656,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061778461231904,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0121593475341796,0.0121593475341796,0.0062465667724609,0.0,0.0,0.0,0.0,0.0078678131103515,0.0110149383544921,0.0205516815185546,0.496,1.36,0.0,0.0,126.352,4.232,3.744,21.00960413614909,21.012425422668457,38.608,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006103990089834,0.0078678131103515,0.009775161743164,0.009775161743164,0.0100135803222656,0.0100135803222656,0.0067710876464843,0.0,0.0,0.0,0.0,0.0091075897216796,0.0110387802124023,0.0270843505859375,0.496,1.424,0.0,0.0,113.256,8.464,7.488,21.007061004638672,21.007061004638672,1.192,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069223601242591,0.0095367431640625,0.0078678131103515,0.0078678131103515,0.0131130218505859,0.0131130218505859,0.0064849853515625,0.0,0.0,0.0,0.0,0.0085830688476562,0.0115553538004557,0.02899169921875,0.496,1.424,0.0,0.0,123.64,11.968,12.008,21.18253495158115,21.433591842651367,16243.016,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061134793865146,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0083446502685546,0.0083446502685546,0.0064373016357421,0.0,0.0,0.0,0.0,0.0085830688476562,0.0104665756225585,0.0244617462158203,0.496,1.424,0.0,0.0,117.192,7.736,8.264,21.177433558872767,21.43893241882324,2203.512,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062060000291511,0.0085830688476562,0.00762939453125,0.00762939453125,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,114.712,0.0,0.0,21.0111141204834,21.0111141204834,2.424,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062024593353271,0.0086069107055664,0.0073909759521484,0.0073909759521484,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,21.08142375946045,21.22495174407959,93.632,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058790244678459,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.00762939453125,0.00762939453125,0.0057697296142578,0.0,0.0,0.0,0.0,0.0072956085205078,0.0111579895019531,0.0212669372558593,0.496,1.424,0.0,0.0,118.32,4.232,3.744,21.062501271565758,21.19178771972656,128.808,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061573673836627,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0119209289550781,0.0119209289550781,0.0063657760620117,0.0,0.0,0.0,0.0,0.0086069107055664,0.011301040649414,0.0298976898193359,0.496,1.424,0.0,0.0,113.256,8.464,7.488,21.00825309753418,21.00844383239746,23.16,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061158517106848,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0069141387939453,0.0069141387939453,0.0063419342041015,0.0,0.0,0.0,0.0,0.0089645385742187,0.0112533569335937,0.027322769165039,0.496,1.392,0.0,0.0,113.256,11.968,12.008,21.00682258605957,21.00682258605957,1.192,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059782569088152,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0073909759521484,0.0073909759521484,0.0059843063354492,0.0,0.0,0.0,0.0,0.0081777572631835,0.0107288360595703,0.025033950805664,0.496,1.36,0.0,0.0,113.256,7.736,8.264,21.007061004638672,21.007061004638672,1.192,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059850075665642,0.0081062316894531,0.00762939453125,0.00762939453125,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,128.0,0.0,0.0,21.007680892944336,21.01116180419922,26.344,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060749053955078,0.0083446502685546,0.00762939453125,0.00762939453125,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,112.0,0.0,0.0,21.007061004638672,21.007061004638672,2.136,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058972835540771,0.00762939453125,0.00762939453125,0.00762939453125,0.0132322311401367,0.0190496444702148,0.0065207481384277,0.0,0.0,0.0,0.0,0.0117063522338867,0.0107884407043457,0.0237703323364257,1.344,2.272,0.0,0.0,112.0,15.544,14.52,0.0,0.0,0.0,1
