time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,a1_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061142444610595,0.0081300735473632,0.0069141387939453,0.0069141387939453,0.0,0.0063419342041015,0.0,0.0,0.0,0.0082969665527343,0.0140666961669921,0.0140666961669921,0.0113964080810546,0.0212669372558593,0.496,1.36,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,0
81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060343742370605,0.0081300735473632,0.009775161743164,0.009775161743164,0.0,0.005960464477539,0.0,0.0,0.0,0.0066757202148437,0.0090599060058593,0.0090599060058593,0.0134706497192382,0.0304937362670898,0.496,1.36,0.0,0.0,9.056,8.608,112.0,0.0,0.0,0.0,0
82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063174992651488,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0,0.0068081749810112,0.0,0.0,0.0,0.0087261199951171,0.0066757202148437,0.0066757202148437,0.0098049640655517,0.0151872634887695,0.496,1.36,0.0,0.0,7.144,7.144,113.256,0.0090599060058593,0.0090599060058593,1.192,0
83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059924908538362,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0,0.0063419342041015,0.0,0.0,0.0,0.0087738037109375,0.0104904174804687,0.0104904174804687,0.0109672546386718,0.0273466110229492,0.496,1.36,0.0,0.0,7.736,8.264,113.256,0.0090599060058593,0.0090599060058593,1.192,0
84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061704151665986,0.0083446502685546,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0066757202148437,0.0066757202148437,1.192,0
85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060451030731201,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060057640075683,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.006723403930664,0.0,0.0,0.0,0.0082015991210937,0.0083446502685546,0.0083446502685546,0.0118255615234375,0.0232219696044921,0.496,1.36,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,0
87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061714649200439,0.0083684921264648,0.00762939453125,0.00762939453125,0.0,0.0069141387939453,0.0,0.0,0.0,0.0099658966064453,0.009775161743164,0.009775161743164,0.011444091796875,0.0216484069824218,0.496,1.36,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,0
88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061714649200439,0.0081300735473632,0.0102519989013671,0.0102519989013671,0.0,0.0063419342041015,0.0,0.0,0.0,0.0084877014160156,0.0073909759521484,0.0073909759521484,0.0118414560953776,0.0276088714599609,0.496,1.36,0.0,0.0,11.968,12.008,112.0,0.0,0.0,0.0,0
89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059996078263467,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0,0.005960464477539,0.0,0.0,0.0,0.0073909759521484,0.0085830688476562,0.0085830688476562,0.0110149383544921,0.0205039978027343,0.496,1.36,0.0,0.0,4.232,3.744,113.256,0.0088214874267578,0.0088214874267578,1.192,0
90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006234588254477,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0,0.0062518649631076,0.0,0.0,0.0,0.0084877014160156,0.0102519989013671,0.0102519989013671,0.0115741382945667,0.0252723693847656,0.496,1.36,0.0,0.0,7.208,8.792,144.408,0.0040416257927216,0.004887580871582,1710.704,0
91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061063624140041,0.0078678131103515,0.0070095062255859,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.0,0.0132322311401367,0.0135183334350585,0.0,0.0,1.344,2.272,0.0,0.0,0.0,0.0,113.256,0.0066757202148437,0.0066757202148437,1.192,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061547756195068,0.0083446502685546,0.0102519989013671,0.0102519989013671,0.0,0.0061988830566406,0.0,0.0,0.0,0.0075817108154296,0.0085830688476562,0.0085830688476562,0.0102043151855468,0.0192165374755859,0.496,1.36,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072335962004262,0.0095367431640625,0.011444091796875,0.011444091796875,0.0,0.0059127807617187,0.0,0.0,0.0,0.0077247619628906,0.0085830688476562,0.0085830688476562,0.0111103057861328,0.0216960906982421,0.496,1.36,0.0,0.0,4.232,3.744,127.576,0.0038658136120051,0.0045299530029296,21235.8,0
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059199333190917,0.0078916549682617,0.0100135803222656,0.0100135803222656,0.0,0.00589234488351,0.0,0.0,0.0,0.007939338684082,0.0121593475341796,0.0121593475341796,0.0113099813461303,0.0284910202026367,0.496,1.424,0.0,0.0,11.44,12.536,112.0,0.0,0.0,0.0,1
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060844421386718,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0060558319091796,0.0,0.0,0.0,0.0079631805419921,0.0095367431640625,0.0095367431640625,0.0123977661132812,0.0234127044677734,0.496,1.36,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062368402433632,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0,0.0059366226196289,0.0,0.0,0.0,0.0081539154052734,0.0083446502685546,0.0083446502685546,0.0110387802124023,0.0253915786743164,0.496,1.36,0.0,0.0,7.736,8.264,113.256,21.012067794799805,21.012067794799805,1.192,1
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060778945239622,0.00762939453125,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,21.007776260375977,21.007776260375977,1.192,1
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060292618784738,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0,0.0060558319091796,0.0,0.0,0.0,0.0076770782470703,0.0066757202148437,0.0066757202148437,0.0108242034912109,0.0208854675292968,0.496,1.36,0.0,0.0,4.232,3.744,113.256,21.010637283325195,21.010637283325195,1.192,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063824653625488,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.005960464477539,0.0,0.0,0.0,0.0075340270996093,0.0085830688476562,0.0085830688476562,0.01068115234375,0.020456314086914,0.496,1.36,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067879852739352,0.0092983245849609,0.0104904174804687,0.0104904174804687,0.0,0.0060456139700753,0.0,0.0,0.0,0.008559226989746,0.0073909759521484,0.0073909759521484,0.0105053186416625,0.0262260437011718,0.496,1.36,0.0,0.0,11.44,12.536,143.152,21.14683628699141,21.33626937866211,8450.6,1
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060832500457763,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0,0.0063180923461914,0.0,0.0,0.0,0.0072717666625976,0.0078678131103515,0.0078678131103515,0.0107288360595703,0.0176429748535156,0.496,1.424,0.0,0.0,3.704,4.272,112.0,0.0,0.0,0.0,1
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062472749464582,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0069379806518554,0.0,0.0,0.0,0.0087976455688476,0.0073909759521484,0.0073909759521484,0.0112771987915039,0.0284433364868164,0.496,1.36,0.0,0.0,7.736,8.264,122.384,21.177229128385846,21.442675590515137,190.112,1
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061846491116196,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.008702278137207,0.0,0.0078678131103515,0.0122308731079101,0.0086307525634765,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.496,1.424,1.696,1.696,0.0,0.0,113.256,21.183201244899205,21.4353084564209,2427.584,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065089446570485,0.0088214874267578,0.00762939453125,0.00762939453125,0.0,0.005960464477539,0.0,0.0,0.0,0.0077724456787109,0.0112056732177734,0.0112056732177734,0.012063980102539,0.0240802764892578,0.496,1.424,0.0,0.0,4.232,3.744,123.64,21.168362670743527,21.42906188964844,7997.88,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059818153950705,0.0081062316894531,0.0100135803222656,0.0100135803222656,0.0,0.0066757202148437,0.0,0.0,0.0,0.0081777572631835,0.00762939453125,0.00762939453125,0.0108083089192708,0.0191926956176757,0.496,1.424,0.0,0.0,3.704,4.272,113.256,21.006345748901367,21.006345748901367,1.192,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060880184173583,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0,0.005960464477539,0.0,0.0,0.0,0.0079154968261718,0.0100135803222656,0.0100135803222656,0.010999043782552,0.0260353088378906,0.496,1.36,0.0,0.0,11.968,12.008,112.0,0.0,0.0,0.0,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061500072479248,0.0081300735473632,0.0102519989013671,0.0102519989013671,0.0,0.0062942504882812,0.0,0.0,0.0,0.0084877014160156,0.0092983245849609,0.0092983245849609,0.011301040649414,0.0220298767089843,0.496,1.36,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069737434387207,0.0095367431640625,0.0092983245849609,0.0092983245849609,0.0,0.0061511993408203,0.0,0.0,0.0,0.0084161758422851,0.0128746032714843,0.0128746032714843,0.0110864639282226,0.0264406204223632,0.496,1.36,0.0,0.0,7.736,8.264,132.768,21.165177213597,21.42214775085449,13471.608,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006105899810791,0.0083446502685546,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063539138568445,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0,0.0059127807617187,0.0,0.0,0.0,0.0075340270996093,0.0069141387939453,0.0069141387939453,0.0123023986816406,0.022125244140625,0.496,1.36,0.0,0.0,4.232,3.744,118.104,21.007314324378967,21.009206771850582,88.016,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061150824669564,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.0,0.0057220458984375,0.0,0.0,0.0,0.0072956085205078,0.0102519989013671,0.0102519989013671,0.0107288360595703,0.0206470489501953,0.496,1.424,0.0,0.0,4.232,3.744,116.224,21.00670337677002,21.007561683654785,3.872,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064254987357866,0.0085830688476562,0.0092983245849609,0.0092983245849609,0.0,0.0062942504882812,0.0,0.0,0.0,0.008249282836914,0.0104904174804687,0.0104904174804687,0.0106493631998697,0.0271320343017578,0.496,1.424,0.0,0.0,11.968,12.008,115.904,21.029974963213945,21.09243869781494,565.216,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063518979656162,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0,0.0064849853515625,0.0,0.0,0.0,0.008392333984375,0.0073909759521484,0.0073909759521484,0.0112533569335937,0.0207901000976562,0.496,1.424,0.0,0.0,4.232,3.744,117.192,21.00697316621479,21.008872985839844,140.024,1
