time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_ul_kbps,f1_c_throughput_dl_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,f1_u_throughput_ul_kbps,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
71,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060951709747314,0.0081300735473632,0.011444091796875,0.011444091796875,0.0,0.0,0.0064849853515625,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0088453292846679,0.0113487243652343,0.0281333923339843,0.496,1.36,0.0,0.0,8.264,7.736,0.0,112.0,0.0,0.0,0.0,0
72,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060963630676269,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0183582305908203,0.0183582305908203,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
73,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061526227353224,0.0085830688476562,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,113.256,0.0083446502685546,0.0083446502685546,1.192,0
74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059592841875435,0.00762939453125,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0063419342041015,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0082969665527343,0.0110149383544921,0.0205039978027343,0.496,1.392,0.0,0.0,3.744,4.232,0.0,118.448,0.005960464477539,0.0083446502685546,22.584,0
75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064557301249481,0.0091552734375,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0058889389038085,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0083684921264648,0.0113725662231445,0.027775764465332,0.496,1.392,0.0,0.0,7.488,8.464,0.0,144.408,0.0038844217715552,0.0045299530029296,14091.672,0
76,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066282737314404,0.0090599060058593,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0063737233479817,0.0166893005371093,0.0166893005371093,0.0,0.0,0.0088214874267578,0.0116666158040364,0.0274181365966796,0.496,1.424,0.0,0.0,12.008,11.968,0.0,114.392,0.0040278119860955,0.0047683715820312,4413.76,0
77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072106793152159,0.009775161743164,0.009775161743164,0.009775161743164,0.0,0.0,0.0064373016357421,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0090599060058593,0.0113725662231445,0.0268220901489257,0.496,1.424,0.0,0.0,8.264,7.736,0.0,117.192,0.0038982958611128,0.0045299530029296,23665.88,0
78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006648302078247,0.0090599060058593,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,112.0,0.0039097842048196,0.0045299530029296,8893.792,0
79,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062142268265828,0.008559226989746,0.009775161743164,0.009775161743164,0.0,0.0,0.0060081481933593,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0078678131103515,0.0104586283365885,0.0222682952880859,0.496,1.424,0.0,0.0,10.776,11.312,0.0,119.584,0.0051707029342651,0.0066757202148437,105.6,0
80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058972835540771,0.0076532363891601,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0072956085205078,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0098228454589843,0.0110149383544921,0.0204086303710937,0.496,1.424,0.0,0.0,3.744,4.232,0.0,112.0,0.0053246815999348,0.0064849853515625,23.224,0
81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00597469842256,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0064849853515625,0.0138282775878906,0.0138282775878906,0.0,0.0,0.0086545944213867,0.0112056732177734,0.027012825012207,0.496,1.36,0.0,0.0,7.488,8.464,0.0,113.256,0.0052452087402343,0.0052452087402343,1.192,0
82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059509751808584,0.0078678131103515,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0066916147867838,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0090599060058593,0.0113487243652343,0.0268459320068359,0.496,1.36,0.0,0.0,12.008,11.968,0.0,113.256,0.0047683715820312,0.0047683715820312,1.192,0
83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057623754093303,0.0078678131103515,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0063896179199218,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0083684921264648,0.0121116638183593,0.0302314758300781,0.496,1.36,0.0,0.0,8.264,7.736,0.0,113.256,0.0083446502685546,0.0083446502685546,1.192,0
84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061345100402832,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005885362625122,0.0081300735473632,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006035566329956,0.0083684921264648,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0062465667724609,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0080108642578125,0.0112533569335937,0.0211715698242187,0.496,1.36,0.0,0.0,3.744,4.232,0.0,112.0,0.0,0.0,0.0,0
87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058746337890625,0.0081062316894531,0.0131130218505859,0.0131130218505859,0.0,0.0,0.0071525573730468,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0095844268798828,0.0116348266601562,0.027775764465332,0.496,1.36,0.0,0.0,7.488,8.464,0.0,112.0,0.0,0.0,0.0,0
88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059557198291987,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0063578287760416,0.009775161743164,0.009775161743164,0.0,0.0,0.0088691711425781,0.0107765197753906,0.026702880859375,0.496,1.36,0.0,0.0,12.008,11.968,0.0,113.256,0.0054836273193359,0.0054836273193359,1.192,0
89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060411234993246,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0084638595581054,0.008559226989746,0.005960464477539,0.0081062316894531,0.0081062316894531,0.00762939453125,0.0091552734375,0.006723403930664,0.0118732452392578,0.0274181365966796,0.496,1.36,1.696,1.696,8.264,7.736,0.0,113.256,0.009775161743164,0.009775161743164,1.192,0
90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062000692187257,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,113.256,0.0047683715820312,0.0047683715820312,1.192,0
91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060826099564876,0.0085353851318359,0.0072956085205078,0.0069141387939453,0.0,0.0,0.0,0.0113248825073242,0.011610984802246,0.0,0.0,0.0,0.0,0.0,1.344,2.272,0.0,0.0,0.0,0.0,0.0,127.576,0.0044037314022288,0.0060558319091796,193.032,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060945007931533,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0060081481933593,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0073909759521484,0.0114917755126953,0.0220775604248046,0.496,1.424,0.0,0.0,3.744,4.232,0.0,117.192,0.0061194101969401,0.0079631805419921,31.48,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060672190651964,0.0081062316894531,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0062942504882812,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0090599060058593,0.0110387802124023,0.028395652770996,0.496,1.424,0.0,0.0,7.488,8.464,0.0,115.032,0.0071525573730468,0.0071525573730468,2.744,0
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060598055521647,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0063351222446986,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0081300735473632,0.0106692314147949,0.0264644622802734,0.496,1.424,0.0,0.0,12.536,11.44,0.0,128.64,0.0062465667724609,0.0082015991210937,24.456,1
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059331827495821,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0,0.0,0.006103515625,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0083446502685546,0.0102996826171875,0.0246286392211914,0.496,1.424,0.0,0.0,8.264,7.736,0.0,113.256,3940.1587418147496,3940.3740406036377,0.0,1
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060506127960053,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,113.256,3940.0076866149902,3940.0076866149902,0.0,1
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061028039277489,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,113.256,3940.0080839792886,3940.009355545044,0.0,1
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061237812042236,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0,0.0,0.005197525024414,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0058650970458984,0.0117301940917968,0.0213146209716796,0.496,1.36,0.0,0.0,3.744,4.232,0.0,112.0,3940.007925033569,3940.0081157684326,0.0,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060257033922185,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0066757202148437,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0090599060058593,0.0111103057861328,0.0277280807495117,0.496,1.424,0.0,0.0,7.488,8.464,0.0,117.192,0.0,0.0,70.872,1
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059366226196289,0.0078916549682617,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0062942504882812,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0084877014160156,0.0106175740559895,0.0251293182373046,0.496,1.36,0.0,0.0,12.008,11.968,0.0,112.0,0.0,0.0,1.192,1
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059911520174234,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0062518649631076,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0084877014160156,0.0104470686479048,0.0264644622802734,0.496,1.424,0.0,0.0,8.792,7.208,0.0,118.8,3940.009593963623,3940.010786056519,7.416,1
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059108922977258,0.00762939453125,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,116.528,0.0,0.0,3.952,1
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060808658599853,0.0081062316894531,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056862831115722,0.0074148178100585,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0063896179199218,0.0092983245849609,0.0092983245849609,0.0,0.0,0.008392333984375,0.011444091796875,0.0216007232666015,0.496,1.36,0.0,0.0,3.744,4.232,0.0,112.0,0.0,0.0,0.0,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058806001259188,0.00762939453125,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0064373016357421,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0088691711425781,0.0112295150756835,0.0305414199829101,0.496,1.36,0.0,0.0,7.488,8.464,0.0,121.688,3940.0113821029663,3940.016341209412,21.896,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059426720462628,0.00762939453125,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0062147776285807,0.0131130218505859,0.0131130218505859,0.0,0.0,0.0087261199951171,0.0106334686279296,0.0252246856689453,0.496,1.424,0.0,0.0,12.008,11.968,0.0,113.256,3940.02644220988,3940.062522888184,0.0,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060245172301335,0.0083446502685546,0.0095367431640625,0.0095367431640625,0.0,0.0,0.006413459777832,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0090837478637695,0.0104904174804687,0.0254392623901367,0.496,1.36,0.0,0.0,8.264,7.736,0.0,113.256,3940.006732940674,3940.006732940674,0.0,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006115436553955,0.0078678131103515,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060631497071521,0.0078678131103515,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0185966491699218,0.0185966491699218,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,119.536,3940.024256706238,3940.0575160980234,20.656,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060508991109913,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0,0.0,0.005960464477539,0.011444091796875,0.011444091796875,0.0,0.0,0.007486343383789,0.0110626220703125,0.0212669372558593,0.496,1.424,0.0,0.0,3.744,4.232,0.0,122.664,3940.01030921936,3940.01030921936,34.624,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006028413772583,0.0081300735473632,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0061750411987304,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0082015991210937,0.0113248825073242,0.0282526016235351,0.496,1.392,0.0,0.0,7.488,8.464,0.0,112.0,3940.007925033569,3940.007925033569,1.192,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060772895812988,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0062942504882812,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0081539154052734,0.0111897786458333,0.0270366668701171,0.496,1.36,0.0,0.0,12.008,11.968,0.0,112.0,0.0,0.0,0.0,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062094015233656,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0060558319091796,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0081539154052734,0.0103235244750976,0.0248432159423828,0.496,1.424,0.0,0.0,8.264,7.736,0.0,126.656,3940.0084495544434,3940.01350402832,39.712,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059711399363048,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,114.76,3940.007448196411,3940.007448196411,2.472,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060548876771832,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,115.6,3940.008560816447,3940.012097358704,2.056,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060548876771832,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0,0.005960464477539,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0077247619628906,0.0118255615234375,0.0228404998779296,0.496,1.424,0.0,0.0,3.744,4.232,0.0,115.6,3940.008560816447,3940.012097358704,2.056,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060548876771832,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0059843063354492,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0088214874267578,0.0108242034912109,0.0263690948486328,0.496,1.424,0.0,0.0,7.488,8.464,0.0,115.6,3940.008560816447,3940.012097358704,2.056,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060548876771832,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0,0.0065485636393229,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0084877014160156,0.0110626220703125,0.0264167785644531,0.496,1.424,0.0,0.0,12.008,11.968,0.0,115.6,3940.008560816447,3940.012097358704,2.056,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060548876771832,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0,0.0,0.006413459777832,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0086069107055664,0.0117301940917968,0.0267744064331054,0.496,1.424,0.0,0.0,8.264,7.736,0.0,115.6,3940.008560816447,3940.012097358704,2.056,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058686733245849,0.00762939453125,0.0073909759521484,0.0073909759521484,0.011444091796875,0.011444091796875,0.0,0.0085830688476562,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.496,1.424,0.848,0.848,0.0,0.0,0.0,112.0,3940.0097529093423,3940.013766288757,1.192,1
