time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,f1_c_latency_mean_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_c_latency_p90_dl_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062854728888516,0.0083446502685546,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.0065125917133532,0.0087738037109375,0.0106720697312127,0.0243186950683593,0.496,1.36,0.0,0.0,0.0,15.016,15.048,117.192,226.0076414455067,226.0103225708008,293.896,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062392125675334,0.0088214874267578,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0063180923461914,0.0091552734374999,0.0107526779174804,0.027775764465332,0.496,1.36,0.0,0.0,0.0,8.464,7.488,117.192,226.02850648592104,226.0502815246582,2592.92,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061217825211102,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0068982442220052,0.0096321105957031,0.011603037516276,0.0277996063232421,0.496,1.36,0.0,0.0,0.0,11.968,12.008,113.256,226.00960731506348,226.00960731506348,1.192,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063732488831477,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0057697296142578,0.007033348083496,0.0101327896118164,0.024271011352539,0.496,1.36,0.0,0.0,0.0,7.736,8.264,113.256,226.008415222168,226.008415222168,1.192,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062849463486089,0.0085830688476562,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,16.939890710382514,0.0,0.0,134.024,226.00762467635303,226.01025104522705,2434.864,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068002672337774,0.0095367431640625,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,117.192,226.0224834955251,226.1023998260498,5745.488,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072794767161506,0.0100135803222656,0.0107288360595703,0.0088214874267578,0.0,0.0,0.0,0.0122785568237304,0.013899803161621,0.0,0.0063896179199218,0.008249282836914,0.0115871429443359,0.0223636627197265,1.344,2.208,0.0,0.0,0.0,4.232,3.744,117.192,226.021993423486,226.1026620864868,11557.016,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069153308868408,0.009775161743164,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0133514404296875,0.0133514404296875,0.0,0.0058174133300781,0.0083684921264648,0.0105857849121093,0.0274658203125,0.496,1.36,0.0,0.0,0.0,8.464,7.488,112.0,226.01115771315315,226.0114908218384,6538.464,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060784816741943,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0061670939127604,0.0081062316894531,0.0104427337646484,0.0261306762695312,0.496,1.36,0.0,0.0,0.0,11.968,12.008,112.0,0.0,0.0,0.0,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059990321888643,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0065565109252929,0.0084400177001953,0.0107049942016601,0.0261306762695312,0.496,1.36,0.0,0.0,0.0,7.736,8.264,128.832,226.01030860702284,226.0103225708008,523.072,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070876414232914,0.0095367431640625,0.0138282775878906,0.0138282775878906,0.0,0.0,0.0,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,118.448,226.01306064619004,226.0112762451172,11799.864,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069707927137318,0.0095129013061523,0.0145435333251953,0.0145435333251953,0.0,0.0,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,118.448,226.0126860790278,226.0112762451172,9567.768,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006486177444458,0.0090599060058593,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0216960906982421,0.0216960906982421,0.0,0.0058650970458984,0.0075817108154296,0.011444091796875,0.0226497650146484,0.496,1.36,0.0,0.0,0.0,4.232,3.744,112.0,226.00732819508696,226.01110935211184,2163.992,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062744216163559,0.0088214874267578,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0147819519042968,0.0147819519042968,0.0,0.0060796737670898,0.0081300735473632,0.0108242034912109,0.0267267227172851,0.496,1.36,0.0,0.0,0.0,8.464,7.488,122.384,226.00747911553637,226.01070404052732,559.68,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062227249145507,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0063737233479817,0.0086307525634765,0.0106652577718098,0.027322769165039,0.496,1.36,0.0,0.0,0.0,11.968,12.008,112.0,0.0,0.0,236.28,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061821937561035,0.0081300735473632,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0065803527832031,0.0086545944213867,0.0104188919067382,0.0239372253417968,0.496,1.36,0.0,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059936770159213,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,113.256,226.008415222168,226.008415222168,0.0,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060921284689832,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,113.256,226.00984573364255,226.00984573364255,1.192,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060838253343876,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0063896179199218,0.0078201293945312,0.0108242034912109,0.0202178955078125,0.496,1.36,0.0,0.0,0.0,4.232,3.744,113.256,226.0110378265381,226.0110378265381,1.192,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063347816467285,0.0090599060058593,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0072717666625976,0.0095605850219726,0.0115394592285156,0.0298023223876953,0.496,1.36,0.0,0.0,0.0,8.464,7.488,112.0,0.0,0.0,1.192,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059437751770019,0.0078916549682617,0.0066757202148437,0.0066757202148437,0.0067949295043945,0.0087976455688476,0.007033348083496,0.0095367431640625,0.0095367431640625,0.0077009201049804,0.0059763590494791,0.008392333984375,0.0108083089192708,0.0261783599853515,0.496,1.36,1.696,1.696,0.0,11.968,12.008,112.0,0.0,0.0,0.0,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006035566329956,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0059366226196289,0.0081300735473632,0.0113725662231445,0.0284433364868164,0.496,1.36,0.0,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058424472808837,0.0078678131103515,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059735774993896,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062069455206682,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0060558319091796,0.0077724456787109,0.0108718872070312,0.0205516815185546,0.496,1.36,0.0,0.0,0.0,4.232,3.744,144.408,226.00739200909933,226.01196765899655,177.52,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061941384083002,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0065803527832031,0.009012222290039,0.0111103057861328,0.028085708618164,0.496,1.36,0.0,0.0,0.0,8.464,7.488,113.256,226.00817680358887,226.00817680358887,1.192,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062795420784262,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0060240427652994,0.0087738037109375,0.0112692515055338,0.0275611877441406,0.496,1.36,0.0,0.0,0.0,11.968,12.008,113.256,226.00865364074707,226.00865364074707,1.192,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063759265559734,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0068876478407118,0.0084877014160156,0.007718801498413,0.0116825103759765,0.0116825103759765,0.0094890594482421,0.0062942504882812,0.008392333984375,0.0111341476440429,0.0269412994384765,0.496,1.36,10.752,24.592,0.0,7.736,8.264,122.384,226.00845857100052,226.00984573364255,183.04,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061559677124023,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061583518981933,0.0083684921264648,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0147819519042968,0.0147819519042968,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060790806860473,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0063313378228081,0.0080585479736328,0.0085035959879557,0.0083446502685546,0.0083446502685546,0.0125885009765625,0.006866455078125,0.0092983245849609,0.0121116638183593,0.0230789184570312,0.496,1.36,22.352,13.648,0.0,4.232,3.744,112.496,0.0,0.0,0.0,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006219047812087,0.0083446502685546,0.0143051147460937,0.0143051147460937,0.0,0.0,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0063419342041015,0.0081777572631835,0.0108003616333007,0.0287532806396484,0.496,1.776,0.0,0.0,0.0,8.464,7.488,113.256,226.0068561516556,226.0097980499268,1.192,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064025804834458,0.0090599060058593,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0145435333251953,0.0145435333251953,0.0,0.0059093747820172,0.0081539154052734,0.0108182430267333,0.0271797180175781,0.496,1.776,0.0,0.0,0.0,11.44,12.536,139.216,226.006719801161,226.0091543197632,1109.656,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065829366298731,0.0090599060058593,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0071525573730468,0.0088930130004882,0.0110864639282226,0.0260591506958007,0.496,1.776,0.0,0.0,0.0,7.736,8.264,123.64,226.00759852747,226.01008415222168,2718.848,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066128536243343,0.0088214874267578,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,31.994047619047617,0.0,0.0,117.192,226.00764153561917,226.01008415222168,3578.184,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065445899963378,0.0088214874267578,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,112.0,226.0242888801976,226.06334686279297,2227.872,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062239170074462,0.0086069107055664,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0061511993408203,0.0078678131103515,0.0115394592285156,0.0224590301513671,0.496,1.776,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060176849365234,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0066280364990234,0.0088930130004882,0.0115156173706054,0.0273466110229492,0.496,1.776,0.0,0.0,0.0,8.464,7.488,112.0,0.0,0.0,0.0,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063105327327076,0.0089645385742187,0.0082015991210937,0.0066757202148437,0.0,0.0,0.0,0.0103712081909179,0.0110387802124023,0.0,0.0063010624476841,0.0083684921264648,0.010952353477478,0.0265836715698242,1.344,2.624,0.0,0.0,0.0,11.44,12.536,133.208,226.0072149079421,226.01008415222168,2180.064,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066414918049727,0.0092983245849609,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0063048468695746,0.0080585479736328,0.0107071616432883,0.0247955322265625,0.496,1.776,0.0,0.0,0.0,7.208,8.792,118.448,226.00687998477545,226.009464263916,2982.248,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062897653862981,0.008559226989746,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,118.448,226.00730657577515,226.0092258453369,144.48,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063732488831477,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0138282775878906,0.0138282775878906,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,117.192,226.00773057819885,226.01022720336917,652.12,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072486365019385,0.009775161743164,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0062465667724609,0.0081062316894531,0.011301040649414,0.0217914581298828,0.496,1.776,0.0,0.0,0.0,4.232,3.744,117.192,226.0090858514701,226.0103225708008,10909.96,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006449163256593,0.0088214874267578,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0074386596679687,0.0106811523437499,0.0113248825073242,0.0285148620605468,0.496,1.776,0.0,0.0,0.0,8.464,7.488,117.192,226.00781506505507,226.0103225708008,453.408,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062835216522216,0.0081300735473632,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0133514404296875,0.0133514404296875,0.0,0.0065167744954427,0.0089645385742187,0.0109354654947916,0.0262737274169921,0.496,1.776,0.0,0.0,0.0,11.968,12.008,112.0,0.0,0.0,0.0,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064632680156443,0.0090360641479492,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0064373016357421,0.0064373016357421,0.0,0.0060319900512695,0.0082254409790039,0.0108718872070312,0.0255107879638671,0.496,1.776,0.0,0.0,0.0,7.736,8.264,118.928,226.01263523101807,226.0138988494873,114.376,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065329051253819,0.0092744827270507,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,116.096,226.00793838500977,226.00812911987305,5.752,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006291403699277,0.0085830688476562,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,113.256,226.008415222168,226.008415222168,1.192,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063057603507206,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.009775161743164,0.009775161743164,0.0,0.006103515625,0.00762939453125,0.011301040649414,0.0209331512451171,0.496,1.776,0.0,0.0,0.0,4.232,3.744,118.552,226.0351388350777,226.0875701904297,115.232,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061656705182583,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0145435333251953,0.0145435333251953,0.0,0.0059843063354492,0.0081777572631835,0.0108718872070312,0.0270605087280273,0.496,1.776,0.0,0.0,0.0,8.464,7.488,117.192,226.020268031529,226.04331970214844,60.0,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059521198272705,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0063419342041015,0.0085830688476562,0.0109513600667317,0.0260829925537109,0.496,1.776,0.0,0.0,0.0,11.968,12.008,112.0,0.0,0.0,0.0,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062906742095947,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0062465667724609,0.008392333984375,0.011610984802246,0.0292062759399414,0.496,1.776,0.0,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061428546905517,0.0085830688476562,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064883066054007,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,113.256,226.01079940795896,226.01079940795896,1.192,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006247515702129,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0145435333251953,0.0145435333251953,0.0,0.0061988830566406,0.0078678131103515,0.0125408172607421,0.0242233276367187,0.496,1.776,0.0,0.0,0.0,4.232,3.744,113.256,226.0112762451172,226.0112762451172,1.192,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061781510062839,0.0083446502685546,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0060558319091796,0.0076770782470703,0.0112056732177734,0.0209808349609375,0.496,1.776,0.0,0.0,0.0,4.232,3.744,133.288,226.01742214626736,226.0368585586548,21.048,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062799453735351,0.0081062316894531,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0061988830566406,0.0079154968261718,0.0112205743789672,0.0286102294921875,0.496,1.776,0.0,0.0,0.0,11.44,12.536,112.0,226.00674629211423,226.00674629211423,97.632,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063133239746093,0.0086069107055664,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0060558319091796,0.0076770782470703,0.0112056732177734,0.0212669372558593,0.496,1.776,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061321258544921,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0068902969360351,0.0092029571533203,0.0115633010864257,0.0287771224975585,0.496,1.776,0.0,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064599514007568,0.0085830688476562,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.013589859008789,0.013589859008789,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063471533172759,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0121593475341796,0.0121593475341796,0.0,0.00687837600708,0.0090837478637695,0.0104308128356933,0.0216007232666015,0.496,1.776,0.0,0.0,0.0,15.544,14.52,113.256,226.0122299194336,226.0122299194336,1.192,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061372026282163,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.012516975402832,0.0128030776977539,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0109195709228515,0.0062465667724609,0.0081539154052734,0.012969970703125,0.0253200531005859,0.496,1.776,1.696,1.696,0.0,4.232,3.744,113.256,226.00817680358887,226.00817680358887,1.192,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062083723533212,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.011444091796875,0.011444091796875,0.0,0.0064690907796223,0.0087261199951171,0.0113805135091145,0.0278472900390625,0.496,1.776,0.0,0.0,0.0,11.968,12.008,113.256,226.00769996643064,226.00769996643064,1.192,1
