time_seconds,a1_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_c_retransmissions_dl_count,e2_du_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,a1_retransmissions_dl_count,a1_retransmissions_ul_count,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,f1_c_packet_loss_ul_percentage,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_c_packet_loss_dl_percentage,a1_packet_loss_dl_percentage,f1_c_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_dl_ms,f1_c_latency_mean_dl_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,a1_latency_p90_dl_ms,a1_latency_mean_dl_ms,f1_u_throughput_dl_kbps,F-node
108,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0068271160125732,0.0092983245849609,0.0049159640357607,0.0070571899414062,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.856,10.176,113.784,16.666666666666664,1.056,0.0,16.666666666666664,0.0,1195.789384841919,1013.809871673584,-840.8286571502686,-1075.5353927612305,0.0,0.0,4359.037280082703,4359.033942222595,204.112,1
109,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0065820134101222,0.0083446502685546,0.0048409337582795,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.448,6.224,115.04,40.0,2.112,0.528,20.0,0.0,1250.8357048034668,1067.368507385254,-880.3220272064209,-1043.3987379074097,0.0143051147460937,0.0143051147460937,4359.049367904663,4359.039068222046,94.096,1
110,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006840960814221,0.0085830688476562,0.0048446655273437,0.0059127807617187,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.6,6.512,115.6,20.0,0.528,0.0,25.0,0.0,1294.632339477539,1124.4605779647827,-869.1178321838379,-1066.6284561157229,0.0,0.0,4359.037446975708,4359.0357303619385,51.688,1
111,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0068453413930105,0.0088214874267578,0.0048911932742956,0.0064849853515625,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.096,5.728,115.04,25.0,0.528,0.0,40.0,0.0,1248.4132766723633,1067.0228004455566,-870.1006889343262,-1067.0593579610188,0.0,0.0,4359.033703804016,4359.029412269592,67.752,1
112,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067907779370967,0.0085830688476562,0.0048566747594762,0.0055789947509765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.856,10.176,114.344,16.666666666666664,2.768,1.712,16.666666666666664,0.0,1205.226755142212,1022.8460311889648,-838.1536483764648,-1080.0885677337646,1756.5532647646392,3923.6231327056894,4359.015202522278,4359.0129017829895,56.28,1
113,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066875818356945,0.0090599060058593,0.0051071769312808,0.0057220458984374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.448,6.224,114.328,40.0,1.184,2.368,20.0,0.0,1246.7083930969238,1067.3054854075117,-890.1000022888184,-1054.8294186592102,850.4896958669027,3072.701859474182,4359.02099609375,4359.018325805664,39.624,1
114,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0064515355807631,0.0088214874267578,0.0051259994506835,0.0054121017456054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.6,6.512,114.84,20.0,1.184,1.184,25.0,0.0,1289.6179676055908,1123.471200466156,-873.7298488616943,-1066.6578610738118,-176.7805020014445,1946.590232849121,4359.0176820755005,4359.015107154846,9.696,1
115,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0068223476409912,0.0088453292846679,0.0049769878387451,0.0056028366088867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.096,5.728,113.784,25.0,1.184,1.184,40.0,0.0,1244.264316558838,1066.7298634847004,-875.3729820251465,-1067.3155784606934,-1201.2802759806316,921.6159582138064,4359.020638465881,4359.014630317688,34.0,1
116,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0068810906740698,0.0087976455688476,0.0048094782336004,0.0054836273193359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.856,10.176,115.84,16.666666666666664,6.928,5.952,16.666666666666664,0.0,1202.184247970581,1023.8076210021972,-842.9060935974121,-1079.414939880371,-1483.8412867652046,0.013279914855957,4359.026312828064,4359.017610549927,64.088,1
117,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0063546813360535,0.0083446502685546,0.0048478444417317,0.0054836273193359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.448,6.224,115.584,40.0,1.056,0.0,20.0,0.0,1242.7717208862305,1067.634344100952,-891.9450283050537,-1051.233410835266,0.0,0.0,0.0,0.0,75.44,1
118,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0065321946025487,0.0088214874267578,0.0050167242685953,0.0062942504882812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,6.512,115.424,20.0,1.056,0.0,25.0,0.0,1284.7375869750977,1122.0084428787231,-877.7370452880859,-1067.3511823018391,0.0,0.0,0.0,0.0,60.0,1
119,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069354897114767,0.0088214874267578,0.0049710273742675,0.0059843063354492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.096,5.728,114.552,25.0,1.056,0.0,40.0,0.0,1240.3833389282229,1066.975196202596,-880.3356647491455,-1070.0022379557292,0.0,0.0,0.0,0.0,49.136,1
120,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066733478906735,0.0088214874267578,0.005275011062622,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.856,10.176,114.456,16.666666666666664,3.168,1.056,16.666666666666664,0.0,1198.6809253692627,1025.065517425537,-848.5916614532471,-1080.4547309875488,0.0110864639282226,0.014805793762207,4359.036111831665,4359.033823013306,52.016,1
121,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066542625427246,0.0090599060058593,0.0047495490626284,0.0053167343139648,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.448,6.224,113.784,40.0,0.0,0.0,20.0,0.0,1238.7364864349363,1067.6376024882,-896.7719316482544,-1051.6121983528135,0.0,0.0,4359.031629562378,4359.025716781616,78.896,1
122,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067006296186304,0.0085830688476562,0.00534454981486,0.0062942504882812,0.0094175338745117,0.012516975402832,0.0185251235961914,0.0129461288452148,1.696,1.696,2.0,0.0,5.6,6.512,114.392,20.0,0.0,0.0,25.0,0.0,1278.6067962646484,1120.225965976715,-882.0092678070068,-1067.0486291249592,0.0,0.0,4359.0439558029175,4359.039664268494,51.12,1
123,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062712389438306,0.0085830688476562,0.0052642822265625,0.0063419342041015,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.096,5.728,115.088,25.0,0.0,0.0,40.0,0.0,1360.387659072876,1107.3689460754397,-886.1562252044678,-1070.72917620341,0.0,0.0,4359.049844741821,4359.036684036255,51.56,1
124,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066792610848304,0.0087976455688476,0.0049426005436823,0.0060796737670898,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.6,5.728,115.984,25.0,1.184,1.184,25.0,0.0,1411.6533279418943,1227.3478507995603,-864.0314102172852,-1054.71674601237,1902.7504920959475,4024.4196891784673,4359.03799533844,4359.020193417867,57.104,1
125,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0064539079049333,0.0088214874267578,0.0047286351521809,0.0054836273193359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.856,10.176,115.264,16.666666666666664,1.184,2.368,16.666666666666664,0.0,1206.9653034210205,1022.3971366882324,-898.893928527832,-1202.2384643554688,850.2780199050903,3071.021580696106,4359.020233154297,4359.018325805664,68.064,1
126,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067990810716923,0.0090599060058593,0.0048823978589928,0.0059127807617187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.448,7.008,114.344,33.33333333333333,1.184,1.184,20.0,0.0,1293.4110879898071,1123.9935755729675,-887.2405290603638,-1051.615834236145,-177.74152755737305,1944.6013212203984,4359.018874168396,4359.016299247742,48.376,1
127,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0065398216247558,0.0083446502685546,0.0050643394733297,0.0060081481933593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.096,5.728,114.168,25.0,1.184,1.184,40.0,0.0,1247.3450183868408,1066.9988791147869,-871.0366725921631,-1067.2586758931477,-1200.7415294647217,921.5909481048589,4359.010219573975,4359.010219573975,62.04,1
128,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0065001682262515,0.0083446502685546,0.0054155077253069,0.0062942504882812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.6,5.728,114.296,25.0,1.184,1.184,25.0,0.0,1247.395896911621,1067.3740704854329,-873.3033657073975,-1069.9876149495442,-2224.745988845825,-102.39281654357876,4359.010457992554,4359.009504318237,16.424,1
129,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062131170016616,0.0081062316894531,0.005091939653669,0.0058174133300781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.856,10.176,114.328,16.666666666666664,4.192,6.224,16.666666666666664,0.0,1203.9823532104492,1023.418426513672,-840.2942180633545,-1080.3362846374512,0.0063975652058919,0.0090599060058593,4359.01358127594,4359.011650085449,31.12,1
130,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0064693280120394,0.0083446502685546,0.004130198543233,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.448,7.008,117.192,33.33333333333333,1.056,0.0,20.0,0.0,1287.6469135284424,1121.9758987426758,-891.7320013046265,-1051.91308259964,0.0,0.0,4359.04746055603,4359.041929244995,1252.328,1
131,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0071608605076424,0.0090599060058593,0.004013732313898,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.096,5.728,117.888,25.0,1.056,0.0,40.0,0.0,1244.3878173828125,1067.3612753550212,-874.5594501495361,-1066.4806365966797,0.0,0.0,4359.03787612915,4359.034061431885,5382.232,1
132,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0068740089340965,0.0090599060058593,0.0041590796576605,0.0050306320190429,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.6,5.728,115.52,25.0,1.056,0.0,25.0,0.0,1243.558406829834,1067.2977765401204,-876.4078140258789,-1067.6558017730713,0.0,0.0,4359.01997089386,4359.018921852112,835.152,1
133,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0068073842062878,0.0088214874267578,0.0051259994506835,0.005960464477539,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.856,10.176,113.256,16.666666666666664,3.168,1.056,16.666666666666664,0.0,1200.5968570709229,1024.2172718048096,-845.7930088043213,-1080.20977973938,0.012516975402832,0.0143289566040039,4359.041142463684,4359.040856361389,19.552,1
134,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067174434661865,0.0081300735473632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.448,7.008,112.0,33.33333333333333,1.184,1.184,20.0,0.0,1283.373761177063,1121.2362051010132,-892.6066160202026,-1050.301373004913,1903.194010257721,4025.513744354249,4359.026670455933,4359.0166966120405,0.0,1
135,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0068211555480957,0.0086069107055664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.096,5.728,112.0,25.0,1.184,2.368,40.0,0.0,1240.6029224395752,1067.7063465118408,-879.76975440979,-1069.409449895223,850.1893877983093,3072.699546813965,4359.028244018555,4359.027862548828,0.0,1
136,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0068581104278564,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.6,5.728,112.0,25.0,1.184,1.184,25.0,0.0,1238.7704849243164,1067.3078695933025,-879.9978733062744,-1069.5130825042725,-177.31958627700806,1945.606398582459,4359.015130996704,4359.011888504028,0.0,1
137,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0065600872039794,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.856,10.176,112.0,16.666666666666664,1.184,1.184,16.666666666666664,0.0,1197.9841709136963,1025.4390716552734,-852.3110389709473,-1080.6483745574951,-1200.8429169654846,921.6013908386234,4359.021973609924,4359.021306037903,0.0,1
138,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066816510252691,0.0085830688476562,0.0052452087402343,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.448,6.224,113.256,40.0,5.376,7.408,20.0,0.0,1236.9898319244385,1066.9914881388347,-896.9189882278442,-1050.495147705078,-1483.5458464092678,0.0090599060058593,4359.017133712769,4359.012405077617,1.192,1
139,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.00655117319591,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,6.512,113.256,20.0,1.056,0.0,25.0,0.0,1277.005410194397,1109.785556793213,-882.3650360107422,-1066.2840207417803,0.0,0.0,4359.052038192749,4359.043836593628,1.192,1
140,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066828371873542,0.0083446502685546,0.005960464477539,0.005960464477539,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.096,5.728,113.256,25.0,1.056,0.0,40.0,0.0,1060.551357269287,970.8871841430664,-864.3245220184326,-1055.3993384043376,0.0,0.0,4359.039235115051,4359.031319618225,1.192,1
141,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067877769470214,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.296,17.824,112.0,20.0,1.056,0.0,11.11111111111111,0.0,555.3870677947998,338.7652635574341,-367.2981262207032,-751.788079738617,0.0,0.0,4359.046459197998,4359.0407371521,0.0,1
142,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066995620727539,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13.872,24.832,112.0,20.0,1.056,0.0,22.22222222222222,0.0,1297.9523420333862,846.6410338878632,-226.8074512481689,-387.2752189636231,0.0,0.0,4359.034824371338,4359.028100967407,0.0,1
143,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006728172302246,0.0086069107055664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.096,5.728,112.0,25.0,2.112,1.056,40.0,0.0,1059.1895580291748,969.6572621663412,-872.9201793670654,-1053.3395608266194,0.0121593475341796,0.0138759613037109,4359.055995941162,4359.0413729349775,0.0,1
144,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0068211555480957,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.856,9.824,112.0,33.33333333333333,1.184,1.184,0.0,0.0,708.188796043396,570.1788663864136,-775.6378650665283,-985.2619965871176,1904.3785134951277,4027.4758577346806,4359.022855758667,4359.017038345337,0.0,1
145,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066733360290527,0.0088214874267578,0.0045204162597656,0.006103515625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,27.088,19.232,112.632,16.666666666666664,1.776,2.96,36.36363636363637,0.0,1058.1279754638672,590.7256126403809,-215.02017974853504,-454.3047291891916,1052.951208750407,3072.714233398437,4359.026193618774,4359.021234512329,184.904,1
146,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0068623086680536,0.0084400177001953,0.0041073018854314,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.448,7.008,144.408,33.33333333333333,1.776,2.368,20.0,0.0,1446.2865591049194,1281.7482948303225,-795.9808349609375,-982.1882247924804,340.28388063112897,2053.2213926315308,4359.059524536133,4359.039306640625,1002.528,1
147,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006781288640416,0.0083446502685546,0.0043710072835286,0.005197525024414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.6,5.728,117.888,25.0,1.776,1.776,25.0,0.0,1242.974328994751,1068.0143038431804,-1036.1656665802002,-1226.245641708374,-857.5086990992228,1024.269938468933,4359.0123653411865,4359.010219573975,105.608,1
148,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066018104553222,0.0081062316894531,0.005960464477539,0.006723403930664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.096,5.728,112.0,25.0,5.968,8.0,40.0,0.0,1241.088342666626,1066.952069600423,-879.5117378234863,-1123.6329873402913,-1411.1210107803345,0.0100374221801757,4359.016847610474,4359.013319015503,20.48,1
149,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066018104553222,0.0081062316894531,0.005960464477539,0.006723403930664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.6,5.728,112.0,25.0,1.648,0.592,25.0,0.0,1240.5768871307373,1067.675511042277,-880.0650596618652,-1069.8041121164958,-2217.379411061605,-511.99889183044434,4359.015941619873,4359.015941619873,20.48,1
150,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0071112472232025,0.0090360641479492,0.0053048133850097,0.006723403930664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.856,10.176,116.976,16.666666666666664,2.96,2.656,16.666666666666664,0.0,1206.194448471069,1028.422212600708,-848.8929271697998,-1079.0188789367676,0.0073115030924479,0.0097274780273437,4359.025049209595,4359.017213185628,41.504,1
151,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0068902969360351,0.0088214874267578,0.0051351693960336,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.448,7.008,113.72,33.33333333333333,1.584,0.0,20.0,0.0,1274.3885040283203,1115.478515625,-901.5880584716796,-1055.2828311920166,0.0,0.0,4359.021425247192,4359.021425247192,54.64,1
152,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0068185353043055,0.0085830688476562,0.0053776635064019,0.0064373016357421,0.0064373016357421,0.0154972076416015,0.0154972076416015,0.0064373016357421,0.848,0.848,1.0,0.0,6.096,5.728,115.584,25.0,3.696,1.056,40.0,0.0,1238.0393028259275,1067.7074591318767,-880.1805973052979,-1064.6738211313884,0.0118017196655273,0.0136137008666992,4359.021902084351,4359.021902084351,19.256,1
153,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069035161839853,0.0085830688476562,0.0050067901611328,0.0065326690673828,0.0088214874267578,0.005960464477539,0.005960464477539,0.0088214874267578,0.848,0.848,1.0,0.0,5.6,5.728,115.584,25.0,0.528,0.0,25.0,0.0,1236.9951248168943,1067.017714182536,-882.9006671905518,-1064.955234527588,0.0,0.0,4359.03263092041,4359.03263092041,14.088,1
154,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006795522585437,0.0085830688476562,0.0052452087402343,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.856,10.176,115.088,16.666666666666664,2.176,1.12,16.666666666666664,0.0,1195.7377910614014,1013.8118743896484,-841.0231113433838,-1075.59552192688,1633.117777960641,3516.169452667237,4359.023952484131,4359.023094177246,3.296,1
155,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069426066839872,0.0088214874267578,0.0053644180297851,0.0063180923461914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.448,7.008,114.424,33.33333333333333,0.592,1.184,20.0,0.0,1294.99409198761,1124.220848083496,-880.3248405456543,-1043.0573225021362,849.6631383895874,2970.2106237411504,4359.011888504028,4359.011888504028,13.104,1
156,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0068295001983642,0.0085830688476562,0.0049591064453125,0.0055313110351562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.096,5.728,115.24,25.0,0.592,0.592,40.0,0.0,1250.0289916992188,1067.3660437266033,-869.2048072814941,-1066.633701324463,-177.85418033599854,1535.5128049850464,4359.023571014404,4359.023571014404,38.712,1
157,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0068655061484569,0.0088214874267578,0.0048160552978515,0.0055313110351562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.6,5.728,114.808,25.0,0.592,0.592,25.0,0.0,1249.3621826171875,1068.0120786031086,-870.0688362121582,-1066.766977310181,-1200.8603811264038,512.5066041946411,4359.016180038452,4359.016180038452,33.472,1
158,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0068116188049316,0.0083446502685546,0.005960464477539,0.005960464477539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.856,10.176,115.688,16.666666666666664,2.616,3.232,16.666666666666664,0.0,1204.1850090026855,1022.4227905273438,-838.5933876037598,-1080.5546283721924,-1483.8977654774983,0.011444091796875,4359.036087989807,4359.023213386536,3.96,1
159,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0073177979724241,0.0090360641479492,0.0041547494056897,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.448,7.008,118.448,33.33333333333333,0.528,0.0,20.0,0.0,1289.9909257888794,1122.9854822158811,-890.0149822235107,-1054.2251467704773,0.0,0.0,4359.019041061401,4359.019041061401,2699.808,1
160,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069295589010513,0.0085830688476562,0.0043606089654369,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.096,5.728,117.888,25.0,0.0,0.0,40.0,0.0,1246.0079669952393,1067.686875661214,-873.9133358001709,-1066.9605731964111,0.0,0.0,4359.034776687622,4359.034776687622,737.096,1
161,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0071797040429445,0.0090599060058593,0.0041377544403076,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.728,116.224,25.0,0.528,0.0,25.0,0.0,1245.0557708740234,1067.0552253723145,-876.0873794555664,-1067.973534266154,0.0,0.0,0.0,0.0,1740.272,1
162,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0068700313568115,0.0085830688476562,0.0052452087402343,0.0056266784667968,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.856,10.176,116.632,16.666666666666664,0.528,0.0,16.666666666666664,0.0,1201.7415046691897,1023.5666751861572,-843.2650566101074,-1079.2454719543457,0.0,0.0,4359.0288162231445,4359.0288162231445,15.36,1
163,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0071252756450899,0.0090599060058593,0.0045211876139921,0.0056028366088867,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.448,7.008,117.192,33.33333333333333,2.176,1.12,20.0,0.0,1285.6767892837524,1122.0377683639526,-891.8691873550415,-1051.21111869812,1621.1112567356654,3499.956321716309,4359.021282196045,4359.016895294189,802.144,1
164,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0074291229248046,0.0090837478637695,0.0041313966115315,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.096,5.728,114.472,25.0,0.592,1.184,40.0,0.0,1241.9503211975098,1067.3571427663169,-876.7016410827637,-1066.6368007659912,852.970282236735,2971.2210655212407,4359.011173248291,4359.011173248291,4509.664,1
165,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.007011404084922,0.0085830688476562,0.0043964385986328,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.6,5.728,117.192,25.0,0.592,0.592,25.0,0.0,1241.3306713104248,1067.9748853047688,-877.5631427764893,-1067.0396486918132,-175.06666978200278,1535.9960794448853,4359.012603759766,4359.012603759766,167.032,1
166,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069022771730944,0.0088214874267578,0.0046399923471304,0.0056743621826171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.856,10.176,117.328,16.666666666666664,0.592,0.592,16.666666666666664,0.0,1197.8298664093018,1024.2209434509275,-848.8633155822754,-1082.5708389282229,-1199.0506251653037,512.0121240615845,4359.01141166687,4359.01141166687,59.912,1
167,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0072640566090446,0.0095367431640625,0.0038591875099221,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.448,7.008,116.192,33.33333333333333,2.496,3.248,20.0,0.0,1280.6993961334229,1120.7712888717651,-896.6841459274292,-1051.602840423584,-1482.033305697971,0.0111103057861328,4359.029817581177,4359.020185470581,20044.392,1
168,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0079162050001692,0.009775161743164,0.003859569165279,0.0042915344238281,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.096,5.728,118.448,25.0,0.528,0.0,40.0,0.0,1238.1164073944092,1067.644437154134,-881.2530994415283,-1066.8888886769612,0.0,0.0,4359.037756919861,4359.034419059753,23143.48,1
169,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0073577634137661,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.6,5.728,117.192,25.0,0.528,0.0,25.0,0.0,1236.4073753356934,1066.968599955241,-882.0423603057861,-1066.7165915171306,0.0,0.0,4359.035110473633,4359.030723571777,0.0,1
