time_seconds,a1_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,f1_c_retransmissions_ul_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_mean_dl_ms,f1_u_latency_mean_ul_ms,f1_u_latency_p90_dl_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_c_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,f1_u_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,a1_retransmissions_ul_count,e2_du_throughput_ul_kbps,a1_retransmissions_dl_count,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,a1_packet_loss_dl_percentage,f1_u_throughput_ul_kbps,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,f1_u_throughput_dl_kbps,F-node
91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0064265727996826,0.0076770782470703,0.0066757202148437,0.00762939453125,0.0123977661132812,0.0125885009765625,0.0,0.0,0.0,0.0090599060058593,0.0,0.0113487243652343,0.0217437744140625,1.344,0.0,2.208,0.0,0.0,0.0,3.744,4.232,0.0,112.0,0.0060558319091796,0.0077724456787109,5.2,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0050067901611328,0.0062963645446476,0.0050067901611328,0.00762939453125,0.00762939453125,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0088214874267578,0.0,0.0112056732177734,0.0199794769287109,0.496,0.0,1.424,0.0,0.0,0.0,3.744,4.232,0.0,120.728,0.0063896179199218,0.0080108642578125,2.664,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062775611877441,0.0,0.0054836273193359,0.0054836273193359,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0085830688476562,0.0,0.0104253942316228,0.0226497650146484,0.496,0.0,1.36,0.0,0.0,0.0,8.792,7.208,0.0,112.0,0.0059869554307725,0.0072479248046875,0.0,0
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0050067901611328,0.0064373016357421,0.0050067901611328,0.0071525573730468,0.0071525573730468,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0090599060058593,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,0
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0064373016357421,0.0062893176900929,0.0078201293945312,0.0073909759521484,0.0073909759521484,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0085353851318359,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,119.48,0.0,0.0,6.84,0
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066757202148437,0.0063815520177433,0.0066757202148437,0.0081062316894531,0.0081062316894531,0.0150203704833984,0.0150203704833984,0.0,0.0,0.0,0.0088214874267578,0.0,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,0
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062346458435058,0.0,0.0069141387939453,0.0069141387939453,0.0100135803222656,0.0100135803222656,0.0067949295043945,0.0064373016357421,0.0081539154052734,0.0088214874267578,0.0078439712524414,0.0107765197753906,0.019693374633789,0.496,0.0,1.36,0.0,1.696,1.696,3.744,4.232,0.0,112.0,0.0063896179199218,0.008249282836914,0.0,0
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0071525573730468,0.00640646142153,0.0071525573730468,0.00762939453125,0.00762939453125,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0085830688476562,0.0,0.0102519989013671,0.018930435180664,0.496,0.0,1.36,0.0,0.0,0.0,3.744,4.232,0.0,114.888,0.0061511993408203,0.0073432922363281,2.6,0
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060808658599853,0.0,0.00762939453125,0.00762939453125,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0081062316894531,0.0,0.0101566314697265,0.0227928161621093,0.496,0.0,1.424,0.0,0.0,0.0,8.264,7.736,0.0,112.0,0.0059366226196289,0.0083684921264648,0.0,0
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062572956085205,0.0,0.0054836273193359,0.0054836273193359,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0085830688476562,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0095367431640625,0.0061051762519191,0.0095367431640625,0.0081062316894531,0.0081062316894531,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0083446502685546,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,0
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0062617496471499,0.0081062316894531,0.0095367431640625,0.0095367431640625,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0085830688476562,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,0
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0061526227353224,0.0090599060058593,0.0064373016357421,0.0064373016357421,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0083446502685546,0.0,0.012063980102539,0.0232219696044921,0.496,0.0,1.36,0.0,0.0,0.0,3.744,4.232,0.0,113.256,0.0059127807617187,0.0075340270996093,1.192,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0064373016357421,0.0062392125675334,0.0064373016357421,0.0073909759521484,0.0073909759521484,0.0188350677490234,0.0188350677490234,0.0,0.0,0.0,0.0085830688476562,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,0.0,100.0,116.424,0.0,0.0,4.136,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0064373016357421,0.0061585535457478,0.0064373016357421,0.0083446502685546,0.0083446502685546,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0083446502685546,0.0,0.0,0.0,0.496,0.0,1.424,1.0,0.0,0.0,0.0,0.0,100.0,114.408,0.0,0.0,2.12,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0054041544596354,0.0062012090915586,0.0066757202148437,0.0057220458984375,0.0057220458984375,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0083446502685546,0.0,0.013887882232666,0.0233411788940429,0.496,1.0,1.424,3.0,0.0,0.0,3.312,4.232,50.0,124.84,0.0065326690673828,0.0085830688476562,13.776,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062751770019531,0.0,0.005960464477539,0.005960464477539,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0,0.0083684921264648,0.0,0.0187158584594726,0.0294923782348632,0.496,0.0,1.424,4.0,0.0,0.0,1.12,0.592,71.42857142857143,112.0,0.005960464477539,0.005960464477539,0.0,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063788890838623,0.0,0.0085830688476562,0.0085830688476562,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0090599060058593,0.0,0.0,0.0,0.496,0.0,1.36,1.0,0.0,0.0,0.0,0.0,100.0,112.0,0.0,0.0,0.0,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0073909759521484,0.0062036277049809,0.0073909759521484,0.005960464477539,0.005960464477539,0.005960464477539,0.005960464477539,0.0,0.0,0.0,0.0085830688476562,0.0,0.0221729278564453,0.0221729278564453,0.496,0.0,1.36,2.0,0.0,0.0,0.528,0.528,50.0,113.256,0.0052452087402343,0.0052452087402343,1.192,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0047683715820312,0.0062676804575754,0.0047683715820312,0.0069141387939453,0.0069141387939453,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0083446502685546,0.0,0.0,0.0,0.496,0.0,1.36,1.0,0.0,0.0,0.0,0.0,100.0,113.256,0.0,0.0,1.192,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.00762939453125,0.0062819144025963,0.00762939453125,0.0057220458984375,0.0057220458984375,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0085830688476562,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,0.0,100.0,113.256,0.0,0.0,1.192,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.006258487701416,0.0,0.0071525573730468,0.0071525573730468,0.0131130218505859,0.0131130218505859,0.0,0.0,0.0,0.0085830688476562,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,0.0,100.0,112.0,0.0,0.0,0.0,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060653686523437,0.0,0.0095367431640625,0.0095367431640625,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0081062316894531,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,0.0,100.0,112.0,0.0,0.0,0.0,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062549114227294,0.0,0.0073909759521484,0.0073909759521484,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0085830688476562,0.0,0.0,0.0,0.496,0.0,1.36,1.0,0.0,0.0,0.0,0.0,100.0,112.0,0.0,0.0,0.0,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064015388488769,0.0,0.0064373016357421,0.0064373016357421,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0088214874267578,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,0.0,100.0,112.0,0.0,0.0,0.0,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0050067901611328,0.0061455057628119,0.0050067901611328,0.0064373016357421,0.0064373016357421,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0081062316894531,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,0.0,100.0,113.256,0.0,0.0,1.192,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0061704151665986,0.0088214874267578,0.009775161743164,0.009775161743164,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0081062316894531,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,0.0,100.0,113.256,0.0,0.0,1.192,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0061739736528538,0.0090599060058593,0.0092983245849609,0.0092983245849609,0.0140666961669921,0.0140666961669921,0.0,0.0,0.0,0.0083446502685546,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,0.0,100.0,113.256,0.0,0.0,1.192,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060856342315673,0.0,0.0071525573730468,0.0071525573730468,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0081062316894531,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,0.0,100.0,112.0,0.0,0.0,0.0,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061941146850585,0.0,0.0064373016357421,0.0064373016357421,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0083684921264648,0.0,0.0,0.0,0.496,0.0,1.36,1.0,0.0,0.0,0.0,0.0,100.0,112.0,0.0,0.0,0.0,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00626802444458,0.0,0.0057220458984375,0.0057220458984375,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0083684921264648,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,0.0,100.0,112.0,0.0,0.0,0.0,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062882900238037,0.0,0.0112056732177734,0.0119686126708984,0.0091791152954101,0.0115633010864257,0.0,0.0,0.0,0.0088214874267578,0.0,0.0100135803222656,0.0100135803222656,1.344,0.0,2.208,0.0,0.0,0.0,0.528,0.528,0.0,112.0,0.0224113464355468,0.0224113464355468,0.0,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0054836273193359,0.0065571040063355,0.0054836273193359,0.00762939453125,0.00762939453125,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0092983245849609,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0052452087402343,0.0062783559163411,0.0052452087402343,0.0061988830566406,0.0061988830566406,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0088214874267578,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0062617496471499,0.0069141387939453,0.0061988830566406,0.0061988830566406,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0085830688476562,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0045100847880045,0.0061540320368096,0.0069379806518554,0.0083446502685546,0.0083446502685546,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0081062316894531,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,122.384,0.0,0.0,133.552,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062835216522216,0.0,0.0066757202148437,0.0066757202148437,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0085830688476562,0.0,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0038892680610823,0.0066525727799795,0.0045299530029296,0.0073909759521484,0.0073909759521484,0.0085830688476562,0.0085830688476562,0.0081062316894531,0.0073909759521484,0.0098705291748046,0.0092983245849609,0.0103950500488281,0.0,0.0,0.496,0.0,1.36,0.0,1.696,1.696,0.0,0.0,100.0,143.152,0.0,0.0,18562.392,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0038900683003087,0.0068251766375641,0.0045299530029296,0.0126361846923828,0.0126361846923828,0.0138282775878906,0.0138282775878906,0.0,0.0,0.0,0.0092983245849609,0.0,0.0,0.0,0.496,0.0,1.424,1.0,0.0,0.0,0.0,0.0,100.0,117.192,0.0,0.0,5377.512,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0038791247407364,0.0075928055413878,0.0045299530029296,0.0102519989013671,0.0102519989013671,0.0200271606445312,0.0200271606445312,0.0,0.0,0.0,0.0102519989013671,0.0,0.0,0.0,0.496,0.0,1.424,1.0,0.0,0.0,0.0,0.0,100.0,118.448,0.0,0.0,29892.616,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0039355699406113,0.0066389491902061,0.0047683715820312,0.0128746032714843,0.0128746032714843,0.0138282775878906,0.0138282775878906,0.0,0.0,0.0,0.0092983245849609,0.0,0.0,0.0,0.496,0.0,1.424,1.0,0.0,0.0,0.0,0.0,100.0,113.256,0.0,0.0,2479.368,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0061597397078329,0.0081062316894531,0.0090599060058593,0.0090599060058593,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0083446502685546,0.0,0.0,0.0,0.496,0.0,1.392,1.0,0.0,0.0,0.0,0.0,100.0,113.256,0.0,0.0,1.192,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0039028497550539,0.006513642560085,0.0045299530029296,0.0069141387939453,0.0069141387939453,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0088214874267578,0.0,0.0,0.0,0.496,0.0,1.36,1.0,0.0,0.0,0.0,0.0,100.0,127.576,0.0,0.0,10167.592,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0038927999036065,0.0067102909088134,0.0045299530029296,0.0073909759521484,0.0073909759521484,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0090837478637695,0.0,0.0,0.0,0.496,0.0,1.424,1.0,0.0,0.0,0.0,0.0,100.0,112.0,0.0,0.0,4013.232,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062394142150878,0.0,0.0092983245849609,0.0092983245849609,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0088214874267578,0.0,0.0175635019938151,0.0220298767089843,0.496,2.0,1.392,2.0,0.0,0.0,2.496,5.904,66.66666666666666,112.0,0.0086852482386997,0.0122547149658203,0.0,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063014030456542,0.0,0.0064373016357421,0.0064373016357421,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0085830688476562,0.0,0.014960765838623,0.0269412994384765,0.496,1.0,1.36,2.0,0.0,0.0,6.264,8.064,33.33333333333333,112.0,0.0068707899613813,0.0088214874267578,0.0,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0064373016357421,0.0065001682262515,0.0064373016357421,0.009775161743164,0.009775161743164,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0085830688476562,0.0,0.0201861063639322,0.0293254852294921,0.496,0.0,1.36,3.0,0.0,0.0,5.464,6.712,50.0,113.256,0.0059306621551513,0.0069856643676757,1.192,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0045299530029296,0.006377993531488,0.0045299530029296,0.005960464477539,0.005960464477539,0.0145435333251953,0.0145435333251953,0.0,0.0,0.0,0.0090599060058593,0.0,0.0,0.0,0.496,2.0,1.36,1.0,0.0,0.0,0.0,1.856,100.0,113.256,0.0159740447998046,0.0186443328857421,1.192,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0038896131952968,0.0063267307005066,0.0045299530029296,0.00762939453125,0.00762939453125,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0085830688476562,0.0,0.0,0.0,0.496,0.0,1.36,1.0,0.0,0.0,0.0,0.0,100.0,144.408,0.0,0.0,10066.288,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0038728858173279,0.0071823596954345,0.0045299530029296,0.0107288360595703,0.0107288360595703,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0097990036010742,0.0,0.0252723693847656,0.0252723693847656,0.496,1.0,1.424,1.0,0.0,0.0,0.528,1.856,50.0,112.0,0.0129938125610351,0.0142335891723632,10718.416,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065124034881591,0.0,0.00762939453125,0.00762939453125,0.0102519989013671,0.0102519989013671,0.0062286853790283,0.006645917892456,0.0082254409790039,0.0090599060058593,0.0084161758422851,0.0154376029968261,0.027012825012207,0.496,0.0,1.392,0.0,10.752,24.096,3.216,4.232,20.0,112.0,0.0069618225097656,0.0102043151855468,0.0,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.006340742111206,0.0,0.0095367431640625,0.0095367431640625,0.011444091796875,0.011444091796875,0.0,0.0052452087402343,0.0052452087402343,0.0088453292846679,0.0,0.0196695327758789,0.028538703918457,0.496,1.0,1.36,1.0,0.0,0.496,2.16,4.232,71.42857142857143,112.0,0.0073432922363281,0.0108718872070312,0.0,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061225891113281,0.0,0.0069141387939453,0.0069141387939453,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0085830688476562,0.0,0.0162124633789062,0.0162124633789062,0.496,0.0,1.36,1.0,0.0,0.0,0.528,0.528,50.0,112.0,0.0109672546386718,0.0109672546386718,0.0,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0064420462840825,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.009775161743164,0.009775161743164,0.0065167744954427,0.006103515625,0.0076770782470703,0.0085830688476562,0.0069141387939453,0.0245571136474609,0.0398159027099609,0.496,0.0,1.36,2.0,7.232,9.424,1.12,0.592,50.0,113.256,0.0061988830566406,0.0061988830566406,1.192,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0045299530029296,0.0067789163162459,0.0045299530029296,0.0081062316894531,0.0081062316894531,0.0119209289550781,0.0119209289550781,0.0092188517252604,0.005960464477539,0.0077724456787109,0.0088214874267578,0.0098228454589843,0.0140666961669921,0.0183582305908203,0.496,1.0,1.36,3.0,15.12,4.224,2.72,4.168,57.14285714285714,113.192,0.0062942504882812,0.0087261199951171,1.192,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0047683715820312,0.0070517335958148,0.0047683715820312,0.0073909759521484,0.0073909759521484,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0090599060058593,0.0,0.0196099281311035,0.0377416610717773,0.496,0.0,1.776,1.0,0.0,0.0,3.992,3.504,20.0,113.256,0.006866455078125,0.0096321105957031,1.192,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.006875991821289,0.0,0.00762939453125,0.00762939453125,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0086069107055664,0.0,0.0,0.0,0.496,0.0,1.776,0.0,0.0,0.0,0.0,0.0,20.0,112.0,0.0,0.0,0.0,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.006873607635498,0.0,0.0088214874267578,0.0088214874267578,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.0085830688476562,0.0,0.0,0.0,0.496,0.0,1.776,0.0,0.0,0.0,0.0,0.0,20.0,112.0,0.0,0.0,0.0,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0066994434565453,0.0082969665527343,0.0064373016357421,0.0064373016357421,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0083446502685546,0.0,0.0,0.0,0.496,0.0,1.776,0.0,0.0,0.0,0.0,0.0,20.0,117.192,0.0,0.0,21.392,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0039101281064621,0.0075495358809684,0.0045299530029296,0.0088214874267578,0.0088214874267578,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0095367431640625,0.0,0.0314712524414062,0.0314712524414062,0.496,0.0,1.84,2.0,0.0,0.0,0.592,0.592,80.0,143.152,0.005960464477539,0.005960464477539,15894.048,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0040007616859665,0.0076966710609964,0.0049591064453125,0.0090599060058593,0.0090599060058593,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.010228157043457,0.0,0.0128746032714843,0.0149726867675781,0.496,0.0,1.84,1.0,0.0,0.0,2.096,3.64,33.33333333333333,115.648,0.0066161155700683,0.0087499618530273,6201.24,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0039190364769214,0.0079704983399646,0.0045299530029296,0.0131130218505859,0.0131130218505859,0.0131130218505859,0.0131130218505859,0.0,0.0,0.0,0.009775161743164,0.0,0.0158548355102539,0.0267982482910156,0.496,1.0,1.84,3.0,0.0,0.0,3.312,4.232,55.55555555555556,118.448,0.0088214874267578,0.0136852264404296,25237.144,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0038754706289253,0.0073850745021706,0.0045299530029296,0.00762939453125,0.00762939453125,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0095129013061523,0.0,0.0126096937391493,0.0247955322265625,0.496,2.0,1.84,4.0,0.0,0.0,7.832,8.264,43.75,115.648,0.0079328363591974,0.011444091796875,3762.856,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0050578798566545,0.0069570541381835,0.005960464477539,0.0057220458984375,0.0064849853515625,0.0094175338745117,0.0112295150756835,0.0,0.0,0.0,0.0083446502685546,0.0,0.0,0.0,1.344,0.0,2.688,2.0,0.0,0.0,0.0,0.0,100.0,116.632,0.0,0.0,101.024,1
