time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_u_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,f1_u_throughput_ul_kbps,f1_u_throughput_dl_kbps,F-node
113,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061774253845214,0.0085830688476562,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,1
114,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062215328216552,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,1
115,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060498714447021,0.0081062316894531,0.009775161743164,0.009775161743164,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.005960464477539,0.0076770782470703,0.0107288360595703,0.0193595886230468,0.496,1.36,0.0,0.0,4.232,3.744,0.0,0.0,112.0,0.0,1
116,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062664942954903,0.0083446502685546,0.0090599060058593,0.0090599060058593,0.0,0.0061988830566406,0.0121593475341796,0.0121593475341796,0.0061988830566406,0.0,0.0062227249145507,0.0088453292846679,0.0109434127807617,0.0273466110229492,0.496,1.36,0.0,0.0,8.464,7.488,0.0,0.0,113.256,1.192,1
117,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062937760234472,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0,0.0057220458984375,0.0083446502685546,0.0083446502685546,0.0057220458984375,0.0,0.0065485636393229,0.0083446502685546,0.0112851460774739,0.0269412994384765,0.496,1.36,0.0,0.0,11.968,12.008,0.0,0.0,113.256,1.192,1
118,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062415848917035,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0054836273193359,0.0104904174804687,0.0104904174804687,0.0054836273193359,0.0,0.0065088272094726,0.0088453292846679,0.0116825103759765,0.0274419784545898,0.496,1.36,0.0,0.0,7.736,8.264,0.0,0.0,113.256,1.192,1
119,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062415848917035,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0,0.0054836273193359,0.0050067901611328,0.0050067901611328,0.0054836273193359,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,1
120,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062415848917035,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0,0.0054836273193359,0.0081062316894531,0.0081062316894531,0.0054836273193359,0.0,0.0071207682291666,0.0093460083007812,0.0109354654947916,0.0219345092773437,0.496,1.36,0.0,0.0,11.312,10.776,0.0,0.0,113.256,1.192,1
121,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062415848917035,0.0083446502685546,0.0084161758422851,0.0067949295043945,0.0,0.0054836273193359,0.0107288360595703,0.012063980102539,0.0054836273193359,0.0,0.0061511993408203,0.0076770782470703,0.0109672546386718,0.0203609466552734,1.344,2.208,0.0,0.0,4.232,3.744,0.0,0.0,113.256,1.192,1
122,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062415848917035,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0,0.0054836273193359,0.005960464477539,0.005960464477539,0.0054836273193359,0.0,0.0065565109252929,0.0089168548583984,0.0115394592285156,0.0269412994384765,0.496,1.36,0.0,0.0,8.464,7.488,0.0,0.0,113.256,1.192,1
123,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061917660841301,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0,0.0102519989013671,0.0121593475341796,0.0121593475341796,0.0102519989013671,0.0,0.0067075093587239,0.0089645385742187,0.0110308329264322,0.0272274017333984,0.496,1.36,0.0,0.0,11.968,12.008,0.0,0.0,113.256,1.192,1
124,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060873838206428,0.0078678131103515,0.00762939453125,0.00762939453125,0.0,0.0092983245849609,0.0104904174804687,0.0104904174804687,0.0092983245849609,0.0,0.0061273574829101,0.0086307525634765,0.0114679336547851,0.0267982482910156,0.496,1.36,0.0,0.0,7.736,8.264,0.0,0.0,113.256,1.192,1
125,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061265271694505,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0,0.0071525573730468,0.009775161743164,0.009775161743164,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,1
126,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058960914611816,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,1
127,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063085556030273,0.0085830688476562,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0063776969909667,0.0075340270996093,0.0107685724894205,0.0193119049072265,0.496,1.36,0.0,0.0,3.704,4.272,0.0,0.0,112.0,0.0,1
128,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062406063079833,0.0081300735473632,0.0073909759521484,0.0073909759521484,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0065803527832031,0.0091314315795898,0.0120162963867187,0.0307798385620117,0.496,1.36,0.0,0.0,8.464,7.488,0.0,0.0,112.0,0.0,1
129,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062406063079833,0.0085830688476562,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.006103515625,0.0085353851318359,0.0108718872070312,0.0277996063232421,0.496,1.36,0.0,0.0,11.968,12.008,0.0,0.0,112.0,0.0,1
130,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061644843561732,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0102519989013671,0.0131130218505859,0.0131130218505859,0.0102519989013671,0.0,0.0064373016357421,0.0086307525634765,0.0108957290649414,0.0259876251220703,0.496,1.36,0.0,0.0,7.736,8.264,0.0,0.0,113.256,1.192,1
131,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063669681549072,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0,0.0052452087402343,0.011444091796875,0.011444091796875,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.696,1.192,1
132,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063898551523388,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.00762939453125,0.0109672546386718,0.0109672546386718,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,1
133,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006103515625,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0060558319091796,0.0077247619628906,0.0109195709228515,0.0202655792236328,0.496,1.36,0.0,0.0,4.232,3.744,0.0,0.0,112.0,0.0,1
134,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061821937561035,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.005960464477539,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0071048736572265,0.0060319900512695,0.0088453292846679,0.0114679336547851,0.0274896621704101,0.496,1.36,1.696,1.696,8.464,7.488,35.016417503356934,35.02242565155029,112.0,0.0,1
135,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060224533081054,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0063010624476841,0.0086784362792968,0.0110566616058349,0.028848648071289,0.496,1.36,0.0,0.0,11.44,12.536,0.0,0.0,112.0,0.0,1
136,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062215328216552,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0063419342041015,0.0092029571533203,0.0108242034912109,0.0260591506958007,0.496,1.36,0.0,0.0,7.736,8.264,0.0,0.0,112.0,0.0,1
137,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060885699827279,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0,0.0061988830566406,0.009775161743164,0.009775161743164,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,1
138,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060601020926859,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0,0.0057220458984375,0.0109672546386718,0.0109672546386718,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,1
139,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060360030372544,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0,0.0084638595581054,0.0109672546386718,0.0109672546386718,0.009322166442871,0.0,0.0066757202148437,0.0090599060058593,0.0114917755126953,0.0218391418457031,0.496,1.36,0.0,0.0,4.232,3.744,0.0,0.0,118.448,8.752,1
140,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063535643786918,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0,0.004416606465324,0.0090599060058593,0.0090599060058593,0.0054836273193359,0.0,0.0077486038208007,0.0121593475341796,0.0113964080810546,0.0286579132080078,0.496,1.36,0.0,0.0,8.464,7.488,0.0,0.0,133.736,1154.16,1
141,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061395749523865,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0071525573730468,0.0054041544596354,0.0083446502685546,0.0083446502685546,0.0064373016357421,0.0084638595581054,0.0063101450602213,0.0089645385742187,0.0104745229085286,0.0254631042480468,0.496,1.424,7.216,11.168,11.968,12.008,35.010576248168945,35.01451015472412,114.376,25.44,1
142,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061464309692382,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0067551930745442,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0078678131103515,0.0061988830566406,0.0085830688476562,0.0105619430541992,0.0259876251220703,0.496,1.424,3.536,13.424,7.736,8.264,35.008907318115234,35.008907318115234,112.0,0.0,1
143,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059747695922851,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,1
144,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062071043869544,0.0085353851318359,0.0066757202148437,0.0066757202148437,0.0089406967163085,0.0068346659342447,0.00762939453125,0.00762939453125,0.0079631805419921,0.0097274780273437,0.0,0.0,0.0,0.0,0.496,1.36,5.696,8.608,0.0,0.0,35.012781620025635,35.019755363464355,122.696,11.352,1
145,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066840233494393,0.0090599060058593,0.0109672546386718,0.0109672546386718,0.0068187713623046,0.0077486038208007,0.0100135803222656,0.0100135803222656,0.0093698501586914,0.0077724456787109,0.0061511993408203,0.0080108642578125,0.010538101196289,0.01983642578125,0.496,1.424,16.656,5.04,4.232,3.744,35.01472473144531,35.0184440612793,117.824,6.112,1
146,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067180013421721,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0,0.0056198665073939,0.0121593475341796,0.0121593475341796,0.0061511993408203,0.0,0.006413459777832,0.0088453292846679,0.0111818313598632,0.0248432159423828,0.496,1.424,0.0,0.0,8.464,7.488,0.0,0.0,123.64,27.128,1
147,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006851583424181,0.0083446502685546,0.0119209289550781,0.0119209289550781,0.0,0.00458191602658,0.0107288360595703,0.0107288360595703,0.0054836273193359,0.0,0.0060399373372395,0.0083446502685546,0.010236104329427,0.0253677368164062,0.496,1.84,0.0,0.0,11.968,12.008,0.0,0.0,122.384,582.752,1
148,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072896480560302,0.0090599060058593,0.0085830688476562,0.0085830688476562,0.0,0.00458137661803,0.0085830688476562,0.0085830688476562,0.0054836273193359,0.0,0.0060081481933593,0.0081300735473632,0.0101566314697265,0.023961067199707,0.496,1.84,0.0,0.0,7.736,8.264,0.0,0.0,112.0,1334.968,1
149,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071289515731358,0.0088214874267578,0.0066757202148437,0.0066757202148437,0.0,0.0044511712115743,0.0112056732177734,0.0112056732177734,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,0.0,122.384,1940.88,1
150,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071644189938976,0.0090599060058593,0.0069141387939453,0.0069141387939453,0.0,0.0045930058502953,0.0166893005371093,0.0166893005371093,0.0054836273193359,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,0.0,117.192,1100.36,1
151,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072103915828289,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0,0.0045274300550026,0.0081062316894531,0.0081062316894531,0.0054836273193359,0.0,0.006723403930664,0.0091075897216796,0.0110626220703125,0.0205039978027343,0.496,1.84,0.0,0.0,4.232,3.744,0.0,0.0,118.448,1622.504,1
152,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073130768124419,0.0090599060058593,0.0069141387939453,0.005960464477539,0.0,0.0044498518992789,0.0119209289550781,0.0123023986816406,0.0052452087402343,0.0,0.0072240829467773,0.0096559524536132,0.0115871429443359,0.0281810760498046,1.344,2.688,0.0,0.0,8.464,7.488,0.0,0.0,118.448,2227.256,1
153,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073130768124419,0.0092983245849609,0.0088214874267578,0.0088214874267578,0.0,0.0044325346587806,0.0073909759521484,0.0073909759521484,0.0052928924560546,0.0,0.0065167744954427,0.0090599060058593,0.0109672546386718,0.0273704528808593,0.496,1.84,0.0,0.0,11.968,12.008,0.0,0.0,116.416,2353.4,1
154,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073553910895959,0.0090599060058593,0.0116825103759765,0.0116825103759765,0.0,0.0043954168047223,0.0121593475341796,0.0121593475341796,0.0052452087402343,0.0,0.0064373016357421,0.008702278137207,0.0105142593383789,0.0249624252319335,0.496,1.84,0.0,0.0,7.736,8.264,0.0,0.0,115.288,2486.896,1
155,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071418285369873,0.0090599060058593,0.0073909759521484,0.0073909759521484,0.0,0.0045504420995712,0.0112056732177734,0.0112056732177734,0.0055551528930664,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,0.0,112.0,1083.76,1
156,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073036344924775,0.0092983245849609,0.0078678131103515,0.0078678131103515,0.0,0.0044905449733261,0.0095367431640625,0.0095367431640625,0.0054836273193359,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,0.0,122.384,2087.792,1
157,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072723597436401,0.0092983245849609,0.00762939453125,0.00762939453125,0.0,0.0045386453469594,0.0095367431640625,0.0095367431640625,0.0057220458984375,0.0,0.0060081481933593,0.0078201293945312,0.0107288360595703,0.0199794769287109,0.496,1.84,0.0,0.0,4.232,3.744,0.0,0.0,117.192,1662.336,1
158,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071620466697275,0.0085830688476562,0.0112056732177734,0.0112056732177734,0.0,0.0046749704891873,0.0112056732177734,0.0112056732177734,0.0058174133300781,0.0,0.0064849853515625,0.0086307525634765,0.0115633010864257,0.0269412994384765,0.496,1.84,0.0,0.0,8.464,7.488,0.0,0.0,113.256,830.04,1
159,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074555721189,0.009775161743164,0.0071525573730468,0.0071525573730468,0.0,0.0044126359243241,0.0085830688476562,0.0085830688476562,0.0054836273193359,0.0,0.0063419342041015,0.0088214874267578,0.0108877817789713,0.0267982482910156,0.496,1.84,0.0,0.0,11.968,12.008,0.0,0.0,123.64,1683.048,1
160,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007241519529428,0.0092983245849609,0.00762939453125,0.00762939453125,0.0,0.0044618334089006,0.0121593475341796,0.0121593475341796,0.0054836273193359,0.0,0.0063896179199218,0.0086545944213867,0.0106096267700195,0.0258207321166992,0.496,1.84,0.0,0.0,7.736,8.264,0.0,0.0,113.256,2103.776,1
161,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069995424640712,0.0088214874267578,0.0066757202148437,0.0066757202148437,0.0,0.0045935312906901,0.00762939453125,0.00762939453125,0.0054836273193359,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,0.0,117.192,338.792,1
162,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068334797721597,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.0,0.0053814479282924,0.0078678131103515,0.0078678131103515,0.006866455078125,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,0.0,117.192,54.536,1
163,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067126750946044,0.0083684921264648,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0061511993408203,0.0080585479736328,0.0115871429443359,0.0225543975830078,0.496,1.84,0.0,0.0,4.232,3.744,0.0,0.0,112.0,0.0,1
164,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067784054444567,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0,0.0075697898864746,0.0107288360595703,0.0107288360595703,0.0104665756225585,0.0,0.0060796737670898,0.0088214874267578,0.0113725662231445,0.0276565551757812,0.496,1.776,0.0,0.0,8.464,7.488,0.0,0.0,118.32,11.488,1
165,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067563792366293,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0081062316894531,0.0,0.0066757202148437,0.0091552734375,0.0111262003580729,0.0272274017333984,0.496,1.84,0.0,0.0,11.968,12.008,0.0,0.0,113.256,1.192,1
166,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068287351238193,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0081062316894531,0.009775161743164,0.009775161743164,0.0081062316894531,0.0,0.0063419342041015,0.0088453292846679,0.0111341476440429,0.0266313552856445,0.496,1.776,0.0,0.0,7.736,8.264,0.0,0.0,113.256,1.192,1
167,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068500860413508,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0,0.0052452087402343,0.0116825103759765,0.0116825103759765,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,1
168,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069681646788648,0.0092506408691406,0.0078678131103515,0.0078678131103515,0.0,0.0044866041703657,0.0109672546386718,0.0109672546386718,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,127.576,122.376,1
169,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068810906740698,0.0083446502685546,0.009775161743164,0.009775161743164,0.0,0.0067710876464843,0.0069141387939453,0.0069141387939453,0.0082969665527343,0.0,0.006866455078125,0.0083446502685546,0.0125885009765625,0.0230789184570312,0.496,1.84,0.0,0.0,4.232,3.744,0.0,0.0,122.384,24.984,1
170,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006975513873714,0.0090599060058593,0.0069141387939453,0.0069141387939453,0.0,0.0050226847330729,0.0088214874267578,0.0088214874267578,0.0064611434936523,0.0,0.0067949295043945,0.009322166442871,0.0112056732177734,0.0271081924438476,0.496,1.84,0.0,0.0,8.464,7.488,0.0,0.0,122.384,242.736,1
171,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072479248046875,0.0090837478637695,0.0085830688476562,0.0085830688476562,0.0,0.0045826560572574,0.0069141387939453,0.0069141387939453,0.0057220458984375,0.0,0.0063101450602213,0.0085830688476562,0.0110626220703125,0.0258445739746093,0.496,1.84,0.0,0.0,11.968,12.008,0.0,0.0,112.0,747.128,1
172,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069424657538385,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0,0.0046888987223307,0.0123977661132812,0.0123977661132812,0.005340576171875,0.0,0.0074386596679687,0.0110626220703125,0.0107765197753906,0.0195980072021484,0.496,1.84,0.0,0.0,4.232,3.744,0.0,0.0,118.448,15.528,1
173,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079288858498258,0.0102519989013671,0.0081062316894531,0.0081062316894531,0.0,0.0040472372605289,0.0078678131103515,0.0078678131103515,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,0.0,0.0,0.0,123.64,31897.576,1
174,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072367748810877,0.0095367431640625,0.0085830688476562,0.0085830688476562,0.0,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,1
175,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067508220672607,0.0083446502685546,0.005960464477539,0.005960464477539,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0060081481933593,0.0080108642578125,0.0124931335449218,0.0248908996582031,0.496,1.84,0.0,0.0,4.232,3.744,0.0,0.0,112.0,0.0,1
176,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068342685699462,0.0085830688476562,0.0109672546386718,0.0109672546386718,0.0118017196655273,0.0,0.0169277191162109,0.0169277191162109,0.0,0.0178098678588867,0.0057697296142578,0.0074386596679687,0.0108242034912109,0.0200271606445312,0.496,1.776,1.696,1.696,4.232,3.744,35.02154350280762,35.028791427612305,112.0,0.0,1
