time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,a1_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060304480405589,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0128746032714843,0.0128746032714843,0.0042093211206896,0.0050544738769531,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,117.192,0.0,0.0,672.992,0
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074145817520594,0.0102519989013671,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0069141387939453,0.0069141387939453,0.0038600914219568,0.0045299530029296,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,118.448,0.0,0.0,41434.04,0
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069331173873066,0.009775161743164,0.013589859008789,0.013589859008789,0.0,0.0058174133300781,0.0,0.0207424163818359,0.0207424163818359,0.0078678131103515,0.0078678131103515,0.0072956085205078,0.0110626220703125,0.0214099884033203,0.496,1.424,0.0,0.0,4.232,3.744,113.256,0.0,0.0,1.192,0
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061312718177909,0.0081062316894531,0.0104904174804687,0.0104904174804687,0.0,0.0060796737670898,0.0,0.0092983245849609,0.0092983245849609,0.0064373016357421,0.0064373016357421,0.0081777572631835,0.010991096496582,0.0293970108032226,0.496,1.424,0.0,0.0,8.464,7.488,113.256,0.0,0.0,1.192,0
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060904026031494,0.0078678131103515,0.011444091796875,0.011444091796875,0.0,0.0067075093587239,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0092506408691406,0.0110308329264322,0.028085708618164,0.496,1.36,0.0,0.0,11.968,12.008,112.0,0.0,0.0,0.0,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060951709747314,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0,0.0058889389038085,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0083446502685546,0.0108242034912109,0.0245571136474609,0.496,1.36,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,1
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061434094268496,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0119209289550781,0.0119209289550781,0.009775161743164,0.010538101196289,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,118.16,0.0,0.0,5.584,1
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060375999001895,0.0083446502685546,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0057816505432128,0.0076532363891601,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,128.448,0.0,0.0,17.376,1
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059948631780064,0.00762939453125,0.011444091796875,0.011444091796875,0.0078678131103515,0.0065803527832031,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0068460191999162,0.009775161743164,0.0085353851318359,0.0116348266601562,0.0216484069824218,0.496,1.424,0.848,0.848,4.232,3.744,113.256,35.01248359680176,35.01248359680176,36.6,1
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058027049202231,0.00762939453125,0.0073909759521484,0.0073909759521484,0.0131130218505859,0.0060796737670898,0.0131130218505859,0.0102519989013671,0.0102519989013671,0.0052452087402343,0.0052452087402343,0.0084161758422851,0.0111103057861328,0.0287055969238281,0.496,1.424,0.848,0.848,8.464,7.488,113.256,35.00819206237793,35.00819206237793,1.192,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058845501040937,0.0078678131103515,0.00762939453125,0.00762939453125,0.0,0.0063419342041015,0.0,0.0071525573730468,0.0071525573730468,0.0061988830566406,0.0061988830566406,0.0090599060058593,0.011142094930013,0.0274658203125,0.496,1.36,0.0,0.0,11.968,12.008,113.256,0.0,0.0,1.192,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060594081878662,0.0081300735473632,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0140666961669921,0.0140666961669921,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060606002807617,0.0081062316894531,0.009775161743164,0.009775161743164,0.0,0.006413459777832,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0089168548583984,0.0111579895019531,0.027322769165039,0.496,1.36,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061297416687011,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0052452087402343,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006020647808186,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0064849853515625,0.0,0.0104904174804687,0.0104904174804687,0.0063578287760416,0.0090599060058593,0.0087261199951171,0.0111579895019531,0.0208854675292968,0.496,1.36,0.0,0.0,4.232,3.744,139.216,0.0,0.0,30.16,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006017400257623,0.0081062316894531,0.0102519989013671,0.0102519989013671,0.0,0.005960464477539,0.0,0.0100135803222656,0.0100135803222656,0.0071525573730468,0.0071525573730468,0.00762939453125,0.0106334686279296,0.0199794769287109,0.496,1.424,0.0,0.0,4.232,3.744,113.256,0.0,0.0,1.192,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061016177656638,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0061829884847005,0.0,0.0073909759521484,0.0073909759521484,0.0069141387939453,0.0069141387939453,0.0087261199951171,0.0113169352213541,0.0269412994384765,0.496,1.36,0.0,0.0,11.968,12.008,113.256,0.0,0.0,1.192,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062890313751068,0.0088214874267578,0.0064373016357421,0.0064373016357421,0.0,0.005960464477539,0.0,0.0102519989013671,0.0102519989013671,0.0064373016357421,0.0064373016357421,0.0074386596679687,0.0113487243652343,0.0216960906982421,0.496,1.36,0.0,0.0,4.232,3.744,113.256,0.0,0.0,1.192,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062286853790283,0.0081300735473632,0.0102519989013671,0.0102519989013671,0.0,0.006270408630371,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0086545944213867,0.0107288360595703,0.0249147415161132,0.496,1.36,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059962272644042,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0138282775878906,0.0138282775878906,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059902667999267,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0061511993408203,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0080108642578125,0.0112056732177734,0.0209808349609375,0.496,1.36,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061016177656638,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0060558319091796,0.0,0.0162124633789062,0.0162124633789062,0.009775161743164,0.0101566314697265,0.0078201293945312,0.0116825103759765,0.0223636627197265,0.496,1.36,0.0,0.0,4.232,3.744,117.192,0.0,0.0,18.192,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072585211859809,0.0100135803222656,0.0085830688476562,0.0085830688476562,0.0,0.0063101450602213,0.0,0.0088214874267578,0.0088214874267578,0.004037857055664,0.0047683715820312,0.0087261199951171,0.0119368235270182,0.0296592712402343,0.496,1.424,0.0,0.0,11.968,12.008,144.408,0.0,0.0,39956.992,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072941921725131,0.009775161743164,0.0102519989013671,0.0102519989013671,0.0,0.005960464477539,0.0,0.0107288360595703,0.0107288360595703,0.0040974533348752,0.0047683715820312,0.0075817108154296,0.0110149383544921,0.0206470489501953,0.496,1.424,0.0,0.0,4.232,3.744,118.448,0.0,0.0,3203.32,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060565436064307,0.0081062316894531,0.0095367431640625,0.0095367431640625,0.0,0.0066280364990234,0.0,0.0138282775878906,0.0138282775878906,0.0078678131103515,0.0078678131103515,0.0089168548583984,0.0108242034912109,0.0260591506958007,0.496,1.424,0.0,0.0,7.736,8.264,113.256,0.0,0.0,1.192,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060565436064307,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0,0.0066439310709635,0.0,0.0090599060058593,0.0090599060058593,0.0078678131103515,0.0078678131103515,0.0100135803222656,0.0113328297932942,0.027322769165039,0.496,1.392,0.0,0.0,11.312,10.776,113.256,0.0,0.0,1.192,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060565436064307,0.0081062316894531,0.0107288360595703,0.0107288360595703,0.0,0.0060558319091796,0.0,0.0133514404296875,0.0133514404296875,0.0078678131103515,0.0078678131103515,0.0075340270996093,0.0112533569335937,0.0205516815185546,0.496,1.36,0.0,0.0,4.232,3.744,113.256,0.0,0.0,1.192,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059806292329854,0.0083446502685546,0.0082969665527343,0.0071525573730468,0.0,0.0061511993408203,0.0,0.0081062316894531,0.0090599060058593,0.0107288360595703,0.0107288360595703,0.0075340270996093,0.0110149383544921,0.020456314086914,1.344,2.208,0.0,0.0,4.232,3.744,116.552,0.0,0.0,4.264,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061750411987304,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0,0.0060081481933593,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0081539154052734,0.0108242034912109,0.0267505645751953,0.496,1.424,0.0,0.0,11.968,12.008,112.0,0.0,0.0,0.0,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058833639420087,0.00762939453125,0.0069141387939453,0.0069141387939453,0.0,0.0060558319091796,0.0,0.00762939453125,0.00762939453125,0.0095367431640625,0.0095367431640625,0.0079154968261718,0.0111103057861328,0.0209808349609375,0.496,1.36,0.0,0.0,4.232,3.744,113.256,0.0,0.0,1.192,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006277169754256,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0064611434936523,0.0,0.0085830688476562,0.0085830688476562,0.005960464477539,0.005960464477539,0.0088691711425781,0.0104904174804687,0.0247478485107421,0.496,1.36,0.0,0.0,7.736,8.264,113.256,0.0,0.0,1.192,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059343689116672,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061225891113281,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0,0.0061988830566406,0.0,0.0057220458984375,0.0057220458984375,0.0,0.0,0.0080108642578125,0.0117778778076171,0.0220298767089843,0.496,1.36,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061118602752685,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0,0.0063896179199218,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0084877014160156,0.0113487243652343,0.0210762023925781,0.496,1.36,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058066844940185,0.0076532363891601,0.0092983245849609,0.0092983245849609,0.0,0.0061829884847005,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0085353851318359,0.0109354654947916,0.0278472900390625,0.496,1.36,0.0,0.0,11.968,12.008,112.0,0.0,0.0,0.0,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059841877192407,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0,0.0060558319091796,0.0,0.0050067901611328,0.0050067901611328,0.005960464477539,0.0088214874267578,0.0077247619628906,0.0124931335449218,0.0229835510253906,0.496,1.36,0.0,0.0,4.232,3.744,117.192,0.0,0.0,25.0,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006028584071568,0.0081062316894531,0.0102519989013671,0.0102519989013671,0.0,0.0059127807617187,0.0,0.0054836273193359,0.0054836273193359,0.007947285970052,0.0092506408691406,0.0086069107055664,0.0111341476440429,0.026249885559082,0.496,1.424,0.0,0.0,7.736,8.264,118.424,0.0,0.0,5.784,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006299887971925,0.0085353851318359,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0116825103759765,0.0116825103759765,0.0070730845133463,0.0078201293945312,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,118.488,0.0,0.0,5.848,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059877462054959,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0056743621826171,0.0,0.0069141387939453,0.0069141387939453,0.0088214874267578,0.0088214874267578,0.0072002410888671,0.011301040649414,0.0216007232666015,0.496,1.424,0.0,0.0,4.232,3.744,113.256,0.0,0.0,1.192,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006037950515747,0.0081062316894531,0.00762939453125,0.00762939453125,0.0071525573730468,0.0059127807617187,0.0071525573730468,0.009775161743164,0.009775161743164,0.0,0.0,0.0075817108154296,0.0104904174804687,0.0193119049072265,0.496,1.36,0.848,0.848,4.232,3.744,112.0,35.01701354980469,35.01701354980469,0.0,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062668323516845,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0064373016357421,0.006103515625,0.0064373016357421,0.0083446502685546,0.0083446502685546,0.0,0.0,0.008249282836914,0.0111103057861328,0.0256538391113281,0.496,1.36,0.0,0.848,11.968,12.008,112.0,35.007476806640625,35.007476806640625,0.0,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062783559163411,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0061511993408203,0.0,0.00762939453125,0.00762939453125,0.0073909759521484,0.0073909759521484,0.0077247619628906,0.0124454498291015,0.0245094299316406,0.496,1.36,0.848,0.0,4.232,3.744,117.192,0.0,0.0,5.56,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006277584335179,0.0085830688476562,0.0109672546386718,0.0109672546386718,0.0,0.0064373016357421,0.0,0.0083446502685546,0.0083446502685546,0.005854500664605,0.0082969665527343,0.0086307525634765,0.011422417380593,0.0271797180175781,0.496,1.424,0.0,0.0,7.208,8.792,134.128,0.0,0.0,34.744,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059592841875435,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0064373016357421,0.0064373016357421,0.0052849451700846,0.0067949295043945,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,116.544,0.0,0.0,27.728,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061395749523865,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0,0.005960464477539,0.0,0.0138282775878906,0.0138282775878906,0.0054836273193359,0.0054836273193359,0.0075340270996093,0.011444091796875,0.0216007232666015,0.496,1.424,0.0,0.0,4.232,3.744,113.256,0.0,0.0,1.192,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061668566803434,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0,0.0069141387939453,0.0,0.0107288360595703,0.0107288360595703,0.0078678131103515,0.0078678131103515,0.0087738037109375,0.0115394592285156,0.0216007232666015,0.496,1.36,0.0,0.0,4.232,3.744,113.256,0.0,0.0,1.192,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060387511751545,0.0078678131103515,0.00762939453125,0.00762939453125,0.0,0.0062306722005208,0.0,0.0143051147460937,0.0143051147460937,0.00762939453125,0.00762939453125,0.0085830688476562,0.0114917755126953,0.0292778015136718,0.496,1.36,0.0,0.0,11.968,12.008,116.632,0.0,0.0,4.344,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063812732696533,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0070035457611083,0.0064849853515625,0.0089406967163085,0.0152587890625,0.0152587890625,0.0,0.0,0.0094413757324218,0.012063980102539,0.0230312347412109,0.496,1.424,10.752,24.096,4.232,3.744,112.0,35.01090407371521,35.01577377319336,0.0,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061714649200439,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0083446502685546,0.0069379806518554,0.0083446502685546,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0108957290649414,0.0112056732177734,0.0284194946289062,0.496,1.36,0.0,0.496,7.736,8.264,112.0,0.0,0.0,0.0,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062454037550019,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0133514404296875,0.0133514404296875,0.0057037060077373,0.0079631805419921,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,133.336,0.0,0.0,61.08,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063405178561069,0.0083208084106445,0.0112056732177734,0.0112056732177734,0.0086307525634765,0.0057816505432128,0.0101089477539062,0.009775161743164,0.009775161743164,0.005650520324707,0.0066757202148437,0.0065565109252929,0.0110467274983723,0.0205039978027343,0.496,1.424,6.192,9.424,3.704,4.272,115.616,35.010337829589844,35.01570224761963,57.296,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065488008717399,0.0088214874267578,0.0081062316894531,0.0081062316894531,0.0069737434387207,0.0070095062255859,0.0078678131103515,0.0140666961669921,0.0140666961669921,0.0059237846961388,0.0075340270996093,0.0080585479736328,0.0113964080810546,0.0226497650146484,0.496,1.424,16.16,4.224,4.232,3.744,115.056,35.01216570536295,35.01620292663574,35.8,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006795522585437,0.0085830688476562,0.0092983245849609,0.0092983245849609,0.0,0.0058650970458984,0.0,0.0107288360595703,0.0107288360595703,0.0085830688476562,0.0085830688476562,0.0081539154052734,0.0112374623616536,0.0288963317871093,0.496,1.84,0.0,0.0,11.968,12.008,113.256,0.0,0.0,1.192,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067543983459472,0.0086069107055664,0.0133514404296875,0.0133514404296875,0.0,0.0060081481933593,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0074386596679687,0.0107288360595703,0.0201225280761718,0.496,1.776,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066840648651123,0.0083684921264648,0.00762939453125,0.00762939453125,0.0,0.006413459777832,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.008392333984375,0.0104188919067382,0.023198127746582,0.496,1.776,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068190062574565,0.0085830688476562,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0072320302327473,0.0080585479736328,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,119.016,0.0,0.0,6.152,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067445176157785,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0,0.005960464477539,0.0,0.013589859008789,0.013589859008789,0.005960464477539,0.0078201293945312,0.0075340270996093,0.011444091796875,0.0223159790039062,0.496,1.776,0.0,0.0,4.232,3.744,114.264,0.0,0.0,19.512,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068133150167133,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0060081481933593,0.0,0.0102519989013671,0.0102519989013671,0.0095367431640625,0.0095367431640625,0.0077724456787109,0.0119686126708984,0.0231742858886718,0.496,1.84,0.0,0.0,4.232,3.744,113.256,0.0,0.0,1.192,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067362144811829,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0,0.0062783559163411,0.0,0.0100135803222656,0.0100135803222656,0.0088214874267578,0.0088214874267578,0.0084877014160156,0.0107447306315104,0.0261783599853515,0.496,1.776,0.0,0.0,11.968,12.008,113.256,0.0,0.0,1.192,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067326559949277,0.0083446502685546,0.0064611434936523,0.0056028366088867,0.0,0.005960464477539,0.0,0.0103712081909179,0.0112295150756835,0.0078678131103515,0.0078678131103515,0.0073909759521484,0.0112056732177734,0.0199317932128906,1.344,2.624,0.0,0.0,4.232,3.744,113.256,0.0,0.0,1.192,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066989805640243,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0065803527832031,0.0,0.005960464477539,0.005960464477539,0.0052165985107421,0.0062465667724609,0.008392333984375,0.010538101196289,0.0257253646850585,0.496,1.776,0.0,0.0,7.736,8.264,132.424,0.0,0.0,106.936,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068593025207519,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0138282775878906,0.0138282775878906,0.0059008598327636,0.0071287155151367,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,112.0,0.0,0.0,20.96,1
