time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,a1_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,a1_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_dl_ms,f1_u_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_u_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_ul_kbps,f1_c_throughput_dl_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,F-node
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060399373372395,0.0083446502685546,0.0095367431640625,0.0095367431640625,0.0129938125610351,0.0,0.0172853469848632,0.0157356262207031,0.0191688537597656,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0071525573730468,0.0,0.0071525573730468,0.496,1.424,1.696,1.696,0.0,0.0,115.352,50.0,3.064,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060399373372395,0.0083446502685546,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0071525573730468,0.0,0.0071525573730468,0.496,1.36,0.0,0.0,0.0,0.0,115.352,50.0,3.064,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062902175371919,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0059127807617187,0.0,0.0,0.0,0.0072479248046875,0.0116825103759765,0.0116825103759765,0.0107288360595703,0.0184476375579834,0.0203609466552734,0.0875473022460937,0.496,1.392,0.0,0.0,3.744,4.232,117.192,70.8029197080292,442.656,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062417984008789,0.0083446502685546,0.0065326690673828,0.005960464477539,0.0,0.0061273574829101,0.0,0.0,0.0,0.0083684921264648,0.0090599060058593,0.0117301940917968,0.0111341476440429,0.0,0.0290632247924804,0.0,1.344,2.24,0.0,0.0,7.488,8.464,112.0,70.8029197080292,0.0,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059391135600075,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0,0.0059286753336588,0.0,0.0,0.0,0.0080108642578125,0.00762939453125,0.00762939453125,0.0110467274983723,0.0,0.0280380249023437,0.0,0.496,1.36,0.0,0.0,12.008,11.968,113.256,100.0,0.0,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062897653862981,0.0081062316894531,0.0131130218505859,0.0131130218505859,0.0,0.0058650970458984,0.0,0.0,0.0,0.0072956085205078,0.0092983245849609,0.0092983245849609,0.0110387802124023,0.0245001463763481,0.0268936157226562,0.0895977020263671,0.496,1.392,0.0,0.0,8.264,7.736,117.76,72.16748768472905,1243.032,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061896240826949,0.0078678131103515,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0,0.496,1.392,0.0,0.0,0.0,0.0,139.216,100.0,0.0,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063020791580427,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.0230703088972303,0.0,0.0891685485839843,0.496,1.424,0.0,0.0,0.0,0.0,117.192,70.58222676200204,3249.184,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060304480405589,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0081062316894531,0.0,0.0,0.0,0.0097274780273437,0.0104904174804687,0.0104904174804687,0.0107685724894205,0.0,0.0195503234863281,0.0,0.496,1.424,0.0,0.0,4.272,3.704,117.192,70.58222676200204,0.0,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059118318320506,0.00762939453125,0.00762939453125,0.00762939453125,0.0,0.0070201026068793,0.0,0.0,0.0,0.0087261199951171,0.0126361846923828,0.0126361846923828,0.0106638128107244,0.0,0.0276565551757812,0.0,0.496,1.392,0.0,0.0,8.016,7.936,117.192,70.58222676200204,0.0,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058770179748535,0.0078916549682617,0.0104904174804687,0.0104904174804687,0.0,0.006262461344401,0.0,0.0,0.0,0.008392333984375,0.0083446502685546,0.0083446502685546,0.0111262003580729,0.0,0.0292301177978515,0.0,0.496,1.36,0.0,0.0,12.008,11.968,112.0,70.58222676200204,0.0,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060272216796875,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0,0.0061750411987304,0.0,0.0,0.0,0.0083684921264648,0.0157356262207031,0.0157356262207031,0.0106096267700195,0.0,0.0256061553955078,0.0,0.496,1.36,0.0,0.0,8.264,7.736,112.0,70.58222676200204,0.0,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061845779418945,0.0083684921264648,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,70.58222676200204,0.0,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006183385848999,0.0083684921264648,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,70.58222676200204,0.0,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060826391723025,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0,0.0062465667724609,0.0,0.0,0.0,0.0081539154052734,0.0112056732177734,0.0112056732177734,0.0112533569335937,0.0,0.0214576721191406,0.0,0.496,1.36,0.0,0.0,3.744,4.232,113.256,100.0,0.0,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061146655485997,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0,0.0072717666625976,0.0,0.0,0.0,0.0087738037109375,0.0100135803222656,0.0100135803222656,0.0110626220703125,0.0,0.0286102294921875,0.0,0.496,1.36,0.0,0.0,7.488,8.464,113.256,100.0,0.0,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060940710242819,0.0082015991210937,0.0100135803222656,0.0100135803222656,0.0,0.0062147776285807,0.0,0.0,0.0,0.0080108642578125,0.0119209289550781,0.0119209289550781,0.0108559926350911,0.0,0.028085708618164,0.0,0.496,1.392,0.0,0.0,12.008,11.968,144.408,100.0,0.0,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061964988708496,0.0086069107055664,0.0081062316894531,0.0081062316894531,0.0,0.0058174133300781,0.0,0.0,0.0,0.0081062316894531,0.0126361846923828,0.0126361846923828,0.0105857849121093,0.0,0.0256299972534179,0.0,0.496,1.36,0.0,0.0,8.264,7.736,112.0,100.0,0.0,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060832500457763,0.0078916549682617,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0162124633789062,0.0162124633789062,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059425830841064,0.0081300735473632,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061826008122141,0.0084877014160156,0.0066757202148437,0.0066757202148437,0.0,0.0066280364990234,0.0,0.0,0.0,0.0081062316894531,0.0100135803222656,0.0100135803222656,0.0104427337646484,0.0070929527282714,0.0196456909179687,0.0102043151855468,0.496,1.36,0.0,0.0,3.744,4.232,134.696,55.55555555555556,15.72,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063530841277013,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0,0.0063180923461914,0.0,0.0,0.0,0.0082254409790039,0.0109672546386718,0.0109672546386718,0.0107049942016601,0.0347567767631716,0.0274181365966796,0.0967979431152343,0.496,1.392,0.0,0.0,7.488,8.464,113.16,70.36144578313252,2748.48,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062072277069091,0.0081300735473632,0.0083446502685546,0.0083446502685546,0.006715456644694,0.0061988830566406,0.0083446502685546,0.0063419342041015,0.0066757202148437,0.0084877014160156,0.0095367431640625,0.0095367431640625,0.0109195709228515,0.0,0.0261783599853515,0.0,0.496,1.36,12.096,7.696,12.008,11.968,112.0,100.0,0.0,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062084197998046,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0074505805969238,0.0062465667724609,0.0088691711425781,0.0067949295043945,0.007939338684082,0.0086069107055664,0.0100135803222656,0.0100135803222656,0.0116825103759765,0.0245363815971042,0.0285148620605468,0.08392333984375,0.496,1.392,14.24,4.032,8.264,7.736,112.0,66.66666666666666,507.792,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006264588964267,0.0083446502685546,0.0,0.0,0.0067949295043945,0.0,0.0082254409790039,0.012516975402832,0.0135660171508789,0.0,0.011444091796875,0.011444091796875,0.0,0.0073909759521484,0.0,0.0079631805419921,0.496,0.0,1.792,1.472,0.0,0.0,74.248,33.33333333333333,7.672,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092983245849609,0.0062465667724609,0.0092983245849609,0.0078678131103515,0.0078678131103515,0.008392333984375,0.0,0.0,0.0108877817789713,0.0,0.0221729278564453,0.0,0.0,0.0,0.784,0.848,10.776,11.312,0.0,33.33333333333333,0.0,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0090599060058593,0.0090599060058593,0.0084096735174005,0.005960464477539,0.0102519989013671,0.0096321105957031,0.0134706497192382,0.0073909759521484,0.0,0.0,0.0108718872070312,0.0,0.0199317932128906,0.0,0.0,1.36,21.072,25.856,3.744,4.232,0.496,33.33333333333333,0.0,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112056732177734,0.0133037567138671,0.0157356262207031,0.0157356262207031,0.0084638595581054,0.0062942504882812,0.0104427337646484,0.0087499618530273,0.0109434127807617,0.0088214874267578,0.0162124633789062,0.0162124633789062,0.0113964080810546,0.0081062316894531,0.0270605087280273,0.0081062316894531,0.496,1.36,21.568,33.984,7.488,8.464,1.832,50.0,0.528,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112056732177734,0.0133037567138671,0.0100135803222656,0.0100135803222656,0.0,0.0061818531581333,0.0,0.0,0.0,0.0083446502685546,0.0109672546386718,0.0109672546386718,0.0108778476715087,0.0081062316894531,0.0281333923339843,0.0081062316894531,0.496,1.776,0.0,0.0,12.536,11.44,1.832,50.0,0.528,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112056732177734,0.0133037567138671,0.0100135803222656,0.0100135803222656,0.0,0.0064849853515625,0.0,0.0,0.0,0.0086069107055664,0.011444091796875,0.011444091796875,0.0118732452392578,0.0081062316894531,0.0276088714599609,0.0081062316894531,0.496,1.776,0.0,0.0,8.264,7.736,1.832,50.0,0.528,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112056732177734,0.0133037567138671,0.0154972076416015,0.0154972076416015,0.0,0.0,0.0,0.0,0.0,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0081062316894531,0.0,0.0081062316894531,0.496,1.776,0.0,0.0,0.0,0.0,1.832,50.0,0.528,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071227550506591,0.0081539154052734,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0102519989013671,0.0,0.0102519989013671,0.496,1.776,0.0,0.0,0.0,0.0,4.984,0.0,1.192,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071883201599121,0.0088214874267578,0.0064373016357421,0.0064373016357421,0.0,0.0073909759521484,0.0,0.0,0.0,0.0102996826171875,0.00762939453125,0.00762939453125,0.0112533569335937,0.0,0.0209808349609375,0.0,0.496,1.776,0.0,0.0,3.744,4.232,56.696,100.0,0.0,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073099136352539,0.0090599060058593,0.0083446502685546,0.0083446502685546,0.0,0.0062465667724609,0.0,0.0,0.0,0.0085830688476562,0.0143051147460937,0.0143051147460937,0.0116825103759765,0.0,0.028848648071289,0.0,0.496,1.776,0.0,0.0,7.488,8.464,56.0,100.0,0.0,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071907043457031,0.0088453292846679,0.0064849853515625,0.0057220458984375,0.0,0.0066439310709635,0.0,0.0,0.0,0.0091552734375,0.0089406967163085,0.0099897384643554,0.0111897786458333,0.0,0.0279426574707031,0.0,1.344,2.624,0.0,0.0,12.008,11.968,56.0,100.0,0.0,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072646141052246,0.0088691711425781,0.0071525573730468,0.0071525573730468,0.0,0.0061988830566406,0.0,0.0,0.0,0.0086545944213867,0.0197887420654296,0.0197887420654296,0.010848045349121,0.0,0.026559829711914,0.0,0.496,1.776,0.0,0.0,8.264,7.736,56.0,100.0,0.0,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072847498525487,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0109672546386718,0.0,0.0109672546386718,0.496,1.776,0.0,0.0,0.0,0.0,56.84,50.0,0.528,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070405006408691,0.0086069107055664,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,56.0,50.0,0.0,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072871104325398,0.0090599060058593,0.0095367431640625,0.0095367431640625,0.0,0.0061511993408203,0.0,0.0,0.0,0.0076770782470703,0.0102519989013671,0.0102519989013671,0.0122547149658203,0.00762939453125,0.023651123046875,0.00762939453125,0.496,1.776,0.0,0.0,3.744,4.232,57.256,0.0,1.192,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070911822932781,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.0,0.0062465667724609,0.0,0.0,0.0,0.0081300735473632,0.0069141387939453,0.0069141387939453,0.011754035949707,0.0066757202148437,0.030827522277832,0.0066757202148437,0.496,1.776,0.0,0.0,7.488,8.464,57.256,0.0,1.192,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073437643523263,0.0090599060058593,0.013589859008789,0.013589859008789,0.0,0.006421407063802,0.0,0.0,0.0,0.0084877014160156,0.0150203704833984,0.0150203704833984,0.0114599863688151,0.0,0.0294208526611328,0.0,0.496,1.776,0.0,0.0,12.008,11.968,57.256,100.0,0.0,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007634162902832,0.0100374221801757,0.0085830688476562,0.0085830688476562,0.0,0.006723403930664,0.0,0.0,0.0,0.0088691711425781,0.0090599060058593,0.0090599060058593,0.0116586685180664,0.0,0.0274896621704101,0.0,0.496,1.776,0.0,0.0,8.264,7.736,56.0,100.0,0.0,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072836875915527,0.0088691711425781,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,56.0,100.0,0.0,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072669982910156,0.0090599060058593,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0169277191162109,0.0169277191162109,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,56.0,100.0,0.0,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071358680725097,0.0090599060058593,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,56.0,100.0,0.0,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072622299194335,0.0090837478637695,0.0083446502685546,0.0083446502685546,0.0,0.0063419342041015,0.0,0.0,0.0,0.0082969665527343,0.0100135803222656,0.0100135803222656,0.0127792358398437,0.0,0.0241756439208984,0.0,0.496,1.776,0.0,0.0,3.744,4.232,56.0,100.0,0.0,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073528289794921,0.0090599060058593,0.0088214874267578,0.0088214874267578,0.0,0.0065803527832031,0.0,0.0,0.0,0.0092029571533203,0.0071525573730468,0.0071525573730468,0.0111579895019531,0.0,0.0215053558349609,0.0,0.496,1.776,0.0,0.0,3.744,4.232,56.0,100.0,0.0,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074315071105957,0.0088453292846679,0.0095367431640625,0.0095367431640625,0.0,0.0069618225097656,0.0,0.0,0.0,0.0097990036010742,0.0133514404296875,0.0133514404296875,0.011444091796875,0.0126361846923828,0.0288248062133789,0.0126361846923828,0.496,1.776,0.0,0.0,8.264,7.736,56.696,0.0,1.192,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071922938028971,0.0090360641479492,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,58.096,100.0,0.0,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073036344924775,0.0092983245849609,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,57.256,100.0,0.0,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072574615478515,0.0088453292846679,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,56.0,100.0,0.0,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073766708374023,0.0095605850219726,0.0083446502685546,0.0083446502685546,0.0,0.0069141387939453,0.0,0.0,0.0,0.0087738037109375,0.0147819519042968,0.0147819519042968,0.0110864639282226,0.0,0.020146369934082,0.0,0.496,1.776,0.0,0.0,4.272,3.704,56.0,100.0,0.0,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071954727172851,0.0090599060058593,0.00762939453125,0.00762939453125,0.0,0.0066757202148437,0.0,0.0,0.0,0.0098705291748046,0.0071525573730468,0.0071525573730468,0.0113964080810546,0.0,0.0220298767089843,0.0,0.496,1.776,0.0,0.0,3.744,4.232,56.0,100.0,0.0,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072169303894042,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0,0.0060796737670898,0.0,0.0,0.0,0.0084161758422851,0.0104904174804687,0.0104904174804687,0.0111103057861328,0.0,0.0264644622802734,0.0,0.496,1.776,0.0,0.0,8.264,7.736,56.0,100.0,0.0,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074458122253417,0.009775161743164,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,56.0,100.0,0.0,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070628553333849,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0138282775878906,0.0138282775878906,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,57.256,100.0,0.0,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0,0.00762939453125,0.0,0.0078201293945312,0.496,1.776,0.0,0.0,0.0,0.0,57.256,33.33333333333333,1.72,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.0083446502685546,0.0083446502685546,0.0,0.0060081481933593,0.0,0.0,0.0,0.0077247619628906,0.0071525573730468,0.0071525573730468,0.0115394592285156,0.00762939453125,0.0217914581298828,0.0078201293945312,0.496,1.776,0.0,0.0,3.744,4.232,57.256,33.33333333333333,1.72,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.0102519989013671,0.0102519989013671,0.0181198120117187,0.005960464477539,0.0204086303710937,0.0171661376953125,0.0188827514648437,0.0077247619628906,0.0083446502685546,0.0083446502685546,0.0117778778076171,0.00762939453125,0.0229358673095703,0.0078201293945312,0.496,1.776,1.696,1.696,3.744,4.232,57.256,33.33333333333333,1.72,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.0061988830566406,0.0061988830566406,0.0,0.0074386596679687,0.0,0.0,0.0,0.0090837478637695,0.0100135803222656,0.0100135803222656,0.0115871429443359,0.00762939453125,0.0294208526611328,0.0078201293945312,0.496,1.776,0.0,0.0,8.264,7.736,57.256,33.33333333333333,1.72,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0,0.00762939453125,0.0,0.0078201293945312,0.496,1.776,0.0,0.0,0.0,0.0,57.256,33.33333333333333,1.72,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0,0.00762939453125,0.0,0.0078201293945312,0.496,1.776,0.0,0.0,0.0,0.0,57.256,33.33333333333333,1.72,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.00762939453125,0.0,0.0078201293945312,0.496,1.776,0.0,0.0,0.0,0.0,57.256,33.33333333333333,1.72,1
