time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,a1_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_dl_ms,a1_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,e2_du_latency_p90_dl_ms,e2_du_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_ul_kbps,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_u_throughput_dl_kbps,F-node
82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062309094329378,0.0083446502685546,0.0047683715820312,0.0047683715820312,0.0059286753336588,0.006103515625,0.0081539154052734,0.006715456644694,0.0076770782470703,0.0109354654947916,0.0090599060058593,0.0081062316894531,0.0081062316894531,0.0285625457763671,0.496,1.36,6.448,7.008,12.008,11.968,113.256,32.021522521972656,32.021522521972656,1.192,1
83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060885699827279,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0064373016357421,0.006866455078125,0.0085353851318359,0.0074505805969238,0.009012222290039,0.0112056732177734,0.0082969665527343,0.0107288360595703,0.0107288360595703,0.0220298767089843,0.496,1.36,6.096,5.728,3.744,4.232,113.256,32.02390670776367,32.02390670776367,1.192,1
84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061787183011942,0.0081062316894531,0.0044504801432291,0.0053882598876953,0.006413459777832,0.0061988830566406,0.0087976455688476,0.0079870223999023,0.0073671340942382,0.0116586685180664,0.0096321105957031,0.0090599060058593,0.0090599060058593,0.0272512435913085,0.496,1.36,5.6,5.728,8.264,7.736,117.192,32.0131778717041,32.0131778717041,30.328,1
85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059342384338378,0.0078678131103515,0.0,0.0,0.0,0.006874402364095,0.0,0.007033348083496,0.0084638595581054,0.0,0.008702278137207,0.0112056732177734,0.0112056732177734,0.0,0.496,1.424,9.856,10.176,0.0,0.0,112.0,32.00936317443848,32.00936317443848,0.0,1
86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062463295400439,0.0083446502685546,0.0057220458984375,0.0070571899414062,0.006723403930664,0.006723403930664,0.008249282836914,0.0069141387939453,0.0110149383544921,0.0109672546386718,0.0084638595581054,0.0064373016357421,0.0064373016357421,0.0211715698242187,0.496,1.36,6.448,7.008,3.744,4.232,117.192,32.0124626159668,32.0124626159668,17.456,1
87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060589159306009,0.0078678131103515,0.0043869018554687,0.0054359436035156,0.0056743621826171,0.0068187713623046,0.0074386596679687,0.0067949295043945,0.0096797943115234,0.01068115234375,0.0078439712524414,0.0140666961669921,0.0140666961669921,0.0208377838134765,0.496,1.424,6.096,5.728,3.744,4.232,117.192,32.01651573181152,32.01651573181152,52.712,1
88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071004756446023,0.009775161743164,0.0040483808963098,0.0047683715820312,0.005960464477539,0.0054836273193359,0.0082969665527343,0.0072121620178222,0.0070095062255859,0.010999043782552,0.0078201293945312,0.0143051147460937,0.0143051147460937,0.028228759765625,0.496,1.424,5.6,5.728,12.008,11.968,143.152,32.009124755859375,32.009124755859375,8121.68,1
89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071773434629534,0.0100135803222656,0.0040395147848449,0.0047683715820312,0.0056743621826171,0.0057617823282877,0.0071048736572265,0.0078678131103515,0.0079870223999023,0.0112533569335937,0.0088214874267578,0.009775161743164,0.009775161743164,0.021982192993164,0.496,1.424,9.856,10.176,3.744,4.232,118.448,32.01556205749512,32.01556205749512,9730.336,1
90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072540623126643,0.010228157043457,0.0040704235556075,0.0047683715820312,0.0059843063354492,0.007486343383789,0.0081539154052734,0.0067551930745442,0.0131607055664062,0.0112533569335937,0.0095367431640625,0.0100374221801757,0.0091791152954101,0.0291347503662109,1.344,2.272,6.448,7.008,8.264,7.736,118.448,32.01472759246826,32.016539573669434,10148.624,1
91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076777864210676,0.0104904174804687,0.004084142920089,0.0047683715820312,0.0,0.0075340270996093,0.0,0.0067353248596191,0.0112533569335937,0.0,0.0090837478637695,0.0119209289550781,0.0119209289550781,0.0,0.496,1.424,6.096,5.728,0.0,0.0,118.448,32.018184661865234,32.018184661865234,11030.416,1
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073754787445068,0.009775161743164,0.0041620602700795,0.0050067901611328,0.005960464477539,0.0055432319641113,0.0076770782470703,0.0079274177551269,0.0066280364990234,0.0111103057861328,0.0102758407592773,0.0092983245849609,0.0092983245849609,0.0214099884033203,0.496,1.424,5.6,5.728,3.744,4.232,116.632,32.016754150390625,32.016754150390625,7474.568,1
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071062970517286,0.009775161743164,0.0040762441692214,0.0047683715820312,0.0062465667724609,0.0065167744954427,0.0081539154052734,0.0073909759521484,0.0089406967163085,0.0113964080810546,0.0095367431640625,0.0116825103759765,0.0116825103759765,0.0225543975830078,0.496,1.424,9.856,10.176,3.744,4.232,117.192,32.019853591918945,32.019853591918945,8508.952,1
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065713379513564,0.0090599060058593,0.0042221439418508,0.0052452087402343,0.0058809916178385,0.0061511993408203,0.0081062316894531,0.007947285970052,0.0094890594482421,0.0115235646565755,0.0101327896118164,0.0121593475341796,0.0121593475341796,0.0292301177978515,0.496,1.424,6.448,7.008,12.008,11.968,117.192,32.02080726623535,32.02080726623535,1826.928,1
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072889660128313,0.0100135803222656,0.0040886093703628,0.0047683715820312,0.005960464477539,0.0073909759521484,0.0075340270996093,0.0075697898864746,0.0107765197753906,0.0133514404296875,0.0082015991210937,0.011444091796875,0.011444091796875,0.0254631042480468,0.496,1.424,6.096,5.728,3.744,4.232,117.192,32.01413154602051,32.01413154602051,7759.808,1
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072859301425442,0.0099897384643554,0.0041507308452274,0.0047683715820312,0.0065565109252929,0.0065565109252929,0.0096559524536132,0.007033348083496,0.007796287536621,0.0104665756225585,0.0079154968261718,0.0150203704833984,0.0150203704833984,0.0249624252319335,0.496,1.424,5.6,5.728,8.264,7.736,118.448,32.01746940612793,32.01746940612793,8875.248,1
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074170715180202,0.009775161743164,0.0041288087824437,0.0047683715820312,0.0,0.0053246815999348,0.0,0.0072717666625976,0.0060796737670898,0.0,0.0089406967163085,0.0152587890625,0.0152587890625,0.0,0.496,1.424,9.856,10.176,0.0,0.0,117.888,32.0127010345459,32.0127010345459,6180.424,1
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076494594611743,0.0104904174804687,0.0040933683321073,0.0047683715820312,0.0058650970458984,0.0054359436035156,0.0075340270996093,0.0062386194864908,0.0071048736572265,0.0115871429443359,0.0078678131103515,0.0143051147460937,0.0143051147460937,0.0232219696044921,0.496,1.424,6.448,7.008,3.744,4.232,118.448,32.0124626159668,32.0124626159668,12917.88,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065701517892714,0.0090599060058593,0.004178001767113,0.0047683715820312,0.0058650970458984,0.0068187713623046,0.0072479248046875,0.0067353248596191,0.0092029571533203,0.0121593475341796,0.0070810317993164,0.0178813934326171,0.0178813934326171,0.0245571136474609,0.496,1.424,6.096,5.728,3.744,4.232,115.672,32.0131778717041,32.0131778717041,1332.896,1
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060772895812988,0.0083684921264648,0.0045299530029296,0.0045299530029296,0.0065962473551432,0.0072121620178222,0.0094413757324218,0.0065565109252929,0.01068115234375,0.0115712483723958,0.0072717666625976,0.0145435333251953,0.0145435333251953,0.0292301177978515,0.496,1.392,5.6,5.728,12.008,11.968,112.0,32.01174736022949,32.01174736022949,3.384,1
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061213970184326,0.0083446502685546,0.0,0.0,0.0065803527832031,0.0061194101969401,0.0091075897216796,0.0073909759521484,0.0073909759521484,0.0116348266601562,0.0092983245849609,0.0128746032714843,0.0128746032714843,0.0230312347412109,0.496,1.424,9.856,10.176,3.744,4.232,112.0,32.01413154602051,32.01413154602051,0.0,1
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063514709472656,0.0088214874267578,0.0,0.0,0.005960464477539,0.006103515625,0.0075817108154296,0.0088214874267578,0.0090599060058593,0.010338696566495,0.0109672546386718,0.0081062316894531,0.0081062316894531,0.0262260437011718,0.496,1.36,6.448,7.008,8.792,7.208,112.0,32.0127010345459,32.0127010345459,0.0,1
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061965107324704,0.0083446502685546,0.0047683715820312,0.0047683715820312,0.0,0.0089168548583984,0.0,0.0072717666625976,0.0113964080810546,0.0,0.0080347061157226,0.011444091796875,0.011444091796875,0.0,0.496,1.36,6.096,5.728,0.0,0.0,113.256,32.00960159301758,32.00960159301758,1.192,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061158517106848,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0059127807617187,0.0053644180297851,0.0072002410888671,0.0081062316894531,0.0063657760620117,0.0118255615234375,0.0092267990112304,0.0061988830566406,0.0061988830566406,0.0238418579101562,0.496,1.36,5.6,5.728,3.744,4.232,113.256,32.010555267333984,32.010555267333984,1.192,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063530841277013,0.0085830688476562,0.0054836273193359,0.0054836273193359,0.0058650970458984,0.0075101852416992,0.0075340270996093,0.0072320302327473,0.0109672546386718,0.0118732452392578,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0237464904785156,0.496,1.36,9.856,10.176,3.744,4.232,113.256,32.01007843017578,32.01007843017578,1.192,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062012672424316,0.0083446502685546,0.0,0.0,0.0062329428536551,0.0054359436035156,0.0088453292846679,0.0081857045491536,0.0067710876464843,0.0109970569610595,0.0098943710327148,0.0107288360595703,0.0107288360595703,0.0287294387817382,0.496,1.36,6.448,7.008,12.536,11.44,112.0,32.01699256896973,32.01699256896973,0.0,1
