time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,a1_latency_mean_ul_ms,f1_u_latency_p90_dl_ms,f1_c_latency_mean_ul_ms,a1_latency_p90_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_retransmissions_ul_count,f1_c_throughput_ul_kbps,f1_c_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,e2_du_packet_loss_ul_percentage,e2_du_latency_mean_ul_ms,f1_u_throughput_dl_kbps,e2_du_latency_p90_ul_ms,F-node
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062510741883842,0.0085830688476562,0.0052452087402343,0.0062942504882812,0.0052452087402343,0.0,0.0086307525634765,0.0,0.0,0.0103712081909179,0.0,0.0095367431640625,0.0095367431640625,0.0233173370361328,0.496,0,0.0,0.0,2.208,113.256,8.264,7.736,50.0,1045.0448989868164,1.192,1045.0448989868164,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063020791580427,0.0085830688476562,0.0078678131103515,0.0,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.005960464477539,0.005960464477539,0.0,0.848,1,0.0,0.0,3.2,113.256,0.0,0.0,0.0,0.0095367431640625,1.192,0.0102996826171875,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060885699827279,0.0081062316894531,0.0064373016357421,0.0,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.0,0.0078678131103515,0.0111103057861328,0.0,1.84,0,0.0,0.0,2.208,113.256,0.0,0.0,0.0,0.0104904174804687,1.192,0.0125885009765625,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006270408630371,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011444091796875,0.011444091796875,0.0,0.496,0,0.0,0.0,1.36,112.0,0.0,0.0,0.0,0.009775161743164,0.0,0.009775161743164,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061607360839843,0.0083446502685546,0.0,0.0056028366088867,0.0,0.0,0.005960464477539,0.0,0.0,0.0100930531819661,0.0,0.0109672546386718,0.0109672546386718,0.0180006027221679,0.848,0,0.0,0.0,2.208,112.0,4.272,3.704,0.0,1530.5016040802002,0.0,2754.895257949829,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060784816741943,0.0081062316894531,0.0,0.0061988830566406,0.0,0.0,0.0078678131103515,0.0,0.0,0.011444091796875,0.0,0.0,0.0,0.0225543975830078,0.0,1,0.0,0.0,2.352,112.0,3.744,4.232,0.0,2049.023389816284,0.0,2049.023389816284,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062370300292968,0.0085830688476562,0.0,0.006270408630371,0.0,0.0,0.0082015991210937,0.0,0.0,0.011301040649414,0.0,0.0,0.0,0.024580955505371,0.0,0,0.0,0.0,1.84,112.0,8.264,7.736,100.0,0.0,0.0,0.0,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063543734343155,0.0085830688476562,0.0050167242685953,0.0,0.0060796737670898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,4.336,144.408,0.0,0.0,0.0,0.0171661376953125,177.52,0.0171661376953125,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062297232708527,0.0083446502685546,0.0052452087402343,0.0,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.011444091796875,0.0,1.84,0,0.0,0.0,2.272,113.256,0.0,0.0,0.0,0.0089406967163085,1.192,0.0090360641479492,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006348339479361,0.0085830688476562,0.0045299530029296,0.0,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0,0.496,0,0.0,0.0,1.36,113.256,0.0,0.0,0.0,0.0085830688476562,1.192,0.0085830688476562,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006501037295502,0.0090599060058593,0.0047250227494673,0.0066757202148437,0.007486343383789,0.0,0.0091552734375,0.0,0.0,0.0118732452392578,0.0,0.0,0.0,0.0231266021728515,0.0,0,0.0,0.0,1.424,122.384,3.744,4.232,0.0,1029.047966003418,183.04,1029.047966003418,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061547756195068,0.0081062316894531,0.0,0.006103515625,0.0,0.0,0.0076770782470703,0.0,0.0,0.0110149383544921,0.0,0.0,0.0,0.01983642578125,0.0,1,0.0,0.0,2.416,112.0,3.744,4.232,0.0,0.0121593475341796,0.0,0.0121593475341796,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062036514282226,0.0081062316894531,0.0,0.0058889389038085,0.0,0.0,0.0079631805419921,0.0,0.0,0.0107526779174804,0.0,0.0107288360595703,0.0107288360595703,0.0257253646850585,0.496,0,0.0,0.0,1.36,112.0,8.264,7.736,0.0,1012.0160579681396,0.0,1012.0160579681396,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061964988708496,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084638595581054,0.0114202499389648,0.0,1.344,1,0.0,0.0,3.2,112.0,0.0,0.0,0.0,0.0127553939819335,0.0,0.0149488449096679,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060743360377069,0.0078678131103515,0.0045299530029296,0.0,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,0.0123977661132812,0.0123977661132812,0.0,0.496,0,0.0,0.0,1.36,113.256,0.0,0.0,0.0,0.0078678131103515,1.192,0.0078678131103515,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064870686207002,0.0090599060058593,0.0043023017144972,0.0,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.272,139.216,0.0,0.0,50.0,1021.0134983062744,1109.656,1021.0134983062744,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066569286026978,0.0088214874267578,0.0041514635086059,0.0065803527832031,0.0047683715820312,0.0064373016357421,0.0081062316894531,0.0040531158447265,0.0064373016357421,0.0104904174804687,0.0040531158447265,0.0,0.0,0.0195980072021484,0.0,1,0.848,0.848,3.296,123.64,3.744,4.232,50.0,0.0121593475341796,2703.488,0.0121593475341796,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065144021712725,0.0088214874267578,0.0040271301685302,0.0060558319091796,0.0045299530029296,0.0042915344238281,0.0076770782470703,0.0348091125488281,0.0042915344238281,0.0101566314697265,0.0348091125488281,0.0095367431640625,0.0102996826171875,0.0186443328857421,0.992,0,0.848,0.848,1.424,116.248,3.744,4.232,0.0,0.0128746032714843,2910.392,0.0128746032714843,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0067436695098876,0.0088214874267578,0.0041369553450699,0.006270408630371,0.0047683715820312,0.0,0.0084638595581054,0.0,0.0,0.0101089477539062,0.0,0.0112056732177734,0.0112056732177734,0.0225067138671874,0.496,0,0.0,0.0,1.424,112.0,8.264,7.736,0.0,0.0116825103759765,2911.024,0.0116825103759765,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006258487701416,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.496,0,0.0,0.0,1.36,112.0,0.0,0.0,0.0,0.009775161743164,0.0,0.009775161743164,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062596797943115,0.0081300735473632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131130218505859,0.0131130218505859,0.0,0.496,0,0.0,0.0,1.36,112.0,0.0,0.0,0.0,0.0100135803222656,0.0,0.0100135803222656,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063830082959467,0.0085830688476562,0.0053048133850097,0.0,0.007486343383789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.36,118.448,0.0,0.0,0.0,4045.010566711426,35.696,4045.010566711426,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068548249035346,0.0095367431640625,0.0041684942119288,0.0059127807617187,0.0047683715820312,0.0,0.0076770782470703,0.0,0.0,0.0104427337646484,0.0,0.0,0.0,0.0199317932128906,0.0,0,0.0,0.0,0.0,133.208,3.744,4.232,0.0,0.0,4544.936,0.0,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063464193060846,0.0088214874267578,0.0045463956635573,0.0066757202148437,0.0052452087402343,0.0,0.0089645385742187,0.0,0.0,0.0115394592285156,0.0,0.005960464477539,0.005960464477539,0.0216484069824218,1.008,0,0.0,0.0,2.96,118.448,3.744,4.232,0.0,0.0169277191162109,727.352,0.0169277191162109,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063874828281687,0.0088214874267578,0.0040954159152123,0.006413459777832,0.004744529724121,0.0069141387939453,0.0083684921264648,0.0061988830566406,0.0081062316894531,0.0115633010864257,0.0069618225097656,0.0,0.0,0.0258922576904296,0.0,0,12.096,7.696,0.0,117.192,8.264,7.736,0.0,0.0,474.192,0.0,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0070446166233043,0.009775161743164,0.0040189591033182,0.0,0.0045299530029296,0.0069141387939453,0.0,0.0079274177551269,0.0091791152954101,0.0,0.0118494033813476,0.0,0.0,0.0,0.0,1,14.24,4.032,3.472,117.192,0.0,0.0,0.0,0.028848648071289,8981.856,0.028848648071289,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0067990810716923,0.009775161743164,0.0041016361169647,0.0,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0.0143051147460937,0.0143051147460937,0.0,0.496,0,0.0,0.0,2.272,117.192,0.0,0.0,50.0,1028.0022621154783,2558.248,1028.0022621154783,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062465667724609,0.0088214874267578,0.0,0.0,0.0,0.0085830688476562,0.0,0.0052452087402343,0.0085830688476562,0.0,0.0052452087402343,0.005960464477539,0.005960464477539,0.0,0.848,1,0.784,0.848,3.328,112.0,0.0,0.0,0.0,0.0088214874267578,0.0,0.0101566314697265,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066465022517185,0.0092267990112304,0.0052253405253092,0.0069618225097656,0.0077486038208007,0.0064969062805175,0.0098228454589843,0.007718801498413,0.0072240829467773,0.009918212890625,0.0100135803222656,0.0094572703043619,0.0117778778076171,0.0179290771484375,1.84,0,12.864,21.504,2.208,120.68,3.744,4.232,0.0,0.0141859054565429,75.984,0.0152349472045898,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006366484236009,0.008559226989746,0.0047900459983132,0.0058650970458984,0.0050067901611328,0.0,0.0073432922363281,0.0,0.0,0.010538101196289,0.0,0.0147819519042968,0.0147819519042968,0.0191688537597656,0.496,0,0.0,0.0,1.84,116.096,3.744,4.232,0.0,0.0131130218505859,45.336,0.0131130218505859,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062593773229798,0.0083446502685546,0.0088214874267578,0.0064611434936523,0.0088214874267578,0.0,0.0086069107055664,0.0,0.0,0.010538101196289,0.0,0.0,0.0,0.0254631042480468,0.0,0,0.0,0.0,1.84,113.256,8.264,7.736,0.0,1059.9937438964844,1.192,1059.9937438964844,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063782871359645,0.0085830688476562,0.0061750411987304,0.0,0.0081539154052734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,3.248,117.296,0.0,0.0,0.0,0.0143051147460937,32.848,0.0143051147460937,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064040890973598,0.0088214874267578,0.0046930815044202,0.0,0.0055313110351562,0.0,0.0,0.0,0.0,0.0,0.0,0.0071525573730468,0.0079154968261718,0.0,1.344,0,0.0,0.0,2.688,117.192,0.0,0.0,0.0,12618.470907211304,141.192,22713.23733329773,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066018104553222,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,3.312,112.0,0.0,0.0,0.0,24193.01199913025,0.0,24193.01199913025,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063693523406982,0.0088214874267578,0.0,0.0060558319091796,0.0,0.0,0.0076770782470703,0.0,0.0,0.011444091796875,0.0,0.0057220458984375,0.0057220458984375,0.0218391418457031,1.008,0,0.0,0.0,2.256,112.0,3.744,4.232,0.0,0.0143051147460937,0.0,0.0143051147460937,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063352916964251,0.0085830688476562,0.0095367431640625,0.0061988830566406,0.0095367431640625,0.0,0.0073671340942382,0.0,0.0,0.0101725260416666,0.0,0.0128746032714843,0.0128746032714843,0.0178813934326171,0.848,1,0.0,0.0,5.568,113.256,4.272,3.704,0.0,11072.510838508606,1.192,19930.51359653473,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062297232708527,0.0085830688476562,0.0064373016357421,0.006103515625,0.0064373016357421,0.0,0.008249282836914,0.0,0.0,0.0101804733276367,0.0,0.0,0.0,0.023055076599121,0.0,0,0.0,0.0,2.256,113.256,8.264,7.736,100.0,0.0,1.192,0.0,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061265271694505,0.0083446502685546,0.005960464477539,0.0,0.005960464477539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,7.536,113.256,0.0,0.0,0.0,20097.016096115112,1.192,20097.016096115112,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064910626878925,0.0085830688476562,0.0065565109252929,0.0067075093587239,0.0082969665527343,0.0,0.0093936920166015,0.0,0.0,0.0099817911783854,0.0,0.0,0.0,0.0222206115722656,0.0,0,0.0,0.0,0.0,126.608,10.776,11.312,0.0,0.0,15.008,0.0,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065116599054619,0.0088214874267578,0.0048024313790457,0.0,0.0065326690673828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.728,117.424,0.0,0.0,100.0,0.0,102.48,0.0,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064289569854736,0.0088214874267578,0.0,0.0056743621826171,0.0,0.0,0.0070095062255859,0.0,0.0,0.0103950500488281,0.0,0.0,0.0,0.0191211700439453,0.0,0,0.0,0.0,0.0,112.0,3.744,4.232,100.0,0.0,0.0,0.0,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062882900238037,0.0083446502685546,0.0,0.0057697296142578,0.0,0.0,0.0071525573730468,0.0,0.0,0.0103473663330078,0.0,0.0,0.0,0.0193595886230468,0.0,1,0.0,0.0,11.824,112.0,3.744,4.232,0.0,16064.014673233032,0.0,16064.014673233032,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064515355807631,0.0088214874267578,0.0095367431640625,0.006723403930664,0.0095367431640625,0.0,0.0089168548583984,0.0,0.0,0.0107049942016601,0.0,0.0,0.0,0.0233173370361328,0.0,0,0.0,0.0,0.0,113.256,8.264,7.736,0.0,0.0,1.192,0.0,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059663952879644,0.0081062316894531,0.0047683715820312,0.0,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,0.0,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064017167731897,0.0083446502685546,0.0047683715820312,0.0,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,0.0,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064003467559814,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062048435211181,0.0083446502685546,0.0,0.0062942504882812,0.0,0.0,0.00762939453125,0.0,0.0,0.0111579895019531,0.0,0.0,0.0,0.0199794769287109,0.0,0,0.0,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0,0.0,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063459671551908,0.0085830688476562,0.0078678131103515,0.0071048736572265,0.0078678131103515,0.0,0.0108242034912109,0.0,0.0,0.0111579895019531,0.0,0.0,0.0,0.021219253540039,0.0,0,0.0,0.0,0.0,114.376,3.744,4.232,0.0,0.0,2.088,0.0,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063097476959228,0.0085830688476562,0.0,0.005960464477539,0.0,0.0,0.00762939453125,0.0,0.0,0.0110149383544921,0.0,0.0,0.0,0.0207901000976562,0.0,0,0.0,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0,0.0,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063459671551908,0.0085830688476562,0.0088214874267578,0.0,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.184,113.256,0.0,0.0,0.0,8444.04149055481,1.192,8444.04149055481,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064159507182107,0.0088214874267578,0.0047683715820312,0.0,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,0.0,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063768073694029,0.0085830688476562,0.0050067901611328,0.0,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,0.0,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006262935809235,0.0085830688476562,0.0083446502685546,0.0,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,114.264,0.0,0.0,0.0,0.0,1.976,0.0,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065163868229563,0.0087261199951171,0.005234842715056,0.0,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,135.68,0.0,0.0,0.0,0.0,92.024,0.0,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063566426139565,0.0088214874267578,0.0056922435760498,0.0,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,114.424,0.0,0.0,0.0,0.0,55.104,0.0,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065250776300382,0.0090599060058593,0.0052954021253083,0.0,0.0063896179199218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,115.944,0.0,0.0,0.0,0.0,60.36,0.0,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062756019063515,0.0083446502685546,0.0048094782336004,0.0,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,117.2,0.0,0.0,0.0,0.0,102.776,0.0,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064915949755375,0.0092983245849609,0.0050709797785832,0.0,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,117.392,0.0,0.0,0.0,0.0,108.24,0.0,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066084436850972,0.0090360641479492,0.0050862630208333,0.0,0.0056743621826171,0.0,0.0,0.0,0.0,0.0,0.0,0.0082651774088541,0.0098705291748046,0.0,1.488,4,0.0,0.0,59.728,117.584,0.0,0.0,20.0,15460.25651693344,96.92,43288.701534271255,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066555554593973,0.0088214874267578,0.0048213534884982,0.0,0.0057220458984375,0.0138282775878906,0.0,0.0141859054565429,0.0184059143066406,0.0,0.0196218490600585,0.0,0.0,0.0,0.0,0,1.696,1.696,0.0,116.648,0.0,0.0,20.0,0.0,108.088,0.0,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.00633410553434,0.0085830688476562,0.0049869219462076,0.0,0.0061273574829101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,116.52,0.0,0.0,20.0,0.0,98.96,0.0,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065689656271863,0.0090599060058593,0.0048050513634314,0.0,0.0056028366088867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,117.096,0.0,0.0,20.0,0.0,113.424,0.0,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065155883333576,0.0088214874267578,0.0049591064453125,0.0,0.0059843063354492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,116.968,0.0,0.0,20.0,0.0,75.056,0.0,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063617630760268,0.0088214874267578,0.0050749097551618,0.0,0.0062942504882812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,115.776,0.0,0.0,20.0,0.0,40.48,0.0,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063346164061291,0.0083446502685546,0.0050820802387438,0.0,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,117.072,0.0,0.0,20.0,0.0,71.928,0.0,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006218947986565,0.0090599060058593,0.004887580871582,0.0,0.0057458877563476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10.672,117.52,0.0,0.0,100.0,0.0,65.744,0.0,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063685042348074,0.0090599060058593,0.0047981739044189,0.0,0.0054121017456054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,116.008,0.0,0.0,100.0,0.0,92.352,0.0,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063447809931057,0.0085830688476562,0.0054091215133666,0.0,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0,0.848,0,0.0,0.0,3.792,116.392,0.0,0.0,100.0,0.0,52.496,0.0,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063945998006792,0.0090599060058593,0.0052571296691894,0.0,0.0062227249145507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,114.696,0.0,0.0,100.0,0.0,77.168,0.0,1
