time_seconds,a1_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,f1_c_retransmissions_ul_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,f1_c_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,f1_c_latency_p90_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,a1_retransmissions_ul_count,a1_retransmissions_dl_count,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,a1_packet_loss_dl_percentage,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,f1_u_throughput_dl_kbps,F-node
71,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061988830566406,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0131130218505859,0.0131130218505859,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0113964080810546,0.0225067138671875,0.0065803527832031,0.0088691711425781,0.0,0
72,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062634792233922,0.0085830688476562,0.0100135803222656,0.0100135803222656,0.0039466416981925,0.0,0.0045299530029296,0.0,0.0,0.0,0.0112056732177734,0.0112056732177734,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,127.576,0.0,0.011444091796875,0.0221729278564453,0.0060558319091796,0.00762939453125,5836.216,0
73,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0065950611930581,0.0092983245849609,0.0112056732177734,0.0112056732177734,0.0041056620447259,0.005960464477539,0.0050067901611328,0.005960464477539,0.013589859008789,0.013589859008789,0.0138282775878906,0.0138282775878906,0.496,1.36,0.0,0.0,0.848,0.848,7.208,8.792,117.192,0.0,0.0109239058061079,0.0283718109130859,0.0063313378228081,0.0085353851318359,3025.6,0
74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062214201362571,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.0042099701730828,0.0102519989013671,0.0053167343139648,0.0102519989013671,0.0050067901611328,0.0050067901611328,0.0131130218505859,0.0131130218505859,0.496,1.36,0.0,0.0,0.848,0.848,4.232,3.744,113.256,0.0,0.0107288360595703,0.0208854675292968,0.0061511993408203,0.0077724456787109,380.416,0
75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0063069348264797,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0042062606254633,0.0,0.0050067901611328,0.0,0.0,0.0,0.0143051147460937,0.0143051147460937,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,121.048,0.0,0.01220703125,0.0225543975830078,0.0062942504882812,0.0080108642578125,1061.32,0
76,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062649792963915,0.0083208084106445,0.0121593475341796,0.0121593475341796,0.0040250666001263,0.0,0.0047683715820312,0.0,0.0,0.0,0.0112056732177734,0.0112056732177734,0.496,1.36,0.0,0.0,0.0,0.0,7.736,8.264,115.6,0.0,0.0111103057861328,0.0282526016235351,0.0064849853515625,0.0087738037109375,1756.232,0
77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060856342315673,0.0083446502685546,0.0100135803222656,0.0100135803222656,0.004887580871582,0.0,0.0072717666625976,0.0,0.0,0.0,0.0088214874267578,0.0088214874267578,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0110626220703125,0.0215530395507812,0.005960464477539,0.0076770782470703,142.736,0
78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060808658599853,0.0086069107055664,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0124454498291015,0.0248432159423828,0.006103515625,0.00762939453125,0.0,0
79,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060021877288818,0.0076532363891601,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0083446502685546,0.496,1.36,0.0,0.0,0.0,0.0,7.736,8.264,112.0,0.0,0.010848045349121,0.0259160995483398,0.005960464477539,0.0081062316894531,0.0,0
80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061452388763427,0.0086069107055664,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0088214874267578,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0108242034912109,0.0210762023925781,0.0059127807617187,0.00762939453125,0.0,0
81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059806292329854,0.0078678131103515,0.0088214874267578,0.0088214874267578,0.0085830688476562,0.0,0.0085830688476562,0.0,0.0,0.0,0.0119209289550781,0.0119209289550781,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,113.256,0.0,0.0108242034912109,0.0207424163818359,0.0057697296142578,0.0072002410888671,1.192,0
82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059142041562208,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0066757202148437,0.0,0.0066757202148437,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.496,1.36,0.0,0.0,0.0,0.0,7.736,8.264,113.256,0.0,0.0113964080810546,0.0304460525512695,0.0061273574829101,0.0079631805419921,1.192,0
83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0058833639420087,0.00762939453125,0.0066757202148437,0.0066757202148437,0.005960464477539,0.0,0.005960464477539,0.0,0.0,0.0,0.013589859008789,0.013589859008789,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,113.256,0.0,0.0108718872070312,0.0211238861083984,0.005960464477539,0.0077724456787109,1.192,0
84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061716013286837,0.0083446502685546,0.0107288360595703,0.0107288360595703,0.004132588704427,0.0,0.0047683715820312,0.0,0.0,0.0,0.0095367431640625,0.0095367431640625,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,117.192,0.0,0.0107288360595703,0.0206470489501953,0.0056743621826171,0.0072956085205078,30.328,0
85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061571598052978,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0092983245849609,0.0092983245849609,0.496,1.36,0.0,0.0,0.0,0.0,7.208,8.792,112.0,0.0,0.010880556973544,0.0262260437011718,0.0061459011501736,0.0080108642578125,0.0,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059960493400915,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0058412551879882,0.0,0.0070810317993164,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,117.192,0.0,0.0119686126708984,0.0238418579101562,0.0061511993408203,0.0086784362792968,17.456,0
87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061538088974074,0.0083446502685546,0.009775161743164,0.009775161743164,0.00457763671875,0.0,0.0062465667724609,0.0,0.0,0.0,0.0119209289550781,0.0119209289550781,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,117.192,0.0,0.0110149383544921,0.0201225280761718,0.0063419342041015,0.009012222290039,52.712,0
88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0064951702229027,0.0089406967163085,0.0107288360595703,0.0107288360595703,0.004026111653949,0.0,0.0047683715820312,0.0,0.0,0.0,0.009775161743164,0.009775161743164,0.496,1.36,0.0,0.0,0.0,0.0,7.736,8.264,143.152,0.0,0.010538101196289,0.0254631042480468,0.0060081481933593,0.0081539154052734,6409.352,0
89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0072505214426777,0.0095367431640625,0.0100135803222656,0.0100135803222656,0.0040314960239516,0.0,0.0045299530029296,0.0,0.0,0.0,0.0112056732177734,0.0112056732177734,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,118.448,0.0,0.0113964080810546,0.0210762023925781,0.0066280364990234,0.0088214874267578,9724.456,1
90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069589898137762,0.0092983245849609,0.0147819519042968,0.0147819519042968,0.0040545978560962,0.0,0.0047683715820312,0.0,0.0,0.0,0.0109672546386718,0.0109672546386718,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,118.448,100.0,0.0,0.0,0.0,0.0,10854.296,1
91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067623100470547,0.0092983245849609,0.0094175338745117,0.0129461288452148,0.0040622582112936,0.0,0.0047683715820312,0.0,0.0,0.0,0.0104904174804687,0.0110626220703125,1.344,2.208,0.0,1.0,0.0,0.0,0.592,0.592,117.888,66.66666666666666,0.0233650207519531,0.0233650207519531,0.0083446502685546,0.0083446502685546,11279.728,1
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0068773677693077,0.0090599060058593,0.0131130218505859,0.0131130218505859,0.0041084086641352,0.0,0.0047683715820312,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.496,1.36,0.0,4.0,0.0,0.0,3.112,1.568,117.192,85.71428571428571,0.0138282775878906,0.0138282775878906,0.0068346659342447,0.0084877014160156,7976.736,1
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069900531673905,0.0092983245849609,0.0085830688476562,0.0085830688476562,0.0040408460692127,0.0,0.0047683715820312,0.0,0.0,0.0,0.0128746032714843,0.0128746032714843,0.496,1.36,2.0,5.0,0.0,0.0,9.056,7.12,117.192,52.63157894736842,0.0143051147460937,0.0295162200927734,85.32917499542236,0.0143051147460937,8605.416,1
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0064467909324228,0.0085830688476562,0.0092983245849609,0.0092983245849609,0.0042045285916441,0.0,0.0050067901611328,0.0,0.0,0.0,0.0164508819580078,0.0164508819580078,0.496,1.36,3.0,9.0,0.0,0.0,5.232,1.216,117.192,86.66666666666667,0.0213384628295898,0.0324964523315429,0.0109076499938964,0.0143766403198242,1533.48,1
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0071917007218545,0.0095367431640625,0.0126361846923828,0.0126361846923828,0.0041009538767793,0.0,0.0047683715820312,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.496,1.36,2.0,7.0,0.0,0.0,6.288,2.624,117.192,72.72727272727273,0.0147024790445963,0.0226974487304687,-146.25631059919084,0.0148296356201171,7263.752,1
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0070841005533048,0.0095367431640625,0.0085830688476562,0.0085830688476562,0.0041597825283319,0.0,0.0050067901611328,0.0,0.0,0.0,0.0138282775878906,0.0138282775878906,0.496,1.36,0.0,2.0,0.0,0.0,0.0,0.0,118.448,100.0,0.0,0.0,0.0,0.0,8925.352,1
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0070038408336072,0.0097513198852539,0.0131130218505859,0.0131130218505859,0.0041093973361159,0.0,0.0047683715820312,0.0,0.0,0.0,0.013589859008789,0.013589859008789,0.496,1.36,2.0,4.0,0.0,0.0,2.584,0.0,118.448,100.0,0.0,0.0,0.0137090682983398,0.0153303146362304,6376.76,1
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0071997689728689,0.0095367431640625,0.0085830688476562,0.0085830688476562,0.0040227275783732,0.0,0.0047683715820312,0.0,0.0,0.0,0.0102519989013671,0.0102519989013671,0.496,1.36,0.0,3.0,0.0,0.0,4.232,2.688,118.448,62.5,0.0194708506266276,0.0220298767089843,0.0066280364990234,0.0085353851318359,13004.712,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066804885864257,0.0090837478637695,0.0092983245849609,0.0092983245849609,0.0041138892080269,0.0,0.0047683715820312,0.0,0.0,0.0,0.0145435333251953,0.0145435333251953,0.496,1.36,1.0,4.0,0.0,0.0,1.056,1.152,112.0,60.0,0.0107288360595703,0.012826919555664,0.0602006912231445,0.1045465469360351,1950.336,1
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006233281757108,0.0085830688476562,0.013589859008789,0.013589859008789,0.0051259994506835,0.0,0.0054121017456054,0.0,0.0,0.0,0.0147819519042968,0.0147819519042968,0.496,1.36,1.0,3.0,0.0,0.0,2.648,0.592,115.672,83.33333333333334,0.0221729278564453,0.0221729278564453,0.0094175338745117,0.012373924255371,6.768,1
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060939788818359,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.496,1.36,0.0,4.0,0.0,0.0,2.384,2.344,112.0,83.33333333333334,0.0185966491699218,0.0185966491699218,0.0062783559163411,0.0080585479736328,0.0,1
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061495550747575,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0042055473952996,0.0,0.0052452087402343,0.0,0.0,0.0,0.0159740447998046,0.0159740447998046,0.496,1.36,1.0,1.0,0.0,0.0,0.528,0.0,122.456,100.0,0.0,0.0,0.017404556274414,0.017404556274414,1149.808,1
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060749526071076,0.0083446502685546,0.00762939453125,0.00762939453125,0.004887580871582,0.0,0.0060319900512695,0.0,0.0,0.0,0.0107288360595703,0.0107288360595703,0.496,1.36,0.0,1.0,0.0,0.0,0.0,0.0,115.76,100.0,0.0,0.0,0.0,0.0,38.544,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059616506396241,0.0078678131103515,0.0081062316894531,0.0081062316894531,0.0073909759521484,0.0,0.0073909759521484,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.496,1.36,0.0,1.0,0.0,0.0,0.528,0.528,113.256,0.0,0.0181198120117187,0.0181198120117187,0.0088214874267578,0.0088214874267578,1.192,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060482404718351,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0045299530029296,0.0060796737670898,0.0045299530029296,0.0061750411987304,0.0088214874267578,0.0114917755126953,0.0131130218505859,0.0131130218505859,0.496,1.36,0.0,0.0,1.696,1.696,0.0,0.0,113.256,100.0,0.0,0.0,0.0,0.0,1.192,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062107446774914,0.0081062316894531,0.00762939453125,0.00762939453125,0.0064373016357421,0.0,0.0064373016357421,0.0,0.0,0.0,0.0123977661132812,0.0123977661132812,0.496,1.36,0.0,2.0,0.0,0.0,0.0,0.0,116.248,100.0,0.0,0.0,0.0,0.0,3.96,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060636605789412,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0066757202148437,0.0,0.0066757202148437,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.496,1.36,1.0,3.0,0.0,0.0,2.584,0.528,117.192,75.0,0.025033950805664,0.025033950805664,0.0126361846923828,0.014352798461914,6.2,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060685162473781,0.0083446502685546,0.0143051147460937,0.0143051147460937,0.0063010624476841,0.0,0.0081062316894531,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.496,1.36,1.0,3.0,0.0,0.0,4.232,2.16,125.16,75.0,0.0150203704833984,0.0190258026123046,0.0063896179199218,0.008392333984375,30.856,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062000692187257,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0043737477269665,0.0,0.0052452087402343,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.496,1.36,0.0,1.0,0.0,0.0,0.0,0.0,117.192,100.0,0.0,0.0,0.0,0.0,431.28,1
