time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,f1_u_latency_p90_dl_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,a1_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_retransmissions_ul_count,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,e2_du_packet_loss_ul_percentage,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_u_throughput_dl_kbps,F-node
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059011563732849,0.0081062316894531,0.0046730041503906,0.0060796737670898,0.0,0.0066280364990234,0.0,0.0,0.0083446502685546,0.0,0.013589859008789,0.013589859008789,0.0109672546386718,0.0276803970336914,1,0.496,2.352,0.0,0.0,117.192,8.264,7.736,0.0,0.0126361846923828,0.0126361846923828,51.512,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061142444610595,0.0081300735473632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140666961669921,0.0140666961669921,0.0,0.0,0,0.496,1.424,0.0,0.0,112.0,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0058233737945556,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0,0.496,2.208,0.0,0.0,112.0,0.0,0.0,50.0,0.0083446502685546,0.0083446502685546,0.0,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059201349666462,0.0078678131103515,0.0085830688476562,0.0,0.0,0.0085830688476562,0.0,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0107288360595703,0.0107288360595703,1.192,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060007939884318,0.0081062316894531,0.0066757202148437,0.0060081481933593,0.0,0.0066757202148437,0.0,0.0,0.0076770782470703,0.0,0.0063180923461914,0.0069856643676757,0.0110149383544921,0.0204086303710937,0,1.344,2.208,0.0,0.0,113.256,3.744,4.232,0.0,0.0098943710327148,0.0105619430541992,1.192,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.00590234253537,0.0078678131103515,0.0066757202148437,0.0065803527832031,0.0,0.0066757202148437,0.0,0.0,0.0086307525634765,0.0,0.00762939453125,0.00762939453125,0.011444091796875,0.0217914581298828,0,0.496,1.36,0.0,0.0,113.256,3.744,4.232,0.0,0.0083446502685546,0.0083446502685546,1.192,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.005955696105957,0.0078916549682617,0.0,0.0058650970458984,0.0,0.0,0.0,0.0,0.0085830688476562,0.0,0.0073909759521484,0.0073909759521484,0.011301040649414,0.0272512435913085,0,0.496,1.36,0.0,0.0,112.0,8.264,7.736,0.0,0.0092983245849609,0.0092983245849609,0.0,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059270858764648,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.36,0.0,0.0,112.0,0.0,0.0,0.0,1009.3564987182616,1009.3564987182616,0.0,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.00579833984375,0.0076532363891601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009775161743164,0.009775161743164,0.0,0.0,1,0.496,2.352,0.0,0.0,112.0,0.0,0.0,0.0,0.0131130218505859,0.0131130218505859,0.0,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006028413772583,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061988830566406,0.0061988830566406,0.0,0.0,0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059260657770716,0.0078678131103515,0.0085830688476562,0.0058174133300781,0.0,0.0085830688476562,0.0,0.0,0.0072956085205078,0.0,0.0067949295043945,0.0086069107055664,0.0102519989013671,0.0191688537597656,0,1.344,2.208,0.0,0.0,113.256,3.744,4.232,0.0,0.0095367431640625,0.01068115234375,1.192,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059130179941357,0.0078678131103515,0.005960464477539,0.0066757202148437,0.0065565109252929,0.005960464477539,0.009775161743164,0.0083684921264648,0.0084400177001953,0.0141620635986328,0.0104904174804687,0.0104904174804687,0.0100612640380859,0.0191211700439453,0,0.496,1.36,1.696,1.696,113.256,3.744,4.232,0.0,0.0073909759521484,0.0073909759521484,1.192,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.005873874645328,0.00762939453125,0.0064373016357421,0.0058174133300781,0.0,0.0064373016357421,0.0,0.0,0.0083684921264648,0.0,0.0,0.0,0.0103712081909179,0.0218152999877929,0,0.0,1.36,0.0,0.0,113.256,8.264,7.736,0.0,1002.295970916748,1002.295970916748,1.192,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0058352947235107,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,1,0.496,2.352,0.0,0.0,112.0,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061619281768798,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0058662891387939,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0102043151855468,0.0,0.0,0,1.344,2.208,0.0,0.0,112.0,0.0,0.0,0.0,0.0092983245849609,0.0113964080810546,0.0,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060153007507324,0.0081062316894531,0.0,0.0057697296142578,0.0,0.0,0.0,0.0,0.0075340270996093,0.0,0.0104904174804687,0.0104904174804687,0.0111103057861328,0.0214099884033203,0,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0073909759521484,0.0073909759521484,0.0,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059640053475257,0.008559226989746,0.0064969062805175,0.0056266784667968,0.0,0.0090837478637695,0.0,0.0,0.0071525573730468,0.0,0.0096559524536132,0.0116586685180664,0.0104904174804687,0.01983642578125,0,1.344,2.208,0.0,0.0,118.448,3.744,4.232,50.0,0.0138282775878906,0.0138282775878906,29.856,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060041352073744,0.00762939453125,0.0061988830566406,0.0060558319091796,0.0,0.0065803527832031,0.0,0.0,0.0086069107055664,0.0,0.0090599060058593,0.0090599060058593,0.0103950500488281,0.0244140625,0,0.496,1.424,0.0,0.0,115.84,8.264,7.736,0.0,0.0083446502685546,0.0083446502685546,3.488,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0058759763402846,0.0078678131103515,0.0040140645257357,0.0,0.0,0.004887580871582,0.0,0.0,0.0,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0,0,0.496,1.424,0.0,0.0,139.216,0.0,0.0,0.0,0.011444091796875,0.011444091796875,1265.952,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006783126604439,0.0092983245849609,0.0038622251523086,0.0,0.0,0.0045299530029296,0.0,0.0,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0,0.496,1.424,0.0,0.0,122.384,0.0,0.0,0.0,0.0104904174804687,0.0104904174804687,13466.992,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059008598327636,0.0074148178100585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.424,0.0,0.0,112.0,0.0,0.0,0.0,1025.3548622131348,1025.3548622131348,0.0,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006037950515747,0.0085830688476562,0.0,0.0062465667724609,0.0,0.0,0.0,0.0,0.0082015991210937,0.0,0.0119209289550781,0.0119209289550781,0.0102043151855468,0.018930435180664,1,0.496,2.416,0.0,0.0,112.0,3.744,4.232,0.0,0.019073486328125,0.019073486328125,0.0,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065758897753184,0.0094890594482421,0.0038493148104072,0.0057697296142578,0.0,0.0045299530029296,0.0,0.0,0.0071048736572265,0.0,0.0102519989013671,0.0102519989013671,0.0102996826171875,0.0195980072021484,0,0.496,1.36,0.0,0.0,121.784,3.744,4.232,0.0,0.0138282775878906,0.0138282775878906,20832.096,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061170378727699,0.0083446502685546,0.005960464477539,0.0057458877563476,0.0,0.005960464477539,0.0,0.0,0.0081300735473632,0.0,0.0119209289550781,0.0119209289550781,0.0102519989013671,0.0230789184570312,0,0.496,2.272,0.0,0.0,113.256,8.264,7.736,50.0,0.0128746032714843,0.0128746032714843,1.192,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059213211287313,0.0078678131103515,0.0045299530029296,0.0,0.0,0.0045299530029296,0.0,0.0,0.0,0.0,0.0042915344238281,0.0042915344238281,0.0,0.0,0,0.848,2.272,0.0,0.0,113.256,0.0,0.0,0.0,529.1526317596436,952.467679977417,1.192,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060773131870987,0.0081062316894531,0.0065565109252929,0.0,0.0,0.0079870223999023,0.0,0.0,0.0,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0,1,0.496,2.416,0.0,0.0,115.968,0.0,0.0,0.0,0.0092983245849609,0.0092983245849609,3.616,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059758082474812,0.0081062316894531,0.0057220458984375,0.0,0.0,0.0081539154052734,0.0,0.0,0.0,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0,0,0.496,1.424,0.0,0.0,122.384,0.0,0.0,0.0,0.013589859008789,0.013589859008789,34.992,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.005887746810913,0.0078678131103515,0.0,0.0065326690673828,0.0,0.0,0.0,0.0,0.0092983245849609,0.0,0.0061988830566406,0.0073432922363281,0.0104904174804687,0.01983642578125,0,1.344,2.272,0.0,0.0,112.0,3.744,4.232,0.0,0.0116825103759765,0.0137805938720703,0.0,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066745457390846,0.0090599060058593,0.0038386706849828,0.005960464477539,0.0,0.0045299530029296,0.0,0.0,0.00762939453125,0.0,0.0109672546386718,0.0109672546386718,0.0117301940917968,0.0220775604248046,0,0.496,1.392,0.0,0.0,127.576,3.744,4.232,0.0,0.0119209289550781,0.0119209289550781,18445.336,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059306621551513,0.0078678131103515,0.0,0.0064611434936523,0.0,0.0,0.0,0.0,0.0084638595581054,0.0,0.0,0.0,0.0108003616333007,0.0244379043579101,0,0.0,1.424,0.0,0.0,112.0,8.264,7.736,0.0,7130.302429199219,7130.302429199219,0.0,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059581038975479,0.0078678131103515,0.0047087669372558,0.0,0.0,0.005960464477539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2.416,0.0,0.0,115.968,0.0,0.0,0.0,6080.010175704956,6080.010175704956,97.248,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.005845406755286,0.0078678131103515,0.0042915344238281,0.0,0.0,0.0042915344238281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.904,0.0,0.0,113.256,0.0,0.0,100.0,0.0,0.0,1.192,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061237166080568,0.0083446502685546,0.0049538082546657,0.0,0.0,0.0079154968261718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,4.496,0.0,0.0,119.576,0.0,0.0,0.0,4033.010005950928,4033.010005950928,151.968,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0057709217071533,0.00762939453125,0.0,0.0056266784667968,0.0,0.0,0.0,0.0,0.0072956085205078,0.0,0.0,0.0,0.010538101196289,0.0200271606445312,0,0.0,0.0,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0,0.0,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006040334701538,0.0078916549682617,0.0,0.0056743621826171,0.0,0.0,0.0,0.0,0.0071525573730468,0.0,0.0047683715820312,0.0047683715820312,0.0114917755126953,0.0218391418457031,0,1.008,2.896,0.0,0.0,112.0,3.744,4.232,0.0,0.0157356262207031,0.0157356262207031,0.0,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060796737670898,0.0081062316894531,0.0,0.0061511993408203,0.006723403930664,0.0,0.0069141387939453,0.0086307525634765,0.0087738037109375,0.0081300735473632,0.0,0.0,0.0107288360595703,0.0245094299316406,0,0.0,0.0,6.72,10.352,112.0,8.264,7.736,0.0,0.0,0.0,0.0,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061626527823653,0.0085830688476562,0.0053644180297851,0.0,0.0069737434387207,0.0067949295043945,0.0063776969909667,0.0094413757324218,0.0,0.0066041946411132,0.0069141387939453,0.0069141387939453,0.0,0.0,1,0.496,6.48,4.032,14.24,128.0,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,28.48,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059533475050285,0.0078678131103515,0.0045299530029296,0.0,0.0,0.0045299530029296,0.0,0.0,0.0,0.0,0.0083446502685546,0.0115871429443359,0.0,0.0,0,1.344,2.272,0.0,0.0,113.256,0.0,0.0,0.0,0.0092983245849609,0.0100612640380859,1.192,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060007939884318,0.0081062316894531,0.0057220458984375,0.0,0.0050067901611328,0.0057220458984375,0.0075499216715494,0.0055789947509765,0.0,0.0096797943115234,0.0121593475341796,0.0121593475341796,0.0,0.0,0,0.496,1.36,4.624,4.096,113.256,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,1.192,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006335973739624,0.0081300735473632,0.0057220458984375,0.006258487701416,0.0075953347342354,0.0057220458984375,0.0069936116536458,0.0115871429443359,0.0081777572631835,0.008702278137207,0.0,0.0,0.0096321105957031,0.0192880630493164,0,0.0,1.36,17.728,9.552,112.632,14.52,15.544,0.0,3081.3651084899902,3081.3651084899902,1.192,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064277648925781,0.0081062316894531,0.0,0.0065326690673828,0.0,0.0,0.0,0.0,0.0085353851318359,0.0,0.0,0.0,0.0108718872070312,0.0211715698242187,1,0.0,2.768,0.0,0.0,112.0,3.744,4.232,0.0,2048.008680343628,2048.008680343628,0.0,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066983699798583,0.0083684921264648,0.0,0.0056982040405273,0.0,0.0,0.0,0.0,0.0081062316894531,0.0,0.0042915344238281,0.0042915344238281,0.0104904174804687,0.023961067199707,0,1.008,2.256,0.0,0.0,112.0,8.264,7.736,0.0,0.0088214874267578,0.0088214874267578,0.0,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065922737121582,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,1,0.496,4.176,0.0,0.0,112.0,0.0,0.0,0.0,0.0143051147460937,0.0143051147460937,0.0,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066137313842773,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0,0.496,1.776,0.0,0.0,112.0,0.0,0.0,0.0,0.0092983245849609,0.0092983245849609,0.0,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066780925390139,0.0085830688476562,0.0088214874267578,0.0,0.0,0.0088214874267578,0.0,0.0,0.0,0.0,0.0084638595581054,0.010848045349121,0.0,0.0,0,1.344,2.624,0.0,0.0,113.256,0.0,0.0,0.0,0.0101327896118164,0.012516975402832,1.192,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066033643276537,0.0081062316894531,0.0083446502685546,0.0058650970458984,0.0,0.0083446502685546,0.0,0.0,0.0075340270996093,0.0,0.0102519989013671,0.0102519989013671,0.0103473663330078,0.0195026397705078,0,0.496,1.776,0.0,0.0,113.256,3.744,4.232,0.0,0.0104904174804687,0.0104904174804687,1.192,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066450326749593,0.0080823898315429,0.0047343117850167,0.0056743621826171,0.0,0.0070571899414062,0.0,0.0,0.0073909759521484,0.0,0.0078678131103515,0.0078678131103515,0.0100612640380859,0.0187873840332031,0,0.496,1.776,0.0,0.0,118.448,3.744,4.232,0.0,0.0102519989013671,0.0102519989013671,64.856,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064170360565185,0.0078678131103515,0.0,0.0056982040405273,0.0,0.0,0.0,0.0,0.007939338684082,0.0,0.0,0.0,0.0099897384643554,0.023055076599121,0,0.0,1.84,0.0,0.0,112.0,8.264,7.736,0.0,1034.3267917633057,1034.3267917633057,0.0,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.00649094581604,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109672546386718,0.0123023986816406,0.0,0.0,1,1.344,4.096,0.0,0.0,112.0,0.0,0.0,0.0,0.0110864639282226,0.013279914855957,0.0,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006638765335083,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0,0.496,1.776,0.0,0.0,112.0,0.0,0.0,0.0,0.0116825103759765,0.0116825103759765,0.0,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065386295318603,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.624,0.0,0.0,112.0,0.0,0.0,50.0,1041.316032409668,1041.316032409668,0.0,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066460661627166,0.0081062316894531,0.0078678131103515,0.0056743621826171,0.0,0.0078678131103515,0.0,0.0,0.0074386596679687,0.0,0.0081062316894531,0.0081062316894531,0.009775161743164,0.0180721282958984,1,0.496,5.44,0.0,0.0,113.256,3.744,4.232,50.0,0.0166893005371093,0.0166893005371093,1.192,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064966097399963,0.0081062316894531,0.0045299530029296,0.0056743621826171,0.0,0.0045299530029296,0.0,0.0,0.0072479248046875,0.0,0.0,0.0,0.0109195709228515,0.0210285186767578,0,0.0,1.776,0.0,0.0,113.256,3.744,4.232,0.0,4033.291339874268,4033.291339874268,1.192,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063768073694029,0.0078678131103515,0.0047683715820312,0.0060558319091796,0.0,0.0047683715820312,0.0,0.0,0.0086784362792968,0.0,0.0,0.0,0.0105142593383789,0.024724006652832,0,0.0,0.0,0.0,0.0,113.256,8.264,7.736,0.0,0.0,0.0,1.192,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064384937286376,0.0076532363891601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0,1.008,3.664,0.0,0.0,112.0,0.0,0.0,0.0,0.0188350677490234,0.0188350677490234,0.0,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065565109252929,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006535753088804,0.0083446502685546,0.0066757202148437,0.0,0.0,0.0087738037109375,0.0,0.0,0.0,0.0,0.013589859008789,0.013589859008789,0.0,0.0,1,0.496,4.592,0.0,0.0,117.192,0.0,0.0,0.0,0.0119209289550781,0.0119209289550781,12.912,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064752588224648,0.00762939453125,0.0095367431640625,0.0057220458984375,0.0,0.0095367431640625,0.0,0.0,0.00762939453125,0.0,0.0102519989013671,0.0102519989013671,0.0108718872070312,0.0207424163818359,0,0.496,1.84,0.0,0.0,115.8,3.744,4.232,0.0,0.0100135803222656,0.0100135803222656,3.512,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065852855813914,0.0081062316894531,0.0051657358805338,0.0058650970458984,0.0,0.0060558319091796,0.0,0.0,0.0077724456787109,0.0,0.0073909759521484,0.0096797943115234,0.0115394592285156,0.0227928161621093,0,1.344,2.688,0.0,0.0,119.384,3.744,4.232,0.0,0.009775161743164,0.011301040649414,6.744,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006549987033825,0.0083446502685546,0.0040531158447265,0.005960464477539,0.0,0.0040531158447265,0.0,0.0,0.008392333984375,0.0,0.0,0.0,0.0098705291748046,0.0230312347412109,0,0.0,1.84,0.0,0.0,113.256,8.264,7.736,0.0,1001.2989044189452,1001.2989044189452,1.192,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065262637921233,0.0078678131103515,0.0081062316894531,0.0,0.0,0.0081062316894531,0.0,0.0,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,1,0.496,3.248,0.0,0.0,113.256,0.0,0.0,0.0,0.0107288360595703,0.0107288360595703,1.192,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066101551055908,0.0083684921264648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045299530029296,0.0045299530029296,0.0,0.0,0,0.848,2.624,0.0,0.0,112.0,0.0,0.0,0.0,524.6731042861938,944.4051027297974,0.0,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065994262695312,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,1,0.496,3.184,0.0,0.0,112.0,0.0,0.0,0.0,0.0157356262207031,0.0157356262207031,0.0,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065028667449951,0.0081062316894531,0.0,0.0055313110351562,0.0,0.0,0.0,0.0,0.0070095062255859,0.0,0.0,0.0,0.009918212890625,0.0186443328857421,0,0.0,1.776,0.0,0.0,112.0,3.744,4.232,0.0,1034.3329906463623,1034.3329906463623,0.0,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065231323242187,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053644180297851,0.0058412551879882,0.0,0.0,1,1.344,4.032,0.0,0.0,112.0,0.0,0.0,0.0,0.0101327896118164,0.010991096496582,0.0,1
