time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_c_latency_mean_ul_ms,a1_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,f1_u_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,a1_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,F-node
80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006028413772583,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0060081481933593,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0076770782470703,0.0061194101969401,0.0,0.0067710876464843,0.0,0.0108242034912109,0.0202178955078125,0.496,1.424,0.0,0.0,3.744,112.0,4.232,0.0,17.832,0
81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061976968945555,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0072002410888671,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0083446502685546,0.0069141387939453,0.0,0.0069141387939453,0.0,0.0129222869873046,0.0240325927734375,0.496,1.36,0.0,0.0,3.744,113.256,4.232,0.0,1.192,0
82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00597469842256,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0062783559163411,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0088691711425781,0.0057220458984375,0.0,0.0057220458984375,0.0,0.0107071616432883,0.026702880859375,0.496,1.36,0.0,0.0,8.792,113.256,7.208,0.0,1.192,0
83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059996078263467,0.0081062316894531,0.0090599060058593,0.0090599060058593,0.0065803527832031,0.0,0.0154972076416015,0.0154972076416015,0.0,0.0079154968261718,0.0066757202148437,0.0,0.0066757202148437,0.0,0.0111579895019531,0.0208377838134765,0.496,1.36,0.0,0.0,3.744,113.256,4.232,0.0,1.192,0
84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058901309967041,0.00762939453125,0.0066757202148437,0.0066757202148437,0.0067710876464843,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0091075897216796,0.0,0.0,0.0,0.0,0.011444091796875,0.0215530395507812,0.496,1.36,0.0,0.0,3.744,112.0,4.232,0.0,0.0,0
85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057601928710937,0.0073909759521484,0.0061988830566406,0.0061988830566406,0.0060319900512695,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0083684921264648,0.0,0.0,0.0,0.0,0.0110149383544921,0.026559829711914,0.496,1.36,0.0,0.0,8.264,112.0,7.736,0.0,0.0,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059407891579044,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0079154968261718,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0118255615234375,0.0056028366088867,0.0,0.0079870223999023,0.0,0.0127792358398437,0.0255107879638671,0.496,1.424,0.0,0.0,3.744,139.216,4.232,0.0,30.16,0
87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060439109802246,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.005960464477539,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0075817108154296,0.0,0.0,0.0,0.0,0.0115394592285156,0.0225543975830078,0.496,1.36,0.0,0.0,3.744,112.0,4.232,0.0,0.0,0
88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060577297685158,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0066280364990234,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0097513198852539,0.0050067901611328,0.0,0.0050067901611328,0.0,0.0113964080810546,0.0293493270874023,0.496,1.36,0.0,0.0,8.264,113.256,7.736,0.0,1.192,0
89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058418482690308,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0067710876464843,0.005960464477539,0.0078678131103515,0.0078678131103515,0.0095367431640625,0.0084400177001953,0.00762939453125,0.0063419342041015,0.00762939453125,0.01373291015625,0.0123023986816406,0.0243663787841796,0.496,1.36,1.696,1.696,3.744,113.256,4.232,0.0,1.192,0
90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059248796149865,0.00762939453125,0.0069141387939453,0.0069141387939453,0.0060081481933593,0.0,0.0126361846923828,0.0126361846923828,0.0,0.00762939453125,0.0045299530029296,0.0,0.0045299530029296,0.0,0.0113487243652343,0.0218868255615234,0.496,1.36,0.0,0.0,3.744,113.256,4.232,0.0,1.192,0
91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058531761169433,0.00762939453125,0.0072717666625976,0.0081300735473632,0.0063180923461914,0.0,0.0118017196655273,0.0124692916870117,0.0,0.0085830688476562,0.0,0.0,0.0,0.0,0.0107049942016601,0.0256061553955078,1.344,2.208,0.0,0.0,8.264,112.0,7.736,0.0,0.0,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060090971230274,0.0081062316894531,0.00762939453125,0.00762939453125,0.0065803527832031,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0086307525634765,0.0061988830566406,0.0,0.0077247619628906,0.0,0.0115871429443359,0.021982192993164,0.496,1.36,0.0,0.0,3.744,117.192,4.232,0.0,18.192,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058424239065132,0.007796287536621,0.0081062316894531,0.0081062316894531,0.0064373016357421,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0082015991210937,0.0040784795233543,0.0,0.0047683715820312,0.0,0.0121593475341796,0.0231266021728515,0.496,1.424,0.0,0.0,3.744,132.768,4.232,0.0,543.0,0
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072077577337255,0.0100135803222656,0.0128746032714843,0.0128746032714843,0.0066518783569335,0.0,0.013589859008789,0.013589859008789,0.0,0.0086307525634765,0.0054818426501826,0.0,0.0045299530029296,0.0,0.0118494033813476,0.0283002853393554,0.496,1.424,0.0,0.0,8.264,127.576,7.736,3.427041499330656,41186.68,1
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066887679977796,0.0095367431640625,0.0073909759521484,0.0073909759521484,0.0059127807617187,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0073432922363281,0.0061988830566406,0.0,0.0061988830566406,0.0,0.0109195709228515,0.0208854675292968,0.496,1.424,0.0,0.0,3.744,113.256,4.232,88.88888888888889,9.864,1
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059380389676235,0.0080823898315429,0.0092983245849609,0.0092983245849609,0.0056743621826171,0.0,0.00762939453125,0.00762939453125,0.0,0.006866455078125,0.0069141387939453,0.0,0.0069141387939453,0.0,0.010538101196289,0.0202655792236328,0.496,1.424,0.0,0.0,3.744,118.448,4.232,0.0,1.192,1
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058359174586054,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0066041946411132,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0089645385742187,0.00762939453125,0.0,0.00762939453125,0.0,0.0104665756225585,0.0259637832641601,0.496,1.36,0.0,0.0,8.264,113.256,7.736,0.0,1.192,1
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060474872589111,0.0083684921264648,0.00762939453125,0.00762939453125,0.0063896179199218,0.0,0.0145435333251953,0.0145435333251953,0.0,0.0078201293945312,0.0,0.0,0.0,0.0,0.0111579895019531,0.0215053558349609,0.496,1.36,0.0,0.0,3.744,112.0,4.232,0.0,0.0,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058710575103759,0.0078916549682617,0.0066757202148437,0.0066757202148437,0.0069618225097656,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0100612640380859,0.0,0.0,0.0,0.0,0.0119209289550781,0.0230312347412109,0.496,1.36,0.0,0.0,3.744,112.0,4.232,100.0,0.0,1
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060391426086425,0.0078678131103515,0.0100135803222656,0.0100135803222656,0.0063180923461914,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0085115432739257,0.0,0.0,0.0,0.0,0.0115394592285156,0.0269651412963867,0.496,1.36,0.0,0.0,8.264,112.0,7.736,100.0,0.0,1
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059342384338378,0.00762939453125,0.0064373016357421,0.0064373016357421,0.0062942504882812,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0083446502685546,0.0,0.0,0.0,0.0,0.0109672546386718,0.0210762023925781,0.496,1.36,0.0,0.0,3.744,112.0,4.232,100.0,0.0,1
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061285495758056,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0059008598327636,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0063657760620117,0.0,0.0,0.0,0.0,0.0110069910685221,0.0199079513549804,0.496,1.36,0.0,0.0,4.272,112.0,3.704,100.0,0.0,1
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058857362661788,0.0078678131103515,0.00762939453125,0.00762939453125,0.007033348083496,0.0,0.00762939453125,0.00762939453125,0.0,0.009322166442871,0.0107288360595703,0.0,0.0107288360595703,0.0,0.0108957290649414,0.026702880859375,0.496,1.36,0.0,0.0,8.264,113.256,7.736,0.0,1.192,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058003325960529,0.0073909759521484,0.0107288360595703,0.0107288360595703,0.0064969062805175,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0080823898315429,0.0,0.0,0.0,0.0,0.0105698903401692,0.019073486328125,0.496,1.36,0.0,0.0,4.272,113.256,3.704,100.0,0.0,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060636605789412,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0069141387939453,0.0,0.0061988830566406,0.0061988830566406,0.0,0.008249282836914,0.0,0.0,0.0,0.0,0.0110149383544921,0.0210285186767578,0.496,1.36,0.0,0.0,3.744,113.256,4.232,100.0,0.0,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059914588928222,0.0083684921264648,0.0069141387939453,0.0069141387939453,0.0058412551879882,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0081062316894531,0.0,0.0,0.0,0.0,0.0106334686279296,0.026869773864746,0.496,1.36,0.0,0.0,8.264,112.0,7.736,100.0,0.0,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059962272644042,0.0078678131103515,0.0064373016357421,0.0064373016357421,0.005960464477539,0.0,0.0140666961669921,0.0140666961669921,0.0,0.0075340270996093,0.0045299530029296,0.0,0.0045299530029296,0.0,0.0110149383544921,0.0212669372558593,0.496,1.36,0.0,0.0,3.744,112.0,4.232,66.66666666666666,0.856,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005931996587497,0.00762939453125,0.0071525573730468,0.0071525573730468,0.0057697296142578,0.0,0.009775161743164,0.009775161743164,0.0,0.0071048736572265,0.0100135803222656,0.0,0.0100135803222656,0.0,0.0108242034912109,0.0207901000976562,0.496,1.36,0.0,0.0,3.744,114.392,4.232,50.0,2.104,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005875825881958,0.0078678131103515,0.0081062316894531,0.0081062316894531,0.0059843063354492,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0083684921264648,0.0,0.0,0.0,0.0,0.0107049942016601,0.0279188156127929,0.496,1.424,0.0,0.0,8.264,112.0,7.736,100.0,0.0,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060641765594482,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.0064373016357421,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0081539154052734,0.0,0.0,0.0,0.0,0.0112533569335937,0.0218868255615234,0.496,1.36,0.0,0.0,3.744,112.0,4.232,100.0,0.0,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006176345977024,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0060558319091796,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0078201293945312,0.0,0.0,0.0,0.0,0.0112056732177734,0.0220298767089843,0.496,1.36,0.0,0.0,3.744,113.256,4.232,100.0,0.0,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059059010216252,0.00762939453125,0.0088214874267578,0.0088214874267578,0.0057750278049045,0.0,0.0061988830566406,0.0061988830566406,0.0,0.0070571899414062,0.009775161743164,0.0,0.009775161743164,0.0,0.011422417380593,0.0259876251220703,0.496,1.36,0.0,0.0,8.792,113.256,7.208,0.0,1.192,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060351926888992,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0074386596679687,0.0,0.0095367431640625,0.0095367431640625,0.0,0.010538101196289,0.0061988830566406,0.0,0.0061988830566406,0.0,0.0106334686279296,0.0203609466552734,0.496,1.36,0.0,0.0,3.744,113.256,4.232,50.0,1.192,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059356783876324,0.00762939453125,0.0069141387939453,0.0069141387939453,0.0058650970458984,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0074386596679687,0.007947285970052,0.0,0.0093936920166015,0.0,0.011301040649414,0.0210285186767578,0.496,1.424,0.0,0.0,3.744,120.16,4.232,72.72727272727273,12.584,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061552123268051,0.0081062316894531,0.0112056732177734,0.0112056732177734,0.0062227249145507,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0086784362792968,0.0073909759521484,0.0,0.0073909759521484,0.0,0.0104665756225585,0.026559829711914,0.496,1.424,0.0,0.0,8.264,119.664,7.736,66.66666666666666,3.0,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061552123268051,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.005960464477539,0.0,0.0083446502685546,0.0083446502685546,0.0,0.007486343383789,0.0073909759521484,0.0,0.0073909759521484,0.0,0.0112533569335937,0.022125244140625,0.496,1.392,0.0,0.0,3.744,119.664,4.232,66.66666666666666,3.0,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061552123268051,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0069141387939453,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0086307525634765,0.0073909759521484,0.0,0.0073909759521484,0.0,0.0109195709228515,0.0211238861083984,0.496,1.36,0.0,0.0,3.744,119.664,4.232,66.66666666666666,3.0,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061552123268051,0.0081062316894531,0.00762939453125,0.00762939453125,0.0058889389038085,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0079154968261718,0.0073909759521484,0.0,0.0073909759521484,0.0,0.0106573104858398,0.0280380249023437,0.496,1.36,0.0,0.0,8.264,119.664,7.736,66.66666666666666,3.0,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061552123268051,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0064849853515625,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0081062316894531,0.0073909759521484,0.0,0.0073909759521484,0.0,0.012063980102539,0.0241279602050781,0.496,1.36,0.0,0.0,3.744,119.664,4.232,66.66666666666666,3.0,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062226062983422,0.0088214874267578,0.0066757202148437,0.0066757202148437,0.0066280364990234,0.009775161743164,0.0138282775878906,0.0138282775878906,0.0140666961669921,0.0086784362792968,0.0092983245849609,0.0101566314697265,0.0092983245849609,0.0197887420654296,0.0112056732177734,0.0216007232666015,0.496,1.36,1.696,1.696,3.744,113.256,4.232,80.0,1.192,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059499973204077,0.0081062316894531,0.0102519989013671,0.0102519989013671,0.005960464477539,0.0,0.0061988830566406,0.0061988830566406,0.0,0.0075340270996093,0.0061194101969401,0.0,0.0082254409790039,0.0,0.0104904174804687,0.0283718109130859,0.496,1.424,0.0,0.0,8.792,125.88,7.208,40.0,29.104,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00597469842256,0.0081062316894531,0.00762939453125,0.00762939453125,0.0059008598327636,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0065326690673828,0.0069141387939453,0.0,0.0069141387939453,0.0,0.011603037516276,0.0225305557250976,0.496,1.392,0.0,0.0,4.272,114.488,3.704,93.75,2.2,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059899717274278,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0066280364990234,0.0,0.0139474868774414,0.014805793762207,0.0,0.0091075897216796,0.0069141387939453,0.0,0.0076770782470703,0.0,0.0111579895019531,0.0215530395507812,1.344,2.272,0.0,0.0,3.744,116.848,4.232,60.0,4.272,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061464309692382,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0062942504882812,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0091552734375,0.0,0.0,0.0,0.0,0.0118255615234375,0.0309467315673828,0.496,1.392,0.0,0.0,8.264,112.0,7.736,60.0,0.0,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060343742370605,0.0083446502685546,0.0092983245849609,0.0092983245849609,0.0059127807617187,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0075817108154296,0.0,0.0,0.0,0.0,0.0107288360595703,0.0205039978027343,0.496,1.36,0.0,0.0,3.744,112.0,4.232,60.0,0.0,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059299281078019,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0058174133300781,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0072479248046875,0.0,0.0,0.0,0.0,0.0109195709228515,0.0208854675292968,0.496,1.392,0.0,0.0,3.744,127.576,4.232,60.0,0.0,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060867555070631,0.0083446502685546,0.0095367431640625,0.0095367431640625,0.0060558319091796,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0078916549682617,0.009775161743164,0.0,0.009775161743164,0.0,0.0106573104858398,0.0277042388916015,0.496,1.36,0.0,0.0,8.264,115.616,7.736,75.0,2.072,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060262351200498,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.005960464477539,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0073909759521484,0.0064373016357421,0.0,0.0075101852416992,0.0,0.0108242034912109,0.0205516815185546,0.496,1.424,0.0,0.0,3.744,120.712,4.232,33.33333333333333,16.624,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060363788509843,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0056743621826171,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0074386596679687,0.0,0.0,0.0,0.0,0.0107765197753906,0.020599365234375,0.496,1.392,0.0,0.0,3.744,113.256,4.232,100.0,0.0,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060415267944335,0.0078916549682617,0.0107288360595703,0.0107288360595703,0.0061988830566406,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0084638595581054,0.0,0.0,0.0,0.0,0.010991096496582,0.0269651412963867,0.496,1.36,0.0,0.0,8.264,112.0,7.736,100.0,0.0,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060749053955078,0.0083684921264648,0.0066757202148437,0.0066757202148437,0.0060558319091796,0.0,0.0185966491699218,0.0185966491699218,0.0,0.0076770782470703,0.0064373016357421,0.0,0.0081539154052734,0.0,0.0108242034912109,0.0208377838134765,0.496,1.36,0.0,0.0,3.744,112.0,4.232,60.0,10.624,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061568091897403,0.0085115432739257,0.00762939453125,0.00762939453125,0.0059127807617187,0.0,0.0057220458984375,0.0057220458984375,0.0,0.0075817108154296,0.0053882598876953,0.0,0.0062465667724609,0.0,0.0105857849121093,0.0201225280761718,0.496,1.424,0.0,0.0,3.744,124.832,4.232,78.26086956521739,22.072,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060257033922185,0.0083446502685546,0.0107288360595703,0.0107288360595703,0.0060796737670898,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0079870223999023,0.0064373016357421,0.0,0.0064373016357421,0.0,0.0107526779174804,0.025796890258789,0.496,1.424,0.0,0.0,8.264,114.936,7.736,0.0,2.648,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060582160949707,0.0081062316894531,0.0092983245849609,0.0092983245849609,0.0061988830566406,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0074386596679687,0.0,0.0,0.0,0.0,0.0116348266601562,0.0217437744140625,0.496,1.36,0.0,0.0,3.744,112.0,4.232,0.0,0.0,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059236934529015,0.0081062316894531,0.0100135803222656,0.0100135803222656,0.0058650970458984,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0074386596679687,0.0,0.0,0.0,0.0,0.0111103057861328,0.0216007232666015,0.496,1.36,0.0,0.0,3.744,113.256,4.232,100.0,0.0,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060019801505169,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0060844421386718,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0080585479736328,0.0,0.0,0.0,0.0,0.0100231170654296,0.0231742858886718,0.496,1.36,0.0,0.0,19.04,113.256,19.048,100.0,0.0,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059699537742197,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0061511993408203,0.0,0.0176429748535156,0.0176429748535156,0.0,0.0079631805419921,0.0,0.0,0.0,0.0,0.0111579895019531,0.0206947326660156,0.496,1.36,0.0,0.0,3.744,113.256,4.232,100.0,0.0,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059461593627929,0.0081300735473632,0.00762939453125,0.00762939453125,0.0062942504882812,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0091075897216796,0.0,0.0,0.0,0.0,0.0109195709228515,0.0211715698242187,0.496,1.36,0.0,0.0,3.744,112.0,4.232,100.0,0.0,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060868263244628,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,112.0,0.0,100.0,0.0,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059318542480468,0.0073909759521484,0.00762939453125,0.00762939453125,0.0066121419270833,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0087261199951171,0.0,0.0,0.0,0.0,0.0118891398111979,0.0309467315673828,0.496,1.36,0.0,0.0,12.008,112.0,11.968,100.0,0.0,1
