time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_c_retransmissions_dl_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_c_packet_loss_dl_percentage,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_c_packet_loss_ul_percentage,f1_u_throughput_ul_kbps,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,f1_c_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,f1_u_throughput_dl_kbps,F-node
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068485736846923,0.0085830688476562,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.496,1.36,6.448,7.008,0.0,0.0,0.0,0.0,112.0,32.01413154602051,32.01413154602051,806.5857887268066,802.4917602539062,-795.8443562189738,-785.9936952590942,0.0,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0067818164825439,0.0085830688476562,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.496,1.36,6.096,5.728,0.0,0.0,0.0,0.0,112.0,32.01937675476074,32.01937675476074,809.591007232666,797.9255676269531,-806.984007358551,-799.9680280685425,0.0,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0069354897114767,0.0088214874267578,0.0050067901611328,0.005960464477539,0.0100135803222656,0.0100135803222656,0.0066995620727539,0.0084400177001953,0.0110149383544921,0.0262260437011718,0.496,1.36,8.88,9.04,0.0,8.464,7.488,0.0,117.192,32.01031684875488,32.01031684875488,800.6626129150391,799.9956130981445,-795.2075004577637,-785.9997749328613,13.408,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068619476622016,0.0088214874267578,0.0042915344238281,0.0042915344238281,0.0088214874267578,0.0088214874267578,0.0060081481933593,0.0086545944213867,0.0112295150756835,0.0262737274169921,0.496,1.424,6.576,6.864,0.0,8.464,7.488,0.0,113.256,32.0127010345459,32.0127010345459,800.5788803100586,796.4279651641846,-800.1871585845947,-799.9534130096436,1.192,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068334797721597,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0104904174804687,0.0104904174804687,0.0066041946411132,0.0085830688476562,0.0111937522888183,0.027322769165039,0.496,1.36,6.448,7.008,0.0,15.472,16.528,0.0,113.256,32.01436996459961,32.01436996459961,800.566816329956,793.7750339508057,-791.161855061849,-780.5453538894653,1.192,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.006780102478331,0.0083446502685546,0.0061988830566406,0.0061988830566406,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0,0.496,1.36,6.096,5.728,0.0,0.0,0.0,0.0,113.256,32.010793685913086,32.010793685913086,801.1985301971436,800.4096508026123,-800.4401326179504,-799.9462127685547,1.192,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0069379806518554,0.0090599060058593,0.0,0.0,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.496,1.36,9.856,10.176,0.0,0.0,0.0,0.0,112.0,32.015323638916016,32.015323638916016,804.9799203872681,801.6209204991659,-800.6803194681803,-799.9544143676758,0.0,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0070588102618467,0.0090599060058593,0.0040209060923966,0.0047683715820312,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.496,1.36,5.6,5.728,0.0,0.0,0.0,0.0,143.152,32.01150894165039,32.01150894165039,805.7633876800537,802.1347522735596,-802.5047779083252,-799.9951124191284,7057.408,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0071394443511962,0.0090837478637695,0.0040780252485132,0.0050067901611328,0.011444091796875,0.011444091796875,0.0063419342041015,0.008392333984375,0.0108718872070312,0.028395652770996,0.496,1.424,6.448,7.008,0.0,8.464,7.488,0.0,112.0,32.0131778717041,32.0131778717041,801.7632961273193,800.5833625793457,-800.4896640777588,-799.9942302703857,1321.168,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068616867065429,0.0088214874267578,0.0,0.0,0.0121593475341796,0.0121593475341796,0.0057697296142578,0.0079154968261718,0.010848045349121,0.027012825012207,0.496,1.392,6.096,5.728,0.0,8.464,7.488,0.0,112.0,32.01603889465332,32.01603889465332,800.5466938018799,800.1739025115967,-800.7538318634033,-799.9641180038452,0.0,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0067861209362011,0.0087738037109375,0.0044155120849609,0.0061988830566406,0.0095367431640625,0.0095367431640625,0.0058504251333383,0.0075817108154296,0.0101959004121668,0.0263214111328125,0.496,1.36,8.88,10.176,0.0,10.912,13.064,0.0,123.64,32.02056884765625,32.02056884765625,800.7408618927002,800.0537872314453,-800.1275459925333,-799.9386787414551,246.952,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068477137171806,0.0088214874267578,0.005960464477539,0.005960464477539,0.0138282775878906,0.0138282775878906,0.0,0.0,0.0,0.0,0.496,1.424,6.576,5.728,0.0,0.0,0.0,0.0,113.256,32.022714614868164,32.022714614868164,800.7617950439453,800.2528190612793,-800.775408744812,-800.0033378601074,1.192,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068761816072226,0.0088214874267578,0.0045299530029296,0.0045299530029296,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0.496,1.36,6.448,7.008,0.0,0.0,0.0,0.0,113.256,32.00960159301758,32.00960159301758,800.3690242767334,800.1159191131592,-800.3163735071818,-799.9757528305054,1.192,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0065994262695312,0.0083446502685546,0.0,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.0,0.496,1.36,6.096,5.728,0.0,0.0,0.0,0.0,112.0,32.01127052307129,32.01127052307129,808.0082416534424,803.6316871643066,-800.475001335144,-799.9627113342285,0.0,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068056583404541,0.0086069107055664,0.0,0.0,0.00762939453125,0.00762939453125,0.0057697296142578,0.0072956085205078,0.0117778778076171,0.0230789184570312,0.496,1.36,8.88,9.04,0.0,4.232,3.744,0.0,112.0,32.02033042907715,32.02033042907715,800.934886932373,800.3011703491211,-802.4238109588623,-800.0095367431641,0.0,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068163871765136,0.0083446502685546,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0056028366088867,0.0061273574829101,0.0106493631998697,0.0196695327758789,0.496,1.36,6.576,6.864,0.0,3.704,4.272,0.0,112.0,32.0134162902832,32.0134162902832,800.8970737457275,800.1666069030762,-800.3685474395752,-799.9595165252686,0.0,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0069332122802734,0.0090599060058593,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0059366226196289,0.0077724456787109,0.0114202499389648,0.0269651412963867,0.496,1.36,6.448,7.008,0.0,7.736,8.264,0.0,112.0,32.009124755859375,32.009124755859375,801.0348796844482,800.2091407775879,-800.1809517542521,-799.4817495346069,0.0,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068724734111897,0.0085830688476562,0.0040024646873637,0.0047683715820312,0.0112056732177734,0.0112056732177734,0.0061829884847005,0.0082015991210937,0.0107447306315104,0.0220298767089843,0.496,1.36,6.096,5.728,0.0,11.312,10.776,0.0,143.152,32.010555267333984,32.010555267333984,800.492000579834,800.1609802246094,-800.7356524467468,-800.2608299255371,4575.792,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0067753578299906,0.0085830688476562,0.0042915344238281,0.0042915344238281,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.496,1.424,8.88,9.04,0.0,0.0,0.0,0.0,113.256,32.01794624328613,32.01794624328613,800.5492210388184,800.1938819885254,-800.5918025970459,-799.958324432373,1.192,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0070679951183901,0.0092506408691406,0.0041162266450769,0.0050067901611328,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.496,1.36,7.424,7.36,0.0,0.0,0.0,0.0,123.64,32.0124626159668,32.0124626159668,799.9581098556519,791.5135224660238,-794.5109208424886,-782.9662561416626,1327.296,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0069849561936784,0.0088214874267578,0.0043283809315074,0.0052452087402343,0.0131130218505859,0.0131130218505859,0.0060558319091796,0.0078678131103515,0.0112533569335937,0.0214576721191406,0.496,1.424,5.6,6.512,0.0,4.232,3.744,0.0,118.448,32.0131778717041,32.0131778717041,806.8477869033813,803.2718896865845,-796.3724613189697,-788.5414600372314,980.416,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0069034633351795,0.0088214874267578,0.0040097670121626,0.0047683715820312,0.0103712081909179,0.0118017196655273,0.0058174133300781,0.0073909759521484,0.0110149383544921,0.0214099884033203,1.344,2.272,6.096,5.728,0.0,4.232,3.744,0.0,117.192,32.01854228973389,32.02054500579834,800.0965595245361,798.0222702026367,-802.4738430976868,-800.2307891845703,4955.84,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0070754568375165,0.0090599060058593,0.0042948457929823,0.0054597854614257,0.0176429748535156,0.0176429748535156,0.0060796737670898,0.008392333984375,0.0114679336547851,0.0278949737548828,0.496,1.424,9.856,10.176,0.0,7.736,8.264,0.0,117.192,32.01484680175781,32.01484680175781,801.418662071228,800.4788955052694,-799.006183942159,-795.4784631729126,684.608,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0070280103541132,0.0092983245849609,0.0048160552978515,0.005960464477539,0.0138282775878906,0.0138282775878906,0.0,0.0,0.0,0.0,0.496,1.424,5.6,5.728,0.0,0.0,0.0,0.0,114.264,32.01174736022949,32.01174736022949,805.2350521087646,802.038848400116,-800.9704947471619,-800.2399206161499,139.64,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068056583404541,0.0086307525634765,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0.496,1.424,6.448,7.008,0.0,0.0,0.0,0.0,112.0,32.02176094055176,32.02176094055176,805.6068897247314,802.2158622741699,-802.009105682373,-800.4975318908691,0.0,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068020112443678,0.0085830688476562,0.0044618334089006,0.0057220458984375,0.017404556274414,0.017404556274414,0.0,0.0,0.0,0.0,0.496,1.36,6.096,5.728,0.0,0.0,0.0,0.0,118.448,32.01007843017578,32.01007843017578,800.0718116760254,800.0165462493896,-800.5189895629883,-799.9970197677612,175.8,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068636363363031,0.0085830688476562,0.0040683340519032,0.0048637390136718,0.0090599060058593,0.0090599060058593,0.0065326690673828,0.0085830688476562,0.0121593475341796,0.0231742858886718,0.496,1.424,8.88,10.272,0.0,4.232,3.744,0.0,123.64,32.01031684875488,32.01031684875488,801.033878326416,800.3530979156494,-800.1388708750407,-799.945592880249,425.992,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068299212859044,0.0083446502685546,0.005960464477539,0.005960464477539,0.0112056732177734,0.0112056732177734,0.006103515625,0.0081062316894531,0.0114917755126953,0.0224113464355468,0.496,1.424,6.576,5.792,0.0,4.232,3.744,0.0,113.256,32.01866149902344,32.01866149902344,803.0915260314941,800.9860038757324,-800.5083203315735,-799.9900341033936,1.192,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0067424774169921,0.0083446502685546,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0059843063354492,0.0081300735473632,0.0108718872070312,0.0275850296020507,0.496,1.36,6.448,7.104,0.0,7.736,8.264,0.0,112.0,32.016754150390625,32.016754150390625,804.8065185546875,799.2304801940918,-801.8237749735514,-800.0037670135498,0.0,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068831443786621,0.0083684921264648,0.0,0.0,0.0140666961669921,0.0140666961669921,0.0,0.0,0.0,0.0,0.496,1.36,6.096,5.792,0.0,0.0,0.0,0.0,112.0,32.012224197387695,32.012224197387695,807.9984664916992,803.5391807556152,-798.4667420387268,-794.379448890686,0.0,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.007028673209396,0.0092983245849609,0.0040369701170221,0.0047683715820312,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.496,1.36,8.88,9.104,0.0,0.0,0.0,0.0,132.768,32.022714614868164,32.022714614868164,801.0318756103516,800.3265857696533,-802.2031307220459,-799.9898910522461,4067.096,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0069153308868408,0.0088214874267578,0.0,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0,0.0,0.496,1.424,6.576,6.96,0.0,0.0,0.0,0.0,112.0,32.02009201049805,32.02009201049805,800.4761695861816,796.4321136474609,-800.8028507232666,-799.9943733215332,0.0,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0069165111181154,0.0090599060058593,0.005960464477539,0.005960464477539,0.0131130218505859,0.0131130218505859,0.0058174133300781,0.0071048736572265,0.0115394592285156,0.0218868255615234,0.496,1.36,6.448,7.104,0.0,4.232,3.744,0.0,113.256,32.015085220336914,32.015085220336914,819.2348480224609,799.4879245758057,-791.1533912022909,-781.5146446228027,1.192,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.006866692310542,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.0078678131103515,0.0078678131103515,0.0057816505432128,0.0062942504882812,0.0112056732177734,0.0209808349609375,0.496,1.36,6.096,5.792,0.0,3.704,4.272,0.0,113.256,32.010793685913086,32.010793685913086,814.4131183624268,804.6792507171631,-814.4926428794861,-804.8311233520508,1.192,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.007123481936571,0.0090599060058593,0.0041124148246569,0.0050067901611328,0.0147819519042968,0.0147819519042968,0.0060796737670898,0.0085830688476562,0.011444091796875,0.0277042388916015,0.496,1.36,8.88,9.104,0.0,7.736,8.264,0.0,134.024,32.01603889465332,32.01603889465332,800.6964206695557,800.2344608306885,-800.0014305114746,-799.9759674072266,3685.248,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0072106793152159,0.0092983245849609,0.0041467802865164,0.0054836273193359,0.0140666961669921,0.0140666961669921,0.0,0.0,0.0,0.0,0.496,1.424,7.424,7.456,0.0,0.0,0.0,0.0,117.192,32.01460838317871,32.01460838317871,800.0084161758423,791.4590438206991,-794.6400245030721,-782.9892635345459,1353.2,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.006645917892456,0.0081062316894531,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0,0.496,1.424,5.6,6.608,0.0,0.0,0.0,0.0,112.0,32.0131778717041,32.0131778717041,801.0208368301392,800.5065321922302,-796.2060928344727,-788.8013362884521,0.0,1
199,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0067746639251708,0.0085830688476562,0.0,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.496,1.36,6.096,5.792,0.0,0.0,0.0,0.0,112.0,32.01031684875488,32.01031684875488,817.5986289978027,806.8759918212891,-800.7427453994751,-800.2604484558105,0.0,1
200,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068640708923339,0.0086069107055664,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0066280364990234,0.0090599060058593,0.0118732452392578,0.0232696533203125,0.496,1.36,9.856,10.272,0.0,4.232,3.744,0.0,112.0,32.010793685913086,32.010793685913086,801.1380434036255,795.0122753779093,-805.3201834360758,-799.9632358551025,0.0,1
201,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0067895917750116,0.0088214874267578,0.0066757202148437,0.0066757202148437,0.0100135803222656,0.0100135803222656,0.006103515625,0.0078678131103515,0.011444091796875,0.0221729278564453,0.496,1.36,5.6,5.792,0.0,4.232,3.744,0.0,113.256,32.01460838317871,32.01460838317871,805.5996656417847,801.9574284553528,-793.7667369842529,-784.3316078186035,1.192,1
202,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0067148635636514,0.0085830688476562,0.0047683715820312,0.0047683715820312,0.0128746032714843,0.0128746032714843,0.006270408630371,0.0081539154052734,0.0114202499389648,0.0297784805297851,0.496,1.36,6.448,7.104,0.0,7.736,8.264,0.0,113.256,32.011985778808594,32.011985778808594,806.1231136322021,802.2711753845215,-801.4810482660929,-799.9565601348877,1.192,1
203,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068161747243144,0.0083446502685546,0.0045299530029296,0.0052452087402343,0.0145435333251953,0.0145435333251953,0.0,0.0,0.0,0.0,0.496,1.36,6.096,5.792,0.0,0.0,0.0,0.0,118.448,32.0127010345459,32.0127010345459,800.6002902984619,799.9495506286621,-800.9877800941467,-800.0051021575928,24.056,1
204,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0069314993700934,0.008702278137207,0.0045140584309895,0.0057220458984375,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.496,1.424,8.88,10.272,0.0,0.0,0.0,0.0,139.856,32.02342987060547,32.02342987060547,800.0762462615967,799.782133102417,-800.334612528483,-799.9621629714966,527.792,1
205,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0071157863484093,0.0090599060058593,0.0045118452627447,0.0054836273193359,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0,0.0,0.496,1.424,6.576,5.792,0.0,0.0,0.0,0.0,114.584,32.01127052307129,32.01127052307129,802.4459362030029,801.1516571044922,-800.2334833145142,-799.2790222167969,402.504,1
206,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.006951093673706,0.0088214874267578,0.0048160552978515,0.0050067901611328,0.011444091796875,0.011444091796875,0.005960464477539,0.0073909759521484,0.012063980102539,0.0234127044677734,0.496,1.424,6.448,7.104,0.0,4.232,3.744,0.0,112.0,32.02104568481445,32.02104568481445,804.8910617828369,801.4426231384277,-801.8147548039755,-799.968957901001,11.48,1
207,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0074676948018593,0.0095367431640625,0.0038914058519446,0.0045299530029296,0.0133514404296875,0.0133514404296875,0.006103515625,0.0077724456787109,0.016641616821289,0.0340938568115234,0.496,1.392,6.096,5.792,0.0,4.232,3.744,0.0,122.384,32.01127052307129,32.01127052307129,800.6336688995361,800.0666618347168,-800.518274307251,-799.9813795089722,22783.296,1
208,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0080625609596176,0.0104665756225585,0.0039179663466468,0.0045299530029296,0.013589859008789,0.013589859008789,0.0063419342041015,0.0090837478637695,0.0112533569335937,0.030064582824707,0.496,1.424,8.88,9.104,0.0,7.736,8.264,0.0,118.448,32.02342987060547,32.02342987060547,805.641508102417,802.0115375518799,-800.4075527191162,-800.0004291534424,13317.896,1
209,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0069437928460723,0.0090599060058593,0.0045299530029296,0.0045299530029296,0.0157356262207031,0.0157356262207031,0.0,0.0,0.0,0.0,0.496,1.424,6.576,6.96,0.0,0.0,0.0,0.0,113.256,32.015323638916016,32.015323638916016,800.8929252624512,800.3561019897461,-800.7659435272217,-799.9602317810059,1.192,1
210,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.006939048197732,0.0085830688476562,0.0061988830566406,0.0061988830566406,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0.496,1.392,6.448,7.104,0.0,0.0,0.0,0.0,113.256,32.0127010345459,32.0127010345459,800.7031440734863,800.2401828765869,-800.6651401519775,-799.9722957611084,1.192,1
211,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0069785118103027,0.0090599060058593,0.0,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0.496,1.36,6.096,5.792,0.0,0.0,0.0,0.0,112.0,32.01031684875488,32.01031684875488,801.179027557373,800.4048824310303,-800.2457022666931,-799.9832391738892,0.0,1
212,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0075335596121993,0.0095367431640625,0.0038947496423667,0.0045299530029296,0.0083446502685546,0.0083446502685546,0.0075340270996093,0.0091075897216796,0.0111579895019531,0.0212669372558593,0.496,1.36,8.88,9.104,0.0,4.232,3.744,0.0,132.768,32.02033042907715,32.02033042907715,805.10573387146,801.742696762085,-800.2219200134277,-799.9827861785889,33137.832,1
213,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0080089663984763,0.0100135803222656,0.0039033495106028,0.0045299530029296,0.0159740447998046,0.0159740447998046,0.0061511993408203,0.0078678131103515,0.0110626220703125,0.0213146209716796,0.496,1.424,6.576,6.96,0.0,4.232,3.744,0.0,117.192,32.02986717224121,32.02986717224121,801.4569759368896,796.0989952087402,-802.1574974060059,-800.3066539764404,17765.784,1
214,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0069427490234375,0.0090599060058593,0.0,0.0,0.0133514404296875,0.0133514404296875,0.0063419342041015,0.0083684921264648,0.0113248825073242,0.0281572341918945,0.496,1.424,6.448,7.104,0.0,7.736,8.264,0.0,112.0,32.01794624328613,32.01794624328613,800.977087020874,792.323637008667,-789.8236115773519,-778.4382104873657,0.0,1
215,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0067457037778636,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.011444091796875,0.0139236450195312,0.0,0.0,0.0,0.0,1.344,2.24,6.096,5.792,0.0,0.0,0.0,0.0,113.256,32.0131778717041,32.018327713012695,805.3969860076904,801.8937587738037,-800.5117177963257,-799.991250038147,1.192,1
216,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0069010910110094,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0,0.496,1.36,9.856,10.272,0.0,0.0,0.0,0.0,113.256,32.016754150390625,32.016754150390625,800.9182214736938,800.0115156173706,-801.9925753275553,-800.0087738037109,1.192,1
