time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,a1_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,a1_latency_mean_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_p90_dl_ms,e2_du_retransmissions_ul_count,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,e2_du_packet_loss_ul_percentage,f1_u_throughput_dl_kbps,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,F-node
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.005949841867579,0.0083446502685546,0.0057816505432128,0.0074625015258789,0.0064373016357421,0.0,0.0,0.0,0.0078678131103515,0.0,0.011301040649414,0.009775161743164,0.009775161743164,0.0208377838134765,0,0.496,1.424,0.0,0.0,122.384,3.744,4.232,0.0,47.008,0.00762939453125,0.00762939453125,0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061360164661312,0.0083446502685546,0.0040864944458007,0.0047922134399414,0.006103515625,0.0,0.0,0.0,0.0084161758422851,0.0,0.0111103057861328,0.0119209289550781,0.0119209289550781,0.0264644622802734,0,0.496,1.36,0.0,0.0,115.4,8.264,7.736,0.0,1037.184,0.0073909759521484,0.0073909759521484,0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068043718243589,0.0090599060058593,0.0038642931104005,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0,0,0.496,1.424,0.0,0.0,116.144,0.0,0.0,0.0,8890.944,0.0119209289550781,0.0119209289550781,0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064750709155998,0.0088214874267578,0.0040240131073714,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0,0,0.496,1.424,0.0,0.0,115.712,0.0,0.0,0.0,2273.4,0.0081062316894531,0.0081062316894531,0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006693424564777,0.0088214874267578,0.0038939087014449,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0,0,0.496,1.424,0.0,0.0,118.448,0.0,0.0,0.0,13771.168,0.0085830688476562,0.0085830688476562,0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063705444335937,0.0088453292846679,0.003894912862332,0.0045299530029296,0.0063896179199218,0.0,0.0,0.0,0.008392333984375,0.0,0.0120162963867187,0.0092983245849609,0.0092983245849609,0.02288818359375,0,0.496,1.424,0.0,0.0,112.0,3.744,4.232,0.0,3558.072,0.0095367431640625,0.0095367431640625,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061416625976562,0.0083446502685546,0.0,0.0,0.0061511993408203,0.0,0.0,0.0,0.007486343383789,0.0,0.0124454498291015,0.0100135803222656,0.0100135803222656,0.0229358673095703,0,0.496,1.424,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0078678131103515,0.0078678131103515,0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060784816741943,0.0083446502685546,0.0,0.0,0.0062227249145507,0.0,0.0,0.0,0.008392333984375,0.0,0.010538101196289,0.0116825103759765,0.0116825103759765,0.0252246856689453,0,0.496,1.36,0.0,0.0,112.0,8.264,7.736,0.0,0.0,0.0064373016357421,0.0064373016357421,0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063321169684914,0.0085830688476562,0.0041164929353738,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0085830688476562,0.0,0,0.496,1.36,0.0,0.0,126.992,0.0,0.0,0.0,1702.928,0.0066757202148437,0.0066757202148437,0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006377993531488,0.0090599060058593,0.0040038939445249,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013589859008789,0.013589859008789,0.0,0,0.496,1.424,0.0,0.0,113.256,0.0,0.0,0.0,1624.28,0.0088214874267578,0.0088214874267578,0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061632981940881,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0,0,0.496,1.424,0.0,0.0,113.256,0.0,0.0,0.0,1.192,0.0073909759521484,0.0073909759521484,0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061383887903014,0.0083446502685546,0.0054836273193359,0.0054836273193359,0.006103515625,0.0,0.0,0.0,0.0077724456787109,0.0,0.0112056732177734,0.0088214874267578,0.0109195709228515,0.0205039978027343,0,1.344,2.208,0.0,0.0,113.256,3.744,4.232,0.0,1.192,0.0066041946411132,0.0063180923461914,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059771537780761,0.0081062316894531,0.0,0.0,0.006103515625,0.0,0.0,0.0,0.0077247619628906,0.0,0.0106334686279296,0.0123977661132812,0.0123977661132812,0.0198841094970703,0,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0066757202148437,0.0066757202148437,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060117244720458,0.0081300735473632,0.0,0.0,0.0065803527832031,0.0,0.0,0.0,0.0087261199951171,0.0,0.010995864868164,0.0073909759521484,0.0073909759521484,0.0269412994384765,0,0.496,1.36,0.0,0.0,112.0,19.04,19.048,0.0,0.0,0.0069141387939453,0.0069141387939453,0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061023235321044,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005960464477539,0.005960464477539,0.0,0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.009775161743164,0.009775161743164,0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060343742370605,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013589859008789,0.013589859008789,0.0,0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0088214874267578,0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060929192437065,0.0083446502685546,0.0043869018554687,0.006270408630371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092983245849609,0.0092983245849609,0.0,0,0.496,1.36,0.0,0.0,141.512,0.0,0.0,0.0,323.584,0.0092983245849609,0.0092983245849609,0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060442650672232,0.0080823898315429,0.0043237531507337,0.0057697296142578,0.0067710876464843,0.0,0.0,0.0,0.0087261199951171,0.0,0.0112533569335937,0.011444091796875,0.011444091796875,0.020599365234375,0,0.496,1.424,0.0,0.0,118.448,3.744,4.232,0.0,330.616,0.0090599060058593,0.0090599060058593,1
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060292618784738,0.0085830688476562,0.0045299530029296,0.0045299530029296,0.0057697296142578,0.0,0.0,0.0,0.0071525573730468,0.0,0.0109195709228515,0.0,0.0,0.0207424163818359,0,0.0,1.424,0.0,0.0,113.256,3.744,4.232,0.0,1.192,146021.50774002075,146021.50774002075,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0071159683831847,0.0095367431640625,0.003870041500259,0.0045299530029296,0.006270408630371,0.0,0.0,0.0,0.0086307525634765,0.0,0.0101089477539062,0.0,0.0,0.0240087509155273,1,0.0,2.448,0.0,0.0,122.384,8.264,7.736,0.0,50108.952,144959.01370048523,144959.01370048523,1
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0071442542384512,0.009775161743164,0.0038733514946522,0.0045299530029296,0.0,0.0104904174804687,0.009775161743164,0.0104904174804687,0.0,0.009775161743164,0.0,0.0,0.0,0.0,0,0.0,1.904,0.848,0.848,117.192,0.0,0.0,100.0,5072.856,0.0,0.0,1
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0058400630950927,0.0078916549682617,0.0,0.0,0.0,0.0052452087402343,0.0107288360595703,0.0052452087402343,0.0,0.0107288360595703,0.0,0.0,0.0,0.0,1,0.0,4.56,0.848,0.848,112.0,0.0,0.0,0.0,0.0,142911.01503372192,142911.01503372192,1
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059759616851806,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061514365732373,0.0083446502685546,0.0050067901611328,0.0050067901611328,0.0061988830566406,0.0,0.0,0.0,0.0082969665527343,0.0,0.0108718872070312,0.0,0.0,0.0206947326660156,0,0.0,2.864,0.0,0.0,113.256,3.744,4.232,100.0,1.192,0.0,0.0,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0058631991865623,0.0078678131103515,0.00762939453125,0.00762939453125,0.0061511993408203,0.0,0.0,0.0,0.0078201293945312,0.0,0.0111103057861328,0.0,0.0,0.0203132629394531,0,0.0,0.0,0.0,0.0,113.256,3.744,4.232,100.0,1.192,0.0,0.0,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060185864197081,0.0078678131103515,0.0079870223999023,0.0084638595581054,0.0060081481933593,0.0,0.0,0.0,0.0079154968261718,0.0,0.0107049942016601,0.0,0.0,0.0253915786743164,1,0.0,8.56,0.0,0.0,113.256,8.264,7.736,0.0,8.176,138879.0135383606,138879.0135383606,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0069951548159701,0.009775161743164,0.0039440892296067,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,143.152,0.0,0.0,0.0,12485.928,0.0,0.0,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0071370601654052,0.0092983245849609,0.0039966961809697,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,116.632,0.0,0.0,0.0,8150.096,0.0,0.0,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065843857342924,0.0085830688476562,0.0050005159879985,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,117.192,0.0,0.0,0.0,212.96,0.0,0.0,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060570240020751,0.0081062316894531,0.0,0.0,0.0064849853515625,0.0,0.0,0.0,0.008249282836914,0.0,0.0116825103759765,0.0,0.0,0.0222206115722656,0,0.0,0.0,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0,0.0,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060415033049184,0.0081062316894531,0.004132588704427,0.0047683715820312,0.0060558319091796,0.0,0.0,0.0,0.0075340270996093,0.0,0.0108718872070312,0.0,0.0,0.0205039978027343,0,0.0,0.0,0.0,0.0,123.64,3.744,4.232,0.0,912.384,0.0,0.0,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066096239750928,0.0090360641479492,0.0038875568887937,0.0045299530029296,0.0061273574829101,0.0,0.0,0.0,0.0077724456787109,0.0,0.0105857849121093,0.0,0.0,0.0249385833740234,0,0.0,0.0,0.0,0.0,118.448,8.264,7.736,0.0,7888.056,0.0,0.0,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066057366518238,0.0090599060058593,0.0039879808720854,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,117.888,0.0,0.0,0.0,2135.632,0.0,0.0,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006108283996582,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9.2,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061205963590251,0.0085830688476562,0.0075101852416992,0.0076055526733398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,115.976,0.0,0.0,100.0,7.376,0.0,0.0,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064207775758044,0.009012222290039,0.0040701457432338,0.0052452087402343,0.0066280364990234,0.0,0.0,0.0,0.0090599060058593,0.0,0.0116348266601562,0.0,0.0,0.0217437744140625,0,0.0,0.0,0.0,0.0,122.384,3.744,4.232,100.0,2792.608,0.0,0.0,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062334537506103,0.0083446502685546,0.0039913824626377,0.0045299530029296,0.0059127807617187,0.0,0.0,0.0,0.0073432922363281,0.0,0.0114917755126953,0.0,0.0,0.021219253540039,0,0.0,0.0,0.0,0.0,112.0,3.744,4.232,100.0,1226.112,0.0,0.0,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064713614327566,0.0090599060058593,0.0038885369915919,0.0045299530029296,0.0059843063354492,0.0,0.0,0.0,0.0088214874267578,0.0,0.0104427337646484,0.0,0.0,0.0264167785644531,0,0.0,0.0,0.0,0.0,123.64,8.264,7.736,100.0,17975.344,0.0,0.0,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.007584543511419,0.0100135803222656,0.0038964372452858,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,118.448,0.0,0.0,100.0,22014.736,0.0,0.0,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060517989580904,0.0081062316894531,0.0045299530029296,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,100.0,1.192,0.0,0.0,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0058460235595703,0.0074148178100585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060617923736572,0.0083446502685546,0.0,0.0,0.0060558319091796,0.0,0.0,0.0,0.0077724456787109,0.0,0.0109672546386718,0.0,0.0,0.0211715698242187,1,0.0,11.664,0.0,0.0,112.0,3.744,4.232,0.0,0.0,122368.01314353944,122368.01314353944,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062155723571777,0.0083684921264648,0.0,0.0,0.0062465667724609,0.0,0.0,0.0,0.0080585479736328,0.0,0.01220703125,0.0,0.0,0.0224113464355468,0,0.0,0.0,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0,0.0,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060784816741943,0.0083446502685546,0.0,0.0,0.0060081481933593,0.0,0.0,0.0,0.0083684921264648,0.0,0.0112533569335937,0.0143051147460937,0.0143051147460937,0.0290393829345703,1,0.848,3.984,0.0,0.0,112.0,8.264,7.736,100.0,0.0,0.0,0.0,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006061288254771,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,100.0,1.192,0.0,0.0,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066066133803215,0.0095367431640625,0.0038908857405532,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,144.408,0.0,0.0,100.0,19482.736,0.0,0.0,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0073130768124419,0.009775161743164,0.0039048642486058,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,118.448,0.0,0.0,100.0,20833.736,0.0,0.0,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059700012207031,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0058329105377197,0.0076532363891601,0.0,0.0,0.0060081481933593,0.0,0.0,0.0,0.0078201293945312,0.0,0.0126361846923828,0.0,0.0,0.0256061553955078,0,0.0,0.0,0.0,0.0,112.0,3.744,4.232,100.0,0.0,0.0,0.0,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062358379364013,0.0083684921264648,0.0,0.0,0.005960464477539,0.0,0.0,0.0,0.0075340270996093,0.0,0.0113487243652343,0.0,0.0,0.0224113464355468,0,0.0,0.0,0.0,0.0,112.0,3.744,4.232,100.0,0.0,0.0,0.0,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065535747358951,0.0083446502685546,0.0040718889611912,0.0047683715820312,0.0063896179199218,0.0,0.0,0.0,0.0088453292846679,0.0,0.0112056732177734,0.0,0.0,0.0249862670898437,0,0.0,0.0,0.0,0.0,132.208,8.264,7.736,100.0,1412.968,0.0,0.0,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065286361162935,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0143051147460937,0.0071525573730468,0.0143051147460937,0.0,0.0071525573730468,0.0,0.0,0.0,0.0,0,0.0,0.0,0.848,0.848,113.256,0.0,0.0,100.0,1.192,0.0,0.0,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060933146310682,0.0081062316894531,0.0045299530029296,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,100.0,1.192,0.0,0.0,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059663952879644,0.00762939453125,0.0069141387939453,0.0069141387939453,0.0,0.0042915344238281,0.0069141387939453,0.0042915344238281,0.0,0.0069141387939453,0.0,0.0,0.0,0.0,0,0.0,0.0,0.848,0.848,113.256,0.0,0.0,100.0,1.192,0.0,0.0,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.005950927734375,0.0081062316894531,0.0,0.0,0.006103515625,0.0,0.0,0.0,0.0075817108154296,0.0,0.0112533569335937,0.0,0.0,0.0214099884033203,0,0.0,0.0,0.0,0.0,112.0,3.744,4.232,100.0,0.0,0.0,0.0,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061428546905517,0.0078678131103515,0.0,0.0,0.0068545341491699,0.0,0.0,0.0,0.0087499618530273,0.0,0.0104109446207682,0.0,0.0,0.0185966491699218,0,0.0,0.0,0.0,0.0,112.0,4.272,3.704,100.0,0.0,0.0,0.0,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0070978955524723,0.0095367431640625,0.0038786571558432,0.0045299530029296,0.0059366226196289,0.0,0.0,0.0,0.0081539154052734,0.0,0.0104188919067382,0.0,0.0,0.0259160995483398,0,0.0,0.0,0.0,0.0,139.376,8.264,7.736,100.0,32189.424,0.0,0.0,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0077064950667803,0.009775161743164,0.0038944291633297,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,117.192,0.0,0.0,100.0,17242.96,0.0,0.0,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061609258699179,0.0081062316894531,0.0050408499581473,0.0058889389038085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,116.392,0.0,0.0,100.0,70.816,0.0,0.0,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062118662465917,0.0081062316894531,0.0056425730387369,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,116.88,0.0,0.0,100.0,21.36,0.0,0.0,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062688666196604,0.0083446502685546,0.0048279762268066,0.0054121017456054,0.006723403930664,0.0,0.0,0.0,0.0094890594482421,0.0,0.0111579895019531,0.0,0.0,0.0210762023925781,0,0.0,0.0,0.0,0.0,113.256,3.744,4.232,100.0,13.168,0.0,0.0,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060631497071521,0.0085830688476562,0.0057220458984375,0.006103515625,0.0060558319091796,0.0,0.0,0.0,0.008249282836914,0.0,0.0117778778076171,0.0,0.0,0.0231742858886718,0,0.0,0.0,0.0,0.0,118.448,3.744,4.232,100.0,11.12,0.0,0.0,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063546813360535,0.008559226989746,0.0071525573730468,0.0079154968261718,0.0061750411987304,0.006866455078125,0.005801518758138,0.0088930130004882,0.0083684921264648,0.0068187713623046,0.010538101196289,0.0,0.0,0.0248193740844726,0,0.0,0.0,11.728,26.336,122.384,8.264,7.736,100.0,13.712,0.0,0.0,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062024593353271,0.0083446502685546,0.0061988830566406,0.0063896179199218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,100.0,14.608,0.0,0.0,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006108283996582,0.0081300735473632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063450492207129,0.0086307525634765,0.0,0.0,0.0,0.0069406297471788,0.0072419643402099,0.0098705291748046,0.0,0.0093698501586914,0.0,0.0,0.0,0.0,0,0.0,0.0,21.856,13.648,111.376,0.0,0.0,100.0,0.0,0.0,0.0,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0067634962091398,0.0085830688476562,0.0047683715820312,0.0047683715820312,0.0058174133300781,0.0,0.0133514404296875,0.0,0.0076770782470703,0.0133514404296875,0.0114917755126953,0.0,0.0,0.0225067138671875,0,0.0,0.0,0.496,0.0,113.256,3.744,4.232,100.0,1.192,0.0,0.0,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068975325247541,0.0085830688476562,0.0054836273193359,0.0054836273193359,0.0070571899414062,0.0,0.0,0.0,0.0095844268798828,0.0,0.0115394592285156,0.0,0.0,0.0216960906982421,0,0.0,0.0,0.0,0.0,113.256,3.744,4.232,100.0,1.192,0.0,0.0,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068987186868392,0.0090599060058593,0.0092983245849609,0.0092983245849609,0.0065803527832031,0.0,0.0,0.0,0.009775161743164,0.0,0.011301040649414,0.0,0.0,0.026249885559082,0,0.0,0.0,0.0,0.0,113.256,8.264,7.736,100.0,1.192,0.0,0.0,1
