time_seconds,a1_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_c_retransmissions_dl_count,e2_du_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,a1_retransmissions_dl_count,a1_retransmissions_ul_count,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,a1_throughput_ul_kbps,f1_c_packet_loss_ul_percentage,f1_c_packet_loss_dl_percentage,a1_packet_loss_dl_percentage,f1_c_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,a1_latency_p90_dl_ms,a1_latency_mean_dl_ms,f1_u_throughput_dl_kbps,F-node
102,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0062024415428958,0.0083446502685546,0.00762939453125,0.00762939453125,0.0057220458984375,0.0057220458984375,0.0162124633789062,0.0162124633789062,0.496,1.36,1.0,2.0,5.6,5.728,1.12,113.256,1.184,25.0,25.0,0.0,-93.99347305297852,-307.01390902201337,266.65735244750977,477.52513885498047,855.822483698527,2970.313692092896,4359.902286529541,4359.507083892822,1.192,1
103,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0063708765589775,0.0088214874267578,0.0081062316894531,0.0081062316894531,0.0042915344238281,0.0042915344238281,0.0119209289550781,0.0119209289550781,0.496,1.36,1.0,1.0,9.856,10.176,1.12,113.256,0.592,16.666666666666664,16.666666666666664,0.0,-50.80304145812988,-265.7704830169678,212.32686042785645,410.64767837524414,-171.19248708089194,1536.515235900879,4359.0280294418335,4359.0229749679565,1.192,1
104,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0063673180727223,0.0085830688476562,0.0092983245849609,0.0092983245849609,0.0052452087402343,0.0052452087402343,0.0133514404296875,0.0133514404296875,0.496,1.36,1.0,1.0,6.448,6.224,1.12,113.256,0.592,40.0,20.0,0.0,-80.06143569946289,-260.01302401224774,334.6273899078369,555.2452325820923,-1195.2071984608967,512.500524520874,4359.025049209595,4359.022378921509,1.192,1
105,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0062995743983,0.0088214874267578,0.0081062316894531,0.0081062316894531,0.0042107797438098,0.0052213668823242,0.0102519989013671,0.0102519989013671,0.496,1.36,0.0,1.0,5.6,6.512,3.216,143.152,3.704,20.0,25.0,0.0,-104.94036674499506,-268.49299669265747,266.6410605112712,490.39950370788574,-1480.1234934065078,0.0096321105957031,4359.027481079102,4359.017431735992,601.84,1
106,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0070481751095596,0.0092983245849609,0.009775161743164,0.009775161743164,0.0039919326294502,0.0047683715820312,0.0131130218505859,0.0131130218505859,0.496,1.36,1.0,0.0,6.096,5.728,2.704,117.192,1.12,25.0,40.0,0.0,-81.8105697631836,-266.9858932495117,266.67435963948566,490.114164352417,1636.7600645337786,3521.270895004273,4359.022521972656,4359.017213185628,10880.152,1
107,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0065618486546758,0.0092983245849609,0.0092983245849609,0.0092983245849609,0.0041101289832073,0.0050067901611328,0.0100135803222656,0.0100135803222656,0.496,1.424,1.0,2.0,9.856,10.176,0.592,117.192,1.184,16.666666666666664,16.666666666666664,0.0,-35.42947769165039,-265.7891273498535,209.32683944702148,415.6241416931152,848.9169677098593,2969.4215774536137,4359.019994735718,4359.019041061401,1971.136,1
108,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0067949295043945,0.0092983245849609,0.0088214874267578,0.0088214874267578,0.0039454716355053,0.0045299530029296,0.021219253540039,0.021219253540039,0.496,1.424,1.0,1.0,6.448,6.224,1.12,112.0,0.592,40.0,20.0,0.0,-85.0198745727539,-267.3407395680745,338.3578658103943,553.4458637237549,-179.11426226298013,1535.002827644348,4359.035301208496,4359.0288162231445,10607.152,1
109,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0063830082959467,0.0088214874267578,0.0164508819580078,0.0164508819580078,0.004044197444012,0.0047683715820312,0.0143051147460937,0.0143051147460937,0.496,1.424,1.0,1.0,5.6,6.512,1.12,115.52,0.592,20.0,25.0,0.0,-108.16535949707028,-268.4946656227112,266.678253809611,483.8146686553955,-1202.1149794260662,512.0021104812622,4359.031510353088,4359.024167060852,3566.52,1
110,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0063008929959577,0.0088214874267578,0.0107288360595703,0.0107288360595703,0.0042915344238281,0.0042915344238281,0.0131130218505859,0.0131130218505859,0.496,1.424,1.0,1.0,6.096,5.728,5.64,113.256,4.096,25.0,40.0,0.0,-86.57755851745605,-266.9936815897624,266.660213470459,483.4972381591797,-119.1239058971405,2598.622679710388,4359.030246734619,4359.020352363586,1.192,1
111,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0060968731173235,0.0083446502685546,0.0090599060058593,0.0090599060058593,0.0052452087402343,0.0052452087402343,0.0109672546386718,0.0109672546386718,0.496,1.36,0.0,2.0,9.856,10.176,1.12,113.256,1.184,16.666666666666664,16.666666666666664,0.0,-40.811967849731445,-265.7816410064697,209.32559967041016,413.6474609375,849.3508895238241,2971.2378263473515,4359.013557434082,4359.013557434082,1.192,1
112,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0063860416412353,0.0083446502685546,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0154972076416015,0.0154972076416015,0.496,1.36,0.0,1.0,6.448,6.224,1.12,112.0,0.592,40.0,20.0,0.0,-89.06664848327637,-267.00814565022785,338.3818864822388,554.1629552841187,-177.68863836924234,1537.0038747787476,4359.012126922607,4359.012126922607,0.0,1
113,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0064551830291748,0.0088453292846679,0.00762939453125,0.00762939453125,0.0,0.0,0.0107288360595703,0.0107288360595703,0.496,1.36,0.0,1.0,5.6,6.512,1.12,112.0,0.592,20.0,25.0,0.0,-112.66686916351316,-268.49883794784546,266.6199207305908,477.8470516204834,-1202.6756207148237,512.0168924331665,4359.0247631073,4359.0247631073,0.0,1
114,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0062870979309082,0.0083684921264648,0.00762939453125,0.00762939453125,0.0,0.0,0.0090599060058593,0.0090599060058593,0.496,1.36,0.0,1.0,6.096,5.728,5.048,112.0,3.504,25.0,40.0,0.0,-91.26276969909668,-266.99312527974445,266.6793664296468,477.5343894958496,-1336.0098838806152,0.0109672546386718,4359.032917022705,4359.021782875061,0.0,1
115,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0061714649200439,0.0085830688476562,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0092983245849609,0.0092983245849609,0.496,1.36,1.0,0.0,9.856,10.176,0.528,112.0,0.0,16.666666666666664,16.666666666666664,0.0,-46.84000015258789,-265.9914493560791,210.73331832885745,409.409761428833,0.0,0.0,4359.028339385986,4359.028339385986,0.0,1
116,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0063613872622969,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0045299530029296,0.0045299530029296,0.0107288360595703,0.0107288360595703,0.496,1.36,1.0,0.0,6.448,6.224,0.528,113.256,0.0,40.0,20.0,0.0,-93.5887336730957,-266.9851779937744,336.6020917892456,546.4307546615601,0.0,0.0,4359.023332595825,4359.023332595825,1.192,1
117,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0062057937400928,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0040282570355311,0.0047683715820312,0.0116825103759765,0.0116825103759765,0.496,1.36,1.0,0.0,5.6,6.512,0.528,144.408,0.0,20.0,25.0,0.0,-116.25714302062984,-268.291175365448,266.65790875752765,477.4302482604981,0.0,0.0,4359.027624130249,4359.027624130249,2261.688,1
118,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0072410791227132,0.0095367431640625,0.0081062316894531,0.0081062316894531,0.0039588133952116,0.0045299530029296,0.0145435333251953,0.0145435333251953,0.496,1.36,1.0,0.0,6.096,5.728,1.12,118.448,0.592,25.0,40.0,0.0,-94.64893341064452,-266.92358652750653,266.71385765075684,476.7528533935547,2027.4703900019329,3560.7707500457764,4359.035587310791,4359.0247631073,14118.8,1
119,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0074230023284456,0.0100135803222656,0.0150203704833984,0.0150203704833984,0.00394154064761,0.0045299530029296,0.0157356262207031,0.0157356262207031,0.496,1.424,1.0,1.0,9.856,10.176,1.648,117.192,1.12,16.666666666666664,16.666666666666664,0.0,-31.38298988342285,-261.7881298065185,207.51171112060547,418.8207149505615,880.0435066223145,2457.614803314209,4359.018158912659,4359.016537666321,20609.616,1
120,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0076199052345693,0.0100135803222656,0.0092983245849609,0.0092983245849609,0.0039035003259658,0.0045299530029296,0.0243186950683593,0.0243186950683593,0.496,1.424,1.0,2.0,6.448,6.224,0.592,117.192,1.184,40.0,20.0,0.0,-81.02669715881348,-267.0072714487712,340.62695503234863,562.1419191360474,6.236831347147624,1946.3281154632573,4359.026765823364,4359.022378921509,32737.96,1
121,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0073126892545329,0.009775161743164,0.0102519989013671,0.0102519989013671,0.0039084638051277,0.0045299530029296,0.0102519989013671,0.0102519989013671,0.496,1.424,1.0,0.0,5.6,6.512,0.0,117.192,0.0,20.0,25.0,0.0,-105.67309856414792,-268.50074529647827,266.6672070821126,490.139102935791,0.0,0.0,4359.036445617676,4359.036445617676,26255.488,1
122,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0063908100128173,0.0088453292846679,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0145435333251953,0.0145435333251953,0.496,1.424,1.0,1.0,6.096,5.728,0.592,112.0,0.592,25.0,40.0,0.0,-82.59587287902832,-266.99574788411456,266.65743192036945,489.3648624420166,-1021.2850173314412,512.0153427124023,4359.050416946411,4359.0357303619385,0.0,1
123,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0063222439134891,0.0085830688476562,0.008702278137207,0.0082254409790039,0.0085830688476562,0.0085830688476562,0.0101327896118164,0.010228157043457,1.344,2.272,0.0,1.0,9.856,10.176,3.28,113.256,4.296,16.666666666666664,16.666666666666664,0.0,-36.77825927734375,-265.9882068634033,209.3184471130371,415.10963439941406,-55.05474408467611,2700.581359863281,4359.022378921509,4359.016513824463,1.192,1
124,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0063484790278416,0.0085115432739257,0.0069141387939453,0.0069141387939453,0.0045374035835266,0.0056982040405273,0.0078678131103515,0.0078678131103515,0.496,1.36,0.0,2.0,6.448,6.224,1.12,128.72,1.184,40.0,20.0,0.0,-84.814453125,-266.6516304016113,338.3464217185974,554.0820837020874,849.6038913726807,2970.456600189209,4359.033131599426,4359.023690223694,179.92,1
125,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0064717003362095,0.0083446502685546,0.0107288360595703,0.0107288360595703,0.0041984930271055,0.0050067901611328,0.0083446502685546,0.0083446502685546,0.496,1.424,1.0,1.0,5.6,6.512,1.12,113.256,0.592,20.0,25.0,0.0,-109.63649749755857,-268.499493598938,266.67531331380206,483.45117568969727,-177.9121160507202,1536.535143852234,4359.02087688446,4359.0167760849,1143.8,1
126,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0058281421661376,0.00762939453125,0.0078678131103515,0.0078678131103515,0.0,0.0,0.009775161743164,0.009775161743164,0.496,1.424,1.0,1.0,6.096,5.728,1.12,112.0,0.592,25.0,40.0,0.0,-86.60149574279785,-266.97683334350586,266.68302218119305,483.53004455566406,-1202.9234170913696,511.5238428115845,4359.020805358887,4359.017372131348,0.0,1
127,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0060260295867919,0.0085830688476562,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0104904174804687,0.0104904174804687,0.496,1.36,1.0,1.0,9.856,10.176,4.272,112.0,4.232,16.666666666666664,16.666666666666664,0.0,-41.38288497924805,-265.78869819641113,209.12432670593265,413.2738590240479,-1335.5665922164917,0.0112056732177734,4359.022641181946,4359.0167760849,0.0,1
128,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0063562393188476,0.0086069107055664,0.00762939453125,0.00762939453125,0.0,0.0,0.00762939453125,0.00762939453125,0.496,1.36,1.0,0.0,6.448,6.224,1.12,112.0,0.592,40.0,20.0,0.0,-89.86163139343262,-267.3470179239909,338.62489461898804,552.0097494125366,2028.207540512085,3561.45441532135,4359.039330482483,4359.024107456207,0.0,1
129,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0064396858215332,0.0090599060058593,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0109672546386718,0.0109672546386718,0.496,1.36,1.0,1.0,5.6,6.512,1.12,112.0,0.592,20.0,25.0,0.0,-113.11821937561032,-268.4890031814575,266.6449546813965,477.7342319488525,1026.7701148986816,2560.016989707947,4359.022092819214,4359.019041061401,0.0,1
130,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0063518979656162,0.0088214874267578,0.0109672546386718,0.0109672546386718,0.0057220458984375,0.0057220458984375,0.0152587890625,0.0152587890625,0.496,1.36,1.0,2.0,6.096,5.728,1.12,113.256,1.184,25.0,40.0,0.0,-90.59805870056152,-266.6587829589844,266.6612466176351,477.7390480041504,5.779623985290527,1945.4216480255127,4359.025764465332,4359.020233154297,1.192,1
131,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0064052752594449,0.0085830688476562,0.0119209289550781,0.0119209289550781,0.0085830688476562,0.0085830688476562,0.0102519989013671,0.0102519989013671,0.496,1.36,1.0,1.0,9.856,10.176,2.176,113.256,1.12,16.666666666666664,16.666666666666664,0.0,-46.906328201293945,-266.0036563873291,210.7358455657959,409.3177318572998,-875.3367832728794,409.61942672729526,4359.031057357788,4359.022855758667,1.192,1
132,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0060695913893666,0.0081062316894531,0.0100135803222656,0.0100135803222656,0.0073909759521484,0.0073909759521484,0.011444091796875,0.011444091796875,0.496,1.36,1.0,1.0,6.448,6.224,1.184,113.256,1.184,40.0,20.0,0.0,-93.57285499572754,-266.9735749562581,336.58868074417114,546.0930109024048,-68.38564078013103,3008.074927330017,4359.025526046753,4359.020471572876,1.192,1
133,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0061690807342529,0.0081062316894531,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0126361846923828,0.0126361846923828,0.496,1.36,0.0,2.0,5.6,6.512,2.688,112.0,4.296,20.0,25.0,0.0,-116.66495800018308,-268.250048160553,266.6747570037842,477.23522186279297,679.7041257222494,2665.8201217651363,4359.022903442383,4359.019120534261,0.0,1
134,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0061583518981933,0.0081300735473632,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0123977661132812,0.0123977661132812,0.496,1.36,0.0,1.0,6.096,5.728,1.12,112.0,0.592,25.0,40.0,0.0,-94.64292526245116,-266.982634862264,266.7025725046794,476.7921447753906,-178.88744672139487,1535.5091094970703,4359.036064147949,4359.025001525879,0.0,1
135,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0062298774719238,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0,0.0,0.009775161743164,0.009775161743164,0.496,1.36,1.0,1.0,9.856,10.176,1.12,112.0,0.592,16.666666666666664,16.666666666666664,0.0,-40.02542495727539,-261.7948055267334,207.52058029174805,405.8346748352051,-1201.891263326009,512.505292892456,4359.035205841064,4359.025478363037,0.0,1
136,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0067509493781524,0.0091791152954101,0.0104904174804687,0.0104904174804687,0.0039378288349729,0.0045299530029296,0.0159740447998046,0.0159740447998046,0.496,1.36,2.0,1.0,6.448,6.224,1.12,143.152,0.592,40.0,20.0,0.0,-81.08625411987305,-267.0094172159831,340.63494205474854,562.1577262878418,-2226.8811066945395,-512.4845504760742,4359.0338706970215,4359.025239944458,17458.144,1
137,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0072564228926554,0.009775161743164,0.0095367431640625,0.0095367431640625,0.0039336242916646,0.0045299530029296,0.011444091796875,0.011444091796875,0.496,1.424,2.0,0.0,5.6,6.512,3.68,118.448,3.64,20.0,25.0,0.0,-105.68532943725585,-268.4922218322754,266.6631539662679,490.1919841766357,0.0085830688476562,0.0127077102661132,4359.019422531128,4359.014928340912,25625.072,1
138,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0073543869622863,0.0102519989013671,0.009775161743164,0.009775161743164,0.0039929017455056,0.0047683715820312,0.0162124633789062,0.0162124633789062,0.496,1.424,2.0,0.0,6.096,5.728,1.12,118.448,0.592,25.0,40.0,0.0,-82.57079124450684,-266.9703960418701,266.64169629414874,484.48896408081055,2028.953234354655,3562.6420974731445,4359.037637710571,4359.0253829956055,18821.68,1
139,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0064125155458355,0.0090360641479492,0.0102519989013671,0.0102519989013671,0.0045156478881835,0.0059843063354492,0.0083446502685546,0.0083446502685546,0.496,1.424,2.0,1.0,9.856,10.176,1.12,118.448,0.592,16.666666666666664,16.666666666666664,0.0,-37.03041076660156,-265.79060554504395,209.324312210083,414.8327350616455,1026.8258253733318,2560.5146884918213,4359.033012390137,4359.023888905843,491.28,1
140,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0061988830566406,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0123977661132812,0.0123977661132812,0.496,1.424,1.0,2.0,6.448,6.224,1.712,112.0,1.776,40.0,20.0,0.0,-85.19387245178223,-266.9998009999593,338.3576273918152,553.4642934799194,627.318369017707,2357.321238517762,4359.028887748718,4359.020173549652,0.0,1
141,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0062417984008789,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0,0.0081062316894531,0.0081062316894531,0.496,1.392,1.0,3.0,5.6,6.512,2.768,112.0,2.304,20.0,25.0,0.0,-109.63850021362302,-268.4985995292664,213.3171558380127,355.4938316345215,218.3821452291388,2258.4271907806387,4359.025096893311,4359.0192794799805,0.0,1
142,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0062930583953857,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0095367431640625,0.0095367431640625,0.496,1.36,1.0,2.0,20.736,36.144,3.872,112.0,4.888,6.666666666666667,14.285714285714285,0.0,-3.5996913909912105,-82.8519208090646,69.54469283421834,193.9679622650147,-87.71395683288574,2087.404489517212,4359.017705917358,4359.013319015503,0.0,1
143,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0064232079266327,0.0092983245849609,0.0088214874267578,0.0088214874267578,0.0039526060515759,0.0045299530029296,0.009775161743164,0.009775161743164,0.496,1.36,0.0,3.0,6.576,5.728,1.712,127.576,1.776,25.0,20.0,0.0,-90.94395637512208,-270.2898979187012,253.05300951004028,454.65393066406256,168.09011830223932,2360.431909561158,4359.020662307739,4359.017610549927,2123.456,1
144,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0063727054689905,0.0087738037109375,0.0085830688476562,0.0085830688476562,0.0044792890548706,0.0057220458984375,0.0116825103759765,0.0116825103759765,0.496,1.424,0.0,2.0,6.448,7.008,3.616,121.288,3.84,33.33333333333333,20.0,0.0,-112.73109912872312,-268.76676082611084,298.25276136398315,502.8790712356568,-958.8849544525146,614.4041538238522,4359.026050567627,4359.01780128479,718.016,1
145,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0064585468556621,0.0085830688476562,0.0102519989013671,0.0102519989013671,0.0039692278261537,0.0047683715820312,0.0131130218505859,0.0131130218505859,0.496,1.424,1.0,1.0,12.464,15.904,1.648,118.448,0.592,12.5,33.33333333333333,0.0,-14.376783370971673,-131.22912815638952,187.1225436528524,312.080979347229,-1202.55450407664,512.0089054107666,4359.033393859863,4359.0240478515625,1147.248,1
146,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0063412225068505,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0057220458984375,0.00762939453125,0.0100135803222656,0.0100135803222656,0.496,1.424,1.0,1.0,20.72,8.336,3.744,115.664,3.704,28.57142857142857,42.857142857142854,0.0,-33.68101119995117,-154.59327697753906,271.16328477859497,491.5842771530152,-1484.3654367658828,0.010538101196289,4359.023809432983,4359.017074108124,17.76,1
147,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0063412225068505,0.0083446502685546,0.00762939453125,0.00762939453125,0.0057220458984375,0.00762939453125,0.0092983245849609,0.0092983245849609,0.496,1.392,1.0,0.0,9.856,10.176,2.112,115.664,0.528,16.666666666666664,16.666666666666664,0.0,-48.447561264038086,-273.79350662231445,210.94231605529785,409.2018604278565,0.0157356262207031,0.0157356262207031,4359.030961990356,4359.030961990356,17.76,1
148,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0063412225068505,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0057220458984375,0.00762939453125,0.0131130218505859,0.0131130218505859,0.496,1.424,1.0,0.0,6.448,6.224,2.704,115.664,1.12,40.0,20.0,0.0,-95.61781883239746,-267.3331101735433,336.3653421401977,546.1345195770264,1737.992184502738,3458.393907546997,4359.03172492981,4359.024206797282,17.76,1
149,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0063412225068505,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0057220458984375,0.00762939453125,0.0107288360595703,0.0107288360595703,0.496,1.36,0.0,1.0,5.6,6.512,1.12,115.664,0.592,20.0,25.0,0.0,-103.31485271453852,-263.50122690200806,266.65393511454266,490.1308059692383,1026.872952779134,2560.01091003418,4359.016895294189,4359.016895294189,17.76,1
150,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0063412225068505,0.0083446502685546,0.0104904174804687,0.0104904174804687,0.0057220458984375,0.00762939453125,0.0085830688476562,0.0085830688476562,0.496,1.36,0.0,2.0,6.096,5.728,0.592,115.664,1.184,25.0,40.0,0.0,-80.25774955749512,-266.6902542114258,266.6853268941244,490.520715713501,5.894978841145833,1945.4137802124028,4359.01951789856,4359.01951789856,17.76,1
151,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0067734718322753,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.0057220458984375,0.0057220458984375,0.0078678131103515,0.0078678131103515,0.496,1.36,0.0,1.0,9.856,10.176,2.176,112.696,1.12,16.666666666666664,16.666666666666664,0.0,-33.39047431945801,-265.7684803009033,207.52191543579104,418.0934429168701,-875.2528599330357,409.610462188721,4359.025239944458,4359.025239944458,1.192,1
152,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0071039477598319,0.008702278137207,0.0104904174804687,0.0104904174804687,0.0039825392006641,0.0047683715820312,0.0131130218505859,0.0131130218505859,0.496,1.36,0.0,1.0,6.448,6.224,0.592,140.008,0.592,40.0,20.0,0.0,-83.65216255187988,-267.3334280649821,340.5991196632385,559.9917411804199,-2045.1261202494304,-511.9881629943848,4359.01665687561,4359.01665687561,4084.48,1
153,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068456819742032,0.0088214874267578,0.0083446502685546,0.0083446502685546,0.0048478444417317,0.0062465667724609,0.011444091796875,0.011444091796875,0.496,1.424,0.0,0.0,5.6,6.512,2.024,116.064,2.64,20.0,25.0,0.0,-107.49256610870358,-268.4885859489441,266.6885058085124,484.2214107513428,0.0081062316894531,0.0100612640380859,4359.029150009155,4359.021663665772,75.928,1
154,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068473815917968,0.0085830688476562,0.0088930130004882,0.0082254409790039,0.0,0.0,0.0101327896118164,0.0119447708129882,1.344,2.24,1.0,0.0,6.096,5.728,0.528,112.0,0.0,25.0,40.0,0.0,-85.0320816040039,-267.00560251871747,266.6647434234619,483.9746475219727,0.0,0.0,4359.02214050293,4359.02214050293,0.0,1
155,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0067687034606933,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0150203704833984,0.0150203704833984,0.496,1.424,1.0,0.0,9.856,10.176,0.528,112.0,0.0,16.666666666666664,16.666666666666664,0.0,-38.81211280822754,-265.7765388488769,209.3242645263672,414.3795967102051,0.0,0.0,4359.046220779419,4359.046220779419,0.0,1
156,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068044662475585,0.0086069107055664,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0085830688476562,0.0085830688476562,0.496,1.36,1.0,0.0,6.448,6.224,0.528,112.0,0.0,40.0,20.0,0.0,-86.36469841003418,-266.65298144022626,338.3457064628601,553.4082651138306,0.0,0.0,4359.041929244995,4359.041929244995,0.0,1
157,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0067657115412693,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0058650970458984,0.0071048736572265,0.0188350677490234,0.0188350677490234,0.496,1.36,1.0,0.0,5.6,6.512,2.176,127.104,1.12,20.0,25.0,0.0,-111.31260395050046,-268.7574625015259,266.66537920633954,483.1458568572998,1626.1800016675677,3506.855964660645,4359.029769897461,4359.020868937175,16.68,1
158,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068322936100746,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0081062316894531,0.0081062316894531,0.0126361846923828,0.0126361846923828,0.496,1.424,0.0,2.0,6.096,5.728,0.592,113.256,1.184,25.0,40.0,0.0,-88.2573127746582,-266.67364438374835,266.67602856953937,483.1305980682373,851.0893980662028,2969.418406486512,4359.012603759766,4359.012603759766,1.192,1
159,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0069200696043707,0.0088214874267578,0.0078678131103515,0.0078678131103515,0.0057220458984375,0.0057220458984375,0.0119209289550781,0.0119209289550781,0.496,1.36,0.0,1.0,9.856,10.176,0.592,113.256,0.592,16.666666666666664,16.666666666666664,0.0,-43.831634521484375,-265.98620414733887,210.93711853027344,415.5642032623291,-175.44432481129965,1536.5025997161863,4359.0147495269775,4359.0147495269775,1.192,1
