time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,a1_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,f1_u_packet_loss_ul_percentage,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059830015571556,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0057220458984375,0.0057220458984375,0.0102519989013671,0.0102519989013671,0.0085830688476562,0.006103515625,0.0065565109252929,0.012826919555664,0.0079154968261718,0.0082254409790039,0.0,0.496,1.36,2.912,3.928,6.448,7.04,113.256,85.01100540161133,85.01119613647461,1.192,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061466919248969,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0042915344238281,0.0042915344238281,0.0061988830566406,0.0061988830566406,0.0,0.0062465667724609,0.0060796737670898,0.0,0.0073909759521484,0.0074386596679687,0.0,0.496,1.36,0.0,0.0,6.096,5.76,113.256,0.0,0.0,1.192,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059699537742197,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0047683715820312,0.0047683715820312,0.0109672546386718,0.0109672546386718,0.0093460083007812,0.0060200691223144,0.006258487701416,0.0131130218505859,0.0068426132202148,0.0070810317993164,0.0,0.496,1.36,4.232,3.744,5.6,5.76,113.256,85.01701354980469,85.02678871154785,1.192,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059699537742197,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0047683715820312,0.0047683715820312,0.0126361846923828,0.0126361846923828,0.0087261199951171,0.0069538752237955,0.0079075495402018,0.0119686126708984,0.0104904174804687,0.0094175338745117,0.0,0.496,1.36,4.232,3.744,9.856,10.24,113.256,85.02026398976643,85.03508567810059,1.192,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059699537742197,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0047683715820312,0.0047683715820312,0.0128746032714843,0.0128746032714843,0.008473793665568,0.0055789947509765,0.0066757202148437,0.0127315521240234,0.0074386596679687,0.0089406967163085,0.0,0.496,1.36,19.248,17.208,6.448,7.04,113.256,85.01519203186035,85.02812385559082,1.192,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059699537742197,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0047683715820312,0.0047683715820312,0.0102519989013671,0.0102519989013671,0.0083446502685546,0.0069618225097656,0.0078678131103515,0.0140666961669921,0.0095844268798828,0.0101566314697265,0.0,0.496,1.36,8.264,9.32,6.096,5.76,113.256,85.01328362358942,85.0184440612793,1.192,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059699537742197,0.0078678131103515,0.0083446502685546,0.0083446502685546,0.0047683715820312,0.0047683715820312,0.0131130218505859,0.0131130218505859,0.0084877014160156,0.0072121620178222,0.0064373016357421,0.0133991241455078,0.01068115234375,0.0076055526733398,0.0,0.496,1.36,7.736,8.264,5.6,5.76,113.256,85.01837253570557,85.03968715667725,1.192,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062082788627135,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0052452087402343,0.0052452087402343,0.011444091796875,0.011444091796875,0.0,0.0064373016357421,0.0080267588297526,0.0,0.0084638595581054,0.0106096267700195,0.0,0.496,1.36,0.0,0.0,9.856,10.24,114.376,0.0,0.0,1.192,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060938372470364,0.0083208084106445,0.0081062316894531,0.0081062316894531,0.0046094258626302,0.0054359436035156,0.0069141387939453,0.0069141387939453,0.0,0.006723403930664,0.0064373016357421,0.0,0.0107765197753906,0.0081062316894531,0.0,0.496,1.36,0.0,0.0,6.448,7.04,118.448,0.0,0.0,15.32,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060517989580904,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0047683715820312,0.0047683715820312,0.0095367431640625,0.0095367431640625,0.0084400177001953,0.0073432922363281,0.0060796737670898,0.010538101196289,0.0110149383544921,0.0077009201049804,0.0,0.496,1.36,4.232,3.744,6.096,5.76,113.256,85.01591682434082,85.02726554870605,1.192,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060784816741943,0.0088214874267578,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0128746032714843,0.0128746032714843,0.0082386864556206,0.0069737434387207,0.0072717666625976,0.0119686126708984,0.0081062316894531,0.009918212890625,0.0,0.496,1.36,7.936,6.432,5.6,5.76,112.0,85.0167989730835,85.03665924072266,0.0,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061488151550292,0.0088453292846679,0.010538101196289,0.0088214874267578,0.0,0.0,0.0145435333251953,0.0198841094970703,0.0090815804221413,0.0067949295043945,0.0063975652058919,0.0131130218505859,0.0095367431640625,0.0077486038208007,0.0,1.344,2.208,8.264,9.32,9.856,10.24,112.0,85.01742102883078,85.03365516662598,0.0,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062000871908785,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0083446502685546,0.00762939453125,0.0070730845133463,0.0120162963867187,0.0110626220703125,0.0089406967163085,0.0,0.496,1.36,4.232,3.744,6.448,7.04,110.88,85.01070737838745,85.0111722946167,0.0,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006035566329956,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0,0.0,0.00762939453125,0.00762939453125,0.0088453292846679,0.0063896179199218,0.0060200691223144,0.013279914855957,0.008249282836914,0.006866455078125,0.0,0.496,1.36,7.736,8.264,6.096,5.76,112.0,85.01780033111572,85.03358364105225,0.0,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061253410073655,0.0083446502685546,0.0116825103759765,0.0116825103759765,0.0042915344238281,0.0042915344238281,0.0138282775878906,0.0138282775878906,0.0,0.007033348083496,0.0075697898864746,0.0,0.0112771987915039,0.0082969665527343,0.0,0.496,1.36,0.0,0.0,5.6,5.76,113.256,0.0,0.0,1.192,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062188491445456,0.0083446502685546,0.0104904174804687,0.0104904174804687,0.0081062316894531,0.0081062316894531,0.013589859008789,0.013589859008789,0.0,0.0063975652058919,0.0065962473551432,0.0,0.0077486038208007,0.0082254409790039,0.0,0.496,1.36,0.0,0.0,9.856,10.24,114.376,0.0,0.0,1.192,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059557433175568,0.0081062316894531,0.0090599060058593,0.0090599060058593,0.0043312708536783,0.0054836273193359,0.0119209289550781,0.0119209289550781,0.0,0.0061511993408203,0.006874402364095,0.0,0.008392333984375,0.0082254409790039,0.0,0.496,1.36,0.0,0.0,6.448,7.04,118.448,0.0,0.0,58.464,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060474872589111,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0064373016357421,0.0064373016357421,0.0087261199951171,0.0063896179199218,0.0061988830566406,0.0125408172607421,0.0087261199951171,0.0072479248046875,0.0,0.496,1.36,4.232,3.744,6.096,5.76,112.0,85.0165843963623,85.02745628356934,0.0,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059783458709716,0.0081062316894531,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0092506408691406,0.0058412551879882,0.0064969062805175,0.0140190124511718,0.0072002410888671,0.0075101852416992,0.0,0.496,1.36,4.232,3.744,5.6,5.76,112.0,85.0153923034668,85.02621650695801,0.0,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060856342315673,0.0078678131103515,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0131130218505859,0.0131130218505859,0.0100135803222656,0.0062386194864908,0.0073909759521484,0.0100135803222656,0.00762939453125,0.0094175338745117,0.0,0.496,1.36,0.592,0.592,9.856,10.24,112.0,85.01879374186198,85.02945899963379,0.0,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005958080291748,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0,0.0183582305908203,0.0183582305908203,0.0087685055202908,0.0069618225097656,0.0085035959879557,0.0132083892822265,0.0091552734375,0.010848045349121,0.0,0.496,1.36,7.144,7.672,6.448,7.04,112.0,85.01464979989188,85.02535820007324,0.0,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059964069769011,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0057220458984375,0.0057220458984375,0.011444091796875,0.011444091796875,0.0,0.0061511993408203,0.0064373016357421,0.0,0.0069618225097656,0.0073194503784179,0.0,0.496,1.36,0.0,0.0,6.096,5.76,112.136,0.0,0.0,1.192,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061319379383707,0.0083446502685546,0.00762939453125,0.00762939453125,0.0047683715820312,0.0047683715820312,0.0107288360595703,0.0107288360595703,0.0,0.0073909759521484,0.0069141387939453,0.0,0.0107765197753906,0.0078439712524414,0.0,0.496,1.36,0.0,0.0,5.6,5.76,114.376,0.0,0.0,1.192,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059940108102769,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0052452087402343,0.0052452087402343,0.0090599060058593,0.0090599060058593,0.0,0.0064770380655924,0.005801518758138,0.0,0.0091791152954101,0.0071525573730468,0.0,0.496,1.36,0.0,0.0,9.856,10.24,112.136,0.0,0.0,1.192,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059356783876324,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.004887580871582,0.0057458877563476,0.0083446502685546,0.0083446502685546,0.0079631805419921,0.0066757202148437,0.0082254409790039,0.0107288360595703,0.0095367431640625,0.0109672546386718,0.0,0.496,1.36,4.232,3.744,6.448,7.04,113.12,85.01439094543457,85.02421379089355,14.448,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061410488468585,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.00762939453125,0.00762939453125,0.0176429748535156,0.0176429748535156,0.0097274780273437,0.0070571899414062,0.0072121620178222,0.0130653381347656,0.009918212890625,0.0073909759521484,0.0,0.496,1.36,4.232,3.744,6.096,5.76,122.384,85.01572608947754,85.02531051635742,9.8,1
199,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061941851536041,0.0085353851318359,0.0090599060058593,0.0090599060058593,0.0038133697679685,0.0042915344238281,0.0069141387939453,0.0069141387939453,0.0081857045491536,0.0067949295043945,0.005960464477539,0.0125408172607421,0.0094175338745117,0.0066041946411132,0.0,0.496,1.36,7.208,7.208,5.6,5.76,136.84,85.01694202423096,85.03057956695557,10254.144,1
200,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073331417423663,0.0099897384643554,0.0095367431640625,0.0095367431640625,0.0038466416532581,0.0045299530029296,0.019073486328125,0.019073486328125,0.0138282775878906,0.0061194101969401,0.0082651774088541,0.0138282775878906,0.0085830688476562,0.0098943710327148,0.0,0.496,1.36,0.528,1.056,9.856,10.24,117.752,0.0,0.0,45555.48,1
201,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072659230699726,0.0095367431640625,0.009775161743164,0.009775161743164,0.0052452087402343,0.0052452087402343,0.0159740447998046,0.0159740447998046,0.0,0.0067710876464843,0.0075896581013997,0.0,0.0104427337646484,0.0100135803222656,0.0,0.496,1.36,0.0,0.0,6.448,7.04,124.2,0.0,0.0,1.192,1
202,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069285157936901,0.0095367431640625,0.0085830688476562,0.0085830688476562,0.0039241131574506,0.0045299530029296,0.0152587890625,0.0152587890625,0.0,0.0090599060058593,0.0069141387939453,0.0,0.0123500823974609,0.0072479248046875,0.0,0.496,1.36,0.0,0.0,6.096,5.76,112.136,0.0,0.0,4046.984,1
