time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_c_retransmissions_dl_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_mean_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_ul_ms,a1_latency_p90_ul_ms,e2_du_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_c_packet_loss_ul_percentage,f1_u_throughput_ul_kbps,f1_c_packet_loss_dl_percentage,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_u_throughput_dl_kbps,F-node
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0065155883333576,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0066280364990234,0.0,0.0,0.0,0.0084161758422851,0.0,0.0,0.0,6.096,5.76,8.264,7.736,25.0,113.256,40.0,0.0109195709228515,0.0262975692749023,-354.3778896331787,728.5061836242676,-534.3604882558187,534.2340469360352,1.192,0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0074442150523361,0.0100135803222656,0.003876776340098,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.856,10.24,0.0,0.0,16.666666666666664,143.848,16.666666666666664,0.0,0.0,-398.2219219207764,757.6060771942139,-578.3840656280518,521.5059757232666,36706.4,0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0076744686904831,0.009775161743164,0.0040253634175295,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.448,6.256,0.0,0.0,40.0,117.192,20.0,0.0,0.0,-409.2758655548096,708.4292411804199,-533.3754221598307,548.6627221107483,2145.336,0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0060367584228515,0.0078678131103515,0.0,0.0,0.0064849853515625,0.0,0.0,0.0,0.008249282836914,0.0,0.0,0.0,5.6,6.544,3.744,4.232,20.0,112.0,25.0,0.0116825103759765,0.0227928161621093,-313.6037588119507,723.4451293945312,-479.21955585479736,533.3501497904459,0.0,1
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0061440467834472,0.0083446502685546,0.0,0.0,0.0090599060058593,0.0,0.0,0.0,0.0122785568237304,0.0,0.0,0.0,6.096,5.76,7.488,8.464,25.0,112.0,40.0,85.01827716827393,85.0346326828003,-357.4516773223877,723.8357543945312,-533.3317120869955,534.0802669525146,0.0,1
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0060486793518066,0.0078916549682617,0.0,0.0,0.0087896982828776,0.0,0.0,0.0,0.0120162963867187,0.0,0.0,0.0,9.856,10.24,12.008,11.968,16.666666666666664,112.0,16.666666666666664,85.01636187235515,85.03217697143555,-401.1775493621826,753.0425071716309,-577.5704383850098,520.6086158752441,0.0,1
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0062751770019531,0.0085830688476562,0.0,0.0,0.0068545341491699,0.0,0.0,0.0,0.0087499618530273,0.0,0.0,0.0,6.448,6.256,2.688,3.704,40.0,112.0,20.0,85.01799901326497,85.03222465515137,-360.00990867614746,705.5834054946899,-533.7065060933431,549.7134923934937,0.0,1
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0062985206717875,0.0083446502685546,0.0057220458984375,0.0057220458984375,0.01068909962972,0.0,0.0,0.0,0.0154972076416015,0.0,0.0,0.0,5.6,6.544,5.576,4.032,20.0,113.256,25.0,85.01148223876953,85.0123643875122,-318.937087059021,721.0264205932617,-479.7026515007019,533.717155456543,1.192,1
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0065219402313232,0.0085830688476562,0.0039136286863346,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.096,5.76,0.0,0.0,25.0,112.696,40.0,0.0,0.0,-362.41092681884766,720.819091796875,-534.3624750773112,534.0744654337565,4394.688,1
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.007657171453087,0.0101327896118164,0.0038649431908787,0.0045299530029296,0.0159740447998046,0.0,0.0,0.0,0.0159740447998046,0.0,0.0,0.0,9.856,10.24,0.592,0.592,16.666666666666664,143.848,16.666666666666664,85.02999941507976,85.0487232208252,-403.4073829650879,748.1587409973145,-576.183032989502,521.1838245391846,16157.0,1
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0067824748025011,0.0085830688476562,0.0042809380425347,0.0049114227294921,0.0092983245849609,0.0,0.0,0.0,0.013136863708496,0.0,0.0,0.0,5.6,5.76,3.152,3.64,25.0,117.192,25.0,85.01160144805908,85.011887550354,-363.2230281829834,716.9266223907471,-533.6697896321615,533.6503187815348,420.168,1
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0067018157807155,0.0090599060058593,0.0040996819734573,0.0047683715820312,0.0080347061157226,0.0,0.0,0.0,0.0100374221801757,0.0,0.0,0.0,6.448,7.04,8.016,8.464,33.33333333333333,117.192,20.0,85.01846140081233,85.03341674804688,-323.33545684814453,700.413179397583,-481.49728775024414,543.9918637275696,3842.736,1
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0062465667724609,0.0083684921264648,0.0,0.0,0.0082174936930338,0.0,0.0,0.0,0.0116825103759765,0.0,0.0,0.0,6.096,5.76,12.008,11.968,25.0,112.0,40.0,85.01885732014973,85.03308296203613,-345.6563472747803,731.2260150909424,-520.3345616658529,534.2056751251221,0.0,1
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0060844421386718,0.0078678131103515,0.0,0.0,0.0086545944213867,0.0,0.0,0.0,0.0130653381347656,0.0,0.0,0.0,9.856,10.24,8.264,7.736,16.666666666666664,112.0,16.666666666666664,85.0161075592041,85.03282070159912,-394.7995662689209,763.2247447967529,-579.3782234191895,520.8958625793457,0.0,1
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0061702728271484,0.0083446502685546,0.005960464477539,0.005960464477539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.448,6.256,0.0,0.0,40.0,112.696,20.0,0.0,0.0,-351.40981674194336,712.279200553894,-534.0017477671305,549.4399666786194,1.192,1
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0065523593579951,0.0085830688476562,0.003814697265625,0.003814697265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,6.544,0.0,0.0,20.0,113.256,25.0,0.0,0.0,-308.9929819107056,728.1121730804443,-477.4872064590454,533.3942572275797,1.192,1
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0063035546279535,0.0081062316894531,0.0039156940248277,0.0045299530029296,0.0092506408691406,0.0,0.0,0.0,0.0133037567138671,0.0,0.0,0.0,6.096,5.76,3.744,4.232,25.0,138.656,40.0,85.02264022827148,85.04652976989746,-353.59764099121094,728.6599159240723,-533.6852073669434,534.4087282816569,3167.824,1
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.006181001663208,0.0085830688476562,0.0,0.0,0.0079075495402018,0.0,0.0,0.0,0.009775161743164,0.0,0.0,0.0,9.856,10.24,4.336,4.824,16.666666666666664,112.0,16.666666666666664,85.01565456390381,85.03262996673584,-398.2036590576172,757.3987007141113,-578.5597324371338,521.6016292572021,0.0,1
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0061277133315356,0.0083446502685546,0.0050067901611328,0.005960464477539,0.0092983245849609,0.0,0.0,0.0,0.0112533569335937,0.0,0.0,0.0,6.448,6.256,3.152,3.64,40.0,117.192,20.0,85.01887321472168,85.03079414367676,-355.24449348449707,707.9971790313721,-533.3637396494547,548.1889247894287,17.408,1
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0064278123390615,0.0085830688476562,0.0045796235402425,0.0063657760620117,0.0078201293945312,0.0126361846923828,0.0121593475341796,0.016641616821289,0.010538101196289,0.0142574310302734,1.696,1.696,5.6,6.544,12.008,11.968,20.0,126.456,25.0,85.01553535461426,85.02838611602783,-313.63134384155273,724.1668701171875,-479.00933027267456,533.6520671844482,230.096,1
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0067102909088134,0.0083446502685546,0.0047619278366501,0.0060558319091796,0.0092029571533203,0.0,0.0,0.0,0.0158309936523437,0.0,0.0,0.0,6.096,5.76,8.264,7.736,25.0,112.0,40.0,85.01708507537842,85.03170013427734,-357.5164318084717,723.712158203125,-533.6918036142985,533.7790648142496,281.528,1
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0068303382042611,0.0085830688476562,0.0041411036536807,0.0051736831665039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.856,10.24,0.0,0.0,16.666666666666664,115.856,16.666666666666664,0.0,0.0,-401.0129928588867,754.1128635406494,-577.3633480072021,520.8035945892334,811.568,1
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0060672190651964,0.0081062316894531,0.005960464477539,0.005960464477539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.448,6.256,0.0,0.0,40.0,113.256,20.0,0.0,0.0,-359.4147205352783,705.5619239807129,-533.997376759847,549.6767163276672,1.192,1
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0062728750294652,0.0082969665527343,0.0047343117850167,0.0051736831665039,0.0096797943115234,0.0,0.0,0.0,0.0151634216308593,0.0,0.0,0.0,5.6,6.544,3.744,4.232,20.0,123.104,25.0,85.01801490783691,85.03098487854004,-318.6575412750244,720.3654766082764,-479.99072074890137,533.3382288614908,67.952,1
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0063657760620117,0.0085830688476562,0.0040949280582257,0.0050067901611328,0.0084161758422851,0.0,0.0,0.0,0.0122785568237304,0.0,0.0,0.0,6.096,5.76,7.488,8.464,25.0,116.632,40.0,85.0156307220459,85.0367784500122,-362.2244358062744,720.6399917602539,-533.6622397104899,534.0229670206705,2605.952,1
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069606304168701,0.0092983245849609,0.0040433074854597,0.0047683715820312,0.008546389066256,0.0,0.0,0.0,0.0113964080810546,0.0,0.0,0.0,9.856,10.24,9.896,10.912,16.666666666666664,112.0,16.666666666666664,85.0212574005127,85.03532409667969,-403.8248062133789,748.9596843719482,-576.3937473297119,521.4630126953125,2906.064,1
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0063945998006792,0.0085830688476562,0.0041281426703179,0.0050067901611328,0.012516975402832,0.0,0.0,0.0,0.0129938125610351,0.0,0.0,0.0,5.6,5.76,2.112,1.056,25.0,117.192,25.0,85.04271507263184,85.04271507263184,-363.1993293762207,717.2083854675293,-533.6422125498453,533.3411693572998,1386.856,1
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0061561812215776,0.0083446502685546,0.004589557647705,0.0054121017456054,0.0089406967163085,0.0,0.0,0.0,0.0125646591186523,0.0,0.0,0.0,6.448,7.04,8.792,7.736,33.33333333333333,114.52,20.0,85.01415252685547,85.02142429351807,-309.698486328125,713.5779857635498,-471.496045589447,544.21067237854,162.096,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0061739736528538,0.0081062316894531,0.0069141387939453,0.0071048736572265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.096,5.76,0.0,0.0,25.0,115.088,40.0,0.0,0.0,-349.67103004455566,731.1783313751221,-533.6875120798746,533.7582429250082,3.296,1
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0066033643276537,0.0085830688476562,0.0061988830566406,0.0067710876464843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.856,10.24,0.0,0.0,16.666666666666664,117.888,16.666666666666664,0.0,0.0,-394.81401443481445,763.9161109924316,-579.3948650360107,521.1654663085938,8.112,1
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0068465275550956,0.0088214874267578,0.0040209695194544,0.0047683715820312,0.0089168548583984,0.0,0.0,0.0,0.0123500823974609,0.0,0.0,0.0,6.448,6.256,3.744,4.232,40.0,117.888,20.0,85.06207466125488,85.15429496765137,-351.9214630126953,711.8325233459473,-533.9600245157877,549.4701266288757,4030.696,1
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069805638707099,0.0090599060058593,0.0040560163140586,0.0047683715820312,0.0087976455688476,0.0,0.0,0.0,0.0125885009765625,0.0,0.0,0.0,5.6,6.544,7.488,8.464,20.0,117.192,25.0,85.01768112182617,85.03527641296387,-308.47644805908203,727.8719902038574,-477.4990677833557,533.3728790283203,3820.504,1
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0062727928161621,0.0083446502685546,0.0,0.0,0.0083764394124348,0.0,0.0,0.0,0.0126838684082031,0.0,0.0,0.0,6.096,5.76,12.008,11.968,25.0,112.0,40.0,85.01858711242676,85.03589630126953,-354.4027328491211,728.5995960235596,-534.013827641805,534.6856117248535,0.0,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0062406063079833,0.0085830688476562,0.0,0.0,0.0095367431640625,0.0,0.0,0.0,0.0140666961669921,0.0,0.0,0.0,9.856,10.24,4.336,4.824,16.666666666666664,112.0,16.666666666666664,85.01732349395752,85.03246307373047,-398.4211444854736,757.1855068206787,-578.3755302429199,521.2190628051758,0.0,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0062975390204067,0.0083446502685546,0.0041521988905869,0.0050067901611328,0.0084638595581054,0.0,0.0,0.0,0.0113248825073242,0.0,0.0,0.0,6.448,6.256,4.456,2.912,40.0,127.576,20.0,85.00885963439941,85.00981330871582,-355.82103729248047,708.8217973709106,-533.3316326141357,548.7823486328125,1316.224,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0063334361161335,0.0085830688476562,0.0039862423408322,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,6.544,0.0,0.0,20.0,118.448,25.0,0.0,0.0,-313.714861869812,723.5084533691406,-479.2329072952271,533.8625113169352,5408.112,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0063566426139565,0.0081062316894531,0.0046094258626302,0.0049591064453125,0.0091552734375,0.0,0.0,0.0,0.0115871429443359,0.0,0.0,0.0,6.096,5.76,3.744,4.232,25.0,117.888,40.0,85.0165843963623,85.0290298461914,-358.410120010376,722.3965167999268,-533.9926878611246,533.660093943278,8.472,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0065398216247558,0.0085830688476562,0.0047683715820312,0.0047683715820312,0.0126361846923828,0.0,0.0,0.0,0.0126361846923828,0.0,0.0,0.0,9.856,10.24,0.592,0.592,16.666666666666664,112.696,16.666666666666664,85.02237002054851,85.03766059875488,-402.0281791687012,752.2072792053223,-577.399492263794,520.6647396087646,1.192,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0067639350891113,0.0086069107055664,0.0,0.0,0.0087420145670572,0.0,0.0,0.0,0.0123023986816406,0.0,0.0,0.0,5.6,5.76,6.896,7.872,25.0,112.0,25.0,85.01672744750977,85.03022193908691,-360.17985343933105,719.6725845336914,-533.6605707804362,536.0105037689209,0.0,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0067102909088134,0.0085830688476562,0.0,0.0,0.0077565511067708,0.0,0.0,0.0,0.0113964080810546,0.0,0.0,0.0,6.448,7.04,12.008,11.968,33.33333333333333,112.0,20.0,85.01524925231934,85.03227233886719,-320.3552484512329,702.4826526641846,-480.50087690353394,547.9668974876404,0.0,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.006723403930664,0.0088214874267578,0.0,0.0,0.0087738037109375,0.0,0.0,0.0,0.0131845474243164,0.0,0.0,0.0,6.096,5.76,8.264,7.736,25.0,112.0,40.0,85.01572608947754,85.03105640411377,-362.9448890686035,718.4684753417969,-533.6584250132242,534.0755780537924,0.0,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0065696239471435,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.856,10.24,0.0,0.0,16.666666666666664,112.0,16.666666666666664,0.0,0.0,-404.4043064117432,747.509241104126,-575.9803295135498,521.1933135986328,0.0,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0065386295318603,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.448,6.256,0.0,0.0,40.0,112.0,20.0,0.0,0.0,-360.23082733154297,714.1669988632202,-527.3245970408121,544.2723035812378,0.0,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0068192458271387,0.0085830688476562,0.0050067901611328,0.0050067901611328,0.0092506408691406,0.0,0.0,0.0,0.0116825103759765,0.0,0.0,0.0,5.6,6.544,3.744,4.232,20.0,113.256,25.0,85.01706123352051,85.02993583679199,-304.9896001815796,730.4779052734375,-476.2592911720276,533.6069266001383,1.192,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069924598730704,0.0090599060058593,0.00407689969325,0.0047683715820312,0.0083446502685546,0.0,0.0,0.0,0.0117301940917968,0.0,0.0,0.0,6.096,5.76,6.432,7.936,25.0,144.408,40.0,85.01827716827393,85.03520488739014,-350.6155490875244,729.8120975494385,-534.321149190267,533.3693822224935,3995.032,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0067854871844301,0.0088214874267578,0.0041698242400909,0.0052452087402343,0.0095367431640625,0.0,0.0,0.0,0.012826919555664,0.0,0.0,0.0,9.856,10.24,3.744,4.232,16.666666666666664,118.144,16.666666666666664,85.02289227076939,85.03947257995605,-395.43471336364746,762.9806518554688,-578.9918899536133,521.0214614868164,1383.384,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0067854871844301,0.0088214874267578,0.0041698242400909,0.0052452087402343,0.0082796270197088,0.0,0.0,0.0,0.0123977661132812,0.0,0.0,0.0,6.448,6.256,9.32,8.264,40.0,118.144,20.0,85.01076698303223,85.01260280609131,-352.6474952697754,713.1568431854248,-533.6805184682211,549.9052405357361,1383.384,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0067854871844301,0.0088214874267578,0.0041698242400909,0.0052452087402343,0.0094413757324218,0.0,0.0,0.0,0.012826919555664,0.0,0.0,0.0,5.6,6.544,8.264,7.736,20.0,118.144,25.0,85.01851558685303,85.03754138946533,-309.31360721588135,726.6550064086914,-477.9692888259888,533.1528981526693,1383.384,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0067854871844301,0.0088214874267578,0.0041698242400909,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.096,5.76,0.0,0.0,25.0,118.144,40.0,0.0,0.0,-420.7526206970215,727.6710510253906,-561.3594055175781,533.9032014211019,1383.384,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.006495714187622,0.0083923339843749,0.0057220458984375,0.0072479248046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.856,10.24,0.0,0.0,16.666666666666664,116.632,16.666666666666664,0.0,0.0,-366.2405967712402,757.2976112365723,-561.5908622741699,521.4577198028564,13.408,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0068702507967972,0.0085830688476562,0.0061988830566406,0.0061988830566406,0.0085077787700452,0.0123977661132812,0.0052452087402343,0.0123977661132812,0.0126838684082031,0.0052452087402343,0.848,0.848,6.448,6.256,13.464,15.016,40.0,113.256,20.0,85.01749038696289,85.03427505493164,-356.2359809875488,707.2354555130005,-533.9568456013998,548.7245321273804,1.192,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0066603001077376,0.0085830688476562,0.0042915344238281,0.0042915344238281,0.0088865106756036,0.0050067901611328,0.009775161743164,0.0050067901611328,0.0133514404296875,0.009775161743164,0.848,0.848,5.6,6.544,8.544,8.992,20.0,113.256,25.0,85.01708507537842,85.03291606903076,-314.97251987457275,724.6440887451172,-478.7486791610718,535.3174209594727,1.192,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.00633410553434,0.0085830688476562,0.0054836273193359,0.0054836273193359,0.0084241231282552,0.0,0.0,0.0,0.0123500823974609,0.0,0.0,0.0,6.096,5.76,12.008,11.968,25.0,113.256,40.0,85.01644134521484,85.03451347351074,-358.6244583129883,717.4228668212891,-534.3575477600098,532.3576132456461,1.192,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0063109397888183,0.0085830688476562,0.0,0.0,0.0116825103759765,0.0,0.0,0.0,0.0116825103759765,0.0,0.0,0.0,9.856,10.24,0.592,0.592,16.666666666666664,112.0,16.666666666666664,85.02078056335449,85.03327369689941,-401.44314765930176,848.608922958374,-576.9912719726562,552.456521987915,0.0,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.006432649565906,0.0088214874267578,0.003958106937265,0.0045299530029296,0.0086095598008897,0.0,0.0,0.0,0.0133514404296875,0.0,0.0,0.0,5.6,5.76,7.672,7.144,25.0,142.592,25.0,85.0139686039516,85.02063751220703,-442.3927783966065,880.9609413146973,-640.3296788533529,640.0070985158285,6553.32,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0072133541107177,0.0095367431640625,0.0041665877887909,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,0.0,0.0,25.0,112.0,25.0,0.0,0.0,-442.7084445953369,758.4804534912109,-640.6273047129313,589.302142461141,1825.256,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0066077709197998,0.0083446502685546,0.0,0.0,0.0107288360595703,0.0,0.0,0.0,0.0107288360595703,0.0,0.0,0.0,6.448,7.04,0.592,0.592,33.33333333333333,112.0,20.0,85.01815795898438,85.02964973449707,-320.55842876434326,701.8955707550049,-480.75008392333984,549.4544506072998,0.0,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0068084359756244,0.0088214874267578,0.004587173461914,0.0064849853515625,0.0090599060058593,0.0,0.0,0.0,0.0137090682983398,0.0,0.0,0.0,6.096,5.76,3.152,3.64,25.0,123.64,40.0,85.01958847045898,85.02740859985352,-363.81373405456543,714.5877838134766,-533.6771806081136,532.3335329691569,246.952,1
