time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_c_latency_p90_dl_ms,f1_c_latency_mean_dl_ms,f1_u_throughput_dl_kbps,F-node
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060617923736572,0.0083684921264648,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0061670939127604,0.0,0.0,0.0087738037109375,0.0110626220703125,0.0272750854492187,0.496,1.424,0.0,0.0,112.0,12.008,11.968,0.0,0.0,0.0,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060200691223144,0.0078678131103515,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0104904174804687,0.0104904174804687,0.006723403930664,0.0,0.0,0.0086784362792968,0.0110149383544921,0.0268936157226562,0.496,1.36,0.0,0.0,112.0,8.264,7.736,0.0,0.0,0.0,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059914588928222,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061858352737047,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061268853669119,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0085830688476562,0.0085830688476562,0.0059008598327636,0.0082254409790039,0.0088930130004882,0.0065326690673828,0.0113646189371744,0.0206232070922851,0.496,1.36,0.0,0.0,116.224,4.272,3.704,0.0,0.0,3.872,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061146655485997,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0061511993408203,0.0052452087402343,0.0052452087402343,0.0088453292846679,0.0111579895019531,0.0292539596557617,0.496,1.424,0.0,0.0,113.256,7.488,8.464,0.0,0.0,1.192,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061115415969697,0.0083446502685546,0.011444091796875,0.011444091796875,0.0,0.0,0.0143051147460937,0.0143051147460937,0.0063737233479817,0.008702278137207,0.0093698501586914,0.0088691711425781,0.0114599863688151,0.0299930572509765,0.496,1.36,0.0,0.0,120.24,12.008,11.968,0.0,0.0,9.04,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006177948742378,0.0084877014160156,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0064373016357421,0.0064373016357421,0.007033348083496,0.0047842661539713,0.0072717666625976,0.0101804733276367,0.0110864639282226,0.0265121459960937,0.496,1.424,0.0,0.0,137.96,8.264,7.736,0.0,0.0,287.328,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061277133315356,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0048813066984477,0.0065803527832031,0.0,0.0,0.0,0.496,1.424,0.0,0.0,117.192,0.0,0.0,0.0,0.0,154.568,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060069561004638,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062451433779588,0.0081062316894531,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0116825103759765,0.0116825103759765,0.0061988830566406,0.0054836273193359,0.0054836273193359,0.0081539154052734,0.0136852264404296,0.0269889831542968,0.496,1.36,0.0,0.0,113.256,3.744,4.232,0.0,0.0,1.192,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060980592794086,0.0083446502685546,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0059366226196289,0.0052452087402343,0.0052452087402343,0.0086307525634765,0.0118494033813476,0.0304222106933593,0.496,1.36,0.0,0.0,113.256,7.488,8.464,0.0,0.0,1.192,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058904809145192,0.00762939453125,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0067869822184244,0.0083446502685546,0.0083446502685546,0.0091075897216796,0.0117937723795572,0.0300884246826171,0.496,1.36,0.0,0.0,113.256,12.008,11.968,0.0,0.0,1.192,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058904809145192,0.00762939453125,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0064611434936523,0.0083446502685546,0.0083446502685546,0.008702278137207,0.0107526779174804,0.0270366668701171,0.496,1.36,0.0,0.0,113.256,8.264,7.736,0.0,0.0,1.192,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065819731036436,0.0090599060058593,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0169277191162109,0.0169277191162109,0.0,0.004076742911124,0.0047683715820312,0.0,0.0,0.0,0.496,1.36,0.0,0.0,143.152,0.0,0.0,0.0,0.0,15464.376,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067053742669708,0.0092983245849609,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0041822158613579,0.0050067901611328,0.0,0.0,0.0,0.496,1.424,0.0,0.0,117.192,0.0,0.0,1067.0123100280762,1067.0123100280762,7325.352,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060391426086425,0.0081062316894531,0.0079870223999023,0.0097990036010742,0.0088214874267578,0.0088214874267578,0.012516975402832,0.0131845474243164,0.006103515625,0.0,0.0,0.0079631805419921,0.0115871429443359,0.0229358673095703,1.344,2.272,0.848,0.848,112.0,3.744,4.232,0.0,0.0,0.0,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059746279574856,0.0078678131103515,0.0085830688476562,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0131130218505859,0.0131130218505859,0.0061511993408203,0.005801518758138,0.0084638595581054,0.0084161758422851,0.0115871429443359,0.0288248062133789,0.496,1.36,0.0,0.848,118.448,7.488,8.464,1067.007064819336,1067.007064819336,52.928,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064525698206107,0.0088214874267578,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0126361846923828,0.0126361846923828,0.0064373016357421,0.0041155039592257,0.0047683715820312,0.0090599060058593,0.0112692515055338,0.0285625457763671,0.496,1.424,0.848,0.0,123.64,12.008,11.968,0.0,0.0,14354.672,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073012739124864,0.0100135803222656,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0092983245849609,0.0092983245849609,0.0065326690673828,0.004032043154449,0.0047683715820312,0.0084638595581054,0.0109195709228515,0.0264406204223632,0.496,1.424,0.0,0.0,118.448,8.264,7.736,0.0,0.0,20135.448,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062143802642822,0.0085830688476562,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058734416961669,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.392,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061201931807795,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0140666961669921,0.0140666961669921,0.0061511993408203,0.0057731355939592,0.009465217590332,0.0078201293945312,0.010538101196289,0.0199317932128906,0.496,1.36,0.0,0.0,119.144,3.744,4.232,0.0,0.0,61.2,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006190538406372,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0126361846923828,0.0126361846923828,0.0072479248046875,0.0049884502704326,0.006723403930664,0.0096082687377929,0.0117301940917968,0.0284910202026367,0.496,1.424,0.0,0.0,112.0,7.488,8.464,0.0,0.0,83.272,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060796737670898,0.0081062316894531,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0123977661132812,0.0123977661132812,0.0065962473551432,0.007788340250651,0.0085830688476562,0.0087261199951171,0.0107765197753906,0.0268459320068359,0.496,1.392,0.0,0.0,118.864,12.008,11.968,0.0,0.0,8.392,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062202339741721,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0,0.0088214874267578,0.0088214874267578,0.006866455078125,0.0045159283806295,0.0063419342041015,0.0089168548583984,0.0117301940917968,0.0260353088378906,0.496,1.424,0.0,0.0,113.256,8.264,7.736,0.0,0.0,172.968,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061166697535021,0.0080585479736328,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0049908955891927,0.006103515625,0.0,0.0,0.0,0.496,1.392,0.0,0.0,119.192,0.0,0.0,0.0,0.0,149.304,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062024239266272,0.0085830688476562,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0050284645774147,0.0057220458984375,0.0,0.0,0.0,0.496,1.424,0.0,0.0,118.448,0.0,0.0,0.0,0.0,132.752,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062274932861328,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0060081481933593,0.0074625015258789,0.0,0.0,0.0,0.496,1.424,0.0,0.0,112.0,0.0,0.0,0.0,0.0,39.344,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060076760773611,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0069141387939453,0.0049993395805358,0.0061988830566406,0.009775161743164,0.0117041847922585,0.026702880859375,0.496,1.392,0.0,0.0,121.44,8.016,7.936,0.0,0.0,254.208,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060188770294189,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0063896179199218,0.0052540390579788,0.0064373016357421,0.0086069107055664,0.0110864639282226,0.0274658203125,0.496,1.424,0.0,0.0,112.0,7.488,8.464,0.0,0.0,132.904,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060945007931533,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0067710876464843,0.0060200691223144,0.0086307525634765,0.0088214874267578,0.0113606452941894,0.027632713317871,0.496,1.392,0.0,0.0,114.648,16.528,15.472,0.0,0.0,27.264,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061115415969697,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0054836273193359,0.0061988830566406,0.0,0.0,0.0,0.496,1.424,0.0,0.0,116.224,0.0,0.0,0.0,0.0,28.824,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063210285355892,0.0085353851318359,0.00762939453125,0.00762939453125,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0052001025225665,0.0065326690673828,0.0,0.0,0.0,0.496,1.424,0.0,0.0,118.04,0.0,0.0,0.0,0.0,191.0,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059818153950705,0.0073909759521484,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0050862630208333,0.0058174133300781,0.0,0.0,0.0,0.496,1.424,0.0,0.0,113.256,0.0,0.0,0.0,0.0,49.032,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061142444610595,0.0081539154052734,0.009775161743164,0.009775161743164,0.0,0.0,0.0123977661132812,0.0123977661132812,0.0070571899414062,0.0,0.0,0.0108003616333007,0.0113248825073242,0.0280141830444335,0.496,1.392,0.0,0.0,112.0,7.488,8.464,0.0,0.0,0.0,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006115436553955,0.0081300735473632,0.0078678131103515,0.0078678131103515,0.0088214874267578,0.0088214874267578,0.0119209289550781,0.0119209289550781,0.0062253740098741,0.0,0.0,0.0085353851318359,0.0105771151455965,0.0276565551757812,0.496,1.36,0.0,3.312,112.0,8.016,7.936,1067.0115947723389,1067.0115947723389,0.0,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061643123626708,0.0081300735473632,0.0071525573730468,0.0071525573730468,0.0069141387939453,0.0069141387939453,0.0083446502685546,0.0083446502685546,0.0068346659342447,0.0,0.0,0.0092744827270507,0.0105771151455965,0.0277996063232421,0.496,1.36,3.28,0.496,112.0,17.584,14.416,1067.0084953308103,1067.0084953308103,0.0,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063025951385498,0.0085830688476562,0.00762939453125,0.00762939453125,0.00762939453125,0.00762939453125,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.848,0.784,112.0,0.0,0.0,1067.0161247253418,1067.0161247253418,0.0,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060485501594731,0.0085353851318359,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0044703483581542,0.0058174133300781,0.0,0.0,0.0,0.496,1.36,0.496,0.0,123.64,0.0,0.0,0.0,0.0,128.688,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062000692187257,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.496,1.424,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059818153950705,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0061194101969401,0.0095367431640625,0.0095367431640625,0.007796287536621,0.0101236196664663,0.023961067199707,0.496,1.36,0.0,0.0,113.256,18.792,19.248,0.0,0.0,1.192,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059818153950705,0.0078678131103515,0.00762939453125,0.00762939453125,0.0,0.0,0.0131130218505859,0.0131130218505859,0.0064849853515625,0.0095367431640625,0.0095367431640625,0.0088214874267578,0.0115871429443359,0.0302791595458984,0.496,1.36,0.0,0.0,113.256,7.488,8.464,0.0,0.0,1.192,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059818153950705,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0069141387939453,0.0069141387939453,0.0065207481384277,0.0095367431640625,0.0095367431640625,0.0084877014160156,0.0103712081909179,0.0260829925537109,0.496,1.36,0.0,0.0,113.256,16.528,15.472,0.0,0.0,1.192,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059818153950705,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0,0.0,0.013589859008789,0.013589859008789,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062358379364013,0.0085830688476562,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0061392784118652,0.0098705291748046,0.0,0.0,0.0,0.496,1.36,0.0,0.0,116.632,0.0,0.0,0.0,0.0,40.176,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060017746273833,0.00762939453125,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0152587890625,0.0152587890625,0.0,0.0063180923461914,0.006413459777832,0.0,0.0,0.0,0.496,1.424,0.0,0.0,115.552,0.0,0.0,0.0,0.0,3.2,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068711071479611,0.0088214874267578,0.0082254409790039,0.0092744827270507,0.0069141387939453,0.0069141387939453,0.0110864639282226,0.0127077102661132,0.0062942504882812,0.0045551276355056,0.0057220458984375,0.0082015991210937,0.0105142593383789,0.0269651412963867,1.344,2.272,0.0,3.312,127.856,7.488,8.464,1067.0089721679688,1067.0089721679688,1325.176,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061383887903014,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0066757202148437,0.0066757202148437,0.00762939453125,0.00762939453125,0.0071048736572265,0.0047683715820312,0.0047683715820312,0.009322166442871,0.0108003616333007,0.0279188156127929,0.496,1.424,3.28,0.496,113.256,7.488,8.464,1067.0149326324463,1067.0149326324463,1.192,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063157081604003,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0088214874267578,0.0088214874267578,0.0083446502685546,0.0083446502685546,0.0059843063354492,0.0,0.0,0.0086069107055664,0.0106453895568847,0.0274658203125,0.496,1.36,0.848,0.784,112.0,16.528,15.472,1067.011117935181,1067.011117935181,0.0,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006028413772583,0.0078678131103515,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.496,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006084394927072,0.008559226989746,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0089406967163085,0.0094175338745117,0.0,0.0,0.0,0.496,1.36,0.0,0.0,120.24,0.0,0.0,0.0,0.0,9.728,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059876111474367,0.0078678131103515,0.0092983245849609,0.0092983245849609,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.00762939453125,0.0094413757324218,0.0,0.0,0.0,0.496,1.424,0.0,0.0,120.08,0.0,0.0,0.0,0.0,17.24,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059545920987434,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0058650970458984,0.0050314541520743,0.0062465667724609,0.0075340270996093,0.0104427337646484,0.0199317932128906,0.496,1.424,0.0,0.0,121.24,3.744,4.232,0.0,0.0,169.72,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059972355021766,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0,0.00762939453125,0.00762939453125,0.0060558319091796,0.0047683715820312,0.0047683715820312,0.0086307525634765,0.0111341476440429,0.0276565551757812,0.496,1.424,0.0,0.0,113.256,7.488,8.464,0.0,0.0,1.192,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063222439134891,0.0085830688476562,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0062670026506696,0.0054836273193359,0.0054836273193359,0.0083446502685546,0.0109374523162841,0.027775764465332,0.496,1.36,0.0,0.0,113.256,12.536,11.44,0.0,0.0,1.192,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059366226196289,0.0081062316894531,0.009775161743164,0.009775161743164,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0062465667724609,0.0,0.0,0.0081539154052734,0.0106334686279296,0.0263929367065429,0.496,1.36,0.0,0.0,112.0,8.264,7.736,0.0,0.0,0.0,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061452388763427,0.0081300735473632,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060820579528808,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0088214874267578,0.0088214874267578,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,3.312,112.0,0.0,0.0,1067.011117935181,1067.011117935181,0.0,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006270408630371,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0092983245849609,0.0092983245849609,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,3.28,0.496,112.0,0.0,0.0,1067.0182704925537,1067.0182704925537,0.0,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060352624631395,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0064373016357421,0.0064373016357421,0.009775161743164,0.009775161743164,0.0059127807617187,0.0081459681193033,0.0101327896118164,0.0072479248046875,0.0109195709228515,0.0204086303710937,0.496,1.36,0.848,0.784,122.912,3.744,4.232,1067.0180320739746,1067.0180320739746,14.016,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058406736792587,0.0075340270996093,0.00762939453125,0.00762939453125,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0062465667724609,0.0053644180297851,0.0058174133300781,0.0081539154052734,0.01068115234375,0.0204086303710937,0.496,1.424,0.496,0.0,125.208,3.744,4.232,0.0,0.0,11.072,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060584285471699,0.0080823898315429,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0131130218505859,0.0131130218505859,0.0060796737670898,0.0061194101969401,0.0078678131103515,0.0083684921264648,0.0107049942016601,0.0279664993286132,0.496,1.424,0.0,0.0,115.6,8.264,7.736,0.0,0.0,5.672,1
