time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_ul_percentage,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_p90_ul_ms,f1_u_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,a1_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_dl_ms,a1_latency_p90_ul_ms,a1_latency_p90_dl_ms,f1_c_retransmissions_ul_count,f1_c_retransmissions_dl_count,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_ul_kbps,f1_c_throughput_dl_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_ul_kbps,f1_c_packet_loss_dl_percentage,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,f1_u_throughput_dl_kbps,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,F-node
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00762939453125,0.0059676170349121,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.008559226989746,0.0063452390160891,0.0046292940775553,0.0075340270996093,0.0071525573730468,0.0071525573730468,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,122.384,0.0,0.0,0.0,136.576,0.0,0.0,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0063252449035644,0.0,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0060927867889404,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0062465667724609,0.0073909759521484,0.0073909759521484,0.0117301940917968,0.0080108642578125,0.0228404998779296,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0078678131103515,0.005930810425412,0.0073909759521484,0.0073909759521484,0.005960464477539,0.005960464477539,0.0064849853515625,0.0128746032714843,0.0128746032714843,0.01068115234375,0.0086307525634765,0.0194549560546875,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,113.256,0.0,0.0,0.0,1.192,0.0,0.0,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0061312718177909,0.0061988830566406,0.0061988830566406,0.0073909759521484,0.0073909759521484,0.006270408630371,0.0085830688476562,0.0085830688476562,0.0101566314697265,0.0088930130004882,0.0234842300415039,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,113.256,0.0,0.0,0.0,1.192,0.0,0.0,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0060517989580904,0.0088214874267578,0.0088214874267578,0.0081062316894531,0.0081062316894531,0.0,0.0150203704833984,0.0150203704833984,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,1.192,0.0,0.0,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0060391426086425,0.0,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0083684921264648,0.0062429904937744,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0078916549682617,0.0059461593627929,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0061988830566406,0.0159740447998046,0.0159740447998046,0.0107288360595703,0.008249282836914,0.019073486328125,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0059723854064941,0.0,0.0,0.0058412551879882,0.0061273574829101,0.005960464477539,0.0101327896118164,0.0119447708129882,0.0104427337646484,0.0075817108154296,0.0184535980224609,0.0,0.0,1.344,2.208,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0062417984008789,0.0,0.0,0.0064373016357421,0.0064373016357421,0.0067710876464843,0.0095367431640625,0.0095367431640625,0.01068115234375,0.008702278137207,0.0237464904785156,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0060541712822605,0.0112056732177734,0.0112056732177734,0.0066757202148437,0.0066757202148437,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,1.192,0.0,0.0,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0078678131103515,0.0060304480405589,0.0088214874267578,0.0088214874267578,0.0066757202148437,0.0066757202148437,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,1.192,0.0,0.0,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0060150279334528,0.0073909759521484,0.0073909759521484,0.0061988830566406,0.0061988830566406,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,1.192,0.0,0.0,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.006270408630371,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0066757202148437,0.0107288360595703,0.0107288360595703,0.010383129119873,0.0086069107055664,0.0202178955078125,0.0,0.0,0.496,1.36,0.0,0.0,14.52,15.544,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0063192844390869,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0071525573730468,0.0081062316894531,0.0081062316894531,0.0109672546386718,0.0095367431640625,0.0201702117919921,0.0,0.0,0.496,1.36,0.848,0.848,3.744,4.232,112.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0255107879638671,0.0255107879638671,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00762939453125,0.0059700012207031,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0065088272094726,0.0100135803222656,0.0100135803222656,0.0107049942016601,0.0086307525634765,0.0244855880737304,0.0,0.0,0.496,1.36,0.848,0.848,8.264,7.736,112.0,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0109672546386718,0.0109672546386718,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0061595439910888,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
