time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_p90_ul_ms,f1_u_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,f1_c_latency_mean_ul_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,f1_c_latency_p90_ul_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,a1_latency_p90_dl_ms,a1_latency_mean_dl_ms,f1_u_throughput_dl_kbps,F-node
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0061644843561732,0.0056743621826171,0.0092983245849609,0.0092983245849609,0.0072479248046875,0.0090599060058593,0.0090599060058593,0.0052452087402343,0.0052452087402343,0.007788340250651,0.0,0.0,0.0101327896118164,0.496,1.36,6.448,7.04,113.256,0.0,0.0,868.0429458618164,868.0419921875,1.192,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084877014160156,0.0061605034804925,0.0055313110351562,0.0069141387939453,0.0069141387939453,0.0066280364990234,0.0073909759521484,0.0073909759521484,0.0046094258626302,0.006103515625,0.007033348083496,0.0116825103759765,0.0124454498291015,0.0078916549682617,0.496,1.36,6.096,5.76,136.104,1.184,1.184,868.0169343948364,868.0148124694824,110.368,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0063085556030273,0.0073909759521484,0.00762939453125,0.00762939453125,0.0104427337646484,0.0069141387939453,0.0069141387939453,0.0047683715820312,0.0055313110351562,0.008392333984375,0.0073512395222981,0.0100135803222656,0.0111103057861328,0.496,1.424,8.88,9.072,112.0,4.192,6.224,868.0121421813965,868.0109977722168,20.88,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.006896346362669,0.0065803527832031,0.0071525573730468,0.0071525573730468,0.0081539154052734,0.0109672546386718,0.0109672546386718,0.0,0.0,0.006866455078125,0.0141859054565429,0.014662742614746,0.0087261199951171,0.496,1.36,6.576,6.928,117.192,2.112,1.056,868.0362462997437,868.036150932312,0.0,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0067329406738281,0.0079631805419921,0.0078678131103515,0.0078678131103515,0.0109672546386718,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0078280766805013,0.0100135803222656,0.0105857849121093,0.009775161743164,0.496,1.424,6.448,7.04,112.0,1.184,1.184,868.0141687393188,868.012011051178,0.0,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0086069107055664,0.006422996520996,0.0064849853515625,0.00762939453125,0.00762939453125,0.008249282836914,0.00762939453125,0.00762939453125,0.005960464477539,0.005960464477539,0.0088810920715332,0.0069141387939453,0.0094175338745117,0.0102996826171875,0.496,1.36,6.096,5.76,112.696,4.192,6.224,868.0187940597534,868.0147528648376,1.192,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0062895984184451,0.007486343383789,0.0069141387939453,0.0069141387939453,0.0096797943115234,0.0164508819580078,0.0164508819580078,0.0044186909993489,0.0058650970458984,0.0079631805419921,0.014662742614746,0.0151395797729492,0.0092983245849609,0.496,1.36,8.88,9.072,132.168,2.112,1.056,868.044638633728,868.0428266525269,115.448,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0061644843561732,0.0054359436035156,0.0083446502685546,0.0083446502685546,0.0058650970458984,0.0073909759521484,0.0073909759521484,0.00762939453125,0.00762939453125,0.0079631805419921,0.0084400177001953,0.0109672546386718,0.009918212890625,0.496,1.424,6.576,6.928,113.256,3.28,4.296,868.0252075195312,868.0171285356794,1.192,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0061644843561732,0.0069141387939453,0.00762939453125,0.00762939453125,0.0098228454589843,0.0109672546386718,0.0109672546386718,0.00762939453125,0.00762939453125,0.0069936116536458,0.0091280255998883,0.0127315521240234,0.0083446502685546,0.496,1.36,6.448,7.04,113.256,5.392,5.352,868.0243968963623,868.0150508880615,1.192,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0061644843561732,0.0072002410888671,0.0064373016357421,0.0064373016357421,0.0100612640380859,0.0090599060058593,0.0090599060058593,0.00762939453125,0.00762939453125,0.0079274177551269,0.0075896581013997,0.0104904174804687,0.0087738037109375,0.496,1.36,6.096,5.76,113.256,5.744,4.768,868.0224657058716,868.0185675621033,1.192,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0062000517751656,0.0057697296142578,0.0073909759521484,0.0073909759521484,0.0068187713623046,0.0085830688476562,0.0085830688476562,0.0049273173014322,0.005960464477539,0.0073909759521484,0.0143051147460937,0.014495849609375,0.0086307525634765,0.496,1.36,8.88,9.072,125.92,2.112,1.056,0.0,0.0,30.56,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0061607360839843,0.005960464477539,0.0066757202148437,0.0066757202148437,0.0071525573730468,0.009775161743164,0.009775161743164,0.0,0.0,0.0077247619628906,0.0,0.0,0.0091075897216796,0.496,1.424,6.576,6.928,112.0,0.0,0.0,0.0,0.0,0.0,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0060933146310682,0.0061988830566406,0.00762939453125,0.0078201293945312,0.0081539154052734,0.0118017196655273,0.0120878219604492,0.0054836273193359,0.0054836273193359,0.0064770380655924,0.0,0.0,0.0075101852416992,1.344,2.208,6.448,7.04,113.256,0.0,0.0,0.0,0.0,1.192,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0061277133315356,0.0064373016357421,0.00762939453125,0.00762939453125,0.0082015991210937,0.0123977661132812,0.0123977661132812,0.0073909759521484,0.0073909759521484,0.0070929527282714,0.0,0.0,0.0079870223999023,0.496,1.36,6.096,5.76,113.256,0.0,0.0,868.0433034896851,868.0399656295776,1.192,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0061016177656638,0.0065326690673828,0.0085830688476562,0.0085830688476562,0.0092506408691406,0.0112056732177734,0.0112056732177734,0.0054836273193359,0.0054836273193359,0.0081539154052734,0.0103712081909179,0.010848045349121,0.0123023986816406,0.496,1.36,8.88,9.072,113.256,1.184,1.184,868.0175542831421,868.0145740509033,1.192,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0064218044281005,0.0064849853515625,0.0066757202148437,0.0066757202148437,0.0079631805419921,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0078201293945312,0.006874402364095,0.0091791152954101,0.0104427337646484,0.496,1.36,6.576,6.928,112.0,4.192,6.224,868.0190563201904,868.0152297019958,0.0,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.006035566329956,0.0063896179199218,0.0088214874267578,0.0088214874267578,0.008392333984375,0.013589859008789,0.013589859008789,0.0,0.0,0.0077486038208007,0.013589859008789,0.013589859008789,0.0100135803222656,0.496,1.36,6.448,7.04,112.0,2.112,1.056,868.0365800857544,868.0359125137329,0.0,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0061655044555664,0.007486343383789,0.0073909759521484,0.0073909759521484,0.009012222290039,0.0157356262207031,0.0157356262207031,0.0,0.0,0.0072717666625976,0.0103712081909179,0.0114202499389648,0.010538101196289,0.496,1.36,6.096,5.76,112.0,1.184,1.184,868.0214643478394,868.0166602134705,0.0,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0062835216522216,0.0075340270996093,0.00762939453125,0.00762939453125,0.0088691711425781,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0086307525634765,0.0073909759521484,0.009775161743164,0.0109195709228515,0.496,1.36,8.88,9.072,112.0,4.192,6.224,868.0206775665283,868.0151700973511,0.0,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0061893937599599,0.006866455078125,0.0069141387939453,0.0069141387939453,0.0105857849121093,0.0095367431640625,0.0095367431640625,0.0073909759521484,0.0073909759521484,0.0075340270996093,0.0150203704833984,0.0165462493896484,0.0090599060058593,0.496,1.36,6.576,6.928,113.256,2.112,1.056,868.0464744567871,868.0405616760254,1.192,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.00640646142153,0.006103515625,0.0102519989013671,0.0102519989013671,0.0075817108154296,0.011444091796875,0.011444091796875,0.0047683715820312,0.0047683715820312,0.00762939453125,0.0083446502685546,0.0109672546386718,0.0092983245849609,0.496,1.36,6.448,7.04,113.256,3.28,4.296,868.0215358734131,868.0150849478586,1.192,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0060826391723025,0.0056743621826171,0.0085830688476562,0.0085830688476562,0.0068187713623046,0.0116825103759765,0.0116825103759765,0.0057220458984375,0.0057220458984375,0.0080466270446777,0.0091620853969029,0.012826919555664,0.0085830688476562,0.496,1.36,6.096,5.76,113.256,5.392,5.352,868.0274486541748,868.0180481501988,1.192,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0060909423068981,0.0064849853515625,0.0081062316894531,0.0081062316894531,0.0077247619628906,0.0150203704833984,0.0150203704833984,0.005960464477539,0.007486343383789,0.0074386596679687,0.0075896581013997,0.0106096267700195,0.0089645385742187,0.496,1.36,8.88,9.072,117.192,5.744,4.768,868.0161237716675,868.0130243301392,16.656,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087261199951171,0.0062023721090177,0.0065803527832031,0.0107288360595703,0.0107288360595703,0.0100612640380859,0.0109672546386718,0.0109672546386718,0.0053957888954564,0.0062942504882812,0.00762939453125,0.014662742614746,0.0155210494995117,0.0094413757324218,0.496,1.424,6.576,6.928,125.984,2.112,1.056,0.0,0.0,45.496,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092983245849609,0.0064740726603797,0.0064849853515625,0.0081062316894531,0.0081062316894531,0.0100135803222656,0.0090599060058593,0.0090599060058593,0.0051392449273003,0.006270408630371,0.0075101852416992,0.0,0.0,0.0084638595581054,0.496,1.424,6.448,7.04,114.408,0.0,0.0,0.0,0.0,55.232,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078678131103515,0.0060117244720458,0.0059127807617187,0.0066757202148437,0.0066757202148437,0.0075340270996093,0.0143051147460937,0.0143051147460937,0.0,0.0,0.0069737434387207,0.0,0.0,0.0078201293945312,0.496,1.424,6.096,5.76,112.0,0.0,0.0,0.0,0.0,0.0,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0062664942954903,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0116348266601562,0.0138282775878906,0.0138282775878906,0.0047683715820312,0.0047683715820312,0.0069538752237955,0.0,0.0,0.0082254409790039,0.496,1.392,8.88,10.24,113.256,0.0,0.0,868.0576801300049,868.0469989776611,1.192,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0060826391723025,0.0070095062255859,0.00762939453125,0.00762939453125,0.0094890594482421,0.0088214874267578,0.0088214874267578,0.005960464477539,0.005960464477539,0.0092983245849609,0.0101327896118164,0.0108003616333007,0.0104427337646484,0.496,1.36,6.576,5.76,113.256,1.184,1.184,868.022084236145,868.0169582366943,1.192,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078678131103515,0.0060826391723025,0.005960464477539,0.011444091796875,0.011444091796875,0.0084877014160156,0.0081062316894531,0.0081062316894531,0.00762939453125,0.00762939453125,0.0075101852416992,0.0070730845133463,0.0098943710327148,0.0091791152954101,0.496,1.36,6.448,7.04,113.256,4.192,6.224,868.0228471755981,868.0154085159302,1.192,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0061372026282163,0.0060081481933593,0.009775161743164,0.009775161743164,0.0070571899414062,0.0166893005371093,0.0166893005371093,0.0071525573730468,0.0071525573730468,0.0072717666625976,0.0144243240356445,0.0152826309204101,0.008559226989746,0.496,1.36,6.096,5.76,114.888,2.112,1.056,868.0426359176636,868.0394887924194,2.6,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0060200691223144,0.0062465667724609,0.00762939453125,0.00762939453125,0.0075340270996093,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0074386596679687,0.0120401382446289,0.0138521194458007,0.0086784362792968,0.496,1.424,8.88,9.072,112.0,1.184,1.184,868.0164575576782,868.0137991905212,0.0,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0086069107055664,0.0064063072204589,0.0062539027287409,0.0085830688476562,0.0085830688476562,0.0075817108154296,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0074093158428485,0.0081459681193033,0.0120401382446289,0.0085353851318359,0.496,1.36,17.936,32.528,112.0,4.192,6.224,868.0222272872925,868.0161237716675,0.0,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0063357966961246,0.0071525573730468,0.0102519989013671,0.0102519989013671,0.0104427337646484,0.0085830688476562,0.0085830688476562,0.0053644180297851,0.0054597854614257,0.0087817509969075,0.016331672668457,0.0181436538696289,0.0143051147460937,0.496,1.36,6.448,7.04,119.216,2.112,1.056,868.0444002151489,868.0425882339478,6.64,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0062902175371919,0.0087261199951171,0.0088214874267578,0.0088214874267578,0.0130176544189453,0.0092983245849609,0.0092983245849609,0.0045299530029296,0.0045299530029296,0.0073909759521484,0.0089645385742187,0.0114917755126953,0.0102043151855468,0.496,1.424,6.096,5.76,113.256,3.28,4.296,868.0328369140625,868.0224418640137,1.192,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0065787165772681,0.0066757202148437,0.0066757202148437,0.0066757202148437,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0054836273193359,0.0059843063354492,0.0074590955461774,0.0106096267700195,0.0151395797729492,0.0085353851318359,0.496,1.36,10.432,13.872,123.664,4.8,4.76,868.0160045623779,868.0145144462585,10.736,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085115432739257,0.006415095983767,0.007939338684082,0.0090599060058593,0.0090599060058593,0.0102758407592773,0.0109672546386718,0.0109672546386718,0.005960464477539,0.0075817108154296,0.0066041946411132,0.0087420145670572,0.0117301940917968,0.0085830688476562,0.496,1.424,26.016,14.784,123.696,1.904,2.656,868.0243492126465,868.0177529652914,37.496,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0067919640991818,0.0063419342041015,0.0112056732177734,0.0112056732177734,0.0088691711425781,0.0085830688476562,0.0085830688476562,0.005046526590983,0.0061988830566406,0.0058650970458984,0.0106096267700195,0.0141382217407226,0.0079154968261718,0.496,1.424,6.448,6.256,114.328,1.648,1.12,868.0242776870728,868.022084236145,24.48,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0067919640991818,0.007033348083496,0.0104904174804687,0.0104904174804687,0.0078916549682617,0.0143051147460937,0.0143051147460937,0.005046526590983,0.0061988830566406,0.0070571899414062,0.0085353851318359,0.0124931335449218,0.0081062316894531,0.496,1.424,5.6,6.544,114.328,3.672,3.76,868.0270195007324,868.0163383483887,24.48,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0067919640991818,0.006103515625,0.0088214874267578,0.0088214874267578,0.0080108642578125,0.0071525573730468,0.0071525573730468,0.005046526590983,0.0061988830566406,0.0060796737670898,0.0081062316894531,0.0095367431640625,0.0082254409790039,0.496,1.36,6.096,5.76,114.328,1.904,2.656,868.028736114502,868.0205941200256,24.48,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0067919640991818,0.0065565109252929,0.0085830688476562,0.0085830688476562,0.0090599060058593,0.0078678131103515,0.0078678131103515,0.005046526590983,0.0061988830566406,0.0069538752237955,0.0104109446207682,0.0143051147460937,0.0078678131103515,0.496,1.36,9.856,10.24,114.328,2.24,1.712,868.0183172225952,868.0140376091003,24.48,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.00686855877147,0.0073432922363281,0.0083446502685546,0.0083446502685546,0.0101566314697265,0.0069141387939453,0.0069141387939453,0.0052452087402343,0.006413459777832,0.0083446502685546,0.0073909759521484,0.0094175338745117,0.0094890594482421,0.496,1.36,6.448,6.256,121.984,5.744,4.768,868.0130004882812,868.0109977722168,9.056,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0070458027853894,0.0061988830566406,0.0078678131103515,0.0078678131103515,0.0068426132202148,0.0078678131103515,0.0078678131103515,0.0047683715820312,0.0047683715820312,0.0071048736572265,0.0122785568237304,0.0144720077514648,0.0089168548583984,0.496,1.424,5.6,6.544,113.256,2.112,1.056,0.0,0.0,1.192,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092983245849609,0.007112227862154,0.0071525573730468,0.0090599060058593,0.0090599060058593,0.0085830688476562,0.0054836273193359,0.0054836273193359,0.0078678131103515,0.0078678131103515,0.0083446502685546,0.0,0.0,0.0097990036010742,0.496,1.36,6.096,5.76,113.256,0.0,0.0,0.0,0.0,1.192,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0069069862365722,0.0060399373372395,0.0069141387939453,0.0069141387939453,0.0075101852416992,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0079075495402018,0.0,0.0,0.0095367431640625,0.496,1.36,9.856,10.24,112.0,0.0,0.0,0.0,0.0,0.0,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0069672518437451,0.0062465667724609,0.0071525573730468,0.0090599060058593,0.0086784362792968,0.0100135803222656,0.0113487243652343,0.0063180923461914,0.0069856643676757,0.007486343383789,0.0,0.0,0.0089168548583984,1.344,2.208,6.448,6.256,118.224,0.0,0.0,868.0407524108887,868.0329322814941,5.648,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0069594383239746,0.0063776969909667,0.0078678131103515,0.0078678131103515,0.0085115432739257,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0089168548583984,0.0079870223999023,0.0103712081909179,0.0102996826171875,0.496,1.424,5.6,6.544,112.0,1.184,1.184,868.0294036865234,868.0188059806824,0.0,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.006852458365521,0.0059127807617187,0.0085830688476562,0.0085830688476562,0.0068187713623046,0.005960464477539,0.005960464477539,0.0064373016357421,0.0064373016357421,0.0066757202148437,0.0062386194864908,0.0089406967163085,0.0073909759521484,0.496,1.36,6.096,5.76,114.888,4.192,6.224,868.035078048706,868.0205941200256,2.6,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0070102179228369,0.0058412551879882,0.0088214874267578,0.0088214874267578,0.0064373016357421,0.0090599060058593,0.0090599060058593,0.0069141387939453,0.0069141387939453,0.0080267588297526,0.0112056732177734,0.0146389007568359,0.011444091796875,0.496,1.36,9.856,10.24,113.256,2.112,1.056,868.0911064147949,868.0691719055176,1.192,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0069414205219022,0.0055313110351562,0.0085830688476562,0.0085830688476562,0.0062465667724609,0.0107288360595703,0.0107288360595703,0.0050067901611328,0.0050067901611328,0.006723403930664,0.0095367431640625,0.01068115234375,0.0101566314697265,0.496,1.424,6.448,6.256,113.256,1.184,1.184,868.023681640625,868.0159449577332,1.192,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0070007286261563,0.0057220458984375,0.0104904174804687,0.0104904174804687,0.0071525573730468,0.0116825103759765,0.0116825103759765,0.0047683715820312,0.0047683715820312,0.0073909759521484,0.0106990337371826,0.025033950805664,0.0086784362792968,0.496,1.36,5.6,6.544,113.256,6.304,7.28,868.026328086853,868.0172562599182,1.192,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0067400932312011,0.007486343383789,0.0081062316894531,0.0081062316894531,0.0118255615234375,0.0057220458984375,0.0057220458984375,0.0,0.0,0.0072121620178222,0.0094175338745117,0.0104665756225585,0.0087261199951171,0.496,1.36,6.096,5.76,112.0,1.184,1.184,868.0368661880493,868.0230776468912,0.0,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0069820880889892,0.0063975652058919,0.0073909759521484,0.0073909759521484,0.0071525573730468,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0090599060058593,0.0077088673909505,0.0100135803222656,0.0121593475341796,0.496,1.36,9.856,10.24,112.0,4.192,6.224,868.0294513702393,868.0183206285749,0.0,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0069603991152635,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0121593475341796,0.0102519989013671,0.0102519989013671,0.0064373016357421,0.0064373016357421,0.0080108642578125,0.0095963478088378,0.0134468078613281,0.0102996826171875,0.496,1.36,6.448,6.256,116.424,3.824,2.24,868.0226802825928,868.0171966552734,4.136,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0071918964385986,0.0081062316894531,0.0102519989013671,0.0102519989013671,0.0131130218505859,0.0169277191162109,0.0169277191162109,0.0,0.0,0.0072479248046875,0.0063975652058919,0.0089406967163085,0.0093936920166015,0.496,1.36,5.6,6.544,112.0,5.744,4.856,868.0203199386597,868.0142164230347,0.0,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0068957103047393,0.0064849853515625,0.0081062316894531,0.0081062316894531,0.0076770782470703,0.0073909759521484,0.0073909759521484,0.0054538249969482,0.0066041946411132,0.0082254409790039,0.0128746032714843,0.0136375427246093,0.0107288360595703,0.496,1.424,6.096,5.76,128.504,2.112,1.056,0.0,0.0,17.088,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0070042871124115,0.0056425730387369,0.0071525573730468,0.0071525573730468,0.0065565109252929,0.0109672546386718,0.0109672546386718,0.0047683715820312,0.0047683715820312,0.0067551930745442,0.0,0.0,0.0092983245849609,0.496,1.424,9.856,10.24,113.256,0.0,0.0,0.0,0.0,1.192,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.007112227862154,0.0072002410888671,0.0078678131103515,0.0078678131103515,0.009012222290039,0.0069141387939453,0.0069141387939453,0.0073909759521484,0.0073909759521484,0.0102519989013671,0.0,0.0,0.0130176544189453,0.496,1.36,6.448,6.256,113.256,0.0,0.0,0.0,0.0,1.192,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0069725513458251,0.0073909759521484,0.0071525573730468,0.0071525573730468,0.009918212890625,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0070095062255859,0.0,0.0,0.0087261199951171,0.496,1.36,5.6,6.544,112.0,0.0,0.0,868.0431127548218,868.0390119552612,0.0,1
