time_seconds,a1_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,f1_c_retransmissions_ul_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,f1_c_latency_mean_dl_ms,a1_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,a1_retransmissions_ul_count,e2_du_throughput_ul_kbps,a1_retransmissions_dl_count,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,a1_throughput_ul_kbps,a1_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,F-node
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061514365732373,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0,0.0050934878262606,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,0.0,117.888,0.0,0.0,44.52,0
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061009189870097,0.0080823898315429,0.0066757202148437,0.0066757202148437,0.0,0.0055858067103794,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,0.0,118.448,0.0,0.0,32.424,0
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060387511751545,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0,0.0057220458984375,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,0
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060641765594482,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0072002410888671,0.0,0.0,0.0087738037109375,0.0,0.011444091796875,0.011444091796875,0.0112056732177734,0.0208377838134765,0.496,0.0,1.36,0.0,0.0,0.0,3.744,112.0,4.232,0.0,0.0,0
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058567523956298,0.0078678131103515,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0058174133300781,0.0,0.0,0.0074386596679687,0.0,0.0073909759521484,0.0073909759521484,0.0131130218505859,0.0240325927734375,0.496,0.0,1.36,0.0,0.0,0.0,3.744,112.0,4.232,0.0,0.0,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059014499777614,0.0080823898315429,0.0061988830566406,0.0061988830566406,0.0,0.0068346659342447,0.0094890594482421,0.0063419342041015,0.0,0.0,0.0085830688476562,0.0,0.0090599060058593,0.0090599060058593,0.0132189856635199,0.0285625457763671,0.496,0.0,1.36,0.0,0.0,0.0,7.736,122.272,7.736,10.0,15.096,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060348227472588,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0,0.0045299530029296,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.009775161743164,0.009775161743164,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,0.0,117.04,0.0,10.0,2.232,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059189488045611,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,0.0,113.256,0.0,10.0,1.192,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060043524746871,0.0083446502685546,0.005960464477539,0.005960464477539,0.0,0.0042915344238281,0.0042915344238281,0.0,0.0,0.0,0.0,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,113.256,0.0,10.0,1.192,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061300856557058,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0,0.0047683715820312,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.009775161743164,0.009775161743164,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,113.256,0.0,100.0,1.192,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059819221496582,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0058174133300781,0.0,0.0,0.0072956085205078,0.0,0.009775161743164,0.009775161743164,0.01068115234375,0.0170707702636718,0.496,0.0,1.36,1.0,0.0,0.0,3.744,112.0,4.232,0.0,0.0,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061404705047607,0.0081062316894531,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0057220458984375,0.0,0.0,0.0071525573730468,0.0,0.0071525573730468,0.0071525573730468,0.0124931335449218,0.0225067138671875,0.496,0.0,1.36,0.0,0.0,0.0,3.744,112.0,4.232,0.0,0.0,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059688091278076,0.0078678131103515,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0061273574829101,0.0,0.0,0.0084638595581054,0.0,0.0104904174804687,0.0104904174804687,0.0120268927680121,0.0244140625,0.496,0.0,1.36,0.0,0.0,0.0,7.736,112.0,7.736,10.0,0.0,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060522556304931,0.0081300735473632,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052452087402343,0.0052452087402343,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,112.0,0.0,10.0,0.0,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060375650130694,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0091791152954101,0.0085830688476562,0.0085830688476562,0.0,0.0119447708129882,0.0110864639282226,0.0,0.0127077102661132,0.0131130218505859,0.0131130218505859,0.0,0.0,0.496,0.0,1.36,0.0,1.696,1.696,0.0,113.256,0.0,10.0,1.192,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059734476674901,0.00762939453125,0.00762939453125,0.00762939453125,0.0,0.008702278137207,0.0091791152954101,0.0,0.0,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,118.448,0.0,10.0,13.04,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059836119124032,0.0078678131103515,0.0100135803222656,0.0100135803222656,0.0,0.0048160552978515,0.0060796737670898,0.0059127807617187,0.0,0.0,0.0079154968261718,0.0,0.011444091796875,0.011444091796875,0.0125408172607421,0.0224113464355468,0.496,0.0,1.424,0.0,0.0,0.0,3.744,139.216,4.232,0.0,92.0,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058987840491147,0.0078678131103515,0.0123977661132812,0.0123977661132812,0.0,0.0042120615641276,0.0049591064453125,0.0,0.0,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,0.0,117.192,0.0,0.0,32.024,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061127218869653,0.0083208084106445,0.0061988830566406,0.0061988830566406,0.0,0.0041985915879071,0.0055789947509765,0.0057220458984375,0.0,0.0,0.0074386596679687,0.0,0.0092983245849609,0.0092983245849609,0.0131607055664062,0.025796890258789,0.496,0.0,1.424,0.0,0.0,0.0,3.744,122.384,4.232,0.0,634.328,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006363759586467,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0,0.0039182637072256,0.0047683715820312,0.0059127807617187,0.0,0.0,0.0074386596679687,0.0,0.0092983245849609,0.0092983245849609,0.0135302543640136,0.0242948532104492,0.496,0.0,1.424,0.0,0.0,0.0,3.216,116.328,4.232,33.33333333333333,2454.984,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058245658874511,0.0073909759521484,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.496,0.0,1.392,1.0,0.0,0.0,0.0,112.0,0.0,100.0,0.0,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059189488045611,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.0,0.0045299530029296,0.0045299530029296,0.006103515625,0.0,0.0,0.0078678131103515,0.0,0.0102519989013671,0.0102519989013671,0.0112533569335937,0.0174999237060546,0.496,0.0,1.424,2.0,0.0,0.0,4.52,113.256,3.504,16.666666666666664,1.192,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063527393810854,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0,0.0038383598614456,0.0042915344238281,0.0,0.0,0.0,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,123.64,0.0,16.666666666666664,7571.016,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.00590234253537,0.0081062316894531,0.0071525573730468,0.0092506408691406,0.0,0.0045299530029296,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.007033348083496,0.0075101852416992,0.0,0.0,1.344,0.0,2.272,0.0,0.0,0.0,0.0,113.256,0.0,16.666666666666664,1.192,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.00600531549737,0.0081062316894531,0.0112056732177734,0.0112056732177734,0.0,0.0057220458984375,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,122.384,0.0,16.666666666666664,21.304,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0071478362130646,0.009775161743164,0.0073909759521484,0.0073909759521484,0.0,0.0038542867955497,0.0045299530029296,0.0057697296142578,0.0,0.0,0.0072956085205078,0.0,0.0109672546386718,0.0109672546386718,0.0110149383544921,0.0195503234863281,0.496,0.0,1.424,0.0,0.0,0.0,3.744,122.384,4.232,0.0,36592.496,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0068843364715576,0.009322166442871,0.0123977661132812,0.0123977661132812,0.0,0.0039148330688476,0.0045537948608398,0.0062465667724609,0.0,0.0,0.0075817108154296,0.0,0.0095367431640625,0.0095367431640625,0.0127315521240234,0.023651123046875,0.496,0.0,1.424,0.0,0.0,0.0,3.744,112.0,4.232,0.0,540.72,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062720610363648,0.0083446502685546,0.011444091796875,0.011444091796875,0.0,0.0040354552092375,0.0052452087402343,0.0061750411987304,0.0,0.0,0.0084161758422851,0.0,0.0143051147460937,0.0143051147460937,0.0125567118326822,0.0241756439208984,0.496,0.0,1.392,1.0,0.0,0.0,7.736,117.232,7.736,18.181818181818183,860.52,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060873838206428,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,0.0,113.256,0.0,18.181818181818183,1.192,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059781688274723,0.0078678131103515,0.0083446502685546,0.0083446502685546,0.0,0.005960464477539,0.006723403930664,0.0063578287760416,0.0,0.0,0.0092983245849609,0.0,0.0119209289550781,0.0119209289550781,0.0119038990565708,0.0203132629394531,0.496,0.0,1.392,2.0,0.0,0.0,10.248,115.76,11.312,17.647058823529413,3.408,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.005870762437877,0.00762939453125,0.00762939453125,0.00762939453125,0.0,0.0047418806287977,0.0054836273193359,0.0,0.0,0.0,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,0.0,115.968,0.0,17.647058823529413,28.008,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006033182144165,0.0078678131103515,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0058174133300781,0.0,0.0,0.0073909759521484,0.0,0.0085830688476562,0.0085830688476562,0.0148773193359375,0.0269412994384765,0.496,0.0,1.424,2.0,0.0,0.0,3.744,112.0,4.232,28.57142857142857,0.0,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059890747070312,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.005960464477539,0.0,0.0,0.005960464477539,0.0,0.0071525573730468,0.0071525573730468,0.0309944152832031,0.0309944152832031,0.496,0.0,1.36,0.0,0.0,0.0,0.592,112.0,0.592,66.66666666666666,0.0,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061464309692382,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0071525573730468,0.0,0.0,0.0104188919067382,0.0,0.0071525573730468,0.0071525573730468,0.015417734781901,0.0212669372558593,0.496,0.0,1.36,2.0,0.0,0.0,2.624,112.0,3.64,25.0,0.0,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059568881988525,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0059366226196289,0.0,0.0,0.0082015991210937,0.0,0.0090599060058593,0.0090599060058593,0.0120162963867187,0.0254154205322265,0.496,0.0,1.36,0.0,0.0,0.0,8.264,112.0,7.736,0.0,0.0,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059711399363048,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0,0.0056624412536621,0.0081777572631835,0.0,0.0,0.0,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,33.056,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059640053475257,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,118.448,0.0,0.0,1.192,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059858036501971,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0041663646697998,0.0052928924560546,0.0,0.0,0.0,0.0,0.0,0.0171661376953125,0.0171661376953125,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,0.0,144.408,0.0,0.0,448.16,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060296058654785,0.00762939453125,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,0.0,112.0,0.0,100.0,0.0,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063098303162225,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0,0.0039390370815615,0.0047683715820312,0.0060558319091796,0.0,0.0,0.0078201293945312,0.0,0.00762939453125,0.00762939453125,0.0112056732177734,0.0174999237060546,0.496,0.0,1.392,1.0,0.0,0.0,3.744,122.384,4.232,0.0,4483.304,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060558319091796,0.0081300735473632,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0056743621826171,0.0,0.0,0.0069618225097656,0.0,0.00762939453125,0.00762939453125,0.0117301940917968,0.0216960906982421,0.496,0.0,1.424,0.0,0.0,0.0,3.744,112.0,4.232,0.0,0.0,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059592723846435,0.0078678131103515,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0060796737670898,0.0,0.0,0.0083684921264648,0.0,0.0131130218505859,0.0131130218505859,0.0123023986816406,0.0296831130981445,0.496,0.0,1.392,0.0,0.0,0.0,8.264,112.0,7.736,0.0,0.0,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060482404718351,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.0066227383083767,0.0052452087402343,0.0052452087402343,0.0,0.0091075897216796,0.0066757202148437,0.0,0.0081777572631835,0.0061988830566406,0.0061988830566406,0.0,0.0,0.496,0.0,1.36,0.0,10.752,24.592,0.0,113.256,0.0,0.0,1.192,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060079109609423,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006075522199792,0.0085830688476562,0.00762939453125,0.00762939453125,0.0,0.0057220458984375,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061304262368985,0.0080823898315429,0.0064373016357421,0.0064373016357421,0.0065962473551432,0.0066757202148437,0.0066757202148437,0.0069141387939453,0.0077724456787109,0.0074207782745361,0.008249282836914,0.0095844268798828,0.0088214874267578,0.0088214874267578,0.0178813934326171,0.0252246856689453,0.496,0.0,1.36,1.0,21.856,13.648,2.688,117.688,4.232,50.0,4.968,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065207481384277,0.0081062316894531,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0059207280476888,0.0,0.0123977661132812,0.0078678131103515,0.0123977661132812,0.013589859008789,0.013589859008789,0.0128348668416341,0.0251531600952148,0.496,1.0,1.36,2.0,0.496,0.0,4.368,112.0,4.76,25.0,0.0,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065338611602783,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0061750411987304,0.0,0.0,0.0083684921264648,0.0,0.0078678131103515,0.0078678131103515,0.0128481123182508,0.0270366668701171,0.496,0.0,1.84,0.0,0.0,0.0,7.736,112.0,7.736,10.0,0.0,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0067138671875,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.004018677605523,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.496,0.0,1.776,0.0,0.0,0.0,0.0,112.0,0.0,10.0,996.0,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0068007163631105,0.0088214874267578,0.0162124633789062,0.0162124633789062,0.0,0.0038609785192153,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.496,0.0,1.776,0.0,0.0,0.0,0.0,141.688,0.0,10.0,1826.352,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065978210751372,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0,0.0041024438266096,0.0053167343139648,0.0,0.0,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.496,0.0,1.84,0.0,0.0,0.0,0.0,118.448,0.0,10.0,608.208,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0071997689728689,0.0090599060058593,0.0066757202148437,0.0066757202148437,0.0,0.0040757028680098,0.0050067901611328,0.0058174133300781,0.0,0.0,0.0072479248046875,0.0,0.0083446502685546,0.0083446502685546,0.0123023986816406,0.0227928161621093,0.496,0.0,1.808,0.0,0.0,0.0,3.744,118.448,4.232,0.0,4598.376,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0070273876190185,0.0090599060058593,0.0081062316894531,0.0081062316894531,0.0,0.004187543341454,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.496,0.0,1.84,0.0,0.0,0.0,0.0,116.632,0.0,100.0,840.592,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065879442205476,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0,0.0042448873105256,0.0054836273193359,0.0058650970458984,0.0,0.0,0.0077247619628906,0.0,0.011444091796875,0.011444091796875,0.0096797943115234,0.0145435333251953,0.496,0.0,1.84,1.0,0.0,0.0,3.744,117.192,4.232,0.0,458.48,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065618486546758,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0051021575927734,0.0069618225097656,0.0056743621826171,0.0,0.0,0.0079154968261718,0.0,0.0083446502685546,0.0083446502685546,0.0121593475341796,0.0258445739746093,0.496,0.0,1.84,0.0,0.0,0.0,7.736,117.192,7.736,10.0,42.808,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0066092951380791,0.0085830688476562,0.0060796737670898,0.0061750411987304,0.0,0.0045746564865112,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.0110864639282226,0.013279914855957,0.0,0.0,1.344,0.0,2.688,0.0,0.0,0.0,0.0,115.032,0.0,10.0,150.384,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065718546952351,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0,0.005275011062622,0.0064849853515625,0.0,0.0,0.0,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.496,0.0,1.84,0.0,0.0,0.0,0.0,118.448,0.0,10.0,66.752,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065635926652662,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0049471855163574,0.0062942504882812,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.496,0.0,1.84,0.0,0.0,0.0,0.0,118.448,0.0,10.0,34.976,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065369392508891,0.0083446502685546,0.0100135803222656,0.0100135803222656,0.0,0.0054836273193359,0.0054836273193359,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.496,0.0,1.84,0.0,0.0,0.0,0.0,113.256,0.0,100.0,1.192,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064742565155029,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0058650970458984,0.0,0.0,0.00762939453125,0.0,0.0073909759521484,0.0073909759521484,0.0128149986267089,0.0199556350708007,0.496,0.0,1.776,1.0,0.0,0.0,3.216,112.0,4.232,20.0,0.0,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0067332695270406,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0,0.0066757202148437,0.008392333984375,0.0064373016357421,0.0,0.0,0.0067710876464843,0.0,0.0133514404296875,0.0133514404296875,0.0141461690266927,0.0257492065429687,0.496,0.0,1.776,1.0,0.0,0.0,4.272,122.632,3.704,14.285714285714285,44.104,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065310084404636,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0,0.0045207830575796,0.0056028366088867,0.0059366226196289,0.0,0.0,0.0084400177001953,0.0,0.0112056732177734,0.0112056732177734,0.0124692916870117,0.0291347503662109,0.496,0.0,1.84,0.0,0.0,0.0,8.264,114.712,7.736,0.0,222.256,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006549987033825,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0054240226745605,0.0066280364990234,0.0,0.0,0.0,0.0,0.0,0.0054836273193359,0.0054836273193359,0.0,0.0,0.496,0.0,1.84,0.0,0.0,0.0,0.0,117.192,0.0,0.0,29.232,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065428700613145,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0050067901611328,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.496,0.0,1.84,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,1
