time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
122,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060257033922185,0.0081062316894531,0.0095367431640625,0.0095367431640625,0.0,0.0123977661132812,0.0,0.0123977661132812,0.0062147776285807,0.0,0.0,0.0088691711425781,0.0109513600667317,0.0269412994384765,0.496,1.424,0.0,0.0,0.0,11.968,12.008,117.192,21.007537841796875,21.007537841796875,7.304,1
123,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061680428424284,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0128746032714843,0.0,0.0128746032714843,0.0071525573730468,0.0,0.0,0.0096797943115234,0.0108242034912109,0.0207424163818359,0.496,1.424,0.0,0.0,0.0,4.232,3.744,117.192,21.009206771850582,21.00996971130371,6.472,1
124,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059628250575301,0.0080823898315429,0.0064373016357421,0.0064373016357421,0.0,0.0152587890625,0.0,0.0152587890625,0.0064108106825086,0.0,0.0,0.0081062316894531,0.0106638128107244,0.0286102294921875,0.496,1.424,0.0,0.0,0.0,7.208,8.792,118.448,21.009743213653564,21.01571559906006,40.52,1
125,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061727874907688,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0090599060058593,0.0,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,113.256,21.007776260375977,21.007776260375977,1.192,1
126,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063605827860312,0.008559226989746,0.00762939453125,0.00762939453125,0.0,0.0104904174804687,0.0,0.0104904174804687,0.0059127807617187,0.0,0.0,0.007486343383789,0.0106334686279296,0.0201702117919921,0.496,1.36,0.0,0.0,0.0,4.232,3.744,118.448,21.008849143981934,21.0097074508667,6.512,1
127,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061321258544921,0.0081300735473632,0.0069141387939453,0.0069141387939453,0.0,0.0133514404296875,0.0,0.0133514404296875,0.006866455078125,0.0,0.0,0.008249282836914,0.0109672546386718,0.0206470489501953,0.496,1.424,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
128,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061649902194154,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0,0.0107288360595703,0.0,0.0107288360595703,0.0066757202148437,0.0,0.0,0.0100135803222656,0.0107129414876302,0.0272274017333984,0.496,1.424,0.0,0.0,0.0,11.968,12.008,132.768,21.00794965570623,21.009206771850582,85.656,1
129,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006188154220581,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0,0.0069141387939453,0.0,0.0069141387939453,0.0059127807617187,0.0,0.0,0.0076770782470703,0.0111103057861328,0.0216007232666015,0.496,1.392,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
130,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061774253845214,0.0085830688476562,0.0102519989013671,0.0102519989013671,0.0,0.0081062316894531,0.0,0.0081062316894531,0.0064849853515625,0.0,0.0,0.009322166442871,0.0110149383544921,0.0278711318969726,0.496,1.36,0.0,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,1
131,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061624743081078,0.0081062316894531,0.0128746032714843,0.0128746032714843,0.0,0.0085830688476562,0.0,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,121.016,21.00954736982073,21.011972427368164,29.936,1
132,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006084394927072,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0066757202148437,0.0,0.0066757202148437,0.0064373016357421,0.0,0.0,0.0083446502685546,0.0104904174804687,0.0195503234863281,0.496,1.424,0.0,0.0,0.0,4.232,3.744,118.448,21.00620667139689,21.00703716278076,82.552,1
133,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062071043869544,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0131130218505859,0.0,0.0131130218505859,0.006723403930664,0.0,0.0,0.0092029571533203,0.0109672546386718,0.0209331512451171,0.496,1.36,0.0,0.0,0.0,4.232,3.744,123.64,21.045236026539524,21.15325927734375,143.832,1
134,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060832500457763,0.0078916549682617,0.005960464477539,0.005960464477539,0.0,0.0090599060058593,0.0,0.0090599060058593,0.0064849853515625,0.0,0.0,0.0086307525634765,0.0113328297932942,0.0278949737548828,0.496,1.424,0.0,0.0,0.0,11.968,12.008,112.0,0.0,0.0,0.0,1
135,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061976909637451,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0072717666625976,0.0119209289550781,0.0096559524536132,0.0119209289550781,0.0061511993408203,0.0091791152954101,0.0108003616333007,0.0077724456787109,0.0107765197753906,0.020456314086914,0.496,1.36,0.0,1.696,1.696,4.232,3.744,112.0,0.0,0.0,0.0,1
136,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063527393810854,0.0088214874267578,0.0081062316894531,0.0081062316894531,0.0,0.0095367431640625,0.0,0.0095367431640625,0.0065088272094726,0.0,0.0,0.0086784362792968,0.010228157043457,0.024724006652832,0.496,1.36,0.0,0.0,0.0,7.736,8.264,125.72,21.00820541381836,21.010160446166992,57.952,1
137,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062866590509367,0.0088214874267578,0.00762939453125,0.00762939453125,0.0,0.0083446502685546,0.0,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,115.496,21.008148789405823,21.01266384124756,91.328,1
138,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061032795670008,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0,0.011444091796875,0.0,0.011444091796875,0.0062465667724609,0.0,0.0,0.0078678131103515,0.0113487243652343,0.0222206115722656,0.496,1.424,0.0,0.0,0.0,4.232,3.744,115.712,21.00670337677002,21.007180213928223,3.36,1
139,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059569059912838,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0,0.0066757202148437,0.0,0.0066757202148437,0.0057220458984375,0.0,0.0,0.0071525573730468,0.0103950500488281,0.0194549560546875,0.496,1.424,0.0,0.0,0.0,4.232,3.744,113.256,21.009206771850582,21.009206771850582,1.192,1
140,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062564323688375,0.0085353851318359,0.0088214874267578,0.0088214874267578,0.0,0.0066757202148437,0.0,0.0066757202148437,0.0060717264811197,0.0,0.0,0.0084877014160156,0.0106493631998697,0.0269412994384765,0.496,1.36,0.0,0.0,0.0,11.968,12.008,123.032,21.00742564481848,21.00963592529297,112.128,1
141,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060731498756218,0.0083446502685546,0.0100135803222656,0.0100135803222656,0.0072717666625976,0.00762939453125,0.0077486038208007,0.00762939453125,0.0061988830566406,0.0067949295043945,0.0072717666625976,0.0079154968261718,0.0104904174804687,0.0197410583496093,0.496,1.424,0.0,4.544,4.448,4.232,3.744,117.192,21.008469841697,21.01247310638428,173.296,1
142,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064859342812305,0.0085830688476562,0.00762939453125,0.00762939453125,0.0077315739222935,0.0083446502685546,0.0095367431640625,0.0083446502685546,0.006270408630371,0.0067551930745442,0.0072717666625976,0.0081300735473632,0.0106096267700195,0.0256538391113281,0.496,1.424,0.0,6.208,20.144,7.736,8.264,117.192,21.007699966430664,21.009349822998047,189.808,1
143,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063115684547234,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0092983245849609,0.0,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.392,0.0,0.0,0.0,0.0,0.0,117.192,21.008431911468502,21.00992202758789,70.592,1
144,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062096118927001,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0,0.0078678131103515,0.0,0.0078678131103515,0.0062942504882812,0.0085830688476562,0.0085830688476562,0.0082015991210937,0.0104427337646484,0.0194549560546875,0.496,1.424,0.0,0.848,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
145,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063192726361869,0.0081062316894531,0.0090599060058593,0.0090599060058593,0.0066227383083767,0.0147819519042968,0.0086307525634765,0.0147819519042968,0.0063419342041015,0.0098943710327148,0.0127315521240234,0.008249282836914,0.010538101196289,0.01983642578125,0.496,1.36,0.0,21.504,13.648,4.232,3.744,113.752,21.00801467895508,21.00801467895508,1.192,1
146,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062295705965249,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0,0.009775161743164,0.0,0.009775161743164,0.0060717264811197,0.0,0.0,0.0086307525634765,0.0108877817789713,0.0262260437011718,0.496,1.776,0.0,0.0,0.0,11.968,12.008,118.448,21.010637283325195,21.012544631958008,7.088,1
147,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062143031637466,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0095367431640625,0.0,0.0095367431640625,0.0058650970458984,0.0,0.0,0.007486343383789,0.0110149383544921,0.0209331512451171,0.496,1.84,0.0,0.0,0.0,4.232,3.744,113.256,21.00658416748047,21.00658416748047,1.192,1
148,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062143031637466,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0112056732177734,0.0,0.0112056732177734,0.0059366226196289,0.0,0.0,0.0083684921264648,0.0104904174804687,0.0251531600952148,0.496,1.776,0.0,0.0,0.0,7.736,8.264,113.256,21.00658416748047,21.00658416748047,1.192,1
149,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062143031637466,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0102519989013671,0.0,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,113.256,21.00658416748047,21.00658416748047,1.192,1
150,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062143031637466,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0,0.0083446502685546,0.0,0.0083446502685546,0.0061988830566406,0.0,0.0,0.0081062316894531,0.0116825103759765,0.0222206115722656,0.496,1.776,0.0,0.0,0.0,4.232,3.744,113.256,21.00658416748047,21.00658416748047,1.192,1
151,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062143031637466,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0123977661132812,0.0,0.0123977661132812,0.0069141387939453,0.0,0.0,0.0094890594482421,0.0117301940917968,0.0224590301513671,0.496,1.776,0.0,0.0,0.0,4.232,3.744,113.256,21.00658416748047,21.00658416748047,1.192,1
152,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006204813867066,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0069141387939453,0.0,0.0069141387939453,0.0064055124918619,0.0,0.0,0.0084877014160156,0.0106016794840494,0.0245571136474609,0.496,1.776,0.0,0.0,0.0,11.968,12.008,113.256,21.00849151611328,21.00849151611328,1.192,1
153,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062949621855322,0.0085830688476562,0.0061273574829101,0.0058412551879882,0.0,0.0082254409790039,0.0,0.0090837478637695,0.0060081481933593,0.0,0.0,0.0077247619628906,0.0107288360595703,0.0201225280761718,1.344,2.624,0.0,0.0,0.0,4.232,3.744,113.256,21.010398864746094,21.010398864746094,1.192,1
154,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062495614019568,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.011444091796875,0.0,0.011444091796875,0.0061273574829101,0.0,0.0,0.0084161758422851,0.0106573104858398,0.0245571136474609,0.496,1.84,0.0,0.0,0.0,7.736,8.264,144.408,21.00801467895508,21.009349822998047,123.896,1
155,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061476230621337,0.0083446502685546,0.0104904174804687,0.0104904174804687,0.0,0.0131130218505859,0.0,0.0131130218505859,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,112.0,21.009385585784912,21.012234687805176,71.872,1
156,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061476230621337,0.0083684921264648,0.0078678131103515,0.0078678131103515,0.0,0.0088214874267578,0.0,0.0088214874267578,0.0069141387939453,0.0,0.0,0.0097274780273437,0.0105857849121093,0.0195026397705078,0.496,1.776,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
157,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060594081878662,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.0,0.0092983245849609,0.0,0.0092983245849609,0.0062465667724609,0.0,0.0,0.0079154968261718,0.0113487243652343,0.0216007232666015,0.496,1.776,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
158,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059378147125244,0.00762939453125,0.0061988830566406,0.0061988830566406,0.0,0.0069141387939453,0.0,0.0069141387939453,0.0060558319091796,0.0,0.0,0.0079154968261718,0.010538101196289,0.0252246856689453,0.496,1.776,0.0,0.0,0.0,11.968,12.008,112.0,0.0,0.0,0.0,1
159,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062845285656382,0.0082254409790039,0.0071525573730468,0.0071525573730468,0.0,0.0083446502685546,0.0,0.0083446502685546,0.006103515625,0.0,0.0,0.0076770782470703,0.0113964080810546,0.0205516815185546,0.496,1.776,0.0,0.0,0.0,4.232,3.744,136.672,21.009180280897358,21.01292610168457,58.072,1
160,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062272100165338,0.008559226989746,0.0073909759521484,0.0073909759521484,0.0,0.0109672546386718,0.0,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,118.448,21.02526028951009,21.09673023223877,96.64,1
161,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006103990089834,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0,0.0109672546386718,0.0,0.0109672546386718,0.0061988830566406,0.0,0.0,0.0090599060058593,0.0114202499389648,0.0277280807495117,0.496,1.84,0.0,0.0,0.0,7.736,8.264,113.256,21.01302146911621,21.01302146911621,1.192,1
162,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060498714447021,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0,0.0104904174804687,0.0,0.0104904174804687,0.0065803527832031,0.0,0.0,0.0081062316894531,0.0113487243652343,0.0215530395507812,0.496,1.776,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
163,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006152851746814,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0,0.0107288360595703,0.0,0.0107288360595703,0.005960464477539,0.0,0.0,0.0075817108154296,0.0107288360595703,0.0200271606445312,0.496,1.84,0.0,0.0,0.0,4.232,3.744,122.384,21.00956439971924,21.01120948791504,39.008,1
164,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061535835266113,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0,0.0121593475341796,0.0,0.0121593475341796,0.0061273574829101,0.0,0.0,0.0082254409790039,0.0110626220703125,0.0261783599853515,0.496,1.776,0.0,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,1
165,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061295889868524,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0,0.0123977661132812,0.0,0.0123977661132812,0.0060558319091796,0.0,0.0,0.0075817108154296,0.0114917755126953,0.0219345092773437,0.496,1.84,0.0,0.0,0.0,4.232,3.744,127.576,21.010435544527493,21.016550064086918,106.296,1
166,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062605634850649,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0,0.0090599060058593,0.0,0.0090599060058593,0.0058174133300781,0.0,0.0,0.0075817108154296,0.0114917755126953,0.0207901000976562,0.496,1.808,0.0,0.0,0.0,4.232,3.744,113.256,21.01395680354192,21.012496948242188,118.696,1
167,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061504911668229,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0,0.0116825103759765,0.0,0.0116825103759765,0.006413459777832,0.0,0.0,0.0088214874267578,0.0109195709228515,0.0259637832641601,0.496,1.84,0.0,0.0,0.0,7.736,8.264,118.448,21.007966995239254,21.00963592529297,42.248,1
168,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006096703665597,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0069141387939453,0.0,0.0069141387939453,0.0071525573730468,0.0,0.0,0.0107765197753906,0.0118255615234375,0.0229358673095703,0.496,1.776,0.0,0.0,0.0,4.232,3.744,123.64,21.015465259552,21.00965976715088,95.008,1
169,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061297416687011,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0092983245849609,0.0,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,112.0,21.006345748901367,21.006345748901367,11.016,1
170,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062167644500732,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0090599060058593,0.0,0.0090599060058593,0.0061988830566406,0.0,0.0,0.0080108642578125,0.0113487243652343,0.0196456909179687,0.496,1.776,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
171,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061845779418945,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0,0.0073909759521484,0.0,0.0073909759521484,0.0064032418387276,0.0,0.0,0.0086307525634765,0.0107884407043457,0.0269412994384765,0.496,1.776,0.0,0.0,0.0,11.44,12.536,112.0,21.011054515838623,21.01755142211914,0.0,1
172,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062142268265828,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0,0.00762939453125,0.0,0.00762939453125,0.0057220458984375,0.0,0.0,0.0071525573730468,0.0107765197753906,0.0205516815185546,0.496,1.84,0.0,0.0,0.0,4.232,3.744,122.384,0.0,0.0,29.28,1
173,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006256150264366,0.0083446502685546,0.0100135803222656,0.0100135803222656,0.0,0.0083446502685546,0.0,0.0083446502685546,0.006103515625,0.0,0.0,0.0079154968261718,0.010538101196289,0.0194549560546875,0.496,1.776,0.0,0.0,0.0,4.232,3.744,128.832,21.007503781999866,21.009445190429688,191.688,1
174,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006152851746814,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0085830688476562,0.0,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,117.376,21.00956439971924,21.00985050201416,5.024,1
175,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065270036754041,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0,0.0071525573730468,0.0,0.0071525573730468,0.0065803527832031,0.0,0.0,0.0088691711425781,0.0109672546386718,0.0203132629394531,0.496,1.84,0.0,0.0,0.0,4.232,3.744,118.448,21.03735782482006,21.10600471496582,156.208,1
176,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064444186082526,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0075101852416992,0.0078678131103515,0.0087499618530273,0.0078678131103515,0.0060081481933593,0.00762939453125,0.0097274780273437,0.0076770782470703,0.0123500823974609,0.0237464904785156,0.496,1.84,0.0,1.696,1.696,4.232,3.744,114.712,21.007299423217773,21.007299423217773,27.424,1
177,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063204765319824,0.0086069107055664,0.0081062316894531,0.0081062316894531,0.0,0.0107288360595703,0.0,0.0107288360595703,0.0069141387939453,0.0,0.0,0.0091314315795898,0.0117778778076171,0.0293970108032226,0.496,1.84,0.0,0.0,0.0,7.736,8.264,112.0,21.007776260375977,21.007776260375977,3.704,1
178,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061738491058349,0.0081300735473632,0.0069141387939453,0.0069141387939453,0.0,0.011444091796875,0.0,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
179,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061706956384217,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0112056732177734,0.0,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,120.488,21.0078239440918,21.01049423217773,12.216,1
180,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064526454056843,0.0090599060058593,0.0078678131103515,0.0078678131103515,0.0,0.0071525573730468,0.0,0.0071525573730468,0.0063691820417131,0.0,0.0,0.0088691711425781,0.0104308128356933,0.0230073928833007,0.496,1.84,0.0,0.0,0.0,10.784,11.304,118.448,21.17234002798796,21.43406867980957,2875.616,1
181,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062842867267665,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0,0.0078678131103515,0.0,0.0078678131103515,0.005960464477539,0.0,0.0,0.0076770782470703,0.0118732452392578,0.0233650207519531,0.496,1.84,0.0,0.0,0.0,4.232,3.744,113.256,21.010398864746094,21.010398864746094,1.192,1
182,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061764575467251,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0,0.0126361846923828,0.0,0.0126361846923828,0.0062465667724609,0.0,0.0,0.008249282836914,0.0109672546386718,0.0208854675292968,0.496,1.776,0.0,0.0,0.0,4.232,3.744,116.544,21.009445190429688,21.01020812988281,4.192,1
183,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062036514282226,0.0083684921264648,0.0095844268798828,0.0088214874267578,0.0,0.014662742614746,0.0,0.0162839889526367,0.0060558319091796,0.0,0.0,0.0084161758422851,0.0117301940917968,0.0294208526611328,1.344,2.688,0.0,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,1
184,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061166286468505,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0,0.0092983245849609,0.0,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
