time_seconds,a1_retransmissions_ul_count,a1_packet_loss_ul_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,f1_u_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_ul_ms,f1_u_latency_p90_dl_ms,a1_latency_p90_ul_ms,f1_c_latency_mean_dl_ms,a1_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,a1_retransmissions_dl_count,f1_c_throughput_ul_kbps,f1_c_throughput_dl_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,F-node
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062596797943115,0.0086069107055664,0.0078678131103515,0.0078678131103515,0.0066757202148437,0.0,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063391292796415,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0126361846923828,0.0046289192055756,0.0126361846923828,0.0,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,0.0,128.72,100.0,396.472,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.006305637644298,0.0090599060058593,0.0071525573730468,0.0071525573730468,0.0061988830566406,0.0041699876972273,0.0061988830566406,0.0,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,113.256,100.0,927.248,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064159507182107,0.0088214874267578,0.0081777572631835,0.0075101852416992,0.0083446502685546,0.0066757202148437,0.0092983245849609,0.0,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.344,2.24,1.0,0.0,0.0,0.0,0.0,113.256,100.0,1.192,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061678886413574,0.0088214874267578,0.0061988830566406,0.0061988830566406,0.0073909759521484,0.0,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061547756195068,0.0085830688476562,0.00762939453125,0.00762939453125,0.011444091796875,0.0,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062060356140136,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.00762939453125,0.0,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062382221221923,0.0083684921264648,0.0066757202148437,0.0066757202148437,0.005960464477539,0.0,0.005960464477539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060814530102174,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0057220458984375,0.0050067901611328,0.0057220458984375,0.0,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,0.0,113.256,100.0,1.192,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063174992651488,0.0088214874267578,0.0066757202148437,0.0066757202148437,0.0083446502685546,0.0052452087402343,0.0083446502685546,0.0,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,0.0,113.256,100.0,1.192,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062570049988096,0.0085830688476562,0.0100135803222656,0.0100135803222656,0.0073909759521484,0.0050067901611328,0.0073909759521484,0.0,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,0.0,113.256,100.0,1.192,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064575672149658,0.0085830688476562,0.0092983245849609,0.0092983245849609,0.0119209289550781,0.0,0.0119209289550781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059735774993896,0.0078916549682617,0.0069141387939453,0.0069141387939453,0.0071525573730468,0.0,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0073794022347163,0.0100135803222656,0.0092983245849609,0.0092983245849609,0.0102519989013671,0.0039714043129218,0.0102519989013671,0.0,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,143.152,100.0,19707.512,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0074419809218069,0.0100135803222656,0.0131130218505859,0.0131130218505859,0.0092983245849609,0.0039750720025278,0.0092983245849609,0.0,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,117.192,100.0,24569.128,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0075760172374212,0.0100135803222656,0.011444091796875,0.011444091796875,0.013589859008789,0.0040341198928957,0.013589859008789,0.0,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,117.888,100.0,17813.688,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062519961064404,0.008559226989746,0.0095367431640625,0.0095367431640625,0.0131130218505859,0.0046119093894958,0.0131130218505859,0.0,0.0061511993408203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,118.448,100.0,304.656,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.006190579922045,0.0083446502685546,0.0090599060058593,0.0090599060058593,0.0154972076416015,0.0078678131103515,0.0154972076416015,0.0,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.392,0.0,0.0,0.0,0.0,0.0,113.256,100.0,1.192,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061249732971191,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061714649200439,0.0086069107055664,0.0109672546386718,0.0109672546386718,0.0157356262207031,0.0041157007217407,0.0157356262207031,0.0,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,100.0,823.616,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063539138568445,0.0088214874267578,0.0081062316894531,0.0081062316894531,0.0154972076416015,0.0039319838246991,0.0154972076416015,0.0,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,1.0,0.0,0.0,0.0,0.0,127.576,100.0,1299.84,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062968471262714,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0081062316894531,0.0045088273060472,0.0081062316894531,0.0,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,1.0,0.0,0.0,0.0,0.0,120.032,100.0,716.824,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.006434929311572,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.013589859008789,0.004037518367589,0.013589859008789,0.0,0.0051021575927734,0.0,0.0063776969909667,0.0,0.0058650970458984,0.0066757202148437,0.0068187713623046,0.0,0.496,1.392,1.0,10.352,6.72,0.0,0.0,117.192,100.0,1146.056,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063959914858978,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0066757202148437,0.0064969062805175,0.0066757202148437,0.0,0.007486343383789,0.0,0.0067949295043945,0.0,0.0079274177551269,0.0075101852416992,0.0100374221801757,0.0,0.496,1.424,1.0,14.24,4.032,0.0,0.0,116.288,100.0,17.76,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061490642490671,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.009775161743164,0.0057220458984375,0.009775161743164,0.0,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,1.0,0.0,0.0,0.0,0.0,113.256,100.0,1.192,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.006688639448194,0.0092983245849609,0.0085830688476562,0.0085830688476562,0.0092983245849609,0.0040853510097581,0.0092983245849609,0.0,0.0050067901611328,0.0,0.0057220458984375,0.0,0.0069141387939453,0.0057220458984375,0.0069141387939453,0.0,0.496,1.392,0.0,0.784,0.848,0.0,0.0,121.688,100.0,4003.984,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063889097459245,0.0085830688476562,0.0104904174804687,0.0104904174804687,0.0112056732177734,0.0046281253590303,0.0112056732177734,0.0,0.0055789947509765,0.0,0.0079870223999023,0.0,0.0058412551879882,0.0110149383544921,0.0086545944213867,0.0,0.496,1.424,1.0,12.864,21.504,0.0,0.0,117.688,100.0,152.712,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062882900238037,0.0086069107055664,0.0073909759521484,0.0073909759521484,0.0107288360595703,0.0085830688476562,0.0107288360595703,0.0,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,0.0,0.0,112.0,100.0,2.52,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061476230621337,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0240802764892578,0.0,0.0240802764892578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061416625976562,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0119209289550781,0.0,0.0119209289550781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.007023998335296,0.0090599060058593,0.0064373016357421,0.0064373016357421,0.0069141387939453,0.0057220458984375,0.0069141387939453,0.0,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,127.8,100.0,17.872,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068121288546282,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0064373016357421,0.0050067901611328,0.0064373016357421,0.0,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,1.0,0.0,0.0,0.0,0.0,113.256,100.0,1.192,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.006809756530458,0.0088214874267578,0.0095367431640625,0.0095367431640625,0.0064373016357421,0.0073909759521484,0.0064373016357421,0.0,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,1.0,0.0,0.0,0.0,0.0,113.256,100.0,1.192,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068593025207519,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0095367431640625,0.0,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,1.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068104267120361,0.0088214874267578,0.0047683715820312,0.0047683715820312,0.0078678131103515,0.0,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,1.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068926811218261,0.0085830688476562,0.0071048736572265,0.005960464477539,0.0071525573730468,0.0,0.0079154968261718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.344,2.624,1.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0069010257720947,0.0085830688476562,0.0100135803222656,0.0100135803222656,0.0095367431640625,0.0,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0069001141716452,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0092983245849609,0.0053246815999348,0.0092983245849609,0.0,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,1.0,0.0,0.0,0.0,0.0,126.688,100.0,35.744,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068463531194948,0.0085830688476562,0.00762939453125,0.00762939453125,0.0078678131103515,0.0059008598327636,0.0078678131103515,0.0,0.0080347061157226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,123.632,100.0,15.712,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0069458496394415,0.0085353851318359,0.0078678131103515,0.0078678131103515,0.0052452087402343,0.0044604142506917,0.0052452087402343,0.0,0.0060796737670898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,123.256,100.0,189.056,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.007256269454956,0.0092983245849609,0.00762939453125,0.00762939453125,0.0083446502685546,0.0041152568573647,0.0083446502685546,0.0,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,112.0,100.0,1861.056,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068914890289306,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0145435333251953,0.0,0.0145435333251953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.006943941116333,0.0088214874267578,0.0047683715820312,0.0047683715820312,0.0081062316894531,0.0,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,1.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.006880760192871,0.0088453292846679,0.0066757202148437,0.0066757202148437,0.0109672546386718,0.0,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,1.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.006866692310542,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.011444091796875,0.0052452087402343,0.011444091796875,0.0,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,1.0,0.0,0.0,0.0,0.0,113.256,100.0,1.192,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068726231209674,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0121593475341796,0.00762939453125,0.0121593475341796,0.0,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,1.0,0.0,0.0,0.0,0.0,113.256,100.0,1.192,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0067967087475221,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0119209289550781,0.0085830688476562,0.0119209289550781,0.0,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,1.0,0.0,0.0,0.0,0.0,113.256,100.0,1.192,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0069570541381835,0.0090599060058593,0.0073909759521484,0.0073909759521484,0.009775161743164,0.0,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068545341491699,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0138282775878906,0.0,0.0138282775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,1.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0067806243896484,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0071525573730468,0.0,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0069665908813476,0.0086069107055664,0.0069141387939453,0.0069141387939453,0.0112056732177734,0.0,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0069975852966308,0.0088214874267578,0.0081062316894531,0.0081062316894531,0.00762939453125,0.0052452087402343,0.00762939453125,0.0,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,112.696,100.0,1.192,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068477137171806,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0066757202148437,0.0051021575927734,0.0066757202148437,0.0,0.0073432922363281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,113.256,100.0,42.136,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0069601701037718,0.0090360641479492,0.0064373016357421,0.0064373016357421,0.0064373016357421,0.0052452087402343,0.0064373016357421,0.0,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,118.448,100.0,1.192,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068987950240031,0.0085830688476562,0.0047683715820312,0.0047683715820312,0.0071525573730468,0.0066757202148437,0.0071525573730468,0.0,0.0074386596679687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,121.616,100.0,13.664,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0070351097971347,0.0092506408691406,0.0073909759521484,0.0073909759521484,0.0109672546386718,0.0070730845133463,0.0109672546386718,0.0,0.0080108642578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,121.8,100.0,10.888,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0069094408909088,0.0088214874267578,0.0050067901611328,0.0050067901611328,0.0119209289550781,0.0069737434387207,0.0119209289550781,0.0,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,1.0,0.0,0.0,0.0,0.0,126.184,100.0,33.264,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0069663299256889,0.0085830688476562,0.0095367431640625,0.0095367431640625,0.0088214874267578,0.0054041544596354,0.0088214874267578,0.0,0.0060081481933593,0.0,0.0118017196655273,0.0,0.0121593475341796,0.0143766403198242,0.0134944915771484,0.0,0.496,1.84,1.0,1.696,1.696,0.0,0.0,117.192,100.0,18.232,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068846315440565,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0090599060058593,0.0057220458984375,0.0090599060058593,0.0,0.0059127807617187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,1.0,0.0,0.0,0.0,0.0,117.056,100.0,4.704,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068846315440565,0.0088214874267578,0.0066757202148437,0.0066757202148437,0.0131130218505859,0.0057220458984375,0.0131130218505859,0.0,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.808,1.0,0.0,0.0,0.0,0.0,118.448,100.0,17.872,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068008309543722,0.0083208084106445,0.0100135803222656,0.0100135803222656,0.0092983245849609,0.0049140718248155,0.0092983245849609,0.0,0.0060796737670898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,1.0,0.0,0.0,0.0,0.0,115.52,100.0,99.456,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068619476622016,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.0066757202148437,0.0055858067103794,0.0066757202148437,0.0,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,116.76,100.0,52.68,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0069651437636038,0.0090599060058593,0.00762939453125,0.00762939453125,0.0085830688476562,0.0055895911322699,0.0085830688476562,0.0,0.0070095062255859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.808,1.0,0.0,0.0,0.0,0.0,115.224,100.0,43.704,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068914890289306,0.0085830688476562,0.0100135803222656,0.0100135803222656,0.0073909759521484,0.0,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00698293619488,0.0090599060058593,0.009775161743164,0.009775161743164,0.0088214874267578,0.0072717666625976,0.0088214874267578,0.0,0.0073671340942382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,115.8,100.0,14.576,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0069881307667699,0.0085830688476562,0.0077486038208007,0.0063180923461914,0.0118017196655273,0.0059264046805245,0.0149488449096679,0.0,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.344,2.688,1.0,0.0,0.0,0.0,0.0,120.84,100.0,20.152,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0070711173633537,0.0090599060058593,0.0071525573730468,0.0071525573730468,0.0078678131103515,0.0054836273193359,0.0078678131103515,0.0,0.0065803527832031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,118.448,100.0,22.864,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0069389248838519,0.0085830688476562,0.0104904174804687,0.0104904174804687,0.0116825103759765,0.0055789947509765,0.0116825103759765,0.0,0.0070571899414062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,2.0,0.0,0.0,0.0,0.0,115.52,100.0,17.352,1
