time_seconds,a1_retransmissions_ul_count,a1_packet_loss_ul_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,f1_u_latency_p90_dl_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_c_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,a1_retransmissions_dl_count,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,F-node
77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061799984167117,0.0083208084106445,0.0071525573730468,0.0071525573730468,0.0061988830566406,0.0,0.0061988830566406,0.0,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,118.448,0.0,6.448,0
78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062095585154063,0.0088214874267578,0.0061988830566406,0.0061988830566406,0.0052452087402343,0.0,0.0052452087402343,0.0,0.0,0.0069618225097656,0.0121593475341796,0.0121593475341796,0.0,0.0086307525634765,0.0118732452392578,0.0225067138671875,0.496,1.36,0.0,0.0,0.0,3.744,4.232,113.256,0.0,1.192,0
79,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065167744954427,0.0092983245849609,0.0061988830566406,0.0061988830566406,0.0040941728205839,0.0,0.0050067901611328,0.0,0.0,0.0059127807617187,0.0083446502685546,0.0083446502685546,0.0,0.007486343383789,0.0109195709228515,0.0201702117919921,0.496,1.36,0.0,0.0,0.0,3.744,4.232,128.832,0.0,3341.192,0
80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065547316821653,0.0085830688476562,0.00762939453125,0.00762939453125,0.0040465192832494,0.0,0.0050067901611328,0.0,0.0,0.0059127807617187,0.0131130218505859,0.0131130218505859,0.0,0.0083684921264648,0.0108242034912109,0.0206232070922851,0.496,1.36,0.0,0.0,0.0,8.264,7.736,117.192,0.0,5128.128,0
81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065052509307861,0.0088214874267578,0.0064373016357421,0.0064373016357421,0.0042131072596499,0.0,0.0052452087402343,0.0,0.0,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,772.912,0
82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063098303162225,0.0090599060058593,0.0085830688476562,0.0085830688476562,0.0043759743372599,0.0,0.0052452087402343,0.0,0.0,0.0,0.013589859008789,0.013589859008789,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,116.944,0.0,694.08,0
83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063610076904296,0.0090599060058593,0.0090599060058593,0.0090599060058593,0.0041502093837271,0.0084638595581054,0.0050067901611328,0.0069141387939453,0.011610984802246,0.0,0.0126361846923828,0.0126361846923828,0.007486343383789,0.0,0.0,0.0,0.496,1.36,0.0,1.696,1.696,0.0,0.0,112.0,0.0,2082.904,0
84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.006366484236009,0.0088214874267578,0.00762939453125,0.00762939453125,0.0049959529529918,0.0,0.0061511993408203,0.0,0.0,0.0062942504882812,0.0088214874267578,0.0088214874267578,0.0,0.0081539154052734,0.0111103057861328,0.0201225280761718,0.496,1.36,0.0,0.0,0.0,3.744,4.232,115.6,0.0,182.112,0
85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063471533172759,0.0083446502685546,0.0095367431640625,0.0095367431640625,0.0061988830566406,0.0,0.0061988830566406,0.0,0.0,0.0069141387939453,0.0102519989013671,0.0102519989013671,0.0,0.0092029571533203,0.0111103057861328,0.0199317932128906,0.496,1.36,0.0,0.0,0.0,3.744,4.232,113.256,0.0,1.192,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061407611144715,0.0085830688476562,0.0109672546386718,0.0109672546386718,0.0061988830566406,0.0,0.0061988830566406,0.0,0.0,0.0058889389038085,0.0107288360595703,0.0107288360595703,0.0,0.0083684921264648,0.0106096267700195,0.0248193740844726,0.496,1.36,0.0,0.0,0.0,8.264,7.736,113.256,0.0,1.192,0
87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.006113052368164,0.0083684921264648,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0
88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062692165374755,0.0081062316894531,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0
89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064063072204589,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.0,0.0152587890625,0.0152587890625,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0
90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060629844665527,0.0083446502685546,0.0060319900512695,0.0053644180297851,0.0,0.0,0.0,0.0,0.0,0.0066280364990234,0.0156164169311523,0.0176191329956054,0.0,0.008392333984375,0.0109672546386718,0.0202655792236328,1.344,2.208,0.0,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0
91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061280656569074,0.0083446502685546,0.0057220458984375,0.0057220458984375,0.006258487701416,0.0,0.008702278137207,0.0,0.0,0.0060558319091796,0.0095367431640625,0.0095367431640625,0.0,0.0075817108154296,0.0125408172607421,0.0244140625,0.496,1.36,0.0,0.0,0.0,3.744,4.232,118.448,0.0,31.52,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062356540812781,0.0088214874267578,0.0064373016357421,0.0064373016357421,0.0073909759521484,0.0,0.0073909759521484,0.0,0.0,0.006103515625,0.0145435333251953,0.0145435333251953,0.0,0.0086307525634765,0.0110387802124023,0.0248670578002929,0.496,1.36,0.0,0.0,0.0,8.264,7.736,113.256,0.0,1.192,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061552123268051,0.0081062316894531,0.005960464477539,0.005960464477539,0.0065962473551432,0.0,0.0079154968261718,0.0,0.0,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,118.448,0.0,18.648,0
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062522603504693,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0041007995605468,0.0,0.0051021575927734,0.0,0.0,0.0,0.0171661376953125,0.0171661376953125,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,117.192,0.0,52.712,0
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064766522750113,0.0088214874267578,0.0078678131103515,0.0078678131103515,0.0040771390095409,0.0,0.0047683715820312,0.0,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,143.152,0.0,5108.032,0
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0076483731246113,0.0109672546386718,0.0092983245849609,0.0092983245849609,0.0041100831158393,0.0,0.0047683715820312,0.0,0.0,0.0058650970458984,0.0092983245849609,0.0092983245849609,0.0,0.0074386596679687,0.0115394592285156,0.0194549560546875,0.496,1.36,0.0,0.0,0.0,3.744,4.232,117.192,0.0,9089.584,0
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0075404323748688,0.0102519989013671,0.0088214874267578,0.0088214874267578,0.0040870790866822,0.0,0.0047683715820312,0.0,0.0,0.0062465667724609,0.0102519989013671,0.0102519989013671,0.0,0.0082015991210937,0.0119209289550781,0.0230312347412109,0.496,1.36,0.0,0.0,0.0,3.744,4.232,117.192,0.0,12114.68,0
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0074936611817614,0.0104904174804687,0.0102519989013671,0.0102519989013671,0.0041567285095541,0.0,0.0047683715820312,0.0,0.0,0.0070095062255859,0.0257492065429687,0.0257492065429687,0.0,0.0083446502685546,0.0109195709228515,0.0200271606445312,0.496,1.36,0.0,0.0,0.0,3.744,4.232,118.448,0.0,11049.16,0
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0070581341734026,0.0097513198852539,0.0081062316894531,0.0081062316894531,0.0041159423621925,0.0,0.0047683715820312,0.0,0.0,0.0067710876464843,0.0102519989013671,0.0102519989013671,0.0,0.0091075897216796,0.0120162963867187,0.0225067138671875,0.496,1.36,0.0,0.0,0.0,4.52,3.504,118.448,0.0,8825.536,0
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.007439367841966,0.0102519989013671,0.0090599060058593,0.0090599060058593,0.0040952470134544,0.0,0.0047683715820312,0.0,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,118.448,0.0,8508.44,0
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0067943364233519,0.0090599060058593,0.0090599060058593,0.0090599060058593,0.0043270880715888,0.0,0.0052452087402343,0.0,0.0,0.0,0.0157356262207031,0.0157356262207031,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,117.192,0.0,1664.384,0
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.007083759972112,0.0100135803222656,0.0092983245849609,0.0092983245849609,0.0041835821858329,0.0,0.0050067901611328,0.0,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,117.192,0.0,6541.168,0
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0075487355094643,0.0102519989013671,0.0081062316894531,0.0081062316894531,0.0042369884758417,0.0,0.0050067901611328,0.0,0.0,0.0066280364990234,0.0109672546386718,0.0109672546386718,0.0,0.008249282836914,0.0115394592285156,0.0212669372558593,0.496,1.36,0.0,0.0,0.0,3.744,4.232,117.192,0.0,8713.984,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0070778291616866,0.009775161743164,0.0100135803222656,0.0100135803222656,0.0042214920993224,0.0,0.0050067901611328,0.0,0.0,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,117.192,100.0,6709.504,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0074419809218069,0.0104904174804687,0.0085830688476562,0.0085830688476562,0.0040935063721875,0.0,0.0047683715820312,0.0,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,0.0,117.192,100.0,12798.912,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0069034633351795,0.0092983245849609,0.0088214874267578,0.0088214874267578,0.0041711621168183,0.0,0.0047922134399414,0.0,0.0,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,0.0,113.256,100.0,2778.608,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063405178561069,0.0085830688476562,0.0092983245849609,0.0092983245849609,0.0053246815999348,0.0,0.0059127807617187,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,0.0,116.928,100.0,7.96,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061893937599599,0.0083446502685546,0.0090599060058593,0.0090599060058593,0.0045299530029296,0.0,0.0045299530029296,0.0,0.0,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,0.0,113.256,100.0,1.192,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061559677124023,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062501430511474,0.0083446502685546,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0171661376953125,0.0171661376953125,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061202049255371,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060784816741943,0.0078678131103515,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064254400148913,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0050067901611328,0.0,0.0050067901611328,0.0,0.0,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,113.256,100.0,1.192,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061573673836627,0.0085830688476562,0.0104904174804687,0.0104904174804687,0.0088214874267578,0.005960464477539,0.0088214874267578,0.0042915344238281,0.005960464477539,0.0,0.009775161743164,0.009775161743164,0.0042915344238281,0.0,0.0,0.0,0.496,1.36,0.0,0.848,0.848,0.0,0.0,113.256,100.0,1.192,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061644843561732,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0052452087402343,0.0054836273193359,0.0052452087402343,0.0107288360595703,0.0054836273193359,0.0,0.0112056732177734,0.0112056732177734,0.0107288360595703,0.0,0.0,0.0,0.496,1.36,0.0,0.848,0.848,0.0,0.0,113.256,100.0,1.192,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060176849365234,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0143051147460937,0.0143051147460937,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064849853515625,0.0090599060058593,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064504146575927,0.0085830688476562,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066328048706054,0.0086069107055664,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061810906253643,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0052452087402343,0.0,0.0052452087402343,0.0,0.0,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,0.0,113.256,100.0,1.192,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061051762519191,0.0078678131103515,0.006270408630371,0.0056028366088867,0.0092983245849609,0.0,0.0092983245849609,0.0,0.0,0.0,0.0140666961669921,0.0180721282958984,0.0,0.0,0.0,0.0,1.344,2.208,0.0,0.0,0.0,0.0,0.0,113.256,100.0,1.192,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061775321391091,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0047683715820312,0.0,0.0047683715820312,0.0,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,0.0,113.256,100.0,1.192,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061535835266113,0.0088214874267578,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065338611602783,0.0090599060058593,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00618577003479,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062847137451171,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060796737670898,0.0082731246948242,0.0066757202148437,0.0066757202148437,0.0056823094685872,0.0,0.0072717666625976,0.0,0.0,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,0.0,126.4,100.0,34.096,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065745376959079,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.0042563579121574,0.0,0.0054597854614257,0.0,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,0.0,129.416,100.0,1138.08,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062842867267665,0.0083446502685546,0.0121593475341796,0.0121593475341796,0.0054240226745605,0.0,0.0069856643676757,0.0,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,0.0,113.256,100.0,18.56,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060987472534179,0.0083684921264648,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062322616577148,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0147819519042968,0.0147819519042968,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062992077062625,0.0085830688476562,0.00762939453125,0.00762939453125,0.0083446502685546,0.0,0.0083446502685546,0.0,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,0.0,121.44,100.0,10.16,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063022369234432,0.0085353851318359,0.0066757202148437,0.0066757202148437,0.0072320302327473,0.0,0.008249282836914,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,127.576,100.0,20.904,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063186854272339,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.005960464477539,0.0,0.0078678131103515,0.0,0.0,0.0,0.0185966491699218,0.0185966491699218,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,113.256,100.0,11.144,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066064261450556,0.0090599060058593,0.0081062316894531,0.0081062316894531,0.0044698474787864,0.0,0.0057220458984375,0.0,0.0,0.0,0.0183582305908203,0.0183582305908203,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,120.744,100.0,895.752,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065423474453463,0.0088214874267578,0.0064373016357421,0.0064373016357421,0.0043954604711288,0.0,0.0052452087402343,0.0,0.0,0.0,0.0138282775878906,0.0138282775878906,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,0.0,118.448,100.0,1044.632,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0069437928460723,0.0092983245849609,0.0066757202148437,0.0066757202148437,0.004307104616749,0.0,0.0052452087402343,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,0.0,114.296,100.0,2093.656,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068216181513088,0.0092983245849609,0.0081062316894531,0.0081062316894531,0.0046061687782162,0.0,0.0061988830566406,0.0,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,0.0,117.192,100.0,1085.472,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0071003662413032,0.0095367431640625,0.0069141387939453,0.0069141387939453,0.0042740442577936,0.0,0.0054836273193359,0.0,0.0,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,0.0,117.192,100.0,2313.656,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0067943364233519,0.0090599060058593,0.0085830688476562,0.0085830688476562,0.0044096083868117,0.0,0.0054836273193359,0.0,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.496,1.36,2.0,0.0,0.0,0.0,0.0,117.192,100.0,1807.024,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0070982640332514,0.009775161743164,0.0090599060058593,0.0090599060058593,0.0042540210110324,0.0072320302327473,0.0052452087402343,0.0066161155700683,0.0087738037109375,0.0,0.0171661376953125,0.0171661376953125,0.008249282836914,0.0,0.0,0.0,0.496,1.36,1.0,10.752,24.592,0.0,0.0,118.448,100.0,2388.944,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0070250860535272,0.0095367431640625,0.0095367431640625,0.0095367431640625,0.0042629568544152,0.0,0.0054597854614257,0.0,0.0,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0,0.496,1.36,2.0,0.0,0.0,0.0,0.0,118.448,100.0,2633.792,1
