time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,a1_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
184,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064745181944312,0.0089645385742187,0.0078678131103515,0.0078678131103515,0.0,0.0040550792918485,0.0100135803222656,0.0100135803222656,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,134.024,0.0,0.0,18859.648,1
185,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076246733712677,0.0104904174804687,0.0092983245849609,0.0102519989013671,0.0,0.0040425159477127,0.0154972076416015,0.0187397003173828,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,1.344,2.272,0.0,0.0,0.0,0.0,118.448,0.0,0.0,50451.656,1
186,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073031999578523,0.0100135803222656,0.0102519989013671,0.0102519989013671,0.0,0.0040489148897967,0.0085830688476562,0.0085830688476562,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,117.192,0.0,0.0,46167.928,1
187,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073969067625738,0.009775161743164,0.009775161743164,0.009775161743164,0.0061511993408203,0.004241579053262,0.0169277191162109,0.0169277191162109,0.0050067901611328,0.0078201293945312,0.0077486038208007,0.0078439712524414,0.0115871429443359,0.0223636627197265,0.496,1.424,3.28,4.96,4.232,3.744,117.192,650.0101089477539,650.0104904174805,25517.72,1
188,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077005642563549,0.0100135803222656,0.0107288360595703,0.0107288360595703,0.0060558319091796,0.0043109180481453,0.00762939453125,0.00762939453125,0.0052452087402343,0.0077724456787109,0.0052452087402343,0.0052452087402343,0.01068115234375,0.0203132629394531,0.496,1.424,0.976,1.136,4.232,3.744,117.192,650.0082015991211,650.0082015991211,8294.208,1
189,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073459017929153,0.0100135803222656,0.0123977661132812,0.0123977661132812,0.0061988830566406,0.0056922435760498,0.0100135803222656,0.0100135803222656,0.0063180923461914,0.0090360641479492,0.0084638595581054,0.009322166442871,0.0118017196655273,0.0281810760498046,0.496,1.424,2.368,2.752,7.736,8.264,117.192,650.0082015991211,650.0083923339844,50.88,1
190,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061644843561732,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0052452087402343,0.0102519989013671,0.0102519989013671,0.0052452087402343,0.0,0.0061988830566406,0.0061988830566406,0.0,0.0,0.496,1.424,1.072,3.248,0.0,0.0,113.256,650.0227451324463,650.0227451324463,1.192,1
191,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067720272270916,0.0092983245849609,0.0078678131103515,0.0078678131103515,0.0,0.0042723637340022,0.0107288360595703,0.0107288360595703,0.0050067901611328,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.496,1.424,0.496,0.816,0.0,0.0,123.64,650.0213146209717,650.0239849090576,19885.072,1
192,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007178783416748,0.0095367431640625,0.0109672546386718,0.0109672546386718,0.0,0.0042637091596823,0.0133514404296875,0.0133514404296875,0.0050067901611328,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.496,1.424,1.344,0.784,0.0,0.0,112.696,650.0155925750732,650.0155925750732,17641.648,1
193,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059830015571556,0.0083446502685546,0.0090599060058593,0.0090599060058593,0.0066280364990234,0.0043630599975585,0.0164508819580078,0.0164508819580078,0.0053882598876953,0.0087738037109375,0.0,0.0,0.0121116638183593,0.0232696533203125,0.496,1.424,0.496,0.0,4.232,3.744,117.192,0.0,0.0,100.336,1
194,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059592723846435,0.00762939453125,0.00762939453125,0.00762939453125,0.0064373016357421,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0088214874267578,0.0,0.0,0.0115394592285156,0.0215530395507812,0.496,1.424,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
195,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060033798217773,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0062227249145507,0.0,0.0150203704833984,0.0150203704833984,0.0,0.0088691711425781,0.0,0.0,0.0113964080810546,0.0257015228271484,0.496,1.36,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,1
196,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062668323516845,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
197,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061348303040461,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0,0.0071525573730468,0.0088214874267578,0.0088214874267578,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,1
198,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072193606464183,0.0100135803222656,0.0083446502685546,0.0083446502685546,0.0,0.0040423680865575,0.0154972076416015,0.0154972076416015,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,144.408,0.0,0.0,36247.408,1
199,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065808272480371,0.0090599060058593,0.013589859008789,0.013589859008789,0.0065326690673828,0.0073909759521484,0.0109672546386718,0.0109672546386718,0.0073909759521484,0.0082015991210937,0.0,0.0,0.011301040649414,0.0214099884033203,0.496,1.424,0.0,0.0,4.232,3.744,113.256,0.0,0.0,1.192,1
200,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005958080291748,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0061988830566406,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0077247619628906,0.0,0.0,0.0121593475341796,0.0214099884033203,0.496,1.424,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
201,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062390129164894,0.0088214874267578,0.0100135803222656,0.0100135803222656,0.0060081481933593,0.0064373016357421,0.0133514404296875,0.0133514404296875,0.0090599060058593,0.0082015991210937,0.0,0.0,0.0112056732177734,0.0264883041381835,0.496,1.36,0.0,0.0,7.736,8.264,118.576,0.0,0.0,26.52,1
202,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006033182144165,0.0081300735473632,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0138282775878906,0.0138282775878906,0.0,0.0,0.0063180923461914,0.0067949295043945,0.0,0.0,0.496,1.424,3.28,4.96,0.0,0.0,112.0,650.0099897384644,650.0116109848022,0.0,1
203,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067896443634784,0.0095367431640625,0.0081062316894531,0.0081062316894531,0.0,0.0042246543068701,0.0128746032714843,0.0128746032714843,0.0047683715820312,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.496,1.36,0.976,1.136,0.0,0.0,127.576,650.0067710876465,650.0067710876465,15075.496,1
204,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072339973827399,0.0099897384643554,0.011444091796875,0.011444091796875,0.0,0.0042409826697131,0.0083446502685546,0.0083446502685546,0.0047683715820312,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.496,1.424,2.368,1.168,0.0,0.0,118.448,650.0062942504883,650.0062942504883,26567.496,1
205,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006291403699277,0.0083446502685546,0.0109672546386718,0.0109672546386718,0.006866455078125,0.0090599060058593,0.0107288360595703,0.0107288360595703,0.0090599060058593,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0111103057861328,0.0210762023925781,0.496,1.424,1.072,4.832,4.232,3.744,113.256,650.0123739242554,650.0155210494995,1.192,1
206,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061502504111522,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0058650970458984,0.0100135803222656,0.0126361846923828,0.0126361846923828,0.0100135803222656,0.0074386596679687,0.009775161743164,0.009775161743164,0.0109672546386718,0.0196456909179687,0.496,1.424,0.496,0.816,4.232,3.744,113.256,650.0122547149658,650.0143527984619,1.192,1
207,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061502504111522,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0063578287760416,0.0100135803222656,0.0123977661132812,0.0123977661132812,0.0100135803222656,0.0084400177001953,0.0073909759521484,0.0073909759521484,0.0110756267200816,0.0243186950683593,0.496,1.36,1.344,0.784,7.208,8.792,113.256,650.0098705291748,650.0098705291748,1.192,1
208,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061502504111522,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0,0.0100135803222656,0.0083446502685546,0.0083446502685546,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.496,0.0,0.0,0.0,113.256,0.0,0.0,1.192,1
209,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061502504111522,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0,0.0100135803222656,0.0119209289550781,0.0119209289550781,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,1
210,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061502504111522,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0,0.0100135803222656,0.0090599060058593,0.0090599060058593,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,1
211,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059628368017092,0.00762939453125,0.00762939453125,0.00762939453125,0.0062942504882812,0.0092983245849609,0.0057220458984375,0.0057220458984375,0.0092983245849609,0.008249282836914,0.0,0.0,0.0117778778076171,0.0235557556152343,0.496,1.36,0.0,0.0,4.232,3.744,117.192,0.0,0.0,9.544,1
212,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068040994497445,0.0095367431640625,0.0066757202148437,0.0066757202148437,0.0057697296142578,0.0040438355067759,0.0057220458984375,0.0057220458984375,0.0047683715820312,0.0071525573730468,0.0,0.0,0.0107288360595703,0.0201225280761718,0.496,1.424,0.0,0.0,4.232,3.744,142.896,0.0,0.0,27699.584,1
213,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007326060002393,0.0095367431640625,0.0109672546386718,0.0109672546386718,0.0061273574829101,0.0040646596752188,0.0145435333251953,0.0145435333251953,0.0047683715820312,0.0086069107055664,0.0,0.0,0.0119686126708984,0.0321865081787109,0.496,1.424,0.0,0.0,7.736,8.264,118.448,0.0,0.0,34682.048,1
214,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071632328318126,0.0095367431640625,0.0140666961669921,0.0140666961669921,0.0,0.0041124239489806,0.0193119049072265,0.0193119049072265,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,117.192,0.0,0.0,2253.64,1
215,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006115436553955,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0,0.007033348083496,0.0109672546386718,0.0109672546386718,0.0075101852416992,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,112.0,0.0,0.0,9.904,1
216,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061788181267162,0.0083446502685546,0.0082254409790039,0.0096559524536132,0.0,0.0040966111260491,0.0106096267700195,0.0129938125610351,0.0046014785766601,0.0,0.0,0.0,0.0,0.0,1.344,2.24,0.0,0.0,0.0,0.0,122.384,0.0,0.0,1682.592,1
217,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061869621276855,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0064373016357421,0.0,0.0057220458984375,0.0057220458984375,0.0,0.008392333984375,0.0,0.0,0.011444091796875,0.0218868255615234,0.496,1.424,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
218,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060737133026123,0.0081062316894531,0.00762939453125,0.00762939453125,0.0060081481933593,0.0,0.0054836273193359,0.0054836273193359,0.0,0.00762939453125,0.0,0.0,0.0108242034912109,0.0205039978027343,0.496,1.36,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
219,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060562993965896,0.0080347061157226,0.0071525573730468,0.0071525573730468,0.006270408630371,0.0052452087402343,0.0095367431640625,0.0095367431640625,0.0052452087402343,0.0086307525634765,0.0,0.0,0.0113487243652343,0.0259876251220703,0.496,1.36,0.0,0.0,7.736,8.264,128.832,0.0,0.0,1.192,1
220,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061457700068407,0.0081062316894531,0.0100135803222656,0.0100135803222656,0.0,0.0056425730387369,0.0152587890625,0.0152587890625,0.0072956085205078,0.0,0.0,0.0,0.0,0.0,0.496,1.392,0.0,0.0,0.0,0.0,118.448,0.0,0.0,20.136,1
221,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060292618784738,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0,0.0083446502685546,0.0102519989013671,0.0102519989013671,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,1
222,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006037950515747,0.0083446502685546,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
223,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060069561004638,0.0081300735473632,0.0071525573730468,0.0071525573730468,0.0069141387939453,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0100612640380859,0.0,0.0,0.0112056732177734,0.0211715698242187,0.496,1.36,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
224,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061798095703125,0.0078678131103515,0.011444091796875,0.011444091796875,0.0063896179199218,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0084400177001953,0.0,0.0,0.0110149383544921,0.020599365234375,0.496,1.36,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
225,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061225891113281,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0062253740098741,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0084400177001953,0.0,0.0,0.0104037198153409,0.0245571136474609,0.496,1.36,0.0,0.0,7.208,8.792,112.0,0.0,0.0,0.0,1
226,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061443196007268,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0,0.0095367431640625,0.009775161743164,0.009775161743164,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,1
227,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060304480405589,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0057220458984375,0.0050067901611328,0.0050067901611328,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,1
228,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061788181267162,0.0083446502685546,0.0092983245849609,0.0092983245849609,0.0,0.0071525573730468,0.0162124633789062,0.0162124633789062,0.0087261199951171,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,118.448,0.0,0.0,25.272,1
229,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060498714447021,0.0078916549682617,0.0069141387939453,0.0069141387939453,0.006103515625,0.0,0.0092983245849609,0.0092983245849609,0.0,0.007486343383789,0.0,0.0,0.0116348266601562,0.021982192993164,0.496,1.424,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
