time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_u_latency_p90_dl_ms,a1_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,f1_c_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,F-node
70,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061146655485997,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0064373016357421,0.0063896179199218,0.009775161743164,0.009775161743164,0.0086307525634765,0.0108957290649414,0.0,0.0,0.0,0.0,0.0064373016357421,0.0254392623901367,0.496,1.36,0.0,0.0,117.192,8.264,7.736,0.0,6.072,0
71,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062802942787728,0.0085830688476562,0.00762939453125,0.00762939453125,0.0050067901611328,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.004322364412505,0.0,0.496,1.424,0.0,0.0,134.664,0.0,0.0,0.0,869.232,0
72,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062166754879168,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.006103515625,0.0067710876464843,0.0078678131103515,0.0078678131103515,0.008249282836914,0.0110626220703125,0.0,0.0,0.0,0.0,0.0050421114321108,0.0204086303710937,0.496,1.424,0.0,0.0,114.584,3.744,4.232,0.0,66.472,0
73,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059557198291987,0.0081062316894531,0.00762939453125,0.00762939453125,0.0061988830566406,0.0064849853515625,0.0119209289550781,0.0119209289550781,0.0085830688476562,0.0109195709228515,0.0,0.0,0.0,0.0,0.0061988830566406,0.020456314086914,0.496,1.424,0.0,0.0,113.256,3.744,4.232,0.0,1.192,0
74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071560635286218,0.009775161743164,0.0085830688476562,0.0085830688476562,0.0045299530029296,0.0061137335641043,0.009775161743164,0.009775161743164,0.0085830688476562,0.0107288360595703,0.0,0.0,0.0,0.0,0.0038678755832373,0.0265836715698242,0.496,1.392,0.0,0.0,128.832,12.536,11.44,0.0,35521.0,0
75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070197072195176,0.0102519989013671,0.0107288360595703,0.0107288360595703,0.0047683715820312,0.0061511993408203,0.0185966491699218,0.0185966491699218,0.0080108642578125,0.0108718872070312,0.0,0.0,0.0,0.0,0.0039811404246204,0.0206947326660156,0.496,1.424,0.0,0.0,113.256,3.744,4.232,0.0,581.384,0
76,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059401988983154,0.0081062316894531,0.0090599060058593,0.0090599060058593,0.0,0.0064611434936523,0.0131130218505859,0.0131130218505859,0.008392333984375,0.0114679336547851,0.0,0.0,0.0,0.0,0.0,0.0271081924438476,0.496,1.424,0.0,0.0,112.0,8.264,7.736,0.0,0.0,0
77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061869621276855,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0063419342041015,0.0085830688476562,0.0085830688476562,0.0086307525634765,0.0101089477539062,0.0,0.0,0.0,0.0,0.0,0.0206947326660156,0.496,1.36,0.0,0.0,112.0,10.776,11.312,0.0,0.0,0
78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063414667166915,0.0090599060058593,0.0073909759521484,0.0073909759521484,0.0045299530029296,0.0063419342041015,0.0083446502685546,0.0083446502685546,0.008249282836914,0.0106334686279296,0.0,0.0,0.0,0.0,0.003870860028988,0.0200271606445312,0.496,1.36,0.0,0.0,132.768,3.744,4.232,0.0,12100.088,0
79,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072011900185352,0.009775161743164,0.0126361846923828,0.0126361846923828,0.0045299530029296,0.0058174133300781,0.0123977661132812,0.0123977661132812,0.0070571899414062,0.0106334686279296,0.0,0.0,0.0,0.0,0.0038688616009058,0.0212669372558593,0.496,1.36,0.0,0.0,117.192,3.744,4.232,0.0,38247.32,0
80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006780102478331,0.0092983245849609,0.009775161743164,0.009775161743164,0.0052452087402343,0.0063101450602213,0.0073909759521484,0.0073909759521484,0.008392333984375,0.011142094930013,0.0,0.0,0.0,0.0,0.0040951897116268,0.0277042388916015,0.496,1.424,0.0,0.0,113.256,12.008,11.968,0.0,557.4,0
81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060684052272815,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.005960464477539,0.0056743621826171,0.0126361846923828,0.0126361846923828,0.0072479248046875,0.0107765197753906,0.0,0.0,0.0,0.0,0.005960464477539,0.0208377838134765,0.496,1.424,0.0,0.0,113.256,3.744,4.232,0.0,1.192,0
82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060102832851125,0.0083446502685546,0.0109672546386718,0.0109672546386718,0.0069141387939453,0.0065803527832031,0.0078678131103515,0.0078678131103515,0.008392333984375,0.0115871429443359,0.0,0.0,0.0,0.0,0.0069141387939453,0.0314712524414062,0.496,1.36,0.0,0.0,113.256,8.264,7.736,0.0,1.192,0
83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060665607452392,0.0083684921264648,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0
84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060236454010009,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0,0.006723403930664,0.0078678131103515,0.0078678131103515,0.0086784362792968,0.0115394592285156,0.0,0.0,0.0,0.0,0.0,0.0214576721191406,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0
85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060772895812988,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0,0.0065803527832031,0.0078678131103515,0.0078678131103515,0.008249282836914,0.0116348266601562,0.0,0.0,0.0,0.0,0.0,0.0232219696044921,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068504833480686,0.0095367431640625,0.0102519989013671,0.0102519989013671,0.0042915344238281,0.0065167744954427,0.00762939453125,0.00762939453125,0.0084877014160156,0.0109354654947916,0.0,0.0,0.0,0.0,0.0038660726239604,0.0270366668701171,0.496,1.36,0.0,0.0,141.568,12.008,11.968,0.0,16918.416,0
87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075333154023583,0.0100135803222656,0.0121593475341796,0.0121593475341796,0.0045299530029296,0.0064373016357421,0.0085830688476562,0.0085830688476562,0.0078201293945312,0.0101566314697265,0.0,0.0,0.0,0.0,0.0038944341547597,0.0193595886230468,0.496,1.424,0.0,0.0,117.192,3.744,4.232,0.0,19275.536,0
88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070085619935894,0.0092744827270507,0.0090599060058593,0.0090599060058593,0.0045299530029296,0.0065803527832031,0.0119209289550781,0.0119209289550781,0.0081777572631835,0.0111103057861328,0.0,0.0,0.0,0.0,0.0038989754610283,0.0267744064331054,0.496,1.424,0.0,0.0,118.448,8.264,7.736,0.0,9081.824,0
89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061644843561732,0.0081062316894531,0.0104904174804687,0.0104904174804687,0.0040531158447265,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0061988830566406,0.010848045349121,0.0160932540893554,0.0069618225097656,0.0040531158447265,0.0,0.496,1.424,1.696,1.696,113.256,0.0,0.0,0.0,1.192,0
90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059734476674901,0.0083208084106445,0.0078678131103515,0.0069141387939453,0.0071525573730468,0.005960464477539,0.0132322311401367,0.0140905380249023,0.0075340270996093,0.012063980102539,0.0,0.0,0.0,0.0,0.0054306454128689,0.0234603881835937,1.344,2.272,0.0,0.0,116.096,3.744,4.232,0.0,34.36,0
91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061380863189697,0.0081062316894531,0.0109672546386718,0.0109672546386718,0.0,0.0059127807617187,0.0100135803222656,0.0100135803222656,0.0073432922363281,0.0109195709228515,0.0,0.0,0.0,0.0,0.0,0.0211238861083984,0.496,1.424,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060665607452392,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0062465667724609,0.0112056732177734,0.0112056732177734,0.0083446502685546,0.0107447306315104,0.0,0.0,0.0,0.0,0.0,0.0276565551757812,0.496,1.36,0.0,0.0,112.0,12.008,11.968,0.0,0.0,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060808658599853,0.0081062316894531,0.009775161743164,0.009775161743164,0.0,0.0067710876464843,0.0143051147460937,0.0143051147460937,0.0100135803222656,0.01068115234375,0.0,0.0,0.0,0.0,0.0,0.0206947326660156,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073595744807545,0.0104904174804687,0.0088214874267578,0.0088214874267578,0.0045299530029296,0.0058412551879882,0.0133514404296875,0.0133514404296875,0.0084161758422851,0.0106334686279296,0.0,0.0,0.0,0.0,0.003864980812105,0.0265121459960937,0.496,1.36,0.0,0.0,137.96,8.264,7.736,0.0,52705.68,1
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0102519989013671,0.0102519989013671,0.0050067901611328,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0,0.0,0.0,0.0208043037576878,0.0,0.496,1.424,0.0,0.0,118.448,0.0,0.0,34.903047091412745,5205.184,1
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0109672546386718,0.0109672546386718,0.0050067901611328,0.0061988830566406,0.0119209289550781,0.0119209289550781,0.00762939453125,0.01220703125,0.0,0.0,0.0,0.0,0.0208043037576878,0.0239372253417968,0.496,1.424,0.0,0.0,118.448,3.744,4.232,34.903047091412745,5205.184,1
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0083446502685546,0.0083446502685546,0.0050067901611328,0.0062942504882812,0.0143051147460937,0.0143051147460937,0.008392333984375,0.0118255615234375,0.0,0.0,0.0,0.0,0.0208043037576878,0.0227928161621093,0.496,1.424,0.0,0.0,118.448,3.744,4.232,34.903047091412745,5205.184,1
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0071525573730468,0.0071525573730468,0.0050067901611328,0.0065224511282784,0.011444091796875,0.011444091796875,0.0088453292846679,0.0113993883132934,0.0,0.0,0.0,0.0,0.0208043037576878,0.029921531677246,0.496,1.36,0.0,0.0,118.448,12.536,11.44,34.903047091412745,5205.184,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0064373016357421,0.0064373016357421,0.0050067901611328,0.0064373016357421,0.0095367431640625,0.0095367431640625,0.0087738037109375,0.01220703125,0.0,0.0,0.0,0.0,0.0208043037576878,0.0232696533203125,0.496,1.36,0.0,0.0,118.448,3.744,4.232,34.903047091412745,5205.184,1
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0073909759521484,0.0073909759521484,0.0050067901611328,0.0061988830566406,0.0145435333251953,0.0145435333251953,0.0088453292846679,0.0115633010864257,0.0,0.0,0.0,0.0,0.0208043037576878,0.0293493270874023,0.496,1.36,0.0,0.0,118.448,8.264,7.736,34.903047091412745,5205.184,1
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0069141387939453,0.0069141387939453,0.0050067901611328,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0208043037576878,0.0,0.496,1.36,0.0,0.0,118.448,0.0,0.0,34.903047091412745,5205.184,1
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0073909759521484,0.0073909759521484,0.0050067901611328,0.0057697296142578,0.0085830688476562,0.0085830688476562,0.0071525573730468,0.0114917755126953,0.0,0.0,0.0,0.0,0.0208043037576878,0.0217437744140625,0.496,1.36,0.0,0.0,118.448,3.744,4.232,34.903047091412745,5205.184,1
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0078678131103515,0.0078678131103515,0.0050067901611328,0.0056743621826171,0.009775161743164,0.009775161743164,0.0070095062255859,0.0113487243652343,0.0,0.0,0.0,0.0,0.0208043037576878,0.0222206115722656,0.496,1.36,0.0,0.0,118.448,3.744,4.232,34.903047091412745,5205.184,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.00762939453125,0.00762939453125,0.0050067901611328,0.0063260396321614,0.0109672546386718,0.0109672546386718,0.0084877014160156,0.0112692515055338,0.0,0.0,0.0,0.0,0.0208043037576878,0.0285625457763671,0.496,1.36,0.0,0.0,118.448,12.008,11.968,34.903047091412745,5205.184,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0069141387939453,0.0069141387939453,0.0050067901611328,0.0065803527832031,0.0078678131103515,0.0078678131103515,0.0091075897216796,0.0120162963867187,0.0,0.0,0.0,0.0,0.0208043037576878,0.0222682952880859,0.496,1.36,0.0,0.0,118.448,3.744,4.232,34.903047091412745,5205.184,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0104904174804687,0.0104904174804687,0.0050067901611328,0.0062942504882812,0.0138282775878906,0.0138282775878906,0.0090837478637695,0.0116348266601562,0.0,0.0,0.0,0.0,0.0208043037576878,0.0289440155029296,0.496,1.36,0.0,0.0,118.448,8.264,7.736,34.903047091412745,5205.184,1
