time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_c_latency_mean_ul_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,F-node
113,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006265640258789,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0092983245849609,0.0092983245849609,0.0,0.0067353248596191,0.0,0.0,0.0,0.0086069107055664,0.0112056732177734,0.0206232070922851,0.0,0.0,0.496,1.36,0.0,0.0,3.704,4.272,112.0,76.47058823529412,0.0,1
114,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061988830566406,0.0081062316894531,0.0090599060058593,0.0090599060058593,0.0109672546386718,0.0109672546386718,0.0,0.0059008598327636,0.0,0.0,0.0,0.0065326690673828,0.010848045349121,0.0195503234863281,0.0085830688476562,0.0097274780273437,0.496,1.36,0.0,0.0,3.704,4.272,117.648,0.0,5.296,1
115,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060596088371654,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0,0.0065565109252929,0.0,0.0,0.0,0.0083684921264648,0.010848045349121,0.0260591506958007,0.005960464477539,0.005960464477539,0.496,1.424,0.0,0.0,7.736,8.264,118.448,66.66666666666666,4.92,1
116,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062427710537886,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0092983245849609,0.0092983245849609,0.0,0.0059127807617187,0.0,0.0,0.0,0.0075340270996093,0.0105857849121093,0.01983642578125,0.0319297497089092,0.0917911529541015,0.496,1.424,0.0,0.0,4.232,3.744,113.256,58.06451612903226,133.4,1
117,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062427710537886,0.0083446502685546,0.0104904174804687,0.0104904174804687,0.0073909759521484,0.0073909759521484,0.0,0.0058650970458984,0.0,0.0,0.0,0.0073909759521484,0.0109672546386718,0.0208854675292968,0.0319297497089092,0.0917911529541015,0.496,1.392,0.0,0.0,4.232,3.744,113.256,58.06451612903226,133.4,1
118,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062427710537886,0.0083446502685546,0.009775161743164,0.009775161743164,0.0081062316894531,0.0081062316894531,0.0,0.0058889389038085,0.0,0.0,0.0,0.0078916549682617,0.0110387802124023,0.0258207321166992,0.0319297497089092,0.0917911529541015,0.496,1.424,0.0,0.0,7.736,8.264,113.256,58.06451612903226,133.4,1
119,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062427710537886,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0088214874267578,0.0088214874267578,0.0,0.0068306922912597,0.0,0.0,0.0,0.0090837478637695,0.0103235244750976,0.0223875045776367,0.0319297497089092,0.0917911529541015,0.496,1.36,0.0,0.0,15.544,14.52,113.256,58.06451612903226,133.4,1
120,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062427710537886,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0107288360595703,0.0107288360595703,0.0,0.0060081481933593,0.0,0.0,0.0,0.0076770782470703,0.0108718872070312,0.0210285186767578,0.0319297497089092,0.0917911529541015,0.496,1.36,0.0,0.0,4.232,3.744,113.256,58.06451612903226,133.4,1
121,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061678886413574,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.005960464477539,0.005960464477539,0.0,0.0065565109252929,0.0,0.0,0.0,0.0088691711425781,0.0107049942016601,0.0263214111328125,0.011444091796875,0.011444091796875,0.496,1.36,0.0,0.0,7.736,8.264,112.0,50.0,12.072,1
122,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063884549024628,0.0088214874267578,0.0088214874267578,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0,0.0066280364990234,0.0,0.0,0.0,0.0089645385742187,0.0111103057861328,0.0208377838134765,0.0685757281733494,0.2048492431640625,0.496,1.392,0.0,0.0,4.232,3.744,134.024,47.15025906735752,2260.656,1
123,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066278027553184,0.0088214874267578,0.00762939453125,0.008392333984375,0.0151395797729492,0.016188621520996,0.0,0.0057220458984375,0.0,0.0,0.0,0.0062942504882812,0.010530153910319,0.0193119049072265,0.0472942030573465,0.1862525939941406,1.344,2.272,0.0,0.0,3.704,4.272,128.832,52.02312138728323,9478.624,1
124,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062641219713201,0.0085830688476562,0.0100135803222656,0.0100135803222656,0.0088214874267578,0.0088214874267578,0.0,0.0067710876464843,0.0,0.0,0.0,0.0087738037109375,0.0119924545288085,0.0318050384521484,0.0081062316894531,0.0081062316894531,0.496,1.424,0.0,0.0,7.736,8.264,113.256,0.0,1.192,1
125,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062525272369384,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.0088214874267578,0.0088214874267578,0.0,0.0059127807617187,0.0,0.0,0.0,0.0075340270996093,0.0111579895019531,0.0215053558349609,0.0522570176558061,0.1920938491821289,0.496,1.36,0.0,0.0,4.232,3.744,112.0,51.11111111111111,1712.304,1
126,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060891160870542,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0092983245849609,0.0092983245849609,0.0,0.0063896179199218,0.0,0.0,0.0,0.0085353851318359,0.0111103057861328,0.0215053558349609,0.0041723251342773,0.0042676925659179,0.496,1.392,0.0,0.0,4.232,3.744,117.856,66.66666666666666,12.688,1
127,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006033182144165,0.0078916549682617,0.0078678131103515,0.0078678131103515,0.0126361846923828,0.0126361846923828,0.0,0.0063657760620117,0.0,0.0,0.0,0.0084161758422851,0.0105857849121093,0.0268459320068359,0.0,0.0,0.496,1.424,0.0,0.0,7.736,8.264,112.0,66.66666666666666,0.0,1
128,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006377106845969,0.0088214874267578,0.0081062316894531,0.0081062316894531,0.0116825103759765,0.0116825103759765,0.0,0.0064849853515625,0.0,0.0,0.0,0.0079154968261718,0.0111103057861328,0.0213146209716796,0.0610214846951144,0.2040386199951172,0.496,1.36,0.0,0.0,4.232,3.744,122.384,50.62154696132597,8219.048,1
129,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059819221496582,0.0085830688476562,0.0112056732177734,0.0112056732177734,0.0164508819580078,0.0164508819580078,0.0,0.0064373016357421,0.0,0.0,0.0,0.0085830688476562,0.0117301940917968,0.0229835510253906,0.0,0.0,0.496,1.392,0.0,0.0,4.232,3.744,112.0,50.62154696132597,0.0,1
130,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060439109802246,0.0081300735473632,0.0083446502685546,0.0083446502685546,0.0112056732177734,0.0112056732177734,0.0,0.005907482571072,0.0,0.0,0.0,0.0072479248046875,0.0104253942316228,0.0252723693847656,0.0,0.0,0.496,1.392,0.0,0.0,7.208,8.792,112.0,50.62154696132597,0.0,1
131,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060141086578369,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0107288360595703,0.0107288360595703,0.0,0.006723403930664,0.0,0.0,0.0,0.0095844268798828,0.01068115234375,0.0203609466552734,0.0,0.0,0.496,1.36,0.0,0.0,4.232,3.744,112.0,50.62154696132597,0.0,1
132,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060257033922185,0.0083446502685546,0.0100135803222656,0.0100135803222656,0.0085830688476562,0.0085830688476562,0.0,0.0058650970458984,0.0,0.0,0.0,0.0073432922363281,0.0107288360595703,0.0203609466552734,0.0,0.0,0.496,1.36,0.0,0.0,4.232,3.744,113.256,100.0,0.0,1
133,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061692290045135,0.0085830688476562,0.00762939453125,0.00762939453125,0.0073909759521484,0.0073909759521484,0.0,0.0071525573730468,0.0,0.0,0.0,0.0088691711425781,0.0104687430641867,0.0262260437011718,0.0,0.0,0.496,1.36,0.0,0.0,7.208,8.792,113.256,100.0,0.0,1
134,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061134793865146,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0133514404296875,0.0,0.0112056732177734,0.0133514404296875,0.0112056732177734,0.0,0.0,0.0,0.0069141387939453,0.0069141387939453,0.496,1.36,0.848,0.848,0.0,0.0,113.256,0.0,1.192,1
135,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060892105102539,0.0081062316894531,0.0107288360595703,0.0107288360595703,0.0112056732177734,0.0112056732177734,0.0057220458984375,0.005960464477539,0.0119209289550781,0.0057220458984375,0.0119209289550781,0.0078678131103515,0.0115871429443359,0.0229358673095703,0.0,0.0,0.496,1.36,0.848,0.848,4.232,3.744,112.0,0.0,0.0,1
136,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060570240020751,0.0081062316894531,0.0131130218505859,0.0131130218505859,0.0078678131103515,0.0078678131103515,0.0,0.0062465667724609,0.0,0.0,0.0,0.0082969665527343,0.0110626220703125,0.021219253540039,0.0,0.0,0.496,1.36,0.0,0.0,4.232,3.744,112.0,0.0,0.0,1
137,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061702728271484,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0162124633789062,0.0162124633789062,0.0,0.0063260396321614,0.0,0.0,0.0,0.0088214874267578,0.0111738840738932,0.0278472900390625,0.0075101852416992,0.010085105895996,0.496,1.36,0.0,0.0,11.968,12.008,112.0,33.33333333333333,16.976,1
138,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061500072479248,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0,0.0062942504882812,0.0,0.0,0.0,0.008249282836914,0.011301040649414,0.0218391418457031,0.0050067901611328,0.0050067901611328,0.496,1.392,0.0,0.0,4.232,3.744,112.0,50.0,8.04,1
139,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059211138382698,0.0082254409790039,0.00762939453125,0.00762939453125,0.0147819519042968,0.0147819519042968,0.0,0.0067472457885742,0.0,0.0,0.0,0.0086545944213867,0.0115156173706054,0.0266790390014648,0.0,0.0,0.496,1.392,0.0,0.0,7.736,8.264,143.152,50.0,0.0,1
140,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060021877288818,0.0078678131103515,0.00762939453125,0.00762939453125,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.392,0.0,0.0,0.0,0.0,112.0,50.0,0.0,1
141,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059461593627929,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0081062316894531,0.0081062316894531,0.0,0.0062465667724609,0.0,0.0,0.0,0.0081062316894531,0.0111103057861328,0.0211238861083984,0.0,0.0,0.496,1.36,0.0,0.0,4.232,3.744,112.0,50.0,0.0,1
142,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064610248774438,0.0085830688476562,0.0112056732177734,0.0112056732177734,0.0121593475341796,0.0121593475341796,0.0065088272094726,0.0062465667724609,0.0077618492974175,0.007796287536621,0.0096797943115234,0.0080108642578125,0.0124931335449218,0.0242233276367187,0.0,0.0,0.496,1.36,11.728,26.336,4.232,3.744,113.256,100.0,0.0,1
143,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060079109609423,0.0078678131103515,0.009775161743164,0.009775161743164,0.0102519989013671,0.0102519989013671,0.0,0.0061511993408203,0.0,0.0,0.0,0.0089645385742187,0.0117460886637369,0.0277996063232421,0.0090599060058593,0.0090599060058593,0.496,1.36,0.0,0.0,11.968,12.008,113.256,0.0,1.192,1
144,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060079109609423,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0102519989013671,0.0102519989013671,0.0,0.0064849853515625,0.0,0.0,0.0,0.0087261199951171,0.0109195709228515,0.0206470489501953,0.0090599060058593,0.0090599060058593,0.496,1.36,0.0,0.0,4.232,3.744,113.256,0.0,1.192,1
145,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060079109609423,0.0078678131103515,0.0081062316894531,0.0081062316894531,0.0095367431640625,0.0095367431640625,0.0068081749810112,0.007033348083496,0.0081658363342285,0.0095844268798828,0.0104904174804687,0.0087499618530273,0.0108003616333007,0.026106834411621,0.0090599060058593,0.0090599060058593,0.496,1.36,21.856,13.648,7.736,8.264,113.256,0.0,1.192,1
146,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060079109609423,0.0078678131103515,0.0095367431640625,0.0095367431640625,0.011444091796875,0.011444091796875,0.0,0.0,0.0092983245849609,0.0,0.0092983245849609,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.496,1.36,0.496,0.0,0.0,0.0,113.256,0.0,1.192,1
147,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060079109609423,0.0078678131103515,0.0081062316894531,0.0081062316894531,0.0128746032714843,0.0128746032714843,0.0,0.0062942504882812,0.0,0.0,0.0,0.0079631805419921,0.0118255615234375,0.0231742858886718,0.0090599060058593,0.0090599060058593,0.496,1.808,0.0,0.0,4.232,3.744,113.256,0.0,1.192,1
148,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060079109609423,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0100135803222656,0.0100135803222656,0.0,0.0061511993408203,0.0,0.0,0.0,0.0078201293945312,0.0116348266601562,0.0218868255615234,0.0090599060058593,0.0090599060058593,0.496,1.808,0.0,0.0,4.232,3.744,113.256,0.0,1.192,1
149,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060079109609423,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0109672546386718,0.0109672546386718,0.0,0.0066439310709635,0.0,0.0,0.0,0.0084877014160156,0.0114917755126953,0.028848648071289,0.0090599060058593,0.0090599060058593,0.496,1.776,0.0,0.0,11.968,12.008,113.256,0.0,1.192,1
150,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070321677935005,0.0090599060058593,0.0073909759521484,0.0073909759521484,0.0066757202148437,0.0066757202148437,0.0,0.0062942504882812,0.0,0.0,0.0,0.0080108642578125,0.0127315521240234,0.0241279602050781,0.0637045694053719,0.2042293548583984,0.496,1.776,0.0,0.0,4.232,3.744,118.448,51.25223613595706,6250.376,1
151,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069901054980708,0.0087499618530273,0.009775161743164,0.009775161743164,0.0092983245849609,0.0092983245849609,0.0,0.0061273574829101,0.0,0.0,0.0,0.0086069107055664,0.0111103057861328,0.0270366668701171,0.0778242681153427,0.2099275588989257,0.496,1.84,0.0,0.0,7.736,8.264,125.28,49.81440237564959,7767.12,1
152,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067323741346302,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0401038043903854,0.0989913940429687,0.496,1.84,0.0,0.0,0.0,0.0,118.448,50.467289719626166,600.92,1
153,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067767251301281,0.0083446502685546,0.0116825103759765,0.0116825103759765,0.013589859008789,0.013589859008789,0.0,0.0060081481933593,0.0,0.0,0.0,0.0074386596679687,0.0115394592285156,0.0217437744140625,0.0520965509247361,0.192880630493164,0.496,1.84,0.0,0.0,4.232,3.744,127.576,52.10084033613446,648.76,1
154,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069900531673905,0.0088214874267578,0.0095367431640625,0.0123977661132812,0.0106096267700195,0.0124216079711914,0.0,0.0062942504882812,0.0,0.0,0.0,0.0082969665527343,0.0112056732177734,0.0207424163818359,0.0501919908133166,0.1974105834960937,1.344,2.688,0.0,0.0,4.232,3.744,117.192,50.57803468208093,1928.616,1
155,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066733478906735,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0102519989013671,0.0102519989013671,0.0,0.006262461344401,0.0,0.0,0.0,0.0087738037109375,0.0120321909586588,0.0295639038085937,0.0055631001790364,0.0058650970458984,0.496,1.84,0.0,0.0,11.968,12.008,117.192,0.0,6.28,1
156,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068271160125732,0.0086069107055664,0.0088214874267578,0.0088214874267578,0.0107288360595703,0.0107288360595703,0.0,0.0067710876464843,0.0,0.0,0.0,0.0091552734375,0.0122547149658203,0.0227928161621093,0.0,0.0,0.496,1.84,0.0,0.0,4.232,3.744,112.0,0.0,0.0,1
157,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068126338543278,0.0083446502685546,0.009775161743164,0.009775161743164,0.0171661376953125,0.0171661376953125,0.0,0.0063419342041015,0.0,0.0,0.0,0.0086784362792968,0.0115394592285156,0.026559829711914,0.0398840223039899,0.0972509384155273,0.496,1.776,0.0,0.0,7.736,8.264,117.968,22.22222222222222,133.136,1
158,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068358520963298,0.0085830688476562,0.00762939453125,0.00762939453125,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.496,1.808,0.0,0.0,0.0,0.0,113.256,0.0,1.192,1
159,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006880926255563,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.011444091796875,0.011444091796875,0.0,0.0066757202148437,0.0,0.0,0.0,0.008392333984375,0.0116348266601562,0.0222682952880859,0.0069141387939453,0.0069141387939453,0.496,1.84,0.0,0.0,4.232,3.744,113.256,0.0,1.192,1
160,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068747997283935,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.00762939453125,0.00762939453125,0.0,0.0061511993408203,0.0,0.0,0.0,0.0081062316894531,0.0107765197753906,0.0203132629394531,0.0571693692888532,0.1808404922485351,0.496,1.776,0.0,0.0,4.232,3.744,112.0,52.13675213675214,595.776,1
161,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073432922363281,0.0095367431640625,0.0085830688476562,0.0085830688476562,0.0123977661132812,0.0123977661132812,0.0,0.0061670939127604,0.0,0.0,0.0,0.0084877014160156,0.0108718872070312,0.0273704528808593,0.0573741521871866,0.2038478851318359,0.496,1.776,0.0,0.0,11.968,12.008,135.336,50.26202953787517,11916.064,1
162,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068402290344238,0.0085830688476562,0.011444091796875,0.011444091796875,0.013589859008789,0.013589859008789,0.0,0.0060081481933593,0.0,0.0,0.0,0.0078201293945312,0.0115871429443359,0.0222682952880859,0.0642538070678711,0.2088546752929687,0.496,1.84,0.0,0.0,4.232,3.744,112.0,43.24324324324324,485.744,1
163,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068228043133939,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0109672546386718,0.0109672546386718,0.0,0.0062227249145507,0.0,0.0,0.0,0.0091075897216796,0.0115394592285156,0.0290393829345703,0.0454202874914392,0.1520156860351574,0.496,1.808,0.0,0.0,7.736,8.264,117.192,53.04878048780488,1787.856,1
164,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074440890019482,0.0095367431640625,0.0090599060058593,0.0090599060058593,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0561777076158136,0.2013206481933594,0.496,1.776,0.0,0.0,0.0,0.0,115.696,52.684417285028374,12398.368,1
165,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067895917750116,0.0083446502685546,0.0095367431640625,0.0095367431640625,0.0100135803222656,0.0100135803222656,0.0,0.0076770782470703,0.0,0.0,0.0,0.009775161743164,0.0108242034912109,0.0204086303710937,0.00762939453125,0.00762939453125,0.496,1.84,0.0,0.0,4.232,3.744,113.256,0.0,1.192,1
166,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067290975086724,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.011444091796875,0.011444091796875,0.0,0.0062465667724609,0.0,0.0,0.0,0.0080585479736328,0.0119209289550781,0.0213623046875,0.0,0.0,0.496,1.776,0.0,0.0,4.232,3.744,113.256,100.0,0.0,1
167,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066673755645751,0.0083684921264648,0.00762939453125,0.00762939453125,0.0145435333251953,0.0145435333251953,0.0,0.0064690907796223,0.0,0.0,0.0,0.0089645385742187,0.0114917755126953,0.0290393829345703,0.0,0.0,0.496,1.776,0.0,0.0,11.968,12.008,112.0,100.0,0.0,1
168,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067555904388427,0.0081300735473632,0.0073909759521484,0.0073909759521484,0.0131130218505859,0.0131130218505859,0.0,0.0064849853515625,0.0,0.0,0.0,0.0086784362792968,0.0123023986816406,0.0242233276367187,0.0659685868483323,0.1881599426269532,0.496,1.776,0.0,0.0,4.232,3.744,112.0,40.909090909090914,151.432,1
169,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067949295043945,0.0083684921264648,0.0085830688476562,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0,0.0065803527832031,0.0,0.0,0.0,0.0084638595581054,0.0110149383544921,0.0262022018432617,0.0453736793481562,0.1761436462402345,0.496,1.808,0.0,0.0,7.736,8.264,112.0,52.60770975056689,2374.088,1
170,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076577214911432,0.0100135803222656,0.0081062316894531,0.0081062316894531,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0579887413763785,0.2024173736572265,0.496,1.808,0.0,0.0,0.0,0.0,121.04,51.50191152375751,20386.176,1
171,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007644587872075,0.0095367431640625,0.0095367431640625,0.0095367431640625,0.0159740447998046,0.0159740447998046,0.0,0.0060558319091796,0.0,0.0,0.0,0.0078678131103515,0.0109195709228515,0.021219253540039,0.0576412316524621,0.2022027969360351,0.496,1.84,0.0,0.0,4.232,3.744,134.648,50.18115942028986,18954.352,1
172,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074526563805727,0.009775161743164,0.0119209289550781,0.0119209289550781,0.0154972076416015,0.0154972076416015,0.0,0.0059127807617187,0.0,0.0,0.0,0.0075340270996093,0.0110149383544921,0.0212669372558593,0.0501695446276155,0.1980304718017578,0.496,1.84,0.0,0.0,4.232,3.744,113.256,51.73724212812161,10123.304,1
173,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068749954451375,0.0085830688476562,0.0119209289550781,0.0119209289550781,0.0140666961669921,0.0140666961669921,0.0,0.0063896179199218,0.0,0.0,0.0,0.0088453292846679,0.0112295150756835,0.0289440155029296,0.0,0.0,0.496,1.84,0.0,0.0,8.464,7.488,113.256,100.0,0.0,1
174,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068405967446702,0.0088214874267578,0.0081062316894531,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0,0.0065803527832031,0.0,0.0,0.0,0.0084400177001953,0.0123977661132812,0.0237941741943359,0.0066757202148437,0.0066757202148437,0.496,1.776,0.0,0.0,4.232,3.744,113.256,0.0,1.192,1
