time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,f1_u_throughput_ul_kbps,f1_u_throughput_dl_kbps,F-node
89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006513642560085,0.0088214874267578,0.0100135803222656,0.0100135803222656,0.0,0.003874519710564,0.0045299530029296,0.0,0.0060796737670898,0.0104904174804687,0.0104904174804687,0.0081300735473632,0.0113248825073242,0.0261783599853515,0.496,1.424,0.0,0.0,8.264,7.736,0.0,0.0,127.576,9337.608,0
90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062787532806396,0.0085830688476562,0.0067949295043945,0.0076532363891601,0.0,0.0040909139121451,0.0050067901611328,0.0,0.0,0.0140666961669921,0.0144481658935546,0.0,0.0,0.0,1.344,2.272,0.0,0.0,0.0,0.0,0.0,0.0,112.0,936.992,0
91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061107973747065,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0040779511133829,0.0050067901611328,0.0,0.0,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,0.0,123.64,1610.672,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065765758552173,0.0088214874267578,0.0150203704833984,0.0150203704833984,0.0,0.0038379096355375,0.0045299530029296,0.0,0.0073432922363281,0.0071525573730468,0.0071525573730468,0.0107288360595703,0.0112533569335937,0.0205039978027343,0.496,1.424,0.0,0.0,3.744,4.232,0.0,0.0,118.448,13807.648,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073720913122196,0.0099897384643554,0.0092983245849609,0.0092983245849609,0.0,0.0038582496616196,0.0045299530029296,0.0,0.006413459777832,0.0164508819580078,0.0164508819580078,0.0093936920166015,0.0121116638183593,0.029921531677246,0.496,1.424,0.0,0.0,7.488,8.464,0.0,0.0,118.448,48905.096,0
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073221785512136,0.0100135803222656,0.0109672546386718,0.0109672546386718,0.0,0.003856197214264,0.0045299530029296,0.0,0.0062465667724609,0.0133514404296875,0.0133514404296875,0.0086307525634765,0.0115553538004557,0.0297069549560546,0.496,1.424,0.0,0.0,12.008,11.968,0.0,0.0,117.192,39780.752,0
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072860717773437,0.0095605850219726,0.0112056732177734,0.0112056732177734,0.0,0.0038689527756128,0.0045299530029296,0.0,0.0064849853515625,0.0123977661132812,0.0123977661132812,0.0088214874267578,0.0107765197753906,0.0248670578002929,0.496,1.424,0.0,0.0,8.264,7.736,0.0,0.0,116.632,7140.176,0
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077462196350097,0.0104904174804687,0.0143051147460937,0.0143051147460937,0.0,0.0,0.0,0.0,0.0,0.0162124633789062,0.0162124633789062,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065171718597412,0.0083446502685546,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.496,1.392,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065815448760986,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0071525573730468,0.0095367431640625,0.0095367431640625,0.0086307525634765,0.0111103057861328,0.0217437744140625,0.496,1.36,0.0,0.0,3.744,4.232,0.0,0.0,112.0,0.0,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061360164661312,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0,0.009775161743164,0.009775161743164,0.0,0.0060558319091796,0.0178813934326171,0.0178813934326171,0.0088453292846679,0.0118732452392578,0.0304698944091796,0.496,1.36,0.0,0.0,7.488,8.464,0.0,0.0,113.256,1.192,1
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062439572158737,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0,0.0052452087402343,0.0052452087402343,0.0,0.0068187713623046,0.0112056732177734,0.0112056732177734,0.0088214874267578,0.0109513600667317,0.0276088714599609,0.496,1.36,0.0,0.0,12.008,11.968,0.0,0.0,113.256,1.192,1
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062534465125544,0.0085830688476562,0.00762939453125,0.00762939453125,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0064611434936523,0.0085830688476562,0.0085830688476562,0.0083684921264648,0.0115871429443359,0.0296354293823242,0.496,1.36,0.0,0.0,8.264,7.736,0.0,0.0,113.256,1.192,1
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058901309967041,0.0076532363891601,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,1
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060093402862548,0.0081062316894531,0.0116825103759765,0.0116825103759765,0.0107288360595703,0.0,0.0,0.0107288360595703,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.496,1.36,0.848,0.848,0.0,0.0,35.01176834106445,35.01176834106445,112.0,0.0,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058710575103759,0.0076532363891601,0.00762939453125,0.00762939453125,0.0071525573730468,0.0,0.0,0.0071525573730468,0.0059127807617187,0.0078678131103515,0.0078678131103515,0.0075340270996093,0.0109195709228515,0.0209808349609375,0.496,1.36,0.848,0.848,3.744,4.232,35.02440452575684,35.02440452575684,112.0,0.0,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061285495758056,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0065803527832031,0.0100135803222656,0.0100135803222656,0.0086307525634765,0.0120878219604492,0.0283002853393554,0.496,1.36,0.0,0.0,7.488,8.464,0.0,0.0,112.0,0.0,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060601020926859,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0062465667724609,0.0116825103759765,0.0116825103759765,0.0087738037109375,0.0113328297932942,0.027322769165039,0.496,1.36,0.0,0.0,12.008,11.968,0.0,0.0,113.256,1.192,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060399373372395,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0,0.0054836273193359,0.0054836273193359,0.0,0.0059366226196289,0.0133514404296875,0.0133514404296875,0.0085830688476562,0.0108242034912109,0.027322769165039,0.496,1.36,0.0,0.0,8.264,7.736,0.0,0.0,113.256,1.192,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059652091258793,0.0083446502685546,0.0092983245849609,0.0092983245849609,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0183582305908203,0.0183582305908203,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060999393463134,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060391426086425,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0060558319091796,0.0095367431640625,0.0095367431640625,0.0079631805419921,0.0118255615234375,0.0235557556152343,0.496,1.36,0.0,0.0,3.744,4.232,0.0,0.0,112.0,0.0,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059688091278076,0.0083684921264648,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0064902835422092,0.0078678131103515,0.0078678131103515,0.0087738037109375,0.0118342312899502,0.0302791595458984,0.496,1.36,0.0,0.0,8.016,7.936,0.0,0.0,112.0,0.0,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059940282580921,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0060876210530598,0.0104904174804687,0.0104904174804687,0.0083446502685546,0.0111262003580729,0.0277519226074218,0.496,1.392,0.0,0.0,12.008,11.968,0.0,0.0,143.152,0.0,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062519961064404,0.008559226989746,0.0088214874267578,0.0088214874267578,0.0,0.0064373016357421,0.0064373016357421,0.0,0.0071287155151367,0.0066757202148437,0.0066757202148437,0.0095367431640625,0.0111341476440429,0.0257492065429687,0.496,1.36,0.0,0.0,8.264,7.736,0.0,0.0,118.448,1.192,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060992454414937,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0,0.0054836273193359,0.0054836273193359,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.496,1.392,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063352916964251,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0,0.0054836273193359,0.0054836273193359,0.0,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058543682098388,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0060558319091796,0.0088214874267578,0.0088214874267578,0.0075817108154296,0.0113487243652343,0.0209808349609375,0.496,1.36,0.0,0.0,3.744,4.232,0.0,0.0,112.0,0.0,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071139896617216,0.009775161743164,0.0131130218505859,0.0131130218505859,0.0,0.0041168864055346,0.0047683715820312,0.0,0.0064373016357421,0.009775161743164,0.009775161743164,0.0081062316894531,0.011301040649414,0.0210762023925781,0.496,1.424,0.0,0.0,3.744,4.232,0.0,0.0,132.768,15452.496,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072154239635562,0.0100135803222656,0.0095367431640625,0.0095367431640625,0.0,0.0040837455587537,0.0047683715820312,0.0,0.0062306722005208,0.0133514404296875,0.0133514404296875,0.0087261199951171,0.010999043782552,0.0262260437011718,0.496,1.424,0.0,0.0,12.008,11.968,0.0,0.0,117.192,19028.68,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060784816741943,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0,0.0041127204895019,0.0047683715820312,0.0,0.0064373016357421,0.0085830688476562,0.0085830688476562,0.0081539154052734,0.012063980102539,0.0213146209716796,0.496,1.392,0.0,0.0,3.744,4.232,0.0,0.0,112.0,1762.688,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060879357970587,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0,0.0063578287760416,0.0068187713623046,0.0,0.0064373016357421,0.0112056732177734,0.0112056732177734,0.0085830688476562,0.0112490220503373,0.0269412994384765,0.496,1.424,0.0,0.0,8.792,7.208,0.0,0.0,117.632,9.368,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062118022899909,0.0083446502685546,0.0089406967163085,0.0122785568237304,0.0,0.0053319064053622,0.007796287536621,0.0,0.0064543315342494,0.00762939453125,0.0078201293945312,0.008702278137207,0.0100284814834594,0.0208616256713867,1.344,2.272,0.0,0.0,11.304,10.784,0.0,0.0,120.408,143.632,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062439572158737,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0,0.0047683715820312,0.0047683715820312,0.0,0.0062465667724609,0.0126361846923828,0.0126361846923828,0.0081539154052734,0.0109672546386718,0.0206947326660156,0.496,1.392,0.0,0.0,3.744,4.232,0.0,0.0,113.256,1.192,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061646546467696,0.008559226989746,0.0090599060058593,0.0090599060058593,0.0,0.0064373016357421,0.0074386596679687,0.0,0.0064373016357421,0.0090599060058593,0.0090599060058593,0.0080585479736328,0.0126838684082031,0.0250816345214843,0.496,1.424,0.0,0.0,3.744,4.232,0.0,0.0,119.824,16.168,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062382221221923,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0042808589650623,0.0052452087402343,0.0,0.006103515625,0.00762939453125,0.00762939453125,0.0085830688476562,0.0107447306315104,0.0261306762695312,0.496,1.424,0.0,0.0,12.008,11.968,0.0,0.0,112.0,747.672,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061681955167562,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0,0.0042550198666684,0.0052452087402343,0.0,0.0072479248046875,0.0133514404296875,0.0133514404296875,0.0087261199951171,0.0113487243652343,0.0217437744140625,0.496,1.392,0.0,0.0,3.744,4.232,0.0,0.0,122.384,1254.728,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063957859627643,0.0088214874267578,0.0088214874267578,0.0088214874267578,0.0,0.0041097347280753,0.0050067901611328,0.0,0.005960464477539,0.0202655792236328,0.0202655792236328,0.0078916549682617,0.011301040649414,0.027775764465332,0.496,1.424,0.0,0.0,8.264,7.736,0.0,0.0,117.192,6006.344,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065155883333576,0.0090599060058593,0.0069141387939453,0.0069141387939453,0.0,0.0040672653152963,0.0047683715820312,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,0.0,113.256,3709.944,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059640229637943,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0058650970458984,0.0131130218505859,0.0131130218505859,0.0072479248046875,0.011301040649414,0.0220298767089843,0.496,1.36,0.0,0.0,3.744,4.232,0.0,0.0,113.256,1.192,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005859640700307,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0,0.0064373016357421,0.0064373016357421,0.0,0.0068187713623046,0.0131130218505859,0.0131130218505859,0.0101566314697265,0.0116348266601562,0.0213623046875,0.496,1.36,0.0,0.0,3.744,4.232,0.0,0.0,113.256,1.192,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062000517751656,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0041590796576605,0.0050067901611328,0.0,0.0061829884847005,0.0100135803222656,0.0100135803222656,0.0086784362792968,0.0113646189371744,0.0268936157226562,0.496,1.424,0.0,0.0,12.008,11.968,0.0,0.0,132.768,1236.912,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061146655485997,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0,0.0044071313106652,0.0054836273193359,0.0,0.005960464477539,0.0128746032714843,0.0128746032714843,0.0075817108154296,0.010538101196289,0.0194072723388671,0.496,1.424,0.0,0.0,3.744,4.232,0.0,0.0,117.192,732.032,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060873838206428,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.004447024801503,0.0057220458984375,0.0,0.0058412551879882,0.0131130218505859,0.0131130218505859,0.0081300735473632,0.0101566314697265,0.0242233276367187,0.496,1.424,0.0,0.0,8.264,7.736,0.0,0.0,115.4,408.928,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006636576866036,0.0088214874267578,0.0100135803222656,0.0100135803222656,0.0,0.0040893772255785,0.0047683715820312,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,0.0,117.192,8832.984,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063594024960357,0.008559226989746,0.0133514404296875,0.0133514404296875,0.0,0.0041991241218507,0.0052452087402343,0.0,0.005960464477539,0.0119209289550781,0.0119209289550781,0.00762939453125,0.0112533569335937,0.0214576721191406,0.496,1.424,0.0,0.0,3.744,4.232,0.0,0.0,118.448,2792.64,1
