time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065307991177428,0.0088214874267578,0.0088214874267578,0.0061194101969401,0.0092029571533203,0.0076770782470703,0.0073909759521484,0.0073909759521484,0.0040852548003688,0.0047683715820312,0.0147819519042968,0.0147819519042968,0.0078848430088588,0.0109672546386718,0.496,1.36,4.752,4.48,10.952,11.44,132.768,85.01751720905304,85.03472805023193,6723.144,1
84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061988830566406,0.0085830688476562,0.0087618827819824,0.0078082084655761,0.0107288360595703,0.0103712081909179,0.009775161743164,0.009775161743164,0.0045299530029296,0.0045299530029296,0.0169277191162109,0.0169277191162109,0.0093380610148111,0.0137090682983398,0.496,1.424,5.6,5.76,5.328,4.76,113.256,85.02144813537598,85.03584861755371,1.192,1
85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059675462175123,0.0080823898315429,0.0058412551879882,0.0077486038208007,0.0066995620727539,0.0078439712524414,0.0092983245849609,0.0092983245849609,0.0054041544596354,0.0062942504882812,0.0123977661132812,0.0123977661132812,0.0098228454589843,0.0147104263305664,0.496,1.392,1.344,1.28,8.264,7.736,118.448,85.01975536346436,85.03475189208984,8.472,1
86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062083723533212,0.0088214874267578,0.0053048133850097,0.0068545341491699,0.006413459777832,0.0079631805419921,0.0112056732177734,0.0112056732177734,0.0054836273193359,0.0054836273193359,0.0102519989013671,0.0102519989013671,0.0,0.0,0.496,1.424,5.6,5.76,0.0,0.0,113.256,0.0,0.0,1.192,1
87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062083723533212,0.0088214874267578,0.0069141387939453,0.0066757202148437,0.0089168548583984,0.0073432922363281,0.0078678131103515,0.0078678131103515,0.0054836273193359,0.0054836273193359,0.0109672546386718,0.0109672546386718,0.0,0.0,0.496,1.36,5.6,5.76,0.0,0.0,113.256,85.03389358520508,85.03389358520508,1.192,1
88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062083723533212,0.0088214874267578,0.0085830688476562,0.0063180923461914,0.0115394592285156,0.0076532363891601,0.0095367431640625,0.0095367431640625,0.0054836273193359,0.0054836273193359,0.0078678131103515,0.0078678131103515,0.008392333984375,0.0113964080810546,0.496,1.36,5.6,5.76,3.744,4.232,113.256,85.01344919204712,85.0189208984375,1.192,1
89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062083723533212,0.0088214874267578,0.0078082084655761,0.007033348083496,0.0113964080810546,0.0087976455688476,0.0109672546386718,0.0109672546386718,0.0054836273193359,0.0054836273193359,0.0126361846923828,0.0126361846923828,0.0099738438924153,0.0133514404296875,0.496,1.36,5.6,5.76,4.336,4.824,113.256,85.01926064491272,85.03854274749756,1.192,1
90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062083723533212,0.0088214874267578,0.0070929527282714,0.005801518758138,0.007796287536621,0.0068187713623046,0.0071287155151367,0.0060796737670898,0.0054836273193359,0.0054836273193359,0.0095367431640625,0.01068115234375,0.0081743512834821,0.0120401382446289,1.344,2.208,5.104,5.76,11.416,11.376,113.256,85.01760164896648,85.0365161895752,1.192,1
91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060648467410263,0.0081062316894531,0.0070929527282714,0.0061988830566406,0.008249282836914,0.0080108642578125,0.0085830688476562,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0112056732177734,0.0112056732177734,0.008392333984375,0.0100135803222656,0.496,1.36,5.6,5.76,4.272,4.232,113.256,85.01938978830974,85.03317832946777,1.192,1
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060185864197081,0.0078678131103515,0.0081857045491536,0.006258487701416,0.0095844268798828,0.0077724456787109,0.0100135803222656,0.0100135803222656,0.0064373016357421,0.0064373016357421,0.0143051147460937,0.0143051147460937,0.0082969665527343,0.011754035949707,0.496,1.36,5.6,4.976,8.264,7.736,113.256,85.01784801483154,85.03022193908691,1.192,1
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064856764199077,0.0085830688476562,0.0081062316894531,0.007788340250651,0.0091075897216796,0.0107765197753906,0.0073909759521484,0.0073909759521484,0.0040823291884109,0.0047683715820312,0.0090599060058593,0.0090599060058593,0.0,0.0,0.496,1.36,4.752,5.264,0.0,0.0,144.408,0.0,0.0,4930.08,1
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062380264054483,0.0083446502685546,0.0070730845133463,0.0054041544596354,0.0096321105957031,0.0062942504882812,0.0112056732177734,0.0112056732177734,0.0042205161236702,0.0054836273193359,0.0116825103759765,0.0116825103759765,0.0081062316894531,0.0113964080810546,0.496,1.424,4.624,4.592,3.744,4.232,117.192,85.01920700073242,85.03079414367676,447.144,1
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060510635375976,0.0081062316894531,0.00762939453125,0.0065167744954427,0.0093460083007812,0.0088214874267578,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0092983245849609,0.0092983245849609,0.496,1.424,2.32,2.448,0.592,0.592,112.0,85.02610524495442,85.04495620727539,0.0,1
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059926509857177,0.0081062316894531,0.0069141387939453,0.0077486038208007,0.007486343383789,0.0106096267700195,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0091393788655598,0.0127315521240234,0.496,1.36,5.6,5.76,6.896,7.872,112.0,85.01945223127093,85.03179550170898,0.0,1
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061261653900146,0.0085830688476562,0.0072121620178222,0.0064969062805175,0.0086784362792968,0.0089168548583984,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0088373819986979,0.0119686126708984,0.496,1.36,5.6,5.76,12.008,11.968,112.0,85.01906394958496,85.03499031066895,0.0,1
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062201282765605,0.0083446502685546,0.0069141387939453,0.0066757202148437,0.0091552734375,0.0091791152954101,0.0061988830566406,0.0061988830566406,0.0047683715820312,0.005960464477539,0.0131130218505859,0.0131130218505859,0.0090599060058593,0.0090599060058593,0.496,1.36,5.6,5.76,0.592,0.592,118.448,85.02554893493652,85.03451347351074,14.6,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006017400257623,0.0078678131103515,0.0085830688476562,0.0056028366088867,0.0101327896118164,0.0062942504882812,0.0073909759521484,0.0073909759521484,0.005960464477539,0.005960464477539,0.0100135803222656,0.0100135803222656,0.0087685055202908,0.0113964080810546,0.496,1.424,5.6,5.76,8.2,7.144,113.256,85.01418431599934,85.02182960510254,1.192,1
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061075485760892,0.0085830688476562,0.0069141387939453,0.0054041544596354,0.0081300735473632,0.0062942504882812,0.0071525573730468,0.0071525573730468,0.0045299530029296,0.0045299530029296,0.0107288360595703,0.0107288360595703,0.0,0.0,0.496,1.36,5.104,5.76,0.0,0.0,113.256,0.0,0.0,1.192,1
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059127807617187,0.0078678131103515,0.0066757202148437,0.005960464477539,0.0072956085205078,0.0067710876464843,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0154972076416015,0.0154972076416015,0.0087261199951171,0.0108718872070312,0.496,1.36,5.6,4.976,3.744,4.232,112.0,85.01830101013184,85.03360748291016,0.0,1
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00618577003479,0.0083446502685546,0.0083446502685546,0.0077088673909505,0.0108718872070312,0.0084877014160156,0.00762939453125,0.00762939453125,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0085353851318359,0.0109672546386718,0.496,1.36,4.752,5.264,3.744,4.232,112.0,85.01863479614258,85.02964973449707,0.0,1
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066988676497079,0.0089406967163085,0.0067353248596191,0.0061988830566406,0.0076532363891601,0.0080347061157226,0.0083446502685546,0.0083446502685546,0.003987748101847,0.0046730041503906,0.0107288360595703,0.0107288360595703,0.0077618492974175,0.0104904174804687,0.496,1.36,5.6,5.76,6.432,7.936,143.152,85.02019535411488,85.0372314453125,7406.968,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064790248870849,0.0088214874267578,0.0069141387939453,0.0046491622924804,0.0072956085205078,0.0051259994506835,0.0083446502685546,0.0083446502685546,0.0041243956261074,0.0050067901611328,0.0078678131103515,0.0078678131103515,0.0095800919966264,0.0140666961669921,0.496,1.424,1.344,1.28,9.32,8.264,112.0,85.01635657416449,85.0245475769043,971.608,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062985206717875,0.0085830688476562,0.0070929527282714,0.0078678131103515,0.0092506408691406,0.0123500823974609,0.00762939453125,0.00762939453125,0.0061988830566406,0.0061988830566406,0.0100135803222656,0.0100135803222656,0.0085300869411892,0.011444091796875,0.496,1.392,5.6,5.76,7.208,7.208,113.256,85.0189208984375,85.03098487854004,1.192,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061554274535531,0.0082969665527343,0.0082850456237792,0.006258487701416,0.0093460083007812,0.0079154968261718,0.009775161743164,0.009775161743164,0.0046825408935546,0.0074386596679687,0.0071525573730468,0.0071525573730468,0.0154972076416015,0.0154972076416015,0.496,1.36,5.6,5.76,1.056,0.528,123.64,0.0,0.0,246.952,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063258023997444,0.0083446502685546,0.0066161155700683,0.0078678131103515,0.0081539154052734,0.0115871429443359,0.0064373016357421,0.0064373016357421,0.0066757202148437,0.0066757202148437,0.0131130218505859,0.0131130218505859,0.0,0.0,0.496,1.424,5.6,5.76,0.0,0.0,113.256,0.0,0.0,1.192,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060653686523437,0.0078678131103515,0.0071525573730468,0.0063776969909667,0.0080108642578125,0.0082254409790039,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0091552734375,0.0111579895019531,0.496,1.36,5.6,5.76,3.744,4.232,112.0,85.01830101013184,85.03279685974121,0.0,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060892105102539,0.0083446502685546,0.0061392784118652,0.0061194101969401,0.0067949295043945,0.0072479248046875,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0090599060058593,0.0116348266601562,0.496,1.36,5.104,5.76,3.744,4.232,112.0,85.0196361541748,85.03222465515137,0.0,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060796737670898,0.0078678131103515,0.0079274177551269,0.0082850456237792,0.0095605850219726,0.0130653381347656,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0123977661132812,0.0123977661132812,0.0086466471354166,0.0117778778076171,0.496,1.36,5.6,5.76,12.536,11.968,112.0,85.01766622066498,85.03532409667969,0.0,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060117244720458,0.0081062316894531,0.0078678131103515,0.0077088673909505,0.009012222290039,0.0110149383544921,0.0069141387939453,0.0069141387939453,0.0,0.0,0.011444091796875,0.011444091796875,0.0090599060058593,0.0123977661132812,0.496,1.36,4.752,4.48,3.744,4.232,112.0,85.01715660095215,85.02869606018066,0.0,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006262935809235,0.0085830688476562,0.0072717666625976,0.0080466270446777,0.0089168548583984,0.0122308731079101,0.00762939453125,0.00762939453125,0.0047683715820312,0.0047683715820312,0.0123977661132812,0.0123977661132812,0.008249282836914,0.0127315521240234,0.496,1.36,5.6,5.76,8.264,7.736,113.256,85.02001762390137,85.03026962280273,1.192,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063209717976298,0.0085830688476562,0.0100135803222656,0.0100135803222656,0.0123023986816406,0.0115394592285156,0.0131130218505859,0.0131130218505859,0.0039913414377216,0.0047683715820312,0.0107288360595703,0.0107288360595703,0.0,0.0,0.496,1.36,1.344,1.28,0.0,0.0,144.408,0.0,0.0,4576.984,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061988830566406,0.0085830688476562,0.0096559524536132,0.007331371307373,0.0111103057861328,0.0088453292846679,0.0143051147460937,0.0143051147460937,0.005960464477539,0.005960464477539,0.0090599060058593,0.0090599060058593,0.0100135803222656,0.0100135803222656,0.496,1.424,5.6,5.76,0.592,0.592,113.256,85.02109845479329,85.03303527832031,1.192,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063239937961691,0.0087976455688476,0.0081658363342285,0.0072121620178222,0.009012222290039,0.0095605850219726,0.0104904174804687,0.0104904174804687,0.0040983062943601,0.0050067901611328,0.0081062316894531,0.0081062316894531,0.0082254409790039,0.0113487243652343,0.496,1.36,5.6,5.76,3.152,3.64,122.384,85.01744270324707,85.02354621887207,1487.336,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065452423854846,0.0088214874267578,0.0085830688476562,0.0063776969909667,0.0118255615234375,0.0072002410888671,0.0092983245849609,0.0092983245849609,0.0043473345168093,0.0057220458984375,0.0119209289550781,0.0119209289550781,0.0085115432739257,0.011444091796875,0.496,1.424,5.6,5.76,7.488,8.464,117.192,85.0193738937378,85.04159450531006,843.76,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065108436850172,0.0088214874267578,0.0057816505432128,0.007331371307373,0.0066757202148437,0.0091791152954101,0.0073909759521484,0.0073909759521484,0.0040136998699557,0.0047683715820312,0.0073909759521484,0.0073909759521484,0.0084096735174005,0.0112056732177734,0.496,1.424,5.6,5.76,8.856,8.328,117.192,85.01975352947528,85.03599166870117,5051.168,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061063624140041,0.0081062316894531,0.0069141387939453,0.0061988830566406,0.0085830688476562,0.0064373016357421,0.0095367431640625,0.0095367431640625,0.0044554471969604,0.005960464477539,0.0121593475341796,0.0121593475341796,0.0090003013610839,0.0143051147460937,0.496,1.424,5.104,5.76,3.152,3.64,117.192,85.01207828521729,85.01217365264893,633.248,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064089746758489,0.0088214874267578,0.007033348083496,0.0079870223999023,0.0095367431640625,0.013279914855957,0.0078678131103515,0.0078678131103515,0.0045299530029296,0.0057220458984375,0.0138282775878906,0.0138282775878906,0.0080108642578125,0.0115394592285156,0.496,1.424,5.6,5.76,8.264,7.736,115.52,85.01753807067871,85.03289222717285,71.096,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060584285471699,0.0081062316894531,0.0081857045491536,0.0063180923461914,0.0107765197753906,0.0075817108154296,0.0092983245849609,0.0092983245849609,0.0045299530029296,0.0064373016357421,0.0107288360595703,0.0107288360595703,0.0,0.0,0.496,1.424,5.6,4.976,0.0,0.0,118.448,0.0,0.0,175.8,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061870214357898,0.0085830688476562,0.0068346659342447,0.007788340250651,0.0085830688476562,0.0100612640380859,0.007939338684082,0.0072717666625976,0.0045299530029296,0.0045299530029296,0.0104904174804687,0.0108718872070312,0.009012222290039,0.0126838684082031,1.344,2.208,4.752,5.264,3.744,4.232,113.256,85.01691818237305,85.0278377532959,1.192,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062543566864315,0.0083446502685546,0.0075499216715494,0.005801518758138,0.0089645385742187,0.0072002410888671,0.0090599060058593,0.0090599060058593,0.0044003776882005,0.0058412551879882,0.0143051147460937,0.0143051147460937,0.0081815217670641,0.0118255615234375,0.496,1.424,4.624,4.592,13.464,15.016,122.384,85.01803874969482,85.0351095199585,424.8,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060486793518066,0.0081062316894531,0.0074704488118489,0.0057220458984375,0.0091552734375,0.0064373016357421,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0092983245849609,0.0092983245849609,0.0100533167521158,0.0139474868774414,0.496,1.424,2.32,2.448,4.8,4.76,112.0,85.02197265625,85.03735065460205,0.0,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062417984008789,0.0083446502685546,0.0083446502685546,0.0060796737670898,0.0107288360595703,0.006866455078125,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0126361846923828,0.0126361846923828,0.008551279703776,0.0121116638183593,0.496,1.36,5.6,5.76,12.008,11.968,112.0,85.01894133431571,85.02912521362305,0.0,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060614693928234,0.0080585479736328,0.0076889991760253,0.0081658363342285,0.0091075897216796,0.0119686126708984,0.0069141387939453,0.0069141387939453,0.0043652274391867,0.0054359436035156,0.009775161743164,0.009775161743164,0.0072121620178222,0.0096321105957031,0.496,1.36,5.6,5.76,2.688,3.704,127.576,85.02086003621419,85.0377082824707,493.88,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064656285956354,0.0085830688476562,0.0064969062805175,0.005960464477539,0.0072717666625976,0.0081777572631835,0.0073909759521484,0.0073909759521484,0.0041101156592675,0.0050067901611328,0.00762939453125,0.00762939453125,0.0092585881551106,0.0132322311401367,0.496,1.36,5.6,5.76,5.576,4.032,118.448,85.01207828521729,85.0139856338501,3574.408,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061514365732373,0.0083446502685546,0.0066161155700683,0.0056028366088867,0.0095605850219726,0.0067710876464843,0.0085830688476562,0.0085830688476562,0.0061988830566406,0.0061988830566406,0.0095367431640625,0.0095367431640625,0.0,0.0,0.496,1.424,5.6,5.76,0.0,0.0,113.256,0.0,0.0,1.192,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060553574443456,0.0081062316894531,0.0096559524536132,0.0066757202148437,0.0112771987915039,0.0071048736572265,0.0061988830566406,0.0061988830566406,0.0045299530029296,0.0045299530029296,0.011444091796875,0.011444091796875,0.0079154968261718,0.009775161743164,0.496,1.36,5.104,5.76,4.272,4.232,113.256,85.01712481180827,85.0306749343872,1.192,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061702728271484,0.0081062316894531,0.0081857045491536,0.0061988830566406,0.0099658966064453,0.0080108642578125,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0096797943115234,0.0127792358398437,0.496,1.36,5.6,4.976,3.744,4.232,112.0,85.01710891723633,85.02769470214844,0.0,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066020909477682,0.0090599060058593,0.0071525573730468,0.0071525573730468,0.0080108642578125,0.0091075897216796,0.0066757202148437,0.0066757202148437,0.0041007995605468,0.0050067901611328,0.0107288360595703,0.0107288360595703,0.0086171286446707,0.011754035949707,0.496,1.36,4.752,5.264,10.952,11.44,132.768,85.01857121785481,85.03475189208984,4057.104,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065428700613145,0.0092983245849609,0.00762939453125,0.0063180923461914,0.009012222290039,0.0075101852416992,0.0092983245849609,0.0092983245849609,0.0043108005716343,0.0054836273193359,0.0126361846923828,0.0126361846923828,0.0100135803222656,0.0141859054565429,0.496,1.424,5.6,5.76,4.8,4.76,117.192,85.01739501953125,85.02664566040039,980.152,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062036514282226,0.0083684921264648,0.0067949295043945,0.004887580871582,0.0080347061157226,0.0055551528930664,0.00762939453125,0.00762939453125,0.0,0.0,0.0131130218505859,0.0131130218505859,0.0083684921264648,0.0132083892822265,0.496,1.424,1.344,1.28,8.264,7.736,112.0,85.0163459777832,85.0306749343872,0.0,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061822767874494,0.0085830688476562,0.0078678131103515,0.0072121620178222,0.0091552734375,0.0102043151855468,0.0116825103759765,0.0116825103759765,0.00762939453125,0.00762939453125,0.0081062316894531,0.0081062316894531,0.0,0.0,0.496,1.36,5.6,5.76,0.0,0.0,113.256,0.0,0.0,1.192,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062664942954903,0.0083446502685546,0.0075101852416992,0.0078678131103515,0.0091791152954101,0.0126838684082031,0.0066757202148437,0.0066757202148437,0.0052452087402343,0.0052452087402343,0.009775161743164,0.009775161743164,0.0,0.0,0.496,1.36,5.6,5.76,0.0,0.0,113.256,0.0,0.0,1.192,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060162140955379,0.0083446502685546,0.0079870223999023,0.0063776969909667,0.0102043151855468,0.0084877014160156,0.0073909759521484,0.0073909759521484,0.00762939453125,0.00762939453125,0.0102519989013671,0.0102519989013671,0.0089168548583984,0.0125408172607421,0.496,1.36,5.6,5.76,3.744,4.232,113.256,85.01815795898438,85.03007888793945,1.192,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061047077178955,0.0081062316894531,0.0078082084655761,0.0074505805969238,0.0081062316894531,0.0103235244750976,0.0069141387939453,0.0069141387939453,0.0,0.0,0.009775161743164,0.009775161743164,0.0087817509969075,0.012516975402832,0.496,1.36,5.6,5.76,4.336,4.824,112.0,85.01946926116943,85.04252433776855,0.0,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061122932244296,0.0083446502685546,0.0076889991760253,0.0060399373372395,0.0090599060058593,0.0075340270996093,0.00762939453125,0.00762939453125,0.0060796737670898,0.0078916549682617,0.011444091796875,0.011444091796875,0.0084127698625837,0.0117778778076171,0.496,1.36,5.104,5.76,11.416,11.376,117.192,85.01799901326497,85.03162860870361,22.864,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062255026067344,0.0085830688476562,0.0061988830566406,0.0057816505432128,0.0074148178100585,0.0069379806518554,0.0081062316894531,0.0081062316894531,0.0045758027296799,0.0057220458984375,0.0162124633789062,0.0162124633789062,0.0091075897216796,0.0115394592285156,0.496,1.424,5.6,5.76,3.744,4.232,139.856,85.01772880554199,85.03117561340332,642.4,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064467909324228,0.0090599060058593,0.0072717666625976,0.0061194101969401,0.0075578689575195,0.0070095062255859,0.0100135803222656,0.0100135803222656,0.0045597553253173,0.0052452087402343,0.0088214874267578,0.0088214874267578,0.0091552734375,0.0124692916870117,0.496,1.424,4.752,4.48,8.264,7.736,114.584,85.01689434051514,85.02960205078125,294.784,1
