time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,a1_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_c_retransmissions_ul_count,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_ul_kbps,f1_c_latency_mean_dl_ms,f1_c_packet_loss_dl_percentage,f1_c_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_u_throughput_dl_kbps,F-node
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061380863189697,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0062465667724609,0.0,0.0054836273193359,0.0054836273193359,0.0,0.0090837478637695,0.0111579895019531,0.0243663787841796,0.0,0.496,1.36,0.0,0.0,8.264,7.736,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060725212097167,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.005965232849121,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0054836273193359,0.0054836273193359,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059723854064941,0.0078678131103515,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061561812215776,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0064373016357421,0.0069141387939453,0.0147819519042968,0.0147819519042968,0.0069141387939453,0.0084877014160156,0.011301040649414,0.0211715698242187,0.0,0.496,1.36,0.0,0.0,3.744,4.232,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059901185296661,0.0078678131103515,0.00762939453125,0.00762939453125,0.006103515625,0.0092983245849609,0.011444091796875,0.011444091796875,0.0092983245849609,0.0079631805419921,0.011301040649414,0.0217437744140625,0.0,0.496,1.36,0.0,0.0,3.744,4.232,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059841877192407,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0061273574829101,0.0052452087402343,0.0088214874267578,0.0088214874267578,0.0052452087402343,0.0090837478637695,0.0104188919067382,0.0237941741943359,0.0,0.496,1.36,0.0,0.0,8.264,7.736,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059688091278076,0.0078678131103515,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060832500457763,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059878826141357,0.0078916549682617,0.0078678131103515,0.0078678131103515,0.0069936116536458,0.0,0.0057220458984375,0.0057220458984375,0.0,0.0102043151855468,0.0106175740559895,0.0223159790039062,0.0,0.496,1.36,0.0,0.0,10.776,11.312,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0058948993682861,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.006723403930664,0.0,0.0061988830566406,0.0061988830566406,0.0,0.0091552734375,0.0105857849121093,0.0183582305908203,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061526227353224,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.006103515625,0.0066757202148437,0.0061988830566406,0.0061988830566406,0.0066757202148437,0.0079154968261718,0.0108242034912109,0.0196456909179687,0.0,0.496,1.36,0.0,0.0,3.744,4.232,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061941384083002,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.006103515625,0.0054836273193359,0.0069141387939453,0.0069141387939453,0.0054836273193359,0.0083684921264648,0.0106573104858398,0.021672248840332,0.0,0.496,1.36,0.0,0.0,8.264,7.736,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059948631780064,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.005960464477539,0.0185966491699218,0.0185966491699218,0.005960464477539,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.006089756144813,0.0083446502685546,0.0090599060058593,0.0090599060058593,0.0,0.0073909759521484,0.0083446502685546,0.0083446502685546,0.0073909759521484,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,117.192,0.0,0.0,0.0,0.0,0.0,10.376,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060669426779145,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0,0.0048001607259114,0.0073909759521484,0.0073909759521484,0.0058412551879882,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,140.976,0.0,0.0,0.0,0.0,0.0,286.8,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060510635375976,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0060558319091796,0.0,0.0128746032714843,0.0128746032714843,0.0,0.00762939453125,0.0112533569335937,0.0195503234863281,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059640407562255,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.006103515625,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0079631805419921,0.012826919555664,0.0245571136474609,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061265271694505,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.0060319900512695,0.0102519989013671,0.0133514404296875,0.0133514404296875,0.0102519989013671,0.0088214874267578,0.0111818313598632,0.024724006652832,0.0,0.496,1.36,10.752,24.096,8.264,7.736,113.256,0.0079274177551269,0.0,0.0096797943115234,0.0081062316894531,0.0067353248596191,1.192,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061016177656638,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0085830688476562,0.009775161743164,0.009775161743164,0.0085830688476562,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.496,0.0,0.0,113.256,0.0,0.0,0.0,0.0112056732177734,0.0112056732177734,1.192,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.005862087879366,0.0078678131103515,0.0083446502685546,0.0083446502685546,0.0,0.0052571296691894,0.0162124633789062,0.0162124633789062,0.0085830688476562,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,133.552,0.0,0.0,0.0,0.0,0.0,155.52,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059938430786132,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0051259994506835,0.0088214874267578,0.0088214874267578,0.0052213668823242,0.0,0.0,0.0,0.0,0.496,1.36,5.696,8.608,0.0,0.0,112.0,0.0085830688476562,0.0,0.0099420547485351,0.0092506408691406,0.0082850456237792,4.336,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060767083618771,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0061988830566406,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0082969665527343,0.010538101196289,0.0192165374755859,0.0,0.496,1.36,16.16,5.04,3.744,4.232,112.496,166.41311645507812,0.0,499.21946525573736,519.1211700439453,173.04416497548422,0.0,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061428546905517,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0061511993408203,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0079154968261718,0.0104427337646484,0.0195026397705078,1.0,0.496,1.776,0.528,0.816,3.744,4.232,112.0,0.0057220458984375,0.0,0.0057220458984375,-103.81302833557127,-519.1013813018799,0.0,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060415267944335,0.0083684921264648,0.0095367431640625,0.0095367431640625,0.0058650970458984,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0083684921264648,0.0104904174804687,0.0236511230468749,0.0,0.496,1.776,0.0,0.848,8.264,7.736,112.0,0.0,100.0,0.0,0.0092983245849609,0.0092983245849609,0.0,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060043524746871,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0,0.0081062316894531,0.0095367431640625,0.0095367431640625,0.0081062316894531,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,113.256,0.0,100.0,0.0,0.0,0.0,1.192,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.006359379465987,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0,0.0044239891899956,0.0119209289550781,0.0119209289550781,0.0053644180297851,0.0,0.0,0.0,0.0,0.496,1.776,0.848,0.848,0.0,0.0,133.936,0.0073909759521484,0.0,0.0073909759521484,0.0102519989013671,0.0102519989013671,364.016,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061822767874494,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0069141387939453,0.0171661376953125,0.0171661376953125,0.0069141387939453,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059914588928222,0.0078916549682617,0.0073909759521484,0.0073909759521484,0.0059127807617187,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0075340270996093,0.0106334686279296,0.0199317932128906,0.0,0.496,1.776,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0058662891387939,0.00762939453125,0.0071525573730468,0.0071525573730468,0.0057220458984375,0.0,0.0054836273193359,0.0054836273193359,0.0,0.0072956085205078,0.009918212890625,0.018167495727539,0.0,0.496,1.776,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0058948993682861,0.00762939453125,0.0066757202148437,0.0066757202148437,0.0067710876464843,0.0,0.0071525573730468,0.0071525573730468,0.0,0.008559226989746,0.010538101196289,0.0224828720092773,0.0,0.496,1.776,0.0,0.0,8.264,7.736,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061605034804925,0.0087261199951171,0.0074625015258789,0.0067949295043945,0.0,0.0053644180297851,0.0101327896118164,0.0121355056762695,0.0089406967163085,0.0,0.0,0.0,0.0,1.344,2.624,0.0,0.0,0.0,0.0,136.104,0.0,0.0,0.0,0.0,0.0,110.368,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.005946230532518,0.0073909759521484,0.0073909759521484,0.0073909759521484,0.0,0.0054836273193359,0.0138282775878906,0.0138282775878906,0.0054836273193359,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062378326264938,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0,0.0069936116536458,0.0081062316894531,0.0081062316894531,0.0091552734375,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,118.448,0.0,0.0,0.0,0.0,0.0,22.072,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061846491116196,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0057697296142578,0.0073909759521484,0.0171661376953125,0.0171661376953125,0.0073909759521484,0.0074386596679687,0.0102043151855468,0.0194549560546875,0.0,0.496,1.776,0.0,0.0,3.744,4.232,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060975551605224,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0066280364990234,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0085830688476562,0.0108718872070312,0.0206947326660156,0.0,0.496,1.776,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062012204936906,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0066757202148437,0.0048705509730747,0.0131130218505859,0.0131130218505859,0.0072240829467773,0.0090837478637695,0.0105142593383789,0.0252723693847656,0.0,0.496,1.776,0.0,0.0,8.264,7.736,130.912,0.0,0.0,0.0,0.0,0.0,114.256,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060319900512695,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059366226196289,0.0078916549682617,0.00762939453125,0.00762939453125,0.0,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060482404718351,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0,0.009775161743164,0.0085830688476562,0.0085830688476562,0.009775161743164,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062616859994283,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0065803527832031,0.0063351222446986,0.0154972076416015,0.0154972076416015,0.0078678131103515,0.0093460083007812,0.0108718872070312,0.01983642578125,0.0,0.496,1.776,0.0,0.0,3.744,4.232,127.176,0.0,0.0,0.0,0.0,0.0,31.752,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.006291403699277,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0056743621826171,0.0050067901611328,0.0081062316894531,0.0081062316894531,0.0050067901611328,0.0071525573730468,0.0100612640380859,0.0184059143066406,0.0,0.496,1.776,0.0,0.0,3.744,4.232,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.006028413772583,0.0078916549682617,0.0073909759521484,0.0073909759521484,0.0065803527832031,0.0,0.0050067901611328,0.0050067901611328,0.0,0.0087499618530273,0.0101566314697265,0.0233173370361328,0.0,0.496,1.776,0.0,0.0,8.264,7.736,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060868263244628,0.0078678131103515,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0054836273193359,0.0054836273193359,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060558319091796,0.0081300735473632,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062513351440429,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0171661376953125,0.0171661376953125,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060885699827279,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.006866455078125,0.009775161743164,0.009775161743164,0.009775161743164,0.009775161743164,0.0083446502685546,0.012063980102539,0.0234603881835937,0.0,0.496,1.776,0.0,0.0,3.744,4.232,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062143031637466,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0055789947509765,0.005960464477539,0.0085830688476562,0.0085830688476562,0.005960464477539,0.0070095062255859,0.0102043151855468,0.0187397003173828,0.0,0.496,1.776,0.0,0.0,3.744,4.232,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.005930810425412,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0062253740098741,0.0057220458984375,0.0123977661132812,0.0123977661132812,0.0057220458984375,0.0087261199951171,0.0096884640780362,0.0214576721191406,0.0,0.496,1.776,0.0,0.0,8.792,7.208,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060701370239257,0.0083684921264648,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059103965759277,0.0076532363891601,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0154972076416015,0.0154972076416015,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059616565704345,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061846491116196,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0068187713623046,0.0069141387939453,0.005960464477539,0.005960464477539,0.009012222290039,0.0086307525634765,0.0112056732177734,0.0211238861083984,0.0,0.496,1.776,0.848,0.848,3.744,4.232,117.192,0.0147819519042968,0.0,0.0147819519042968,0.0042915344238281,0.0042915344238281,16.656,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062011866177913,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0057220458984375,0.0056160820855034,0.0095367431640625,0.0095367431640625,0.0073909759521484,0.0073909759521484,0.0100612640380859,0.0188350677490234,0.0,0.496,1.776,0.0,0.0,3.744,4.232,127.8,0.0,0.0,0.0,0.0,0.0,40.544,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061552123268051,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0050635564894903,0.0178813934326171,0.0178813934326171,0.0057220458984375,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,115.664,0.0,0.0,0.0,0.0,0.0,62.568,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061170378727699,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0,0.0047683715820312,0.0100135803222656,0.0100135803222656,0.0047683715820312,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059723854064941,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061297416687011,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0057220458984375,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.848,0.848,0.0,0.0,112.0,0.0088214874267578,0.0,0.0088214874267578,0.0152587890625,0.0152587890625,0.0,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061464309692382,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0,0.0054836273193359,0.0054836273193359,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060814530102174,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.009775161743164,0.011444091796875,0.011444091796875,0.009775161743164,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,114.888,0.0,0.0,0.0,0.0,0.0,2.6,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059652091258793,0.0078678131103515,0.0088214874267578,0.0088214874267578,0.0,0.0095367431640625,0.00762939453125,0.00762939453125,0.0095367431640625,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061561812215776,0.0088214874267578,0.0100135803222656,0.0100135803222656,0.0,0.00762939453125,0.0078678131103515,0.0078678131103515,0.00762939453125,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060661672958599,0.0080585479736328,0.006270408630371,0.0056028366088867,0.0,0.0063578287760416,0.0107288360595703,0.0109195709228515,0.0071048736572265,0.0,0.0,0.0,0.0,1.344,2.624,0.0,0.0,0.0,0.0,120.472,0.0,0.0,0.0,0.0,0.0,7.832,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060951709747314,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0140666961669921,0.0140666961669921,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060297585473272,0.0078678131103515,0.0064373016357421,0.0064373016357421,0.0,0.0065962473551432,0.0054836273193359,0.0054836273193359,0.0083446502685546,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,122.408,0.0,0.0,0.0,0.0,0.0,9.544,1
