time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_p90_ul_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,a1_latency_p90_dl_ms,a1_latency_mean_dl_ms,f1_u_throughput_dl_kbps,F-node
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064539079049333,0.0092983245849609,0.006723403930664,0.0075101852416992,0.0081062316894531,0.0095844268798828,0.0088214874267578,0.0088214874267578,0.0043008841720281,0.0050067901611328,0.0085830688476562,0.0145435333251953,0.0145435333251953,0.0111103057861328,0.496,1.424,6.096,5.76,116.008,2.872,2.384,868.0295467376709,868.0183291435242,695.536,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065476147096548,0.0090599060058593,0.0060002009073893,0.0066359837849934,0.0077486038208007,0.007033348083496,0.0078678131103515,0.0078678131103515,0.004409707110861,0.0052452087402343,0.0100135803222656,0.0088214874267578,0.0088214874267578,0.0102043151855468,0.496,1.424,9.856,10.24,114.632,2.176,1.12,868.0119276046753,868.0118322372437,773.224,1
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006507285198762,0.0090599060058593,0.0056266784667968,0.0067710876464843,0.009918212890625,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0044794643626493,0.0052452087402343,0.0097155570983886,0.0152587890625,0.0152587890625,0.0134944915771484,0.496,1.424,6.448,6.256,114.632,3.152,3.64,868.0130958557129,868.0119514465332,401.688,1
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065966407851417,0.0095367431640625,0.0071525573730468,0.0087261199951171,0.0101089477539062,0.0108718872070312,0.0092983245849609,0.0092983245849609,0.0045085564637795,0.0053167343139648,0.0102519989013671,0.0107288360595703,0.0107288360595703,0.0102519989013671,0.496,1.424,5.6,6.544,115.888,0.592,0.592,868.0389404296875,868.029514948527,497.472,1
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006479792075582,0.0085830688476562,0.0079154968261718,0.0069737434387207,0.0095129013061523,0.0112056732177734,0.0073909759521484,0.0073909759521484,0.0044551550173291,0.0054836273193359,0.0081062316894531,0.0107288360595703,0.0107288360595703,0.0099658966064453,0.496,1.424,6.096,5.76,115.856,2.096,3.112,868.035078048706,868.024984995524,650.96,1
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065978210751372,0.0092744827270507,0.0060399373372395,0.0066757202148437,0.0081062316894531,0.0084638595581054,0.0083446502685546,0.0083446502685546,0.0043961039760656,0.0050067901611328,0.0122785568237304,0.0147819519042968,0.0147819519042968,0.0142812728881835,0.496,1.424,9.856,10.24,118.448,1.648,1.12,868.0335521697998,868.0217266082764,747.264,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063186854272339,0.0088214874267578,0.0058174133300781,0.0082969665527343,0.009918212890625,0.0067710876464843,0.0090599060058593,0.0090599060058593,0.0044059753417968,0.0053882598876953,0.0088691711425781,0.0116825103759765,0.0116825103759765,0.0124454498291015,0.496,1.424,6.448,6.256,115.336,3.744,4.232,868.0230379104614,868.0182695388794,475.576,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063080099684682,0.0088214874267578,0.0053048133850097,0.0077247619628906,0.0105857849121093,0.0060558319091796,0.0092983245849609,0.0092983245849609,0.0045817831288213,0.0059127807617187,0.00762939453125,0.0095367431640625,0.0095367431640625,0.0100135803222656,0.496,1.392,5.6,6.544,117.192,2.688,3.704,868.0386543273926,868.0233160654703,204.12,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062427710537886,0.0083446502685546,0.0062465667724609,0.0063180923461914,0.0067710876464843,0.0076770782470703,0.0071525573730468,0.0071525573730468,0.0041814950796274,0.0051498413085937,0.0088691711425781,0.0090599060058593,0.0090599060058593,0.0127792358398437,0.496,1.424,6.096,5.76,117.192,3.744,4.232,868.0215120315552,868.016242980957,146.808,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061965107324704,0.0085830688476562,0.0069141387939453,0.0063578287760416,0.0073909759521484,0.0084638595581054,0.0102519989013671,0.0102519989013671,0.0045394897460937,0.0062942504882812,0.0094771385192871,0.00762939453125,0.00762939453125,0.014352798461914,0.496,1.424,9.856,10.24,117.192,3.928,2.912,868.040943145752,868.0241902669271,223.128,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060773131870987,0.0085353851318359,0.0061511993408203,0.0087261199951171,0.0108718872070312,0.0073432922363281,0.00762939453125,0.00762939453125,0.005046526590983,0.0061988830566406,0.0126361846923828,0.0109672546386718,0.0109672546386718,0.0137805938720703,0.496,1.392,6.448,6.256,116.112,1.648,1.12,868.0246114730835,868.0180311203003,47.728,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062106859565961,0.0083446502685546,0.0071525573730468,0.0063419342041015,0.0072956085205078,0.0111103057861328,0.0088214874267578,0.0088214874267578,0.0041609718686058,0.0053882598876953,0.0077088673909505,0.0054836273193359,0.0054836273193359,0.0109195709228515,0.496,1.424,5.6,6.544,118.448,2.096,3.112,868.0379390716553,868.0251439412435,412.72,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060761328971031,0.0081062316894531,0.007486343383789,0.0076889991760253,0.0106096267700195,0.0095844268798828,0.0078678131103515,0.0078678131103515,0.004887580871582,0.005340576171875,0.011444091796875,0.0081062316894531,0.0081062316894531,0.0133514404296875,0.496,1.392,6.096,5.76,116.592,1.648,1.12,868.0161237716675,868.0156469345093,14.528,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064076475836151,0.0083446502685546,0.0074307123819986,0.0077486038208007,0.0088214874267578,0.0102519989013671,0.0102519989013671,0.0102519989013671,0.0040849656549118,0.0049829483032226,0.0074704488118489,0.0081062316894531,0.0081062316894531,0.0094413757324218,0.496,1.424,9.856,10.24,117.192,2.872,2.384,868.0280685424805,868.0181503295898,2689.488,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071205309967496,0.0100135803222656,0.0060558319091796,0.0072479248046875,0.0091552734375,0.0088691711425781,0.0085830688476562,0.0085830688476562,0.0039134202180085,0.0045299530029296,0.010848045349121,0.0090599060058593,0.0090599060058593,0.0128507614135742,0.496,1.424,6.448,6.256,117.192,1.648,1.12,868.013858795166,868.0129051208496,14936.416,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062783559163411,0.0088214874267578,0.006258487701416,0.0064373016357421,0.0091552734375,0.0070810317993164,0.0109672546386718,0.0109672546386718,0.0040112880238315,0.0047683715820312,0.0083446502685546,0.0131130218505859,0.0131130218505859,0.01068115234375,0.496,1.392,5.6,6.544,117.192,3.68,3.64,868.016242980957,868.0126667022705,621.816,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006392227476509,0.0083446502685546,0.006866455078125,0.00762939453125,0.0086307525634765,0.0090599060058593,0.00762939453125,0.00762939453125,0.0043802483137263,0.0056743621826171,0.0100135803222656,0.0107288360595703,0.0107288360595703,0.0100135803222656,0.496,1.424,6.096,5.76,117.192,0.592,0.592,868.0373668670654,868.0225213368734,360.904,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064479242457021,0.0085830688476562,0.0058809916178385,0.0067551930745442,0.0078678131103515,0.0075101852416992,0.0095367431640625,0.0095367431640625,0.0041679638188059,0.0047683715820312,0.0067551930745442,0.0088214874267578,0.0088214874267578,0.0088214874267578,0.496,1.424,9.856,10.24,118.448,2.096,3.112,868.0332660675049,868.0205345153809,1410.08,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064644483056398,0.0090360641479492,0.005960464477539,0.0075817108154296,0.0090599060058593,0.0079631805419921,0.0112056732177734,0.0112056732177734,0.0044782206697284,0.0057220458984375,0.008392333984375,0.0119209289550781,0.0119209289550781,0.0117778778076171,0.496,1.424,6.448,6.256,118.448,3.744,4.232,868.032693862915,868.0205345153809,843.52,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006490414685542,0.0087976455688476,0.007033348083496,0.0069141387939453,0.0076770782470703,0.0093698501586914,0.011444091796875,0.011444091796875,0.004740322337431,0.0060558319091796,0.0121593475341796,0.0123977661132812,0.0123977661132812,0.0148296356201171,0.496,1.424,5.6,6.544,118.448,1.648,1.12,868.0147409439087,868.0135011672974,113.592,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062261647845975,0.0085830688476562,0.0080108642578125,0.0077486038208007,0.0083684921264648,0.012826919555664,0.0069141387939453,0.0069141387939453,0.0045343681618019,0.0055789947509765,0.0082850456237792,0.0071525573730468,0.0071525573730468,0.0102758407592773,0.496,1.424,6.096,5.76,115.16,2.688,3.704,868.0410385131836,868.0220047632853,358.064,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061241548452804,0.0081062316894531,0.0056425730387369,0.00762939453125,0.0095367431640625,0.0065565109252929,0.0069141387939453,0.0069141387939453,0.0043648939866286,0.0056982040405273,0.0085353851318359,0.0116825103759765,0.0116825103759765,0.0125408172607421,0.496,1.424,9.856,10.24,117.192,3.744,4.232,868.0192947387695,868.0151700973511,484.336,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061273574829101,0.0083446502685546,0.0064849853515625,0.0066280364990234,0.0081062316894531,0.008392333984375,0.0073909759521484,0.0073909759521484,0.005960464477539,0.005960464477539,0.0099539756774902,0.009775161743164,0.009775161743164,0.0144720077514648,0.496,1.392,6.448,6.256,112.0,3.928,2.912,868.0347442626953,868.022600809733,2.104,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061681955167562,0.0088214874267578,0.0071525573730468,0.0078678131103515,0.0087499618530273,0.0107526779174804,0.00762939453125,0.00762939453125,0.0048213534884982,0.0058412551879882,0.011444091796875,0.0154972076416015,0.0154972076416015,0.0131607055664062,0.496,1.424,5.6,5.76,116.784,1.648,1.12,868.02077293396,868.0169582366943,38.768,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063756212073179,0.0088214874267578,0.0061392784118652,0.0067710876464843,0.0085353851318359,0.0079154968261718,0.0071287155151367,0.0060796737670898,0.0052452087402343,0.0052452087402343,0.0064373016357421,0.0065565109252929,0.0072240829467773,0.0085353851318359,1.344,2.24,5.6,6.544,113.256,2.096,3.112,868.0272579193115,868.0213292439779,1.192,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060371833272499,0.0081062316894531,0.0069618225097656,0.0075697898864746,0.0088930130004882,0.0102519989013671,0.0064373016357421,0.0064373016357421,0.0063180923461914,0.0078201293945312,0.0104904174804687,0.0088214874267578,0.0088214874267578,0.0123977661132812,0.496,1.36,6.096,5.76,117.48,1.648,1.12,868.0143117904663,868.0132627487183,7.504,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065576912152885,0.0092983245849609,0.005960464477539,0.0067949295043945,0.0075101852416992,0.0072717666625976,0.0126361846923828,0.0126361846923828,0.0050251300518329,0.0061988830566406,0.0078678131103515,0.0104904174804687,0.0104904174804687,0.009775161743164,0.496,1.424,9.856,10.24,115.648,2.872,2.384,868.0265426635742,868.0181503295898,54.752,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064717003362095,0.0092983245849609,0.0060081481933593,0.0073432922363281,0.0095367431640625,0.0070571899414062,0.0064373016357421,0.0064373016357421,0.0049226424273322,0.005960464477539,0.0097274780273437,0.0140666961669921,0.0140666961669921,0.0125885009765625,0.496,1.424,6.448,6.256,114.392,3.744,4.232,868.0197715759277,868.0154085159302,35.768,1
