time_seconds,a1_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,f1_c_retransmissions_ul_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_u_latency_p90_dl_ms,f1_c_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,a1_retransmissions_dl_count,a1_retransmissions_ul_count,f1_c_throughput_ul_kbps,f1_c_throughput_dl_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,a1_packet_loss_dl_percentage,f1_u_throughput_ul_kbps,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,a1_latency_p90_dl_ms,a1_latency_mean_dl_ms,f1_u_throughput_dl_kbps,F-node
71,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0071573257446289,0.0085830688476562,0.0047683715820312,0.0073909759521484,0.0073909759521484,0.0047683715820312,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,3.744,4.232,0.0,56.0,0.0065803527832031,0.008392333984375,0.0211715698242187,0.0113487243652343,2.216,0
72,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069403648376464,0.0083446502685546,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0145435333251953,0.0145435333251953,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,0.0,56.0,0.006866455078125,0.0094890594482421,0.0201225280761718,0.0110149383544921,0.0,0
73,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0071978569030761,0.0090599060058593,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,12.536,11.44,0.0,56.0,0.0061137335641043,0.0085830688476562,0.0289678573608398,0.0112205743789672,0.0,0
74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0072162930328066,0.0092983245849609,0.0065962473551432,0.00762939453125,0.00762939453125,0.0086307525634765,0.0,0.0138282775878906,0.0138282775878906,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.576,0.0,0.0,4359.042406082153,4359.042406082153,11.352,1
75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0072057964732346,0.0088214874267578,0.0058174133300781,0.0090599060058593,0.0090599060058593,0.0064849853515625,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.496,1.424,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.272,0.0,0.0,4359.036207199097,4359.036207199097,24.584,1
76,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0071690814329846,0.0088214874267578,0.004887580871582,0.00762939453125,0.00762939453125,0.0050067901611328,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.256,0.0,0.0,0.0,0.0,8.656,1
77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0076200447830499,0.0092983245849609,0.0043112656165813,0.0085830688476562,0.0085830688476562,0.0052452087402343,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.496,1.424,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.384,0.0,0.0,4359.035038948059,4359.031319618225,1125.416,1
78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.007405139432095,0.0092983245849609,0.0043151942828229,0.0081062316894531,0.0081062316894531,0.0052452087402343,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.496,1.36,2.0,0.0,0.0,0.0,0.0,0.0,0.0,61.192,0.0,0.0,4359.024167060852,4359.021782875061,1168.184,1
79,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0076057887313389,0.0095367431640625,0.0041754622208444,0.0092983245849609,0.0092983245849609,0.0050067901611328,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.496,1.424,2.0,0.0,0.0,0.0,0.592,0.592,0.0,61.192,1871.402382850647,3577.882766723633,4359.025430679321,4359.018564224243,1947.648,1
80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0075793266296386,0.009775161743164,0.0042001406351725,0.0078678131103515,0.0078678131103515,0.0050306320190429,0.0,0.013589859008789,0.013589859008789,0.0,0.0,0.0,0.496,1.36,1.0,2.0,0.0,0.0,0.592,1.184,0.0,60.632,856.5431833267212,2970.200157165528,4359.019494056702,4359.016537666321,1073.712,1
81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0077579535690008,0.0097513198852539,0.0041335462087608,0.0088214874267578,0.0088214874267578,0.0050067901611328,0.0,0.0145435333251953,0.0145435333251953,0.0,0.0,0.0,0.496,1.424,1.0,1.0,0.0,0.0,0.592,0.592,0.0,62.448,-171.47934436798096,1535.0010395050049,4359.030318260193,4359.027743339539,2226.552,1
82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0079893598369523,0.0100135803222656,0.0042895224526964,0.0081062316894531,0.0081062316894531,0.0050067901611328,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.496,1.36,0.0,1.0,0.0,0.0,1.184,1.184,0.0,62.448,345.4277118047078,2979.9940109252934,4359.03787612915,4359.024703502655,1992.424,1
83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0078229620905205,0.0100135803222656,0.0041415474631569,0.0083446502685546,0.0083446502685546,0.0047683715820312,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.496,1.424,1.0,3.0,0.0,0.0,3.28,4.888,0.0,61.888,-146.15476699102493,2054.0361404418945,4359.021329879761,4359.016561508179,2307.32,1
84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.007786750793457,0.009775161743164,0.0042005821510597,0.0085830688476562,0.0085830688476562,0.0050067901611328,0.0,0.0140666961669921,0.0140666961669921,0.0,0.0,0.0,0.496,1.36,1.0,1.0,0.0,0.0,1.12,0.592,0.0,60.632,-173.0696757634481,1536.4997386932373,4359.032392501831,4359.026114145915,2443.328,1
85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0074381875519705,0.009775161743164,0.0043641953241257,0.0088214874267578,0.0088214874267578,0.0052452087402343,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.496,1.424,2.0,1.0,0.0,0.0,1.12,0.592,0.0,61.192,-1197.0526774724324,512.5167369842529,4359.033632278442,4359.029372533162,868.36,1
86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0077261783108852,0.0092983245849609,0.0041656560831136,0.0085830688476562,0.0085830688476562,0.0047683715820312,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.496,1.36,2.0,1.0,0.0,0.0,3.216,3.704,0.0,61.192,-1481.3748200734456,0.0100135803222656,4359.030842781067,4359.020511309306,2466.992,1
87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0075585771315168,0.0095367431640625,0.0042758718894345,0.0121593475341796,0.0121593475341796,0.0052452087402343,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.496,1.424,1.0,0.0,0.0,0.0,1.648,0.592,0.0,61.192,1880.8886210123696,3589.578509330749,4359.035611152649,4359.0251207351685,1180.408,1
88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0074972020517481,0.0092983245849609,0.0042542815208435,0.0071525573730468,0.0071525573730468,0.0050783157348632,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.496,1.36,2.0,2.0,0.0,0.0,2.176,1.712,0.0,61.888,788.6336766756498,2868.433332443238,4359.029102325439,4359.023650487264,1142.736,1
89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0078795002956016,0.0100135803222656,0.004186745612852,0.0095367431640625,0.0095367431640625,0.0050067901611328,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.496,1.424,1.0,1.0,0.0,0.0,1.712,1.184,0.0,62.448,848.3835061391195,2962.608480453492,4359.02247428894,4359.0167760849,2218.816,1
90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0076482791711788,0.0095367431640625,0.0042310127845177,0.0081062316894531,0.0071525573730468,0.0050067901611328,0.0,0.0129938125610351,0.0138521194458007,0.0,0.0,0.0,1.344,2.208,1.0,3.0,0.0,0.0,3.296,2.304,0.0,61.888,163.7335701992637,2259.233665466308,4359.027862548828,4359.019041061401,1081.584,1
91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0071978569030761,0.0090837478637695,0.0042915344238281,0.0071525573730468,0.0071525573730468,0.0050067901611328,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.496,1.424,1.0,2.0,0.0,0.0,3.68,4.432,0.0,56.0,-144.43206787109375,2060.0035190582275,4359.023380279541,4359.015852212906,195.08,1
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0070935428732692,0.0090599060058593,0.0043255942208426,0.0083446502685546,0.0083446502685546,0.0057220458984375,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.496,1.36,1.0,3.0,0.0,0.0,1.712,1.776,0.0,61.192,170.84495226542154,2359.7418785095224,4359.025764465332,4359.019120534261,54.536,1
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0072765350341796,0.0090837478637695,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.496,1.392,1.0,2.0,0.0,0.0,3.808,4.296,0.0,56.0,-956.9373607635498,613.8202190399167,4359.02590751648,4359.016799926758,0.0,1
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0073838942121751,0.0095367431640625,0.0064373016357421,0.0069141387939453,0.0069141387939453,0.0085353851318359,0.0066757202148437,0.00762939453125,0.00762939453125,0.0066757202148437,0.0042915344238281,0.0042915344238281,0.496,1.36,1.0,1.0,0.848,0.848,1.648,0.592,0.0,61.76,-1197.1734762191772,512.4998092651367,4359.025263786316,4359.019637107849,11.488,1
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0070982640332514,0.0088214874267578,0.0069141387939453,0.00762939453125,0.00762939453125,0.0069141387939453,0.0042915344238281,0.0095367431640625,0.0095367431640625,0.0042915344238281,0.0081062316894531,0.0081062316894531,0.496,1.424,1.0,1.0,0.848,0.848,3.296,1.712,0.0,57.256,-163.91057234544022,2856.212615966798,4359.027552604675,4359.018981456757,1.192,1
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0070810317993164,0.0083446502685546,0.005960464477539,0.0085830688476562,0.0085830688476562,0.005960464477539,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0,0.0,0.496,1.36,0.0,2.0,0.0,0.0,3.216,4.296,0.0,56.696,686.1792405446371,2665.222072601318,4359.022951126099,4359.01665687561,1.192,1
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.007246980572691,0.0090599060058593,0.0061988830566406,0.0071525573730468,0.0071525573730468,0.0061988830566406,0.0,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.496,1.36,0.0,1.0,0.0,0.0,2.704,1.12,0.0,57.256,-146.39619418552942,1432.604551315308,4359.034872055054,4359.026670455933,1.192,1
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069928400724836,0.0085830688476562,0.0049634413285688,0.0066757202148437,0.0066757202148437,0.0088214874267578,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.496,1.36,1.0,1.0,0.0,0.0,1.12,0.592,0.0,71.576,-1193.7894423802693,512.0135545730591,4359.030032157898,4359.023451805115,122.376,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0071856054929223,0.0088214874267578,0.0072479248046875,0.0081062316894531,0.0081062316894531,0.0082015991210937,0.0,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.496,1.424,1.0,1.0,0.0,0.0,1.12,0.592,0.0,65.824,-2217.7946170171103,-511.99162006378174,4359.023690223694,4359.023213386536,24.984,1
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0074353872560987,0.0090599060058593,0.004285924574908,0.0073909759521484,0.0073909759521484,0.0050067901611328,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,3.608,3.168,0.0,66.384,0.010073184967041,0.0131845474243164,4359.029173851013,4359.022438526154,658.712,1
