time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,a1_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,f1_u_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,a1_throughput_ul_kbps,f1_c_latency_p90_dl_ms,f1_c_latency_mean_dl_ms,f1_u_throughput_dl_kbps,F-node
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060631497071521,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.0,0.0061511993408203,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0092506408691406,0.0,0.0,0.0,0.496,1.424,0.848,0.0,0.0,119.76,0.0,1067.030429840088,1067.030429840088,28.744,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061502504111522,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0062465667724609,0.0068147977193196,0.0081062316894531,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.009465217590332,0.0082015991210937,0.0117778778076171,0.0232696533203125,0.496,1.424,0.848,0.848,3.744,117.192,4.232,0.0,0.0,81.36,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064172367058177,0.0085830688476562,0.0073909759521484,0.0081539154052734,0.0063180923461914,0.0050365924835205,0.0098943710327148,0.0117063522338867,0.0,0.0,0.007033348083496,0.0081539154052734,0.0104427337646484,0.0265836715698242,1.344,2.208,0.0,0.0,7.488,122.384,8.464,0.0,0.0,142.64,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061285495758056,0.0081062316894531,0.0054836273193359,0.0054836273193359,0.0066757202148437,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0086307525634765,0.0111262003580729,0.0274658203125,0.496,1.424,0.0,0.0,12.008,112.0,11.968,0.0,0.0,0.0,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006032820364729,0.0081062316894531,0.0090599060058593,0.0090599060058593,0.0062465667724609,0.00762939453125,0.011444091796875,0.011444091796875,0.0,0.0,0.00762939453125,0.0081300735473632,0.0104665756225585,0.024724006652832,0.496,1.36,0.0,0.0,8.264,113.256,7.736,0.0,0.0,1.192,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062339446123908,0.0083446502685546,0.0054836273193359,0.0054836273193359,0.0,0.0053167343139648,0.0071525573730468,0.0071525573730468,0.0,0.0,0.007176399230957,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,126.976,0.0,0.0,0.0,61.392,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061776378367206,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0,0.0053379270765516,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0064373016357421,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,116.752,0.0,0.0,0.0,90.272,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060411234993246,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0066757202148437,0.0061988830566406,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0061988830566406,0.0092029571533203,0.0119686126708984,0.0240325927734375,0.496,1.424,0.0,0.0,3.744,114.456,4.232,0.0,0.0,2.168,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005950927734375,0.0081300735473632,0.0104904174804687,0.0104904174804687,0.0066041946411132,0.0,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0089883804321289,0.0110149383544921,0.0291109085083007,0.496,1.424,0.0,0.0,7.488,112.0,8.464,0.0,0.0,0.0,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063051091562403,0.0085830688476562,0.00762939453125,0.00762939453125,0.006103515625,0.0056107838948567,0.009775161743164,0.009775161743164,0.0,0.0,0.0079631805419921,0.0084877014160156,0.0106493631998697,0.0264167785644531,0.496,1.36,0.0,0.0,12.008,121.776,11.968,0.0,0.0,110.936,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061882075978748,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0063419342041015,0.0052343715320933,0.0116825103759765,0.0116825103759765,0.0,0.0,0.006413459777832,0.0083923339843749,0.0102996826171875,0.0241756439208984,0.496,1.424,0.0,0.0,8.264,117.192,7.736,0.0,0.0,173.296,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006479792075582,0.0090360641479492,0.009775161743164,0.009775161743164,0.0,0.0050156204788773,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0062942504882812,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,118.448,0.0,0.0,0.0,191.0,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061056401469919,0.0080823898315429,0.0073909759521484,0.0073909759521484,0.0,0.0059869554307725,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0089168548583984,0.0,0.0,0.0,0.496,1.392,0.0,0.0,0.0,118.448,0.0,0.0,0.0,71.784,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006017400257623,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0062465667724609,0.00762939453125,0.0071525573730468,0.0071525573730468,0.0,0.0,0.00762939453125,0.0082015991210937,0.0113964080810546,0.0225543975830078,0.496,1.424,0.0,0.0,3.744,113.256,4.232,0.0,0.0,1.192,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060617923736572,0.0083446502685546,0.0104904174804687,0.0104904174804687,0.0065088272094726,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0087976455688476,0.0116348266601562,0.0288963317871093,0.496,1.36,0.0,0.0,7.488,112.0,8.464,0.0,0.0,0.0,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061134793865146,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0063896179199218,0.0081062316894531,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0081062316894531,0.0082969665527343,0.0104745229085286,0.0259876251220703,0.496,1.36,0.0,0.0,12.008,117.192,11.968,0.0,0.0,5.896,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006108283996582,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0061988830566406,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0,0.0,0.0081539154052734,0.0101002779873934,0.0255107879638671,0.496,1.424,0.0,0.0,8.792,112.0,7.208,0.0,0.0,0.0,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059187412261962,0.00762939453125,0.0083446502685546,0.0083446502685546,0.0,0.0,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060624744168561,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0,0.0054836273193359,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0054836273193359,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,113.256,0.0,0.0,0.0,1.192,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060601020926859,0.0081062316894531,0.0092983245849609,0.0092983245849609,0.0064373016357421,0.0088214874267578,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0088214874267578,0.0091075897216796,0.0100589933849516,0.02288818359375,0.496,1.36,0.0,0.0,15.048,113.256,15.016,0.0,0.0,1.192,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062166754879168,0.0088214874267578,0.0078678131103515,0.0078678131103515,0.0066995620727539,0.0064373016357421,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0064373016357421,0.0086545944213867,0.0112056732177734,0.0281810760498046,0.496,1.36,0.0,0.0,7.488,113.256,8.464,0.0,0.0,1.192,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060415267944335,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0069311686924525,0.0,0.00762939453125,0.00762939453125,0.0088214874267578,0.0088214874267578,0.0,0.009918212890625,0.0106245279312133,0.0265836715698242,0.496,1.36,0.0,3.312,12.536,112.0,11.44,1067.0106410980225,1067.0106410980225,0.0,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061440467834472,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0061988830566406,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0085353851318359,0.0099702314897017,0.0243186950683593,0.496,1.36,3.28,0.0,8.792,112.0,7.208,0.0,0.0,0.0,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062717974764629,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0053984778267996,0.011444091796875,0.011444091796875,0.0126361846923828,0.0126361846923828,0.0084877014160156,0.0,0.0,0.0,0.496,1.424,0.0,0.496,0.0,143.152,0.0,1067.007303237915,1067.007303237915,122.704,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060904026031494,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0,0.0053346157073974,0.0104904174804687,0.0104904174804687,0.0083446502685546,0.0083446502685546,0.0074386596679687,0.0,0.0,0.0,0.496,1.424,0.848,0.784,0.0,112.0,0.0,1067.009210586548,1067.009210586548,71.872,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061265271694505,0.0078678131103515,0.005960464477539,0.005960464477539,0.0060081481933593,0.0083446502685546,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0083446502685546,0.0075340270996093,0.0108718872070312,0.0209808349609375,0.496,1.36,0.496,0.0,3.744,113.256,4.232,0.0,0.0,1.192,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059663952879644,0.0078678131103515,0.0057220458984375,0.0057220458984375,0.0060081481933593,0.0054836273193359,0.0143051147460937,0.0143051147460937,0.0,0.0,0.0054836273193359,0.0083684921264648,0.010848045349121,0.0278472900390625,0.496,1.36,0.0,0.0,7.488,113.256,8.464,0.0,0.0,1.192,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062024415428958,0.0083446502685546,0.0090599060058593,0.0090599060058593,0.0068982442220052,0.0083446502685546,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0083446502685546,0.0103950500488281,0.010538101196289,0.0265121459960937,0.496,1.36,0.0,0.0,12.008,113.256,11.968,0.0,0.0,1.192,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059779097394245,0.0080108642578124,0.0061988830566406,0.0061988830566406,0.0060081481933593,0.005960464477539,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0082254409790039,0.0083684921264648,0.0107765197753906,0.0284194946289062,0.496,1.36,0.0,0.0,8.264,135.416,7.736,0.0,0.0,56.88,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060648467410263,0.0081062316894531,0.005960464477539,0.005960464477539,0.0,0.0047033483331853,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0061988830566406,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,117.192,0.0,0.0,0.0,95.448,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060648467410263,0.0081062316894531,0.005960464477539,0.005960464477539,0.0,0.0047033483331853,0.0131130218505859,0.0131130218505859,0.0,0.0,0.0061988830566406,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,117.192,0.0,0.0,0.0,95.448,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060648467410263,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0065803527832031,0.0047033483331853,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0061988830566406,0.0082015991210937,0.0111103057861328,0.0217914581298828,0.496,1.36,0.0,0.0,3.744,117.192,4.232,0.0,0.0,95.448,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060790865292102,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0059843063354492,0.0063419342041015,0.0126361846923828,0.0126361846923828,0.0085830688476562,0.0085830688476562,0.0091552734375,0.0086069107055664,0.010848045349121,0.0276088714599609,0.496,1.424,0.0,3.312,7.488,123.64,8.464,1067.0104026794434,1067.0104026794434,40.2,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062510741883842,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.006096703665597,0.0066757202148437,0.0145435333251953,0.0145435333251953,0.0,0.0,0.0066757202148437,0.0080585479736328,0.0111162662506103,0.0274181365966796,0.496,1.36,0.0,0.0,12.536,113.256,11.44,0.0,0.0,1.192,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062140763974657,0.0081062316894531,0.0060796737670898,0.0063657760620117,0.0064373016357421,0.0052622386387416,0.0101327896118164,0.011754035949707,0.0102519989013671,0.0102519989013671,0.0061988830566406,0.0086069107055664,0.0106573104858398,0.0249862670898437,1.344,2.272,3.28,0.496,8.264,128.832,7.736,1067.0175552368164,1067.0175552368164,107.488,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059962272644042,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0,0.0061194101969401,0.0123977661132812,0.0123977661132812,0.0057220458984375,0.0057220458984375,0.0096082687377929,0.0,0.0,0.0,0.496,1.392,0.848,0.784,0.0,112.0,0.0,1067.009687423706,1067.009687423706,117.504,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065665933030161,0.0081062316894531,0.0092983245849609,0.0092983245849609,0.0,0.0060796737670898,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0066041946411132,0.0,0.0,0.0,0.496,1.424,0.496,0.0,0.0,117.192,0.0,0.0,0.0,41.056,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064705141741244,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0063419342041015,0.0055053017356178,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0073909759521484,0.008392333984375,0.01068115234375,0.0201225280761718,0.496,1.36,0.0,0.0,3.744,121.824,4.232,0.0,0.0,93.816,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060141086578369,0.0081062316894531,0.0057220458984375,0.0057220458984375,0.0061988830566406,0.0052452087402343,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0052452087402343,0.0081300735473632,0.0106334686279296,0.0273942947387695,0.496,1.424,0.0,0.0,7.488,112.0,8.464,0.0,0.0,11.016,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058726884832429,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0062942504882812,0.00762939453125,0.0083446502685546,0.0083446502685546,0.0,0.0,0.00762939453125,0.008392333984375,0.0113964080810546,0.0299453735351562,0.496,1.36,0.0,0.0,12.008,113.256,11.968,0.0,0.0,1.192,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058086357306485,0.0073909759521484,0.00762939453125,0.00762939453125,0.0060081481933593,0.0071525573730468,0.0145435333251953,0.0145435333251953,0.0,0.0,0.0071525573730468,0.0079154968261718,0.0104427337646484,0.0265836715698242,0.496,1.36,0.0,0.0,8.264,113.256,7.736,0.0,0.0,1.192,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061143208019839,0.0081062316894531,0.0061988830566406,0.0061988830566406,0.0,0.0054836273193359,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0066757202148437,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,123.64,0.0,0.0,0.0,30.472,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061472061232393,0.0081062316894531,0.005960464477539,0.005960464477539,0.0,0.0047564506530761,0.0176429748535156,0.0176429748535156,0.0,0.0,0.0058412551879882,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,127.576,0.0,0.0,0.0,190.496,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060885699827279,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.005960464477539,0.0066757202148437,0.009775161743164,0.009775161743164,0.0109672546386718,0.0109672546386718,0.0066757202148437,0.0078201293945312,0.0118255615234375,0.0216960906982421,0.496,1.424,0.0,3.312,3.744,116.12,4.232,1067.009210586548,1067.009210586548,3.832,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061810906253643,0.0083446502685546,0.00762939453125,0.00762939453125,0.0060796737670898,0.0056702157725458,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0074386596679687,0.0082015991210937,0.0111341476440429,0.0291109085083007,0.496,1.424,0.0,0.0,7.488,117.192,8.464,0.0,0.0,155.016,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061288994936207,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0066041946411132,0.0065565109252929,0.0088214874267578,0.0088214874267578,0.0090599060058593,0.0090599060058593,0.0080108642578125,0.0092029571533203,0.0107765197753906,0.0261306762695312,0.496,1.424,3.28,0.496,8.264,114.712,7.736,1067.009210586548,1067.009210586548,27.424,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060541712822605,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0061988830566406,0.009775161743164,0.009775161743164,0.0069141387939453,0.0069141387939453,0.0069618225097656,0.0,0.0,0.0,0.496,1.424,0.848,0.784,0.0,113.256,0.0,1067.009449005127,1067.009449005127,4.896,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060541712822605,0.0083446502685546,0.005960464477539,0.005960464477539,0.0,0.0085830688476562,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0085830688476562,0.0,0.0,0.0,0.496,1.36,0.496,0.0,0.0,113.256,0.0,0.0,0.0,1.192,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005806193632238,0.00762939453125,0.0066757202148437,0.0066757202148437,0.0,0.0060002009073893,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0075101852416992,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,121.744,0.0,0.0,0.0,13.408,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061194101969401,0.0083446502685546,0.0090599060058593,0.0090599060058593,0.0059008598327636,0.0040671404670266,0.0140666961669921,0.0140666961669921,0.0,0.0,0.0047683715820312,0.0066041946411132,0.010530153910319,0.0193119049072265,0.496,1.424,0.0,0.0,4.272,117.192,3.704,0.0,0.0,2874.424,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061750411987304,0.0083684921264648,0.0061988830566406,0.0061988830566406,0.0058174133300781,0.0,0.013589859008789,0.013589859008789,0.0,0.0,0.0,0.0072479248046875,0.0107288360595703,0.0206947326660156,0.496,1.424,0.0,0.0,3.744,112.0,4.232,0.0,0.0,0.0,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059035286974551,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.006013446384006,0.0081062316894531,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0081062316894531,0.0079154968261718,0.0103603709827769,0.0240802764892578,0.496,1.36,0.0,0.0,8.792,115.288,7.208,0.0,0.0,3.0,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062501430511474,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061277133315356,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0,0.0081062316894531,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,113.256,0.0,0.0,0.0,1.192,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062675010867235,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0,0.0051770891462053,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0064373016357421,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,128.568,0.0,0.0,0.0,145.56,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061917660841301,0.0083446502685546,0.00762939453125,0.00762939453125,0.0066757202148437,0.0057816505432128,0.0164508819580078,0.0164508819580078,0.0112056732177734,0.0112056732177734,0.0067710876464843,0.009775161743164,0.010538101196289,0.0195026397705078,0.496,1.424,0.0,3.312,3.744,113.256,4.232,1067.009687423706,1067.009687423706,22.272,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062720610363648,0.0085830688476562,0.00762939453125,0.00762939453125,0.0060081481933593,0.0052707535879952,0.0154972076416015,0.0154972076416015,0.0069141387939453,0.0069141387939453,0.0065088272094726,0.0077247619628906,0.0113964080810546,0.0204086303710937,0.496,1.424,3.28,0.496,3.744,122.384,4.232,1067.0089721679688,1067.0089721679688,186.672,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062525272369384,0.0081300735473632,0.0081062316894531,0.0081062316894531,0.0059843063354492,0.0052311841179342,0.0128746032714843,0.0128746032714843,0.0061988830566406,0.0061988830566406,0.0079631805419921,0.0081300735473632,0.0108718872070312,0.0252246856689453,0.496,1.424,0.848,0.784,8.264,112.0,7.736,1067.0208930969238,1067.0208930969238,184.472,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062930583953857,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0171661376953125,0.0171661376953125,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.496,0.0,0.0,112.0,0.0,0.0,0.0,0.0,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006135461365648,0.0083446502685546,0.005960464477539,0.005960464477539,0.0,0.005197525024414,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0070571899414062,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,125.672,0.0,0.0,0.0,156.24,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006176345977024,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0,0.0102519989013671,0.011444091796875,0.011444091796875,0.0,0.0,0.0102519989013671,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,113.256,0.0,0.0,0.0,1.192,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060767083618771,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0061988830566406,0.0083446502685546,0.009775161743164,0.009775161743164,0.0,0.0,0.0083446502685546,0.0077247619628906,0.0110149383544921,0.0202655792236328,0.496,1.36,0.0,0.0,3.744,113.256,4.232,0.0,0.0,1.192,1
