time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,a1_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,a1_latency_mean_dl_ms,f1_u_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_u_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_ul_kbps,f1_c_throughput_dl_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,F-node
84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00588059425354,0.00762939453125,0.0069141387939453,0.0069141387939453,0.0073909759521484,0.0064373016357421,0.0064373016357421,0.0089645385742187,0.0,0.0,0.0,0.0,0.0110149383544921,0.0,0.021219253540039,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0
85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059885137221392,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0060796737670898,0.0112056732177734,0.0112056732177734,0.0078916549682617,0.0,0.0,0.0,0.0,0.0112295150756835,0.0043974982367621,0.0270843505859375,0.0058889389038085,0.496,1.424,0.0,0.0,8.264,7.736,132.768,0.0,176.368,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063997184114503,0.0088214874267578,0.011444091796875,0.011444091796875,0.0060081481933593,0.0143051147460937,0.0143051147460937,0.00762939453125,0.0,0.0,0.0,0.0,0.0112533569335937,0.0039777185162927,0.0213146209716796,0.0047683715820312,0.496,1.424,0.0,0.0,3.744,4.232,127.576,0.0,3871.992,0
87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059485435485839,0.0078678131103515,0.0109672546386718,0.0109672546386718,0.0060558319091796,0.0073909759521484,0.0073909759521484,0.0078201293945312,0.0,0.0,0.0,0.0,0.0112533569335937,0.0,0.0214099884033203,0.0,0.496,1.424,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0
88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006037979877641,0.0081062316894531,0.0102519989013671,0.0102519989013671,0.0059843063354492,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0111579895019531,0.0042003743788775,0.0296831130981445,0.0047683715820312,0.496,1.36,0.0,0.0,8.264,7.736,123.64,0.0,350.64,0
89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006032820364729,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.006103515625,0.0140666961669921,0.0140666961669921,0.007486343383789,0.0122785568237304,0.0126361846923828,0.0142812728881835,0.0145435333251953,0.0112533569335937,0.003951968568744,0.0214576721191406,0.0045299530029296,0.496,1.424,1.696,1.696,3.744,4.232,113.256,0.0,326.088,0
90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061383887903014,0.0083446502685546,0.0107288360595703,0.0107288360595703,0.0062465667724609,0.0085830688476562,0.0085830688476562,0.008249282836914,0.0,0.0,0.0,0.0,0.0111579895019531,0.0069141387939453,0.0216960906982421,0.0069141387939453,0.496,1.36,0.0,0.0,3.744,4.232,113.256,0.0,1.192,0
91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062670026506696,0.0081062316894531,0.0085830688476562,0.0118255615234375,0.006413459777832,0.0079870223999023,0.0088453292846679,0.0092267990112304,0.0,0.0,0.0,0.0,0.0108957290649414,0.0039388055670751,0.026106834411621,0.0044107437133789,1.344,2.272,0.0,0.0,8.264,7.736,127.576,0.0,1629.376,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061213970184326,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0059127807617187,0.0073909759521484,0.0073909759521484,0.0074386596679687,0.0,0.0,0.0,0.0,0.011444091796875,0.0,0.0218868255615234,0.0,0.496,1.424,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060045719146728,0.0078678131103515,0.0104904174804687,0.0104904174804687,0.0061988830566406,0.0085830688476562,0.0085830688476562,0.0077724456787109,0.0,0.0,0.0,0.0,0.0117778778076171,0.0,0.0226974487304687,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061166286468505,0.0083684921264648,0.00762939453125,0.00762939453125,0.0063313378228081,0.0100135803222656,0.0100135803222656,0.0093936920166015,0.0,0.0,0.0,0.0,0.0107938593084161,0.0,0.0259876251220703,0.0,0.496,1.36,0.0,0.0,8.792,7.208,112.0,0.0,0.0,1
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060790806860473,0.0083446502685546,0.0107288360595703,0.0107288360595703,0.0063419342041015,0.0066757202148437,0.0066757202148437,0.0081539154052734,0.0,0.0,0.0,0.0,0.0117778778076171,0.0,0.0226974487304687,0.0,0.496,1.36,0.0,0.0,3.744,4.232,113.256,100.0,0.0,1
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059687676121346,0.00762939453125,0.0064373016357421,0.0064373016357421,0.005960464477539,0.00762939453125,0.00762939453125,0.0075340270996093,0.0,0.0,0.0,0.0,0.0113487243652343,0.0,0.0216007232666015,0.0,0.496,1.36,0.0,0.0,3.744,4.232,113.256,100.0,0.0,1
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060114694471976,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0059127807617187,0.0123977661132812,0.0123977661132812,0.0079154968261718,0.0,0.0,0.0,0.0,0.0105857849121093,0.0,0.0241041183471679,0.0,0.496,1.36,0.0,0.0,8.264,7.736,113.256,100.0,0.0,1
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060009956359863,0.0078678131103515,0.009775161743164,0.009775161743164,0.0060081481933593,0.0109672546386718,0.0109672546386718,0.00762939453125,0.0,0.0,0.0,0.0,0.0109195709228515,0.0,0.020599365234375,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,100.0,0.0,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060570240020751,0.0078916549682617,0.0090599060058593,0.0090599060058593,0.0072956085205078,0.0095367431640625,0.0095367431640625,0.0087738037109375,0.0,0.0,0.0,0.0,0.011444091796875,0.0,0.0208377838134765,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,100.0,0.0,1
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060260295867919,0.0081062316894531,0.0102519989013671,0.0102519989013671,0.0059843063354492,0.0092983245849609,0.0092983245849609,0.007939338684082,0.0,0.0,0.0,0.0,0.0111103057861328,0.0,0.0256776809692382,0.0,0.496,1.36,0.0,0.0,8.264,7.736,112.0,100.0,0.0,1
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060927867889404,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0069141387939453,0.0073909759521484,0.0073909759521484,0.0087738037109375,0.0,0.0,0.0,0.0,0.0112533569335937,0.0,0.0207424163818359,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,100.0,0.0,1
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066896086757622,0.0090599060058593,0.0088214874267578,0.0088214874267578,0.0059127807617187,0.0123977661132812,0.0123977661132812,0.0075340270996093,0.0,0.0,0.0,0.0,0.0107288360595703,0.0219775898621814,0.0201225280761718,0.0894069671630859,0.496,1.392,0.0,0.0,3.744,4.232,140.688,73.42105263157895,4497.616,1
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064635276794433,0.0088214874267578,0.0081062316894531,0.0081062316894531,0.0069141387939453,0.0095367431640625,0.0095367431640625,0.0092983245849609,0.0,0.0,0.0,0.0,0.0113487243652343,0.0390804038857514,0.0263452529907226,0.0959634780883789,0.496,1.424,0.0,0.0,8.264,7.736,112.0,69.71428571428572,1172.816,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059225072908164,0.00762939453125,0.00762939453125,0.00762939453125,0.0065803527832031,0.0109672546386718,0.0109672546386718,0.0084400177001953,0.0,0.0,0.0,0.0,0.0115394592285156,0.0,0.0216484069824218,0.0,0.496,1.424,0.0,0.0,3.744,4.232,116.84,69.71428571428572,0.0,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061158517106848,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0072479248046875,0.0138282775878906,0.0138282775878906,0.0105857849121093,0.0,0.0,0.0,0.0,0.0115871429443359,0.0,0.0217914581298828,0.0,0.496,1.36,0.0,0.0,3.744,4.232,113.256,100.0,0.0,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006264331294041,0.0085830688476562,0.00762939453125,0.00762939453125,0.0061459011501736,0.0083446502685546,0.0083446502685546,0.00762939453125,0.0,0.0,0.0,0.0,0.0110106034712357,0.0189678578437129,0.0262260437011718,0.0711679458618166,0.496,1.392,0.0,0.0,8.792,7.208,124.896,73.53433835845897,1681.696,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061229686831953,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0063419342041015,0.005960464477539,0.005960464477539,0.0083446502685546,0.0,0.0,0.0,0.0,0.0112056732177734,0.0054240226745605,0.0207424163818359,0.006723403930664,0.496,1.424,0.0,0.0,3.744,4.232,113.256,42.857142857142854,37.408,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059890747070312,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0058174133300781,0.0107288360595703,0.0107288360595703,0.0072956085205078,0.0,0.0,0.0,0.0,0.011301040649414,0.0094933943314985,0.0220775604248046,0.006103515625,0.496,1.392,0.0,0.0,3.744,4.232,112.0,72.95081967213115,327.336,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060677528381347,0.0076532363891601,0.0069141387939453,0.0069141387939453,0.0062227249145507,0.0131130218505859,0.0131130218505859,0.0081777572631835,0.0,0.0,0.0,0.0,0.0108957290649414,0.0319480895996093,0.0263690948486328,0.0695228576660156,0.496,1.392,0.0,0.0,8.264,7.736,112.0,50.0,36.216,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061249732971191,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.006103515625,0.0069141387939453,0.0069141387939453,0.0076770782470703,0.0,0.0,0.0,0.0,0.0112533569335937,0.0,0.0215530395507812,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,50.0,0.0,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005953311920166,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0067710876464843,0.0104904174804687,0.0104904174804687,0.0091075897216796,0.0,0.0,0.0,0.0,0.011444091796875,0.0,0.0213623046875,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,50.0,0.0,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061070919036865,0.0078678131103515,0.009775161743164,0.009775161743164,0.0066518783569335,0.0090599060058593,0.0090599060058593,0.0081539154052734,0.0,0.0,0.0,0.0,0.0113248825073242,0.0,0.0294208526611328,0.0,0.496,1.36,0.0,0.0,8.264,7.736,112.0,50.0,0.0,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060292618784738,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0069141387939453,0.0102519989013671,0.0102519989013671,0.0095367431640625,0.0,0.0,0.0,0.0,0.0115394592285156,0.0,0.0217437744140625,0.0,0.496,1.36,0.0,0.0,3.744,4.232,113.256,100.0,0.0,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057659338955855,0.00762939453125,0.0066757202148437,0.0066757202148437,0.0063419342041015,0.0069141387939453,0.0069141387939453,0.0082015991210937,0.0,0.0,0.0,0.0,0.0108718872070312,0.0,0.020456314086914,0.0,0.496,1.36,0.0,0.0,3.744,4.232,113.256,100.0,0.0,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062739849090576,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0066041946411132,0.0090599060058593,0.0090599060058593,0.0107288360595703,0.0,0.0,0.0,0.0,0.0115394592285156,0.008425929329612,0.0259637832641601,0.007939338684082,0.496,1.36,0.0,0.0,8.264,7.736,112.0,72.32704402515722,487.2,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062739849090576,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0060081481933593,0.0090599060058593,0.0090599060058593,0.0076770782470703,0.0,0.0,0.0,0.0,0.0115871429443359,0.008425929329612,0.0220775604248046,0.007939338684082,0.496,1.392,0.0,0.0,3.744,4.232,112.0,72.32704402515722,487.2,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062739849090576,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0060081481933593,0.0090599060058593,0.0090599060058593,0.0072479248046875,0.0,0.0,0.0,0.0,0.0131607055664062,0.008425929329612,0.026559829711914,0.007939338684082,0.496,1.36,0.0,0.0,3.744,4.232,112.0,72.32704402515722,487.2,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062739849090576,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0065565109252929,0.011444091796875,0.011444091796875,0.0088691711425781,0.0,0.0,0.0,0.0,0.0112533569335937,0.008425929329612,0.0271797180175781,0.007939338684082,0.496,1.36,0.0,0.0,8.264,7.736,112.0,72.32704402515722,487.2,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062739849090576,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0058650970458984,0.0107288360595703,0.0107288360595703,0.0073909759521484,0.0,0.0,0.0,0.0,0.0111579895019531,0.008425929329612,0.021219253540039,0.007939338684082,0.496,1.36,0.0,0.0,3.744,4.232,112.0,72.32704402515722,487.2,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062739849090576,0.0085830688476562,0.0104904174804687,0.0104904174804687,0.0,0.0061988830566406,0.0061988830566406,0.0,0.0091791152954101,0.0091791152954101,0.0130891799926757,0.0092744827270507,0.0,0.008425929329612,0.0,0.007939338684082,0.496,1.36,1.696,1.696,0.0,0.0,112.0,72.32704402515722,487.2,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064671039581298,0.0090599060058593,0.0073909759521484,0.0073909759521484,0.0062465667724609,0.0092983245849609,0.0092983245849609,0.0080585479736328,0.0,0.0,0.0,0.0,0.0132560729980468,0.0163282666887555,0.024271011352539,0.073099136352539,0.496,1.36,0.0,0.0,3.744,4.232,112.0,72.84190106692532,2997.424,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006277584335179,0.0089406967163085,0.0066757202148437,0.00762939453125,0.0062783559163411,0.0140666961669921,0.0171184539794921,0.0085353851318359,0.0,0.0,0.0,0.0,0.0117460886637369,0.0119598544373804,0.0287532806396484,0.0060081481933593,1.344,2.272,0.0,0.0,12.008,11.968,138.96,76.09756097560975,544.728,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061404705047607,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0058650970458984,0.0081062316894531,0.0081062316894531,0.007486343383789,0.0,0.0,0.0,0.0,0.0110149383544921,0.0,0.0207901000976562,0.0,0.496,1.392,0.0,0.0,3.744,4.232,112.0,100.0,0.0,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061087347381743,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0064611434936523,0.0066757202148437,0.0066757202148437,0.0087499618530273,0.0,0.0,0.0,0.0,0.0115871429443359,0.0,0.0286340713500976,0.0,0.496,1.36,0.0,0.0,8.264,7.736,113.256,100.0,0.0,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060292618784738,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,100.0,0.0,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060387511751545,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0057697296142578,0.0131130218505859,0.0131130218505859,0.007486343383789,0.0,0.0,0.0,0.0,0.0110626220703125,0.0,0.0210762023925781,0.0,0.496,1.36,0.0,0.0,3.744,4.232,113.256,100.0,0.0,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062441825866699,0.0083446502685546,0.0100135803222656,0.0100135803222656,0.0069618225097656,0.0100135803222656,0.0100135803222656,0.0101089477539062,0.0,0.0,0.0,0.0,0.0121593475341796,0.0,0.0230789184570312,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,100.0,0.0,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060629844665527,0.0081300735473632,0.00762939453125,0.00762939453125,0.006421407063802,0.0143051147460937,0.0143051147460937,0.009012222290039,0.0,0.0,0.0,0.0,0.0114281972249348,0.0,0.0281333923339843,0.0,0.496,1.36,0.0,0.0,12.008,11.968,112.0,100.0,0.0,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062441825866699,0.0086069107055664,0.0090599060058593,0.0090599060058593,0.0060081481933593,0.0064373016357421,0.0064373016357421,0.0075340270996093,0.0,0.0,0.0,0.0,0.0116825103759765,0.0143281875118132,0.0220298767089843,0.0211238861083984,0.496,1.392,0.0,0.0,3.744,4.232,112.0,72.40356083086054,1020.616,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062143031637466,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0066995620727539,0.0133514404296875,0.0133514404296875,0.0091552734375,0.0,0.0,0.0,0.0,0.0124931335449218,0.0338921180138221,0.0287532806396484,0.0944137573242187,0.496,1.392,0.0,0.0,8.264,7.736,115.352,60.60606060606061,122.6,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058972835540771,0.0078678131103515,0.0107288360595703,0.0107288360595703,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,112.0,60.60606060606061,0.0,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060877753692923,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0063896179199218,0.0088214874267578,0.0088214874267578,0.0076770782470703,0.0,0.0,0.0,0.0,0.0126361846923828,0.015549543427258,0.0239372253417968,0.0207424163818359,0.496,1.36,0.0,0.0,3.744,4.232,143.152,70.07299270072993,458.104,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061976909637451,0.0088214874267578,0.0088214874267578,0.0088214874267578,0.0059127807617187,0.0107288360595703,0.0107288360595703,0.0074386596679687,0.0,0.0,0.0,0.0,0.0127792358398437,0.0,0.024271011352539,0.0,0.496,1.424,0.0,0.0,3.744,4.232,112.0,70.07299270072993,0.0,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060921284689832,0.0078678131103515,0.0081062316894531,0.0081062316894531,0.006866455078125,0.0138282775878906,0.0138282775878906,0.0101566314697265,0.0,0.0,0.0,0.0,0.0116825103759765,0.0,0.0303268432617187,0.0,0.496,1.36,0.0,0.0,12.008,11.968,113.256,100.0,0.0,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061383887903014,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0065803527832031,0.0073909759521484,0.0073909759521484,0.0085830688476562,0.0,0.0,0.0,0.0,0.0113964080810546,0.0200790743674001,0.0214099884033203,0.088357925415039,0.496,1.36,0.0,0.0,3.744,4.232,113.256,69.45812807881774,1364.656,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060383636172455,0.0083446502685546,0.0112056732177734,0.0112056732177734,0.006103515625,0.0085830688476562,0.0085830688476562,0.0086069107055664,0.0,0.0,0.0,0.0,0.0113487243652343,0.0050067901611328,0.0273466110229492,0.0050067901611328,0.496,1.424,0.0,0.0,8.264,7.736,118.448,0.0,1.192,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062513351440429,0.0085830688476562,0.0133514404296875,0.0133514404296875,0.006866455078125,0.0081062316894531,0.0081062316894531,0.0089168548583984,0.0,0.0,0.0,0.0,0.0102202097574869,0.0234889984130859,0.0222682952880859,0.092482566833496,0.496,1.36,0.0,0.0,10.776,11.312,112.0,69.37212863705973,2289.776,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062835216522216,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0064849853515625,0.0066757202148437,0.0066757202148437,0.008392333984375,0.0,0.0,0.0,0.0,0.0123023986816406,0.0109340571149995,0.0239849090576171,0.006103515625,0.496,1.392,0.0,0.0,3.744,4.232,112.0,75.76687116564416,885.384,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061643123626708,0.0085830688476562,0.0104904174804687,0.0104904174804687,0.0066757202148437,0.0126361846923828,0.0126361846923828,0.0092029571533203,0.0,0.0,0.0,0.0,0.0116348266601562,0.0,0.0218391418457031,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,75.76687116564416,0.0,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006117820739746,0.0083684921264648,0.0095367431640625,0.0095367431640625,0.0064055124918619,0.0066757202148437,0.0066757202148437,0.0084877014160156,0.0,0.0,0.0,0.0,0.0111738840738932,0.0,0.0281333923339843,0.0,0.496,1.36,0.0,0.0,12.008,11.968,112.0,75.76687116564416,0.0,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062274932861328,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0073432922363281,0.0100135803222656,0.0100135803222656,0.0108718872070312,0.0094175338745117,0.0077486038208007,0.0104665756225585,0.0087976455688476,0.0117778778076171,0.0,0.0225067138671875,0.0,0.496,1.36,4.448,4.544,3.744,4.232,112.0,75.76687116564416,0.0,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063526630401611,0.0088214874267578,0.0081062316894531,0.0081062316894531,0.0062227249145507,0.0102519989013671,0.0102519989013671,0.0081539154052734,0.0068460191999162,0.0083843866984049,0.0080585479736328,0.0109672546386718,0.0108718872070312,0.0,0.0270843505859375,0.0,0.496,1.36,20.144,6.208,8.264,7.736,112.0,75.76687116564416,0.0,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061476230621337,0.0083684921264648,0.00762939453125,0.00762939453125,0.0,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,75.76687116564416,0.0,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061727874907688,0.0085830688476562,0.0133514404296875,0.0133514404296875,0.0064373016357421,0.0078678131103515,0.0078678131103515,0.0084877014160156,0.0066757202148437,0.0069141387939453,0.0066757202148437,0.0069141387939453,0.0119686126708984,0.0,0.0229835510253906,0.0,0.496,1.36,0.784,0.848,3.744,4.232,113.256,100.0,0.0,1
