time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,a1_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062059647966139,0.0081062316894531,0.0092983245849609,0.0092983245849609,0.0060081481933593,0.0112056732177734,0.0112056732177734,0.0041547943564022,0.0050067901611328,0.0076770782470703,0.0,0.0,0.0110626220703125,0.0205039978027343,0.496,1.424,0.0,0.0,4.232,3.744,122.384,0.0,0.0,671.888,0
85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065037267125068,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0059945242745535,0.0128746032714843,0.0128746032714843,0.0042390523466674,0.0050067901611328,0.0080347061157226,0.0,0.0,0.0104457139968872,0.026106834411621,0.496,1.36,0.0,0.0,11.44,12.536,117.192,0.0,0.0,1492.312,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064835619570604,0.0088214874267578,0.0131130218505859,0.0131130218505859,0.0059127807617187,0.0131130218505859,0.0131130218505859,0.0043054228847466,0.0054836273193359,0.0073909759521484,0.0,0.0,0.0107765197753906,0.0204086303710937,0.496,1.424,0.0,0.0,4.232,3.744,117.192,0.0,0.0,963.016,0
87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064289985011466,0.0085830688476562,0.0095367431640625,0.0095367431640625,0.0061750411987304,0.0147819519042968,0.0147819519042968,0.0044200934615789,0.0054597854614257,0.0083446502685546,0.0,0.0,0.0111579895019531,0.0256299972534179,0.496,1.424,0.0,0.0,7.736,8.264,117.192,0.0,0.0,1006.736,0
88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062392125675334,0.0088214874267578,0.0131130218505859,0.0131130218505859,0.0,0.0138282775878906,0.0138282775878906,0.0042709810980435,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,113.256,0.0,0.0,566.624,0
89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060997386970142,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0062465667724609,0.0150203704833984,0.0150203704833984,0.0047683715820312,0.0057697296142578,0.0075817108154296,0.0,0.0,0.011301040649414,0.0208854675292968,0.496,1.424,0.0,0.0,4.232,3.744,118.448,0.0,0.0,28.584,0
90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062095585154063,0.0081062316894531,0.0069379806518554,0.0060796737670898,0.0057220458984375,0.0104904174804687,0.0108718872070312,0.0045299530029296,0.0045299530029296,0.0072479248046875,0.0,0.0,0.0110626220703125,0.0213623046875,1.344,2.272,0.0,0.0,4.232,3.744,113.256,0.0,0.0,1.192,0
91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063797523235452,0.0087738037109375,0.0071525573730468,0.0071525573730468,0.0065565109252929,0.0088214874267578,0.0088214874267578,0.0040373868412441,0.0050067901611328,0.0082731246948242,0.0,0.0,0.0098496675491333,0.0231266021728515,0.496,1.36,0.0,0.0,11.44,12.536,125.416,0.0,0.0,2949.344,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065433979034423,0.0088214874267578,0.0088214874267578,0.0088214874267578,0.0066280364990234,0.0119209289550781,0.0119209289550781,0.0040353916817717,0.0047683715820312,0.0085830688476562,0.0,0.0,0.0116825103759765,0.0220298767089843,0.496,1.424,0.0,0.0,4.232,3.744,112.0,0.0,0.0,4351.528,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061500072479248,0.0083446502685546,0.0112056732177734,0.0112056732177734,0.0064373016357421,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0086307525634765,0.0,0.0,0.0111103057861328,0.0263214111328124,0.496,1.424,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,0
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061131463262247,0.0078678131103515,0.0064373016357421,0.0064373016357421,0.0,0.0095367431640625,0.0095367431640625,0.004731691800631,0.0065326690673828,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,127.576,0.0,0.0,350.2,0
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005960464477539,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0060081481933593,0.0133514404296875,0.0133514404296875,0.0052849451700846,0.0065565109252929,0.0077247619628906,0.0,0.0,0.0108242034912109,0.020456314086914,0.496,1.424,0.0,0.0,4.232,3.744,113.256,0.0,0.0,31.952,0
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064337782084648,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0063180923461914,0.0112056732177734,0.0112056732177734,0.0038996077420418,0.0045299530029296,0.0069379806518554,0.0,0.0,0.011761983235677,0.0215768814086914,0.496,1.424,0.0,0.0,3.704,4.272,123.64,0.0,0.0,6104.208,0
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065258233854086,0.0092744827270507,0.0088214874267578,0.0088214874267578,0.006564458211263,0.0109672546386718,0.0109672546386718,0.0044598298914292,0.0057220458984375,0.0088214874267578,0.0,0.0,0.0107129414876302,0.0239849090576171,0.496,1.424,0.0,0.0,11.968,12.008,118.448,0.0,0.0,439.48,0
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064432621002197,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0060558319091796,0.0116825103759765,0.0116825103759765,0.0046014785766601,0.0056266784667968,0.0076770782470703,0.0,0.0,0.01068115234375,0.0199317932128906,0.496,1.424,0.0,0.0,4.232,3.744,112.0,0.0,0.0,99.344,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063625734243819,0.0090599060058593,0.0083446502685546,0.0083446502685546,0.006413459777832,0.0121593475341796,0.0121593475341796,0.0053511725531684,0.0081777572631835,0.009465217590332,0.0,0.0,0.011610984802246,0.0294685363769531,0.496,1.424,0.0,0.0,7.736,8.264,117.192,0.0,0.0,130.64,1
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061091810169786,0.0083208084106445,0.0078678131103515,0.0078678131103515,0.0,0.0109672546386718,0.0109672546386718,0.005038579305013,0.0072956085205078,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,122.384,0.0,0.0,141.048,1
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061428546905517,0.0081300735473632,0.0071525573730468,0.0071525573730468,0.0059127807617187,0.0181198120117187,0.0181198120117187,0.0,0.0,0.0075340270996093,0.0,0.0,0.0112533569335937,0.0209808349609375,0.496,1.36,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006291403699277,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0063419342041015,0.0092983245849609,0.0092983245849609,0.0066757202148437,0.0066757202148437,0.0079631805419921,0.0,0.0,0.0113487243652343,0.0206947326660156,0.496,1.424,0.0,0.0,4.232,3.744,113.256,0.0,0.0,1.192,1
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061591466267903,0.0082731246948242,0.0073909759521484,0.0073909759521484,0.0063737233479817,0.0069141387939453,0.0069141387939453,0.0047744848789312,0.005960464477539,0.0084877014160156,0.0073909759521484,0.0073909759521484,0.0113805135091145,0.0262260437011718,0.496,1.36,0.0,0.848,11.968,12.008,128.832,650.0089168548584,650.0089168548584,719.952,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066344100649994,0.0087976455688476,0.0078678131103515,0.0078678131103515,0.0076770782470703,0.0100135803222656,0.0100135803222656,0.0046355682506895,0.0057220458984375,0.0110626220703125,0.0050067901611328,0.0050067901611328,0.0110626220703125,0.0206947326660156,0.496,1.36,1.696,0.848,4.232,3.744,118.448,650.0124931335449,650.0124931335449,2058.448,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064693280120394,0.0090599060058593,0.0088214874267578,0.0088214874267578,0.0061750411987304,0.0109672546386718,0.0109672546386718,0.0042846036511798,0.0052452087402343,0.0083684921264648,0.0,0.0,0.0102758407592773,0.0253677368164062,0.496,1.424,0.0,0.0,7.736,8.264,117.192,0.0,0.0,1653.632,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068761816072226,0.0092983245849609,0.0085830688476562,0.0085830688476562,0.0,0.0164508819580078,0.0164508819580078,0.0043762472523001,0.0054836273193359,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,117.192,0.0,0.0,2649.176,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064480304718017,0.0086069107055664,0.0083446502685546,0.0083446502685546,0.0071048736572265,0.0138282775878906,0.0138282775878906,0.0045712788899739,0.0057220458984375,0.0087738037109375,0.0,0.0,0.0109195709228515,0.0202178955078125,0.496,1.424,0.0,0.0,4.232,3.744,112.0,0.0,0.0,709.464,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065612320852751,0.0090360641479492,0.011444091796875,0.011444091796875,0.0058174133300781,0.0143051147460937,0.0143051147460937,0.0046094258626302,0.0060081481933593,0.0073909759521484,0.0,0.0,0.0104904174804687,0.0197887420654296,0.496,1.424,0.0,0.0,4.232,3.744,122.384,0.0,0.0,852.144,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063080099684682,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0060240427652994,0.0083446502685546,0.0083446502685546,0.0045096227364946,0.0054836273193359,0.0083446502685546,0.0,0.0,0.0104745229085286,0.0252723693847656,0.496,1.424,0.0,0.0,11.968,12.008,113.256,0.0,0.0,1210.216,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064538256956799,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0064849853515625,0.0083446502685546,0.0083446502685546,0.0043798376012731,0.0052452087402343,0.008249282836914,0.0,0.0,0.0102043151855468,0.0187873840332031,0.496,1.424,0.0,0.0,4.232,3.744,123.08,0.0,0.0,1571.104,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065155883333576,0.0092983245849609,0.0088214874267578,0.0088214874267578,0.0060558319091796,0.0169277191162109,0.0169277191162109,0.0044359777965684,0.005340576171875,0.0079154968261718,0.0,0.0,0.01068115234375,0.0206470489501953,0.496,1.424,0.0,0.0,4.232,3.744,113.256,0.0,0.0,1261.256,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060021877288818,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0072002410888671,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0098228454589843,0.0,0.0,0.0114917755126953,0.0215530395507812,0.496,1.424,0.0,0.0,3.504,4.52,112.0,0.0,0.0,0.0,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006183385848999,0.0081539154052734,0.005960464477539,0.005960464477539,0.0,0.0150203704833984,0.0150203704833984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.392,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061452388763427,0.0085830688476562,0.0107288360595703,0.0107288360595703,0.0072002410888671,0.0123977661132812,0.0123977661132812,0.0,0.0,0.009918212890625,0.0,0.0,0.0116348266601562,0.0220298767089843,0.496,1.36,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062912118201162,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.006103515625,0.0112056732177734,0.0112056732177734,0.0041732444861247,0.0050067901611328,0.0078201293945312,0.0,0.0,0.0113487243652343,0.0215530395507812,0.496,1.36,0.0,0.0,4.232,3.744,132.768,0.0,0.0,4043.496,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062154893258317,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.006262461344401,0.00762939453125,0.00762939453125,0.005960464477539,0.005960464477539,0.0087261199951171,0.0,0.0,0.0106652577718098,0.0270843505859375,0.496,1.424,0.0,0.0,11.968,12.008,113.256,0.0,0.0,1.192,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060387511751545,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0062465667724609,0.0112056732177734,0.0112056732177734,0.0085830688476562,0.0085830688476562,0.0088214874267578,0.0,0.0,0.0107526779174804,0.0255584716796875,0.496,1.36,0.0,0.0,15.544,14.52,113.256,0.0,0.0,1.192,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061918013166673,0.0080823898315429,0.0078678131103515,0.0078678131103515,0.0058650970458984,0.0116825103759765,0.0116825103759765,0.0072320302327473,0.0086784362792968,0.0081777572631835,0.0,0.0,0.0119924545288085,0.0301122665405273,0.496,1.36,0.0,0.0,7.736,8.264,118.448,0.0,0.0,17.064,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061918013166673,0.0080823898315429,0.0090599060058593,0.0090599060058593,0.0,0.0109672546386718,0.0109672546386718,0.0072320302327473,0.0086784362792968,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,118.448,0.0,0.0,17.064,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061918013166673,0.0080823898315429,0.0112056732177734,0.0112056732177734,0.0063180923461914,0.0069141387939453,0.0069141387939453,0.0072320302327473,0.0086784362792968,0.0077009201049804,0.0,0.0,0.0104904174804687,0.019073486328125,0.496,1.36,0.0,0.0,3.704,4.272,118.448,0.0,0.0,17.064,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061918013166673,0.0080823898315429,0.0073909759521484,0.0073909759521484,0.0058174133300781,0.0083446502685546,0.0083446502685546,0.0072320302327473,0.0086784362792968,0.0072956085205078,0.0,0.0,0.0109672546386718,0.021219253540039,0.496,1.36,0.0,0.0,4.232,3.744,118.448,0.0,0.0,17.064,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061918013166673,0.0080823898315429,0.0071525573730468,0.0061988830566406,0.0060717264811197,0.0175237655639648,0.0210523605346679,0.0072320302327473,0.0086784362792968,0.008249282836914,0.0,0.0,0.0103155771891276,0.024271011352539,1.344,2.208,0.0,0.0,11.968,12.008,118.448,0.0,0.0,17.064,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059225072908164,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0058650970458984,0.0123977661132812,0.0123977661132812,0.0056028366088867,0.0088453292846679,0.0072479248046875,0.0,0.0,0.0113964080810546,0.0215053558349609,0.496,1.36,0.0,0.0,4.232,3.744,113.256,0.0,0.0,83.824,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060773590236034,0.0079870223999023,0.0069141387939453,0.0069141387939453,0.0060558319091796,0.0073909759521484,0.0073909759521484,0.0045537948608398,0.0055313110351562,0.0086069107055664,0.0,0.0,0.011610984802246,0.0281810760498046,0.496,1.36,0.0,0.0,7.736,8.264,141.944,0.0,0.0,192.304,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059250557776724,0.0078678131103515,0.00762939453125,0.00762939453125,0.0,0.0069141387939453,0.0069141387939453,0.0072717666625976,0.0087976455688476,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,115.76,0.0,0.0,12.736,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006037950515747,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0066280364990234,0.011444091796875,0.011444091796875,0.0,0.0,0.0087738037109375,0.0,0.0,0.0111579895019531,0.0218868255615234,0.496,1.424,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064184169958133,0.0088214874267578,0.0066757202148437,0.0066757202148437,0.0062942504882812,0.0140666961669921,0.0140666961669921,0.0040535185788128,0.0047683715820312,0.0081062316894531,0.0,0.0,0.0123023986816406,0.0236034393310546,0.496,1.392,0.0,0.0,4.232,3.744,122.384,0.0,0.0,6642.096,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060915946960449,0.0081300735473632,0.0081062316894531,0.0081062316894531,0.0065394810267857,0.00762939453125,0.00762939453125,0.0,0.0,0.0095605850219726,0.0,0.0,0.010654330253601,0.0246763229370117,0.496,1.424,0.0,0.0,11.44,12.536,112.0,0.0,0.0,0.0,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061297416687011,0.0081300735473632,0.0071525573730468,0.0071525573730468,0.0070095062255859,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0096321105957031,0.0,0.0,0.0117301940917968,0.0225543975830078,0.496,1.36,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062605634850649,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0061511993408203,0.0121593475341796,0.0121593475341796,0.0095367431640625,0.0095367431640625,0.0081300735473632,0.0,0.0,0.0108242034912109,0.0254392623901367,0.496,1.36,0.0,0.0,7.736,8.264,113.256,0.0,0.0,1.192,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068837521122951,0.0088214874267578,0.0081062316894531,0.0081062316894531,0.0,0.0133514404296875,0.0133514404296875,0.0041291757595319,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,125.64,0.0,0.0,5362.344,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006174096966734,0.008559226989746,0.0073909759521484,0.0073909759521484,0.0058650970458984,0.0109672546386718,0.0109672546386718,0.0044822692871093,0.0052690505981445,0.0075340270996093,0.0,0.0,0.0110626220703125,0.0216007232666015,0.496,1.424,0.0,0.0,4.232,3.744,118.448,0.0,0.0,209.024,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061452388763427,0.0083923339843749,0.0078678131103515,0.0078678131103515,0.0075817108154296,0.0166893005371093,0.0166893005371093,0.0,0.0,0.0093460083007812,0.0,0.0,0.0123977661132812,0.0242233276367187,0.496,1.424,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063085556030273,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0062147776285807,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0084877014160156,0.0,0.0,0.0107447306315104,0.025033950805664,0.496,1.36,0.0,0.0,11.968,12.008,112.0,0.0,0.0,0.0,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064527988433837,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0060558319091796,0.0083446502685546,0.0083446502685546,0.0,0.0,0.00762939453125,0.0081062316894531,0.0081062316894531,0.0112056732177734,0.0211238861083984,0.496,1.36,0.0,0.848,4.232,3.744,112.0,650.0126123428345,650.0169038772583,0.0,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068953471817993,0.009012222290039,0.0109672546386718,0.0109672546386718,0.0060558319091796,0.0071525573730468,0.0071525573730468,0.00426180951007,0.0052452087402343,0.0082254409790039,0.0050067901611328,0.0050067901611328,0.0108242034912109,0.0258207321166992,0.496,1.36,1.696,0.848,7.736,8.264,130.496,0.0,0.0,4284.648,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061788181267162,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0,0.0150203704833984,0.0150203704833984,0.0041398135098544,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,118.448,0.0,0.0,1228.672,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060304480405589,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0063419342041015,0.0157356262207031,0.0157356262207031,0.0052452087402343,0.0052452087402343,0.008249282836914,0.0,0.0,0.0111103057861328,0.0210285186767578,0.496,1.424,0.0,0.0,4.232,3.744,113.256,0.0,0.0,1.192,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061280656569074,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0061988830566406,0.0126361846923828,0.0126361846923828,0.0057220458984375,0.0064849853515625,0.0079631805419921,0.0,0.0,0.0112533569335937,0.0212669372558593,0.496,1.36,0.0,0.0,4.232,3.744,118.448,0.0,0.0,9.904,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061273574829101,0.0079154968261718,0.0064373016357421,0.0064373016357421,0.0060399373372395,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0081062316894531,0.0,0.0,0.0109036763509114,0.0261783599853515,0.496,1.424,0.0,0.0,11.968,12.008,112.0,0.0,0.0,0.0,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062417984008789,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.0058650970458984,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0074386596679687,0.0067949295043945,0.0076532363891601,0.010538101196289,0.0203132629394531,0.496,1.36,3.28,4.448,4.232,3.744,112.0,650.0139236450195,650.0150680541992,0.0,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062239170074462,0.0086069107055664,0.0069141387939453,0.0069141387939453,0.0062465667724609,0.0166893005371093,0.0166893005371093,0.0,0.0,0.0086545944213867,0.0066757202148437,0.0066757202148437,0.0107765197753906,0.0277280807495117,0.496,1.36,1.264,1.104,7.736,8.264,112.0,650.015115737915,650.015115737915,0.0,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060506127960053,0.0078678131103515,0.0083446502685546,0.0083446502685546,0.0,0.0083446502685546,0.0083446502685546,0.0057220458984375,0.006866455078125,0.0,0.0065565109252929,0.0066518783569335,0.0,0.0,0.496,1.36,2.176,4.8,0.0,0.0,117.192,650.017499923706,650.017499923706,24.144,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064511900966607,0.0084638595581054,0.0078678131103515,0.0078678131103515,0.0057220458984375,0.0100135803222656,0.0100135803222656,0.0042599014919571,0.0050067901611328,0.0071048736572265,0.0061988830566406,0.0061988830566406,0.0103950500488281,0.019693374633789,0.496,1.392,0.496,0.816,4.232,3.744,139.216,650.0118970870972,650.0129461288452,4558.248,1
