time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,a1_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
121,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062179565429687,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0062465667724609,0.0051657358805338,0.0071525573730468,0.0071525573730468,0.0052452087402343,0.0086307525634765,0.0,0.0,0.0109434127807617,0.0265836715698242,0.496,1.424,0.0,0.0,7.736,8.264,112.0,0.0,0.0,22.04,1
122,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063151269409787,0.0088214874267578,0.0085830688476562,0.0085830688476562,0.0061511993408203,0.0069141387939453,0.0095367431640625,0.0095367431640625,0.0069141387939453,0.0077247619628906,0.0,0.0,0.011301040649414,0.0212669372558593,0.496,1.424,0.0,0.0,4.232,3.744,117.192,0.0,0.0,7.304,1
123,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006103990089834,0.0081062316894531,0.0090599060058593,0.0100135803222656,0.005960464477539,0.0071525573730468,0.0096559524536132,0.0108957290649414,0.0071525573730468,0.0078201293945312,0.0,0.0,0.011301040649414,0.0215053558349609,1.344,2.272,0.0,0.0,4.232,3.744,117.192,0.0,0.0,6.472,1
124,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061233444969252,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0066757202148437,0.0056743621826171,0.013589859008789,0.013589859008789,0.0072956085205078,0.0088214874267578,0.0,0.0,0.0110626220703125,0.0278234481811523,0.496,1.424,0.0,0.0,7.736,8.264,118.448,0.0,0.0,40.52,1
125,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060411234993246,0.0078678131103515,0.00762939453125,0.00762939453125,0.006103515625,0.0066757202148437,0.009775161743164,0.009775161743164,0.0066757202148437,0.0078201293945312,0.0,0.0,0.0109195709228515,0.0201225280761718,0.496,1.424,0.0,0.0,4.232,3.744,113.256,0.0,0.0,1.192,1
126,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061704151665986,0.0085830688476562,0.00762939453125,0.00762939453125,0.0068187713623046,0.0052452087402343,0.0083446502685546,0.0083446502685546,0.0052452087402343,0.0087738037109375,0.0,0.0,0.0113487243652343,0.0218868255615234,0.496,1.36,0.0,0.0,4.232,3.744,113.256,0.0,0.0,1.192,1
127,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005988932367581,0.00762939453125,0.0064373016357421,0.0064373016357421,0.0062942504882812,0.0071525573730468,0.0143051147460937,0.0143051147460937,0.0071525573730468,0.0088453292846679,0.0,0.0,0.0113725662231445,0.0282049179077148,0.496,1.36,0.0,0.0,7.736,8.264,117.192,0.0,0.0,5.32,1
128,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060773363300398,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0065803527832031,0.0059171156449751,0.0183582305908203,0.0183582305908203,0.0083446502685546,0.0087261199951171,0.0,0.0,0.0112056732177734,0.0213146209716796,0.496,1.424,0.0,0.0,4.232,3.744,132.768,0.0,0.0,85.656,1
129,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060927867889404,0.0083446502685546,0.0095367431640625,0.0095367431640625,0.0062942504882812,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0082969665527343,0.0,0.0,0.0110626220703125,0.0206947326660156,0.496,1.424,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
130,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059056282043457,0.00762939453125,0.0088214874267578,0.0088214874267578,0.006413459777832,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0089406967163085,0.0,0.0,0.010991096496582,0.0268936157226562,0.496,1.424,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,1
131,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061413337444436,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0070571899414062,0.0065167744954427,0.0085830688476562,0.0085830688476562,0.0092983245849609,0.0101566314697265,0.0,0.0,0.0109195709228515,0.0200748443603515,0.496,1.36,0.0,0.0,4.232,3.744,121.016,0.0,0.0,29.936,1
132,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062307508865205,0.0085830688476562,0.0090599060058593,0.0090599060058593,0.0063896179199218,0.0052452087402343,0.0071525573730468,0.0071525573730468,0.0059127807617187,0.008392333984375,0.0,0.0,0.0110626220703125,0.0208377838134765,0.496,1.424,0.0,0.0,4.232,3.744,118.448,0.0,0.0,82.552,1
133,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061084484231883,0.0083446502685546,0.0090599060058593,0.0090599060058593,0.0064849853515625,0.0049366670496323,0.0100135803222656,0.0100135803222656,0.0064373016357421,0.008392333984375,0.0,0.0,0.0108003616333007,0.0257492065429687,0.496,1.424,0.0,0.0,7.736,8.264,123.64,0.0,0.0,143.832,1
134,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060892105102539,0.0078916549682617,0.0069141387939453,0.0069141387939453,0.0069618225097656,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0095367431640625,0.0,0.0,0.0127315521240234,0.0246524810791015,0.496,1.36,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
135,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060737133026123,0.0078678131103515,0.0090599060058593,0.0090599060058593,0.0062465667724609,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0077724456787109,0.0,0.0,0.0111103057861328,0.0207901000976562,0.496,1.424,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
136,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005960464477539,0.0083208084106445,0.0078678131103515,0.0078678131103515,0.006103515625,0.008702278137207,0.0128746032714843,0.0128746032714843,0.0095605850219726,0.0088453292846679,0.0,0.0,0.0107049942016601,0.0246524810791015,0.496,1.36,0.0,0.0,7.736,8.264,120.528,650.0155925750732,650.0155925750732,14.192,1
137,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060596088371654,0.0081062316894531,0.011444091796875,0.011444091796875,0.0065803527832031,0.0051021575927734,0.0107288360595703,0.0107288360595703,0.005960464477539,0.0082015991210937,0.00762939453125,0.0091552734375,0.0121116638183593,0.0229835510253906,0.496,1.36,1.696,1.696,4.232,3.744,120.688,650.0179767608643,650.0179767608643,83.544,1
138,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060867555070631,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0060081481933593,0.0046383250843394,0.0073909759521484,0.0073909759521484,0.0052452087402343,0.0076770782470703,0.0,0.0,0.0113487243652343,0.0213146209716796,0.496,1.424,0.0,0.0,4.232,3.744,115.712,0.0,0.0,54.904,1
139,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006089756144813,0.0083446502685546,0.0061988830566406,0.0061988830566406,0.0062465667724609,0.0064373016357421,0.0128746032714843,0.0128746032714843,0.0064373016357421,0.0084161758422851,0.0,0.0,0.0113725662231445,0.0256776809692382,0.496,1.424,0.0,0.0,7.736,8.264,113.256,0.0,0.0,1.192,1
140,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061718701141808,0.0083446502685546,0.0100135803222656,0.0100135803222656,0.0,0.0051535092867337,0.0100135803222656,0.0100135803222656,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,123.032,0.0,0.0,83.528,1
141,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062131170016616,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0069141387939453,0.0051203228178478,0.0078678131103515,0.0078678131103515,0.0061988830566406,0.0096797943115234,0.0,0.0,0.0111579895019531,0.0207424163818359,0.496,1.36,0.0,0.0,4.232,3.744,117.192,0.0,0.0,166.92,1
142,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063969721248493,0.0088214874267578,0.00762939453125,0.00762939453125,0.0061988830566406,0.0053803126017252,0.0126361846923828,0.0126361846923828,0.0064849853515625,0.0079154968261718,0.0078678131103515,0.0093936920166015,0.0117301940917968,0.0226020812988281,0.496,1.424,3.28,4.448,4.232,3.744,117.192,650.009274482727,650.0093698501587,224.784,1
143,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062795420784262,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0065962473551432,0.0057220458984375,0.0164508819580078,0.0164508819580078,0.0073909759521484,0.0091075897216796,0.0064373016357421,0.0064373016357421,0.0107447306315104,0.0267505645751953,0.496,1.424,1.264,1.104,11.968,12.008,117.192,650.0129699707031,650.0129699707031,70.592,1
144,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063169002532958,0.0083446502685546,0.0090599060058593,0.0090599060058593,0.0058650970458984,0.0,0.009775161743164,0.009775161743164,0.0,0.0072479248046875,0.005960464477539,0.0063419342041015,0.0111103057861328,0.0206947326660156,0.496,1.392,2.176,4.8,4.232,3.744,112.0,650.0077247619629,650.0077247619629,0.0,1
145,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063044514822129,0.0088214874267578,0.0088214874267578,0.0088214874267578,0.0066995620727539,0.0071525573730468,0.0073909759521484,0.0073909759521484,0.0071525573730468,0.0086069107055664,0.0066757202148437,0.0066757202148437,0.0117301940917968,0.0297784805297851,0.496,1.424,0.496,0.816,7.736,8.264,113.256,650.012731552124,650.0146865844727,1.192,1
146,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059958731774056,0.0078678131103515,0.011444091796875,0.011444091796875,0.0,0.0065565109252929,0.0073909759521484,0.0073909759521484,0.0076055526733398,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.496,1.36,1.344,0.784,0.0,0.0,118.448,650.0170230865479,650.0170230865479,7.088,1
147,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061158517106848,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0060558319091796,0.0071525573730468,0.0107288360595703,0.0107288360595703,0.0071525573730468,0.0077247619628906,0.0,0.0,0.012063980102539,0.0229835510253906,0.496,1.36,0.496,0.0,4.232,3.744,113.256,0.0,0.0,1.192,1
148,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061158517106848,0.0081062316894531,0.0061988830566406,0.0061988830566406,0.0065326690673828,0.0071525573730468,0.0078678131103515,0.0078678131103515,0.0071525573730468,0.0085353851318359,0.0,0.0,0.01220703125,0.023651123046875,0.496,1.424,0.0,0.0,4.232,3.744,113.256,0.0,0.0,1.192,1
149,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061158517106848,0.0081062316894531,0.0095367431640625,0.0095367431640625,0.0060717264811197,0.0071525573730468,0.0100135803222656,0.0100135803222656,0.0071525573730468,0.0088691711425781,0.0,0.0,0.0112692515055338,0.0279903411865234,0.496,1.36,0.0,0.0,11.968,12.008,113.256,0.0,0.0,1.192,1
150,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061158517106848,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0060796737670898,0.0071525573730468,0.0078678131103515,0.0078678131103515,0.0071525573730468,0.007176399230957,0.0,0.0,0.0105698903401692,0.0189542770385742,0.496,1.36,0.0,0.0,3.704,4.272,113.256,0.0,0.0,1.192,1
151,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061158517106848,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.006013446384006,0.0071525573730468,0.0112056732177734,0.0112056732177734,0.0071525573730468,0.0069141387939453,0.0,0.0,0.0111623243852095,0.0262260437011718,0.496,1.36,0.0,0.0,7.208,8.792,113.256,0.0,0.0,1.192,1
152,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062131170016616,0.0083446502685546,0.0112056732177734,0.0112056732177734,0.0,0.009775161743164,0.0116825103759765,0.0116825103759765,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,1
153,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058904809145192,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0061511993408203,0.0054836273193359,0.0078678131103515,0.0078678131103515,0.0054836273193359,0.0077247619628906,0.0,0.0,0.012063980102539,0.0238895416259765,0.496,1.36,0.0,0.0,4.232,3.744,113.256,0.0,0.0,1.192,1
154,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059708305027173,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0073909759521484,0.0053882598876953,0.0188350677490234,0.0188350677490234,0.0075817108154296,0.0102043151855468,0.0,0.0,0.0118414560953776,0.0218152999877929,0.496,1.36,0.0,0.0,3.704,4.272,144.408,0.0,0.0,123.896,1
155,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061678886413574,0.0085830688476562,0.007033348083496,0.0077009201049804,0.006262461344401,0.0047087669372558,0.0096559524536132,0.0116586685180664,0.0064373016357421,0.0092029571533203,0.0,0.0,0.0118414560953776,0.0300884246826171,1.344,2.272,0.0,0.0,11.968,12.008,112.0,0.0,0.0,71.872,1
156,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060546398162841,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0088810920715332,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0127315521240234,0.0085830688476562,0.0085830688476562,0.0111659367879231,0.0199079513549804,0.496,1.424,0.0,3.312,3.704,4.272,112.0,650.0110626220703,650.0110626220703,0.0,1
157,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062966346740722,0.0083446502685546,0.00762939453125,0.00762939453125,0.0064849853515625,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0088453292846679,0.00762939453125,0.008392333984375,0.0110387802124023,0.0257253646850585,0.496,1.36,4.544,2.784,7.736,8.264,112.0,650.0091552734375,650.010871887207,0.0,1
158,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062024593353271,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0054836273193359,0.0054836273193359,0.0,0.0,0.496,1.36,1.104,1.552,0.0,0.0,112.0,650.0105857849121,650.0105857849121,0.0,1
159,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060079109609423,0.0078678131103515,0.0090599060058593,0.0090599060058593,0.0063896179199218,0.005960464477539,0.0112056732177734,0.0112056732177734,0.005960464477539,0.0076770782470703,0.0066757202148437,0.0066757202148437,0.0113964080810546,0.021219253540039,0.496,1.36,1.072,3.248,4.232,3.744,113.256,650.0208377838135,650.0208377838135,1.192,1
160,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062242222292987,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0065326690673828,0.0059945242745535,0.0133514404296875,0.0133514404296875,0.0085115432739257,0.0085353851318359,0.0067949295043945,0.0068902969360351,0.0115394592285156,0.0220298767089843,0.496,1.36,1.344,1.6,4.232,3.744,141.864,650.0101089477539,650.0127792358398,103.104,1
161,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006234467919193,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0067551930745442,0.0048364911760602,0.0109672546386718,0.0109672546386718,0.0063419342041015,0.0087261199951171,0.0,0.0,0.0108877817789713,0.0262260437011718,0.496,1.424,0.992,0.0,11.968,12.008,113.256,650.010347366333,650.010347366333,51.608,1
162,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059962272644042,0.0078678131103515,0.00762939453125,0.00762939453125,0.005960464477539,0.0,0.011444091796875,0.011444091796875,0.0,0.0072479248046875,0.0,0.0,0.0112056732177734,0.0205516815185546,0.496,1.424,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
163,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062236691465472,0.0085830688476562,0.005960464477539,0.005960464477539,0.0066041946411132,0.0055432319641113,0.0159740447998046,0.0159740447998046,0.0072479248046875,0.0089883804321289,0.0,0.0,0.0108718872070312,0.026869773864746,0.496,1.36,0.0,0.0,7.736,8.264,122.384,0.0,0.0,39.008,1
164,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060188770294189,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
165,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062247215233412,0.0085353851318359,0.0069141387939453,0.0069141387939453,0.0057697296142578,0.0059054448054387,0.0100135803222656,0.0100135803222656,0.0091075897216796,0.0070095062255859,0.0,0.0,0.0115871429443359,0.0218391418457031,0.496,1.36,0.0,0.0,4.232,3.744,127.576,0.0,0.0,106.296,1
166,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063478946685791,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.006723403930664,0.005501967210036,0.0090599060058593,0.0090599060058593,0.0069141387939453,0.0087738037109375,0.0,0.0,0.0123023986816406,0.0234127044677734,0.496,1.424,0.0,0.0,4.232,3.744,112.696,0.0,0.0,118.696,1
167,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062992077062625,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0063862119402204,0.0058650970458984,0.0071525573730468,0.0071525573730468,0.0086307525634765,0.0085353851318359,0.0,0.0,0.0115483999252319,0.0284910202026367,0.496,1.424,0.0,0.0,11.44,12.536,118.448,0.0,0.0,42.248,1
168,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059874774199988,0.0080585479736328,0.0073909759521484,0.0073909759521484,0.0066280364990234,0.0045299530029296,0.011444091796875,0.011444091796875,0.0057220458984375,0.009012222290039,0.0,0.0,0.0118732452392578,0.0227928161621093,0.496,1.424,0.0,0.0,4.232,3.744,123.64,0.0,0.0,50.288,1
169,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061619281768798,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0063657760620117,0.0053473881312779,0.0107288360595703,0.0107288360595703,0.0062942504882812,0.0090837478637695,0.0,0.0,0.0119447708129882,0.026869773864746,0.496,1.36,0.0,0.0,7.736,8.264,112.0,0.0,0.0,55.736,1
170,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006113052368164,0.0083446502685546,0.009775161743164,0.009775161743164,0.0,0.0,0.0145435333251953,0.0145435333251953,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.496,1.424,0.0,3.312,0.0,0.0,112.0,650.0160694122314,650.0160694122314,0.0,1
171,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062823295593261,0.0083684921264648,0.0066757202148437,0.0066757202148437,0.0058650970458984,0.0,0.00762939453125,0.00762939453125,0.0,0.0073909759521484,0.0064373016357421,0.0064373016357421,0.0107765197753906,0.0196456909179687,0.496,1.36,3.28,1.616,4.232,3.744,112.0,650.0117778778076,650.0117778778076,0.0,1
172,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063051091562403,0.008559226989746,0.0069141387939453,0.0069141387939453,0.0063419342041015,0.0057816505432128,0.0078678131103515,0.0078678131103515,0.0076532363891601,0.0083446502685546,0.0084638595581054,0.0095129013061523,0.0110149383544921,0.0206470489501953,0.496,1.36,2.368,2.72,4.232,3.744,122.384,650.0074863433838,650.0076770782471,29.28,1
173,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061895333084405,0.0088214874267578,0.0090599060058593,0.0090599060058593,0.0061353047688802,0.0049840836297898,0.0092983245849609,0.0092983245849609,0.0061988830566406,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0111262003580729,0.0256538391113281,0.496,1.424,1.072,3.248,11.968,12.008,128.832,650.0177383422852,650.0177383422852,191.688,1
174,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062095585154063,0.0083446502685546,0.00762939453125,0.00762939453125,0.0061511993408203,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0081062316894531,0.0080585479736328,0.0073909759521484,0.0073909759521484,0.012063980102539,0.0231742858886718,0.496,1.36,1.344,0.816,4.232,3.744,113.256,650.0147581100464,650.0165700912476,1.192,1
175,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062282449506186,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0064849853515625,0.0053691864013671,0.009775161743164,0.009775161743164,0.0068187713623046,0.0087738037109374,0.0109672546386718,0.0109672546386718,0.01220703125,0.0290155410766601,0.496,1.424,0.992,0.784,7.736,8.264,122.568,650.0093936920166,650.0093936920166,160.04,1
176,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006075522199792,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0068800789969308,0.004887580871582,0.0109672546386718,0.0109672546386718,0.0060558319091796,0.009012222290039,0.0,0.0,0.0102967023849487,0.0227689743041992,0.496,1.424,0.0,0.0,10.784,11.304,114.712,0.0,0.0,27.424,1
177,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061345100402832,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0054836273193359,0.0112056732177734,0.0112056732177734,0.0054836273193359,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,112.0,0.0,0.0,3.704,1
178,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059199333190917,0.0081062316894531,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
179,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059926509857177,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0060558319091796,0.0072717666625976,0.0071525573730468,0.0071525573730468,0.0086307525634765,0.00762939453125,0.0,0.0,0.0113964080810546,0.0214099884033203,0.496,1.36,0.0,0.0,4.232,3.744,112.0,0.0,0.0,9.92,1
180,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063035546279535,0.0087261199951171,0.0071525573730468,0.0071525573730468,0.0060081481933593,0.0041004284810463,0.0069141387939453,0.0069141387939453,0.0047683715820312,0.0080108642578125,0.0,0.0,0.0112533569335937,0.0217914581298828,0.496,1.36,0.0,0.0,4.232,3.744,126.936,0.0,0.0,2877.912,1
181,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059450443704329,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.007176399230957,0.0061988830566406,0.0112056732177734,0.0112056732177734,0.0061988830566406,0.0090837478637695,0.0,0.0,0.0108003616333007,0.026559829711914,0.496,1.424,0.0,0.0,7.736,8.264,113.256,0.0,0.0,1.192,1
182,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063003879962581,0.0085830688476562,0.0092983245849609,0.0092983245849609,0.0,0.007033348083496,0.0128746032714843,0.0128746032714843,0.0075101852416992,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,116.544,0.0,0.0,4.192,1
