time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,a1_latency_mean_ul_ms,f1_u_latency_p90_dl_ms,f1_c_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_p90_dl_ms,e2_du_retransmissions_ul_count,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,e2_du_packet_loss_ul_percentage,f1_u_throughput_dl_kbps,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,F-node
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0059819221496582,0.0078916549682617,0.0,0.0063419342041015,0.0,0.0,0.0,0.0,0.0085353851318359,0.010228157043457,0.0,0.009775161743164,0.009775161743164,0.0254154205322265,0,0.496,1.36,0.0,0.0,112.0,8.264,7.736,0.0,0.0,0.0071525573730468,0.0071525573730468,0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0060153007507324,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0,0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0064373016357421,0.0064373016357421,0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0062084197998046,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140666961669921,0.0140666961669921,0.0,0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0088214874267578,0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0059056282043457,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0,0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0066757202148437,0.0066757202148437,0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0058987840491147,0.0078678131103515,0.0052452087402343,0.0069618225097656,0.0052452087402343,0.0,0.0,0.0,0.0098705291748046,0.0103473663330078,0.0,0.0123977661132812,0.0123977661132812,0.0190258026123046,0,0.496,1.36,0.0,0.0,113.256,3.744,4.232,0.0,1.192,0.0104904174804687,0.0104904174804687,0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0061422291368541,0.0085830688476562,0.0069936116536458,0.0058174133300781,0.0086784362792968,0.0,0.0,0.0,0.0072956085205078,0.0104904174804687,0.0,0.0090599060058593,0.0090599060058593,0.0199317932128906,0,0.496,1.36,0.0,0.0,118.448,3.744,4.232,0.0,22.584,0.0078678131103515,0.0078678131103515,0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0060017746273833,0.0081062316894531,0.0039740749027418,0.0064611434936523,0.0046968460083007,0.0,0.0,0.0,0.0083446502685546,0.0108718872070312,0.0,0.0119209289550781,0.0119209289550781,0.0249385833740234,0,0.496,1.36,0.0,0.0,118.448,8.264,7.736,0.0,1894.48,0.00762939453125,0.00762939453125,0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0067532641216389,0.0088214874267578,0.0039122916839934,0.0,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0,0.496,1.36,0.0,0.0,140.352,0.0,0.0,0.0,15374.16,0.0119209289550781,0.0119209289550781,0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0069366758735618,0.0095367431640625,0.0039472274508764,0.0,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0,0,0.496,1.36,0.0,0.0,117.192,0.0,0.0,0.0,14454.392,0.0126361846923828,0.0126361846923828,0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0071752071380615,0.0097990036010742,0.0039050603703742,0.0,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0,0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,19342.072,0.0081062316894531,0.0081062316894531,0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0062593773229798,0.0085830688476562,0.0052253405253092,0.0059127807617187,0.0073671340942382,0.0,0.0,0.0,0.00762939453125,0.0105857849121093,0.0,0.019073486328125,0.019073486328125,0.0200271606445312,0,0.496,1.36,0.0,0.0,114.392,3.744,4.232,0.0,93.312,0.0085830688476562,0.0085830688476562,0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0062862245163114,0.008559226989746,0.0053048133850097,0.0082015991210937,0.0069856643676757,0.0,0.0,0.0,0.0124931335449218,0.01068115234375,0.0,0.0100135803222656,0.0100135803222656,0.0201225280761718,0,0.496,1.36,0.0,0.0,118.448,3.744,4.232,0.0,36.704,0.009775161743164,0.009775161743164,0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0060458681476649,0.0078678131103515,0.0050067901611328,0.0060558319091796,0.0050067901611328,0.0,0.0,0.0,0.0083684921264648,0.0104665756225585,0.0,0.0083446502685546,0.0083446502685546,0.025343894958496,0,0.496,1.36,0.0,0.0,113.256,8.264,7.736,0.0,1.192,0.0069141387939453,0.0069141387939453,0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0060565436064307,0.0081062316894531,0.0078678131103515,0.0,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0,0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,1.192,0.0066757202148437,0.0066757202148437,0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0058293342590332,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0,0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0059854984283447,0.0078678131103515,0.0,0.0062942504882812,0.0,0.0,0.0,0.0,0.0089168548583984,0.009473164876302,0.0,0.0112056732177734,0.0112056732177734,0.0187873840332031,0,0.496,1.36,0.0,0.0,112.0,10.776,11.312,0.0,0.0,0.00762939453125,0.00762939453125,0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0059354305267333,0.0078916549682617,0.0,0.0069618225097656,0.0,0.0061988830566406,0.0045299530029296,0.0061988830566406,0.0089645385742187,0.0108718872070312,0.0045299530029296,0.00762939453125,0.00762939453125,0.0205516815185546,0,0.496,1.36,0.848,0.848,112.0,3.744,4.232,0.0,0.0,0.0102519989013671,0.0102519989013671,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0059199333190917,0.0081300735473632,0.0,0.0058650970458984,0.0,0.0052452087402343,0.0143051147460937,0.0052452087402343,0.0074386596679687,0.01068115234375,0.0143051147460937,0.0073909759521484,0.0073909759521484,0.0206947326660156,0,0.496,1.36,0.848,0.848,112.0,3.744,4.232,0.0,0.0,0.0073909759521484,0.0073909759521484,0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0061526227353224,0.0083446502685546,0.0081062316894531,0.0059366226196289,0.0081062316894531,0.0,0.0,0.0,0.0085830688476562,0.0104188919067382,0.0,0.0095367431640625,0.0095367431640625,0.0250577926635742,0,0.496,1.36,0.0,0.0,113.256,8.264,7.736,0.0,1.192,0.0073909759521484,0.0073909759521484,0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0059877462054959,0.0081062316894531,0.0050067901611328,0.0,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0,0.013589859008789,0.013589859008789,0.0,0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,1.192,0.0109672546386718,0.0109672546386718,0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0061893937599599,0.0085830688476562,0.0050067901611328,0.0,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0,0.013589859008789,0.013589859008789,0.0,0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,1.192,0.0078678131103515,0.0078678131103515,0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0061774253845214,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0092983245849609,0.0092983245849609,0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0059393239138748,0.00762939453125,0.0043897067799287,0.0055789947509765,0.0062942504882812,0.0,0.0,0.0,0.006866455078125,0.0111579895019531,0.0,0.0090599060058593,0.0103950500488281,0.0220298767089843,0,1.344,2.208,0.0,0.0,127.576,3.744,4.232,0.0,193.032,0.0066280364990234,0.0064373016357421,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0060387511751545,0.0078678131103515,0.0052452087402343,0.0057697296142578,0.0072956085205078,0.0,0.0,0.0,0.0076770782470703,0.0110626220703125,0.0,0.0152587890625,0.0152587890625,0.0209808349609375,0,0.496,1.36,0.0,0.0,117.192,3.744,4.232,0.0,31.48,0.0069141387939453,0.0069141387939453,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0061407611144715,0.0081062316894531,0.00762939453125,0.0061511993408203,0.00762939453125,0.0,0.0,0.0,0.0084638595581054,0.0103950500488281,0.0,0.0109672546386718,0.0109672546386718,0.0257015228271484,0,0.496,1.36,0.0,0.0,115.032,8.264,7.736,0.0,2.744,0.0073909759521484,0.0073909759521484,0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0060348975949171,0.0078678131103515,0.0055631001790364,0.0,0.0072717666625976,0.0,0.0,0.0,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0,0.496,1.36,0.0,0.0,129.896,0.0,0.0,0.0,25.648,0.0069141387939453,0.0069141387939453,0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0059201349666462,0.0081062316894531,0.004087175641741,0.0,0.0051021575927734,0.0,0.0,0.0,0.0,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,70.872,0.0071525573730468,0.0071525573730468,0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0062107446774914,0.0083446502685546,0.0047683715820312,0.0,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0.009775161743164,0.009775161743164,0.0,0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,1.192,0.0071525573730468,0.0071525573730468,0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0060855752170676,0.0081062316894531,0.0089406967163085,0.006866455078125,0.0094175338745117,0.0,0.0,0.0,0.0091075897216796,0.0104904174804687,0.0,0.0107288360595703,0.0107288360595703,0.0194549560546875,0,0.496,1.36,0.0,0.0,118.8,3.744,4.232,0.0,6.224,0.0071525573730468,0.0071525573730468,1
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0060489862272054,0.0081062316894531,0.0054836273193359,0.005960464477539,0.0064373016357421,0.0,0.0,0.0,0.00762939453125,0.0108718872070312,0.0,0.0,0.0,0.0206470489501953,0,0.0,1.36,0.0,0.0,116.528,3.744,4.232,0.0,3.952,146377.5599002838,146377.5599002838,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0060296058654785,0.00762939453125,0.0,0.0061273574829101,0.0,0.0,0.0,0.0,0.0086307525634765,0.0113725662231445,0.0,0.0,0.0,0.0239849090576171,1,0.0,2.352,0.0,0.0,112.0,8.264,7.736,0.0,0.0,145344.02346611023,145344.02346611023,1
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0061368942260742,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.84,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0061929522462152,0.0083446502685546,0.0078678131103515,0.0,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,4.336,0.0,0.0,113.256,0.0,0.0,0.0,1.192,143297.0221042633,143297.0221042633,1
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0060826099564876,0.0083446502685546,0.0063776969909667,0.0,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,121.688,0.0,0.0,0.0,23.088,0.0,0.0,1
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0059818153950705,0.0081062316894531,0.0057220458984375,0.0069618225097656,0.0057220458984375,0.0,0.0,0.0,0.0092506408691406,0.0118255615234375,0.0,0.0,0.0,0.0223159790039062,0,0.0,2.832,0.0,0.0,113.256,3.744,4.232,100.0,1.192,0.0,0.0,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0059497356414794,0.0081062316894531,0.0,0.0060558319091796,0.0,0.0,0.0,0.0,0.00762939453125,0.0109672546386718,0.0,0.0,0.0,0.0200748443603515,0,0.0,0.0,0.0,0.0,112.0,3.744,4.232,100.0,0.0,0.0,0.0,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0061422291368541,0.0083446502685546,0.0067551930745442,0.0063180923461914,0.008249282836914,0.0,0.0,0.0,0.0088453292846679,0.0106334686279296,0.0,0.0,0.0,0.0252962112426757,1,0.0,8.304,0.0,0.0,119.536,8.264,7.736,0.0,19.464,139265.0227546692,139265.0227546692,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0059910008472762,0.0081062316894531,0.005197525024414,0.0,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,122.664,0.0,0.0,0.0,33.432,0.0,0.0,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0059413909912109,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0058999702111998,0.0078678131103515,0.0061988830566406,0.0,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,1.192,0.0,0.0,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0058848683427019,0.0073909759521484,0.0050408499581473,0.0070095062255859,0.0065803527832031,0.0,0.0,0.0,0.008392333984375,0.011301040649414,0.0,0.0,0.0,0.0213623046875,0,0.0,0.0,0.0,0.0,127.912,3.744,4.232,0.0,40.904,0.0,0.0,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0060100366573522,0.0078678131103515,0.0054836273193359,0.0064373016357421,0.0060558319091796,0.0,0.0,0.0,0.0086307525634765,0.0108242034912109,0.0,0.0,0.0,0.0197887420654296,0,0.0,0.0,0.0,0.0,116.016,3.744,4.232,0.0,3.664,0.0,0.0,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0059248796149865,0.0078678131103515,0.005960464477539,0.0066280364990234,0.005960464477539,0.0,0.0,0.0,0.009322166442871,0.011610984802246,0.0,0.0,0.0,0.0279664993286132,0,0.0,0.0,0.0,0.0,114.344,8.264,7.736,0.0,2.056,0.0,0.0,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0061774253845214,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0059687265075079,0.0078678131103515,0.0053814479282924,0.0,0.006723403930664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8.784,0.0,0.0,118.736,0.0,0.0,100.0,17.288,0.0,0.0,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0059831142425537,0.0081062316894531,0.0063578287760416,0.0,0.0077247619628906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,100.0,21.0,0.0,0.0,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0060332819746045,0.0081062316894531,0.0063180923461914,0.006103515625,0.00762939453125,0.0,0.0,0.0,0.0079154968261718,0.0111579895019531,0.0,0.0,0.0,0.0208854675292968,0,0.0,0.0,0.0,0.0,118.136,3.744,4.232,100.0,12.192,0.0,0.0,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0061609258699179,0.0081062316894531,0.0058412551879882,0.0064849853515625,0.0061273574829101,0.0102519989013671,0.0042915344238281,0.0102519989013671,0.0077247619628906,0.0121593475341796,0.0042915344238281,0.0,0.0,0.0224590301513671,0,0.0,0.0,0.848,0.848,113.256,3.744,4.232,100.0,3.248,0.0,0.0,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0061656705182583,0.0085830688476562,0.0064373016357421,0.006723403930664,0.0064373016357421,0.0052452087402343,0.0123977661132812,0.0052452087402343,0.0090837478637695,0.0102996826171875,0.0123977661132812,0.0,0.0,0.0234127044677734,0,0.0,0.0,0.848,0.848,113.256,8.264,7.736,100.0,1.192,0.0,0.0,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0059962272644042,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0058269500732421,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0060546398162841,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.006214002283608,0.0084877014160156,0.0074704488118489,0.0059127807617187,0.0091791152954101,0.0,0.0,0.0,0.0074386596679687,0.0115871429443359,0.0,0.0,0.0,0.022745132446289,1,0.0,11.28,0.0,0.0,127.032,3.744,4.232,0.0,15.648,122881.01935386658,122881.01935386658,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0057232320605225,0.0073909759521484,0.0071525573730468,0.0063896179199218,0.0071525573730468,0.0,0.0,0.0,0.0082015991210937,0.0116825103759765,0.0,0.0145435333251953,0.0145435333251953,0.021982192993164,1,0.848,3.824,0.0,0.0,113.256,3.744,4.232,100.0,1.192,0.0,0.0,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0061632981940881,0.0083446502685546,0.0061988830566406,0.0065565109252929,0.0061988830566406,0.0,0.0,0.0,0.0088930130004882,0.0105142593383789,0.0,0.0,0.0,0.0243186950683593,0,0.0,0.0,0.0,0.0,113.256,8.264,7.736,100.0,1.192,0.0,0.0,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.006103990089834,0.0085830688476562,0.0050067901611328,0.0,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,100.0,1.192,0.0,0.0,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0060616469964748,0.0081062316894531,0.004669715618265,0.0,0.0060558319091796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,127.592,0.0,0.0,100.0,211.64,0.0,0.0,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0062285371087676,0.0083446502685546,0.0047437075910897,0.0,0.0065326690673828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,117.192,0.0,0.0,100.0,223.896,0.0,0.0,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0061419472765566,0.0078678131103515,0.0045680999755859,0.006723403930664,0.006103515625,0.0,0.0,0.0,0.0088214874267578,0.0123023986816406,0.0,0.0,0.0,0.0220775604248046,0,0.0,0.0,0.0,0.0,117.192,3.744,4.232,100.0,226.616,0.0,0.0,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0061443196007268,0.0081062316894531,0.0052111489432198,0.006103515625,0.0063896179199218,0.0,0.0,0.0,0.0078201293945312,0.0115394592285156,0.0,0.0,0.0,0.0220298767089843,0,0.0,0.0,0.0,0.0,114.264,3.744,4.232,100.0,45.384,0.0,0.0,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0062534465125544,0.0083446502685546,0.0058809916178385,0.0064849853515625,0.0075340270996093,0.0,0.0,0.0,0.0081300735473632,0.0120162963867187,0.0,0.0,0.0,0.0295400619506835,0,0.0,0.0,0.0,0.0,113.256,8.264,7.736,100.0,20.184,0.0,0.0,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0062376407566916,0.0085353851318359,0.0049897602626255,0.0,0.0058650970458984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,121.352,0.0,0.0,100.0,125.904,0.0,0.0,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0063281747239146,0.0088214874267578,0.0051089695521763,0.0,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,115.488,0.0,0.0,100.0,94.864,0.0,0.0,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0063649457485521,0.0085830688476562,0.0048659064553,0.0,0.0061511993408203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,116.008,0.0,0.0,100.0,105.408,0.0,0.0,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0062226062983422,0.0081062316894531,0.0052543786855844,0.0060558319091796,0.0064373016357421,0.0,0.0,0.0,0.0080108642578125,0.0108718872070312,0.0,0.0,0.0,0.0203609466552734,0,0.0,0.0,0.0,0.0,114.6,3.744,4.232,100.0,88.592,0.0,0.0,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0062095585154063,0.0085830688476562,0.0054454803466796,0.0074386596679687,0.0064373016357421,0.0,0.0,0.0,0.0096321105957031,0.0129222869873046,0.0,0.0,0.0,0.0232219696044921,0,0.0,0.0,0.0,0.0,115.112,3.744,4.232,100.0,65.16,0.0,0.0,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0063151269409787,0.0085830688476562,0.0053310394287109,0.0058174133300781,0.0069618225097656,0.0,0.0,0.0,0.0083446502685546,0.010085105895996,0.0,0.0,0.0,0.0249147415161132,0,0.0,0.0,0.0,0.0,115.048,8.264,7.736,100.0,62.968,0.0,0.0,1
