time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_c_retransmissions_dl_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_c_packet_loss_ul_percentage,f1_u_throughput_ul_kbps,f1_c_packet_loss_dl_percentage,f1_c_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_u_throughput_dl_kbps,F-node
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0068795680999755,0.0088453292846679,0.0042915344238281,0.0042915344238281,0.0059127807617187,0.0081062316894531,0.0116825103759765,0.0,0.0,0.0298500061035156,0.0,0.0,8.88,9.04,11.968,12.008,20.0,112.696,20.0,-97.16119766235347,416.88079833984375,212.2702598571777,-336.30651235580444,0.0,0.0,1.192,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0062756019063515,0.008559226989746,0.0043329985245414,0.0052452087402343,0.005960464477539,0.0075340270996093,0.0118255615234375,0.0,0.0,0.0230312347412109,0.0,0.0,6.576,6.864,4.232,3.744,20.0,118.448,20.0,-51.85132026672363,416.5564298629761,268.52792501449585,-213.10901641845703,0.0,0.0,234.6,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0063210577514041,0.0088214874267578,0.005960464477539,0.005960464477539,0.0060319900512695,0.0086069107055664,0.011444091796875,0.0,0.0,0.0284194946289062,0.0,0.0,6.448,7.008,7.736,8.264,33.33333333333333,113.256,20.0,-85.81116199493405,489.50345516204834,319.2275166511536,-246.3173270225525,0.0,0.0,1.192,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0063526630401611,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.096,5.728,0.0,0.0,25.0,112.0,40.0,-68.75643730163574,449.8507499694824,266.6870752970378,-266.6636308034261,0.0,0.0,0.0,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0064337954801671,0.0088214874267578,0.0039507181216508,0.0047683715820312,0.005960464477539,0.0077724456787109,0.0117301940917968,0.0,0.0,0.0226020812988281,0.0,0.0,8.88,9.04,4.232,3.744,20.0,132.064,20.0,-85.95445156097409,427.01778411865234,208.99522304534912,-340.5953049659729,0.0,0.0,3400.816,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0063061714172363,0.0088214874267578,0.0056425730387369,0.0069141387939453,0.0064849853515625,0.0087738037109375,0.011301040649414,0.0,0.0,0.0218391418457031,0.0,0.0,6.576,6.864,4.232,3.744,20.0,116.632,20.0,-39.37520980834961,425.99287033081055,268.26953887939453,-210.00432968139648,0.0,0.0,23.984,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.007083759972112,0.0090599060058593,0.0045014851128877,0.0054836273193359,0.0063419342041015,0.0088691711425781,0.0118255615234375,0.0,0.0,0.0220775604248046,0.0,0.0,6.448,7.008,4.232,3.744,33.33333333333333,114.328,20.0,-89.51156139373776,490.6053066253662,322.74627685546875,-251.3793706893921,0.0,0.0,450.2,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0067196082119917,0.0088214874267578,0.0043452954759784,0.0052452087402343,0.0061194101969401,0.0086307525634765,0.0111262003580729,0.0,0.0,0.0286579132080078,0.0,0.0,6.096,5.728,11.968,12.008,25.0,115.328,40.0,-74.60761070251465,444.8321342468262,266.6765054066976,-266.6629950205485,0.0,0.0,676.048,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069212205339186,0.0092744827270507,0.0045399705902868,0.0055313110351562,0.0060319900512695,0.0085830688476562,0.0112771987915039,0.0,0.0,0.0272274017333984,0.0,0.0,8.88,9.04,7.736,8.264,20.0,115.888,20.0,-90.83168506622312,422.7309703826904,210.0090980529785,-338.5670781135559,0.0,0.0,729.016,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0067978949096072,0.0088214874267578,0.0044906840604894,0.0056266784667968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.576,6.864,0.0,0.0,20.0,115.328,20.0,-42.88313388824463,422.83549308776855,268.51433515548706,-210.8597755432129,0.0,0.0,479.688,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0067302836707575,0.0090599060058593,0.0045098454119211,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.448,7.008,0.0,0.0,33.33333333333333,114.6,20.0,-91.4602756500244,485.65385341644287,321.4874267578125,-250.55742263793945,0.0,0.0,541.864,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0066069228139089,0.0088214874267578,0.0043395739882739,0.0054121017456054,0.0063776969909667,0.0078439712524414,0.0111659367879231,0.0,0.0,0.0202655792236328,0.0,0.0,6.096,5.728,3.704,4.272,25.0,115.528,40.0,-78.36308479309082,441.1271095275879,266.66585604349774,-269.3273226420085,0.0,0.0,994.608,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0066900253295898,0.0088453292846679,0.0045423706372578,0.0053644180297851,0.0060319900512695,0.0088453292846679,0.0115394592285156,0.0,0.0,0.0299692153930664,0.0,0.0,8.88,9.04,8.464,7.488,20.0,114.776,20.0,-95.69821357727048,419.3210124969482,211.5206718444824,-336.58409118652344,0.0,0.0,541.024,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0070090317607519,0.0088214874267578,0.0047432748894942,0.006270408630371,0.0062465667724609,0.0087261199951171,0.0115394592285156,0.0,0.0,0.0279426574707031,0.0,0.0,6.576,6.864,11.968,12.008,20.0,117.192,20.0,-51.77116394042969,418.57430934906006,268.2710289955139,-213.07647228240967,0.0,0.0,307.328,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.006332255826138,0.0081062316894531,0.0042915344238281,0.0055789947509765,0.006265640258789,0.0085830688476562,0.0112247467041015,0.0,0.0,0.0271320343017578,0.0,0.0,6.448,7.008,19.048,19.04,33.33333333333333,118.448,20.0,-96.3541269302368,480.361008644104,320.27173042297363,-250.32347440719604,0.0,0.0,159.064,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0066448800006316,0.0085830688476562,0.0044932732215294,0.0058174133300781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.096,5.728,0.0,0.0,25.0,115.872,40.0,-81.29086494445801,437.7525329589844,266.6366895039876,-266.6604518890381,0.0,0.0,95.96,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0068216181513088,0.0085830688476562,0.0042915344238281,0.0054121017456054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88,9.04,0.0,0.0,20.0,113.256,20.0,-97.08766937255857,416.0886764526367,212.51410245895383,-336.57556772232056,0.0,0.0,129.552,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0066887034047948,0.0087976455688476,0.0045068802372101,0.0064373016357421,0.0064849853515625,0.0087738037109375,0.0113964080810546,0.0,0.0,0.0216484069824218,0.0,0.0,6.576,6.864,4.232,3.744,20.0,120.048,20.0,-53.06389331817627,415.8370494842529,268.5110569000244,-213.6356830596924,0.0,0.0,303.8,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0062394142150878,0.0088214874267578,0.0041007995605468,0.0055313110351562,0.0063896179199218,0.0090599060058593,0.0125646591186523,0.0,0.0,0.0331878662109375,0.0,0.0,6.448,7.008,8.464,7.488,33.33333333333333,112.0,20.0,-85.09335517883298,489.2448663711548,318.99094581604004,-245.77343463897705,0.0,0.0,154.264,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0064373016357421,0.0083446502685546,0.0041673991305768,0.0052452087402343,0.0064849853515625,0.0086307525634765,0.0118732452392578,0.0,0.0,0.0297069549560546,0.0,0.0,6.096,5.728,11.968,12.008,25.0,119.968,40.0,-68.89691352844238,449.7986316680908,266.68254534403485,-266.6624387105306,0.0,0.0,1098.808,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0072367748810877,0.0092983245849609,0.0039163413356938,0.0045299530029296,0.006103515625,0.0084400177001953,0.0111818313598632,0.0209808349609375,0.0209808349609375,0.0278711318969726,0.848,1.696,8.88,9.04,7.736,8.264,20.0,117.192,20.0,-86.63280010223386,426.7124652862549,208.7723016738892,-340.6020998954773,1674.0171909332275,1674.0225315093994,11282.448,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0071029851932336,0.0090599060058593,0.0039447028681917,0.0047683715820312,0.0,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0,0.848,0.0,6.576,6.864,0.0,0.0,20.0,118.448,20.0,-38.324809074401855,426.5810489654541,268.7448263168335,-209.6201777458191,0.0,0.0,5846.944,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0062107446774914,0.0083446502685546,0.0050067901611328,0.0058650970458984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.448,7.008,0.0,0.0,33.33333333333333,113.256,20.0,-89.94650840759275,489.6941900253296,322.5127458572388,-251.75899267196652,0.0,0.0,35.24,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069722607361143,0.0095367431640625,0.0042238018729469,0.0052452087402343,0.0066757202148437,0.0088214874267578,0.0130653381347656,0.0,0.0,0.0262737274169921,0.0,0.0,6.096,5.728,4.232,3.744,25.0,122.52,40.0,-73.6757755279541,445.2253818511963,266.6746775309245,-266.6632334391276,0.0,0.0,1509.648,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0066733478906735,0.0088214874267578,0.0044698113793725,0.0057220458984375,0.0060796737670898,0.0084161758422851,0.0115871429443359,0.0,0.0,0.0309944152832031,0.0,0.0,8.88,9.04,8.464,7.488,20.0,117.192,20.0,-91.09816551208492,423.2034206390381,210.00707149505612,-338.59783411026,0.0,0.0,912.552,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0063827381798283,0.0088214874267578,0.0048339366912841,0.0061988830566406,0.006103515625,0.0084877014160156,0.0114599863688151,0.0,0.0,0.0297069549560546,0.0,0.0,6.576,6.864,11.968,12.008,20.0,117.192,20.0,-43.41230392456055,422.7687120437622,268.7528133392334,-211.13181114196777,0.0,0.0,296.08,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0065374374389648,0.0085830688476562,0.0045442581176757,0.0057458877563476,0.0066041946411132,0.0090837478637695,0.0123262405395507,0.0,0.0,0.0319480895996093,0.0,0.0,6.448,7.008,7.736,8.264,33.33333333333333,114.6,20.0,-91.56911373138423,485.03923416137695,321.25377655029297,-250.5054473876953,0.0,0.0,347.04,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0068370382584149,0.0083446502685546,0.0044302506880326,0.0058650970458984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.096,5.728,0.0,0.0,25.0,117.192,40.0,-78.58266830444336,441.1670207977295,266.6698296864828,-268.99178822835285,0.0,0.0,488.536,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0067836609645862,0.0083446502685546,0.0049273173014322,0.0058650970458984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88,9.04,0.0,0.0,20.0,113.256,20.0,-95.19906044006343,419.6775674819946,211.2777829170227,-336.5901112556457,0.0,0.0,15.448,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0067949295043945,0.0085830688476562,0.0052213668823242,0.0062465667724609,0.0072956085205078,0.0098228454589843,0.0124454498291015,0.0,0.0,0.0243186950683593,0.0,0.0,6.576,6.864,4.232,3.744,20.0,117.48,20.0,-35.37261486053467,418.8837766647339,263.74971866607666,-207.47220516204837,0.0,0.0,42.064,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0062854728888516,0.0083446502685546,0.0042915344238281,0.0042915344238281,0.0076770782470703,0.0096797943115234,0.0128746032714843,0.0,0.0,0.0252246856689453,0.0,0.0,6.448,7.008,4.232,3.744,33.33333333333333,113.256,20.0,-95.87779045104978,493.6873197555542,325.01721382141113,-255.92225790023804,0.0,0.0,1.192,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0063347816467285,0.0083684921264648,0.0047683715820312,0.0047683715820312,0.0062159129551478,0.0082969665527343,0.0114291906356811,0.0,0.0,0.0306367874145507,0.0,0.0,6.096,5.728,11.44,12.536,25.0,113.832,40.0,-80.94706535339355,437.7470016479492,266.65759086608887,-266.65838559468585,0.0,0.0,2.104,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0063676645260046,0.0088214874267578,0.0047922134399414,0.0054836273193359,0.0068187713623046,0.0102996826171875,0.0111579895019531,0.0,0.0,0.0216007232666015,0.0,0.0,8.88,9.04,4.232,3.744,20.0,116.784,20.0,-96.702766418457,416.4718151092529,212.5153541564941,-336.56901121139526,0.0,0.0,43.04,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.006219047812087,0.0083446502685546,0.0050663948059082,0.0060081481933593,0.0066280364990234,0.0092983245849609,0.0120401382446289,0.0,0.0,0.0279903411865234,0.0,0.0,6.576,6.864,7.736,8.264,20.0,114.392,20.0,-53.41484546661377,416.0898208618164,268.75126361846924,-213.58966827392575,0.0,0.0,42.08,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0065875053405761,0.0088214874267578,0.005275011062622,0.005960464477539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.448,7.008,0.0,0.0,33.33333333333333,113.832,20.0,-85.1293087005615,489.0024662017822,318.7563419342041,-245.8246350288391,0.0,0.0,35.072,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0065942802051506,0.0092983245849609,0.0048104454489315,0.0060558319091796,0.0066757202148437,0.0080108642578125,0.0119209289550781,0.0,0.0,0.0230312347412109,0.0,0.0,6.096,5.728,4.232,3.744,25.0,115.648,40.0,-68.77889633178711,449.74069595336914,266.66537920633954,-266.6640281677246,0.0,0.0,34.856,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0065784549238669,0.0088214874267578,0.0053185683030348,0.006723403930664,0.0059127807617187,0.0077247619628906,0.0116348266601562,0.0,0.0,0.0230789184570312,0.0,0.0,8.88,9.04,4.232,3.744,20.0,115.088,20.0,-86.24591827392575,426.6307592391968,209.0117335319519,-340.58791399002075,0.0,0.0,26.44,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0064728864982946,0.0083446502685546,0.0052928924560546,0.0062942504882812,0.0061829884847005,0.0084877014160156,0.011142094930013,0.0,0.0,0.0277996063232421,0.0,0.0,6.576,6.864,11.968,12.008,20.0,115.088,20.0,-38.83965015411377,426.070237159729,268.26924085617065,-209.92451906204224,0.0,0.0,9.608,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0067540069124591,0.0081062316894531,0.0056823094685872,0.0067949295043945,0.006103515625,0.0080585479736328,0.0118255615234375,0.0,0.0,0.0226020812988281,0.0,0.0,16.832,30.24,4.232,3.744,16.666666666666664,114.392,25.0,-35.657691955566406,238.0019187927245,125.37236213684082,-106.34287198384602,0.0,0.0,12.624,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0064942374158261,0.0081062316894531,0.0049591064453125,0.0053882598876953,0.0057697296142578,0.0076770782470703,0.0112533569335937,0.0,0.0,0.0287294387817382,0.0,0.0,5.6,6.224,7.736,8.264,40.0,114.392,25.0,-74.82872009277344,444.8519229888916,266.6848500569661,-258.2501570383708,0.0,0.0,12.184,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0063717365264892,0.0083684921264648,0.0050067901611328,0.0055789947509765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88,9.04,0.0,0.0,20.0,113.832,20.0,-90.64459800720212,422.74458408355713,210.24835109710693,-338.3250832557678,0.0,0.0,4.208,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0066887679977796,0.0083446502685546,0.0061459011501736,0.0081062316894531,0.0065326690673828,0.0082969665527343,0.0123977661132812,0.0,0.0,0.0241756439208984,0.0,0.0,12.464,16.4,4.232,3.744,22.22222222222222,114.392,22.22222222222222,-33.113861083984375,223.87957572937012,132.39853722708563,-137.41387639726912,0.0,0.0,18.936,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0068536445276061,0.0088214874267578,0.0042915344238281,0.0042915344238281,0.0066280364990234,0.0089645385742187,0.0117301940917968,0.0,0.0,0.022745132446289,0.0,0.0,22.048,10.624,4.232,3.744,30.0,113.192,25.0,-28.213024139404297,366.34402275085455,199.4328498840332,-181.6453536351522,0.0,0.0,1.192,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0068445016842077,0.008559226989746,0.0052452087402343,0.0058174133300781,0.0061353047688802,0.008249282836914,0.0115553538004557,0.0,0.0,0.0306606292724609,0.0,0.0,6.096,5.728,11.968,12.008,25.0,115.712,40.0,-80.17411231994629,439.54687118530273,266.66903495788574,-266.9971783955892,0.0,0.0,3.36,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0070066594365817,0.0083446502685546,0.0042915344238281,0.0054597854614257,0.0065803527832031,0.0088214874267578,0.0116348266601562,0.0,0.0,0.0230312347412109,0.0,0.0,8.88,9.04,4.232,3.744,20.0,117.888,20.0,-96.171498298645,418.3750629425049,211.7723226547241,-336.3803029060364,0.0,0.0,552.608,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0073484855123085,0.0092983245849609,0.0039623629662298,0.0047683715820312,0.0060558319091796,0.0082254409790039,0.0109672546386718,0.0,0.0,0.0284194946289062,0.0,0.0,6.576,6.864,7.736,8.264,20.0,122.384,20.0,-50.58536529541016,417.88933277130127,268.76312494277954,-212.98032999038696,0.0,0.0,6842.784,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0073484855123085,0.0092983245849609,0.0039623629662298,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.448,7.008,0.0,0.0,33.33333333333333,122.384,20.0,-96.44589424133298,477.9346466064453,319.47922706604004,-250.62084197998047,0.0,0.0,6842.784,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0073484855123085,0.0092983245849609,0.0039623629662298,0.0047683715820312,0.0064849853515625,0.0081539154052734,0.0118255615234375,0.0,0.0,0.0228404998779296,0.0,0.0,6.096,5.728,4.232,3.744,25.0,122.384,40.0,-82.41128921508789,436.2257480621338,266.71234766642254,-266.6622002919515,0.0,0.0,6842.784,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0073484855123085,0.0092983245849609,0.0039623629662298,0.0047683715820312,0.0060558319091796,0.0077247619628906,0.0124454498291015,0.0,0.0,0.0234127044677734,0.0,0.0,8.88,9.04,4.232,3.744,20.0,122.384,20.0,-99.97296333312984,415.0672912597656,207.9889178276062,-336.34501695632935,0.0,0.0,6842.784,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0071011337579465,0.0087499618530273,0.0043373107910156,0.0052452087402343,0.0058753149850027,0.0079631805419921,0.0110417604446411,0.0,0.0,0.0298023223876953,0.0,0.0,6.576,6.864,11.44,12.536,20.0,133.464,20.0,-34.59658622741699,428.3694505691528,268.5052752494812,-208.8165283203125,0.0,0.0,1127.112,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0071808843329401,0.0092744827270507,0.0048160552978515,0.0065803527832031,0.0059127807617187,0.0072479248046875,0.012826919555664,0.0,0.0,0.0261306762695312,0.0,0.0,6.448,7.008,4.232,3.744,33.33333333333333,118.448,20.0,-86.55540943145749,493.72572898864746,323.51571321487427,-250.82021951675412,0.0,0.0,40.552,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0068263627996492,0.0088214874267578,0.0050067901611328,0.0050067901611328,0.006103515625,0.0083446502685546,0.0111341476440429,0.0,0.0,0.0281810760498046,0.0,0.0,6.096,5.728,7.736,8.264,25.0,113.256,40.0,-72.57227897644043,448.0013847351074,266.6751543680827,-269.3263689676921,0.0,0.0,1.192,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0068724155426025,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88,9.04,0.0,0.0,20.0,112.0,20.0,-89.47310447692868,425.1451253890991,209.51849222183228,-338.3237719535828,0.0,0.0,0.0,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0068926811218261,0.0085830688476562,0.0,0.0,0.0062942504882812,0.0078201293945312,0.0116825103759765,0.0,0.0,0.0234127044677734,0.0,0.0,6.576,6.864,4.232,3.744,20.0,112.0,20.0,-40.93465805053711,425.2087593078613,268.5335874557495,-210.16478538513184,0.0,0.0,0.0,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0070221905637844,0.0088214874267578,0.0040401784024497,0.0047683715820312,0.0060081481933593,0.007486343383789,0.0115871429443359,0.0,0.0,0.0230312347412109,0.0,0.0,6.448,7.008,4.232,3.744,33.33333333333333,132.208,20.0,-90.80619812011716,487.5617265701294,321.9519257545471,-251.2456774711609,0.0,0.0,1368.616,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0068151950836181,0.0088214874267578,0.0,0.0,0.0060717264811197,0.0081539154052734,0.0108877817789713,0.0,0.0,0.0280380249023437,0.0,0.0,6.096,5.728,11.968,12.008,25.0,112.0,40.0,-75.10290145874023,444.2071437835693,266.7110761006673,-266.9920126597087,0.0,0.0,0.0,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0067350283190978,0.0078678131103515,0.0045299530029296,0.0045299530029296,0.0056743621826171,0.0071525573730468,0.0110626220703125,0.0,0.0,0.0217437744140625,0.0,0.0,8.88,9.04,4.232,3.744,20.0,113.256,20.0,-91.4912700653076,421.7113256454468,210.49225330352783,-338.3413553237915,0.0,0.0,1.192,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069367885589599,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0063419342041015,0.0081539154052734,0.0119924545288085,0.0202655792236328,0.0202655792236328,0.0309228897094726,0.848,1.696,6.576,6.864,7.736,8.264,20.0,112.696,20.0,-45.10734081268311,421.4120626449585,268.7525749206543,-211.72082424163816,1674.028754234314,1674.0292310714722,1.192,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0068548306896911,0.0083446502685546,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0,0.848,0.0,6.448,7.008,0.0,0.0,33.33333333333333,113.256,20.0,-95.3362703323364,482.7724695205689,320.76865434646606,-251.6707181930542,0.0,0.0,1.192,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0068509578704833,0.0086069107055664,0.0,0.0,0.0066280364990234,0.0090599060058593,0.011444091796875,0.0,0.0,0.0221729278564453,0.0,0.0,6.096,5.728,4.232,3.744,25.0,112.0,40.0,-79.85601425170898,439.3348217010498,266.6622002919515,-266.660213470459,0.0,0.0,0.0,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0068283081054687,0.0083446502685546,0.0,0.0,0.0064373016357421,0.00762939453125,0.011301040649414,0.0,0.0,0.022125244140625,0.0,0.0,8.88,9.04,4.232,3.744,20.0,112.0,20.0,-95.55864334106442,418.1743860244751,212.0264172554016,-336.5671634674072,0.0,0.0,0.0,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069916248321533,0.0083684921264648,0.0,0.0,0.0064556415264423,0.0087261199951171,0.011458116419175,0.0,0.0,0.0302791595458984,0.0,0.0,6.576,6.864,10.912,13.064,20.0,112.0,20.0,-51.05252265930176,417.1962738037109,268.2483196258545,-212.88299560546875,0.0,0.0,0.0,1
