time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,f1_c_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,f1_u_latency_p90_dl_ms,f1_c_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_retransmissions_ul_count,e2_du_throughput_dl_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,e2_du_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,e2_du_packet_loss_ul_percentage,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_u_throughput_dl_kbps,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,F-node
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0061573673836627,0.0083446502685546,0.0064373016357421,0.0,0.0,0.0064373016357421,0.0,0.0,0.0064849853515625,0.008249282836914,0.0107765197753906,0.020456314086914,1,1.376,0.0,0.0,9.408,113.256,3.744,4.232,0.0,-2514.6731535593667,0.0121116638183593,1.192,8256.015419960022,14860.819935798643,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0060850114964727,0.0081062316894531,0.0052452087402343,0.0,0.0,0.0052452087402343,0.0,0.0,0.0060558319091796,0.0081300735473632,0.0104427337646484,0.02593994140625,0,0.0,0.0,0.0,0.0,113.256,8.264,7.736,0.0,0.0,0.0,1.192,0.0,0.0,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0060498714447021,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0061428546905517,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0060486793518066,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0062429904937744,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0059127807617187,0.0073432922363281,0.0111103057861328,0.0213146209716796,0,0.0,0.0,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0,0.0,0.0,0.0,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0060045719146728,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.006103515625,0.00762939453125,0.0131607055664062,0.0251293182373046,0,0.0,0.0,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0,0.0,0.0,0.0,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0063145514762047,0.0083446502685546,0.0047002519880022,0.0,0.0,0.0064849853515625,0.0,0.0,0.0064373016357421,0.0081062316894531,0.0109195709228515,0.0250577926635742,0,0.0,0.0,0.0,0.0,118.448,8.264,7.736,0.0,0.0,0.0,64.856,0.0,0.0,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0065915027068028,0.0085830688476562,0.0078678131103515,0.0,0.0,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,0.0,0.0,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0062060356140136,0.0081300735473632,0.0047683715820312,0.0,0.0,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.696,0.0,0.0,0.0,0.0,0.0,1.192,0.0,0.0,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0060474872589111,0.0081062316894531,0.0,0.0100135803222656,0.0042915344238281,0.0,0.0100135803222656,0.0042915344238281,0.0,0.0,0.0,0.0,0,0.0,0.848,0.848,9.84,112.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0062394142150878,0.0085830688476562,0.0,0.0147819519042968,0.0164508819580078,0.0,0.0147819519042968,0.0164508819580078,0.0062465667724609,0.0079631805419921,0.0103473663330078,0.0192165374755859,0,0.0,0.848,0.848,0.0,112.0,3.744,4.232,100.0,0.0,0.0,0.0,0.0,0.0,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0063192844390869,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0057697296142578,0.0074386596679687,0.0106334686279296,0.0203609466552734,0,0.0,0.0,0.0,0.0,112.0,3.744,4.232,100.0,0.0,0.0,0.0,0.0,0.0,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0061309337615966,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0059127807617187,0.0081300735473632,0.0108242034912109,0.0281333923339843,0,0.0,0.0,0.0,0.0,112.0,8.264,7.736,100.0,0.0,0.0,0.0,0.0,0.0,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0061751598149389,0.0083446502685546,0.0078678131103515,0.0,0.0,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,100.0,0.0,0.0,1.192,0.0,0.0,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0062143031637466,0.0083446502685546,0.0088214874267578,0.0,0.0,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,100.0,0.0,0.0,1.192,0.0,0.0,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0058086357306485,0.00762939453125,0.0069141387939453,0.0,0.0,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,100.0,0.0,0.0,1.192,0.0,0.0,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0061431334386417,0.0083446502685546,0.0054836273193359,0.0,0.0,0.0066280364990234,0.0,0.0,0.0060081481933593,0.0076770782470703,0.0104904174804687,0.019693374633789,2,0.992,0.0,0.0,25.168,117.192,3.744,4.232,0.0,0.0085830688476562,0.0089645385742187,12.912,2378.6746660868325,5708.799123764038,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0062949621855322,0.0083446502685546,0.0081062316894531,0.0,0.0,0.0081062316894531,0.0,0.0,0.0069618225097656,0.0088691711425781,0.0110626220703125,0.0206947326660156,1,0.0,0.0,0.0,3.408,115.8,3.744,4.232,0.0,0.0,0.0,3.512,6080.022096633911,6080.022096633911,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0063586235046386,0.0085830688476562,0.0,0.0064969062805175,0.0068545341491699,0.0,0.0080108642578125,0.0079631805419921,0.0063896179199218,0.0081062316894531,0.0100612640380859,0.0225543975830078,0,0.0,10.464,24.832,0.0,112.0,8.264,7.736,0.0,0.0,0.0,0.0,0.0,0.0,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0063936309059067,0.0085830688476562,0.004887580871582,0.0057220458984375,0.008702278137207,0.0049829483032226,0.0057220458984375,0.0105142593383789,0.0,0.0,0.0,0.0,1,0.0,1.264,1.504,5.52,118.128,0.0,0.0,0.0,0.0,0.0,5.552,4032.0212841033936,4032.0212841033936,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0062273509466826,0.0081062316894531,0.0061988830566406,0.0,0.0,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,0.0,0.0,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0061561812215776,0.0083446502685546,0.0057220458984375,0.007331371307373,0.0068545341491699,0.0057220458984375,0.0086545944213867,0.0077724456787109,0.0,0.0,0.0,0.0,0,0.0,5.696,8.608,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,0.0,0.0,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0064742565155029,0.0092983245849609,0.0042915344238281,0.00762939453125,0.0062465667724609,0.0042915344238281,0.0093460083007812,0.0090599060058593,0.0061511993408203,0.0078678131103515,0.0119686126708984,0.0222682952880859,0,0.0,16.656,5.04,0.0,112.632,3.744,4.232,0.0,0.0,0.0,1.192,0.0,0.0,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0063180923461914,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0062465667724609,0.0079631805419921,0.0117778778076171,0.0223159790039062,1,0.0,0.0,0.0,9.968,112.0,3.744,4.232,0.0,0.0,0.0,0.0,0.0143051147460937,0.0143051147460937,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0061285495758056,0.0081300735473632,0.0,0.0,0.0,0.0,0.0,0.0,0.0065803527832031,0.0084638595581054,0.0105142593383789,0.023198127746582,0,0.992,0.0,0.0,1.776,112.0,8.264,7.736,0.0,0.0091791152954101,0.0092744827270507,0.0,0.009775161743164,0.009775161743164,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0063794674259601,0.0085830688476562,0.0064373016357421,0.0,0.0,0.0079631805419921,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.776,119.984,0.0,0.0,0.0,0.0,0.0,7.408,1010.0257396697998,1010.0257396697998,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0067563792366293,0.0081062316894531,0.0054041544596354,0.0,0.0,0.0065326690673828,0.0,0.0,0.0,0.0,0.0,0.0,1,0.496,0.0,0.0,3.248,115.096,0.0,0.0,0.0,0.0092983245849609,0.0092983245849609,8.424,0.013589859008789,0.013589859008789,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0071363541686419,0.0090599060058593,0.0045122923674406,0.0,0.0,0.0058650970458984,0.0,0.0,0.0,0.0,0.0,0.0,0,0.496,0.0,0.0,1.84,128.288,0.0,0.0,0.0,1644.029140472412,2959.2427253723145,809.072,0.0112056732177734,0.0112056732177734,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0071560982430335,0.0090599060058593,0.0045876349172284,0.0,0.0,0.0054836273193359,0.0,0.0,0.0060558319091796,0.0076770782470703,0.0119209289550781,0.0208854675292968,0,0.0,0.0,0.0,1.84,118.448,3.744,4.232,0.0,0.0,0.0,422.848,3066.016912460327,3066.016912460327,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0072320302327473,0.0090599060058593,0.0043373841505784,0.0,0.0,0.0050067901611328,0.0,0.0,0.0061511993408203,0.0076770782470703,0.0122547149658203,0.023508071899414,1,0.0,0.0,0.0,3.312,117.888,3.744,4.232,0.0,0.0,0.0,372.72,2047.0240116119385,2047.0240116119385,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0069105625152587,0.0088214874267578,0.0071525573730468,0.0,0.0,0.0071525573730468,0.0,0.0,0.006723403930664,0.0090599060058593,0.0111579895019531,0.0256061553955078,0,0.0,0.0,0.0,0.0,112.0,8.264,7.736,0.0,0.0,0.0,9.528,0.0,0.0,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0070746582333404,0.0090360641479492,0.0044682930255758,0.0,0.0,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0.0,1,1.872,0.0,0.0,7.04,122.384,0.0,0.0,0.0,-822.0016956329346,0.01068115234375,444.08,0.0102519989013671,0.0121593475341796,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0069773197174072,0.0088214874267578,0.0043947305252302,0.0,0.0,0.0055789947509765,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.84,112.0,0.0,0.0,0.0,0.0,0.0,488.12,1051.0520935058594,1051.0520935058594,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0069402343598171,0.0090599060058593,0.0056028366088867,0.0,0.0,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,1,0.496,0.0,0.0,3.28,117.192,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,54.0,0.030517578125,0.030517578125,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0068892293901585,0.0088214874267578,0.0057220458984375,0.0,0.0,0.0057220458984375,0.0,0.0,0.006103515625,0.00762939453125,0.0116348266601562,0.0220298767089843,0,0.496,0.0,0.0,1.84,113.256,3.744,4.232,0.0,0.0078678131103515,0.0078678131103515,1.192,0.0100135803222656,0.0100135803222656,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0071126251972367,0.0085830688476562,0.0047941465635557,0.0,0.0,0.0062942504882812,0.0,0.0,0.0064849853515625,0.0091075897216796,0.0106334686279296,0.0195503234863281,0,0.496,0.0,0.0,1.776,128.272,3.744,4.232,0.0,0.0078678131103515,0.0078678131103515,270.968,0.0128746032714843,0.0128746032714843,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0068465275550956,0.0085830688476562,0.0054836273193359,0.0,0.0,0.0054836273193359,0.0,0.0,0.0059843063354492,0.0081062316894531,0.0105857849121093,0.0256299972534179,0,0.496,0.0,0.0,1.84,113.256,8.264,7.736,0.0,0.0078678131103515,0.0078678131103515,1.192,0.00762939453125,0.00762939453125,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0068449974060058,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.344,0.0,0.0,2.624,112.0,0.0,0.0,0.0,0.0065565109252929,0.007796287536621,0.0,0.0090599060058593,0.0096321105957031,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0070321677935005,0.0088214874267578,0.0050408499581473,0.0,0.0,0.0076532363891601,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.776,122.384,0.0,0.0,0.0,0.0,0.0,98.72,1003.0038356781006,1003.0038356781006,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0069687022498591,0.0088214874267578,0.0043401011714228,0.0,0.0,0.0051736831665039,0.0,0.0,0.0,0.0,0.0,0.0,1,0.496,0.0,0.0,3.248,117.192,0.0,0.0,0.0,0.0126361846923828,0.0126361846923828,415.184,0.0202655792236328,0.0202655792236328,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0069105979239586,0.0085830688476562,0.0050067901611328,0.0,0.0,0.0057697296142578,0.0,0.0,0.0071525573730468,0.0102519989013671,0.0109195709228515,0.0202178955078125,0,0.496,0.0,0.0,1.808,122.384,3.744,4.232,0.0,0.0131130218505859,0.0131130218505859,12.656,0.0107288360595703,0.0107288360595703,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0076341156912322,0.0095367431640625,0.0040676569088144,0.0,0.0,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.688,116.224,0.0,0.0,50.0,0.0,0.0,7653.4,1010.974645614624,1010.974645614624,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0071371372659408,0.0090599060058593,0.0042492343533423,0.0,0.0,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0,1,0.496,0.0,0.0,4.16,113.256,0.0,0.0,50.0,0.0112056732177734,0.0112056732177734,547.248,0.0107288360595703,0.0107288360595703,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0067403163815954,0.0083446502685546,0.0042418638865153,0.0,0.0,0.0050783157348632,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.808,123.64,0.0,0.0,0.0,0.0,0.0,375.264,6050.951242446899,6050.951242446899,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.007471634973934,0.0095367431640625,0.0040745735168457,0.0,0.0,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,117.192,0.0,0.0,0.0,0.0,0.0,3793.68,0.0,0.0,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0067996978759765,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.008,0.0,0.0,3.792,112.0,0.0,0.0,0.0,0.0047683715820312,0.0047683715820312,0.0,0.0107288360595703,0.0107288360595703,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0070321677935005,0.0085830688476562,0.0041587012154715,0.0,0.0,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,122.384,0.0,0.0,0.0,0.0,0.0,1344.48,0.0,0.0,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0070142745971679,0.0088214874267578,0.0044148543785358,0.0,0.0,0.0057220458984375,0.0,0.0,0.0068028767903645,0.0088691711425781,0.0111738840738932,0.024271011352539,1,0.0,0.0,0.0,4.752,112.0,10.776,11.312,0.0,0.0,0.0,294.2,2048.015832901001,2048.015832901001,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0072221944827844,0.0090599060058593,0.0041794068742506,0.0,0.0,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.0,0,1.04,0.0,0.0,2.288,123.08,0.0,0.0,0.0,0.0083446502685546,0.0083446502685546,1983.376,0.0145435333251953,0.0145435333251953,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0073756321822062,0.0095367431640625,0.004092200857694,0.0,0.0,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,1,0.496,0.0,0.0,6.224,118.448,0.0,0.0,0.0,0.00762939453125,0.00762939453125,1696.184,0.0140666961669921,0.0140666961669921,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0070923625832737,0.0088214874267578,0.0041602948390015,0.0,0.0,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0,0,0.496,0.0,0.0,1.84,118.448,0.0,0.0,0.0,0.0109672546386718,0.0109672546386718,1041.4,0.0112056732177734,0.0112056732177734,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0070595741271972,0.0090599060058593,0.0042205161236702,0.0,0.0,0.005340576171875,0.0,0.0,0.0,0.0,0.0,0.0,0,1.344,0.0,0.0,2.688,112.0,0.0,0.0,0.0,0.0060796737670898,0.0069379806518554,458.136,0.0102519989013671,0.0108242034912109,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0070699370733582,0.0092983245849609,0.0044184346352854,0.0,0.0,0.0056982040405273,0.0,0.0,0.0,0.0,0.0,0.0,0,0.496,0.0,0.0,1.84,122.384,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,625.216,0.0116825103759765,0.0116825103759765,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0073613219000213,0.0092983245849609,0.0042655251242897,0.0137090682983398,0.012516975402832,0.0052452087402343,0.0153303146362304,0.0169992446899414,0.0,0.0,0.0,0.0,0,0.0,1.696,1.696,1.84,117.192,0.0,0.0,0.0,0.0,0.0,2052.544,3090.8777713775635,3090.8777713775635,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0073909759521484,0.009775161743164,0.0041297931766989,0.0,0.0,0.0048160552978515,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3.312,117.192,0.0,0.0,0.0,0.0,0.0,1966.28,2049.0057468414307,2049.0057468414307,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.007154929697217,0.0092983245849609,0.0040662570262518,0.0,0.0,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1330.472,0.0,0.0,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0071655405629979,0.0090599060058593,0.0043153762817382,0.0,0.0,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.0,1,1.504,0.0,0.0,7.104,123.08,0.0,0.0,0.0,0.0061988830566406,0.0073432922363281,1192.912,0.0122785568237304,0.0129461288452148,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0073036344924775,0.0090599060058593,0.004323448721818,0.0,0.0,0.0054836273193359,0.0,0.0,0.0,0.0,0.0,0.0,0,1.344,0.0,0.0,2.688,118.448,0.0,0.0,0.0,0.0104904174804687,0.0120162963867187,1104.504,0.0126361846923828,0.0137805938720703,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0072884559631347,0.0095367431640625,0.0042915344238281,0.0,0.0,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.84,112.0,0.0,0.0,0.0,0.0,0.0,471.6,7115.007162094116,7115.007162094116,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.006930662853883,0.0090360641479492,0.0043125713572782,0.0,0.0,0.0054121017456054,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3.28,122.384,0.0,0.0,0.0,0.0,0.0,310.304,6080.024719238281,6080.024719238281,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0070500373840332,0.0088214874267578,0.00407960679796,0.0,0.0,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.32,112.0,0.0,0.0,100.0,0.0,0.0,73.816,0.0,0.0,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.006852458365521,0.0083446502685546,0.00447597143785,0.0,0.0,0.0054359436035156,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,6.16,121.824,0.0,0.0,0.0,0.0,0.0,480.04,4032.024145126343,4032.024145126343,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0076411974312055,0.0100135803222656,0.0040896733601888,0.0,0.0,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0,0.848,0.0,0.0,0.848,117.104,0.0,0.0,100.0,0.0107288360595703,0.0107288360595703,2884.16,0.0,0.0,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0074228437820283,0.0092744827270507,0.0041856998350562,0.0,0.0,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0,0,1.008,0.0,0.0,3.792,118.448,0.0,0.0,0.0,0.0057220458984375,0.0057220458984375,1987.48,0.0197887420654296,0.0197887420654296,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0067302836707575,0.0081062316894531,0.0054836273193359,0.0,0.0,0.0054836273193359,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,0.0,0.0,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0067830085754394,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.496,0.0,0.0,9.04,112.0,0.0,0.0,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0143051147460937,0.0143051147460937,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0069236755371093,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.496,0.0,0.0,1.776,112.0,0.0,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0109672546386718,0.0109672546386718,1
