time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,a1_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,F-node
72,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074538425426578,0.009775161743164,0.0090599060058593,0.0090599060058593,0.0,0.013589859008789,0.013589859008789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052196638924734,0.0069856643676757,0.496,1.424,0.0,0.0,117.192,0.0,0.0,0.0,146.464,0
73,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068512722034359,0.0095367431640625,0.0090599060058593,0.0090599060058593,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045618840626307,0.0056982040405273,0.496,1.424,0.0,0.0,117.192,0.0,0.0,0.0,498.176,0
74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061858352737047,0.0085830688476562,0.0119209289550781,0.0119209289550781,0.0,0.0143051147460937,0.0143051147460937,0.0,0.0072479248046875,0.0,0.0107765197753906,0.0,0.0117778778076171,0.021982192993164,0.0049024820327758,0.006103515625,0.496,1.424,0.0,0.0,114.648,3.744,4.232,0.0,184.016,0
75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006204813867066,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0,0.0095367431640625,0.0095367431640625,0.0,0.006103515625,0.0,0.0083684921264648,0.0,0.0112056732177734,0.0286579132080078,0.0050067901611328,0.0050067901611328,0.496,1.424,0.0,0.0,113.256,7.488,8.464,0.0,1.192,0
76,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061847195766939,0.0083208084106445,0.0066757202148437,0.0066757202148437,0.0,0.0138282775878906,0.0138282775878906,0.0,0.0060399373372395,0.0,0.0085353851318359,0.0,0.0112851460774739,0.0279903411865234,0.0050365924835205,0.0061750411987304,0.496,1.392,0.0,0.0,118.448,12.008,11.968,0.0,25.632,0
77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006420695366551,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0092983245849609,0.0092983245849609,0.0,0.005960464477539,0.0,0.0083446502685546,0.0,0.0109672546386718,0.026702880859375,0.0052452087402343,0.0052452087402343,0.496,1.424,0.0,0.0,113.256,8.264,7.736,0.0,1.192,0
78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064396858215332,0.0076532363891601,0.0064373016357421,0.0064373016357421,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0
79,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066471099853515,0.0083684921264648,0.0081062316894531,0.0081062316894531,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0
80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066018104553222,0.0083446502685546,0.0061988830566406,0.0061988830566406,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0060558319091796,0.0,0.0077724456787109,0.0,0.011444091796875,0.022125244140625,0.0,0.0,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0
81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063372821342654,0.0085830688476562,0.005960464477539,0.005960464477539,0.0,0.0133514404296875,0.0133514404296875,0.0,0.006103515625,0.0,0.0088691711425781,0.0,0.0129461288452148,0.030374526977539,0.0056624412536621,0.0079870223999023,0.496,1.36,0.0,0.0,133.36,7.488,8.464,0.0,27.52,0
82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061573673836627,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0,0.0183582305908203,0.0183582305908203,0.0,0.0064373016357421,0.0,0.0084877014160156,0.0,0.0116666158040364,0.031280517578125,0.005960464477539,0.006723403930664,0.496,1.424,0.0,0.0,113.256,12.008,11.968,0.0,3.44,0
83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060102832851125,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0067472457885742,0.0,0.0112295150756835,0.0,0.0111341476440429,0.0266075134277343,0.0047683715820312,0.0047683715820312,0.496,1.424,0.0,0.0,113.256,8.264,7.736,0.0,1.192,0
84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059038105577525,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084638595581054,0.0087499618530273,0.496,1.36,0.0,0.0,117.648,0.0,0.0,0.0,5.296,0
85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057540722747347,0.00762939453125,0.00762939453125,0.00762939453125,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066757202148437,0.0066757202148437,0.496,1.424,0.0,0.0,114.568,0.0,0.0,0.0,2.28,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060808658599853,0.0083684921264648,0.0085830688476562,0.0085830688476562,0.0,0.0159740447998046,0.0159740447998046,0.0,0.0065445899963378,0.0,0.0095605850219726,0.0,0.0115036964416503,0.0238418579101562,0.0,0.0,0.496,1.424,0.0,0.0,112.0,14.52,15.544,0.0,0.0,0
87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061774253845214,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0062227249145507,0.0,0.0086307525634765,0.0,0.0124454498291015,0.0299692153930664,0.0,0.0,0.496,1.36,0.0,0.0,112.0,7.488,8.464,0.0,0.0,0
88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062989025581173,0.0085830688476562,0.0095367431640625,0.0095367431640625,0.0,0.0152587890625,0.0152587890625,0.0,0.0062942504882812,0.0,0.0087261199951171,0.0,0.0112533569335937,0.0274658203125,0.0048455070046817,0.0059843063354492,0.496,1.36,0.0,0.0,137.96,12.008,11.968,0.0,158.096,0
