time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_ul_percentage,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_mean_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,a1_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_c_retransmissions_ul_count,f1_c_retransmissions_dl_count,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_ul_kbps,f1_c_throughput_dl_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_ul_kbps,f1_c_packet_loss_dl_percentage,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006176345977024,0.0081062316894531,0.0052592333625344,0.0064373016357421,0.0058174133300781,0.0104904174804687,0.0104904174804687,0.0071048736572265,0.0133514404296875,0.0133514404296875,0.0115871429443359,0.022125244140625,0.0,0.0,0.496,1.424,0.0,0.0,3.744,4.232,116.072,0.0,0.0,0.0,0.0,0.0,79.496,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060601020926859,0.0081062316894531,0.0049386705671037,0.0052452087402343,0.0060081481933593,0.0078678131103515,0.0078678131103515,0.0088214874267578,0.0102519989013671,0.0102519989013671,0.0110149383544921,0.0298023223876953,0.0,0.0,0.496,1.424,0.0,0.0,8.264,7.736,115.176,0.0,0.0,0.0,0.0,0.0,26.936,0
87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006218947986565,0.0083446502685546,0.0049877166748046,0.0062942504882812,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,116.88,0.0,0.0,0.0,0.0,0.0,91.72,0
88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.005926236067668,0.0081062316894531,0.0049884502704326,0.005960464477539,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0143051147460937,0.0143051147460937,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,117.312,0.0,0.0,0.0,0.0,0.0,42.856,0
89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0058554186679349,0.0078439712524414,0.005960464477539,0.0073432922363281,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,116.752,0.0,0.0,0.0,0.0,0.0,7.608,0
90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.005732774734497,0.00762939453125,0.0052452087402343,0.0052452087402343,0.0066757202148437,0.0083446502685546,0.0083446502685546,0.0095367431640625,0.0102519989013671,0.0102519989013671,0.0104904174804687,0.0193595886230468,0.0,0.0,0.496,1.424,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,2.632,0
91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0058188296780727,0.00762939453125,0.0051259994506835,0.005650520324707,0.0057220458984375,0.0058412551879882,0.0066995620727539,0.0073909759521484,0.0116825103759765,0.0124454498291015,0.0103950500488281,0.0199794769287109,0.0,0.0,1.344,2.24,0.0,0.0,3.744,4.232,118.96,0.0,0.0,0.0,0.0,0.0,12.768,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062854728888516,0.0083446502685546,0.0049647162942325,0.0055789947509765,0.0057697296142578,0.0071525573730468,0.0071525573730468,0.0081300735473632,0.0064373016357421,0.0064373016357421,0.0096797943115234,0.0217676162719726,0.0,0.0,0.496,1.424,0.0,0.0,8.264,7.736,117.16,0.0,0.0,0.0,0.0,0.0,73.288,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060138417713677,0.0078678131103515,0.0048142213087815,0.0053644180297851,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,117.192,0.0,0.0,0.0,0.0,0.0,104.432,0
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062307508865205,0.0078678131103515,0.0045299530029296,0.0051498413085937,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,118.16,0.0,0.0,0.0,0.0,0.0,110.496,0
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061693758067518,0.0083446502685546,0.0050332811143663,0.0066280364990234,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,117.84,0.0,0.0,0.0,0.0,0.0,113.256,0
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059038105577525,0.00762939453125,0.0052281788417271,0.0063657760620117,0.0055789947509765,0.0088214874267578,0.0088214874267578,0.0071525573730468,0.009775161743164,0.009775161743164,0.0099658966064453,0.0184059143066406,0.0,0.0,0.496,1.424,0.848,0.848,3.744,4.232,115.856,0.0,0.005960464477539,0.005960464477539,0.0193119049072265,0.0193119049072265,41.136,0
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062380264054483,0.0083446502685546,0.0047065593578197,0.005340576171875,0.0057220458984375,0.0078678131103515,0.0078678131103515,0.0072479248046875,0.011444091796875,0.011444091796875,0.0103473663330078,0.01983642578125,0.0,0.0,0.496,1.424,0.848,0.848,3.744,4.232,116.68,0.0,0.0102519989013671,0.0102519989013671,0.0071525573730468,0.0071525573730468,96.392,0
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059343689116672,0.0081062316894531,0.0048720318338145,0.005197525024414,0.006103515625,0.0085830688476562,0.0085830688476562,0.0081062316894531,0.009775161743164,0.009775161743164,0.0098466873168945,0.0228643417358398,0.0,0.0,0.496,1.424,0.0,0.0,8.264,7.736,115.96,0.0,0.0,0.0,0.0,0.0,104.6,0
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059877462054959,0.0078678131103515,0.0049200924960049,0.005650520324707,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0154972076416015,0.0154972076416015,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,117.192,0.0,0.0,0.0,0.0,0.0,83.472,0
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0063186854272339,0.0083446502685546,0.005154774106782,0.0067710876464843,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,114.472,0.0,0.0,0.0,0.0,0.0,92.888,0
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061221642069297,0.0085830688476562,0.0049372514088948,0.0061273574829101,0.0,0.00762939453125,0.00762939453125,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,117.328,0.0,0.0,0.0,0.0,0.0,93.6,0
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.005960464477539,0.00762939453125,0.0046543453050696,0.0052452087402343,0.005960464477539,0.0092983245849609,0.0092983245849609,0.0076770782470703,0.0069141387939453,0.0069141387939453,0.0105857849121093,0.0200748443603515,0.0,0.0,0.496,1.424,0.0,0.0,3.744,4.232,118.448,0.0,0.0,0.0,0.0,0.0,68.424,0
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0058188296780727,0.00762939453125,0.0048279762268066,0.0057458877563476,0.0057697296142578,0.0071525573730468,0.0071525573730468,0.0072002410888671,0.0071525573730468,0.0071525573730468,0.0113487243652343,0.0216960906982421,0.0,0.0,0.496,1.424,0.0,0.0,3.744,4.232,116.112,0.0,0.0,0.0,0.0,0.0,77.6,0
104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061632981940881,0.0081062316894531,0.0044981638590494,0.0047922134399414,0.0062465667724609,0.0071525573730468,0.0071525573730468,0.0081062316894531,0.0145435333251953,0.0145435333251953,0.0107526779174804,0.0239849090576171,0.0,0.0,0.496,1.424,0.0,0.0,8.264,7.736,117.192,0.0,0.0,0.0,0.0,0.0,100.464,0
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061775321391091,0.0081062316894531,0.0047500316913311,0.0052452087402343,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,115.4,0.0,0.0,0.0,0.0,0.0,92.96,0
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061111070623445,0.0081062316894531,0.0046825408935546,0.0052452087402343,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,115.912,0.0,0.0,0.0,0.0,0.0,92.456,0
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060909423068981,0.0081062316894531,0.005035400390625,0.0058650970458984,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,115.816,0.0,0.0,0.0,0.0,0.0,86.888,0
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0058223705480594,0.0073909759521484,0.0049591064453125,0.0057458877563476,0.0057220458984375,0.0083446502685546,0.0083446502685546,0.0074386596679687,0.0102519989013671,0.0102519989013671,0.0100612640380859,0.0191211700439453,0.0,0.0,0.496,1.424,0.0,0.0,3.744,4.232,117.072,0.0,0.0,0.0,0.0,0.0,32.304,0
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062236691465472,0.0083446502685546,0.0052738189697265,0.0061988830566406,0.006103515625,0.0064373016357421,0.0064373016357421,0.0080585479736328,0.0073909759521484,0.0073909759521484,0.0103950500488281,0.0195980072021484,0.0,0.0,0.496,1.424,0.0,0.0,3.744,4.232,116.768,0.0,0.0,0.0,0.0,0.0,93.352,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060029549173789,0.0083208084106445,0.0051021575927734,0.0060081481933593,0.0061511993408203,0.0064373016357421,0.0064373016357421,0.0082015991210937,0.00762939453125,0.00762939453125,0.0101566314697265,0.0237941741943359,0.0,0.0,0.496,1.424,0.0,0.0,8.264,7.736,118.448,0.0,0.0,0.0,0.0,0.0,77.648,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061383887903014,0.0081062316894531,0.0051922268337673,0.0062942504882812,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,115.976,0.0,0.0,0.0,0.0,0.0,100.808,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062570049988096,0.0083446502685546,0.0050067901611328,0.0054121017456054,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,116.52,0.0,0.0,0.0,0.0,0.0,86.656,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060778945239622,0.0078678131103515,0.0055386469914362,0.006866455078125,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,116.072,0.0,0.0,0.0,0.0,0.0,66.472,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060707775514517,0.0078678131103515,0.0053177709164826,0.0071048736572265,0.0,0.0064373016357421,0.0064373016357421,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,114.984,0.0,0.0,0.0,0.0,0.0,100.344,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061540320368096,0.0081062316894531,0.0054359436035156,0.0061988830566406,0.0058174133300781,0.0085830688476562,0.0085830688476562,0.0073909759521484,0.0078678131103515,0.0078678131103515,0.0099658966064453,0.0184059143066406,0.0,0.0,0.496,1.424,0.0,0.0,3.744,4.232,117.712,0.0,0.0,0.0,0.0,0.0,102.408,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0058625004079082,0.0078678131103515,0.0052622386387416,0.005960464477539,0.0062942504882812,0.0078678131103515,0.0078678131103515,0.0075817108154296,0.009775161743164,0.009775161743164,0.0109195709228515,0.020456314086914,0.0,0.0,0.496,1.424,0.0,0.0,3.744,4.232,117.136,0.0,0.0,0.0,0.0,0.0,59.92,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062224888565516,0.0083446502685546,0.0051543826148623,0.0061988830566406,0.0058889389038085,0.0066757202148437,0.0066757202148437,0.0077486038208007,0.011444091796875,0.011444091796875,0.0103712081909179,0.0230312347412109,0.0,0.0,0.496,1.424,0.0,0.0,8.264,7.736,117.904,0.0,0.0,0.0,0.0,0.0,76.072,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061253410073655,0.0081062316894531,0.0054359436035156,0.0066995620727539,0.0,0.009775161743164,0.009775161743164,0.0,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,116.264,0.0,0.0,0.0,0.0,0.0,93.008,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060434958234948,0.0081062316894531,0.0055116765639361,0.0070095062255859,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,116.392,0.0,0.0,0.0,0.0,0.0,72.04,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.005660057067871,0.0073909759521484,0.0050067901611328,0.0050067901611328,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,3.432,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059403995476146,0.0078439712524414,0.0052547454833984,0.0061988830566406,0.0063419342041015,0.0078678131103515,0.0078678131103515,0.008249282836914,0.013589859008789,0.013589859008789,0.0102519989013671,0.0185012817382812,0.0,0.0,0.496,1.392,0.0,0.0,3.744,4.232,118.928,0.0,0.0,0.0,0.0,0.0,94.424,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0058872864978148,0.00762939453125,0.005046526590983,0.0054597854614257,0.006103515625,0.0061988830566406,0.0065803527832031,0.00762939453125,0.0134706497192382,0.0143289566040039,0.0110626220703125,0.0208854675292968,0.0,0.0,1.344,2.272,0.0,0.0,3.744,4.232,116.752,0.0,0.0,0.0,0.0,0.0,37.632,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059996078263467,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.006270408630371,0.005960464477539,0.005960464477539,0.008392333984375,0.009775161743164,0.009775161743164,0.0103473663330078,0.0235319137573242,0.0,0.0,0.496,1.424,0.0,0.0,8.264,7.736,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059299281078019,0.0078678131103515,0.0074704488118489,0.0085830688476562,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.0,0.496,1.392,0.0,0.0,0.0,0.0,120.792,0.0,0.0,0.0,0.0,0.0,8.152,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0064017167731897,0.0090599060058593,0.0055714657432154,0.0067710876464843,0.0,0.0066757202148437,0.0066757202148437,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.496,1.392,0.0,0.0,0.0,0.0,114.888,0.0,0.0,0.0,0.0,0.0,62.296,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061822767874494,0.0081062316894531,0.0048720318338145,0.0052452087402343,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,115.496,0.0,0.0,0.0,0.0,0.0,81.496,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059640229637943,0.0078678131103515,0.0051180521647135,0.0056266784667968,0.0057220458984375,0.0100135803222656,0.0100135803222656,0.0076532363891601,0.0069141387939453,0.0069141387939453,0.0097870826721191,0.020146369934082,0.0,0.0,0.496,1.424,0.848,0.848,14.52,15.544,117.192,0.0,0.0042915344238281,0.0042915344238281,0.0200271606445312,0.0200271606445312,66.744,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066401353522912,0.0085830688476562,0.0049954368954613,0.0054836273193359,0.0057697296142578,0.0071525573730468,0.0071525573730468,0.0075817108154296,0.0073909759521484,0.0073909759521484,0.0111103057861328,0.0202178955078125,0.0,0.0,0.496,1.424,0.848,0.0,3.744,4.232,117.192,100.0,0.0121593475341796,0.0121593475341796,0.0,0.0,85.352,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062155723571777,0.0083446502685546,0.0049591064453125,0.005507469177246,0.0060081481933593,0.0095367431640625,0.0095367431640625,0.0081539154052734,0.0102519989013671,0.0102519989013671,0.009775161743164,0.021219253540039,0.0,0.0,0.496,1.424,0.0,0.0,8.264,7.736,115.448,100.0,0.0,0.0,0.0,0.0,80.16,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060371833272499,0.0081062316894531,0.0054129847773799,0.0078678131103515,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,117.328,100.0,0.0,0.0,0.0,0.0,95.128,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059687265075079,0.0080823898315429,0.0050067901611328,0.005960464477539,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,118.448,100.0,0.0,0.0,0.0,0.0,96.968,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0058518777979482,0.0078678131103515,0.0054836273193359,0.005960464477539,0.0,0.0064373016357421,0.0064373016357421,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,116.336,100.0,0.0,0.0,0.0,0.0,35.968,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059853738813257,0.0081062316894531,0.0050624211629231,0.005507469177246,0.0058174133300781,0.0078678131103515,0.0078678131103515,0.0074386596679687,0.0164508819580078,0.0164508819580078,0.0096321105957031,0.0176429748535156,0.0,0.0,0.496,1.424,0.0,0.0,3.744,4.232,115.048,100.0,0.0,0.0,0.0,0.0,101.248,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060280757163887,0.0078678131103515,0.0049829483032226,0.0057220458984375,0.0056743621826171,0.00762939453125,0.00762939453125,0.0072002410888671,0.0064373016357421,0.0064373016357421,0.0095844268798828,0.0176906585693359,0.0,0.0,0.496,1.424,0.0,0.0,3.744,4.232,115.88,100.0,0.0,0.0,0.0,0.0,102.24,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060838253343876,0.0081062316894531,0.0049492408489358,0.0054836273193359,0.0060319900512695,0.009775161743164,0.009775161743164,0.008392333984375,0.0069141387939453,0.0069141387939453,0.0098705291748046,0.0217914581298828,0.0,0.0,0.496,1.424,0.0,0.0,8.264,7.736,115.176,100.0,0.0,0.0,0.0,0.0,105.272,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060558319091796,0.0083446502685546,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062282449506186,0.0083446502685546,0.0041130907046868,0.0050067901611328,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0,0.496,1.392,0.0,0.0,0.0,0.0,123.64,100.0,0.0,0.0,0.0,0.0,3388.112,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060197725817931,0.0081062316894531,0.0043869018554687,0.0053882598876953,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,113.256,100.0,0.0,0.0,0.0,0.0,142.424,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059497890187733,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0056266784667968,0.0064373016357421,0.0064373016357421,0.0072002410888671,0.0185966491699218,0.0185966491699218,0.0100612640380859,0.0179767608642578,0.0,0.0,0.496,1.392,0.0,0.0,3.744,4.232,113.256,100.0,0.0,0.0,0.0,0.0,1.192,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060009956359863,0.0081062316894531,0.0,0.0,0.0057697296142578,0.0078678131103515,0.0078678131103515,0.0072956085205078,0.0081062316894531,0.0081062316894531,0.009775161743164,0.0176429748535156,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0056612491607666,0.0071525573730468,0.0,0.0,0.0060558319091796,0.0073909759521484,0.0073909759521484,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0102043151855468,0.0230073928833007,0.0,0.0,0.496,1.36,3.312,0.0,8.264,7.736,112.0,0.0,509.15706157684326,916.4769887924194,1018.0833339691162,1018.0833339691162,0.0,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006030797958374,0.0081300735473632,0.0,0.0,0.0,0.0064373016357421,0.0064373016357421,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,1.0,1.0,0.496,1.36,4.096,4.656,0.0,0.0,112.0,0.0,-339.42461013793945,0.0092029571533203,0.0089009602864583,0.0103473663330078,0.0,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0058710575103759,0.00762939453125,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.496,1.36,0.848,0.848,0.0,0.0,112.0,50.0,0.0090599060058593,0.0090599060058593,0.0054836273193359,0.0054836273193359,0.0,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006031634202644,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0,0.496,1.36,0.848,0.848,0.0,0.0,113.256,0.0,0.0045299530029296,0.0045299530029296,0.0128746032714843,0.0128746032714843,1.192,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0057232320605225,0.0073909759521484,0.00762939453125,0.00762939453125,0.0057220458984375,0.0073909759521484,0.0073909759521484,0.0075340270996093,0.0061988830566406,0.0061988830566406,0.0099658966064453,0.0185489654541015,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0058560822140518,0.00762939453125,0.0088214874267578,0.0088214874267578,0.0060081481933593,0.00762939453125,0.00762939453125,0.0078678131103515,0.0095367431640625,0.0095367431640625,0.0101089477539062,0.0189781188964843,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0057530403137207,0.0074148178100585,0.0,0.0,0.0057697296142578,0.0069141387939453,0.0069141387939453,0.0083446502685546,0.013589859008789,0.013589859008789,0.0098228454589843,0.0208854675292968,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
